"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"657","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","W. Hahn, E. J. Judziewicz, S. Tiwari & D. Gopaul","4605","1988","4","15","South America - Neotropics","Guyana","Potaro-Siparuni","Kaieteur Falls National Park; along river above falls",NA,NA,NA,NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","500",NA,"-59.4833","5.16667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"658","2020-09-12 05:00:02-03","US","US","2435609","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","B. Maguire, R. S. Cowan & J. J. Wurdack","30460 A","1950","12","30","South America - Neotropics","Venezuela","Amazonas","San Antonio, Río Orinoco, between Río Cunucunuma and Río Ventuari",NA,NA,"US00880598",NA,"Camelbeke, K.","150",NA,"-66.73","3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"659","2020-09-12 05:00:02-03","US","US","1858115","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","J. T. Baldwin","3372","1944","2","5","South America - Neotropics","Brazil","Amazonas","State of Amazonas. Muirapinima, lower Rio Negro.",NA,NA,"US02099018","US02099018_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"660","2020-09-12 05:00:02-03","US","US","3549805","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","K. M. Redden, C. Perry, D. Singh, E. Alexander, H. James, N. John, H. Simon & E. Joseph","5089","2007","1","20","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Conservation International concession on the Essequibo River. Right side of river bank going down river.",NA,NA,"US00999167","US00999167_01","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","112",NA,"-58.2999","3.58439",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"661","2020-09-12 05:00:02-03","US","US","3549805","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","K. M. Redden, C. Perry, D. Singh, E. Alexander, H. James, N. John, H. Simon & E. Joseph","5089","2007","1","20","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Conservation International concession on the Essequibo River. Right side of river bank going down river.",NA,NA,"US00999167","US00999167_01",NA,"112",NA,"-58.2999","3.58439",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"662","2020-09-12 05:00:02-03","US","US","3008924","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","G. T. Prance, W. C. Steward, J. F. Ramos & O. P. Monteiro","11081","1971","3","18","South America - Neotropics","Brazil","Roraima","Brazilian Amazonia. Territorio do Roraima. Posto Mucajai, Rio Mucajai. Margin of rio Mucajai.",NA,NA,"US02099041","US02099041_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"663","2020-09-12 05:00:02-03","US","US","3065046","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. N. Pinheiro & et al.","4140","1981","8","5","South America - Neotropics","Brazil","Pará","Para, Brazil. Sete Varas airstrip, on Rio Curua (A clear-water river).",NA,NA,"US02099035","US02099035_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"664","2020-09-12 05:00:02-03","US","US","2281869","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","R. M. Klein","1287","1955","4","14","South America","Brazil","Santa Catarina","Santa Catarina - Brasil. Cunhas, Itajai. Orla da mata.",NA,NA,"US02099021","US02099021_01",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"665","2020-09-12 05:00:02-03","US","US","2868463","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","G. T. Prance, E. Forero, B. S. Pena & J. F. Ramos","3999","1967","1","22","South America - Neotropics","Brazil","Roraima","Brazilian Amazonia. Territorio do Roraima. Canto Galo, Rio Mucajaim between Pratinha and Rio Apiau.",NA,NA,"US02099008","US02099008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"666","2020-09-12 05:00:02-03","US","US","3258211","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","T. McDowell, D. Gopaul & J. Bowdre","4257","1991","4","6","South America - Neotropics","Guyana","Barima-Waini","Site of old mining operation Old World",NA,NA,"US00517517","US00517517_01","Camelbeke, K.","91",NA,"-60.4667","7.36667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"667","2020-09-12 05:00:02-03","US","US","1630604","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","H. Schimpff","340","1933","10","28","South America - Neotropics","Ecuador",NA,"Sudl.Babahoyo, Ausgetrockneter, Wasserlauf, Ecuador.",NA,NA,"US02099108","US02099108_01",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"668","2020-09-12 05:00:02-03","US","US","313697","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","M. Rimachi Y.","7260","1984","1","13","South America - Neotropics","Peru","Loreto","Maynas. Dtto. Iquitos. Rio Nanay, Quebrada de Momoncillo, en margen de pasto bajo inundable, terreno arcilloso.",NA,NA,"US02099084",NA,NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"669","2020-09-12 05:00:02-03","US","US","3670482","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","J. Cuatrecasas, T. R. Soderstrom & J. Soria","27170","1969","1","16","South America - Neotropics","Colombia","Caqueta","Rio Ortequaza, margen derecha, (enfrente y varios km abajo de San Luis).",NA,NA,"US01339588",NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"670","2020-09-12 05:00:02-03","US","US","1471973","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","E. Holt & W. Gehriger","264","1930","1","12","South America - Neotropics","Venezuela","Amazonas","Tamatama, Alto Río Orinoco",NA,NA,"US00880600",NA,"Camelbeke, K.","100",NA,"-65.83","3.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"671","2020-09-12 05:00:02-03","US","US","1496983","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","J. S. de la Cruz","3941","1923","5","18","South America - Neotropics","Guyana","U. Demerara-Berbice","Wanama River. [In former Northwest Region.]",NA,NA,"US00510254",NA,NA,NA,NA,"-60.25","7.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"672","2020-09-12 05:00:02-03","US","US","3450005","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","A. M. Raynal","21559","1979","9","6","South America - Neotropics","French Guiana",NA,"Marais de Kaw, Crique Ouapou, 2 km from confluence with Riv. de Kaw, 24 km from village",NA,NA,"US00754015","US00754015_01",NA,NA,NA,"-52.11","4.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"673","2020-09-12 05:00:02-03","US","US","2615433","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","J. Schunke Vigo","2793","1968","9","17","South America - Neotropics","Peru","Loreto","Dpto. Loreto: Prov. Coronel Portillo, Dtto. Iparia. Bosque Nacional de Iparia: Region de bosque seco tropical (sensu Tosi, 1960) a lo largo del Rio Ucayali cerca del puebo de Iparia (unos 80 km. arriba de la confluencia con el Rio Pachitea). La quebrada de Iparia al oeste",NA,NA,"US02099097","US02099097_01",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"674","2020-09-12 05:00:02-03","US","US","2673797","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","P. J. M. Maas & H. Haas","271","1971","9","27","South America - Neotropics","Brazil","Amazonas","Amazonas, Manaus, swampy area in disturbed forest with many Maurisie palms near Parque.",NA,NA,"US02099013","US02099013_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"675","2020-09-12 05:00:02-03","US","US","3260071","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","M. Rimachi Y.","8310","1987","9","30","South America - Neotropics","Peru","Loreto","Maynas. Dtto.Iquitos. Carretera de la Mariba, km 5. margen de chacra en terreno abierto y arcilloso.",NA,NA,"US02099082",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"676","2020-09-12 05:00:02-03","US","US","2838095","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","D. G. Campbell, O. P. Monteiro, B. W. Nelson & J. C. Ongley","P22069","1974","4","21","South America - Neotropics","Brazil","Amazonas","Brazilian Amazonia. State of Amazonas. Across river from Maues, farm of Francisco Merheri. Along water margin.",NA,NA,"US02099010","US02099010_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"677","2020-09-12 05:00:02-03","US","US","1463412","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","E. P. Killip & A. C. Smith","30268","1929","10","27","South America - Neotropics","Brazil","Pará","Sandy field, State of Para: Para.",NA,NA,"US02099016","US02099016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"678","2020-09-12 05:00:02-03","US","US","702821","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","M. R. Schomburgk","660","1839","6",NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,"US00510256","US00510256_01",NA,NA,NA,"-59.6667","3.61667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"679","2020-09-12 05:00:02-03","US","US","3008873","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","G. T. Prance, P. J. M. Maas, D. B. Woolcott, D. F. Coêlho & et al.","15282","1971","10","15","South America - Neotropics","Brazil","Amazonas","Brazilian Amazonia, Basin of Rio Negro. Rio Negro between Ilha da Silva & Tapuruquara Sandy river beach.",NA,NA,"US02099043","US02099043_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"680","2020-09-12 05:00:02-03","US","US","1801955","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Ll. Williams","13369","1940","6","18","South America - Neotropics","Venezuela","Bolívar","El Tigre, cerca de El Río Cuchivero",NA,NA,"US00880594",NA,"Core, E. L.","90",NA,"-65.88","7.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"681","2020-09-12 05:00:02-03","US","US","1775217","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Ll. Williams","11250","1939","2","14","South America - Neotropics","Venezuela","Bolívar","La Unión, Medio Caura",NA,NA,"US00880593",NA,"Camelbeke, K.","80",NA,"-64.91","6.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"682","2020-09-12 05:00:02-03","US","US","2025550","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","H. A. Allard","22530","1949","10","30","South America - Neotropics","Peru","San Martin","Along Huallaga River at aiport. Dept. San Martin: Tingo Maria. near 22528",NA,NA,"US02099098","US02099098_01",NA,"625",NA,NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"683","2020-09-12 05:00:02-03","US","US","3456044","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","J.-J. de Granville & F. Crozier","14711","2002","2","22","South America - Neotropics","French Guiana",NA,"Rivière de Kaw-5; Cours supérieur, entre le village de Kaw et la Crique Wapou",NA,NA,"US00772055","US00772055_01","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","2",NA,"-52.08","4.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"684","2020-09-12 05:00:02-03","US","US","3273551","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","X. Londoño & M. Kobayashi","553","1990","11","9","South America - Neotropics","Brazil","Amazonas","Amazonas: Mpio. Leticia, Parque National natural de Amacayacu-Inderena, Isla de Mocagua, Rio Amazonas.",NA,NA,"US02099060","US02099060_01",NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"685","2020-09-12 05:00:02-03","US","US","3103022","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","G. Cremers","9600","1987","3","15","South America - Neotropics","French Guiana",NA,"Savane et Plaine de Kaw - Montagne de Kaw; riviere de Kaw, amont de village de Kaw.",NA,NA,"US00510263",NA,NA,NA,NA,"-52.3833","4.4333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"686","2020-09-12 05:00:02-03","US","US","3486289","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","H. D. Clarke & J. Rhodes","11218","2004","3","2","South America - Neotropics","Suriname",NA,"Central Suriname Nature Reserve, 2 km below confluence of Linken and Midden Coppename River",NA,NA,"US00889529",NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","75",NA,"-56.5838","4.25408","100",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"687","2020-09-12 05:00:02-03","US","US","1460819","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","E. P. Killip & A. C. Smith","27010","1929","8","3","South America - Neotropics","Peru","Loreto","Dept. Loreto. Iquitos.",NA,NA,"US02099104","US02099104_01",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"688","2020-09-12 05:00:02-03","US","US","1563812","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","J. C. B. Mutis","6095","1760",NA,NA,"South America - Neotropics","Colombia",NA,"Colombia.",NA,NA,"US02099080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"689","2020-09-12 05:00:02-03","US","US","1472054","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","E. G. Holt & W. Gehriger","343","1930","2","4","South America - Neotropics","Brazil","Amazonas","State of Amazonas: Cucuhy, Rio Negro.",NA,NA,"US02099022","US02099022_01",NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"690","2020-09-12 05:00:02-03","US","US","3632332","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","P. G. Delprete, R. Bone & G. Lolli","11003","1910","3","25","South America - Neotropics","French Guiana",NA,"Commune de Sinnamary. Road to Corosonny, near wooden bridge over creek going to the Grand Pripris de Yiyi",NA,NA,"US01122578",NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"-53.03","5.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"691","2020-09-12 05:00:02-03","US","US","2168683","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","R. S. Cowan","38755","1954","12","12","South America - Neotropics","French Guiana",NA,"French Guiana, Montagne de Kaw.",NA,NA,"US02099092","US02099092_01",NA,"220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"692","2020-09-12 05:00:02-03","US","US","3203200","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","Y. Mexia","6316","1931","12","20","South America - Neotropics","Peru","Loreto","Departamento de Loreto. Left bank of Rio Santiago.",NA,NA,"US02099089",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"693","2020-09-12 05:00:02-03","US","US","2279421","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","W. H. Camp","E-912",NA,NA,NA,"South America - Neotropics","Ecuador",NA,"Ecuador, Prov. Santiago-Zamora (Oriente): Near Mendez.",NA,NA,"US02099106",NA,NA,"533",NA,NA,NA,"762",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"694","2020-09-12 05:00:02-03","US","US","3356774","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","W. R. Anderson, S. F. Fonsêca, R. Reis dos Santos & R. Souza","10671","1974","2","8","South America - Neotropics","Brazil","Pará","Brazil, Estado do Para, Alto Tapajos, Rio Cururu, Marshu campo and low wet forest near canal SE of Missao Cururu.",NA,NA,"US02099005","US02099005_01",NA,"140",NA,"-57.52","-7.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"695","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","M. Hoff","7718","1992","11","3","South America - Neotropics","French Guiana",NA,"Saut Parasol, Bassin du Sinnamary",NA,NA,NA,NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","70",NA,"-52.9","4.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"696","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","E. L. Little Jr.","16850 a","1955","10","13","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara","Boerasirie area, 5-25 miles West of Georgetown",NA,NA,NA,NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"-58.41","6.75","3",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"697","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","T. Henkel, M. Chin, R. Williams & R. James","5275","1994","3","22","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kassakaityu River 15-20 km from juncture with Essequibo River",NA,NA,NA,NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","250",NA,"-58.6667","1.81667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"698","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","M. J. Jansen-Jacobs, B. Welle, H. J. M. Sipman & V. James","2875","1992","10","12","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kuyuwini Landing, Kuyuwini River, Rupununi District",NA,NA,NA,NA,"Goetghebeur, P.","150",NA,"-59.25","2.08","250",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"699","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","M. J. Jansen-Jacobs, B. Welle, D. Gopaul & V. James","2451","1991","2","7","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kuyuwini Landing, Kuyuwini River, Rupununi District",NA,NA,NA,NA,"Goetghebeur, P.","200",NA,"-59.25","2.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"700","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","H. D. Clarke","3857","1997","2","25","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rewa River; at confluence of Kwitaro River",NA,NA,NA,NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","90",NA,"-58.7519","3.28944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"701","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","H. D. Clarke","3485","1997","2","11","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rewa River; gorge below Great Falls",NA,NA,NA,NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","90",NA,"-58.6736","3.17778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"702","2020-09-12 05:00:02-03","US","US","602120","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","H. F. Pittier","6382","1913","6","26","South America - Neotropics","Venezuela","Lara","Around Palmasoia, in forest along the Aroa River.",NA,NA,"US02099045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"703","2020-09-12 05:00:02-03","US","US","1540299","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","Ll. Williams","3224","1929","9",NA,"South America - Neotropics","Peru","Loreto","Alto Rio Itaya, Dept. Loreto.",NA,NA,"US02099090",NA,NA,"145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"704","2020-09-12 05:00:02-03","US","US","3400141","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","M. Rimachi Y.","10845","1994","2","9","South America - Neotropics","Peru","Loreto","Maynas. Dtto. Puchana, Rio Momon, de la boca del rio hasta la altura del puerto de San Andrs, en orilla inundable.",NA,NA,"US02099081","US02099081_01",NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"705","2020-09-12 05:00:02-03","US","US","2742218","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","T. B. Croat","19918","1972","9","1","South America - Neotropics","Peru","Loreto","Department of Loreto, Rio Mamon near Rio Nanay.",NA,NA,"US02099096","US02099096_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"706","2020-09-12 05:00:02-03","US","US","3136087","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","M. Rimachi Y.","4687","1979","11","23","South America - Neotropics","Peru","Loreto","Maynas. Dtto. Indiana. Rio Amazonas, Quebrada de Yanayacu, en orilla inundable.",NA,NA,"US02099085",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"707","2020-09-12 05:00:02-03","US","US","156043","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","J. C. B. Mutis","5246","1760",NA,NA,"South America - Neotropics","Colombia",NA,"Colombia",NA,NA,"US02099067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"708","2020-09-12 05:00:02-03","US","US","1056078","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","A. S. Hitchcock","16866","1919","11","25","South America - Neotropics","Guyana",NA,"East Coast Water Conservancy, SE of Georgetown; Lamaha Stop-off",NA,NA,"US00510250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"709","2020-09-12 05:00:02-03","US","US","3203194","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","B. Pickel","3335","1934","6","4","South America - Neotropics","Brazil","Pernambuco","Recife",NA,NA,"US02099033","US02099033_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
