"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"327","2020-09-12 05:00:02-03","US","US","1771224","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"E. P. Killip","34399","1939","3","18","South America - Neotropics","Colombia","Meta","Intendencia El Meta: Along Rio Ocoa, southeast of Villavicencio",NA,NA,NA,"Transcribed by digital volunteers","US01254556",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"328","2020-09-12 05:00:02-03","US","US","1593048","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"L. H. Bailey","243","1935","11","22","South America - Neotropics","Colombia","Bolivar","Near Cartagena",NA,NA,NA,"Transcribed by digital volunteers","US01254549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"329","2020-09-12 05:00:02-03","US","US","931137","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"T. Morong","1047","1888",NA,NA,"South America","Paraguay",NA,"Pilcomayo River.",NA,NA,NA,"Transcribed by digital volunteers","US01254536",NA,NA,NA,"US01254536_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"330","2020-09-12 05:00:02-03","US","US","1906941","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"H. Schiefer","779","1945","7","7","South America - Neotropics","Colombia","Meta","Villavicencio. Hill back of Tres Esquinas mill.",NA,NA,NA,"Transcribed by digital volunteers","US01254555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"331","2020-09-12 05:00:02-03","US","US","1590038","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"S. Venturi","746","1919","12","1","South America","Argentina","Tucumán","Leales",NA,NA,NA,"Transcribed by digital volunteers","US01254532",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"332","2020-09-12 05:00:02-03","US","US","1422835","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"L. Mille","205","1927","3",NA,"South America - Neotropics","Ecuador","Guayas","Guayaquil",NA,NA,NA,"Transcribed by digital volunteers","US01254530",NA,NA,"60","US01254530_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"333","2020-09-12 05:00:02-03","US","US","2812391","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"Mocquerys, --","932","1893",NA,NA,"South America - Neotropics","Venezuela","Zulia",NA,NA,NA,NA,"Transcribed by digital volunteers","US01254543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"334","2020-09-12 05:00:02-03","US","US","2812390","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"Mocquerys, --","s.n.","1893",NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01254542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"335","2020-09-12 05:00:02-03","US","US","2970193","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"R. Mejia, J. Hernandez Camacho & T. Hammen","1183","1958","9","14","South America - Neotropics","Colombia","Meta","Intendencia del Meta: Llanos Orientales; Puerto López.",NA,NA,NA,"Transcribed by digital volunteers","US01254560",NA,"240",NA,"US01254560_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"336","2020-09-12 05:00:02-03","US","US","532914","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"Herbert H. Smith","364","1898","8",NA,"South America - Neotropics","Colombia","Santa Marta",NA,NA,NA,NA,"Transcribed by digital volunteers","US01243857",NA,"76",NA,"US01243857_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"337","2020-09-12 05:00:02-03","US","US","1042894","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"F. W. Pennell","3900","1918","1","15","South America - Neotropics","Colombia","Santander","Boca de Rosario, Rio Magdalena",NA,NA,NA,"Transcribed by digital volunteers","US01254551",NA,"90","100","US01254551_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"338","2020-09-12 05:00:02-03","US","US","1773908","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"J. Cuatrecasas","3903","1938","10","19","South America - Neotropics","Colombia","Los Llanos","Rio Casanare; Esmerelda",NA,NA,NA,"Transcribed by digital volunteers","US01254540",NA,"130",NA,"US01254540_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"339","2020-09-12 05:00:02-03","US","US","3266224","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"S. McDaniel","11214","1968","10","5","South America - Neotropics","Peru","Loreto","Maynas: Ushpa-Cana across Rio Itaya from Iquitos",NA,NA,NA,"Transcribed by digital volunteers","US01254519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"340","2020-09-02 16:24:28-03","Cenargen","CEN","40200","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","A. F. Alves","Glocimar Pereira-Silva","4521","2000","12","14",NA,"Brasil","GO","Minaçu -Aeroporto, margem direita do Rio Bonito, próximo da cabeceira da ponte.",NA,NA,"Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência direta(lago).","CEN00040200","MINACU","320","320","CEN00040200","-48199444.0","-13524444.0","2001","12",NA,NA,NA,NA,NA,"4",NA,NA
"341","2020-09-02 16:24:28-03","Cenargen","CEN","55152","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","J. B. Pereira","Aécio Amaral-Santos","2399","2004","03","15",NA,"Brasil","GO","Fazenda São Domingos, próximo à beira do rio São Mateus.","-46.780555","-13.566111","Exsicatas",NA,"CEN00055152","SAO DOMINGOS",NA,NA,"CEN00055152","-46.780555","-13.566111","2009","08",NA,NA,NA,NA,NA,"4",NA,NA
"342","2020-09-02 16:24:28-03","Cenargen","CEN","71385","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","G. Pereira-Silva","Glocimar Pereira-Silva","11613","2007","03","27",NA,"Brasil","TO","Canteiro de obras da UHE São Salvador, montante ao eixo da barragem.","-48.236388","-12.81","Exsicatas","Área de influência direta (lago).","CEN00071385","PARANA","250","250","CEN00071385","-48.236388","-12.81","2007","03",NA,NA,NA,NA,NA,"4",NA,NA
"343","2020-09-02 16:24:28-03","Cenargen","CEN","44789","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","G. Pereira-Silva","Glocimar Pereira-Silva","6232","2002","03","26",NA,"Brasil","GO","Lagoa do Perta Pé (área do Exército).","-47.334400177002","-15.5371999740601","Exsicatas","Área de Influência da AHE Queimado.","CEN00044789","FORMOSA",NA,NA,"CEN00044789","-4719722.0","-1598333.0","2002","03",NA,"113054","auto",NA,NA,"3",NA,NA
"344","2020-09-02 16:24:28-03","Cenargen","CEN","1392","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","R. Frey","Antônio Costa Allem","1192","1977","11","14",NA,"Brasil","MS","Fazenda Santo Estêvão.","-57.6533012390137","-19.0091991424561","Exsicatas","Rapada pelo gado. Monóica. Affinis a C. buettneriacea.","CEN00001392","CORUMBA",NA,NA,"CEN00001392",NA,NA,"1992","01",NA,"295160","auto",NA,NA,"2",NA,NA
"345","2020-09-02 16:24:28-03","Cenargen","CEN","1464","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","R. Frey","Antônio Costa Allem","1264","1977","11","16",NA,"Brasil","MS","Fazenda São Bento - Distrito de Nabileque.","-57.6533012390137","-19.0091991424561","Exsicatas","Monóica.A porção enterrada forma uma espécie de parênquima fistulosa.Indicadora da presença de arroz.","CEN00001464","CORUMBA",NA,NA,"CEN00001464",NA,NA,"1977","11",NA,"295160","auto",NA,NA,"2",NA,NA
"346","2020-09-02 16:24:28-03","Cenargen","CEN","1523","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","R. Frey","Antônio Costa Allem","1323","1977","11","17",NA,"Brasil","MS","Fazenda São Bento - Distrito de Nabileque.","-57.6533012390137","-19.0091991424561","Exsicatas","Talos submersos formam um tipo de parênquima esponjoso, esbranquiçado. Indicadora da presença de arroz.","CEN00001523","CORUMBA",NA,NA,"CEN00001523",NA,NA,"1992","01",NA,"295160","auto",NA,NA,"1",NA,NA
"347","2020-09-02 16:24:28-03","Cenargen","CEN","1516","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","R. Frey","Antônio Costa Allem","1316","1977","11","17",NA,"Brasil","MS","Fazenda São Bento - Distrito de Nabileque.","-57.6533012390137","-19.0091991424561","Exsicatas","Talos submersos com parênquima esbranquiçado, algo gelatinoso. Indicadora da presença de arroz.","CEN00001516","CORUMBA",NA,NA,"CEN00001516",NA,NA,"1992","01",NA,"295160","auto",NA,NA,"1",NA,NA
"348","2020-09-02 16:24:28-03","Cenargen","CEN","1429","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","R. Frey","Antônio Costa Allem","1229","1977","11","16",NA,"Brasil","MS","Fazenda São Bento. Distrito de Nabileque.","-57.6533012390137","-19.0091991424561","Exsicatas",NA,"CEN00001429","CORUMBA",NA,NA,"CEN00001429",NA,NA,"1992","01",NA,"295160","auto",NA,NA,"4",NA,NA
"349","2020-09-02 16:24:28-03","Cenargen","CEN","1707","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","R. Frey","Antônio Costa Allem","1507","1978","01","16",NA,"Brasil","MS","Fazenda São Bento - Distrito Nabileque.","-57.6533012390137","-19.0091991424561","Exsicatas","Erva palustre monóica. Ocorre junto com Macega-branca, Arroz-do-brejo, Felpudo e Grama-do-carandazal. Mergulhada 30-50 cm em água. Porção caulinar ao nível e sob água forma um parênquima esbranquiçado e esponjoso. Caules hirtos.","CEN00001707","CORUMBA",NA,NA,"CEN00001707",NA,NA,"1992","01",NA,"295160","auto",NA,NA,"2",NA,NA
"350","2020-09-02 16:24:28-03","Cenargen","CEN","2413","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","R. Frey","Antônio Costa Allem","2209","1978","10","27",NA,"Brasil","MS","Ocorre próxima a Carandazal.Fazenda Bodoquena, Carandazal.","-57.6533012390137","-19.0091991424561","Exsicatas","Hirguta.","CEN00002413","CORUMBA",NA,NA,"CEN00002413",NA,NA,"1992","01",NA,"295160","auto",NA,NA,"2",NA,NA
"351","2020-09-02 16:24:28-03","Cenargen","CEN","1898","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","R. Frey","Antônio Costa Allem","1698","1978","02","13",NA,"Brasil","MT","Km 72, MT-112.","-56.6227989196777","-16.2567005157471","Exsicatas","Ambiente paludoso junto a estrada. Porção basal com parênquima esbranquiçado esponjoso.","CEN00001898","POCONE",NA,NA,"CEN00001898",NA,NA,"1992","01",NA,"200792","auto",NA,NA,"2",NA,NA
"352","2021-03-15 18:26:52-03","USP","SPF","114024","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","Külkamp, J","Souza, VC","5318","1994","03","06",NA,"Brasil","Bahia","Localidade de Pantanal.","-42.210833","-14.164167",NA,"Subarbsuto muito ramificado, 1 m alt.; folhas ereatas; flores pistiladas com tépalas verde-claras com margem e ápice verde-escuro; ovário creme com estigmas alaranjados; flores estamiansds verde-claras com anteras alaranjadas. Banhad","SPF00114024","Lagoa Real","500","600","SPF00114024","-42.210833","-14.164167","2018","10",NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-03-15 18:26:52-03","USP","SPF","207254","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","Zappi, DC","Zappi, DC; Milliken, W; Biggs, N; Henicka, GS; Silveira, EA; Philippsen, M; Piva, JH","1198","2008","02","11",NA,"Brasil","Mato Grosso","Parque Estadual do Cristalino, Parque Estadual Cristalino. Acampamento 35 km acima da pousada.","-55.2835","-9.2857",NA,"Ervas eretas, flores creme.; Beira do Rio Cristalino.","SPF00207254","Novo Mundo","257","257","SPF00207254","-55.2835","-9.2857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-13 11:19:49-03","USP","SPF","16744","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","Külkamp, J","Rossi, L","s.n.","1980","08",NA,NA,"Brasil","Mato Grosso","Estação Ecológica de Taiamã, Pantanal Matogrossense.","-57.6789016723633","-16.0706005096436",NA,NA,"SPF00016744","Cáceres",NA,NA,"SPF00016744",NA,NA,"2018","10",NA,"172193","auto",NA,NA,NA,NA,NA
"355","2021-03-15 18:26:52-03","USP","SPF","206807","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","Zappi, DC","Zappi, DC; Milliken, W; Sasaki, D; Frisby, SM; Henicka, GS; Pena, EM; Leite, RA; Piva, JH","1458","2008","08","27",NA,"Brasil","Mato Grosso","Parque Estadual do Cristalino, Parque Estadual Cristalino. Extremo nordeste do Parque, subindo o Rio Cristalino.","-55.198299407959","-9.95028018951416",NA,"Arbusto pouco ramificado. Flores creme. Frutos espinosos verdes.; Margem do rio B.","SPF00206807","Novo Mundo","242","242","SPF00206807",NA,NA,NA,NA,NA,"93610","auto",NA,NA,NA,NA,NA
"356","2021-03-15 18:26:52-03","USP","SPF","227624","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","Kulkamp, J","Pace, MR","574","2016","05","23",NA,"Brasil","Mato Grosso do Sul","BR-262, entre Aquidauana e Miranda.","-55.7872009277344","-20.4710998535156",NA,"Erva de 40 cm. Flores brancas. Frutos verdes.","SPF00227624","Aquidauana",NA,NA,"SPF00227624",NA,NA,"2018","10",NA,"212961","auto",NA,NA,NA,NA,NA
"357","2021-03-15 18:26:52-03","USP","SPF","167656","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","Punt, W","Hatschbach, G","24457","1969","07","11",NA,"Brasil","Mato Grosso do Sul","Rod. BR 267. Vargedo ao longo do Rio Paraná.","-52.4221992492676","-21.7141990661621",NA,"Flor alva.","SPF00167656","Bataguassu",NA,NA,"SPF00167656",NA,NA,"2003",NA,NA,"65610","auto",NA,NA,NA,NA,NA
"358","2021-03-15 18:26:52-03","USP","SPF","184826","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","Pott, VJ","Pivari, MOD","s.n.","2002","01","04",NA,"Brasil","Minas Gerais","Lagoa Silvana","-42.1391983032227","-19.7896995544434",NA,"Erva ca. 0.5 m., flores amarelas. Presente em ilha flutuante, local de muita luminosidade, a 4 m das margens da lagoa. Pouco freqüente.","SPF00184826","Caratinga",NA,NA,"SPF00184826",NA,NA,"2003","04",NA,"49886","auto",NA,NA,NA,NA,NA
"359","2021-03-15 18:26:52-03","USP","SPF","12715","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","Külkamp, J","Hoehne, W","s.n.","1950","04","14",NA,"Brasil","São Paulo",NA,"-50.5400009155273","-20.2600002288818",NA,"Na mata.","SPF00012715","Jales",NA,NA,"SPF00012715",NA,NA,"2018","10",NA,"16486","auto",NA,NA,NA,NA,NA
"360","2019-10-07 09:30:28-03","UEFS","HUEFS","149711","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","J.Külkamp","Maciel, J.R.","1009","2009","04","28",NA,"Brasil","Ceará","As Emas. Estrada para Missão Velha.","-38.983333","-7.337222",NA,"Savana estépica. Latossolos Vermelho-amarelos. Chapada do Araripe.","HUEFS0149711","Brejo Santo","406","406","HUEFS0149711 HUEFS0149711_e1","38W59'0''","7S20'14''","2018","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"361","2019-10-07 09:30:28-03","UEFS","HUEFS","180677","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.",NA,"Matos, E.N.de","733","2011","11","02",NA,"Brasil","Bahia","Caribé.","-38.984444","-13.245556",NA,"Brejo","HUEFS0180677","Jaguaripe",NA,NA,"HUEFS0180677","38W59'4''","13S14'44''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"362","2019-10-07 09:30:28-03","UEFS","HUEFS","241615","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","J.Külkamp","Souza, E.B.","4526","2017","04","03",NA,"Brasil","Ceará","Estrada dos Remédios, Fazenda Pedra Branca.","-40.321389","-3.615833",NA,"Área de Caatinga.","HUEFS0241615","Sobral","73","73","HUEFS0241615 HUEFS0241615_e1","40W19'17''","3S36'57''","2018","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"363","2019-10-07 09:30:28-03","UEFS","HUEFS","228297","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","J.Külkamp","Souza, E.B.","4308","2016","07","15",NA,"Brasil","Ceará","Fazenda Experimental da UVA (FAEX).",NA,"-3.616944",NA,"Área de vegetação de Caatinga e de Floresta Mista Dicótilo-Palmácea (Floresta Ciliar do Rio Acaraú).","HUEFS0228297","Sobral","60","60","HUEFS0228297 HUEFS0228297_e1",NA,"3S37'1''","2018","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"364","2019-10-07 09:30:28-03","UEFS","HUEFS","43509","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","J.Külkamp","Queiroz, L.P.de","5762","2000","02","09",NA,"Brasil","Bahia","a ca 10 km E na estrada para Morrão, entrando a ca. 14 km N de Bom Jesus da Lapa na estrada para Ibotirama.","-43.284167","-13.169722",NA,"Área de caatinga com brejo e lagoa temporária.","HUEFS0043509","Bom Jesus da Lapa",NA,NA,"HUEFS0043509 HUEFS0043509_e1","43W17'3''","13S10'11''","2018","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"365","2019-10-07 09:30:28-03","UEFS","HUEFS","43618","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","J.Külkamp","Queiroz, L.P.de","5871","2000","02","11",NA,"Brasil","Bahia","ca. 22 km S do entroncamento para Bom Jesus da Lapa na estrada para Malhada.","-43.361944","-13.403889",NA,"Caatinga arbórea com muitas lagoas temporárias e áreas brejosas.","HUEFS0043618","Bom Jesus da Lapa",NA,NA,"HUEFS0043618 HUEFS0043618_e1","43W21'43''","13S24'14''","2018","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"366","2019-10-07 09:30:28-03","UEFS","HUEFS","44276","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","J.Külkamp","França, F.","3252","2000","03","29",NA,"Brasil","Bahia","Arredorres da cidade.","-45.190833","-11.052222",NA,"Brejo.","HUEFS0044276","Formosa do Rio Preto","480","480","HUEFS0044276 HUEFS0044276_e1","45W11'27''","11S3'8''","2018","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"367","2019-10-07 09:30:28-03","UEFS","HUEFS","82184","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.",NA,"Pereira-Silva, G.","4521","2002","12","14",NA,"Brasil","Goiás","Minaçú - Aeroporto, margem direita do rio Bonito, próximo da cabeceira da ponte.","-48.199444","-13.524444",NA,"Cerrado. Solo arenoso.","HUEFS0082184","Minaçu","320","320","HUEFS0082184","48W11'58''","13S31'28''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"368","2018-04-04 16:25:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris",NA,"RRC ID Flag","J. Campos","2392",NA,NA,NA,"South America","Peru","Cajamarca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"2392",NA
"369","2019-07-09 13:24:01-03","F","FMNH-SEEDPLANTS","V0191373F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris",NA,NA,"Herb. H. Smith","364","1898",NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0191373F",NA,NA,NA,"V0191373F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"370","2019-07-09 13:24:01-03","F","FMNH-SEEDPLANTS","V0191374F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris",NA,NA,"F. C. Lehmann","8485",NA,NA,NA,"South America","Colombia","Tolima",NA,"-75.25","3.75",NA,NA,"V0191374F",NA,NA,NA,"V0191374F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"371","2019-07-09 13:24:01-03","F","FMNH-SEEDPLANTS","V0191377F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris",NA,NA,"G. S. Jenman","3733",NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,"-59","5",NA,NA,"V0191377F",NA,NA,NA,"V0191377F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"372","2019-07-09 13:28:38-03","F","FMNH-SEEDPLANTS","V0191378F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris",NA,NA,"S. Venturi","5805","1928",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0191378F",NA,NA,NA,"V0191378F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"373","2019-07-09 13:28:38-03","F","FMNH-SEEDPLANTS","V0191379F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris",NA,NA,"S. Venturi","746","1919","12",NA,"South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0191379F",NA,NA,NA,"V0191379F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"374","2019-07-09 13:24:01-03","F","FMNH-SEEDPLANTS","V0191380F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris",NA,NA,"L. Mille","988","1927",NA,NA,"South America","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0191380F",NA,NA,NA,"V0191380F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"375","2019-07-09 13:27:26-03","F","FMNH-SEEDPLANTS","V0191381F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris",NA,NA,"J. Campos & O. Díaz","2392","1996","2","4","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0191381F",NA,NA,NA,"V0191381F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"376","2019-07-09 13:27:11-03","F","FMNH-SEEDPLANTS","V0191382F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris",NA,NA,"R. Schreiter","2124","1921","1","31","South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0191382F",NA,NA,NA,"V0191382F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"377","2020-04-29 17:31:36-03","F","FMNH-SEEDPLANTS","V0191383F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris",NA,NA,"S. Galen Smith & J. M. Idrobo","1471","1950","8","19","South America","Colombia","Meta",NA,"-73","3.5",NA,NA,"V0191383F",NA,NA,NA,"V0191383F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"378","2019-07-09 13:24:01-03","F","FMNH-SEEDPLANTS","V0191384F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris",NA,NA,"A. C. Smith","3469","1938","3","31","South America","British Guiana [Guyana]",NA,NA,"-59","5",NA,NA,"V0191384F",NA,NA,NA,"V0191384F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
