"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"1428","2020-08-31 09:17:37-03","INPA","INPA","181169","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Galioti, AL","Daly, DC","6957","1991","10","28","Southern America","Brasil","Acre","Serringal Poromgaba., Seringal Porongaba. Colocação São José. 25 Km N of Km 4 Brasiléia-Assis Brasil road.","-68.75","-10.75",NA,NA,"INPA0181169","INPA0181169 INPA0181169_e INPA0181169_nd INPA0181169_num",NA,NA,"Brasiléia",NA,NA,NA,"2011","10",NA,"-68.75","-10.75",NA,NA,NA,NA,NA,NA
"1429","2020-08-31 09:17:37-03","INPA","INPA","267584","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Gomes, ACS","Silva, JBD da","456","2005","08","09","Southern America","Brasil","Amazonas","ARIE-PDBFF, Estrada ZF-3Sítio amostral Km 37Parcela CTFS-25haQuadrat 120X420","-59.785556","-2.441667",NA,NA,"INPA0267584",NA,NA,NA,"Manaus",NA,NA,NA,"2010","08","27","-59.785556","-2.441667",NA,NA,NA,NA,NA,NA
"1430","2020-08-31 09:17:37-03","INPA","INPA","267583","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Gomes, ACS","Silva, JBD da","455","2005","10","03","Southern America","Brasil","Amazonas","ARIE-PDBFF, Estrada ZF-3Sítio amostral Km 37Parcela CTFS-25haQuadrat 140X560","-59.785556","-2.441667",NA,NA,"INPA0267583",NA,NA,NA,"Manaus",NA,NA,NA,"2010","08","27","-59.785556","-2.441667",NA,NA,NA,NA,NA,NA
"1431","2020-08-31 09:17:37-03","INPA","INPA","174119","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Berg, CC","Nascimento, JR do","1302.541","1981","09","19","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário da SUFRAMA Rodovia BR 174, Km 64 depois 34 Km Leste na ZF3, Fazenda Esteio","-59.8","-2.433333",NA,NA,"INPA0174119","INPA0174119 INPA0174119_e INPA0174119_e1",NA,NA,"Manaus",NA,NA,NA,"1992",NA,NA,"-59.8","-2.433333",NA,NA,NA,NA,NA,NA
"1432","2020-08-31 09:17:37-03","INPA","INPA","29188","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Berg, CC; Heusden, ECH van","Prance, GT","10836","1971","03","02","Southern America","Brasil","Roraima","Vicinity of Uaicá airstrip, Rio Uraricoeira","-63.183333","3.55",NA,NA,"INPA0029188","INPA0029188 INPA0029188_e INPA0029188_e1",NA,NA,NA,NA,NA,NA,"1986",NA,NA,"-63.183333","3.55",NA,NA,NA,NA,NA,NA
"1433","2021-01-10 20:50:52-03","INPA","INPA","58046","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Berg, CC; Heusden, ECH van","Magnago, H","INPA58046","1976","04","20","Southern America","Brasil","Amazonas","Rio Coarí, Rio Coari","-63.1413993835449","-4.08500003814697",NA,NA,"INPA0058046","INPA0058046 INPA0058046_e INPA0058046_e1",NA,NA,"Coari","340934","auto",NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434","2021-01-10 20:50:52-03","INPA","INPA","114957","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Berg, CC","Ramos, JF","824a","1983","09","15","Southern America","Brasil","Pará","Área de Desmatamento, margem direita PA-149, ramal da massa falida","-49.6725006103516","-3.76610994338989",NA,NA,"INPA0114957","INPA0114957 INPA0114957_e INPA0114957_e1",NA,NA,"Tucuruí","59618","auto",NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435","2020-08-31 09:17:37-03","INPA","INPA","23012","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Berg, CC; Heusden, ECH van","Prance, GT","6253","1968","07","22","Southern America","Bolivia","Pando","W bank of rio Madeira, 2 km above Abunã, W. bank of Rio Madeira, 2 Km above abunã","-65.352054","-9.722431",NA,NA,"INPA0023012","INPA0023012 INPA0023012_e INPA0023012_e1",NA,NA,NA,NA,NA,NA,"1986",NA,NA,"-65.352054","-9.722431",NA,NA,NA,NA,NA,NA
"1436","2020-08-31 09:17:37-03","INPA","INPA","181260","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Galioti, AL","Daly, DC","7097","1991","11","02","Southern America","Brasil","Acre","Serringal Poromgaba., Serringal Porongaba. Colocação São José. 25 Km of Km 4 Brasiléia-Assis Brasil road.","-68.75","-10.75",NA,NA,"INPA0181260","INPA0181260 INPA0181260_e INPA0181260_nd INPA0181260_num",NA,NA,"Brasiléia",NA,NA,NA,"2011","10",NA,"-68.75","-10.75",NA,NA,NA,NA,NA,NA
"1437","2020-08-31 09:17:37-03","INPA","INPA","174019","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.",NA,"Daly, DC","6938","1991","06","09","Southern America","Brasil","Acre","BR 317 (Estrada Rio Branco-Brasiléia) approx. 10 Km W of Km 68","-67.75","-10.5",NA,NA,"INPA0174019","INPA0174019 INPA0174019_e INPA0174019_e1",NA,NA,"Rio Branco",NA,NA,NA,NA,NA,NA,"-67.75","-10.5",NA,NA,NA,NA,NA,NA
"1438","2021-01-10 20:50:52-03","INPA","INPA","98070","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Gaglioti, AL","Ferreira, CAC","2870","1980","10","12","Southern America","Brasil","Acre","AC 010, km 33, Estrada Rio Branco Porto Acre km 33, a 2km da margem.","-67.68","-9.77",NA,NA,"INPA0098070","INPA0098070 INPA0098070_e INPA0098070_e1 INPA0098070_nd INPA0098070_num",NA,NA,"Rio Branco",NA,NA,NA,"2011","10",NA,"-67.68","-9.77",NA,NA,NA,NA,NA,NA
"1439","2020-08-31 09:17:37-03","INPA","INPA","184595","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Ramos, JF","Ramos, JF","2681","1993","10","03","Southern America","Brasil","Acre","Rio Tarauacá, Seringal Fortaleza, Tarauaca. Seringal Fortaleza. Reserva Indígena dos Índios Kaxinau. Rio Tarauaca, foz do rio Jordão","-72.2373","-9.073649",NA,NA,"INPA0184595","INPA0184595 INPA0184595_e",NA,NA,"Jordão",NA,NA,NA,"1995","08",NA,"-72.2373","-9.073649",NA,NA,NA,NA,NA,NA
"1440","2020-08-31 09:17:37-03","INPA","INPA","236568","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Mendonça, MJA de","Mesquita, MR","390",NA,NA,NA,"Southern America","Brasil","Amazonas","Estação Ecológica de Mamirauá.","-64.833333","-3.033333",NA,NA,"INPA0236568","INPA0236568 INPA0236568_e",NA,NA,"Alvarães",NA,NA,NA,NA,NA,NA,"-64.833333","-3.033333",NA,NA,NA,NA,NA,NA
"1441","2020-08-31 09:17:37-03","INPA","INPA","190566","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Galioti, AL","Freitas, MA de","319","1990","08","21","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário, Reserva 1501, Km 41 da Smithsonian/INPA, Q J-5 ao lado da F-318","-59.833333","-2.516667",NA,NA,"INPA0190566","INPA0190566 INPA0190566_e INPA0190566_nd INPA0190566_num","50","50","Manaus",NA,NA,NA,"2011","10",NA,"-59.833333","-2.516667",NA,NA,NA,NA,NA,NA
"1442","2020-08-31 09:17:37-03","INPA","INPA","140247","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Gaglioti, AL","Cardoso, RMG","70","1986","07","24","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Colosso, Fazenda Esteio, Km 23, ZF-3.","-59.79","-2.45",NA,NA,"INPA0140247","INPA0140247 INPA0140247_e INPA0140247_e1 INPA0140247_nd INPA0140247_num",NA,NA,"Manaus",NA,NA,NA,"2011","10",NA,"-59.79","-2.45",NA,NA,NA,NA,NA,NA
"1443","2020-08-31 09:17:37-03","INPA","INPA","267582","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Gomes, ACS","Silva, JBD da","454","2005","10","03","Southern America","Brasil","Amazonas","ARIE-PDBFF, Estrada ZF-3Sítio amostral Km 37Parcela CTFS-25haQuadrat 140X560","-59.785556","-2.441667",NA,NA,"INPA0267582",NA,NA,NA,"Manaus",NA,NA,NA,"2010","08","27","-59.785556","-2.441667",NA,NA,NA,NA,NA,NA
"1444","2020-08-31 09:17:37-03","INPA","INPA","175395","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Coêlho, LF","Silva, AP da","1301.471.2","1989","11","25","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Ca 90 Km de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, Km 64, depois 23 Km leste na ZF3, Fazenda Esteio","-59.85","-2.383333",NA,NA,"INPA0175395","INPA0175395 INPA0175395_e INPA0175395_e1",NA,NA,"Manaus",NA,NA,NA,"1994",NA,NA,"-59.85","-2.383333",NA,NA,NA,NA,NA,NA
"1445","2020-08-31 09:17:37-03","INPA","INPA","20071","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","Berg, CC; Heusden, ECH van","Prance, GT","4438","1967","02","17","Southern America","Brasil","Roraima","Serra Tepequem, Serra Tepequem","-61.754777","3.759148",NA,NA,"INPA0020071","INPA0020071 INPA0020071_e INPA0020071_e1","1200","1200","Alto Alegre",NA,NA,NA,"1986",NA,NA,"-61.754777","3.759148",NA,NA,NA,NA,NA,NA
"1446","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","11207",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet","V. Demuner/07-05-2003","Cintia C. Chamas; et al","124","1994","02","25",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Árvore, altura 15m, DAP 37cm, raquis verde com pilosidade marrom, fruto vinoso, semente verde amarelado. Trilha da divisa, altitude aproximada 810m.","MBML011207","MBML011207",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"1447","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","12463",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet","V. Demuner/07-05-2003","R. R. dos Santos",NA,"1996","12","03",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Sem informação","MBML012463","MBML012463",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"1448","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","15897",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet","V. Demuner/07-05-2003","L. Kollmann; et al","5234","2002","01","09",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Árvore 14m. DAP 22cm. Fuste verdes.","MBML015897","MBML015897",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA
"1449","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","18495",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet","A. P. Fontana/04-04-2005","L. Kollmann; et al","5789","2002","12","03",NA,"Brasil","Espírito Santo","Belém","-40.697222","-20.043333",NA,"Arvoreto 9m. DAP 22cm. Fuste 6m. Frutos verdes.","MBML018495","MBML018495",NA,NA,"Santa Maria de Jetibá",NA,NA,NA,NA,NA,NA,"40W41'50","20S2'36",NA,NA,NA,NA,NA,NA
"1450","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","18511",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet","V. Demuner/07-05-2003","R.R. Vervloet; et al","1548","2002","12","18",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Árvore com 20m, frutos jovens de cor branca, frutos iamturos de cor verde, meia encosta, dossel 18m, altitude 850m.","MBML018511","MBML018511",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA
"1451","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","18969",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet","V. Demuner/07-05-2003","R.R. Vervloet; et al","1521","2002","12","11",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Árvore com 17m, frutos jovens de cor verde, dossel 15m.","MBML018969","MBML018969",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA
"1452","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","19520",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet","V. Demuner/07-05-2003","R.R. Vervloet; et al","1788","2003","02","06",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Árvore de 16m, frutos imaturos de cor verde, pilosos, maduros de cor vinho, brácteas incolor, fundo de vale, dossel de 17m.","MBML019520","MBML019520",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA
"1453","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","20020",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet","V. Demuner/07-05-2003","R.R. Vervloet; et al","1960","2003","03","11",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Árvore de 18m, frutos imaturos de cor verde, com pêlos brancos, semente vinho, baixada, dossel 18m.","MBML020020","MBML020020",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA
"1454","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","24643",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","M.D.M.Vianna Filho/XII-2005","Tadeu A. Cruz; et al","106","2003","03","08",NA,"Brasil","Espírito Santo","Parque Natural Municipal de São Lourenço","-40.620278","-19.923889",NA,"Fora da parcela Arvore 9m n°5 DAP 32cm. Frutos verdes.","MBML024643","MBML024643",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,"40W37'13","19S55'26",NA,NA,NA,NA,NA,NA
"1455","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","26296",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet","V. Demuner & L.F.S. Magnago","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1733","2006","01","19",NA,"Brasil","Espírito Santo","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333",NA,"Árvore 16m, fuste 8m, DAP 50cm, frutos jovens cor verde. Interior de mata pedregosa na base de afloramentos rochosos (Gruta a base da mata).","MBML026296","MBML026296","150","150","Marilândia",NA,NA,NA,"2006","02","08","40W33'4","19S20'54",NA,NA,NA,NA,NA,NA
"1456","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","27436",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet.","V. Demuner & L.F.S. Magnago, 18-out-06","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2962","2006","10","18",NA,"Brasil","Espírito Santo","Santa Luzia, prop.: Ciro Ferreira","-40.665556","-18.977778",NA,"Árvore 12m, fuste 2m, DAP 40cm, frutos jovens verdes, látex branco. Vegetação rupestre.","MBML027436","MBML027436","170","170","Águia Branca",NA,NA,NA,"2006","10","18","40W39'56","18S58'40",NA,NA,NA,NA,NA,NA
"1457","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","31973",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet","V. Demuner, 23-10-2007","V. Demuner; T. A. Cruz, R. R. Vervloet e M. Belisario.","4348","2007","10","24",NA,"Brasil","Espírito Santo","Fazenda Caioaba, propr.: Claúdio Virloni.","-40.473056","-20.059167",NA,"Árvore 11m, fuste 8m, DAP 30cm, frutos jovens verdes, látex branco. Interior de mata secundária.","MBML031973","MBML031973","150","150","Santa Leopoldina",NA,NA,NA,"2007","10","23","40W28'23","20S3'33",NA,NA,NA,NA,NA,NA
"1458","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","31999",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet","V. Demuner, 07-11-2007","V. Demuner; T. A. Cruz e R. R. Vervloet.","4486","2007","11","07",NA,"Brasil","Espírito Santo","Pedra de Santa Luzia, prop.: Firmino Sottele","-40.465556","-19.288056",NA,"Árvore 12m, fuste 6m, Dap 30cm, inflorescência castanha. Interior de mata secundária.","MBML031999","MBML031999","420","420","Governador Lindenberg",NA,NA,NA,"2007","11","07","40W27'56","19S17'17",NA,NA,NA,NA,NA,NA
"1459","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","32384",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet","V. Demuner, 11-12-07","V. Demuner; T. A. Cruz, M.Belizário.","4721","2007","12","11",NA,"Brasil","Espírito Santo","Liberdade, Prop.: Deoclécio. Lorenccini","-40.516","-19.354444",NA,"Árvore 13m, fuste 7m, dap 30cm, inflorescência verde. Interior de mata alterada.","MBML032384","MBML032384","250","250","Marilândia",NA,NA,NA,"2007","12","11","40W30'57,6","19S21'16",NA,NA,NA,NA,NA,NA
"1460","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","36288",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet",NA,"R. C. Forzza; et al","5049","2008","02","16",NA,"Brasil","Espírito Santo","Reserva Biológica Duas Bocas","-40.481944","-20.3025",NA,NA,"MBML036288","MBML036288",NA,NA,"Cariacica",NA,NA,NA,NA,NA,NA,"40W28'55","20S18'9",NA,NA,NA,NA,NA,NA
"1461","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","37424",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet","A.G.Amaral/23-02-2016","C. N. de Fraga; R.C.Forzza, L.Kollmann & P.H.Labiak.","2293","2008","10","20",NA,"Brasil","Espírito Santo","Reserva Biológica de Duas Bocas. Localidade de Duas Bocas, Trilha do Pescador. Floresta Ombrófila Densa Baixo Montana.","-40.478333","-20.278889",NA,"Árvore, ca. 12m. Folhas discolores. Inflorescência de eixo branco, flores castanhas.","MBML037424","MBML037424","135","135","Cariacica",NA,NA,NA,NA,NA,NA,"40W28'42","20S16'44",NA,NA,NA,NA,NA,NA
"1462","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","6593",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet","S. Romaniuc Neto/Março.1996","E. Bausen","55","1994","01","07",NA,"Brasil","Espírito Santo","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,"Árvore alta, com frutos verdes. Na subida da reserva, depois de atravessar o rio. Esta planta foi pega no chão.","MBML006593","MBML006593",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA,NA
"1463","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","7235",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aublet","S. Romaniuc/1995","L. D. Thomaz","1733","1993","12","15",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 15m, PAP 117cm, caule interno róseo, frutos verde / vinosos.","MBML007235","MBML007235",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"1464","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","28635",NA,"Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","A. F. P. Machado/14-VIII-2007","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","641","2006","02","02",NA,"Brasil","Espírito Santo","Aguas Claras, propr.: Seu Voito.","-40.666944","-18.902778",NA,"Árvore 18m de alt. DAP 28cm. Fuste 11m. Frutos imaturos verdes e maturos vináceos com pilosidade marrom. Mata.","MBML028635","MBML028635","300","300","Águia Branca",NA,NA,NA,NA,NA,NA,"40W40'1","18S54'10",NA,NA,NA,NA,NA,NA
"1465","2021-03-04 11:06:31-03","UFRB","HURB","5762","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","J.Jardim","Aona, L.Y.S.; Biggs, N.; Jardim, J.; Lucas, E.; Mazine, F.F.","2374","2013","03","11",NA,"Brasil","Bahia","Estação Ecológica, assentamento Patioba;","-39.691389","-13.579167",NA,NA,"HURB000005762",NA,NA,NA,"Wenceslau Guimarães",NA,NA,NA,"2016","05",NA,"39°41'29 W","13°34'45 S",NA,NA,NA,NA,NA,NA
"1466","2021-03-04 11:06:31-03","UFRB","HURB","14741","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","298","2013","01","18",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014741",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467","2021-03-04 11:06:31-03","UFRB","HURB","14742","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","256","2013","01","18",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014742",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468","2021-03-04 11:06:31-03","UFRB","HURB","14743","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","257","2013","01","18",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014743",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469","2021-03-04 11:06:31-03","UFRB","HURB","14744","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","1807","2013","01","17",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014744",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470","2021-03-04 11:06:31-03","UFRB","HURB","14745","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","2052","2013","01","16",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014745",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471","2021-03-04 11:06:31-03","UFRB","HURB","14746","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","2073","2013","01","16",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014746",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472","2021-03-04 11:06:31-03","UFRB","HURB","14747","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","2072","2013","01","16",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014747",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473","2021-03-04 11:06:31-03","UFRB","HURB","14748","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","2007","2013","01","16",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014748",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","2021-03-04 11:06:31-03","UFRB","HURB","14749","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","1592","2013","01","14",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014749",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
