"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"505","2019-09-04 18:46:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Clidemia","suffruticosa","Clidemia suffruticosa",NA,NA,"F. Sellow","1677",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA,NA,NA
"506","2015-11-18 13:52:25-02","F","FMNH-SEEDPLANTS","V0119916F","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0119916F","V0119916F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"507","2015-11-18 13:56:51-02","F","FMNH-SEEDPLANTS","V0119917F","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0119917F","V0119917F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"508","2019-01-25 15:42:34-02","IAC","IAC","5410","S","Plantae","Melastomataceae-2.Melastomoideae","Clidemia","blepharodes","Clidemia blepharodes","DC.","A.C. Brade","A.P. Viégas; C.M. Franco & A.S. Lima","s/nº","1940","03","09","Brasil","São Paulo","Ubatuba",NA,"-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,"1940","12","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-01-25 15:42:34-02","IAC","IAC","5485","S","Plantae","Melastomataceae-2.Melastomoideae","Clidemia","blepharodes","Clidemia blepharodes","DC.","A.C. Brade","A.P. Viégas; C.M. Franco & A.S. Lima","s/nº","1940","03","09","Brasil","São Paulo","Ubatuba",NA,"-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,"1940","12","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-01-25 15:42:34-02","IAC","IAC","5571","S","Plantae","Melastomataceae-2.Melastomoideae","Clidemia","blepharodes","Clidemia blepharodes","DC.","A.C. Brade","N.G. Blanco","s/nº","1940","04","27","Brasil","São Paulo","Salesópolis","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)","-45.889778","-23.653806","-45.889778","-23.653806",NA,NA,NA,NA,NA,"1940","04","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-06-24 08:13:00-03","IAC","IAC","6007","S","Plantae","Melastomataceae-2.Melastomoideae","Clidemia","blepharodes","Clidemia blepharodes","DC.","A.S. Lima","A.S. Lima & L. Silva","s/nº","1940","12","19","Brasil","São Paulo","Salesópolis","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)","-45.889778","-23.653806","-45.889778","-23.653806",NA,NA,NA,NA,NA,"1941","06","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-01-25 15:42:34-02","IAC","IAC","5887","S","Plantae","Melastomataceae-2.Melastomoideae","Clidemia","suffruticosa","Clidemia suffruticosa","O.Berg","K. Matsumoto","A.S. Lima & L. Silva","s/nº","1940","11","27","Brasil","São Paulo","Salesópolis","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)","-45.889778","-23.653806","-45.889778","-23.653806",NA,NA,NA,NA,NA,"2001","02","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-01-25 15:42:34-02","IAC","IAC","5984","S","Plantae","Melastomataceae-2.Melastomoideae","Clidemia","suffruticosa","Clidemia suffruticosa","O.Berg","K. Matsumoto","A.S. Lima & L. Silva","s/nº","1940","12","19","Brasil","São Paulo","Salesópolis","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)","-45.889778","-23.653806","-45.889778","-23.653806",NA,NA,NA,NA,NA,"2001","02","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-01-25 15:42:44-02","IAC","IAC","29858","S","Plantae","Melastomataceae-2.Melastomoideae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","F.S. Meyer","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","1115","1995","01","11","Brasil","São Paulo","Pariquera-Açu","Rodovia Pariquera-Açu - Cananéia","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,"2012","07","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-07-23 12:13:35-03","CEPLAC","CEPEC","131341","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"P. Leitman","P. Leitman","155","2011","02","26","Brasil","Bahia","arataca","Parque Nacional da Serra das Lontras. Trilha do Novo Javi.","-39.4143981933594","-15.2632999420166",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"19859","auto",NA,NA,NA,NA,NA,NA,NA
"516","2020-07-23 12:13:35-03","CEPLAC","CEPEC","114817","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"Sem Informação","Borges, R.A.X.","317","2006","12","09","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel.","-39.565278","-15.391667","39W33'55","15S23'30","900","900",NA,NA,"Duplicatas: CEPEC, NY.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-07-23 12:13:35-03","CEPLAC","CEPEC","102118","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","W. W. Thomas","13782","2004","02","01","Brasil","Bahia","CAMACAN","Fazenda Serra Bonita, Reserva Serra Bonita, 9.7Km a W de Camcan na Rod. Para Jacarecí, depois 6Km SW da Rpd. Para a RPPN Serra Bonita e torre da Embratel.","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-07-23 12:13:35-03","CEPLAC","CEPEC","103588","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","P. Fiaschi","2863","2005","03","18","Brasil","Bahia","CAMACAN","RPPN Serra Bonita, 9.7Km a W de Camacan na estrada para Jacarecí, ramal para a RPPN, ca. 6Km da entrada.","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-07-23 12:13:35-03","CEPLAC","CEPEC","110041","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"Sem Informação","Jardim, J. G.","4921","2005","12","17","Brasil","Bahia","arataca","Rod. Arataca/Una entrada à direta no assentamento Santo Antônio 9,5 km, vicinal para a Fazenda Palmeira 8,9km da entrada. Serra do Peito de Moça, RPPN Palmeira/IESB. Coletas efetuadas próximo ao córrega ca. 2km da sede. Topo da serra.","-39.343611","-15.161944","39W20'37","15S9'43","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-07-23 12:13:35-03","CEPLAC","CEPEC","110867","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","Amorim, A. M.","5578","2006","02","08","Brasil","Minas Gerais","SANTA MARIA DO SALTO","Divisa entre Bahia e Minas Gerais. Fazenda Duas Barras. Reserva do Alto Cariri. Trilha da caixa d'água.","-40.054444","-16.406389","40W3'16","16S24'23","950","950",NA,NA,"Tratada com álcool.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-07-23 12:13:35-03","CEPLAC","CEPEC","112817","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","Jardim, J. G.","4423","2005","02","13","Brasil","Bahia","CAMACAN","RPPN Serra Bonita, 9,7 km W de Camacan na estrada para Jacareci, entrada para a RPPN e Torre de transmissão, ca. 6 km da entrada.","-39.565278","-15.391667","39W33'55","15S23'30","835","835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-07-23 12:13:35-03","CEPLAC","CEPEC","115290","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"R. Goldenberg","W. W. Thomas","14631","2006","04","23","Brasil","Minas Gerais","SANTA MARIA DO SALTO","Fazenda Duas Barras, 6Km E de Talismã. Trilha da Caixa d'Agua.","-40.057222","-16.403333","40W3'26","16S24'12","800","800",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-07-23 12:13:35-03","CEPLAC","CEPEC","119269","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","D. Cardoso","1642","2007","01","27","Brasil","Bahia","AMARGOSA","Serra do Timbó. Área de estudos do Projeto Timbó/Centro Sapucaia.","-39.65","-13.083333","39W39'","13S5'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA,NA
"524","2020-07-23 12:13:35-03","CEPLAC","CEPEC","122934","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","Jardim, A. B.","32","2008","03","30","Brasil","Bahia","arataca","Serra das Lontras: Peito de Moça, ca. de 7km do ramal que liga o distrito de Itatinguí à Serra. Fazendas de Monteiro e Ciro. Na Parte alta da Serra.","-39.385278","-15.189444","39W23'7","15S11'22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-07-23 12:13:35-03","CEPLAC","CEPEC","103549","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","P. Fiaschi","2817","2005","03","17","Brasil","Bahia","arataca","Serra das Lontras, ca. 7Km no ramal que liga o povoado de Itatinguí à Serra das Lontras.","-39.408056","-15.036111","39W24'29","15S2'10","600","600",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-07-23 12:13:35-03","CEPLAC","CEPEC","127304","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","Jardim, A. B.","172","2008","12","20","Brasil","Bahia","arataca","RPPN do IESB. Serra do Peito de Moça. Rod. Arataca/Una, entrada 9,5Km da cidade, mais 8,9km da entrada. Topo da serra.","-39.339444","-15.174167","39w20'22","15s10'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-07-23 12:13:35-03","CEPLAC","CEPEC","127421","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","Perdiz, R. de O.","569","2010","02","03","Brasil","Bahia","arataca","Trilha do Talhão 1. Caminho que leva à Serra do Peito de Moça.","-39.339444","-15.174167","39W20'22","15S10'27","700","700",NA,NA,"UNICATA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-07-23 12:13:35-03","CEPLAC","CEPEC","104680","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"A. M. Amorim","Amorim, A. M.","4774","2005","02","07","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel em direção à serra.","-39.202778","-14.770278","39W12'10","14S46'13","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-07-23 12:13:35-03","CEPLAC","CEPEC","116576","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","Fontana, A. P.","2610","2007","01","16","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7 km de Barro Preto, na estrada que passa pela faz. São Miguel em direção à serra.","-39.5425","-14.771944","39W32'33","14S46'19","556","556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2020-07-23 12:13:35-03","CEPLAC","CEPEC","131347","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"P. Leitman","P. Leitman","233","2011","05","06","Brasil","Bahia","arataca","Parque Nacional da Serra das Lontras, trilha do Talhão I.","-39.351389","-15.172778","39W21'5","15S10'22",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-07-23 12:13:35-03","CEPLAC","CEPEC","133817","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"P. Leitman","P. Leitman","530","2011","11","27","Brasil","Bahia","arataca","Parque Nacional da Serra das Lontras.Trilha do Novo Javi. Na trilha principal que sai a direita da trilha principal, na cumieira.","-39.3375","-15.176944","39W20'15","15S10'37","485","485",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-07-23 12:13:35-03","CEPLAC","CEPEC","137605","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"J. Meirelles","J. Meirelles","299","2009","04","09","Brasil","Espírito Santo","castelo","Vale ao lado do pasto à direita da entrada do Parque.","-41.088611","-20.511944","41W5'19","20S30'43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2009",NA,NA,NA
"533","2020-07-23 12:13:35-03","CEPLAC","CEPEC","73500","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","M. M. Arbo","7735","1997","01","27","Brasil","Espírito Santo","venda nova do imigrante","1Km a W de Venda Nova do Imigrante, entrada a Alto Bananeiras, 5-7Km da Rod. BR-262.","-41.133333","-20.3","41W8'","20S18'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA,NA
"534","2020-07-23 12:13:35-03","CEPLAC","CEPEC","39695","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","L. A. Mattos-Silva","4157","1993","03","08","Brasil","Bahia","UNA","Ribeirão das Palmeiras, Serra Javi. Ramal com entrada no Km 11 da Rod. São José/Uma, ao S a 9Km cima da Serra.","-38.3","-15.15","38W18'","15S9'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA,NA
"535","2020-07-23 12:13:35-03","CEPLAC","CEPEC","125732","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"R. Goldenberg","L. Kollmann","10558","2008","02","12","Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA
"536","2020-07-23 12:13:35-03","CEPLAC","CEPEC","147430","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"R. Goldenberg","A. M. Amorim","7805","2009","04","09","Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA
"537","2020-07-23 12:13:35-03","CEPLAC","CEPEC","139731","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","M. Reginato","1276","2012","01","14","Brasil","Bahia","CAMACAN","RPPN Serra Bonita, trilha da Bapeba","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA,NA
"538","2020-07-23 12:13:35-03","CEPLAC","CEPEC","12987","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","T. S. dos Santos","3194","1978","02","16","Brasil","Bahia","ITACARÉ","Ramal da torre da EMBRATEL, Km 42 Rod. Itacaré/Ubaitaba.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,"30/12/2008",NA,NA,NA
"539","2020-07-23 12:13:35-03","CEPLAC","CEPEC","83817","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","G. Hatschbach","61426","1984","06","15","Brasil","Espírito Santo","alfredo chaves","São Bento de Urânia.","-40.749698638916","-20.6350002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32447","auto",NA,NA,NA,"30/12/2008",NA,NA,NA
"540","2020-07-23 12:13:35-03","CEPLAC","CEPEC","62594","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. Reginato","H. Q. B. Fernandes","1883","2004","02","05","Brasil","Espírito Santo","SANTA TERESA","Estação Biológica de Sta. Lucia, leito de cheia do Rio Timbui.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,"30/12/1991",NA,NA,NA
"541","2020-07-23 12:13:35-03","CEPLAC","CEPEC","145348","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"C. A. Ferreira","M. Reginato","729","2006","12","12","Brasil","Paraná","TUNAS DO PARANÁ","Parqeue Estadual das Lauráceas.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"542","2020-07-23 12:13:35-03","CEPLAC","CEPEC","132432","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"M. O. P. Menezes","J. M. A. Braga","2361",NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"543","2020-07-23 12:13:35-03","CEPLAC","CEPEC","136318","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"J. F. A. Baumgratz","V. L. G. Klein","952",NA,NA,NA,"Brasil","Rio de Janeiro","PARATY",NA,"-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA
"544","2019-11-13 16:04:50-03","UNISANTA","HUSC","2415","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Chiea, S.A.C.","Lima, E.S.; Martins, S.E.","39","2000","02","10","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação;","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Epífita com frutos vermelhos imaturos.","2000","02",NA,"Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"545","2019-11-13 16:04:50-03","UNISANTA","HUSC","2266","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Souza, M.L.","Sampaio, P.S.P.; Martins, S.E.","383","1999","11","18","Brasil","São Paulo","Bertioga","Praia de Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Epífita com cálice e corolas rosas.; Floresta de restinga úmida","2000",NA,NA,"Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"546","2019-11-13 16:04:50-03","UNISANTA","HUSC","1442","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Souza, M.L.","Martins, S.E.; Sampaio, P.S.P.","325","1998","11","10","Brasil","São Paulo","Bertioga","Praia de Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Epífita sobre tronco caído. flores rosadas, frutos imaturos vermelhos.; Floresta de restinga.","2000",NA,NA,"Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"547","2019-11-13 16:04:50-03","UNISANTA","HUSC","1351","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Souza, M.L.","Sampaio, P.S.P.; Martins, S.E.; Rotundo, M.","108","1998","10","06","Brasil","São Paulo","Bertioga","Praia do Itaguaré. Trilha atrás da casa do caseiro da Itaguaré Empr. Imob.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Trepadeira com flores rosas e estames amarelos, folhas com pecíolo vermelho e ambas as faces com aspecto brilhoso.; Floresta de restinga alta entre cordões;","2000",NA,NA,"Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"548","2019-11-13 16:04:50-03","UNISANTA","HUSC","1455","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Rossi, L.","Sampaio, P.S.P.; Rossi, L.; Magenta, M.A.G.; Martins, S.E.; Mello, Z.R.","133","1998","11","17","Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, Km 211,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Epífita, flor na ântese com pétalas alvas e estames amarelos, posteriormente as pétalas passam a rosa-vináceo e os estames a alaranjados.","1999","06",NA,"Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"549","2019-11-13 16:04:50-03","UNISANTA","HUSC","11647","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","P.S.P Sampaio","D. Costa; R. Gondoni","80","2012","03","13","Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área B.","-46.25","-23.9899997711182",NA,NA,NA,NA,NA,NA,"Epífita presa em tronco caído, inflorescência vinacea com tricomas.; Floresta ombrofila densa.","2012","09",NA,"Magnoliophyta",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA,NA
"550","2019-11-13 16:04:50-03","UNISANTA","HUSC","11645","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","P.S.P Sampaio","A. Carminatto; A. Costa, R Lazarini","19","2012","03","22","Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga. Área B, parcela 14, indivíduo 821.","-46.25","-23.9899997711182",NA,NA,NA,NA,NA,NA,"Medindo 2 metros de altura, inflorescência rosa e fruto roxo.; Floresta ombrofila densa.","2012","05",NA,"Magnoliophyta",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA,NA
"551","2019-11-13 16:04:50-03","UNISANTA","HUSC","11646","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.",NA,"A. Carminatto; R. Lazarini, B Isidro","25","2012","03","22","Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga. Área B, parcela 17, indivíduo 980.","-46.25","-23.9899997711182",NA,NA,NA,NA,NA,NA,"Epífita medindo 3,5m e com inflorescência rosa.; Floresta ombrofila densa.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA,NA
"552","2019-07-02 15:55:59-03","UEM","HUEM","953","S","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Meyer, F.S.","N.T.Kokubo","s.n.","1986","12","14","Brasil","Paraná","Guaraqueçaba","Fazenda Engenho","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"HUEM000007086","HUEM000007086","Trepadeira","2017","08",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"553","2020-11-04 17:29:46-03","UEM","HUEM","6456","S","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Meyer, F.S.","Sakuragui, CM; colaboradores","818","2000","01","11","Brasil","São Paulo","Taubaté","Rodovia Oswaldo Cruz","-45.5499992370605","-23.0200004577637",NA,NA,NA,NA,"HUEM000014481","HUEM000014481","Arbustos com flores alvas; brácteas roseas.","2017","08",NA,NA,NA,NA,NA,"25704","auto",NA,NA,NA,NA,NA,NA,NA
"554","2016-08-23 10:59:46-03","NHMLondon","NHM-LONDON-BOT","BM000847101","S","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.",NA,"George Gardner; b.1812; d.1849; Gardner","392","1837","07",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/a86ebf19af043aab7850f5b1f011502fead3da80/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4615331"
