"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","imagecode","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex","typeStatus"
"619","2018-06-19 10:30:54-03","F","FMNH-SEEDPLANTS","V0208552F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","E. Hassler","3257","South America","Paraguay",NA,NA,NA,NA,"V0208552F","1901",NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208552F_01",NA,NA,NA,NA,NA,NA
"620","2015-03-17 14:33:22-03","F","FMNH-SEEDPLANTS","V0208553F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208553F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208553F_01",NA,NA,NA,NA,NA,NA
"621","2019-01-28 15:33:45-02","F","FMNH-SEEDPLANTS","V0208555F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","E. H. Marchesi","4036","South America","Uruguay",NA,NA,NA,NA,"V0208555F","1965","1","29",NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208555F_01",NA,NA,NA,NA,NA,NA
"622","2015-03-17 14:33:22-03","F","FMNH-SEEDPLANTS","V0208557F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0208557F",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208557F_01",NA,NA,NA,NA,NA,NA
"623","2015-03-17 14:33:22-03","F","FMNH-SEEDPLANTS","V0208558F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Ecuador",NA,NA,NA,NA,"V0208558F",NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208558F_01",NA,NA,NA,NA,NA,NA
"624","2015-03-17 14:33:22-03","F","FMNH-SEEDPLANTS","V0208559F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Bolivia",NA,NA,NA,NA,"V0208559F",NA,NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208559F_01",NA,NA,NA,NA,NA,NA
"625","2015-03-17 14:33:22-03","F","FMNH-SEEDPLANTS","V0208560F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208560F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208560F_01",NA,NA,NA,NA,NA,NA
"626","2015-03-17 14:33:22-03","F","FMNH-SEEDPLANTS","V0208561F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208561F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208561F_01",NA,NA,NA,NA,NA,NA
"627","2015-03-17 14:33:22-03","F","FMNH-SEEDPLANTS","V0208562F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208562F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208562F_01",NA,NA,NA,NA,NA,NA
"628","2015-03-17 14:33:22-03","F","FMNH-SEEDPLANTS","V0208563F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208563F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208563F_01",NA,NA,NA,NA,NA,NA
"629","2015-03-17 14:33:22-03","F","FMNH-SEEDPLANTS","V0208564F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208564F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208564F_01",NA,NA,NA,NA,NA,NA
"630","2015-03-17 14:33:22-03","F","FMNH-SEEDPLANTS","V0208566F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208566F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208566F_01",NA,NA,NA,NA,NA,NA
"631","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208567F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208567F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208567F_01",NA,NA,NA,NA,NA,NA
"632","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208568F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208568F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208568F_01",NA,NA,NA,NA,NA,NA
"633","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208569F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0208569F",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208569F_01",NA,NA,NA,NA,NA,NA
"634","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208570F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208570F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208570F_01",NA,NA,NA,NA,NA,NA
"635","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208571F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208571F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208571F_01",NA,NA,NA,NA,NA,NA
"636","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208572F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0208572F",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208572F_01",NA,NA,NA,NA,NA,NA
"637","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208573F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Guyana",NA,NA,NA,NA,"V0208573F",NA,NA,NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208573F_01",NA,NA,NA,NA,NA,NA
"638","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208574F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0208574F",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208574F_01",NA,NA,NA,NA,NA,NA
"639","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208575F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0208575F",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208575F_01",NA,NA,NA,NA,NA,NA
"640","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208576F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0208576F",NA,NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208576F_01",NA,NA,NA,NA,NA,NA
"641","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208577F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0208577F",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208577F_01",NA,NA,NA,NA,NA,NA
"642","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208578F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0208578F",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208578F_01",NA,NA,NA,NA,NA,NA
"643","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208579F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0208579F",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208579F_01",NA,NA,NA,NA,NA,NA
"644","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208580F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Bolivia",NA,NA,NA,NA,"V0208580F",NA,NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208580F_01",NA,NA,NA,NA,NA,NA
"645","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208581F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Ecuador",NA,NA,NA,NA,"V0208581F",NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208581F_01",NA,NA,NA,NA,NA,NA
"646","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208582F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208582F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208582F_01",NA,NA,NA,NA,NA,NA
"647","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208583F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Ecuador",NA,NA,NA,NA,"V0208583F",NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208583F_01",NA,NA,NA,NA,NA,NA
"648","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208584F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Ecuador",NA,NA,NA,NA,"V0208584F",NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208584F_01",NA,NA,NA,NA,NA,NA
"649","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208585F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0208585F",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208585F_01",NA,NA,NA,NA,NA,NA
"650","2019-01-28 15:35:48-02","F","FMNH-SEEDPLANTS","V0208586F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","W. G. F. Herter","86757","South America","Uruguay",NA,NA,NA,NA,"V0208586F","1931","4","30",NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208586F_01",NA,NA,NA,NA,NA,NA
"651","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208587F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0208587F",NA,NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208587F_01",NA,NA,NA,NA,NA,NA
"652","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208588F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208588F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208588F_01",NA,NA,NA,NA,NA,NA
"653","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208589F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0208589F",NA,NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208589F_01",NA,NA,NA,NA,NA,NA
"654","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208590F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208590F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208590F_01",NA,NA,NA,NA,NA,NA
"655","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208591F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208591F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208591F_01",NA,NA,NA,NA,NA,NA
"656","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208592F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208592F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208592F_01",NA,NA,NA,NA,NA,NA
"657","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208593F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208593F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208593F_01",NA,NA,NA,NA,NA,NA
"658","2015-03-17 14:33:23-03","F","FMNH-SEEDPLANTS","V0208594F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208594F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208594F_01",NA,NA,NA,NA,NA,NA
"659","2015-03-17 14:33:24-03","F","FMNH-SEEDPLANTS","V0208595F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208595F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208595F_01",NA,NA,NA,NA,NA,NA
"660","2015-03-17 14:33:24-03","F","FMNH-SEEDPLANTS","V0208596F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208596F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208596F_01",NA,NA,NA,NA,NA,NA
"661","2015-03-17 14:33:24-03","F","FMNH-SEEDPLANTS","V0208597F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0208597F",NA,NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208597F_01",NA,NA,NA,NA,NA,NA
"662","2015-03-17 14:33:24-03","F","FMNH-SEEDPLANTS","V0208598F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208598F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208598F_01",NA,NA,NA,NA,NA,NA
"663","2015-03-17 14:33:24-03","F","FMNH-SEEDPLANTS","V0208599F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0208599F",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208599F_01",NA,NA,NA,NA,NA,NA
"664","2015-03-17 14:33:24-03","F","FMNH-SEEDPLANTS","V0208600F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0208600F",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208600F_01",NA,NA,NA,NA,NA,NA
"665","2016-01-13 11:09:53-02","F","FMNH-SEEDPLANTS","V0208601F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Bro. Elias","1568","South America","Colombia",NA,NA,NA,NA,"V0208601F","1929","5",NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208601F_01",NA,NA,NA,NA,NA,NA
"666","2015-03-17 14:33:24-03","F","FMNH-SEEDPLANTS","V0208602F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0208602F",NA,NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208602F_01",NA,NA,NA,NA,NA,NA
"667","2016-01-13 11:11:26-02","F","FMNH-SEEDPLANTS","V0208603F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","O. L. Haught","3913","South America","Colombia",NA,NA,NA,NA,"V0208603F",NA,NA,NA,"Magdalena",NA,NA,NA,"-74.5","10",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208603F_01",NA,NA,NA,NA,NA,NA
"668","2015-03-17 14:33:24-03","F","FMNH-SEEDPLANTS","V0208604F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208604F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208604F_01",NA,NA,NA,NA,NA,NA
"669","2015-03-17 14:33:24-03","F","FMNH-SEEDPLANTS","V0208605F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Chile",NA,NA,NA,NA,"V0208605F",NA,NA,NA,NA,NA,NA,NA,"-70.8906","-35.8156",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208605F_01",NA,NA,NA,NA,NA,NA
"670","2016-01-13 11:12:34-02","F","FMNH-SEEDPLANTS","V0208606F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Bro. Elias","1293","South America","Colombia",NA,NA,NA,NA,"V0208606F",NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208606F_01",NA,NA,NA,NA,NA,NA
"671","2015-03-17 14:33:24-03","F","FMNH-SEEDPLANTS","V0208607F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208607F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208607F_01",NA,NA,NA,NA,NA,NA
"672","2015-03-17 14:33:24-03","F","FMNH-SEEDPLANTS","V0208608F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0208608F",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208608F_01",NA,NA,NA,NA,NA,NA
"673","2016-01-13 11:13:30-02","F","FMNH-SEEDPLANTS","V0208609F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Bro. Elias","973","South America","Colombia",NA,NA,NA,NA,"V0208609F",NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208609F_01",NA,NA,NA,NA,NA,NA
"674","2019-01-28 15:40:12-02","F","FMNH-SEEDPLANTS","V0208610F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","W. G. F. Herter","477","South America","Uruguay",NA,NA,NA,NA,"V0208610F","1925","1",NA,NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208610F_01",NA,NA,NA,NA,NA,NA
"675","2018-06-20 20:49:57-03","F","FMNH-SEEDPLANTS","V0208612F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","O. Kuntze",NA,"South America","Paraguay",NA,NA,NA,NA,"V0208612F","1892","9",NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208612F_01",NA,NA,NA,NA,NA,NA
"676","2015-03-17 14:33:24-03","F","FMNH-SEEDPLANTS","V0208613F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0208613F",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208613F_01",NA,NA,NA,NA,NA,NA
