"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","county","minimumElevationInMeters","identifiedBy","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"750","2019-12-03 14:52:23-03","F","FMNH-SEEDPLANTS","V0443581F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. F. Macbride","4715","1923","6","20","South America","Peru",NA,NA,NA,NA,NA,"V0443581F","Spermatophyta",NA,NA,"V0443581F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"751","2019-12-03 14:52:29-03","F","FMNH-SEEDPLANTS","V0443582F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. J. Soukup","2257","1944","2",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0443582F","Spermatophyta",NA,NA,"V0443582F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"752","2019-12-03 14:52:45-03","F","FMNH-SEEDPLANTS","V0443583F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"C. Schunke","367","1924",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,"V0443583F","Spermatophyta",NA,NA,"V0443583F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"753","2020-04-09 15:17:49-03","F","FMNH-SEEDPLANTS","V0443584F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"S. B. Malpartida & R. B. Foster","974","1988","12","19","South America","Peru",NA,NA,NA,NA,NA,"V0443584F","Spermatophyta",NA,NA,"V0443584F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"754","2019-07-09 14:02:47-03","F","FMNH-SEEDPLANTS","V0443585F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"G. Davidse & J. S. Miller","27487","1984","7","18","South America","Venezuela",NA,NA,NA,NA,NA,"V0443585F","Spermatophyta",NA,NA,"V0443585F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"755","2019-12-03 14:53:00-03","F","FMNH-SEEDPLANTS","V0443586F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"A. H. Gentry et al.","15895","1976","1","17","South America","Peru",NA,NA,NA,NA,NA,"V0443586F","Spermatophyta",NA,NA,"V0443586F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"756","2020-04-09 15:17:49-03","F","FMNH-SEEDPLANTS","V0443587F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"T. S. Wachter et al.","223","1985","12","4","South America","Peru",NA,NA,NA,NA,NA,"V0443587F","Spermatophyta",NA,NA,"V0443587F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"757","2019-12-03 14:53:07-03","F","FMNH-SEEDPLANTS","V0443588F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Rod. Vasquez et al.","22669","1997","2","20","South America","Peru",NA,NA,NA,NA,NA,"V0443588F","Spermatophyta",NA,NA,"V0443588F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"758","2019-12-03 14:53:11-03","F","FMNH-SEEDPLANTS","V0443589F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Rod. Vasquez et al.","18972","1994","8","21","South America","Peru",NA,NA,NA,NA,NA,"V0443589F","Spermatophyta",NA,NA,"V0443589F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"759","2019-07-09 14:02:47-03","F","FMNH-SEEDPLANTS","V0443590F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"V. D'Ippolito","P004","1976","2","20","South America","Ecuador",NA,NA,NA,NA,NA,"V0443590F","Spermatophyta",NA,NA,"V0443590F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"760","2020-04-09 15:17:55-03","F","FMNH-SEEDPLANTS","V0443591F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"R. B. Foster & J. Terborgh","6614","1978","8","14","South America","Peru",NA,NA,NA,NA,NA,"V0443591F","Spermatophyta",NA,NA,"V0443591F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"761","2020-04-09 15:17:49-03","F","FMNH-SEEDPLANTS","V0443592F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"R. B. Foster et al.","10707","1985","12","12","South America","Peru",NA,NA,NA,NA,NA,"V0443592F","Spermatophyta",NA,NA,"V0443592F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"762","2019-12-03 14:53:22-03","F","FMNH-SEEDPLANTS","V0443593F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Schunke V.","1873","1967","4","24","South America","Peru",NA,NA,NA,NA,NA,"V0443593F","Spermatophyta",NA,NA,"V0443593F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"763","2019-12-03 14:53:26-03","F","FMNH-SEEDPLANTS","V0443594F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"T. Plowman et al.","7028","1977","4","26","South America","Peru",NA,NA,NA,NA,NA,"V0443594F","Spermatophyta",NA,NA,"V0443594F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"764","2019-07-09 14:04:20-03","F","FMNH-SEEDPLANTS","V0443595F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Cuatrecasas","13662","1942","12","18","South America","Colombia",NA,NA,NA,NA,NA,"V0443595F","Spermatophyta",NA,NA,"V0443595F_01",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"765","2019-07-09 14:02:49-03","F","FMNH-SEEDPLANTS","V0443596F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"A. C. Smith","2879","1938","1","8","South America","British Guiana [Guyana]",NA,NA,NA,NA,NA,"V0443596F","Spermatophyta",NA,NA,"V0443596F_01",NA,NA,NA,"-59","5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"766","2019-12-03 14:53:34-03","F","FMNH-SEEDPLANTS","V0443597F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"C. Schunke","A83","1923","8",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0443597F","Spermatophyta",NA,NA,"V0443597F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"767","2019-12-03 14:53:47-03","F","FMNH-SEEDPLANTS","V0443598F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"P. C. Hutchison & J. K. Wright","3653","1964","1","21","South America","Peru",NA,NA,NA,NA,NA,"V0443598F","Spermatophyta",NA,NA,"V0443598F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"768","2019-07-09 14:05:23-03","F","FMNH-SEEDPLANTS","V0443599F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"H. S. Irwin et al.","54691","1963","8","11","South America","Suriname",NA,NA,NA,NA,NA,"V0443599F","Spermatophyta",NA,NA,"V0443599F_01",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"769","2019-12-03 14:53:52-03","F","FMNH-SEEDPLANTS","V0443600F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"F. Wolfe","12130","1969","6","21","South America","Peru",NA,NA,NA,NA,NA,"V0443600F","Spermatophyta",NA,NA,"V0443600F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"770","2019-12-03 14:53:56-03","F","FMNH-SEEDPLANTS","V0443601F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Y. Mexía","6105","1931","11","14","South America","Peru",NA,NA,NA,NA,NA,"V0443601F","Spermatophyta",NA,NA,"V0443601F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"771","2019-12-03 14:54:00-03","F","FMNH-SEEDPLANTS","V0443602F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Schunke V.","3517","1969","10","15","South America","Peru",NA,NA,NA,NA,NA,"V0443602F","Spermatophyta",NA,NA,"V0443602F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"772","2019-12-03 14:54:03-03","F","FMNH-SEEDPLANTS","V0443603F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Schunke V.","3499","1969","10","9","South America","Peru",NA,NA,NA,NA,NA,"V0443603F","Spermatophyta",NA,NA,"V0443603F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"773","2019-12-03 14:54:07-03","F","FMNH-SEEDPLANTS","V0443604F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"T. R. Dudley","13021","1969","7","19","South America","Peru",NA,NA,NA,NA,NA,"V0443604F","Spermatophyta",NA,NA,"V0443604F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"774","2019-12-03 14:54:13-03","F","FMNH-SEEDPLANTS","V0443605F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"T. R. Dudley","1334","1969","7","27","South America","Peru",NA,NA,NA,NA,NA,"V0443605F","Spermatophyta",NA,NA,"V0443605F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"775","2019-12-03 14:54:19-03","F","FMNH-SEEDPLANTS","V0443606F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"E. Rodríguez & et al.","1433","1997","2","6","South America","Peru",NA,NA,NA,NA,NA,"V0443606F","Spermatophyta",NA,NA,"V0443606F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"776","2019-07-09 14:02:51-03","F","FMNH-SEEDPLANTS","V0443608F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. A. Samuels","31","1916","5","10","South America","Suriname",NA,NA,NA,NA,NA,"V0443608F","Spermatophyta",NA,NA,"V0443608F_01",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"777","2019-07-09 14:03:00-03","F","FMNH-SEEDPLANTS","V0443609F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. R. Johnston","13","1903","8","12","South America","Venezuela",NA,NA,NA,NA,NA,"V0443609F","Spermatophyta",NA,NA,"V0443609F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"778","2019-07-09 14:02:49-03","F","FMNH-SEEDPLANTS","V0443610F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"A. F. Skutch","446","1939","8",NA,"South America","Ecuador",NA,NA,NA,NA,NA,"V0443610F","Spermatophyta",NA,NA,"V0443610F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"779","2019-07-09 14:04:00-03","F","FMNH-SEEDPLANTS","V0443611F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"B. Maguire","24092","1944","7","9","South America","Suriname",NA,NA,NA,NA,NA,"V0443611F","Spermatophyta",NA,NA,"V0443611F_01",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"780","2019-07-09 14:03:10-03","F","FMNH-SEEDPLANTS","V0443614F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Schunke V.","2870","1968","12","14","South America","Peru",NA,NA,NA,NA,NA,"V0443614F","Spermatophyta",NA,NA,"V0443614F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"781","2019-07-09 14:02:57-03","F","FMNH-SEEDPLANTS","V0443615F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Schunke V.","3406","1969","9","9","South America","Peru",NA,NA,NA,NA,NA,"V0443615F","Spermatophyta",NA,NA,"V0443615F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"782","2019-07-09 14:02:52-03","F","FMNH-SEEDPLANTS","V0443616F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"T. B. Croat & L. P. Hannon","86710","2002","8","20","South America","Ecuador",NA,NA,NA,NA,NA,"V0443616F","Spermatophyta",NA,NA,"V0443616F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"783","2019-07-09 14:03:09-03","F","FMNH-SEEDPLANTS","V0443617F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"T. B. Croat & G. Ferry","92954","2004","8","7","South America","Ecuador",NA,NA,NA,NA,NA,"V0443617F","Spermatophyta",NA,NA,"V0443617F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"784","2019-07-09 14:02:47-03","F","FMNH-SEEDPLANTS","V0443618F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"R. Marles","EE84","1985","7","11","South America","Ecuador",NA,NA,NA,NA,NA,"V0443618F","Spermatophyta",NA,NA,"V0443618F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"785","2019-07-09 14:02:54-03","F","FMNH-SEEDPLANTS","V0443619F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"G. Gutiérrez & F. A. Barkley","17C1313","1947","10","10","South America","Colombia",NA,NA,NA,NA,NA,"V0443619F","Spermatophyta",NA,NA,"V0443619F_01",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"786","2019-07-09 14:03:08-03","F","FMNH-SEEDPLANTS","V0443620F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Cuatrecasas","15853","1944","1","28","South America","Colombia",NA,NA,NA,NA,NA,"V0443620F","Spermatophyta",NA,NA,"V0443620F_01",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"787","2019-07-09 14:03:12-03","F","FMNH-SEEDPLANTS","V0443621F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"G. G. Hatschbach & C. Koczicki","16657","1967","7","5","South America","Brazil",NA,NA,NA,NA,NA,"V0443621F","Spermatophyta",NA,NA,"V0443621F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"788","2019-07-09 14:02:57-03","F","FMNH-SEEDPLANTS","V0443622F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"C. M. Belshaw","3470","1937","9","13","South America","Peru",NA,NA,NA,NA,NA,"V0443622F","Spermatophyta",NA,NA,"V0443622F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"789","2019-07-09 14:02:47-03","F","FMNH-SEEDPLANTS","V0443623F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"W. J. Eyerdam","24809","1939","3","10","South America","Bolivia",NA,NA,NA,NA,NA,"V0443623F","Spermatophyta",NA,NA,"V0443623F_01",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"790","2019-07-09 14:03:09-03","F","FMNH-SEEDPLANTS","V0443624F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. A. Steyermark","94345","1965","8","7","South America","Venezuela",NA,NA,NA,NA,NA,"V0443624F","Spermatophyta",NA,NA,"V0443624F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"791","2019-07-09 14:02:58-03","F","FMNH-SEEDPLANTS","V0443625F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"C. H. Dodson","5886","1975","7","23","South America","Ecuador",NA,NA,NA,NA,NA,"V0443625F","Spermatophyta",NA,NA,"V0443625F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"792","2019-07-09 14:02:52-03","F","FMNH-SEEDPLANTS","V0443626F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. A. Steyermark","61036","1945","2","20","South America","Venezuela",NA,NA,NA,NA,NA,"V0443626F","Spermatophyta",NA,NA,"V0443626F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"793","2019-07-09 14:02:51-03","F","FMNH-SEEDPLANTS","V0443627F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"S. F. Smith & et al.","501","1985","10","1","South America","Peru",NA,NA,NA,NA,NA,"V0443627F","Spermatophyta",NA,NA,"V0443627F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"794","2019-07-09 14:03:13-03","F","FMNH-SEEDPLANTS","V0443628F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"O. L. Haught","2516","1938","12","24","South America","Colombia",NA,NA,NA,NA,NA,"V0443628F","Spermatophyta",NA,NA,"V0443628F_01",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"795","2019-07-09 14:03:01-03","F","FMNH-SEEDPLANTS","V0443629F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Cuatrecasas","17002A","1944","4","21","South America","Colombia",NA,NA,NA,NA,NA,"V0443629F","Spermatophyta",NA,NA,"V0443629F_01",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"796","2019-07-09 14:03:10-03","F","FMNH-SEEDPLANTS","V0443630F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"G. Klug","1749","1930","10",NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0443630F","Spermatophyta",NA,NA,"V0443630F_01",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"797","2019-07-09 14:03:11-03","F","FMNH-SEEDPLANTS","V0443631F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Cuatrecasas","10587","1940","11","17","South America","Colombia",NA,NA,NA,NA,NA,"V0443631F","Spermatophyta",NA,NA,"V0443631F_01",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"798","2019-07-09 14:02:56-03","F","FMNH-SEEDPLANTS","V0443632F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. S. de la Cruz","3990","1923","3","10","South America","Guyana",NA,NA,NA,NA,NA,"V0443632F","Spermatophyta",NA,NA,"V0443632F_01",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"799","2019-07-09 14:02:47-03","F","FMNH-SEEDPLANTS","V0443633F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Cuatrecasas","14118","1943","2","25","South America","Colombia",NA,NA,NA,NA,NA,"V0443633F","Spermatophyta",NA,NA,"V0443633F_01",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"800","2019-07-09 14:04:20-03","F","FMNH-SEEDPLANTS","V0443634F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"M. Acosta Solis","13787","1949","9","5","South America","Ecuador",NA,NA,NA,NA,NA,"V0443634F","Spermatophyta",NA,NA,"V0443634F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"801","2019-07-09 14:03:12-03","F","FMNH-SEEDPLANTS","V0443635F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L. K. Escobar","961","1978","11","23","South America","Ecuador",NA,NA,NA,NA,NA,"V0443635F","Spermatophyta",NA,NA,"V0443635F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"802","2019-07-09 14:02:47-03","F","FMNH-SEEDPLANTS","V0443636F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. A. Steyermark & et al.","112888","1977","1","12","South America","Venezuela",NA,NA,NA,NA,NA,"V0443636F","Spermatophyta",NA,NA,"V0443636F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"803","2019-07-09 14:02:47-03","F","FMNH-SEEDPLANTS","V0443637F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. A. Steyermark & et al.","112287","1976","8","23","South America","Venezuela",NA,NA,NA,NA,NA,"V0443637F","Spermatophyta",NA,NA,"V0443637F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"804","2019-07-09 14:04:05-03","F","FMNH-SEEDPLANTS","V0443638F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Y. Mexía","5119","1930","9","29","South America","Brazil",NA,NA,NA,NA,NA,"V0443638F","Spermatophyta",NA,NA,"V0443638F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"805","2019-07-09 14:02:59-03","F","FMNH-SEEDPLANTS","V0443639F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Y. Mexía","7069","1935","3","22","South America","Ecuador",NA,NA,NA,NA,NA,"V0443639F","Spermatophyta",NA,NA,"V0443639F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"806","2019-07-09 14:02:49-03","F","FMNH-SEEDPLANTS","V0443640F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Schunke V.","3114","1969","6","7","South America","Peru",NA,NA,NA,NA,NA,"V0443640F","Spermatophyta",NA,NA,"V0443640F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"807","2019-07-09 14:03:01-03","F","FMNH-SEEDPLANTS","V0443641F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L. B. Holm-Nielsen & S. Jeppesen","739","1968","6","18","South America","Ecuador",NA,NA,NA,NA,NA,"V0443641F","Spermatophyta",NA,NA,"V0443641F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"808","2019-07-09 14:03:08-03","F","FMNH-SEEDPLANTS","V0443642F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L. B. Holm-Nielsen & S. Jeppesen","529","1968","6","9","South America","Ecuador",NA,NA,NA,NA,NA,"V0443642F","Spermatophyta",NA,NA,"V0443642F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
