"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"36","2021-03-15 16:37:00-03","NY","NYBG","00686523","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Collector unspecified","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=834699' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686523","NY00686523_01",NA,NA,"H. N. Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","00898515","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. Jangoux","185","1978","12","04","South America","Brazil","Maranhão","Pinheiro","Rio Alto Turiaçu, Nova Esperança","-45.75","-2.92","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971074' target='other'> <mi>dwc_moreinfo</mi></a>","NY00898515","NY00898515_01",NA,"100","N. T. da Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","00686524","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. S. Blanchet","1048",NA,NA,NA,"South America","Brazil","Bahia",NA,"Brasil intratrop.",NA,NA,"sheet","Acc. 1832 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=834700' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686524","NY00686524_01",NA,NA,"H. N. Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","00686522","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. C. de M. Vasconcelos","s.n.","1944","03","05","South America","Brazil","Paraíba",NA,"Areia. Escola de Agronomia do Noreste","-35.716443","-6.970951","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=834698' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686522","NY00686522_01",NA,NA,"H. N. Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","902587","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. A. Steyermark","127665","1982","12","04","South America","Venezuela","Bolivar",NA,"Laguna en la altiplanicie, en el margen derecho de la carrertera principal saliendo desde El Dorado, 3 kms al sur de Rancho Higuerote, 17 kms al sur de Tumeremo","-61.42","7.25","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1027859' target='other'> <mi>dwc_moreinfo</mi></a>","NY00902587",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","00686520","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","G. Gardner","s.n.","1837","03",NA,"South America","Brazil","Pernambuco",NA,"Brasil trop.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=834696' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686520","NY00686520_01",NA,NA,"H. N. Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","2086642","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","R. de Lemos Fróes","25384","1949","09","22","South America","Brazil","Amazonas",NA,"Rio Urubú; Cachoeira de Iracema.","-61.0184097","2.1471527","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230155' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086642","NY02086642_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","902584","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","E. H. Graham","399","1924","07","31","South America","Guyana",NA,NA,"Cawaria Road near Junction of Mazaruni and Cuyuni Rivers",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1027856' target='other'> <mi>dwc_moreinfo</mi></a>","NY00902584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","2086512","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","C. A. Cid Ferreira","2246","1980","08","07","South America","Brazil","Pará","Oriximiná","Rio Paru do Oeste, Cachoeira Chuvisco.","-56.0783","-0.9997","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230175' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086512","NY02086512_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","902591","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","A. R. A. Görts-van Rijn","461","1992","11","29","South America","Guyana",NA,NA,"In and around Santa Mission. In the village, near creek","-58.38","6.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1027863' target='other'> <mi>dwc_moreinfo</mi></a>","NY00902591",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","2086507","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","C. A. Cid Ferreira","2246","1980","08","07","South America","Brazil","Pará","Oriximiná","Rio Paru do Oeste, Cachoeira Chuvisco.","-56.0783","-0.9997","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230170' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086507","NY02086507_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","2086509","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","W. J. Burchell","9555",NA,NA,NA,"South America","Brazil","Para",NA,"S. Jozé.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230172' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086509","NY02086509_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00898516","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","N. A. Rosa","2781","1978","12","01","South America","Brazil","Maranhão","Turiaçu","km 6 da BR 106 Maracaçumé-Sta. Helena, fazenda Maracaçumé Agro Industrial Grupo Meable.","-45.3717","-1.6633","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971076' target='other'> <mi>dwc_moreinfo</mi></a>","NY00898516","NY00898516_01",NA,NA,"N. T. da Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","2086640","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","G. T. Prance","14471","1971","07","20","South America","Brazil","Amazonas",NA,"Rio Curuquetê, São Paulo, 30 Km above mouth of Rio Coti","-65.5721569","-8.7658225","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230153' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086640","NY02086640_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","902577","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","C. N. Horn","4524","1991","03","04","South America","Guyana",NA,NA,"Pomeroon District; ,Pomeroon River just downstream from Tapakuma River, boat landing of Kaba Kaburi. About 75 km NW of Georgetown",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1027849' target='other'> <mi>dwc_moreinfo</mi></a>","NY00902577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01146115","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","P. G. Delprete","10368","2007","11","16","South America","Brazil","Goiás","Pirenópolis","Parque Estadual dos Pireneus. Ca. 2 km depois do portal do parque (lado de Pirenópolis), trilha ao lado de uma floresta de galeria feichada, a 1.5 km da estrada principal.","-48.8558","-15.8072","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331724' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146115","NY01146115_01","1300","1300","P. G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","902593","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","T. McDowell","3833","1991","02","05","South America","Guyana","Cuyuni-Mazaruni",NA,"Basecamp, headwaters of Eping River, near diamond miner's camps","-60.17","6","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1027865' target='other'> <mi>dwc_moreinfo</mi></a>","NY00902593",NA,"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","902590","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","T. W. Henkel","3972","1993","08","03","South America","Guyana","Upper Takutu-Upper Essequibo",NA,"South Rupununi savanna; Asishalton village.","-59.33","2.52","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1027862' target='other'> <mi>dwc_moreinfo</mi></a>","NY00902590",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","2086649","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. M. Pires","4227","1952","06","08","South America","Brazil","Pará",NA,"Rio Arapiuns, Campo da Raposa.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230162' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086649","NY02086649_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","2086513","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","S. Tsugaru","B-299","1987","07","20","South America","Brazil","Pará",NA,"The suburbs of Belém.","-48.4555221","-1.2849922","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230176' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086513","NY02086513_01","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","2086505","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","C. E. Calderón","2954","1979","08","06","South America","Brazil","Amazonas",NA,"Rio Urubú, Iracema waterfall and nearby stream.","-59.1708183","-2.8259448","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230168' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086505","NY02086505_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","2086646","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","K. Kubitzki","79-91","1979","09","03","South America","Brazil","Amazonas",NA,"Rio Negro, Temedauí, right river bank 2 hours below Tapuruquara","-64.67","-0.58","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230159' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086646","NY02086646_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","902595","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","H. S. Irwin","55982","1963","09","22","South America","Suriname",NA,NA,"Wilhelmina Gebergte Zuid River Kayser Airstrip, 45 km above confluence with Lucie River","-56.82","3.33","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1027867' target='other'> <mi>dwc_moreinfo</mi></a>","NY00902595",NA,"270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","2086638","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","L. Coradin","976","1977","11","03","South America","Brazil","Roraima",NA,"Along Boa Vista - Mucajaí road (BR-174), Km 8",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230151' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086638","NY02086638_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01369554","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","R. S. Cowan","1152","1959","03","23","South America","Trinidad and Tobago",NA,NA,"Trinidad. Aripo Savanna: Open, moist white-sand savanna.","-61.193151","10.611195","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1599683' target='other'> <mi>dwc_moreinfo</mi></a>","NY01369554","NY01369554_01","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","2086504","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","G. T. Prance","11671","1971","03","31","South America","Brazil","Amazonas","Manaus","Cachoeira Baixa do Tarumã.","-60.0962609","-2.8743255","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230167' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086504","NY02086504_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","03107032","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","H. Humbert","27464","1952","11","13","South America","Colombia",NA,NA,"Bassin de L'Amazone: Rio Negro, a San Felipe Comisaria del Vaupes",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3405623' target='other'> <mi>dwc_moreinfo</mi></a>","NY03107032","NY03107032_01","200",NA,"J. A. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00898513","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","P. S.J.","397","1939","09","09","South America","Brazil","Ceará",NA,"Serra da Baturité (Sitio Terra Nova)",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977918' target='other'> <mi>dwc_moreinfo</mi></a>","NY00898513","NY00898513_01",NA,NA,"E. Pereira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","902597","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","G. H. H. Tate","165","1928","09","27","South America","Venezuela","Zulia","Mara","Rio Casiquiare. Right bank, 1.5. hours above Paso Diablo",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1027869' target='other'> <mi>dwc_moreinfo</mi></a>","NY00902597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-30 13:23:00-03","NY","NYBG","2086647","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis",NA,"G. A. Black","54-17455","1954","11","04","South America","French Guiana",NA,NA,"Môrro Maranhão, beira do rio Kaw.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230160' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086647","NY02086647_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","902594","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","M. J. Jansen-Jacobs","452","1985","02","27","South America","Guyana",NA,NA,"Rupununi Savanna, Mountain Point, near ranch of Shirley Humphries","-59.65","2.97","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1027866' target='other'> <mi>dwc_moreinfo</mi></a>","NY00902594",NA,"140","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2086506","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","P. J. M.","511","1971","10","22","South America","Brazil","Amazonas","Manaus","Near parque 10.","-60.0250015258789","-3.10193991661072","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230169' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086506","NY02086506_01",NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","2086641","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","F. E. Drouet","2044","1935","07","10","South America","Brazil","Pará","Belém","Above reservoir, Santa Izabel.","-48.5043983459473","-1.4558299779892","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230154' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086641","NY02086641_01",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","2086644","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. M. Pires","8","1945","06","29","South America","Brazil","Pará","Belém","Horta do Ins. Ag. Beira dum cana dum Igapó.","-48.5043983459473","-1.4558299779892","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230157' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086644","NY02086644_01",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","2086514","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. M. Pires","4244","1952","05","22","South America","Brazil","Pará","Santarém",NA,"-54.7083015441895","-2.44305992126465","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230177' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086514","NY02086514_01",NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","02428958","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","D. W. Stevenson","1067","1987","11","27","South America","Brazil","Amazonas","São Gabriel da Cachoeira","Rio Negro, road from São Gabriel da Cachoeira to Cucuí at Km 153 from convent in São Gabriel da Cachoeira.","-66.633333","-1.4","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2646704' target='other'> <mi>dwc_moreinfo</mi></a>","NY02428958","NY02428958_01","250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","03156590","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J.-J. de Granville","3186","1979","09","08","South America","Guyana",NA,NA,"Cayenne Fleuve Comte: Degrad Edmond",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3408074' target='other'> <mi>dwc_moreinfo</mi></a>","NY03156590","NY03156590_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00898508","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","C. C. Berg","P18451","1973","10","12","South America","Brazil","Mato Grosso","Aripuanã","Rio Aripuanã, forest along Baihia, near Humboldt Centre.","-59.4592","-10.1669","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971019' target='other'> <mi>dwc_moreinfo</mi></a>","NY00898508","NY00898508_01",NA,NA,"H. N. Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","902589","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. J. De Granville","10074","1987","09","06","South America","French Guiana",NA,NA,"Monpe Soula - Bassin du Haut-Marouini Autour du saut","-54","2.65","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1027861' target='other'> <mi>dwc_moreinfo</mi></a>","NY00902589",NA,"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","02637436","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","A. V. de Melo Silva","666","2010","12","17","South America","Brazil","Pernambuco","Lagoa dos Gatos","RPPN Pedra D'Anta. Coletada próxima à sede da fazenda.","-35.855833","-8.693611","Sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3676958' target='other'> <mi>dwc_moreinfo</mi></a>","NY02637436","NY02637436_01","552","552","E. M. Pessoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","2086648","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","M. A. S. da Costa","256","1995","05","04","South America","Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2230161' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086648","NY02086648_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","902596","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","D. H. Linden","54","1923","12","07","South America","Guyana",NA,NA,"Bartica",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1027868' target='other'> <mi>dwc_moreinfo</mi></a>","NY00902596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","902592","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","C. L. Kelloff","627","1989","10","19","South America","Guyana",NA,NA,"E. Islands-W. Demerara Region: Along west bank of the canal between St Lawrence and Hubu","-58.47","6.82","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1027864' target='other'> <mi>dwc_moreinfo</mi></a>","NY00902592",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00686519","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","A. C. Brade","15003","1935","10","30","South America","Brazil","Rio de Janeiro",NA,"E. do Rio Sambaitiba",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=834695' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686519","NY00686519_01",NA,NA,"A. C. Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
