"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","monthIdentified","typeStatus","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"150","2015-05-18 21:45:00-03","MO","MOBOT","1577020","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G.L. Webster, 1997 (DAV)",NA,"R.A. Zahawi","1996","8","3","Ecuador","Pichincha",NA,NA,NA,NA,NA,"1280.00000000",NA,NA,NA,NA,NA,"Zahawi 199","South America","Reserva Maquipucuna, above scientific station. Mean annual rainfall 3200-3500 mm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2014-01-29 09:41:00-02","MO","MOBOT","1577754","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse, Sept 2001 (MO)",NA,"Manuel Rimachi Y.","1982","5","21","Peru","Loreto","Maynas",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,"Rimachi Y. 6123","South America","Dtto. Iquitos: Carretera de Peña Negra, km 13.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"152","2008-05-27 22:02:00-03","MO","MOBOT","1577763","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse, Sept 2001 (MO)",NA,"Israel G. Vargas C.|et al.","1993","3","3","Bolivia","Santa Cruz","Florida","-63.8675","-18.03416",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,"Vargas Caballero 2035","South America","Parque Nacional Amboro. Río San Rafael, 10 Km al NE de Mairana; pasando La Yunga. Parcela de estudio y áreas aledañas. Bosque húmedo con Juglans cf. boliviana y otras sp. de Myrtáceas y Lauráceas. Terreno muy accidendtado. Intervenido por ganadería y barbechos aislados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","1578166","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse, Sept 2001 (MO)",NA,"Mercedes Girón V.","1990","9","19","Colombia","Antioquia","Salgar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Girón V. 329","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2011-06-09 16:55:00-03","MO","MOBOT","1709225","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","C.E. Cerón",NA,"Carlos E. Cerón","1991","6","27","Ecuador","Azuay","Nabón","-79.15","-3.4666667",NA,NA,"2380.00000000",NA,NA,NA,NA,NA,"Cerón Martínez 15428","South America","Parroquia Oña. Bosque Seco Montano Bajo. Informantes: C. Macancela, A. Ordoñez, A. Ortega & W. Quezada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","5"
"155","2019-07-30 10:51:00-03","MO","MOBOT","1751131","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse (MO)",NA,"Alfredo F. Fuentes|V. Cardona|Alejandro Araujo M.|B. Guili","2002","3","30","Bolivia","La Paz","Franz Tamayo","-67.8230556","-14.6644444",NA,NA,"400.00000000","1000.00000000",NA,NA,NA,NA,"Fuentes Claros 4191","South America","Área Natural de Manejo Integrado Madidi, río Hondo, arroyo Negro, trayecto desde el piedemonte hasta la seranía de Toregua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-15","3"
"156","2019-07-30 06:09:00-03","MO","MOBOT","1806952","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse (MO)",NA,"Carlos E. Cerón","1992","12","31","Ecuador","Sucumbíos","Gonzalo Pizarro","-77.45","0.1333333",NA,NA,"800.00000000",NA,NA,NA,NA,NA,"Cerón Martínez 21150","South America","Parroquia Pto. Libre (San Pedro de los Cofanes). Comunidad Cofán de Sinangúe. Consuelo Montalvo, German Toasa y Zaíd Paez. Informantes: Jose Umenda, Aurelio Lucitante u Angel Quinama. Parcela Permanente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"127","4"
"157","2011-09-04 13:21:00-03","MO","MOBOT","1850292","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse, 2003 (MO)",NA,"Paul M. Peterson|Nancy Refulio Rodríguez","2000","3","30","Peru","Cajamarca","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peterson 15107","South America","21 km W of Huahuaya and 13 km E of Tamborapa. Open field with Paspalum, Homolepis and Andropogon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2011-09-04 13:21:00-03","MO","MOBOT","1850311","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse, 2003 (MO)",NA,"Paul M. Peterson|Nancy Refulio Rodríguez","2000","3","22","Peru","Cajamarca","Cutervo",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,"Peterson 15036","South America","5 km N of Santo Domingo de la Capilla on road towards Chiple. Along roadside with Ochroma pyramidale, Melastomataceae and Urticaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","1922480","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Stephan G. Beck","1989","3","29","Bolivia","La Paz","Nor Yungas",NA,NA,NA,NA,"2100.00000000",NA,NA,NA,NA,NA,"Beck 17182","South America","Coroico unos pocos Km hacia el Sur, Bel Jardmn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-01-25 04:35:00-02","MO","MOBOT","1924861","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse, 2004 (MO)",NA,"Efraín Suclli|Luis Valenzuela G.|Isau Huamantupa|F. Carazas","2002","6","8","Peru","Cusco","La Convención","-72.8330556","-13.035",NA,NA,"1840.00000000",NA,NA,NA,NA,NA,"Suclli Montañés 856","South America","Dist. Vilcabamba, Oyara, Bosque Secundario",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"161","2015-12-10 20:01:00-02","MO","MOBOT","1947342","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse, 2004 (MO)",NA,"F.J. González T.","1992","8","31","Colombia","Antioquia","Titiribí","-75.79388","6.06777",NA,NA,"1750.00000000",NA,NA,NA,NA,NA,"González T. 39","South America","Vereda Corcovado, sitio alto de Buenavista, a unos 150 m de vía cabecera-Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2013-08-23 04:12:00-03","MO","MOBOT","1959381","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","D. Giraldo (COL)",NA,"Diego Giraldo-Cañas",NA,NA,NA,"Colombia","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Giraldo-Cañas 2640","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","211465","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse",NA,"Fernando Hurtado","1988","12","17","Ecuador","Napo",NA,"-77.6","-0.71666",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"Hurtado 1186","South America","Cantón Archidona. Carretera Hollín-Loreto, km 25. Faldas al sur del Volcán Sumaco. Comunidad Challua Yacu. Bosque pluvial Premontano. Bosque primario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-14","2"
"164","2008-05-27 22:02:00-03","MO","MOBOT","213752","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","S. Renvoize (K)",NA,"James C. Solomon","1990","4","30","Bolivia","La Paz","Murillo","-68.1","-16.11666",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,"Solomon 18807","South America","Valle del Río Zongo. 29.7 km al norte (abajo) de la cumbre (ca. 5 km al sur de Planta Hidroelectrica Chururaqui). Bosque nuboso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","2"
"165","2008-05-27 22:02:00-03","MO","MOBOT","214511","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse",NA,"James C. Solomon","1985","5","15","Bolivia","La Paz","Nor Yungas","-67.78333","-16.26666",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,"Solomon 13708","South America","8.9 km E of (below) Chuspipata on road to Yolosa. Lower cloud forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-59","2"
"166","2014-03-11 14:01:00-03","MO","MOBOT","215414","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Otto Buchtien",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buchtien 410","South America","Yungas, Sirupaya near Yanacachi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"167","2015-03-19 11:32:00-03","MO","MOBOT","215699","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"Walter H. Lewis|Memory Elvin-Lewis|Carlos E. Cerón|E. J. Kennelly|M. C. Gnerre","1989","7","25","Ecuador","Pastaza",NA,"-76.8","-2.5166667",NA,NA,"235.00000000",NA,NA,NA,NA,NA,"Lewis 13585","South America","Kapawí (Amuntai), río Pastaza. Village area.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","2"
"168","2019-07-30 06:07:00-03","MO","MOBOT","2205330","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse (MO)",NA,"Luis Valenzuela G.|Gloria Calatayud|Isau Huamantupa|Jim Farfán","2003","4","11","Peru","Cusco","Urubamba","-72.5666667","-13.2",NA,NA,"2600.00000000",NA,NA,NA,NA,NA,"Valenzuela Gamarra 1669","South America","Dist. Machu Picchu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"169","2011-06-08 17:18:00-03","MO","MOBOT","222017","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","S. Lægaard",NA,"L.B. Holm-Nielsen|et al.","1979","9","26","Ecuador","Morona-Santiago",NA,"-78.11666","-2.33333",NA,NA,"880.00000000","1080.00000000",NA,NA,NA,NA,"Holm-Nielsen 20610","South America","Road Sucúa - Macas. Tropical scrub forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","222027","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","S. Lægaard",NA,"Jens E. Madsen","1981","11","1","Ecuador","Tungurahua",NA,"-78.46666","-1.48333",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,"Madsen 36449","South America","Baños. Steep W-facing hill slope with natural vigorous vegetation. Only a few shrubs and trees.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","222037","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Simon Lægaard","1985","4","3","Ecuador","Morona-Santiago",NA,"-78.48333","-3.05",NA,NA,"1750.00000000",NA,NA,NA,NA,NA,"Lægaard 53985B","South America","Road Gualaceo - San Juan Bosco. C. 15 km S of San Juan Bosco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","222047","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Isabelle Grignon","1987","1","1","Ecuador","Tungurahua",NA,"-78.41666","-1.41666",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,"Grignon 84111","South America","Baños. Rocky canyon slope. Partly cultivated. Rather dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2014-08-19 12:34:00-03","MO","MOBOT","224657","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse",NA,"Alfredo Tupayachi H.","1985","2","3","Peru","Cusco","Paucartambo","-71.1666667","-13.0833333",NA,NA,"700.00000000",NA,NA,NA,NA,NA,"Tupayachi Herrera 22","South America","Distrito de Pilcopata. Fundo Santa Alicia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-1","5"
"174","2015-02-06 11:12:00-02","MO","MOBOT","225646","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse (MO)",NA,"Juan Revilla|Aguiar, Joaquim Macedo de","1976","10","22","Peru","Loreto","Maynas","-73.3333333","-3.7833333",NA,NA,NA,NA,NA,NA,NA,NA,"Revilla Cardenas 1617","South America","Distrito Iquitos. Rio Nanay, Caserio Tarapoto a (6) seis vuellás aguas arriba de Morona Cocha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","3"
"175","2008-05-27 22:02:00-03","MO","MOBOT","225958","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse",NA,"Marc A. Baker|Walter A. Palacios","1985","3",NA,"Ecuador","Pastaza",NA,"-78.03333","-1.48333",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"Baker 5625","South America","Shell; alrededores del pueblo. Bosque pluvial premontano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-9","4"
"176","2014-04-04 05:43:00-03","MO","MOBOT","226897","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse",NA,"Rodolfo Vásquez|Nestor Jaramillo","1984","1","12","Peru","Loreto","Requena","-73.83333","-5.08333",NA,NA,"180.00000000",NA,NA,NA,NA,NA,"Vásquez Martínez 4901","South America","(aeropuerto). Bosque secundario (purma).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-5","4"
"177","2011-06-08 17:15:00-03","MO","MOBOT","2858079","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Foster's catalog note file",NA,"José Steinbach",NA,NA,NA,"Bolivia","Cochabamba","Chapare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steinbach G. 9093","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","229293","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"George Eiten|Liene T. Eiten","1966","7","25","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eiten 7387","South America","Mpio. Resende, Pq. Nac. Itatiaia. On south face of Mt. Itatiáia in valley of the creek, Rio Campo Belo Near repair shop. Inside medium-tall secondary forest on a small brook valley floor. Grass at border of this forest with a clearing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2009-10-24 06:55:00-02","MO","MOBOT","229303","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"George Eiten|Tatiana Sendulsky","1961","3","14","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eiten 2555","South America","Mpio. Diadema, S of center Diadema. A few hundred meters south of center of Diadema. In open in overgrown abandoned garden.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-02-11 05:13:00-02","MO","MOBOT","230099","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Volkmar Vareschi|Ernesto Foldats",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vareschi 4522","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-06-05 04:39:00-03","MO","MOBOT","230122","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Léon Croizat",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Croizat 137","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2011-06-09 17:24:00-03","MO","MOBOT","230231","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse (MO)",NA,"Percy Núñez V.","1987","3","24","Peru","Cusco","Urubamba","-72.522701","-13.155701",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,"Núñez Vargas 7569","South America","Aguas calientes, ruinas de Machupicchu. a 112 km de Cusco, en el camino ferroviario Cusco-Quillabamba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-7","4"
"183","2015-03-26 09:53:00-03","MO","MOBOT","231040","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse",NA,"Percy Núñez V.|G. Valencia","1988","5","14","Peru","Cusco","Urubamba","-72.5166667","-13.15",NA,NA,"2100.00000000",NA,NA,NA,NA,NA,"Núñez Vargas 9112","South America","A 115 km de Cusco, camino al Proyecto Arqueológico Mandor-Puturusi, en Machupicchu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-13","3"
"184","2008-10-23 10:09:00-02","MO","MOBOT","236076","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse",NA,"José Schunke V.","1975","5","11","Peru","San Martín","Mariscal Cáceres","-76.3522222","-8.2963889",NA,NA,"500.00000000","600.00000000",NA,NA,NA,NA,"Schunke Vigo 8461","South America","Quebrada de Cachiyacu, afluente de la quebrada de Huaquisha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106","1"
"185","2008-07-24 03:32:00-03","MO","MOBOT","236248","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","D. Giraldo (COL)",NA,"William Andrew Archer","1930","6","11","Colombia","Antioquia","Abejorral",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,"Archer 99","South America","Medellin",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA
"186","2017-10-25 10:43:00-02","MO","MOBOT","236258","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"Mercedes Girón V.|et al.","1988","7","12","Colombia","Antioquia","Andes","-75.898056","5.660556",NA,NA,NA,NA,NA,NA,NA,NA,"Girón V. 134","South America","Finca El Regalo, Vereda Momblan, a 2 o 3 km de Andes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"187","2017-10-25 10:44:00-02","MO","MOBOT","236266","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"Ramiro Fonnegra G.|et al.","1976","5","24","Colombia","Antioquia","Anorí","-74.999167","7.378611",NA,NA,"400.00000000","900.00000000",NA,NA,NA,NA,"Fonnegra G. 585","South America","Cgto. de Providencia, Valle del Rio Anori, entre Dos Bocas y Anori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"188","2017-10-25 10:46:00-02","MO","MOBOT","236276","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"C.A. Loaiza","1981","3","4","Colombia","Antioquia","San Luis","-74.996944","6.041667",NA,NA,"1440.00000000",NA,NA,NA,NA,NA,"Loaiza 212","South America","San Luis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"189","2018-09-21 04:36:00-03","MO","MOBOT","244587","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","D. Giraldo (COL)",NA,"James L. Zarucchi|Alan E. Brant|Carlos J. Castaño","1987","9","21","Colombia","Antioquia",NA,"-76.4333333","6.6666667",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,"Zarucchi 5587","South America","Mpio. de Frontino; Km 26 of road Nutibara-Murrí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-72","3"
"190","2014-11-11 15:18:00-02","MO","MOBOT","247537","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse (MO)",NA,"David N. Smith|Sandy Knapp|Jim Mallet","1984","3","22","Peru","Junín","Chanchamayo","-75.3","-10.9666667",NA,NA,"760.00000000",NA,NA,NA,NA,NA,"Smith 6455","South America","Río Colorado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-192","6"
"191","2008-05-27 22:02:00-03","MO","MOBOT","249824","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Vickers, William T.",NA,NA,NA,"Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vickers 199","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2008-05-27 22:02:00-03","MO","MOBOT","2858060","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Foster's catalog note file",NA,"Otto Buchtien",NA,NA,NA,"Bolivia","La Paz","Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buchtien 165","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","2858061","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Foster's catalog note file",NA,"Otto Buchtien",NA,NA,NA,"Bolivia","La Paz","Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buchtien 448","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2015-08-13 05:51:00-03","MO","MOBOT","2858063","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Foster's catalog note file",NA,"A.S. Hitchcock",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hitchcock 22608","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2015-08-13 05:51:00-03","MO","MOBOT","2858064","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Foster's catalog note file",NA,"A.S. Hitchcock",NA,NA,NA,"Bolivia","La Paz","Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hitchcock 22700","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2011-02-13 13:12:00-02","MO","MOBOT","2858065","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Foster's catalog note file",NA,"E.W.D. Holway",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holway 666","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2013-06-02 05:38:00-03","MO","MOBOT","2899230","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse, 2006 (MO)",NA,"Washington L. Galiano|Efraín Suclli|Percy Núñez V.|A. Rodríguez|V. Chama","2004","4",NA,"Peru","Cusco","La Convención","-72.62777","-13.18527",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,"Galiano 6088A","South America","Dist. Huayopata, Cachapampa. Cultivos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2015-08-23 05:45:00-03","MO","MOBOT","3016004","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"S.A. Renvoize","1987","3","11","Bolivia","La Paz","Nor Yungas",NA,NA,NA,NA,"2100.00000000",NA,NA,NA,NA,NA,"Renvoize 4775","South America","Steep hillsides covered with forest. 15 km from Yolosa on road to La Paz, roadside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2014-03-11 14:02:00-03","MO","MOBOT","3024674","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Otto Buchtien",NA,NA,NA,"Bolivia","La Paz","Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buchtien 1410","South America","Sirupaya, near Yanacachi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"200","2009-12-29 18:29:00-02","MO","MOBOT","3334269","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse (MO)",NA,"Abel Monteagudo|M. Huamán|Antonio Peña|Rolando Francis|Valerio Flores|Estudiantes Curso 2006","2006","4","12","Peru","Pasco","Oxapampa","-75.1775","-10.6547222",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,"Monteagudo Mendoza 11811","South America","Dist. Villa Rica. Zona de amortiguamiento del Parque Nacional Yanachaga-Chemillén cercania del Centro Poblado Bocaz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"201","2010-11-13 04:25:00-02","MO","MOBOT","2483591","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Roberto M. Klein","1974","5","11","Brazil","Santa Catarina",NA,"-49.05","-26.93333",NA,NA,NA,NA,NA,NA,NA,NA,"Klein 11108","South America","Blumenau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
