"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount"
"141","2015-12-09 08:55:09-02","F","FMNH-PTERIDOPHYTES","C0658770F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Lycopodium","taxifolium","Lycopodium taxifolium","Sw.",NA,NA,NA,NA,NA,"South America","Colombia","Norte de Santander",NA,NA,"-73","8",NA,NA,NA,"C0658770F",NA,NA,"C0658770F_01",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"142","2015-12-09 08:55:10-02","F","FMNH-PTERIDOPHYTES","C0658774F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Lycopodium","taxifolium","Lycopodium taxifolium","Sw.",NA,NA,NA,NA,NA,"South America","Colombia","Norte de Santander",NA,NA,"-73","8",NA,NA,NA,"C0658774F",NA,NA,"C0658774F_01",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"143","2015-12-09 08:55:09-02","F","FMNH-PTERIDOPHYTES","C0658769F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Lycopodium","taxifolium","Lycopodium taxifolium","Sw.",NA,NA,NA,NA,NA,"South America","Venezuela","Distrito Federal",NA,"Caracas",NA,NA,NA,NA,NA,"C0658769F",NA,NA,"C0658769F_01",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"144","2015-12-09 08:55:06-02","F","FMNH-PTERIDOPHYTES","C0658762F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Lycopodium","taxifolium","Lycopodium taxifolium","Sw.",NA,NA,NA,NA,NA,"South America","Venezuela","Nueva Esparta",NA,NA,"-64","11",NA,NA,NA,"C0658762F",NA,NA,"C0658762F_01",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"145","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","G. Cremers et al.","10181","1989","1","10","South America - Neotropics","French Guiana",NA,NA,"Mont Atachi Bacca, région de l'Inini","-53.91","3.55","450",NA,NA,NA,"Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","3419458","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","L. J. Dorr, B. G. Stergios & S. M. Niño","8887","2001","6","12","South America - Neotropics","Venezuela","Trujillo","Boconó","Parque Nacional Guaramacal. Trail from El Cafenol (E of Mosquey) (UTM: 19-369976E; 1026628N) to Fila Los Recostaderos (UTM: 19-370258E; 1026389N), passing from potrero along forest margin to forest.",NA,NA,"1790",NA,"CTES, PORT, UC, US","US00662731","Smith, A. R., (UC)","2200","US00662731_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"147","2020-09-12 05:00:02-03","US","US","2139952","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Bro. Gines","3738",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,"C. Niatariete, Estado N.E.",NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"148","2020-09-12 05:00:02-03","US","US","1058513","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","A. Stewart","1023","1905","1","3","South America - Neotropics","Ecuador","Colón",NA,"James Island, James Bay",NA,NA,"655",NA,NA,"US01382915",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"149","2020-09-12 05:00:02-03","US","US","3401155","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J.-J. de Granville, C. Feuillet, L. Hollenberg, O. Poncy & M. S. Sangrey","8803","1986","1","18","South America - Neotropics","French Guiana",NA,NA,"Mont Galbao. Secteur Est. Crête Nord Sud","-53.28","3.6","720",NA,NA,"US00646562",NA,NA,"US00646562_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"150","2020-09-12 05:00:02-03","US","US","1916437","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. A. Steyermark","56636","1944","5","18","South America - Neotropics","Venezuela","Merida",NA,"Rich steep northwest-and northeast-facing forested slopes above La Isla, above Tabay",NA,NA,"2285",NA,NA,"US01382943",NA,"2745",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"151","2020-09-12 05:00:02-03","US","US","2290227","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","M. L. Grant","10749","1945","2","1","South America - Neotropics","Colombia","Magdalena",NA,"Cordillera Oriental, Sierra de Perijá, 6 km. east-ne. of Manaure, 42 km. east of Valledupar, 7 km. from the Venezuelan border",NA,NA,"2100",NA,NA,"US01382902",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"152","2020-09-12 05:00:02-03","US","US","600095","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","H. F. Pittier","1702","1906","6","1","South America - Neotropics","Colombia","Magdalena",NA,"Around San Andrés de la Sierra, western slope of Cordillera de Santa Marta",NA,NA,"1100",NA,NA,"US01382923",NA,"1300",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"153","2020-09-12 05:00:02-03","US","US","1918175","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","W. B. Drew","E-586","1944","9","12","South America - Neotropics","Ecuador","Imbabura",NA,"Cordillera Occidental, Along trail to Rio Chalguayaco, below Magnolia, lower Intag Valley",NA,NA,"1402",NA,NA,"US01382927",NA,NA,"US01382927_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"154","2020-09-12 05:00:02-03","US","US","3223808","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. A. Steyermark & M. Rabe","96418","1966","8","13","South America - Neotropics","Venezuela","Sucre",NA,"Peninsula de Paria: fila entre Manacal y Cuchilla de Cueva de Tigre en selva siempre verde, cabeceras de Rio Nuevo, oeste de Cerro de Humo",NA,NA,"750",NA,NA,"US01382942",NA,"800",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"155","2020-09-12 05:00:02-03","US","US","1058511","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","A. Stewart","1021","1905","10","5","South America - Neotropics","Ecuador","Colón",NA,"Charles Island",NA,NA,"518",NA,NA,"US01382925",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"156","2020-09-12 05:00:02-03","US","US","1918170","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","W. B. Drew","E-545","1944","9","9","South America - Neotropics","Ecuador","Imbabura",NA,"Cordillera Occidental, Along trail just above San Luis de la Vega, below Garcia Moreno",NA,NA,"1036",NA,NA,"US01382928",NA,NA,"US01382928_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"157","2020-09-12 05:00:02-03","US","US","3297167","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. A. Steyermark","74947","1953","4","13","South America - Neotropics","Venezuela","Bolívar",NA,"Chimantá Massif, Abácapa-tepuí, northwest summit","-62.25","5.21","2125",NA,NA,"US00783844",NA,"2300",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"158","2020-09-12 05:00:02-03","US","US","2549037","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","I. L. Wiggins","18525","1964","2","6","South America - Neotropics","Ecuador","Colón",NA,"Isla Santa Cruz, Galapagos Islands. Between Horneman's Ranch and Fern-Sedge Zone, along trail to Mt. Crocker",NA,NA,"425",NA,NA,"US01382914",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"159","2020-09-12 05:00:02-03","US","US","1916399","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. A. Steyermark","56045","1944","4","22","South America - Neotropics","Venezuela","Merida",NA,"Rich forest on slopes near summit of Cerro San Isidro, above La Carbonera",NA,NA,"2430",NA,NA,"US01382895",NA,"2745","US01382895_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"160","2020-09-12 05:00:02-03","US","US","3275307","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. Jaramillo, V. Zak & J. Yépez","6047","1983","12","28","South America - Neotropics","Ecuador","Cotopaxi",NA,"Prov. Cotopaxi - Tungurahua. Espifita sobre arbusto de Rosaceae, esperangies amarillos",NA,NA,"3750",NA,NA,"US01382929",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"161","2020-09-12 05:00:02-03","US","US","2419510","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","E. L. Little Jr. & R. R. Little","9239","1945","1","7","South America - Neotropics","Colombia","Cundinamarca",NA,"SE. of Bogotá on trail towards Ubaqué, Cordillera Oriental",NA,NA,"2896",NA,NA,"US01382898",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"162","2020-09-12 05:00:02-03","US","US","1915256","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. A. Steyermark","59536","1944","10","30","South America - Neotropics","Venezuela","Bolívar",NA,"Ptari-tepuí, between Cave Rock and base of high sandstone bluffs","-61.76","5.76","1810",NA,NA,"US00783846",NA,"2100","US00783846_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"163","2020-09-12 05:00:02-03","US","US","1067359","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","H. F. Pittier","9320","1921","3","21","South America - Neotropics","Venezuela",NA,NA,"Colonia Tovar",NA,NA,"2100",NA,NA,"US01382939",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"164","2020-09-12 05:00:02-03","US","US","2256237","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. T. Howell","9261","1932","5","10","South America - Neotropics","Ecuador","Colón",NA,"Galapagos Islands, Miconia belt, Indifatigable Island [interpreted]",NA,NA,NA,NA,NA,"US01382916",NA,NA,"US01382916_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"165","2020-09-12 05:00:02-03","US","US","3252580","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. M. Beitel","85172","1985","2","10","South America - Neotropics","Venezuela","Amazonas","Río Negro","Cerro de la Neblina, Camp VII, 5.1 km NE Pico Phelps (=Neblina), 21.5 km E Neblina Base Camp, E side of Caño Gardner","-65.96","0.84","1850",NA,NA,"US00783845",NA,NA,"US00783845_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"166","2020-09-12 05:00:02-03","US","US","1694536","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","S. Venturi","9725","1929","10","12","South America","Argentina","Tucuman",NA,"Departamento Monteros, Zucbrada di Caspinchaugo [interpreted]",NA,NA,"800",NA,NA,"US01382933",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"167","2020-09-12 05:00:02-03","US","US","1197092","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Rimbach","s.n.","1906",NA,NA,"South America - Neotropics","Ecuador","Chimborazo",NA,"Westseite des Chimborazo",NA,NA,"1000",NA,NA,"US01382904",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"168","2020-09-12 05:00:02-03","US","US","1111134","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","ex herb. Berlin","1923?",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Gebirge südlich Caracas",NA,NA,NA,NA,NA,"US01382911",NA,NA,"US01382911_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"169","2020-09-12 05:00:02-03","US","US","1196941","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","L. Sodiro","s.n.",NA,NA,NA,"South America - Neotropics","Ecuador",NA,NA,"In silv. ard. or et occid. [interpreted]",NA,NA,NA,NA,NA,"US01382892",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"170","2020-09-12 05:00:02-03","US","US","2425321","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. Gonggrijp & G. Stahel","121","1917","11","11","South America - Neotropics","Suriname","Brokopondo",NA,"Brownsberg","-55.21","4.88",NA,NA,NA,"US00650550",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"171","2020-09-12 05:00:02-03","US","US","2139951","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Bro. Gines","3441",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Copey, Estado N.E.",NA,NA,"850",NA,NA,"US01382900",NA,NA,"US01382900_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"172","2020-09-12 05:00:02-03","US","US","3136137","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","T. B. Croat","59416","1984","11","29","South America - Neotropics","Venezuela","Amazonas",NA,"Cerro Neblina, camp #7, S slopes of Cañon Grande","-66","0.91","1900",NA,NA,"US00783848",NA,NA,"US00783848_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"173","2020-09-12 05:00:02-03","US","US","3401809","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","A. Licata, S. M. Niño, J. Rivero, R. González & et al.","612","1995","10","6","South America - Neotropics","Venezuela","Trujillo",NA,"Municipio Carache. Bosque entre; entre Mesa Potrera y el Páramo de Cendé","-70.1625","9.5519","2100",NA,NA,"US01382944",NA,"2380",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"174","2020-09-12 05:00:02-03","US","US","1058514","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","A. Stewart","1024","1905","8","8","South America - Neotropics","Ecuador","Colón",NA,"James Island, James Bay",NA,NA,"655",NA,NA,"US01382924",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"175","2020-09-12 05:00:02-03","US","US","2257087","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","W. H. Camp","E-3259A","1945","5","19","South America - Neotropics","Ecuador","Chimborazo",NA,"Cañon of the rio Chanchan, about 5 km. north of Huigra",NA,NA,"1524",NA,NA,"US01382893",NA,"1981",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"176","2020-09-12 05:00:02-03","US","US","3186673","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","S. Y. Agredo, J. Araque Molina & F. A. Barkley","18Ca121*","1948","11","7","South America - Neotropics","Colombia","Cauca",NA,"En páramo abierto con pajonal y frailejón, con vegetación herbácea y semileñosa, principalmete en el alto del volcán de Puracé",NA,NA,"3000",NA,NA,"US01382723",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"177","2020-09-12 05:00:02-03","US","US","2419660","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. A. Steyermark","89814","1961","10","22","South America - Neotropics","Venezuela","Aragua",NA,"Parque Nacional Henry Pittier: cloud forest along trail above Guamitas to summit of La Mesa, above El Limón",NA,NA,"1600",NA,NA,"US01382941",NA,"1900","US01382941_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"178","2020-09-12 05:00:02-03","US","US","1628863","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","H. K. Svenson","208","1930","4","9","South America - Neotropics","Ecuador","Colón",NA,"Galapagos Islansds, S. slope of the mountain Indefatigable Island",NA,NA,"610",NA,NA,"US01382917",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"179","2020-09-12 05:00:02-03","US","US","1120959","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Bro. Ariste-Joseph","s.n.","1911",NA,NA,"South America - Neotropics","Colombia","Santander",NA,"Pamplona",NA,NA,NA,NA,NA,"US01382907",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"180","2020-09-12 05:00:02-03","US","US","3261021","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","M. Gavilanes & V. Funk","834","1992","2","29","South America - Neotropics","Ecuador","Sucumbíos",NA,"Cerro El Mirador, 4 Km al SW de la población de Cocha Seca, subiendo por el sector de Chozas Viejas",NA,NA,"3300",NA,NA,"US01382910",NA,"3500",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"181","2020-09-12 05:00:02-03","US","US","2682419","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. A. Steyermark","95014","1966","3","4","South America - Neotropics","Venezuela","Sucre",NA,"Peninsula de Paria: Cerro de humo: bosque húmedo nublado, sobre la fila angosta al norte, entre la cumbre y Cerro La Pavita",NA,NA,"1250",NA,NA,"US01382940",NA,"1273",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"182","2020-09-12 05:00:02-03","US","US","2728466","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","A. Sodiro","s.n.","1907","9",NA,"South America - Neotropics","Ecuador","Pichincha",NA,"Crescit in sylv. suband a. m. Pichincha",NA,NA,NA,NA,NA,"US01382913",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"183","2020-09-12 05:00:02-03","US","US","2139953","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Bro. Gines","3449",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Copey, Estado N.E.",NA,NA,"900",NA,NA,"US01382936",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"184","2020-09-12 05:00:02-03","US","US","2083321","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","-. Vareschi & F. Pannier","1819","1952","6","10","South America - Neotropics","Venezuela","Merida",NA,"En la faja superior de la selva montanera. Camino al páramo Los Monsalves. Epif. péndulo sobre tronco",NA,NA,"3000",NA,NA,"US01382905",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"185","2020-09-12 05:00:02-03","US","US","3133845","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","C. Feuillet","2915","1985","3","12","South America - Neotropics","French Guiana",NA,NA,"Montagne de Kaw, Piste Roura/Kaw, pk 38","-52.15","4.55","350",NA,NA,"US00650549",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"186","2020-09-12 05:00:02-03","US","US","2139955","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Bro. Gines","3539",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Tragaplete, Estado N.E.",NA,NA,"500",NA,NA,"US01382935",NA,NA,"US01382935_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"187","2020-09-12 05:00:02-03","US","US","1431395","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Moritz, --","230b",NA,NA,NA,"South America - Neotropics","Venezuela","Merida",NA,NA,NA,NA,NA,NA,NA,"US01382896",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"188","2020-09-12 05:00:02-03","US","US","2257199","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","W. B. Drew","E-564","1944","9","9","South America - Neotropics","Ecuador","Imbabura",NA,"Cordillera Occidental, Trail below Gacia Moreno",NA,NA,"1250",NA,NA,"US01382903",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"189","2020-09-12 05:00:02-03","US","US","1058512","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","A. Stewart","1022","1905","5","15","South America - Neotropics","Ecuador","Colón",NA,"Galapagos islands, Charles island, Charles Island",NA,NA,"518",NA,NA,"US01382926",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"190","2020-09-12 05:00:02-03","US","US","2294908","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. Cuatrecasas & R. R. Castañeda","25390","1959","11","15","South America - Neotropics","Colombia","Magdalena",NA,"Sierra de Perijá, eastern of Manaure: Hacienda Nuevo Horizonte, El Podrido",NA,NA,"1550",NA,NA,"US01382921",NA,"1600","US01382921_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"191","2020-09-12 05:00:02-03","US","US","3272078","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","G. Cremers, J.-J. de Granville, I. Hagemann, B. Leuenberger & et al.","10181","1989","1","10","South America - Neotropics","French Guiana","Inini",NA,"Mont Atachi Bacca - Région de l' Inini, E Gobaya Soula, PK 6-7, Camp II",NA,NA,"450",NA,NA,"US01382946",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"192","2020-09-12 05:00:02-03","US","US","3367080","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","L. J. Dorr, L. C. Barnett & R. Rosales","7474","1990","10","24","South America - Neotropics","Venezuela","Merida",NA,"Distr. Rangel. El Baho, SW of Sto. Domingo. Hacienda 'El Vaho, 'edges of cow pasture and forest on the S side of the Rio Santo Domingo","-70.68","8.87","2400",NA,NA,"US01382912",NA,"2800",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
