"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","locality","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"459","2019-11-01 15:16:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Munhoz, CBR; Eugênio, CUO","2009","04","21","Brasil","Distrito Federal","Brasília","-47.905856","-15.928331","-47.905856","-15.928331",NA,NA,NA,NA,"990","990","Fazenda Água Limpa","PP FAL= (Parcelas permanentes Fazenda Água Limpa)- Ca0; Erva; Campo limpo úmido","PP-FAL8","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-11-01 15:16:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Araújo, GM","1999","12","03","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"UB0022930","UB0022930","Oliveira, RC","2004",NA,NA,"Estrada para Campo Florido","Erva; Vereda","2950","Monocotyledonae",NA,"Southern America",NA,"09","58223","auto",NA,NA,NA,NA,NA,NA
"461","2019-11-01 15:16:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Souza, VC; et al.","1993","02","20","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Oliveira, RC","2000",NA,NA,"Fazenda Santa Maria do Espinho","Erva, espiguetas castanho-claras; Área de campo de várzea, entre plantações de Pinus","2471","Monocotyledonae",NA,"Southern America",NA,"12","27729","auto",NA,"24",NA,NA,NA,NA
"462","2019-11-01 15:16:55-03","UnB","UB","88327","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Munhoz, CBR","2003","08","19","Brasil","Distrito Federal","Riacho Fundo","-48.016667","-15.883333","-48.016667","-15.883333","UB0026700","UB0026700","Incógnito",NA,"1050","1050","Fazenda Sucupira","Erva ca. 60cm. Fruot seco, velho, castanho claro; Cerrado rupestre","2825","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-11-01 15:16:55-03","UnB","UB","215488","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Ribeiro, ARO","2014","06","06","Brasil","Goiás","Alto Paraíso","-47.590861","-14.147431","-47.590861","-14.147431","UB0022906","UB0022906","Ribeiro, ARO","2014","1204","1204","Centro budista da Chapada dos veadeiros, próximo a Serra da Cobra","Erva cespitosa; substrato orgânico com cascalho branco","393","Monocotyledonae",NA,"Southern America",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"464","2020-07-29 09:06:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Silva, DP; Jesus, EA; Bijos, NR; Munhoz, CBR","2018","07","05","Brasil","Goiás","Alto Paraíso","-47.763806","-14.135556","-47.763806","-14.135556",NA,NA,"Silva, DP",NA,NA,NA,"Chapada dos Veadeiros Vereda dos Ingleses","Vereda","978","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-01 15:16:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Bijos, NR; Rocha, CVOW; Mendoza, M; Costa, JNM; Pires, RC; Silva, LCR; Munhoz, CBR","2016","05","07","Brasil","Goiás","Alto Paraíso","-47.765278","-14.136944","-47.765278","-14.136944",NA,NA,NA,NA,"1069","1069","Parque Nacional da Chapada dos Veadeiros. Vereda dos ingleses.","Sespitosa pouco densa. 60 cm de altura; Vereda","269","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-11-01 15:16:55-03","UnB","UB","76030","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Irwin, HS","1968","01","15","Brasil","Goiás","Corumbá  de Goiás","-48.8086","-15.9236","-48.8086","-15.9236","UB0022916","UB0022916","Oliveira, RC",NA,NA,NA,"15km ao N de Corumbá de Goiás",NA,"18639","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-11-01 15:16:55-03","UnB","UB","76036","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Harley, RM","1968","09",NA,"Brasil","Mato Grosso",NA,"-51.766667","-12.816667","-51.766667","-12.816667","UB0022920","UB0022920","Oliveira, RC",NA,NA,NA,"Base Camp, 12km ao SW de Base Camp",NA,"10312","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-01 15:16:55-03","UnB","UB","7861","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Proença, CEB; Lake, A","1997","11","14","Brasil","Tocantins","Aliança do Tocantins","-49.166667","-12.516667","-49.166667","-12.516667","UB0022928","UB0022928","Oliveira, RC",NA,NA,NA,"7 km da cidade","Frutos cremes rajados de roxo.; Erva 0,9m; Campo úmido na borda da vereda.","1860","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-01 15:16:55-03","UnB","UB","213558","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Silva, DP; Munhoz, CBR; Amaral, AG; Bijos, NR; Chagas, UR; Cardoso, DE; Reis, GR","2014","11","03","Brasil","Tocantins","Rio da Conceição","-46.615","-10.868833","-46.615","-10.868833",NA,NA,NA,NA,NA,NA,"Estação Ecológica Serra Geral do Tocantins","Ervas 45 cm; Vereda. Margem esquerda do Rio Novo, próximo à casa do Sr. Acácio","48","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-11-01 15:16:55-03","UnB","UB","213682","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Silva, DP; Munhoz, CBR; Amaral, AG; Cristine, A; Chagas, UR","2014","12","10","Brasil","Tocantins","Rio da Conceição","-46.529167","-10.613472","-46.529167","-10.613472",NA,NA,NA,NA,NA,NA,"Estação Ecológica Serra Geral do Tocantins","Erva 65 cm; Vereda em Mateiros, Margem do Rio preto, próximo ao córrego guará, na propriedade do Sr. Emivaldo.","187","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2019-11-01 15:16:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Lira-Gouvêa, APM; Martin, G","2017","02","25","Brasil","Distrito Federal","Brasília","-47.811389","-15.838056","-47.811389","-15.838056","UB0110363","UB0110363",NA,NA,"1101","1101","Parque Ecológico Bernardo Sayão","cheiro de canela nas raizes; campo limpo","264","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2019-11-01 15:16:55-03","UnB","UB","125225","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Clayton, WD","1965","02","22","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"UB0026706","UB0026706","Oliveira, RC","2009",NA,NA,NA,"Campo úmido","4784","Monocotyledonae",NA,"Southern America",NA,"11","70570","auto",NA,"17",NA,NA,NA,NA
"473","2019-11-01 15:16:55-03","UnB","UB","201560","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Guimarães, RM; Ribeiro, ARO","2014","04","04","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"UB0030573","UB0030573","Guimarães, RM",NA,NA,NA,"Chapada Imperial","Erva","94","Monocotyledonae",NA,"Southern America",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"474","2019-05-06 12:01:44-03","UFU","HUFU","17607","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Oliveira, R.C.; Mendes, S.; Lemos, M.T. & Amaral, A.","1998","01","07","Brasil","Distrito Federal","Planaltina",NA,NA,NA,NA,"HUFU00032221","HUFU00032221","Oliveira, R.C.","1998",NA,NA,"Estação Ecológica de Águas Emendadas, Após Berço das Bacias.","Erva cespitosa.; Campo úmido queimado em 96. Solo areno-argiloso.","915",NA,NA,NA,NA,"01",NA,NA,NA,"07",NA,NA,NA,NA
"475","2019-05-06 12:01:44-03","UFU","HUFU","20300","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Lemos, M.T.O.","1998","12","11","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00032225","HUFU00032225",NA,NA,NA,NA,"Estação Ecológica do Panga, Borda da vereda 4.","Vereda.","s.n.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"476","2019-05-06 12:01:44-03","UFU","HUFU","18350","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Amaral, A.F.","1998","12","01","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00032220","HUFU00032220","Viana, P.L.","2006",NA,NA,"Estação Ecológica do Panga, Borda esquerda da vereda 3",NA,"s.n.",NA,NA,NA,NA,"07","58223","auto",NA,NA,NA,NA,NA,NA
"477","2019-05-06 12:01:44-03","UFU","HUFU","37849","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Oliveira, G.C.","2002","11","27","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00032224","HUFU00032224",NA,NA,NA,NA,"Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.","Herbácea ca. de 0,35 m.; Vereda.","1770",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"478","2019-05-06 12:01:44-03","UFU","HUFU","18287","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Amaral, A.F.; Lemos, M.T.O.","1998","11","20","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00032226","HUFU00032226","Filgueiras, T.S.","2003",NA,NA,"Estrada para Campo Florido, Borda da vereda 2.","Folhas serrilhadas no sentido ponta-base.","s.n.",NA,NA,NA,NA,"07","58223","auto",NA,"09",NA,NA,NA,NA
"479","2019-05-06 12:01:44-03","UFU","HUFU","27769","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Amaral, A.F.","1998","12","01","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00032222","HUFU00032222","Viana, P.L.","2006",NA,NA,"Reserva do Clube Caça e Pesca Itroró",NA,"s.n.",NA,NA,NA,NA,"07","58223","auto",NA,NA,NA,NA,NA,NA
"480","2019-05-06 12:01:44-03","UFU","HUFU","27849","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Amaral, A.F.","2000","12","01","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00032223","HUFU00032223","Viana, P.L.","2006",NA,NA,"Reserva do Clube Caça e Pesca Itroró",NA,"s.n.",NA,NA,NA,NA,"07","58223","auto",NA,NA,NA,NA,NA,NA
"481","2020-08-20 14:59:52-03","UFSC","FLOR","50423","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","2013","01","19","Brasil","Paraná","Palmas","-51.6075","-26.533611","51º36'27''W","26º32'1''S","FLOR0050423",NA,"Campestrini, S.","2013","1295","1295","Refúgio de Vida Silvestre (REVIS) dos Campos de Palmas.","Banhado turfoso em campo natural. Erva com flores lilases.","285",NA,"Poales",NA,NA,"06",NA,NA,NA,"13",NA,NA,NA,NA
"482","2020-08-20 20:41:37-03","UFSC","FLOR","58210","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Santos, E.D.; Trevisan, R. & Campestrini, S.","2013","03","06","Brasil","Santa Catarina","Painel","-50.031111","-28.061111","50º1'52''W","28º3'40''S","FLOR0058210",NA,"Santos, E.D.","2013","1033","1033","UAP14/UAL2.",NA,"123",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-08-20 14:59:52-03","UFSC","FLOR","60701","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Munhoz, C.B.R.; Eugênio, C.U.O. & Melo, T.R.B.",NA,NA,NA,"Brasil","Goiás","Alto Paraíso de Goiás","-47.686667","-14.128889","47º41'12''W","14º7'44''S","FLOR0060701","FLOR0060701",NA,NA,NA,NA,"Parque Nacional Chapada dos Veadeiros.",NA,"7845",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-08-20 14:59:52-03","UFSC","FLOR","60704","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Munhoz, C.B.R.; Eugênio, C.U.O. & Melo, T.R.B.",NA,NA,NA,"Brasil","Distrito Federal","Brasília","-47.976667","-15.775278","47º58'36''W","15º46'31''S","FLOR0060704","FLOR0060704",NA,NA,NA,NA,"Parque Nacional de Brasília.",NA,"7807",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-08-20 14:59:52-03","UFSC","FLOR","46887","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Oliveira, R.C.; et alii","1998","01","07","Brasil","Goiás","Planaltina","-47.614200592041","-15.4527997970581",NA,NA,"FLOR0046887",NA,"Oliveira, R.C.","1998",NA,NA,"Estação Ecológica de Águas Emendadas, após berco das bacias. Centro Oeste Plano.","erva cespitosa. Frequente","915",NA,"Poales",NA,NA,"01","61159","auto",NA,"07",NA,NA,NA,NA
"486","2020-08-20 20:41:37-03","UFSC","FLOR","22075","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Kummrow, R.","1981","03","17","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"FLOR0022075",NA,"Davidse, G.","1983",NA,NA,"Bacacheri.",NA,"1467",NA,"Poales",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"487","2020-08-20 14:59:52-03","UFSC","FLOR","18248","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Sacco, J.C.","1954","03","10","Brasil","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"FLOR0018248",NA,"Swallen, J.R.; Parodi, L.R.",NA,NA,NA,"I. A. S.",NA,"104",NA,"Poales",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"488","2020-08-20 20:41:37-03","UFSC","FLOR","28329","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Klein, R.M.; Klein, M.M.","1974","01","17","Brasil","Santa Catarina","Água Doce","-51.5560989379883","-26.9978008270264",NA,NA,"FLOR0028329",NA,"Smith, L.B.; Young, P.A.","1976","1200","1200","Campos de Palmas.",NA,"11020",NA,"Poales",NA,NA,NA,"52743","auto",NA,NA,NA,NA,NA,NA
"489","2020-08-20 20:41:37-03","UFSC","FLOR","58103","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Santos, E.D.; Trevisan, R. & Campestrini, S.","2013","03","02","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"FLOR0058103",NA,"Santos, E.D.","2013",NA,NA,"UAP20/UAL2.",NA,"15",NA,"Poales",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"490","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in campis graminosis",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Andersson, NJ",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"prope Buenos Ayres",NA,"1852",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in campis graminosis",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Riedel, L",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Januario mense florere paene desierant","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Sellow, F",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in Brasilia meridionali",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Sellow, F",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in Brasilia meridionali",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","?",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"et pratis humidis montium Serra da Caraça",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","?",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in campis provinciae Piauhyensis",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Gardner, G",NA,NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"et Goyazensis",NA,"3497",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","?",NA,NA,NA,"Brazil","Piauí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in campis provinciae Piauhyensis",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Riedel, L",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,NA,"et ad Lagoa Santa provinciae Minarum",NA,"s.n.",NA,NA,"Southern America",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"501","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Sello, HL",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in Brasilia meridionali",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in prtis humidis prope Mugy prov. S. Paulo",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Gardner, G",NA,NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"et Goyazensis",NA,"3467",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"et ad Lagoa Santa provinciae Minarum",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","?",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"et pratis humidis montium Serra da Caraça",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Gardner, G",NA,NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"et Goyazensis",NA,"3496",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in prtis humidis prope Mugy prov. S. Paulo",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"et ad Lagoa Santa provinciae Minarum",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in pratis humidis prope Mugy prov. S. Paulo",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Pohl, JBE",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"prope Rio Urubú ejusdem provinciae",NA,"1117",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,NA,"et ad Lagoa Santa provinciae Minarum",NA,"s.n.",NA,NA,"Southern America",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"512","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum rotundiflorum","Trin.","Kappler, A",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extra fines nostros in Surinamia","Januario mense florere paene desierant","1561",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"rotundiflorum"
"513","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum rotundiflorum","Trin.","Riedel, L",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Januario mense florere paene desierant","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rotundiflorum"
"514","2017-09-11 17:13:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum rotundiflorum","Trin.","Riedel, L",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Januario mense florere paene desierant","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rotundiflorum"
"515","2021-02-08 12:54:03-03","UFRGS","ICN","122915","S","Plantae","Poaceae","Paspalum","cf. maculosum","Paspalum cf. maculosum","Trin.","Longhi-Wagner, HM","2002","01","17","Brasil","SP","Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,NA,NA,"800","800","Parque Estadual do Juquery","No cerrado.","8024","Monocotyledon",NA,"América do Sul",NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA
"516","2021-02-08 12:54:06-03","UFRGS","ICN","022190","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Valls, J","1969","01","22","Brasil","GO","Cachoeira Grande",NA,NA,NA,NA,NA,NA,"Valls, J","1974",NA,NA,NA,"Frequente.; Em área de transição entre cerrado e mata ciliar.","676","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
