"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"378","2019-11-01 15:16:49-03","UnB","UB","195850","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Reis, PA","263","Southern America","Brasil","Parque Nacional de Brasília, Chapada Imperial.",NA,"Erva; Cerrado sentido restrito, após a 1ª cachoeira da trilha leve.","UB0029875","UB0029875","S. Denham",NA,"2013","05","02","Distrito Federal","Brasília","-48.105639","-15.556417",NA,NA,"-48.105639","-15.556417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-11-01 15:16:49-03","UnB","UB","195902","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Reis, PA","315","Southern America","Brasil","Parque Nacional de Brasília, à 15 km do portão da caesb",NA,"Erva; cerrado sentido restrito","UB0029985","UB0029985","S. Denham",NA,"2013","05","15","Distrito Federal","Brasília","-47.985278","-15.686111",NA,NA,"-47.985278","-15.686111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-01 15:16:49-03","UnB","UB","195909","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Reis, PA","322","Southern America","Brasil","Parque Nacional de Brasília, próximo a cascalheira do exército",NA,"Erva; Cerrado sentido restrito","UB0029992","UB0029992","S. Denham",NA,"2013","05","27","Distrito Federal","Brasília","-47.973333","-15.7375",NA,NA,"-47.973333","-15.7375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-01 15:16:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Villarroel, D; Martinez, MT; Aramayo, G; Nee, MH","3192","Southern America","Bolivia","Cerro Mutún. Cima del cerro en dirección Sur de los mástiles. Campo sujo que se desarrolla sobre suelos pedregosos y muy poco profundos, se observan áreas con afloramientos rocosos abruptos.",NA,"Pasto amacolaldor, inflorescencias con raquis amarillento, algo dorado","UB0030764",NA,"S. Denham","Villarroel, D","2014","02","26","Santa Cruz","Prov. Germán Busch","-58.465242","-19.335094","730","730","-58.465242","-19.335094","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-01 15:16:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Silva, RM","IFN-7252414.1","Southern America","Brasil",NA,NA,"Conglomerado MA-725. Subunidade 4. Subparcela 1. Indivíduo1-HE. F9; Herbácea. Flor branca esverdeada; Terreno muito acidentado. Cerrado sentido restrito. Solo rochoso",NA,NA,"S. Denham","Amaral, EJ","2018","01","15","Maranhão","Nova Colinas","-46.259444","-7.199444",NA,NA,"-46.259444","-7.199444","2018","02",NA,NA,NA,NA,"28",NA,NA,NA,NA
"383","2019-11-01 15:16:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Lira-Gouvêa, APM; Oliveira, J; Correia, L","137","Southern America","Brasil","Parque Ecológico Bernardo Sayão",NA,"ráquis alada, cespitosa; cerrado típico","UB0110270","UB0110270","S. Denham","Lira-Gouvêa, APM","2016","05","13","Distrito Federal","Brasília","-47.801389","15.828889","1113","1113","-47.801389","15.828889","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-01 15:16:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Reis, PA","337","Southern America","Brasil","Estrada de chão à 12km da fábrica cerâmica de Cristália, após um córrego, 500m da borda da estrada descendo pelo lado esquerdo, após um cerrado",NA,"Cespitosa; Substrato pedregoso com relevo plano, bordas de vereda",NA,NA,"S. Denham","Moreira, ALC","2013","06","05","Minas Gerais","Cristália","-42.903528","-16.795639","793","793","-42.903528","-16.795639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-01 15:16:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Villarroel, D; Martinez, MT; Aramayo, G; Nee, MH","3184","Southern America","Bolivia","Cerro Mutún. Cima del cerro en dirección Sur de los mástiles. Campo sujo que se desarrolla sobre suelos pedregosos y muy poco profundos, se observan áreas con afloramientos rocosos abruptos.",NA,"Pasto con inflorescencias de raquis café, interior blanquecino","UB0031919",NA,"S. Denham","Villarroel, D","2014","02","26","Santa Cruz","Prov. Germán Busch","-58.455444","-19.331583","780","780","-58.455444","-19.331583","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-01 15:16:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Oliveira, RC; Sá, GG","3608","Southern America","Brasil","Café Sem Troco, próximo à entrada da cidade, na DF-251, São Sebastião - Unaí, em borda de mata de galeria do rio São Bartolomeu.",NA,"Erva cespitosa, em borda de mata ciliar.; Mata Ciliar",NA,NA,"S. Denham","Oliveira, RC","2019","03","23","Distrito Federal","Paranoá","-47.608333","-15.08025",NA,NA,"-47.608333","-15.08025","2019","03",NA,NA,NA,NA,"23",NA,NA,NA,NA
"387","2019-11-01 15:16:49-03","UnB","UB","187505","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Oliveira, RC","2812","Southern America","Brasil","Rodovia GO 118, Km 81, Fazenda Serra Verde.",NA,"Erva cespitosa, frequência ocasional.; Cerrado rupestre, substrato pedregoso.","UB0031054","UB0031054","S. Denham","Oliveira, RC","2013","02","13","Goiás","São João d'Aliança","-47.5247001647949","-14.7055997848511",NA,NA,NA,NA,"2013","02","91641","auto",NA,NA,"13",NA,NA,NA,NA
"388","2019-11-01 15:17:15-03","UnB","UB","76363","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Philcox, D","4357","Southern America","Brasil","Base Camp",NA,"Margin of cerrado","UB0023853","UB0023853","(Trin.) Chase","Philcox, D","1968","02","26","Mato Grosso",NA,"-51.766667","-12.816667",NA,NA,"-51.766667","-12.816667","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-01 15:17:15-03","UnB","UB","76362","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Philcox, D","4398","Southern America","Brasil","Base Camp, E de Base Camp",NA,"Cerrado","UB0023852","UB0023852","(Trin.) Chase","Philcox, D","1968","03","01","Mato Grosso",NA,"-51.766667","-12.816667",NA,NA,"-51.766667","-12.816667","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-01 15:17:15-03","UnB","UB","8240","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Simon, MF; Lima, JCM; Eiten, G; Carvalho, AM","116","Southern America","Brasil","Estrada de Nova Olinda a Palmeirante",NA,"Erva 0,5m; Campo cerrado. Solo: Solo bem drenado semi arenoso.","UB0023856","UB0023856","(Trin.) Chase","Silva, RR","1999","02","06","Tocantins","Nova Olinda","-48.372222","-7.357222",NA,NA,"-48.372222","-7.357222","2001","06",NA,NA,NA,NA,"21",NA,NA,NA,NA
"391","2019-11-01 15:17:15-03","UnB","UB","102544","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Almeida, SP","658","Southern America","Brasil","Centro de Pesquisas Agropecuária do Cerrado",NA,"Cerrado","UB0027274","UB0027274","(Trin.) Chase","Incógnito","1983","04","22","Distrito Federal","Planaltina","-47.423","-15.353",NA,NA,"-47.423","-15.353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-11-01 15:17:15-03","UnB","UB","76361","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Goldsmith","229","Southern America","Brasil","Base Camp",NA,NA,"UB0023851","UB0023851","(Trin.) Chase","Incógnito",NA,NA,NA,"Mato Grosso",NA,"-51.766667","-12.816667",NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-11-01 15:17:15-03","UnB","UB","102542","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Clayton, WD","4868","Southern America","Brasil","Sobradinho",NA,NA,"UB0027276","UB0027276","(Trin.) Chase","Silva, RR","1965","02","26","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"2003","08",NA,NA,NA,NA,"20",NA,NA,NA,NA
"394","2019-11-01 15:17:15-03","UnB","UB","76357","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Ratter, JA","2094","Southern America","Brasil","Base Camp",NA,"To 1m to the top of the inflorescence; In cerrado formation on very sandy soil","UB0023859","UB0023859","(Trin.) Chase","Renvoize, SA","1968","07","06","Mato Grosso",NA,"-51.766667","-12.816667",NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-01 15:17:15-03","UnB","UB","102546","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Irwin, HS","13050","Southern America","Brasil","25km ao SW de Brasília",NA,NA,"UB0027272","UB0027272","(Trin.) Chase","Davidse, G","1966","02","20","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-01 15:17:15-03","UnB","UB","205024","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Wood, JRI; Villarroel, D; Renvoize, SA","25666","Southern America","Bolivia","San Xavier, 10 km de San Xavier hacia San Ramon en la entrada a Sagrado Corazón",NA,"Pasto perenne, cespitoso, de hasta 1 m de altura, hojas verde glauco, flores jóvenes amarillo verdoso; Localmente abundante creciendo en las ladertas del Cerrado entre piedras con pastos bien crecidos","UB0024549",NA,"(Trin.) Chase",NA,"2009","03","15","Santa Cruz","Ñuflo de Chavez","-62.838611","-16.568889",NA,NA,"-62.838611","-16.568889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-11-01 15:17:15-03","UnB","UB","205044","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Wood, JRI; Villarroel, D; Renvoize, SA","25718","Southern America","Bolivia","Concepción, entrada a la Hacienda la Madre, cerca a la comunidad la Embocada, a 12 km e Concepción sobre la carretera a San Ignacio",NA,"Pasto perenne, con tallos de hasta 1.5 m de alto, ráquis de la inflorescencia algo morado, flores verde blanquecino; Creciendo en el cerrado abierto sobre suelos srenosos","UB0024545",NA,"(Trin.) Chase",NA,"2009","03","16","Santa Cruz","Ñuflo de Chavez","-62.011944","-16.12",NA,NA,"-62.011944","-16.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-01 15:17:15-03","UnB","UB","205049","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Wood, JRI; Hind, DJN; Pozo, P; Villarroel, D","24195","Southern America","Bolivia","Concepción, 7 km de Concepción sobre el camino hacia Lomerío",NA,"Hierba perenne, cespitosa, erecta de hasta unos 2 m de alto; Muy abundante y subdominante sobre suelos secos","UB0024547",NA,"(Trin.) Chase",NA,"2008","04","05","Santa Cruz","Ñuflo de Chavez","-62.019444","-16.171667",NA,NA,"-62.019444","-16.171667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-11-01 15:17:15-03","UnB","UB","28078","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Anderson, WR","10334","Southern America","Brasil",NA,NA,NA,NA,NA,"(Trin.) Chase","Carvalho-Silva, M","1973","05","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-11-01 15:17:15-03","UnB","UB","28079","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Heringer, EP","11493","Southern America","Brasil","Formosa, Rio Tiquiri",NA,NA,NA,NA,"(Trin.) Chase","Carvalho-Silva, M","1967","05",NA,"Goiás","Formosa","-47.3344","-15.5372",NA,NA,"-47.3344","-15.5372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-11-01 15:17:15-03","UnB","UB","76355","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Anderson, WR","6603","Southern America","Brasil","3km ao E de Alto Paraíso de Goiás",NA,"Mesophytic forest along river and drier hillside with cerrado above the river","UB0023857","UB0023857","(Trin.) Chase","Oliveira, RC","1973","03","07","Goiás","Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,"-47.516667","-14.116667","1999","11",NA,NA,NA,NA,"16",NA,NA,NA,NA
"402","2019-11-01 15:17:15-03","UnB","UB","76356","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Ratter, JA","2260","Southern America","Brasil","80km ao N de Barra do Garças",NA,"Grass reaching 1,5m; In cerradão","UB0023858","UB0023858","(Trin.) Chase","Filgueiras, TS","1972","08","26","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-11-01 15:17:15-03","UnB","UB","76358","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Anderson, WR","8312","Southern America","Brasil","35km ao E de Cristalina",NA,"Cerrado. Open grassy area","UB0023847","UB0023847","(Trin.) Chase","Davidse, G","1973","04","06","Goiás","Cristalina","-47.6136","-16.7686",NA,NA,"-47.6136","-16.7686","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-11-01 15:17:15-03","UnB","UB","76359","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Anderson, WR","9775","Southern America","Brasil","30kma o NE de Barra do Garças",NA,"Cerrado","UB0023848","UB0023848","(Trin.) Chase","Davidse, G","1973","05","05","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-11-01 15:17:15-03","UnB","UB","76360","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Anderson, WR","9422","Southern America","Brasil","30km ao S de Caiapônia",NA,"Grassy; Rocky hillside","UB0023850","UB0023850","(Trin.) Chase","Davidse, G","1973","04","29","Goiás",NA,NA,NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-11-01 15:17:15-03","UnB","UB","76364","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","César, HL","501","Southern America","Brasil","Fazenda Água Limpa",NA,NA,"UB0027280","UB0027280","(Trin.) Chase","Incógnito","1980","05","15","Distrito Federal","Brasília","-47.933333","-15.95",NA,NA,"-47.933333","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-11-01 15:17:15-03","UnB","UB","76365","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Irwin, HS","32104","Southern America","Brasil","São João d'Aliança, 20km ao S de São João d'Aliança",NA,"Culms 1m; Cerrado slopes","UB0023854","UB0023854","(Trin.) Chase","Burman, AG","1971","03","17","Goiás","São João d'Aliança","-47.5247","-14.7056",NA,NA,"-47.5247","-14.7056","1979","01",NA,NA,NA,NA,"08",NA,NA,NA,NA
"408","2019-11-01 15:17:15-03","UnB","UB","76367","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Silva, JB","223","Southern America","Brasil","Anápolis, Fazenda Extrema",NA,"Capim ereto 1m, panículas quase vazias; Campo limpo","UB0023846","UB0023846","(Trin.) Chase","Burman, AG","1968","05","06","Goiás","Anápolis","-48.966667","-16.333333",NA,NA,"-48.966667","-16.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-11-01 15:17:15-03","UnB","UB","8642","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Silva, RR","54","Southern America","Brasil","Árie Santuário de Vida Silvestre do Riacho Fundo",NA,"Planta perene, cespitosa; estígmas plumosos marrons.; Erva; Campo cerrado.","UB0027278","UB0027278","(Trin.) Chase","Silva, RR","1998","03","25","Distrito Federal","Brasília","-47.947222","-15.847222","1000","1000","-47.947222","-15.847222","2000","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-11-01 15:17:15-03","UnB","UB","8702","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Silva, RR","112","Southern America","Brasil","Árie Santuário de Vida Silvestre do Riacho Fundo",NA,"Planta perene, cespitosa, ereta; estígmas róseos. Raque envolvendo totalmente as espiguetas.; Erva; Campo sujo.","UB0027277","UB0027277","(Trin.) Chase","Silva, RR","1999","03","22","Distrito Federal","Brasília","-47.947222","-15.847222","1000","1000","-47.947222","-15.847222","2000","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-11-01 15:17:15-03","UnB","UB","76366","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Irwin, HS","18607","Southern America","Brasil","15km ao N de Corumbá de Goiás",NA,"Culms 1m; Cerrado and low woods on sandstone slopes","UB0023855","UB0023855","(Trin.) Chase","Davidse, G","1968","01","15","Goiás","Corumbá  de Goiás","-48.8086","-15.9236",NA,NA,"-48.8086","-15.9236","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-11-01 15:17:15-03","UnB","UB","102545","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Lima, N","160","Southern America","Brasil","Estação Experimental do ICB",NA,NA,"UB0027275","UB0027275","(Trin.) Chase","Incógnito","1968","04","10","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"413","2019-11-01 15:17:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer, AE; Chagas; Silv","3516","Southern America","Brasil","Santo Antônio do Descoberto-GO.",NA,"Capim alto, raquis verde formando touceiras vigorosas; raquis muito atacado por insetos.; Campo rupestre.","UB0023849","UB0023849","(Trin.) Chase","Filgueiras, TS","1980","02","26","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1985","04","70570","auto",NA,NA,NA,NA,NA,NA,NA
"414","2019-11-01 15:17:15-03","UnB","UB","102541","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Clayton, WD","4900","Southern America","Brasil","Universidade de Brasília",NA,"Cerrado","UB0027270","UB0027270","(Trin.) Chase","Silva, RR","1965","03","02","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"415","2019-11-01 15:17:15-03","UnB","UB","102539","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Ratter, JA","3002","Southern America","Brasil","Fazenda Água Limpa",NA,"Tuft grass with inflorescences 1m; In cerrado and campo sujo","UB0027281","UB0027281","(Trin.) Chase","Incógnito","1976","05","10","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"416","2019-11-01 15:17:15-03","UnB","UB","102543","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Haridasan, M","MH471","Southern America","Brasil","Fazenda Água Limpa",NA,NA,"UB0027273","UB0027273","(Trin.) Chase","Valls, JFM","1984","04","23","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1984","05","70570","auto",NA,NA,"17",NA,NA,NA,NA
"417","2019-11-01 15:17:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Ratter, JA","3002","Southern America","Brasil","Fazenda Água Limpa",NA,"Tuft grass with inflorescences 1m; In cerrado and campo sujo","UB0027279","UB0027279","(Trin.) Chase","Incógnito","1976","05","10","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"418","2019-11-01 15:17:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Ratter, JA","2924","Southern America","Brasil","In the area of the Córrego Cabeça de Veado, ca. 9,5km SSE of Brasília TV tower",NA,"Tuft grass",NA,NA,"(Trin.) Chase","Renvoize, SA","1976","04","20","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1979",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"419","2019-11-01 15:17:15-03","UnB","UB","102540","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Silva, FC","429","Southern America","Brasil","Universidade de Brasília",NA,"Erva 1m. Inflorescência esbranquiçada; Cerrado perturbado. Latossolo vermelho amarelo","UB0027271","UB0027271","(Trin.) Chase","Silva, RR","1981","05","05","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2000","08","70570","auto",NA,NA,NA,NA,NA,NA,NA
"420","2019-05-06 12:01:47-03","UFU","HUFU","76328","S","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Silva, A.S.L. da; Rosa, N.A.; Bahia, R.P. & Santos, M.R.","1865",NA,"Brasil","Serra dos Carajás. N-4. mina piloto para exploração de ferro. Local onde foi realizado inventário em 5/83 na lagoa.",NA,"Erva com mais de 1m de altura. Flor branca.; Campo rupestre. Solo canga.","HUFU00074414","HUFU00074414","(Trin.) Chase",NA,"1984","03","17","Pará","Marabá","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,NA,NA,"262883","auto",NA,NA,NA,NA,NA,NA,NA
"421","2018-08-09 21:11:11-03","UFMT","UFMT","42042","S","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Simon, M.F.; Pereira-Silva, G.; Barros, J.L.; Mendoza, M.; Reis, T.S.","2152",NA,"Brasil","Serra de Ricardo Franco, topo da serra, 2 Km W da ponte sobre o rio Paraíso, na fazenda Pelicano.",NA,"Erva com 1,3 m de altura.; Cerrado aberto. Relevo ondulado. Solo rochoso laterítico, vermelho escuro.",NA,NA,"S.Denham","Valls, J.F.M.","2014","03","20","Mato Grosso","Vila Bela da Sma Trindade","-60.259444","-14.853333","750","750","-60.259444","-14.853333","2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2018-08-21 21:58:42-03","UFMT","UFMT","29640","S","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15289",NA,"Brasil","Ca. 50 Km (em linha reta) de Tabaporã.",NA,"Solo arenoso. Projeto Flora do Estado de Mato Grosso.; Erva; espiguetas castanhas.; Savana Arborizada (cerrado aberto), intercalada com terchos alagados e mats ciliares.",NA,NA,"(Trin) Chase","Souza, V.C.","1997","04","21","Mato Grosso","Tabaporã","-56.383333","-10.75",NA,NA,"-56.383333","-10.75","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2018-08-21 21:58:42-03","UFMT","UFMT","29639","S","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16653",NA,"Brasil","9 Km WSW (em linha reta) de Alto Paraguai. Estrada para Tira Sentido. Arredores da Serra da Bocaina.",NA,"Solo basatante perturbado por pasto abandonado. Solo arenoso. Projeto Flora do Estado de Mato Grosso.; Erva, ca. 1,5 m de altura; espiguetas verdes.; Savana arborizada (cerrado).",NA,NA,"(Trin) Chase","Souza, V.C.","1997","05","20","Mato Grosso","Alto Paraguai","-56.583333","-14.6",NA,NA,"-56.583333","-14.6","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2018-10-03 21:33:32-03","UFMT","UFMT","29638","S","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","18122",NA,"Brasil","Fazenda Cachoeira de Pau.",NA,"Solo com afloramento rochoso. Projeto Flora do estado do Mato Grosso.; Erva, ca. 1,4 m de altura; espiguetas castanhas.; Savana Arborizada (cerrado).",NA,NA,"(Trin) Chase","Souza, V.C.","1997","06","14","Mato Grosso","São José do Rio Claro","-56.533333","-13.866667",NA,NA,"-56.533333","-13.866667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2018-08-21 21:58:42-03","UFMT","UFMT","22038","S","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Silva, M.A.; Santos, A.D.; Silva, A.P.; Oliveira, N.R.; Sousa, N.G.; Mendonça, R.C.; Cardoso","4011",NA,"Brasil","ILHA DO BANANAL. Parque Nacional do Araguai. Área ca. 4 Km da sede do Parque.",NA,"Latossolo vermelho.; Erva ca. 1,60 m de altura, inflorescência verde clara, nateras brancas.; Floresta mesofitica na margem da estrada.",NA,NA,"(Trin) Chase","Filgueiras, T.S.","1999","03","20","Tocantins","Lagoa da Confusão","-50.483056","-10.471111","240","240","-50.483056","-10.471111","1999","05",NA,NA,NA,NA,"19",NA,NA,NA,NA
