"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","typeStatus","sex"
"593","2020-09-12 05:00:02-03","US","US","700240","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","R. S. Williams","1075","1902","2","10","South America - Neotropics","Bolivia",NA,"near Gortey.",NA,NA,"1829",NA,NA,NA,"US01510974",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"594","2020-09-12 05:00:02-03","US","US","1707511","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","O. L. Haught","2265","1938","8","20","South America - Neotropics","Colombia","Magdalena","Colombia, Departamento El Magdalena, near La Jagua, 40km. N.E. if Chiriguana.",NA,NA,NA,NA,NA,NA,"US01510947","US01510947_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"595","2020-09-12 05:00:02-03","US","US","2722962","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","13059","1966","2","20","South America - Neotropics","Brazil","Distrito Federal","Brasil, Distrito Federal, ca. 25 km. S.W. of Brasilia, D.F.",NA,NA,"1000",NA,NA,NA,"US01510998","US01510998_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"596","2020-09-12 05:00:02-03","US","US","1464450","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","E. P. Killip & A. C. Smith","23792","1929","5","29","South America - Neotropics","Peru","Junin","Peru, Dept. Junín: La Merced.",NA,NA,"700",NA,NA,NA,"US01510964",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"597","2020-09-12 05:00:02-03","US","US","3421734","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","M. Fonseca, F. C. A. Oliveira, M. A. Silva & E. Cardoso","2341","2000","10","29","South America - Neotropics","Brazil","Goiás","Mun. São Domingos. Gruta Terra Ronca.","-46.3575","-13.7356","575",NA,NA,NA,"US01510987","US01510987_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"598","2020-09-12 05:00:02-03","US","US","2554216","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","C. Schunke","179","1924",NA,NA,"South America - Neotropics","Peru","Junín","Peru, Chanchamayo Valley, Dep. Junín.",NA,NA,NA,NA,NA,NA,"US01510971",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"599","2020-09-12 05:00:02-03","US","US","1464420","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","E. P. Killip & A. C. Smith","23566","1929","5","30","South America - Neotropics","Peru","Junín","Peru, Dept. Junín: Rio Pinedo, north of La Merced.",NA,NA,"700","900",NA,NA,"US01510973",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"600","2020-09-12 05:00:02-03","US","US","987169","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","H. F. Pittier","7038","1917","3","17","South America - Neotropics","Venezuela",NA,"Venezuela, Los Chorros de Tomalé, in bushy grove or in savannas.",NA,NA,"800","1000",NA,NA,"US01510938",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"601","2020-09-12 05:00:02-03","US","US","2722928","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15558","1966","5","2","South America - Neotropics","Brazil","Goiás","Brasil, Estado de Goiás, ca. 30 km. N, of Formosa, Goias. Côrrego Itaquera.",NA,NA,"850",NA,NA,NA,"US01510997","US01510997_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"602","2020-09-12 05:00:02-03","US","US","2203579","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","M. L. Grant","9895","1944","8","9","South America - Neotropics","Colombia","Cundinamarca","Colombia, South America, Cordillera Oriental, Dp. Cundinamarca, South side of Rio Blanco Valley, Guayabetal, 55 km. se. of Bogotá.",NA,NA,"1100",NA,NA,NA,"US01510944","US01510944_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"603","2020-09-12 05:00:02-03","US","US","2708908","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","H. S. Irwin, R. M. Harley & E. Onishi","29640","1971","2","2","South America - Neotropics","Brazil","Minas Gerais","Brasil, Estado de Minas Gerais, Serra do Espinhaco, ca. 3km N. of Mariana, road to Santa Barbara.",NA,NA,"1500",NA,NA,NA,"US01510988","US01510988_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"604","2020-09-12 05:00:02-03","US","US","1464371","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","E. P. Killip & A. C. Smith","23077","1929","5","8","South America - Neotropics","Peru","Ayacucho","Peru, Dept. Ayacucho: Estrella, between Huanta and Rio Apurimac.",NA,NA,"500",NA,NA,NA,"US01510968","US01510968_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"605","2020-09-12 05:00:02-03","US","US","2875645","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","-. Baltasar & -. Trujillo","8650","1967","12","20","South America - Neotropics","Venezuela","Aragua","Venezuela, Palmanito, arriba de El Castano alredores de Maracay, Edo Aragua. [interpreted]",NA,NA,NA,NA,NA,NA,"US01510935","US01510935_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"606","2020-09-12 05:00:02-03","US","US","1057211","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","E. Hassler","12249","1913","8",NA,"South America","Paraguay","Central","Paraguarienses, Paraguaria Centralis: Prope Sapucay.",NA,NA,NA,NA,NA,NA,"US01510985","US01510985_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"607","2020-09-02 16:20:41-03","Cenargen","CEN","100920","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Alexandre Quinet","2272","2010","12","03",NA,"Brasil","MS","Parque Nacional da Serra do Bodoquena. Estrada para o Taquaral.","-56.626944","-21.098055","550","550","Exsicatas","Ciófila. Frondes discolores verdes, cartáceas, soros amarronzados na face abaxial. Doação Jardim Botânico do Rio de Janeiro - RB 455287.","CEN00100920","CEN00100920",NA,"BONITO",NA,"-56.626944","-21.098055",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"608","2020-09-02 16:20:41-03","Cenargen","CEN","32190","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Bruno Machado Teles Walter","3961","1998","01","13",NA,"Brasil","DF","Fazenda Sucupira (CENARGEN). Região entre o Recanto das Emas e o Riacho Fundo. Margem direita da Mata.","-47.9296989440918","-15.7797002792358","1100","1100","Exsicatas","Soros castanhos. Planta é comum nos afloramentos de rocha dentro da mata.","CEN00032190","CEN00032190","L. S. Sylvestre","BRASILIA","2000","-4801611.0","-1590000.0",NA,"70570","auto",NA,"05",NA,NA,"4",NA,NA,NA
"609","2020-09-02 16:20:41-03","Cenargen","CEN","32015","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Bruno Machado Teles Walter","3742","1997","03","26",NA,"Brasil","DF","Fazenda Sucupira (EMBRAPA/CENARGEN). Região entre o Recanto das Emas e o Riacho Fundo.","-47.9296989440918","-15.7797002792358","1060","1060","Exsicatas","Soros dourados. Coletada no trecho final da Mata.","CEN00032015","CEN00032015","L. S. Sylvestre","BRASILIA","2000","-4801667.0","-1591667.0",NA,"70570","auto",NA,"05",NA,NA,"3",NA,NA,NA
"610","2020-09-02 16:20:41-03","Cenargen","CEN","33413","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Alexandre Bonesso Sampaio","139","1997","09","29",NA,"Brasil","DF","Mata do Riacho Fundo, próximo ao Açudinho, Fazenda Sucupira (CENARGEN/EMBRAPA).","-47.9296989440918","-15.7797002792358","1080","1080","Exsicatas","Soros maduros.","CEN00033413","CEN00033413","L. S. Sylvestre","BRASILIA","2000","-4803333.0","-1592417.0",NA,"70570","auto",NA,"05",NA,NA,"2",NA,NA,NA
"611","2020-09-02 16:20:41-03","Cenargen","CEN","49997","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Glocimar Pereira-Silva","7477","2003","04","09",NA,"Brasil","GO","Faz. Corumbá, margem esquerda do rio Corumbá, próximo ao eixo da Barragem.","-47.9502983093262","-16.2525005340576","820","820","Exsicatas","Área de Influência Direta (lago).","CEN00049997","CEN00049997","A. Salino","LUZIANIA","2005","-4820722.0","-1632806.0",NA,"83221","auto",NA,"10",NA,NA,"3",NA,NA,NA
"612","2021-03-15 18:25:15-03","USP","SPF","207002","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Sasaki, D; Milliken, W; Zappi, DC; Biggs, N; Silveira, EA; Camargo, AC; Philippsen, M; Bes","1822","2008","01","25",NA,"Brasil","Mato Grosso","Parque Estadual do Cristalino, Parque Estadual Cristalino. Extremo leste da Serra do Rochedo. Acesso pela Fazenda AJJ.","-55.1256","-9.4002","374","374",NA,"Erva rupícola. Soros castanhos.; Floresta estacional.","SPF00207002",NA,"Windisch, PG","Novo Mundo",NA,"-55.1256","-9.4002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-10-07 09:38:40-03","UEFS","HUEFS","84261","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Xavier, S.R.da S.","115","2001","12","03",NA,"Brasil","Pernambuco","Brejo de Altitude, Matas do Brejo dos Cavalos.","-36","-8.310556","820","950",NA,NA,"HUEFS0084261","HUEFS0084261 HUEFS0084261_01 HUEFS0084261_02",NA,"Caruaru",NA,"36W0'0''","8S18'38''","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2019-10-07 09:38:40-03","UEFS","HUEFS","84268","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Xavier, S.R.da S.","115","2001","12","03",NA,"Brasil","Pernambuco","Brejo de Altitude, Matas do Brejo dos Cavalos.","-36","-8.310556","820","950",NA,NA,"HUEFS0084268",NA,NA,"Caruaru",NA,"36W0'0''","8S18'38''","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-10-07 09:38:40-03","UEFS","HUEFS","84272","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Xavier, S.R.da S.","115","2001","12","03",NA,"Brasil","Pernambuco","Brejo de Altitude, Matas do Brejo dos Cavalos.","-36","-8.310556","820","950",NA,NA,"HUEFS0084272",NA,NA,"Caruaru",NA,"36W0'0''","8S18'38''","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2019-10-07 09:38:40-03","UEFS","HUEFS","84296","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Xavier, S.R.da S.","79","2001","06","11",NA,"Brasil","Pernambuco","Brejo de Altitude, Matas do Brejo dos Cavalos.","-36","-8.310556","820","950",NA,NA,"HUEFS0084296","HUEFS0084296",NA,"Caruaru",NA,"36W0'0''","8S18'38''","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2019-10-07 09:38:40-03","UEFS","HUEFS","84298","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Xavier, S.R.da S.","140","2002","02","15",NA,"Brasil","Pernambuco","Brejo de Altitude, Matas do Brejo dos Cavalos.","-36","-8.310556","820","950",NA,NA,"HUEFS0084298","HUEFS0084298",NA,"Caruaru",NA,"36W0'0''","8S18'38''","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2019-10-07 09:38:40-03","UEFS","HUEFS","145770","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Schavaclave","15243","1904","02","19",NA,"Brasil","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"HUEFS0145770","HUEFS0145770",NA,"Ouro Preto",NA,NA,NA,"Polypodiopsida","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-01-25 15:33:46-02","IAC","IAC","8799","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","R.P. Malagarriga Heras","1707","1944","12","19",NA,"Brasil","Minas Gerais","Fazenda da Limeira de Dionisio Taules","-46.7411","-21.0167",NA,NA,NA,NA,NA,NA,"L. Sylvestre","Jacuí","2000","-46.7411","-21.0167",NA,NA,NA,NA,"02","19",NA,NA,NA,NA,NA
"620","2020-07-23 11:58:30-03","CEPLAC","CEPEC","43874","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum",NA,"L. S. Leoni","79","1988","02","24",NA,"Brasil","Minas Gerais","Sem informação.","-42","-20.733333",NA,NA,NA,NA,NA,NA,"R. Camargo","CARANGOLA",NA,"42W0'","20S44'",NA,NA,NA,"11/03/1988",NA,NA,NA,NA,NA,NA,NA
"621","2020-07-23 12:22:49-03","CEPLAC","CEPEC","138963","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Asplenium","formosum","Asplenium formosum",NA,"E. L. M. Assis","1084","2012","11","15",NA,"Brasil","Bahia","Estrad apara Serra da Água Quente a 1Km da cidade, próximo a fonte.","-42.906667","-12.329444",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"F. S. Souza","oliveira dos brejinhos",NA,"42W54'24","12S19'46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-11-19 14:06:01-03","Unimontes","MCMG","844","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Campos, A.V |",NA,"2000","04","25",NA,"Brasil","Minas Gerais",NA,"-43.5868988037109","-16.8481006622314",NA,NA,NA,NA,NA,NA,"Neto, Santos D'Angelo.","Juramento","2000",NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA
"623","2019-02-27 14:01:39-03","UFSJ","HUFSJ","3494","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Sobral, M; Barbosa, AM; Castro, DG","14772","2012","03","03",NA,"Brasil","Minas Gerais","Trilha da Mãe d'Água","-44.176333","-21.107333",NA,NA,NA,"Erva em interior de mata.","HUFSJ003494",NA,"Dittrich, VA","Tiradentes","2013","-44.176333","-21.107333",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"624","2019-12-19 16:18:58-03","UFMG","BHCB-SL","113649","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Souza, DT","296","2007","08","16","América","Brasil","Minas Gerais","Fazenda São Francisco","-42.916667","-16.601111",NA,NA,NA,"Rupícula em beira de córrego. Prensada em álcool.",NA,NA,"Salino, A","Grão Mogol",NA,"-42.916667","-16.601111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-12-19 16:18:58-03","UFMG","BHCB-SL","94804","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Melo, PHA; Santos, LM","1385","2005","06","26","América","Brasil","Minas Gerais","Maciço Limeira, acima da Escrivania.","-45.856111","-20.336667",NA,NA,NA,"Erva rupícula, crescendo na encosta calcária sombreada.",NA,NA,"Salino, A","Prudente de Morais",NA,"-45.856111","-20.336667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-12-19 16:18:58-03","UFMG","BHCB-SL","123080","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Sabino, M","21287","1986","08","31","América","Brasil","Minas Gerais","Fazenda Santana",NA,NA,NA,NA,NA,"Na mata sobre gnaiss.",NA,NA,"Salino, A","São José das Três Ilhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2019-11-07 11:14:07-03","UFMG","BHCB-SL","162075","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Arruda, AJ; Viana, PL; Pivari, MO; Leles, BP; Marino, F","1395","2013","01","28","América","Brasil","Pará","Serra da Bocaina","-49.883056","-6.312778","672","672",NA,"Floresta Ombrófila Densa",NA,NA,"Arruda, AJ","Canaã dos Carajás","2013","-49.883056","-6.312778",NA,NA,NA,NA,"01","28",NA,NA,NA,NA,NA
"628","2019-12-19 16:18:58-03","UFMG","BHCB-SL","94803","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Melo, PHA; Assunção, LN; Gomes, MAR","1278","2005","01","26","América","Brasil","Minas Gerais","Fronteira entre os municípios de Doresópolis e Piumhi. Região do córrego Barreado - Fazenda Bom Jardim","-45.858056","-20.346389","700","800",NA,"Erva terrestre crescendo na mata ciliar do Córrego Barreado.",NA,NA,"Salino, A","Doresópolis",NA,"-45.858056","-20.346389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-11-07 11:14:07-03","UFMG","BHCB-SL","135128","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Viana, PL; Marino, F; Giorni, VT; Silva, CR","4344","2009","10","02","América","Brasil","Pará","Floresta Nacional de Carajás, S11D","-50.332222","-6.412222","650","650",NA,"Floresta Ombrófila",NA,NA,NA,"Canaã dos Carajás",NA,"-50.332222","-6.412222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2019-12-19 16:18:58-03","UFMG","BHCB-SL","104445","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Salino, A; Almeida, TE; Heringer, G","11576","2007","01","31","América","Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Capão Forro, Cachoeira da Mata. Área de Cerrado com Floresta Estacional Semidecidual, chegando às margens do rio e Mata de Galeria.","-46.407222","-20.253056","970","970",NA,"Rupícula em interior de Mata. Prensado em álcool.",NA,NA,"Salino, A","São Roque de Minas",NA,"-46.407222","-20.253056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2019-12-19 16:18:58-03","UFMG","BHCB-SL","160432","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Rocha, MAL","181","2007","04","27","América","Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros, Portal da Chapada.","-47.599444","-14.164722","1164","1164",NA,"Epífita sobre caule de bacupari (Celastraceae). Rizoma ereto, curto com escamas lanceoladas, clatradas, lâmina pinada, linear-lanceolada.",NA,NA,"Salino, A","Chapada dos Veadeiros",NA,"-47.599444","-14.164722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2019-12-19 16:20:33-03","UFMG","BHCB-SL","188397","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Paiva, JAM; Souza, JAM; Silva, E","1313","2017","04","27","América","Brasil","Minas Gerais","Fazenda Manoel José","-43.640833","-20.092778","1117","1117",NA,"Herbáceae. Terrícola.; Floresta Estacional Semidecidual","BHCB188397",NA,"Pivari, MOD","Santa Bárbara",NA,"-43.640833","-20.092778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2019-12-19 16:18:58-03","UFMG","BHCB-SL","37037","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Salino, A","3034","1997","05","24","América","Brasil","Minas Gerais","Vale do Rio Peruaçu, a caminho dos Bichos,","-44.254722","-15.140278",NA,NA,NA,"Crescendo entre rochas, no inteiror de mata, área imgreme.",NA,NA,"Salino, A","Januária",NA,"-44.254722","-15.140278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2019-12-19 16:18:58-03","UFMG","BHCB-SL","124506","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Salino, A; Heringer, G","13952","2008","09","14","América","Brasil","Espírito Santo","Parque Estadual da Cachoeira da Fumaça, Floresta Estacional.","-41.602222","-20.631389","510","510",NA,"Rupícula em interior de Floresta.",NA,NA,"Salino, A","Alegre",NA,"-41.602222","-20.631389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2019-12-19 16:18:58-03","UFMG","BHCB-SL","141841","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Arruda, AJ; Salino, A; Viana, PL","133","2009","07","23","América","Brasil","Minas Gerais","RPPN Capivari, Porção leste da RPPN Capivari. Próximo a divisa com a RPPN Caraça.","-43.581667","-20.1325","850","850",NA,"Rupícula no interior da mata.",NA,NA,"Salino, A","Santa Bárbara",NA,"-43.581667","-20.1325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-12-19 16:18:58-03","UFMG","BHCB-SL","177358","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Pivari, MO; Paiva, JA; Tomich, S; Nascimento, L","2197","2015","05","06","América","Brasil","Minas Gerais","RPPN Poço Fundo, Próximo à MIna de Fabrica","-43.905833","-20.445833",NA,NA,NA,"Afloramento rochoso Quartzítico. Interior de Floresta Estacional Semidecidual. Erva Rupícula, soros castanhos.",NA,NA,"Salino, A","Congonhas",NA,"-43.905833","-20.445833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-12-19 16:18:58-03","UFMG","BHCB-SL","101306","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Souza, DT","41","2006","05","04","América","Brasil","Minas Gerais","Mina de Cuiabá da Anglogold Ashanti. Base da Serra da Piedade.","-43.733333","-19.852778","776","776",NA,"Terrestre, beira do Córrego Cuiabá. Floresta Estacional Semidecidual. Mata de Galeria.",NA,NA,"Salino, A","Sabará",NA,"-43.733333","-19.852778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-12-19 16:18:58-03","UFMG","BHCB-SL","78528","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Melo, PHA","262","2003","12","30","América","Brasil","Minas Gerais","Fazenda Amargoso, MG 439 Km 16.","-45.649722","-20.387222",NA,NA,NA,"Herbácea, epífita, sobre afloramento calcário.",NA,NA,"Salino, A","Pains",NA,"-45.649722","-20.387222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-11-07 11:14:07-03","UFMG","BHCB-SL","177073","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Paiva, JA; Pivari, MO; Tomich, S; Nascimento, L","386","2015","05","08","América","Brasil","Minas Gerais","RPPN Capitão do Mato, Rio do Peixe. Floresta Estacional Semidecidual.","-43.924722","-20.147222",NA,NA,NA,"Erva epífita; soros castanhos. Prensado em álcool.",NA,NA,"Salino, A","Nova Lima",NA,"-43.924722","-20.147222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-12-19 16:18:58-03","UFMG","BHCB-SL","88910","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Figueiredo, JB; Rodrigues, EA","470","2004","05","20","América","Brasil","Minas Gerais","RPPN de Andaime, Floresta Semidecidual.","-43.794167","-20.1575","850","850",NA,"Rupícula; interior de mata.",NA,NA,"Salino, A","Rio Acima",NA,"-43.794167","-20.1575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-11-07 11:14:07-03","UFMG","BHCB-SL","169036","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Giorni, VT; et al.","846","2012","11","26","América","Brasil","Pará","Floresta Nacional de Carajás, Serra Sul, Corpo D","-50.5525","-6.697222","730","730",NA,NA,NA,NA,"Salino, A","Canaã dos Carajás","2014","-50.5525","-6.697222",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"642","2021-01-12 15:23:37-03","UFMG","BHCB-SL","31697","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Tameirão-Neto, E","697","1991","12","14","América","Brasil","Minas Gerais","Bonsucesso. Fazenda Bonsucesso. Margem direita do rio das Mortes.",NA,NA,NA,NA,NA,"Herbáceo; Mata","BHCB000562","BHCB000562","Salino, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-12-19 16:18:58-03","UFMG","BHCB-SL","111664","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Salino, A; Heringer, G; Dittrich, VAO; Lara, DS","12786","2007","07","18","América","Brasil","Minas Gerais",NA,"-46.360556","-22.426111","1300","1300",NA,NA,NA,NA,"Salino, A","Bueno Brandão",NA,"-46.360556","-22.426111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
