"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"144","2015-09-03 21:58:42-03","MNHN","RECOLNAT_MNHN_P","P00227188","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Raynal",NA,NA,NA,"Riedel, L.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"reçu le 3 janvier 1901 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227188' target='other'> <mi>dwc_moreinfo</mi></a>","P00227188","P00227188_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"929",NA
"145","2015-09-03 22:14:35-03","MNHN","RECOLNAT_MNHN_P","P01707268","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Smith, L.B.|Reitz, P.R.",NA,"1965","1","5","Brasil","Santa Catarina","São Joaquim","-49.93333","-28.35",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01707268' target='other'> <mi>dwc_moreinfo</mi></a>","P01707268","P01707268_01","Brazil. Bog 10 km south of São Joaquim. São Joaquim, Santa Catarina, Sul, Brasil, América do Sul","1200","1300",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"14303",NA
"146","2015-09-03 22:15:11-03","MNHN","RECOLNAT_MNHN_P","P01709034","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"s.c.",NA,"1948","8","31","Guiana",NA,NA,NA,NA,NA,NA,"Plantes de la Guyane. . Prospecteur Service des Eaux & Forêt <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01709034' target='other'> <mi>dwc_moreinfo</mi></a>","P01709034","P01709034_01","St Laurent du Maroni. Camp Malgache. Guiana , América do Sul",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4150",NA
"147","2015-09-03 23:16:33-03","MNHN","RECOLNAT_MNHN_P","P01866975","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Weddell, H.A.",NA,"1843","1","1","Brasil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01866975' target='other'> <mi>dwc_moreinfo</mi></a>","P01866975","P01866975_01","Brésil, environs de Rio-Janeiro.",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"529",NA
"148","2015-09-03 23:16:34-03","MNHN","RECOLNAT_MNHN_P","P01866986","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Glaziou, A.",NA,"1873","8","14","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01866986' target='other'> <mi>dwc_moreinfo</mi></a>","P01866986","P01866986_01","Brésil, RJ, Corcovado.",NA,NA,NA,NA,"hb",NA,NA,NA,NA,"57442","auto",NA,NA,"6767",NA
"149","2021-02-11 17:18:40-03","UFPR","UPCB","86505","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R.",NA,NA,NA,"Marcondes, J.P.B.A.C.","16","2015","09","27","Brasil","Minas Gerais","Piranguçu","-45.487199","-22.539586","-45.487199","-22.539586","Banhado. Erva anfíbia..",NA,NA,NA,"892","892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-02-11 17:18:40-03","UFPR","UPCB","64945","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R.","2015","09","25","Bona, C.","340","2007","01","12","Brasil","Paraná","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,"Planta emergente. Base dos caules avermelhada..",NA,NA,"Fazenda Santa Cândida, Lagoa temporária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA
"151","2021-02-11 17:18:40-03","UFPR","UPCB","64954","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R.","2015","09","25","Bona, C.","360","2007","01","14","Brasil","Paraná","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,"Herbácea emergente. Bordo do lago..",NA,NA,"Fazenda Santa Cândida, Lago das Araucárias. Xalés.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA
"152","2021-02-11 17:18:40-03","UFPR","UPCB","59436","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Araujo, A.C.","2007","01","01","Kozera, C.","3408","2005","04","19","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"Herbácea, em campo hidromórfico..",NA,NA,"Ponte dos Arcos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA
"153","2021-02-11 17:18:40-03","UFPR","UPCB","40850","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R.","2008","09","09","Gatti, G.","497","1999","09","10","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"Erva cespitosa, ereta, 20cm. Floresta ombrófila densa submontana, gramado encharcado, local sem sombreamento..",NA,NA,"Reserva Natural Salto Morato, Centro de Pesquisas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA
"154","2021-02-11 17:18:40-03","UFPR","UPCB","40702","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Faria, A.D.","2000","02",NA,"Borgo, M.","458","1999","08","30","Brasil","Santa Catarina","Camboriú","-48.6543998718262","-27.0252990722656",NA,NA,"Herbácea cespitosa em área de pastagem no brejo..",NA,NA,"Rio Peroba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19854","auto",NA,NA,NA,NA
"155","2021-02-11 17:18:40-03","UFPR","UPCB","36022","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Longhi-Wagner, H.M.","1999","01","01","Santos, E.P.","711","1998","12","10","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"Erva de ± 15 cm. Campo com solo úmido, ± 750 m de altitude.",NA,NA,"Serra de Araçatuba, Morro dos Perdidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"156","2009-06-27 16:39:00-03","MO","MOBOT","2662022","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flaccida","Eleocharis flaccida","(Rchb. ex A. Spreng.) Urb.","Camelbeke, K. (GENT)",NA,NA,NA,"Simon Lægaard","Lægaard 54035","1985","4","6","Ecuador","Loja",NA,"-79.23333","-3.96666",NA,NA,NA,NA,NA,"Km 6 on new road Loja - Catamayo (La Toma). Around small pond and in dry shrub.","2500.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2018-05-17 05:29:00-03","MO","MOBOT","2408097","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Guaglianone, E. R., /07/",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 5250","1995","3","4","Argentina","Misiones","Iguazú","-54.76666","-25.68333",NA,NA,NA,NA,NA,"Parque Nac. Iguazú, Isla San Martín",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","265331","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","G. Davidse",NA,NA,NA,"Julian A. Steyermark","Steyermark 87879","1960","12","11","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000","250.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2010-10-15 10:09:00-03","MO","MOBOT","100312604","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Stephan G. Beck","Beck 7266",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"160","2020-05-13 12:45:00-03","MO","MOBOT","1110327","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Barros",NA,NA,NA,"Teodoro Rojas","Rojas 12220",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"161","2008-05-27 22:02:00-03","MO","MOBOT","1516520","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","F. Mereles, Mar",NA,NA,NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11806","1976","4","1","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"8 km NE of Itapicuru along Highway BA-402 to Tobias Barreto. Sedge marsh.","200.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1209",NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","1519638","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","F. Mereles, Mar",NA,NA,NA,"SECCO","SECCO 249","1982","1","17","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"Marabá: Serra Norte. Arredores de estrada para N 1.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","1519740","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","F. Mereles, 2001 (FCQ)",NA,NA,NA,"Keiichi Mizoguchi","Mizoguchi 472","1978","3","8","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,"Rincon-Del-Julio, Pedro Fuan Caballero, near the border of Brasil, in stream.","750.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2011-02-25 07:03:00-03","MO","MOBOT","2408086","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Guaglianone, E. R.",NA,NA,NA,"Julio A. Hurrell","Hurrell 5467","2003","12","15","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,"Archipiélago Solís: Isla Solís",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2018-06-22 05:25:00-03","MO","MOBOT","2457403","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Barros, M.",NA,NA,NA,"Pe. Raulino Reitz","Reitz 5534",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Palhoça. Maciambú",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2009-09-15 17:47:00-03","MO","MOBOT","2630602","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","F. Mereles",NA,NA,NA,"L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 3643","1973","4","17","Ecuador","Loja",NA,"-79.16666","-4",NA,NA,NA,NA,NA,"Road Loja - Zamora, km 10.5. Low scrub and small Sphagnum bogs.","2600.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","265287","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","G. Davidse",NA,NA,NA,"Julian A. Steyermark|Harry Gibson","Steyermark 95752","1966","4","26","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"300.00000000","500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","268347","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","F. Mereles, 2001 (FCQ)",NA,NA,NA,"Elsa M. Zardini|Bonifacia Benítez B.","Zardini 38142","1994","1","27","Paraguay","Caaguazú",NA,"-56","-25.18333",NA,NA,NA,NA,NA,"Arroyo Yoyvy, between Caaguazú and Yhú. Peatbog.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"874","5"
"169","2008-05-27 22:02:00-03","MO","MOBOT","269337","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Julian A. Steyermark","Steyermark 88398",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-02-05 04:37:00-03","MO","MOBOT","269346","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Tobías Lasser","Lasser 1517",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","269392","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Simon Lægaard","Lægaard 54055","1985","4","6","Ecuador","Loja",NA,"-79.23333","-3.96666",NA,NA,NA,NA,NA,"Km 6 on new road Loja - Catamayo (La Toma). Around small pond and in dry shrub.","2500.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-07-31 04:35:00-03","MO","MOBOT","271583","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","F. Mereles, 2001 (FCQ)",NA,NA,NA,"Elsa M. Zardini|Aníbal Aguayao|María T. Florentín P.","Zardini 9042","1988","12","21","Paraguay","Paraguarí",NA,"-56.8333333","-26.05",NA,NA,NA,NA,NA,"Parque Nacional Ybycu'í. Bog in NE corner of the park near Salto Mbocaruzú on Arroyo Corrientes.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-140","4"
"173","2016-01-21 11:52:00-02","MO","MOBOT","272329","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","F. Mereles, Mar",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 19584","1990","3","3","Paraguay","Cordillera",NA,"-57.2","-25.1333333",NA,NA,NA,NA,NA,"14 km W of Arroyos y Esteros. West side of basin.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"302","4"
"174","2008-08-07 03:32:00-03","MO","MOBOT","2787025","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","N. Ritter (NHA)",NA,NA,NA,"Nur Ritter|Garrett E. Crow|M. Ritter","Ritter 2129","1995","5","28","Bolivia","Cochabamba","Mizque","-65.30027","-17.92472",NA,NA,NA,NA,NA,"Town of Mizque. Wetland adjacent to the Río Mizque, near the intersection with the road to Aiquille. Valles secos interandinos","1970.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2009-10-24 06:44:00-02","MO","MOBOT","2834618","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","L.T. Eiten",NA,NA,NA,"George Eiten","Eiten 1657","1959","12","18","Brazil","São Paulo",NA,"-47.11666","-22.18333",NA,NA,NA,NA,NA,"Mun. de Moji-Guaçu: Campos das Sete Lagôas. 60 m south of entrance of Fazenda Campininha, just north of Rio Moji-Guaçu. 1.8 km NNW of PADUA SALES. (About 27 km. NW of city of MOJI-MIRIM). General vegetation: campo cerrado on upland (or occasionally forest). Open marsh or dense secondary forest along streams. This habitat: open marsh (brejo), a dense growth of tall grasses & sedges with scattered herbs. West side of road just south of stream.","575.00000000","625.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","2964308","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","I.C. Fedón",NA,NA,NA,"G. Colonnello","Colonnello 2875","1999","6","10","Venezuela","Delta Amacuro",NA,"-62.16972","9.20694",NA,NA,NA,NA,NA,"Vía Tucupita-El Garcero.","8.00000000","10.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2015-08-22 05:41:00-03","MO","MOBOT","3065980","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","F.J. Menapace",NA,NA,NA,"R.C. Wingfield","Wingfield 6790","1978","11","5","Venezuela","Falcón",NA,NA,NA,NA,NA,NA,NA,NA,"F8. Cerro Cerrón, c. 3 km O de la cumbre. Al lado de un arroyo, en sabana, +/- asoleada.","1850.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-08-07 03:32:00-03","MO","MOBOT","3066045","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","N. Ritter (NHA)",NA,NA,NA,"Nur Ritter","Ritter 1757","1995","4","6","Bolivia","Cochabamba","Mizque","-65.30027","-17.92472",NA,NA,NA,NA,NA,"Town of Mizque. Wetland adjacent to the Río Mizque, near the intersection with the road to Aiquille. Growing in saturated soil and in standing water throughout the system. Vegetation type: Valles Secos Interandinos.","1970.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2008-08-07 03:32:00-03","MO","MOBOT","3066050","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","N. Ritter (NHA)",NA,NA,NA,"Nur Ritter|D. Nash","Ritter 2770","1996","1","13","Bolivia","Santa Cruz","Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,"City of Santa Cruz. Fairly large (approximately 0.5 hectares) outwash area, adjacent to the Río Piray. Growing in saturated, sandy soil; in an area which is most likely scoured by high water on an annual basis.","430.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2014-08-23 05:35:00-03","MO","MOBOT","3066053","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","R. Guaglianone",NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22818","1969","1","29","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"Chapada dos Veadeiros. In shallow standing water, gallery margin. Gallery forest and adjacent cerrado, ca. 7 km NE of Diamantina, road to Mendanha.","1300.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2015-12-31 23:14:00-02","MO","MOBOT","3066058","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","M.T. Strong (US)",NA,NA,NA,"M.C. Vianna|et al.","Vianna 909","1976","11","17","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Silva Jardim, Poço d'Anta. Em alagado.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","3066064","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","F.J. Menapace",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 24024","1970","3","16","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Col. Floresta (mun. Morretes).","50.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2014-01-23 05:32:00-02","MO","MOBOT","3066068","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","S. Gonzalez",NA,NA,NA,"Ricardo S. Secco|Calvin R. Sperling|M. Condon|A.L. Mesquita|B.G. Ribeiro|Lucival R. Marinho","Secco 249","1982","5","17","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"Marabá, N1, transição campo/mata.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2012-12-22 14:30:00-02","MO","MOBOT","3066745","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Gerardo Aymard|Francisco J. Ortega|Raúl Rivero","Aymard C. 4264","1985","10","17","Venezuela","Portuguesa",NA,"-70.1","9.3",NA,NA,NA,NA,NA,"Dtto. Sucre. La Divisoria de la Concepción. 5 km al NO del caserío Las Flores. En cafetales y selvas nubladas.","1300.00000000","1500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2009-07-17 13:01:00-03","MO","MOBOT","3068141","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","F. Menadace",NA,NA,NA,"Julian A. Steyermark|Gerrit Davidse|Ronald L. Liesner","Steyermark 127780","1982","12","8","Venezuela","Distrito Federal",NA,"-67.35","10.45",NA,NA,NA,NA,NA,"Dept. Libertador: selva nublada a lo largo del camino Costa de Maya, hacia San Antonio y Hacienda Santa Luisa, noroeste de la Colonia Tovar, 5-10 kms desde la carretera principal de La Victoria-Colonia Tovar.","2020.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-08-31 09:20:34-03","INPA","INPA","139319","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Nunes, CS","2015","07","15","Silva, ASL da","1857","1984","03","17","Brasil","Pará","Marabá","-50.4","-5.8","-50.4","-5.8",NA,"INPA0139319","INPA0139319 INPA0139319_e","Serra dos Carajás, Serra dos Carajás. N-4, Mina pilôto para exploração de ferro. Local onde foi realizado inventário em 05/83. Na lagoa, campo rupestre, solo de canga.",NA,NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA
"187","2020-08-31 09:20:34-03","INPA","INPA","84694","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Nunes, CS","2019","11","21","Irwin, HS","30358","1971","01","14","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"INPA0084694","INPA0084694 INPA0084694_e","Periodically flooded places near riacho. pastured slopes and riacho margin near base of Serra da Piedade, ca. 35 Km E of Belo Horizonte, BR 31.","1600","1600",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA
"188","2021-03-04 11:05:03-03","UFRB","HURB","6615","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir) Urb.",NA,NA,NA,NA,"Aona, L.Y.S.; Costa, G.","3249","2013","10","09","Brasil","Bahia","Castro Alves","-39.362056","-12.722167","39°21'43,4 W","12°43'19,8 S",NA,"HURB000006615",NA,"Estrada Castro Alves-Sapeaçu;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-07 11:44:29-03","FUVATES","HVAT","1257","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","R. Trevisan","2004","04","14","E. Freitas","s.n.","2003","10","13","Brasil","Rio Grande do Sul","Lajeado","-51.961389","-29.466944","-51º57'41''W","-29º28'1''S","coletada em banhado.","HVAT00001257",NA,"Bairro Carneiros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2014-11-06 16:16:47-02","UFPB","EAN","4976","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir) Urban.","A.A.M. de Barros","2002","07","30","L. P. Felix; Érica C. da Silva.","1848","1987","11","03","Brasil","Paraíba","Cruz do Espírito Santo","-35.0864","-7.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19405","auto",NA,NA,NA,NA
"191","2014-11-06 16:16:47-02","UFPB","EAN","4615","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir) Urban.","M.Luceno","1994","06",NA,"L. P. Felix; L. T. da Silva","1364","1988","08","05","Brasil","Paraíba","Remígio","-38.1528","-7.82083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"280369","auto",NA,NA,NA,NA
"192","2014-11-06 16:16:47-02","UFPB","EAN","1915","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir) Urban.","M.Luceno","1994","06",NA,NA,NA,"1958","09","14","Brasil","Paraíba","Esperança","-35.8572","-7.023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15185","auto",NA,NA,NA,NA
"193","2021-02-04 10:27:20-03","UFRPE","HST","4833","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","M.Luceño","1995","05",NA,"A.M.Miranda; L.P.Félix et M.F.O.Pires","1978","1994","09","03","Brasil","Pernambuco","Gravatá","-35.5647010803223","-8.20110988616943",NA,NA,"Erva; caule esverdeado; inflorescência marrom.","HST004833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19146","auto",NA,NA,NA,NA
