"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","individualCount","sex"
"319","2020-09-12 05:00:02-03","US","US","3708524","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"W. Meier, H. Maas, P. Maas & E. Marle","13542","2006","3","12","South America - Neotropics","Venezuela","Estado: Distrito Federal: Parque Nacional El Avila, vertiente sur: camino puesto guarda parque Chacaito hacia Papelon: bosque secundario.",NA,NA,"US01910047","Meier, W.","Federal Capital",NA,"-66.875","81.0083","1500","1700",NA,"Dicotyledonae",NA,"66 52 30 O","81 00 30 N",NA,NA,NA,NA,NA,NA,"1",NA
"320","2020-09-12 05:00:02-03","US","US","2057455","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"B. Maguire","33252","1952","2","8","South America - Neotropics","Venezuela","Ilu-tepui, Gran Sabana, occasional on lower slopes of Ilu-tepui",NA,NA,"US00325356",NA,"Bolívar",NA,"-60.87","5.43","1000","1300","US00325356_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"321","2020-09-12 05:00:02-03","US","US","3012835","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. J. Pipoly","6415","1983","12","8","South America - Neotropics","Venezuela","Freites dist., serrania de turumiquire, cerro peonia",NA,NA,"US00444695",NA,"Anzoátegui",NA,"-64.1","10.1","2200","2400",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"322","2020-09-12 05:00:02-03","US","US","3169157","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J.-J. de Granville","2414","1975","3","12","South America - Neotropics","French Guiana","Monts Galbao, à 10 km env. au SW de Saül; haut de pente et sommet",NA,NA,"US00318026","Skog, L. E.",NA,NA,"-53.25","3.58","650",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"323","2020-09-12 05:00:02-03","US","US","2440220","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"C. Feddema","2016","1962","3","25","South America - Neotropics","Colombia","Near the road from Turbo to Chigorodo, approx 1 km E of the highway up the Rio Vijagual",NA,NA,"US00245573",NA,"Antioquia",NA,NA,NA,"100",NA,"US00245573_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"324","2020-09-12 05:00:02-03","US","US","3187096","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. M. MacDougal & F. J. Roldán","3542","1989","1","29","South America - Neotropics","Colombia","Jardin",NA,NA,"US00422541",NA,"Antioquia",NA,NA,NA,"2300","2400",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"325","2020-09-12 05:00:02-03","US","US","3290609","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"W. Meier, N. Dezzeo, R. Duno de Stefano & S. Llamazas","3906","1994","4","24","South America - Neotropics","Venezuela","Nirgua, Serrania Santa Maria-Cerro La Chapa",NA,NA,"US00444539",NA,"Yaracuy",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"326","2020-09-12 05:00:02-03","US","US","3700280","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"G. Lozano-Contreras & J. Diaz","3.716","1980","10","8","South America - Neotropics","Colombia","Arcabuco, La Cumbe. Bosque de Robles",NA,NA,"US01323901","Skog, L. E.","Boyacá",NA,NA,NA,"2300",NA,"US01323901_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"327","2020-09-12 05:00:02-03","US","US","3454537","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"W. Meier & M. Speckmaier","7835","2000","12","29","South America - Neotropics","Venezuela","Parque Nacional Henri Pittier. Cordillera de la Costa: vertiente norte, limites con elParque Nacional San Esteban, a lo largo de la antigua carretera Vigirima-Turiamo",NA,NA,"US00738290","Skog, L. E.","Aragua",NA,"-67.87","10.37","1100","1270",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"328","2020-09-12 05:00:02-03","US","US","3506015","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"W. Meier & et al.","10313","2004","3","26","South America - Neotropics","Venezuela","Estado: Yaracuy: Distrito Urachiche. Monumento Natural María Lionza: Cordilla de la Costa: al sur de Chivacoa: subida Quebrada Quibayo-La Fortaleza-Tres Casitas: loma al oete de Tres Casitas",NA,NA,"US00910022","Meier, W.","Yaracuy",NA,"-68.92","10.1","1000",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"329","2020-09-12 05:00:02-03","US","US","3090372","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"G. Davidse & A. C. González","21263","1982","10","25","South America - Neotropics","Venezuela","Distrito Jiménez: Parque Nacional Yacambú, 10-14 km by road SE of Sanare, ridges of Fila Potreritos, between Alto del Viento and El Volcán",NA,NA,"US00609352","Skog, L. E.","Lara",NA,"-69.6","9.68","1800","2100",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"330","2020-09-12 05:00:02-03","US","US","2195717","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. A. Steyermark & J. J. Wurdack","1342","1955","3","10","South America - Neotropics","Venezuela","Chimanta Massif, Amuri-tepui",NA,NA,"US00325359",NA,"Bolívar",NA,NA,NA,"1365",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"331","2020-09-12 05:00:02-03","US","US","1230314","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"A. Allart","478","1924","12",NA,"South America - Neotropics","Venezuela","Colonia Tovar",NA,NA,"US00245795","Skog, L. E.",NA,NA,NA,NA,"1800","2000",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"332","2020-09-12 05:00:02-03","US","US","3116384","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. C. Betancur, F. J. Roldán & I. Castaño","959","1988","10","14","South America - Neotropics","Colombia","Caramanta, vereda Barroblanco",NA,NA,"US00422542",NA,"Antioquia",NA,NA,NA,"2350","2410","US00422542_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"333","2020-09-12 05:00:02-03","US","US","1282027","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"H. F. Pittier","12173","1926","4","3","South America - Neotropics","Venezuela","Ocumare Valley",NA,NA,"US00245796","Skog, L. E.","Aragua",NA,NA,NA,"1100",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"334","2020-09-12 05:00:02-03","US","US","1778356","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"B. A. Krukoff","10535","1939","7","1","South America - Neotropics","Bolivia","Prov. of S. Yungas: basin of Rio Bopi, San Bartolome (near Calisaya)",NA,NA,"US00224171","Skog, L. E.","La Paz",NA,NA,NA,"750","900",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"335","2020-09-12 05:00:02-03","US","US","3393823","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"A. M. Amorim, R. C. Forzza, J. Jardim, F. Juchum & S. C. Sant'Ana","2912","1999","4","21","South America - Neotropics","Brazil","Mun. de Jussari/Palmira, entrada ca. 7.5 km de Jussari, Faz. Teimoso, RPPN Serra do Teimoso",NA,NA,"US00630831","Skog, L. E.","Bahia",NA,"-39.5286","-15.1581",NA,NA,"US00630831_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"336","2020-09-12 05:00:02-03","US","US","3406962","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"W. Meier & P. Borjas","5922","1999","11","30","South America - Neotropics","Venezuela","Distrito Libertador; Cordillera de la Costa: a lo largo de la carretera arco de Colonia Tovar-Puerto Cruz: cerca del límite del Monumento Natural Pico Codazzi",NA,NA,"US00661579","Skog, L. E.","Distrito Federal",NA,NA,NA,"1200","1400",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"337","2020-09-12 05:00:02-03","US","US","3146406","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"L. J. Dorr, G. A. Aymard, L. C. Barnett, N. L. Cuello & G. Diggs","4848","1988","4","18","South America - Neotropics","Venezuela","Distrito Pedraza. Northeast of Alto de La Aguada",NA,NA,"US00444692","Clark, J. L., (UNA), University of Alabama (UNITED STATES)","Barinas",NA,"-70.67","8.62","1400","1700",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"338","2020-09-12 05:00:02-03","US","US","533513","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Herbert H. Smith","1395","1898",NA,NA,"South America - Neotropics","Colombia","Santa Marta",NA,NA,"US00245557",NA,"Magdalena",NA,NA,NA,"1372",NA,"US00245557_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"339","2020-09-12 05:00:02-03","US","US","3258750","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"X. Londoño & L. P. Kvist","808","1993","6","25","South America - Neotropics","Colombia","Charala, Corregimiento Virolin, Rio Ruicito",NA,NA,"US00444687","Skog, L. E.","Santander",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"340","2020-09-12 05:00:02-03","US","US","3406964","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"W. Meier, L. Cortéz & D. Elsner","5826","1999","11","22","South America - Neotropics","Venezuela","Sierra de Aroa: a lo largo de la carretera Aroa-Cumaragua-Cocorote",NA,NA,"US00661577","Skog, L. E.","Yaracuy",NA,"-68.83","10.37","1650","1730",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"341","2020-09-12 05:00:02-03","US","US","2591072A","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","9691","1969","2","7","South America - Neotropics","Brazil","Vicinity of Auaris",NA,NA,"US00318244","Skog, L. E.","Roraima",NA,"-64.37","4.05","760","800","US00318244_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"342","2020-09-12 05:00:02-03","US","US","2466308","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. A. Steyermark","91555","1963","7","12","South America - Neotropics","Venezuela","Cloud forest on Fila Maestra 8-11 km WNW of Colonia Tovar, on road to Puerto Maya, near Estado Aragua border",NA,NA,"US00245805","Skog, L. E.","Distrito Federal",NA,NA,NA,"2000","2200",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"343","2020-09-12 05:00:02-03","US","US","3198259","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"R. Callejas & O. D. Escobar","3279","1987","3","26","South America - Neotropics","Colombia","Mun. of Medellin, via Santa Helena, km 8-12",NA,NA,"US00318097",NA,"Antioquia",NA,NA,NA,"1520","1680",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"344","2020-09-12 05:00:02-03","US","US","3647071","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"P. Fiaschi, H. Oliveira, J. Cucker, M. R. Silva Melo & E. Silva","3325","2008","8","22","South America - Neotropics","Brazil","PARNA Serra do Divisor. Trilha para a Cachoeira Formosa",NA,NA,"US01107101","Skog, Laurence E., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Acre",NA,NA,NA,"225",NA,"US01107101_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"345","2020-09-12 05:00:02-03","US","US","3430122","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. L. Clark & A. Fernandez","6897","2002","10","25","South America - Neotropics","Venezuela","Cerro Humo. Near border of Parque Nacional Peninsula de Paria.",NA,NA,"US00662451","Clark, J. L., (UNA), University of Alabama (UNITED STATES)","Sucre",NA,"-62.62","10.68","700","810",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"346","2020-09-12 05:00:02-03","US","US","3290587","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"W. Meier & et al.","1217","1992","1","4","South America - Neotropics","Venezuela","El Junquito",NA,NA,"US00444541",NA,"Distrito Federal",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"347","2020-09-12 05:00:02-03","US","US","2614562","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","55100","1963","8","27","South America - Neotropics","Suriname","Wilhelmina Gebergte, 1 km SE of Juliana Top, headwaters of West Rivier",NA,NA,"US00318036","Skog, L. E.","Sipaliwini",NA,"-56.53","3.68","700","800",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"348","2020-09-12 05:00:02-03","US","US","2565735","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. A. Steyermark","94959","1966","3","3","South America - Neotropics","Venezuela","Peninsula de Paria: Cerro de humo: laderas de bosque húmedo nublado que miran hacia La Roma e Irapa, entre la cumbre y La Laguna, noroeste de Irapa",NA,NA,"US00245818",NA,"Sucre",NA,NA,NA,"1060","1273",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"349","2020-09-12 05:00:02-03","US","US","1778644","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Bro. Daniel","2195","1939","12","6","South America - Neotropics","Colombia","La Ceja",NA,NA,"US00245565",NA,"Antioquia",NA,NA,NA,NA,NA,"US00245565_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"350","2020-09-12 05:00:02-03","US","US","3380896","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"W. Meier & M. Speckmaier","4392","1999","1","9","South America - Neotropics","Venezuela","Distrito Ricaurte; Fila El Socorro-Topo El Paují; al sureste de La Victoria; parte occidental, al oeste de las antenas",NA,NA,"US00630540","Skog, L. E.","Aragua",NA,"-67.25","10.18","1400","1600",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"351","2020-09-12 05:00:02-03","US","US","3430116","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. L. Clark & S. Yustiz","6867","2002","10","15","South America - Neotropics","Venezuela","Justo Briseño: Quebrado El Molino (near Las Cuadras).",NA,NA,"US00662438","Clark, J. L., (UNA), University of Alabama (UNITED STATES)","Mérida",NA,"-70.93","9","1700","1850",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"352","2020-09-12 05:00:02-03","US","US","3183144","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. E. Ramos, P. A. Silverstone-Sopkin, L. Ramos & et al.","1124","1988","8","10","South America - Neotropics","Colombia","San Jose del Palmar",NA,NA,"US00423015",NA,"Chocó",NA,NA,NA,"1680","1940","US00423015_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"353","2020-09-12 05:00:02-03","US","US","3120076","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"G. L. Sobel & J. J. Strudwick","2256","1980","3","28","South America - Neotropics","Venezuela","Parque Nacional Henri Pittier, small mtn on left hand side of rd, about 400 m up rd from Estacion Biol-entrance thru gate ..",NA,NA,"US00245823",NA,"Mérida",NA,NA,NA,NA,NA,"US00245823_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"354","2020-09-12 05:00:02-03","US","US","2856218","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"A. H. Gentry & E. Renteria A.","24224","1979","1","16","South America - Neotropics","Colombia","W of La Mansa, Emisora La Sirena",NA,NA,"US00422552",NA,"Chocó",NA,NA,NA,NA,NA,"US00422552_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"355","2020-09-12 05:00:02-03","US","US","1855675","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"E. P. Killip & T. Lasser","37773","1943","5","19","South America - Neotropics","Venezuela","Parque Nacional; between Rancho Grande and Dos Riitos; Dos Riitos",NA,NA,"US00245798","Skog, L. E.","Aragua",NA,NA,NA,"500",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"356","2020-09-12 05:00:02-03","US","US","3139884","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J.-J. de Granville, C. Feuillet, L. Hollenberg, O. Poncy & M. Sangrey","8628","1986","1","12","South America - Neotropics","French Guiana","Mont Galbao, Secteur Est",NA,NA,"US00318158","Skog, L. E.",NA,NA,"-53.28","3.6","600",NA,"US00318158_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"357","2020-09-12 05:00:02-03","US","US","3456373","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"S. Barrier","2530","1981","2","6","South America - Neotropics","French Guiana","Fleuve Approuague, rivière Arataye, Saut Parare",NA,NA,"US00738456","Skog, L. E.",NA,NA,"-52.7","4.05",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"358","2020-09-12 05:00:02-03","US","US","3329091","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"A. Licata & S. Niño","307","1995","7","15","South America - Neotropics","Venezuela","Distrito Boconó; Parque Nacional Guaramacal, en los alrededores de la parcela de estudio fitosociológico no. 5, adyacente a las instalaciones del acueducto de Boconó",NA,NA,"US00444794","Clark, J. L., (UNA), University of Alabama (UNITED STATES)","Trujillo",NA,"-70.22","9.2439","1850",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"359","2020-09-12 05:00:02-03","US","US","2373478","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"V. E. Rudd, M. Fulford, T. R. Soderstrom & J. A. Steyermark","1011","1962","4","6","South America - Neotropics","Venezuela","Choroni Pass, high point on road from Maracay to Choroni, Parque Nacional Rancho Grande (Henri Pittier)",NA,NA,"US00245803","Skog, L. E.","Aragua",NA,NA,NA,"1595",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"360","2020-09-12 05:00:02-03","US","US","1853865","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. Cuatrecasas","15447","1943","12","10","South America - Neotropics","Colombia","Cordillera Occidental, western slope, valley of Rio Sanquinini, left bank, La Laguna",NA,NA,"US00224408",NA,"Valle del Cauca",NA,NA,NA,"1250","1400","US00224408_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"361","2020-09-12 05:00:02-03","US","US","3537110","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"A. Fuentes, E. Cuevas & R. Cuevas","9083","2005","6","29","South America - Neotropics","Bolivia","La Paz: Franz Tamayo. Parque Nacional Madidi, Fuertecillo, entre Tokoake y Carjata",NA,NA,"US00910411","Skog, L. E.","La Paz",NA,"-68.9294","-14.5978","1739",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"362","2020-09-12 05:00:02-03","US","US","3454542","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"W. Meier & P. Borjas","7194","2000","5","23","South America - Neotropics","Venezuela","Distrito Valencia, Antigua Hacienda Aguacatal: propriedad de la Electricidad de Valencia, al oeste de Valencia, cabeceras del Rio Tocuyito, subida desde el último dique hasta la cumbre: Cerro El Amparo y la fila al noroeste",NA,NA,"US00738287","Skog, L. E.","Carabobo",NA,"-68.125","10.25","1250","1450",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"363","2020-09-12 05:00:02-03","US","US","2955014","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"R. L. Liesner, A. González, B. G. Stergios & G. A. Aymard","12838","1982","3","16","South America - Neotropics","Venezuela","13 km ESE of Bocono, 1 km W of Guaramecal",NA,NA,"US00245824","Clark, J. L., (UNA), University of Alabama (UNITED STATES)","Trujillo",NA,"-70.15","9.18","1600",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"364","2020-09-12 05:00:02-03","US","US","2980816","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J.-J. de Granville","1782","1973","7","11","South America - Neotropics","French Guiana","Fleuve Ouaqui, rive gauche, au niveau de l'ancien dégrad Carbet Mitan",NA,NA,"US00318023","Skog, L. E.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"365","2020-09-12 05:00:02-03","US","US","3430120","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. L. Clark & F. A. Michelangeli","6893","2002","10","23","South America - Neotropics","Venezuela","Tobar: North of Colonia Tovar to and beyon El Aqueducto; c.a., 2 km north of pump station.",NA,NA,"US00662449","Clark, J. L., (UNA), University of Alabama (UNITED STATES)","Aragua",NA,"-67.27","10.43","1650","1850",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"366","2020-09-12 05:00:02-03","US","US","3555645","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"H. J. Wiehler","86283","1986","11","20","South America - Neotropics","Colombia","Antioquia: Mpio. De Guatapé; remnant of sub-cloud forest, near power line study project of Biology Dept. of University of Antioquia",NA,NA,"US00992772","Skog, L. E.","Antioquia",NA,NA,NA,"1850",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"367","2020-09-12 05:00:02-03","US","US","3023791","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"T. B. Croat","60798","1985","3","26","South America - Neotropics","Venezuela","Along road from Salom to Candelaria 8-8.5 km above Salom Central Plaza",NA,NA,"US00444529","Clark, J. L., (UNA), University of Alabama (UNITED STATES)","Yaracuy",NA,"-68.5","10.35","1260","1290",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
