"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","order","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","previousCatalogNumber","sex"
"1129","2020-09-12 05:00:02-03","US","US","3160747","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"J. A. Steyermark","93829","1964","5","12","Venezuela","Bolívar",NA,"Auyan-tepuí, Río Churún, de la parte norte de la sección sur (división occidental del cerro); a lo largo del Río Churún al pie de Second Wall desde el campamento norte, 5 km hacia el noreste","-62.53","5.96",NA,"1",NA,NA,NA,NA,"1660",NA,"Schizaeales","South America - Neotropics",NA,"US00783867",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1130","2020-09-12 05:00:02-03","US","US","2682466","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"J. A. Steyermark & Cora Steyermark","95236","1966","3","28","Venezuela","Carabobo",NA,"Selva siempre verde arriba de Río San Gián, al sure de Borburata, entre La Toma y la cumbre de la file por el sitio Capuchinos",NA,NA,NA,"1",NA,NA,NA,NA,"750","1000","Schizaeales","South America - Neotropics",NA,"US01425763","US01425763_01","Pteridophyte",NA,NA,NA,NA,NA,NA
"1131","2020-09-12 05:00:02-03","US","US","1457269","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"G. Klug","2885","1933","2",NA,"Peru","Loreto",NA,"Balsapuerto, forest",NA,NA,NA,"1",NA,NA,NA,NA,"220",NA,"Schizaeales","South America - Neotropics",NA,"US01425812","US01425812_01","Pteridophyte",NA,NA,NA,NA,NA,NA
"1132","2020-09-12 05:00:02-03","US","US","2801429","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"J. M. Idrobo & P. Pinto","2189","1956","3","14","Colombia","Meta",NA,"Sierra de La Macarena, márgen derecha del Río Sansa, faldas orientales de Cerro Campana",NA,NA,NA,"1",NA,NA,NA,NA,"780",NA,"Schizaeales","South America - Neotropics",NA,"US01425749",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1133","2020-09-12 05:00:02-03","US","US","2574021A","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"G. T. Prance, E. Forero, B. S. Pena & J. F. Ramos","4529","1967","2","18","Brazil","Roraima",NA,"Amazonia, Serra Tepequem, gallery forest valley",NA,NA,NA,"1",NA,NA,NA,NA,"1000",NA,"Schizaeales","South America - Neotropics",NA,"US01425876","US01425876_01","Pteridophyte",NA,NA,NA,NA,NA,NA
"1134","2020-09-12 05:00:02-03","US","US","2419617","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"J. A. Steyermark","90208","1961","12","27","Venezuela","Bolívar",NA,"Sierra Ichún, N del Salto María Espuma (Salto Ichún) del Río Ichún (tributary of río Paragua)","-63.3","4.76",NA,"1",NA,NA,NA,NA,"625","725","Schizaeales","South America - Neotropics",NA,"US00783872",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1135","2020-09-12 05:00:02-03","US","US","1120100","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"G. S. Jenman","59","1897",NA,NA,"Guyana","Potaro-Siparuni",NA,"Potaro River",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"Schizaeales","South America - Neotropics",NA,"US00650815",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1136","2020-09-12 05:00:02-03","US","US","3425592","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Lellinger, D. B.; McKee, G. S.",NA,NA,NA,"P. Mutchnick, T. Henkel & R. Williams","195","1994","10","24","Guyana","Potaro-Siparuni",NA,"Pakaraima Mtns; Ireng River at Kurutuik Falls","-59.9833","5.08333",NA,"1",NA,NA,NA,NA,"670",NA,"Schizaeales","South America - Neotropics",NA,"US00723784",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1137","2020-09-12 05:00:02-03","US","US","3461920","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"H. D. Clarke, R. Williams, C. Perry, E. Tripp & J. Kelly","9137","2001","6","13","Guyana","Potaro-Siparuni",NA,"Mt. Ayanganna, east face, plateau above first escarpment, 1 km N of camp","-59.9461","5.33861",NA,"1",NA,NA,NA,NA,"1100",NA,"Schizaeales","South America - Neotropics",NA,"US00791466",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1138","2020-09-12 05:00:02-03","US","US","2291847","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"E. Asplund","12720","1940","8","4","Peru","Huánuco",NA,"Dep. Huánuco, Prov. Huánuco, Tingo Maria, forest",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"Schizaeales","South America - Neotropics",NA,"US01425810",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1139","2020-09-12 05:00:02-03","US","US","3333340","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"T. Henkel, M. Chin & W. Ryan","1584","1993","2","26","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts, Mt. Kukuinang, forest adjacent W edge of Kukuinang savanna","-59.95","5.06667",NA,"1",NA,NA,NA,NA,"900","1000","Schizaeales","South America - Neotropics",NA,"US00518225","US00518225_01","Pteridophyte",NA,NA,NA,NA,NA,NA
"1140","2020-09-12 05:00:02-03","US","US","3041595","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"L. Gomez","24402",NA,NA,NA,"Argentina","Buenos Aires",NA,"In deep forest, km 200 Route 2, Buenos Aires de Corredores",NA,NA,NA,"1",NA,NA,NA,NA,"600",NA,"Schizaeales","South America",NA,"US01425675",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1141","2020-09-12 05:00:02-03","US","US","2723612","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"D. B. Lellinger & E. R. de la Sota","482","1971","2","23","Colombia","Chocó",NA,"Rió El Salto (Tributary of the Rió Suruco), 9 km W of Andagoya, Rover Banks, Floods plains, and hillside",NA,NA,NA,"1",NA,NA,NA,NA,"75","100","Schizaeales","South America - Neotropics",NA,"US01425740",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1142","2020-09-12 05:00:02-03","US","US","2080012","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"W. H. Camp","E-1192","1944","11","17","Ecuador",NA,NA,"Ridge between rios Ontza and Chupiasa, Prov. Santiago-Zamora (Öriente): Cordillera Cutucú","-78","-2.67",NA,"1",NA,NA,NA,NA,"1311","1433","Schizaeales","South America - Neotropics",NA,"US01425772","US01425772_01","Pteridophyte",NA,NA,NA,NA,NA,NA
"1143","2020-09-12 05:00:02-03","US","US","3104316","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"G. T. Prance, I. L. Amaral & J. Revilla","29950",NA,NA,NA,"Brazil","Amazonas",NA,"Margem S do Rio Negro, Ig. Acajatuba, Campina de areaia branca perto de rio de árua preta","-60.6","-3.05",NA,"1",NA,NA,NA,NA,NA,NA,"Schizaeales","South America - Neotropics",NA,"US01425878","US01425878_01","Pteridophyte",NA,NA,NA,NA,NA,NA
"1144","2020-09-12 05:00:02-03","US","US","3418127","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"G. Hatschbach","15128","1966","11","17","Brazil","Paraná",NA,"Mun. Guaratuba, Pedra Branca de Araraquara",NA,NA,NA,"1",NA,NA,NA,NA,"50","100","Schizaeales","South America",NA,"US01425880","US01425880_01","Pteridophyte",NA,NA,NA,NA,NA,NA
"1145","2020-09-12 05:00:02-03","US","US","2080001","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"W. H. Camp","E-32","1944","6","28","Ecuador",NA,NA,"Near ridge top, ridge accros the river from the village of Zamora, Prov. Santiago-Zamora (Öriente): Valley of the río Zamora, east of Loja",NA,NA,NA,"1",NA,NA,NA,NA,"1981",NA,"Schizaeales","South America - Neotropics",NA,"US01425771",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1146","2020-09-12 05:00:02-03","US","US","1499107","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"O. Buchtien","14","1927","3","7","Bolivia",NA,NA,"Mapiri Región: San Carlos, in octobattiga, Northwalde [interpreted]",NA,NA,NA,"1",NA,NA,NA,NA,"850",NA,"Schizaeales","South America - Neotropics",NA,"US01425827",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1147","2020-09-12 05:00:02-03","US","US","2931285","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"C. E. Calderón, O. P. Monteiro & J. Guedes","2649","1979","6","23","Brazil","Amazonas",NA,"Sate of Amazonas, Rio dos Pombos, by waterfall about 4 hour by canoe, N. of the intersection with Transamazon Highway and 74km E. of Aripuañna river, campina region, In transition region between campina and gallery forest along river",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"Schizaeales","South America - Neotropics",NA,"US01425873","US01425873_01","Pteridophyte",NA,NA,NA,NA,NA,NA
"1148","2020-09-12 05:00:02-03","US","US","3179635","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"K. McFarland, A. Fife, L. O. A. Teixeira, J. L. Santos & et al.","316","1982","6","9","Brazil","Rondônia",NA,"70 km W of Humaitá along Transamazon highway, 1-3 km N of road near large stream",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"Schizaeales","South America - Neotropics",NA,"US01425879","US01425879_01","Pteridophyte",NA,NA,NA,NA,NA,NA
"1149","2020-09-12 05:00:02-03","US","US","3393484","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6861","1997","9","29","Guyana","U. Takutu-U. Essequibo",NA,"Makarapan Mt., southern false summit","-58.8661","3.96528",NA,"1",NA,NA,NA,NA,"870",NA,"Schizaeales","South America - Neotropics",NA,"US00646160","US00646160_01","Pteridophyte",NA,NA,NA,NA,NA,NA
"1150","2020-09-12 05:00:02-03","US","US","2723678","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"D. B. Lellinger & E. R. de la Sota","85","1971","1","27","Colombia","Chocó",NA,"Near Punta San Fransico Solano, ca. 10 km NE of Puerto Mutis (Bahía Solano).",NA,NA,NA,"1",NA,NA,NA,NA,"10","100","Schizaeales","South America - Neotropics",NA,"US01425750",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1151","2020-09-12 05:00:02-03","US","US","2017975","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"K. von Sneidern","4804","1944","7","14","Colombia","Valle del Cauca",NA,"Departamento del Cauca, El Tambo, Cordillera Occidental",NA,NA,NA,"1",NA,NA,NA,NA,"1700",NA,"Schizaeales","South America - Neotropics",NA,"US01425736",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1152","2020-09-12 05:00:02-03","US","US","2902074","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Steyermark, J. A., (VEN)",NA,NA,NA,"J. L. Luteyn, M. L. Lebrón-Luteyn & J. A. Steyermark","6315","1978","11","18","Venezuela","Bolívar",NA,"Gran Sabana, km 191.4 along El Dorado-Sta. Elena road",NA,NA,NA,"1",NA,NA,NA,NA,"1150",NA,"Schizaeales","South America - Neotropics",NA,"US00783869",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1153","2020-09-12 05:00:02-03","US","US","2136658","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"R. E. Schultes & I. Cabrera","14094","1951","9","14","Colombia",NA,NA,"Amazonas-Vaupes, Río Apaporis: Cachivera de Jirijirmo y alrededores",NA,NA,NA,"1",NA,NA,NA,NA,"250",NA,"Schizaeales","South America - Neotropics",NA,"US01425839",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1154","2020-09-12 05:00:02-03","US","US","464142","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"H. Wullschlägel","1201",NA,NA,NA,"Suriname",NA,NA,"Todensavanna",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"Schizaeales","South America - Neotropics",NA,"US00650824",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1155","2020-09-12 05:00:02-03","US","US","2136591","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"R. E. Schultes & I. Cabrera","13365","1951","8","4","Colombia","Vaupés",NA,"Río Kananarí: Cerro Isibukuri, Piedra de arenisca",NA,NA,NA,"1",NA,NA,NA,NA,"700",NA,"Schizaeales","South America - Neotropics",NA,"US01425840","US01425840_01","Pteridophyte",NA,NA,NA,NA,NA,NA
"1156","2020-09-12 05:00:02-03","US","US","2136604","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"R. E. Schultes & I. Cabrera","13520","1951","8","12","Colombia",NA,NA,"Amazonas-Vaupés, Río Apaporis: Cachivera de Jirijirimo y alrededores",NA,NA,NA,"1",NA,NA,NA,NA,"250",NA,"Schizaeales","South America - Neotropics",NA,"US01425842",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1157","2020-09-12 05:00:02-03","US","US","1424970","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"ex herb. Lehmannianum","8947",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"Schizaeales","South America - Neotropics",NA,"US01425833",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1158","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"K. M. Redden, M. Lyle, R. Williams, C. Perry & C. Paul","2806","2004","2","16","Guyana","Cuyuni-Mazaruni",NA,"Pakaraima Mts., Mazaruni River above ABC Falls. Along stream and extended line between Mazaruni River and Ayangaik Mtn","-60.6167","6.06667",NA,"1",NA,NA,NA,NA,"800",NA,"Schizaeales","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1159","2020-09-12 05:00:02-03","US","US","2723611","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"D. B. Lellinger & E. R. de la Sota","482","1971","2","23","Colombia","Chocó",NA,"Río El Salto (tributary of Rí Suruco), 9 km W od Andagoya.",NA,NA,NA,"1",NA,NA,NA,NA,"75","100","Schizaeales","South America - Neotropics",NA,"US01425751",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1160","2020-09-12 05:00:02-03","US","US","3205300","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"W. Hahn & D. Gopaul","5416","1989","2","22","Guyana","Cuyuni-Mazaruni",NA,"2-5 km NW of tip of northern prow of Roraima","-60.7333","5.28333",NA,"1",NA,NA,NA,NA,"800","1000","Schizaeales","South America - Neotropics",NA,"US00660901",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1161","2020-09-12 05:00:02-03","US","US","1424918","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"ex herb. Lehmannianum","8507",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"Schizaeales","South America - Neotropics",NA,"US01425837",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1162","2020-09-12 05:00:02-03","US","US","1431678","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"R. H. Schomburgk","443",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"Schizaeales","South America - Neotropics",NA,"US00650816",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1163","2020-09-12 05:00:02-03","US","US","3419494","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"J. J. Clark, E. Narváez & V. Grefa","5673","2000","12","21","Ecuador","Napo",NA,"Province : Napo. Canton: Tena Parroquia ; Talag, Comunidad Cando, North of Río Jatunyacu","-77.9414","-1.0792",NA,"1",NA,NA,NA,NA,"540",NA,"Schizaeales","South America - Neotropics",NA,"US01425767",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1164","2020-09-12 05:00:02-03","US","US","2695966","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"J. A. Steyermark, V. Carreño E. & C. Brewer-Carias","109127","1974","2","12","Venezuela","Bolívar",NA,"Meseta del Jaua: Cerro Sarisariñama: summit, porción Nor-este, Sima Mayor","-64.22","4.69",NA,"1",NA,NA,NA,NA,"700",NA,"Schizaeales","South America - Neotropics",NA,"US00783871","US00783871_01","Pteridophyte",NA,NA,NA,NA,NA,NA
"1165","2020-09-12 05:00:02-03","US","US","3272763","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"T. McDowell & L. Anselmo","2764","1990","5","23","Guyana","Cuyuni-Mazaruni",NA,"Camp at Utshi, 0.3 km N of Utshi R on Savanna","-61.1333","5.75",NA,"1",NA,NA,NA,NA,"975",NA,"Schizaeales","South America - Neotropics",NA,"US00660900",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1166","2020-09-12 05:00:02-03","US","US","3171046","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Kramer, K. U.",NA,NA,NA,"M. J. Jansen-Jacobs, B. Welle, A. .R. A. Görts-van Rijn & R. C. Ek","1112","1987","11","21","Guyana","U. Takutu-U. Essequibo",NA,"Rupununi Savanna, Mora Savanna, near Toroebaroe Creek","-59.48","3.38",NA,"1",NA,NA,NA,NA,"145",NA,"Schizaeales","South America - Neotropics",NA,"US00650813",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1167","2020-09-12 05:00:02-03","US","US","1879426","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"B. Maguire","24534","1944","8","29","Suriname",NA,NA,"Tafelberg (Table Mountain), East Ridge Creek Gorge","-56.13","3.88",NA,"1",NA,NA,NA,NA,"750",NA,"Schizaeales","South America - Neotropics",NA,"US00650819",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1168","2020-09-12 05:00:02-03","US","US","213669","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"R. E. Schultes & I. Cabrera","14396","1951","10","5","Colombia","Vaupés",NA,"Río Kuduyarí: Cerro Yapobodá, Sabanas sobre piedras areninscas",NA,NA,NA,"1",NA,NA,NA,NA,"450",NA,"Schizaeales","South America - Neotropics",NA,"US01425850",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA
"1169","2020-09-12 05:00:02-03","US","US","2258099","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Bouman, L.",NA,NA,NA,"J. Lanjouw & J. C. Lindeman","1932","1949","1","17","Suriname",NA,NA,"Tibiti savanna, near km 3,7 first line","-55.93","5.38",NA,"1",NA,NA,NA,NA,NA,NA,"Schizaeales","South America - Neotropics",NA,"US00650825","US00650825_01","Pteridophyte",NA,NA,NA,NA,NA,NA
"1170","2020-09-02 16:39:47-03","Cenargen","CEN","45159","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Jeferson Guedes de Carvalho-Sobrinho","27","2000","10","18","Brasil","BA","SANTA TERESINHA","Serra da Jibóia, cerca de 7 km W de Pedra Branca.","-39.475555","-12.853055",NA,"1","Folhas papiráceas, pilosas. Frutos com cálice persistente. Escandendo com cerca de 3 m de altura HUEFS 49134",NA,"-39.475555","-12.853055","838","838",NA,NA,"Exsicatas","CEN00045159","CEN00045159",NA,NA,NA,NA,NA,NA,NA
"1171","2021-03-15 18:30:05-03","USP","SPF","211186","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Zappi, DC","2011","07",NA,"Zappi, DC","3320","2011","03","22","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, ao sul do Rio de Pedras, Propriedade do Sr João Carrinho","-43.742319","-19.052155",NA,NA,"Plantas crescendo em local sombreado, folhas com soros terminais acastanhados; mata de galeria, perto de cachoeira",NA,"-43.742319","-19.052155",NA,NA,NA,NA,NA,"SPF00211186",NA,NA,NA,NA,NA,NA,NA,NA
"1172","2021-03-25 13:52:07-03","UNIVILLE","JOI","14796","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","strictum","Elaphoglossum strictum","(Raddi) T.Moore","C. Michelon","2011","01","11","Mancinelli, W.S.","796","2007","10","26","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564","37150",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","auto",NA,NA,"400","400",NA,NA,NA,"JOI014796",NA,NA,NA,NA,NA,NA,NA,NA
"1173","2021-03-25 13:52:07-03","UNIVILLE","JOI","14795","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","strictum","Elaphoglossum strictum","(Raddi) T.Moore","C. Michelon","2011","01","11","Mancinelli, W.S.","781","2007","08","24","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564","37150",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","auto",NA,NA,"300","300",NA,NA,NA,"JOI014795",NA,NA,NA,NA,NA,NA,NA,NA
"1174","2021-03-25 13:53:40-03","UNIVILLE","JOI","18104","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Gasper, A. L.","2018","01","22","Vieira-Junior, N. P.; Schroeder, G. R.","14","2018","01","22","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.55","-26.283333",NA,NA,NA,NA,"48º33'W","26º17'S",NA,NA,NA,NA,NA,"JOI018104",NA,NA,NA,NA,NA,NA,NA,NA
"1175","2021-03-25 13:53:40-03","UNIVILLE","JOI","15013","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Mancinelli, W. S.","2009","10","20","Jotham Ziffer Berger","1024","2009","10","20","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736","13751",NA,"; HABITO: erva","auto",NA,NA,"100","100",NA,NA,NA,"JOI015013",NA,NA,NA,NA,NA,NA,NA,NA
"1176","2021-03-25 13:53:40-03","UNIVILLE","JOI","15222","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Mancinelli, W. S.","2007","08","11","Mancinelli, W.S.","763","2007","08","11","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564","37150",NA,"; HABITO: terrícola, herbácea","auto",NA,NA,"200","200",NA,NA,NA,"JOI015222",NA,NA,NA,NA,NA,NA,NA,NA
"1177","2019-10-07 09:38:56-03","UEFS","HUEFS","128865","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Côrtes, A.L.","49","2007","09","09","Brasil","Bahia","Mucugê","Guiné.","-41.366667","-13.766667",NA,NA,NA,NA,"41W22'","13S46'",NA,NA,"Schizaeales",NA,NA,"HUEFS0128865","HUEFS0128865","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1178","2019-10-07 09:38:56-03","UEFS","HUEFS","107595","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Freitas, J.G.","36","2005","05","08","Brasil","Bahia","Miguel Calmon","Mata do campo Limpo.","-40.6","-11.416667",NA,NA,"Arbórea. Solo Argiloso vermelho.",NA,"40W36'","11S25'",NA,NA,"Schizaeales",NA,NA,"HUEFS0107595","HUEFS0107595 HUEFS0107595_01","Polypodiopsida",NA,NA,NA,NA,NA,NA
