"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"850","2018-04-04 16:24:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","D. Rogers","435",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"435",NA
"851","2018-04-04 16:44:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","H. S. Irwin","11316",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Distrito Federal","Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"11316",NA
"852","2017-04-20 14:05:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","A. Krapovickas","44224","1992","12","7","South America","Paraguay",NA,NA,NA,NA,"Boquerón","Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,"-60","-21.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"44224",NA
"853","2019-07-09 13:25:15-03","F","FMNH-SEEDPLANTS","V0212922F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","D. R. Brunner","1450","1985","11","19","South America","Paraguay",NA,NA,NA,"V0212922F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0212922F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"854","2019-07-09 13:25:15-03","F","FMNH-SEEDPLANTS","V0212923F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","T. J. Killeen et al.","6228","1993","12","1","South America","Bolivia",NA,NA,NA,"V0212923F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0212923F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"855","2019-10-08 11:39:53-03","F","FMNH-SEEDPLANTS","V0212928F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","A. Krapovickas & C. L. Cristóbal","42764","1989","1","3","South America","Brazil",NA,NA,NA,"V0212928F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212928F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"856","2019-07-09 13:25:15-03","F","FMNH-SEEDPLANTS","V0212930F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","A. Schinini & M. Dematteis","33822","1997","12","14","South America","Paraguay",NA,NA,NA,"V0212930F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0212930F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"857","2019-10-01 11:53:57-03","F","FMNH-SEEDPLANTS","V0212903F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","I. Cordeiro et al.","1130","1992","11","23","South America","Brazil",NA,NA,NA,"V0212903F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212903F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"858","2019-07-09 13:25:15-03","F","FMNH-SEEDPLANTS","V0212907F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","A. Schinini & M. Dematteis","33708","1997","12","11","South America","Paraguay",NA,NA,NA,"V0212907F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0212907F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"859","2019-10-08 11:30:44-03","F","FMNH-SEEDPLANTS","V0212912F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","J. C. Gomes","2273","1964",NA,NA,"South America","Brazil",NA,NA,NA,"V0212912F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212912F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"860","2019-10-08 11:34:18-03","F","FMNH-SEEDPLANTS","V0212913F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","G. G. Hatschbach et al.","56950","1992","4","10","South America","Brazil",NA,NA,NA,"V0212913F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212913F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"861","2019-07-09 13:25:15-03","F","FMNH-SEEDPLANTS","V0212914F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","T. J. Killeen et al.","6053","1993","11","13","South America","Bolivia",NA,NA,NA,"V0212914F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0212914F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"862","2019-07-09 13:25:15-03","F","FMNH-SEEDPLANTS","V0212921F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","E. M. Zardini et al.","4092","1988","1","6","South America","Paraguay",NA,NA,NA,"V0212921F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0212921F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"863","2019-07-09 13:25:15-03","F","FMNH-SEEDPLANTS","V0212931F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","R. Guillén & T. J. Killeen","2785","1994","12","9","South America","Bolivia",NA,NA,NA,"V0212931F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0212931F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"864","2019-07-09 13:25:15-03","F","FMNH-SEEDPLANTS","V0212932F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","R. Guillén et al.","1268A","1994","4","12","South America","Bolivia",NA,NA,NA,"V0212932F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0212932F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"865","2019-07-09 13:25:15-03","F","FMNH-SEEDPLANTS","V0212934F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","S. G. Beck","17288","1990","1","1","South America","Bolivia",NA,NA,NA,"V0212934F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0212934F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"866","2019-07-09 13:25:15-03","F","FMNH-SEEDPLANTS","V0212939F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","S. G. Beck","8770","1984","1","1","South America","Bolivia",NA,NA,NA,"V0212939F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0212939F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"867","2019-07-09 13:28:41-03","F","FMNH-SEEDPLANTS","V0212941F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","M. Nee","37888","1989","11","30","South America","Bolivia",NA,NA,NA,"V0212941F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0212941F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"868","2019-09-04 20:04:37-03","F","FMNH-SEEDPLANTS","V0056883F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","J. B. E. Pohl","1197",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0056883F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0056883F_01",NA,"Syntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"869","2019-07-09 13:25:15-03","F","FMNH-SEEDPLANTS","V0212911F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","T. J. Killeen & R. Guillén","7312","1994","12","7","South America","Bolivia",NA,NA,NA,"V0212911F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0212911F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"870","2019-10-08 11:32:15-03","F","FMNH-SEEDPLANTS","V0212933F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","H. S. Irwin et al.","34896","1972","1","23","South America","Brazil",NA,NA,NA,"V0212933F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212933F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"871","2019-09-05 15:31:31-03","F","FMNH-SEEDPLANTS","V0056902F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","E. Hassler","5730","1900","12",NA,"South America","Paraguay",NA,NA,NA,"V0056902F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0056902F_01",NA,"Syntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"872","2019-07-09 13:25:15-03","F","FMNH-SEEDPLANTS","V0212935F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","S. Ginzbarg","538","1987","2","15","South America","Paraguay",NA,NA,NA,"V0212935F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0212935F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"873","2019-07-09 13:28:45-03","F","FMNH-SEEDPLANTS","V0212904F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","M. Nee","33395",NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0212904F","Santa Cruz","Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,"-61.5","-17.5",NA,NA,"V0212904F_01 V0212904F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"33395",NA
"874","2019-07-09 13:25:15-03","F","FMNH-SEEDPLANTS","V0212905F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","O. Buchtien","4251",NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0212905F","La Paz","Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,"-68","-15.5",NA,NA,"V0212905F_01 V0212905F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"4251",NA
"875","2019-07-09 13:25:15-03","F","FMNH-SEEDPLANTS","V0212908F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","D. Rogers",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0212908F","Santa Cruz","Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,"-61.5","-17.5",NA,NA,"V0212908F_01 V0212908F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"437 /-c",NA
"876","2019-07-09 13:28:51-03","F","FMNH-SEEDPLANTS","V0212909F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","J. Steinbach","6709","1924","11","29","South America","Bolivia",NA,NA,NA,"V0212909F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0212909F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"877","2019-12-16 13:07:27-03","F","FMNH-SEEDPLANTS","V0212910F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala",NA,"823",NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0212910F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0212910F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"878","2019-07-09 13:27:31-03","F","FMNH-SEEDPLANTS","V0212915F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","A. H. Gentry et al.","39797","1983","1","30","South America","Peru",NA,NA,NA,"V0212915F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0212915F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"879","2019-07-09 13:28:41-03","F","FMNH-SEEDPLANTS","V0212916F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","M. Nee","33374","1986","12","28","South America","Bolivia",NA,NA,NA,"V0212916F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0212916F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"880","2019-07-09 13:28:41-03","F","FMNH-SEEDPLANTS","V0212917F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","M. Nee","33508","1987","1","13","South America","Bolivia",NA,NA,NA,"V0212917F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0212917F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"881","2019-07-09 13:28:41-03","F","FMNH-SEEDPLANTS","V0212918F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","M. Nee","37062","1988","12","8","South America","Bolivia",NA,NA,NA,"V0212918F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0212918F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"882","2019-07-09 13:22:55-03","F","FMNH-SEEDPLANTS","V0212919F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","A. Weberbauer","6517","1909",NA,NA,"South America","Peru",NA,NA,NA,"V0212919F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0212919F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"883","2019-07-09 13:28:51-03","F","FMNH-SEEDPLANTS","V0212920F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","J. Steinbach","5202","1920","12","11","South America","Bolivia",NA,NA,NA,"V0212920F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0212920F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"884","2019-10-01 20:31:41-03","F","FMNH-SEEDPLANTS","V0212924F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","A. G. Schulz","15810","1966","12","28","South America","Argentina",NA,NA,NA,"V0212924F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0212924F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"885","2019-07-09 13:22:55-03","F","FMNH-SEEDPLANTS","V0212942F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","P. Nuñez V. et al.","6802","1986","12","29","South America","Peru",NA,NA,NA,"V0212942F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0212942F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"886","2019-09-04 20:04:47-03","F","FMNH-SEEDPLANTS","V0056901F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","J. B. E. Pohl","1196",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0056901F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0056901F_01",NA,"Syntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"887","2019-10-01 11:48:13-03","F","FMNH-SEEDPLANTS","V0212900F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","H. S. Irwin et al.","11316","1965","12","15","South America","Brazil",NA,NA,NA,"V0212900F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212900F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"888","2019-10-01 11:47:37-03","F","FMNH-SEEDPLANTS","V0212906F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","H. S. Irwin et al.","11316","1965","12","15","South America","Brazil",NA,NA,NA,"V0212906F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212906F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"889","2019-10-08 11:36:47-03","F","FMNH-SEEDPLANTS","V0212925F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","H. S. Irwin et al.","19430","1968","2","2","South America","Brazil",NA,NA,NA,"V0212925F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212925F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"890","2019-10-08 11:38:29-03","F","FMNH-SEEDPLANTS","V0212926F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","H. S. Irwin et al.","11862","1966","1","20","South America","Brazil",NA,NA,NA,"V0212926F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212926F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"891","2019-10-01 11:49:38-03","F","FMNH-SEEDPLANTS","V0212927F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","H. S. Irwin et al.","14004","1966","3","16","South America","Brazil",NA,NA,NA,"V0212927F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212927F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"892","2019-10-08 11:37:19-03","F","FMNH-SEEDPLANTS","V0212929F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","H. S. Irwin et al.","19200","1968","1","25","South America","Brazil",NA,NA,NA,"V0212929F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212929F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"893","2019-09-26 09:53:14-03","F","FMNH-SEEDPLANTS","V0212936F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","M. M. Arbo & et al.","3858","1990","2","8","South America","Brazil",NA,NA,NA,"V0212936F",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212936F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"894","2019-12-16 13:26:23-03","F","FMNH-SEEDPLANTS","V0194055F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0194055F","Boquerón","Spermatophyta",NA,NA,NA,NA,NA,"-60","-21.5",NA,NA,"V0194055F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"895","2019-09-05 15:28:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","katharinae","Manihot katharinae","E. Hassler","2113","1897",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"896","2020-04-29 16:29:46-03","UFVJM","HDJF","5255","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Silva, LS","s.n.","2018","01","08","Southern America","Brasil",NA,NA,NA,"HDJF005255","Piauí","Dicotyledoneae",NA,"Pohl","Silva, LS","Bom Jesus","Fazenda Angical, zona rural, comunidade de Eugenópolis","-44.448611","-9.199167","293","293","HDJF005255_01",NA,NA,NA,NA,"2018","01","08","-44.448611","-9.199167",NA,NA,NA,NA
"897","2020-04-29 16:29:46-03","UFVJM","HDJF","1803","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Cezare, CHG; Souza-Silva, S; Machado Neto, A","445","2007","12","09","Southern America","Brasil",NA,NA,NA,"HDJF001803","Goiás","Dicotyledoneae",NA,"Pohl","Lima, AS; Proença, C","Luziânia",NA,"-48.266667","-16.503611",NA,NA,"HDJF001803_01",NA,NA,NA,NA,"2009",NA,NA,"-48.266667","-16.503611",NA,NA,NA,NA
"898","2020-01-27 18:24:45-03","IAC","IAC","29618","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","anomala","Manihot anomala","L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","883","1994","11","30",NA,"Brasil",NA,NA,NA,NA,"São Paulo",NA,NA,"Pohl","M.L.L. Martins","Magda","Fazenda São Francisco (CFM), margem do Rio São José dos Dourados","-50.2261","-20.6439",NA,NA,NA,NA,NA,NA,NA,"2013","02","06","-50.2261","-20.6439",NA,NA,NA,NA
"899","2020-01-27 18:24:45-03","IAC","IAC","32457","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","anomala","Manihot anomala","L.C. Bernacci","2192","1996","12","27",NA,"Brasil",NA,NA,NA,NA,"São Paulo",NA,NA,"Pohl","P. Orlandini","Monte Alto","Serra da Água Limpa","-48.4964","-21.2611",NA,NA,NA,NA,NA,NA,NA,"2011","10","14","-48.4964","-21.2611",NA,NA,NA,NA
"900","2020-01-27 18:24:45-03","IAC","IAC","43458","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","anomala","Manihot anomala","O. Kotchetkoff-Henriques & V. Korman","385","2001","01","24",NA,"Brasil",NA,NA,"UTM W0205391, S7648642, zona 23",NA,"São Paulo",NA,NA,"Pohl","I. Cordeiro","Ribeirão Preto","Reserva florestal da fazenda Invernada","-47.838299","-21.239761",NA,NA,NA,NA,NA,NA,NA,"2003","06","24","-47.838299","-21.239761",NA,NA,NA,NA
"901","2020-01-27 18:24:45-03","IAC","IAC","45439","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","anomala","Manihot anomala","R. Tsuji; L.C. Bernacci & E.F. Souto","601","2004","11","18",NA,"Brasil",NA,NA,"coordenadas do material: 19°40#?#23,2S, 50°59#?#01,4W",NA,"Minas Gerais",NA,NA,"Pohl","R. Tsuji et al.","Carneirinho",NA,"-50.983722","-19.673111",NA,NA,NA,NA,NA,NA,NA,"2004","11","18","-50.983722","-19.673111",NA,NA,NA,NA
"902","2020-01-27 18:24:45-03","IAC","IAC","4718","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","anomala","Manihot anomala","O.T. Mendes","220","1938","12","14",NA,"Brasil",NA,NA,NA,NA,"São Paulo",NA,NA,"Pohl","I. Cordeiro","Pindorama","Propriedade de Joaquim Leonel","-48.9072","-21.1858",NA,NA,NA,NA,NA,NA,NA,"2004","04","14","-48.9072","-21.1858",NA,NA,NA,NA
"903","2020-01-27 18:24:45-03","IAC","IAC","51720","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","anomala","Manihot anomala","H.K. Oliveira","s/nº","2001","12","10",NA,"Brasil",NA,NA,"coordenadas medidas: 20°42#?#29S, 49°18#?#59W",NA,"São Paulo",NA,NA,"Pohl","M.L.L. Martins","São José do Rio Preto","Subdistrito de Talhado","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,NA,"2013","02","06","-49.3163889","-20.7080556",NA,NA,NA,NA
"904","2020-01-27 18:24:45-03","IAC","IAC","51948","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","anomala","Manihot anomala","M.C. Rodrigues; B.O. Polisello & E.J. Carvalho","165","2009","11","05",NA,"Brasil",NA,NA,"Nome popular: mandioca-brava",NA,"São Paulo",NA,NA,"Pohl","P. Orlandini","São José do Rio Preto","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,NA,"2014","08","28","-49.3163889","-20.7080556",NA,NA,NA,NA
"905","2020-01-27 18:24:45-03","IAC","IAC","51993","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","anomala","Manihot anomala","M.C. Rodrigues & B.O. Polisello","188","2009","12","03",NA,"Brasil",NA,NA,"presença de látex",NA,"São Paulo",NA,NA,"Pohl","P. Orlandini","São José do Rio Preto","Subdsitrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,NA,"2014","08","28","-49.3163889","-20.7080556",NA,NA,NA,NA
"906","2020-01-27 18:24:45-03","IAC","IAC","6740","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","anomala","Manihot anomala","J.P. Caldas","s/nº","1942","03","09",NA,"Brasil",NA,NA,NA,NA,"São Paulo",NA,NA,"Pohl","M.L.L. Martins","São José do Rio Preto",NA,"-49.3794","-20.8197",NA,NA,NA,NA,NA,NA,NA,"2013","02","06","-49.3794","-20.8197",NA,NA,NA,NA
"907","2020-07-23 12:06:26-03","CEPLAC","CEPEC","100335","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","L. P. de Queiroz","5986","2000","02","14",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"M. L. L. Martins","santana","Ca. 34Km ao N de Santa Maria da Vitória na estrada para Santana.","-44.061667","-13.193333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44W3'42","13S11'36",NA,"04/02/2012",NA,NA
