"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"1274","2020-07-23 12:04:46-03","CEPLAC","CEPEC","106220","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"A. M. Amorim",NA,NA,NA,"W. W. Thomas","14106","2004","09","15","Brasil","Bahia","arataca","Serra das Lontras, 9Km WNW da Rod. Itatinguí para a Faz, depois estrada de terra para Fazenda cairo.","-39.397222","-15.198056","39W23'50","15S11'53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA
"1275","2020-07-23 12:04:46-03","CEPLAC","CEPEC","114327","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"W. W. Thomas",NA,NA,NA,"Amorim, A. M.","6326","2006","09","23","Brasil","Bahia","arataca","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca, com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30","15S10'25","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","2020-07-23 12:04:46-03","CEPLAC","CEPEC","118920","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"W. W. Thomas",NA,NA,NA,"W. W. Thomas","14426","2005","01","23","Brasil","Bahia","UNA","Ecoparque de Uma, 8Km W BA-001, na Rod. p/ Vila Brasil.","-39.058056","-15.167222","39W3'29","15S10'2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2005",NA,NA,NA,NA
"1277","2020-07-23 12:04:46-03","CEPLAC","CEPEC","134074","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. M. Coelho",NA,NA,NA,"M.M. Coelho","355","2011","09","03","Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Fazenda São José. Proprietário Senhor Francisco.","-39.603889","-14.705833","39W36'14","14S42'21",NA,NA,NA,NA,"Foto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","2020-07-23 12:04:46-03","CEPLAC","CEPEC","150668","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,NA,NA,NA,NA,"Oliveira, N.E.","566","2014","11","13","Brasil","Bahia","ILHÉUS","Conglomerado BA_1322","-39.06","-15.12","39W3'36","15S7'12",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","2020-07-23 12:04:46-03","CEPLAC","CEPEC","33600","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. Alves",NA,NA,NA,"L. R. Noblick","1998","1988","10","28","Brasil","Bahia","FEIRA DE SANTANA","Serra de São José.","-38.966667","-12.25","38W58'","12S15'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2000",NA,NA,NA,NA
"1280","2020-07-23 12:04:46-03","CEPLAC","CEPEC","58637","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. Alves",NA,NA,NA,"W. W. Thomas","9920","1998","08","13","Brasil","Bahia","BELMONTE","48Km a E da BR-101, Rod. p/ Belmonte. Barrolândia, Est. Experim. Gregório Bondar.CEPLAC.","-39.25","-16.133333","39W15'","16S8'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2000",NA,NA,NA,NA
"1281","2020-07-23 12:04:46-03","CEPLAC","CEPEC","51998","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. Alves",NA,NA,NA,"A. M. de Carvalho","3385","2002","12","01","Brasil","Bahia","URUÇUCA","7.3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667","39W1'","14S25'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"1282","2020-07-23 12:04:46-03","CEPLAC","CEPEC","56728","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. V. Alves",NA,NA,NA,"A. M. Amorim","785","1992","09","24","Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada Km 46 BA-001 Ilheus/Una.","-39.083333","-15.15","39W5'","15S9'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"1283","2020-07-23 12:04:46-03","CEPLAC","CEPEC","56806","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. V. Alves",NA,NA,NA,"W. W. Thomas","9419","1992","11","14","Brasil","Bahia","UNA","Reserva Biologica do Mico-leão. 46Km N BA-001 Ilheus/Una.","-39.083333","-15.15","39W5'","15S9'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"1284","2020-07-23 12:04:46-03","CEPLAC","CEPEC","58221","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. V. Alves",NA,NA,NA,"A. M. Amorim","1295","1993","05","26","Brasil","Bahia","UNA","Reserva Biologica do Mico-leã. Entr. Km 46 BA-001 Ilheus/Una. Picada do Principe.","-39.083333","-15.15","39W5'","15S9'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"1285","2020-07-23 12:04:46-03","CEPLAC","CEPEC","58773","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. V. Alves",NA,NA,NA,"S. C. de Sant'Ana","368","1993","09","16","Brasil","Bahia","UNA","Reserva Biologica do Mico-leão. Divisa da Faz. Maruim com Dois de Julho. 20Km BA-001/Vila Brasil, entr. 40Km S Ilheus.","-39.083333","-15.15","39W5'","15S9'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"1286","2020-07-23 12:04:46-03","CEPLAC","CEPEC","59813","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. Alves",NA,NA,NA,"W. W. Thomas","10160","1993","10","22","Brasil","Bahia","PRADO","Res. Brasil Holanda; entronc. Km 18 a E Rod. Rod. Itamaraju/Prado,8Km do entroncam.","-39.333333","-17.183333","39W20'","17S11'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2000",NA,NA,NA,NA
"1287","2020-07-23 12:04:46-03","CEPLAC","CEPEC","61426","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. Alves",NA,NA,NA,"W. W. Thomas","10373","1994","02","12","Brasil","Bahia","UNA","33Km ao S da Rod. Olivença/Una.","-39.066667","-15.183333","39W4'","15S11'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2000",NA,NA,NA,NA
"1288","2020-07-23 12:04:46-03","CEPLAC","CEPEC","61964","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. Alves",NA,NA,NA,"A. M. de Carvalho","4559","1994","07","19","Brasil","Bahia","URUÇUCA","7.3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667","39W1'","14S25'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"1289","2020-07-23 12:04:46-03","CEPLAC","CEPEC","62073","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. V. Alves",NA,NA,NA,"J. G. Jardim","548","1994","07","28","Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada Km 46 BA-001. Picada paralela ao Rio Maruim.","-39.083333","-15.15","39W5'","15S9'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"1290","2020-07-23 12:04:46-03","CEPLAC","CEPEC","76721","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. Alves",NA,NA,NA,"W. W. Thomas","11556","1997","07","17","Brasil","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal. 1-2Km ao longo da Rod. p/ Park. A E da trilha p/ topo e centro de visitas.","-39.415","-16.867222","39W24'54","16S52'2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21/01/1999",NA,NA,NA,NA
"1291","2020-07-23 12:04:46-03","CEPLAC","CEPEC","81292","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. Alves",NA,NA,NA,"J. G. Jardim","1989","1999","02","10","Brasil","Bahia","UNA","6Km ao N de Comandatuba, Faz. Bolandeira.","-39.005","-15.305556","39W0'18","15S18'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2000",NA,NA,NA,NA
"1292","2020-07-23 12:04:46-03","CEPLAC","CEPEC","89331","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"W. W. Thomas",NA,NA,NA,"W. W. Thomas","12426","2001","05","14","Brasil","Alagoas","MURICÍ","Poço D'Anta, ca. 16-19Km ao NNW de Mucirí, proximo a Rod. Mata de Muricí.","-35.866667","-9.216667","35W52'","9S13'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA
"1293","2020-07-23 12:04:46-03","CEPLAC","CEPEC","94463","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"W. W. Thomas",NA,NA,NA,"W. W. Thomas","13076","1980","08","07","Brasil","Bahia","MARAÚ","1.2Km ao N do Rio de Contas em Itacaré atravessa de barco desembarca na Rod. P/ Maraú.","-39","-14.25","39W0'","14S15'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA
"1294","2020-07-23 12:04:46-03","CEPLAC","CEPEC","25010","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. Alves",NA,NA,NA,"J. L. Hage","1398","1981","09","30","Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/06/2000",NA,NA,NA,NA
"1295","2020-07-23 12:04:46-03","CEPLAC","CEPEC","52370","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"D. Simpson",NA,NA,NA,"A. M. Amorim","527","2004","11","05","Brasil","Bahia","UNA","5Km na estr. de Comandatuba.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,"30/12/1996",NA,NA,NA,NA
"1296","2020-07-23 12:04:46-03","CEPLAC","CEPEC","75877","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. Alves",NA,NA,NA,"L. A. Mattos-Silva","3608","1997","10","30","Brasil","Bahia","UNA","Faz. São Rafael. Ramal a esquerda, aprox. a 1Km da sede, rumo ao córrego do Tucum","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Tirirca",NA,NA,NA,NA,NA,"36070","auto",NA,"28/02/2000",NA,NA,NA,NA
"1297","2020-07-23 12:04:46-03","CEPLAC","CEPEC","44835","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. Alves",NA,NA,NA,"J. P. Lanna","1845","1970","12","04","Brasil","Rio de Janeiro","rio de janeiro","Estrada Dona Castorina, Km 2. Nas rampas.","-43.2075004577637","-22.9027996063232","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,"30/06/2000",NA,NA,NA,NA
"1298","2020-07-23 12:04:46-03","CEPLAC","CEPEC","118836","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"C. F. S. Muniz",NA,NA,NA,"W. Hoehne","5907","1978","04","04","Brasil","Rio de Janeiro","rio de janeiro","Estrada Rio/Santos (BR-6), KM 5.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,"30/09/1983",NA,NA,NA,NA
"1299","2020-07-23 12:04:46-03","CEPLAC","CEPEC","104881","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"C. F. S. Muniz",NA,NA,NA,"C. F. S. Muniz","189","1980","10","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso, em beira do barranco Pererinha entrada da Ilha perto ao trapiche.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,"30/11/1981",NA,NA,NA,NA
"1300","2020-07-23 12:04:46-03","CEPLAC","CEPEC","62043","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. Alves",NA,NA,NA,"A. M. de Carvalho","4574","1994","08","10","Brasil","Bahia","ILHÉUS","Ca. 22Km na estrada Ilheus/Serra Grande. Região de grutas.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"28/02/2000",NA,NA,NA,NA
"1301","2020-07-23 12:04:46-03","CEPLAC","CEPEC","8716","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"T. Koyama",NA,NA,NA,"R. S. Pinheiro","1885","1972","08","08","Brasil","Bahia","ILHÉUS","Ramal p/ Rio do Braço com entrada Km 22 Rod. Ilheus/Itabuna Km 1 a 4.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"01/06/1979",NA,NA,NA,NA
"1302","2020-07-23 12:04:46-03","CEPLAC","CEPEC","15451","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"T. Koyama",NA,NA,NA,"S. A. Mori","10792","1978","10","18","Brasil","Bahia","SANTA CRUZ CABRÁLIA","4-6Km a E sede da Est. Eco. do Pau-brasi (Ca. 17Km W P. Seguro) estr. velha Cabralia.","-39.0247001647949","-16.2780990600586","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,"30/12/1979",NA,NA,NA,NA
"1303","2020-07-23 12:04:46-03","CEPLAC","CEPEC","58213","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. Alves",NA,NA,NA,"A. M. Amorim","327","1997","12","28","Brasil","Bahia","UNA","9Km da estrada São José/Una. Faz. Sta. Rosa.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,"28/02/2000",NA,NA,NA,NA
"1304","2020-07-23 12:04:46-03","CEPLAC","CEPEC","104882","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"C. F. S. Muniz",NA,NA,NA,"C. F. S. Muniz","207","1980","10","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,"30/04/1983",NA,NA,NA,NA
"1305","2020-07-23 12:04:46-03","CEPLAC","CEPEC","92120","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. Alves",NA,NA,NA,"M. Alves","1759","1996","08","08","Brasil","São Paulo","PERUÍBE","Estação Ecológica Juréia-Tains, trilha do Imperador.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,"30/12/1999",NA,NA,NA,NA
"1306","2020-07-23 12:04:46-03","CEPLAC","CEPEC","577","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"T. Koyama",NA,NA,NA,"R. P. Belém","1396","1965","07","28","Brasil","Bahia","CAMACAN","3-30Km a E da Rod. Camaca/Canavieiras.","-39.4958000183105","-15.4191999435425","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,"30/12/1984",NA,NA,NA,NA
"1307","2020-07-23 12:04:46-03","CEPLAC","CEPEC","67012","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"M. Alves",NA,NA,NA,"J. G. Jardim","737","1995","10","27","Brasil","Bahia","JACOBINA","Entr. a 8Km Rod. Jacobina/Capim Grosso. Itaitu a 20Km da Rod.Cachoeira Veu Noiva","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,"30/06/2000",NA,NA,NA,NA
"1308","2019-12-09 10:45:51-03","UFSJ","HUFSJ","2356","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gonçalves, J","2014","04","25","Sobral, M; Barbosa, AM; Dias, JR; Guimarães, R","14115","2011","07","08","Brasil","Minas Gerais","Prados","Serra de São José; trilha na fazenda do sr. Moacir","-44.151167","-21.058361","-44.151167","-21.058361",NA,NA,"HUFSJ002356","HUFSJ002356_v00 HUFSJ002356_v01","Erva 0,3-0,5 m, em interior de mata brejosa; inflorescências imaturas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309","2019-02-27 14:02:00-03","UFSJ","HUFSJ","4149","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gonçalves, J","2014","10","20","Sobral, M; Barbosa, AM; Gontijo, D","15072","2012","10","25","Brasil","Minas Gerais","Carandaí","Brejo em estrada secundária junto à BR-040","-43.790889","-20.939","-43.790889","-20.939",NA,NA,"HUFSJ004149","HUFSJ004149_v00 HUFSJ004149_v01","Erva 0,5-0,8 m, em mata brejosa; frutos maduros roxo-escuros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310","2019-02-27 14:02:00-03","UFSJ","HUFSJ","4552","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gonçalves, J","2014","10","20","Sobral, M; Oliveira, AG","10830","2005","12",NA,"Brasil","Pará","Altamira","Serra do Cachimbo.","-52.2064018249512","-3.20333003997803",NA,NA,NA,NA,"HUFSJ004552",NA,"Erva em interior de mata. Frutos maduros brancos.",NA,NA,NA,NA,NA,"748499","auto",NA,NA,NA,NA,NA,NA
"1311","2021-03-10 11:38:33-03","UNILA","EVB","27","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Trevisan, R.","2018","12","12","Buttura, E.","126","1978","09","04","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas. Última ilha. Parque Nacional das Sete Quedas","-54.295556","-24.068889","54º17'44''W","24º4'8''S",NA,NA,"EVB000027","EVB000027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312","2021-02-12 15:02:01-03","UFSCar","SPSC","8562","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Shepherd",NA,NA,NA,"L.K. Takao",NA,"2009","03","09","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"1313","2020-11-12 17:02:32-03","UEL","FUEL","23780","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Vitta, FA","2001","01","01","Barreto, KD; Fernandes, GD; Vitti, FX","s.n.","1993","10","07","Brasil","São Paulo","Itirapina","Rodovia Washington Luiz","-47.787778","-22.164917","-47.787778","-22.164917",NA,NA,"FUEL020176",NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314","2020-11-12 17:02:32-03","UEL","FUEL","44596","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Alves, M","2009","06","08","Cotarelli, VM; Francisco, EM","385","2008","11","07","Brasil","Paraná","Mauá da Serra","Mata do Pinhão, Área mais arenosa.","-51.166667","-23.883333","-51.166667","-23.883333","1006","1006","FUEL020174",NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315","2020-11-12 17:02:32-03","UEL","FUEL","45942","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Alves, M","2009","06","08","Silva, AR; et al.","704","2008","05","24","Brasil","Santa Catarina","Bombinhas","Praia de Bombas, relevo plano-floresta ombrófila densa das terras baixas","-48.514806","-27.144278","-48.514806","-27.144278","4","4","FUEL020173",NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316","2020-11-12 17:02:32-03","UEL","FUEL","52723","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Bringel Jr, JB","2009","08",NA,"Ramos, AE; et al.","1769","2009","08","07","Brasil","Distrito Federal","Brasília","Recanto das EMAS, Núcleo Rural Mijolo, UTM 168680/8236241","-48.094444","-15.931111","-48.094444","-15.931111",NA,NA,"FUEL020171",NA,"Coordenadas UTM 168 680 / 8 236241.","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","2020-03-11 13:31:48-03","UEL","FUEL","17117","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Luceño, M","1997","01",NA,"Lima, JM","578","1979","09","24","Brasil","Paraná","Campo Mourão","Fazenda Coamo","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"FUEL020172",NA,NA,"Tracheophyta","Poales",NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"1318","2020-11-12 17:02:32-03","UEL","FUEL","3880","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Luceño, M","1997","01",NA,"Jefferson da Cruz","s.n.","1986","11","01","Brasil","Paraná","Matinhos","Praia das Gaivotas","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"FUEL020177",NA,NA,"Tracheophyta","Poales",NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA
"1319","2020-11-12 17:02:32-03","UEL","FUEL","29194","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Trevisan, R","2008","01","15","Koguissi, NA; et al.","s.n.","1993","11","27","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL020175",NA,NA,"Tracheophyta","Poales",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"1320","2020-11-12 17:02:32-03","UEL","FUEL","14530","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Alves, M","2009","06","09","Azevedo, ACS; et al.","s.n.","1994","10","08","Brasil","Paraná","Tibagi","Canyon do Guartela","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL019454",NA,NA,"Tracheophyta","Poales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"1321","2019-11-01 15:14:37-03","UnB","UB","121202","PreservedSpecimen","Plantae","Cyperaceae","Scleria","arundinacea","Scleria arundinacea","Kuntze","Kuhlmann, M",NA,NA,NA,"Kuhlmann, MP","101","2009","07","28","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília. Área de recuperação","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UB0006888","UB0006888","Foto. Material testemunha Estudos Morfológicos de Frutos Zoocóricos de M. Kuhlmann, M.R.V. Zanatta, C. Proença...; Erva 1m. Flor branca. Fruto imaturo negro. Inflorescência branca. Folha cortante. Caule triangular; Mata de Galeria","Monocotyledonae",NA,"Southern America",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1322","2019-11-01 15:14:39-03","UnB","UB","78604","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Araujo, AC","2008",NA,NA,"Irwin, HS","6277","1964","09","19","Brasil","Distrito Federal",NA,"20km E of Brasília, Chapada da Contagem",NA,NA,NA,NA,"700","1000","UB0006900","UB0006900","Short-rhizomatous, forming large clumps; Creek margim, in shade of gallery forest","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","2019-11-01 15:14:39-03","UnB","UB","10860","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Farias, R",NA,NA,NA,"Farias, R; Soares-Silva, LH; Santana, ME","613","2002","02","12","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.610278","-14.174444","-47.610278","-14.174444",NA,NA,"UB0011919","UB0011919","Arbusto 0,7m. Fruto roxo.; Mata de Galeria.","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","2019-11-01 15:14:39-03","UnB","UB","78601","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Araujo, AC","2008",NA,NA,"Irwin, HS","8619","1965","09","24","Brasil","Distrito Federal",NA,"Riacho Fundo, ca. 15km SW of Brasília on road to Goiânia",NA,NA,NA,NA,"1150","1150","UB0006907","UB0006907","Stems ascending, ca. 1m tall. In clumps, dense shade; Gallery forest","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325","2019-11-01 15:14:39-03","UnB","UB","167520","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Alves, M","2015","05",NA,"Eiten, G; Clayton, WD","6180","1965","02","17","Brasil","São Paulo","Cananéia","Island of Cananéia, about 1 km NE of center of city of Cananéia, along east shore of the island.","-47.916667","-25","-47.916667","-25","1000","1000","UB0011916","UB0011916","Sedge rooted in soaking soil by a small brook.; At edge of a virgin restinga forest (bordering a small field recently cut out of it.)","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
