"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","yearIdentified","monthIdentified","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"931","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Violales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"M. T. Campos & P. Kukle",NA,"1989","12","12","South America - Neotropics","Brazil","Amazonas","Manaus","Ca. 90 km NNE de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, depois 21 km Leste na ZF3, Fazenda Porto Alegre","-59.9","-2.42","50","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"932","2020-09-12 05:00:02-03","US","US","3134607","PreservedSpecimen","Plantae",NA,"Violales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler","Feuillet, C.","L. E. Skog, C. Feuillet & A. Rossman","7526","1986","11","20","South America - Neotropics","French Guiana","St. Laurent",NA,"Logging trail off Piste de Paul Isnard, ±20 km SE of St. Laurent","-53.9667","5.38333","5","20",NA,NA,"US00692888","US00692888_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"933","2020-09-02 16:40:34-03","Cenargen","CEN","81525","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","J. L. Santos","E. F. Monteiro","8","2010","03","09",NA,"Brasil","RO","PORTO VELHO","Rio Jaci Paraná, margem direita, parcela 34, setor 03, fora da parcela, parcela totalmente alagada.","-64.410555","-9.3277777",NA,NA,"Exsicatas","Casca de aparência lisa, folha de consistência cartácea. Cálice verde e corola branca. Fruto seco indeiscente, verde. Sementes brancas. Universidade Federal de Rondônia - Herbário Rondoniensis - RON - João Geraldo Kuhlmann - RONº 641","CEN00081525","CEN00081525",NA,NA,NA,"-64.410555","2011","04","-9.3277777",NA,NA,NA,NA,"1",NA,NA
"934","2020-09-02 16:40:34-03","Cenargen","CEN","81530","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","J. L. Santos","E. F. Monteiro","19","2010","03","10",NA,"Brasil","RO","PORTO VELHO","Rio Jaci Paraná, margem esquerda, parcela 36, setor 03, fora da parcela, parcela totalmente alagada..","-64.410555","-9.3277777",NA,NA,"Exsicatas","Cálice verde e corola branca. Fruto seco, deiscente, verde. Sementes brancas. Universidade Federal de Rondônia - Herbário Rondoniensis - RON - João Geraldo Kuhlmann - RONº 649","CEN00081530","CEN00081530",NA,NA,NA,"-64.410555","2011","04","-9.3277777",NA,NA,NA,NA,"1",NA,NA
"935","2020-09-02 16:40:34-03","Cenargen","CEN","82039","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","J. F. C. Oliveira","Glocimar Pereira-Silva","16251","2012","04","27",NA,"Brasil","RO","PORTO VELHO","Margens do Rio São Lourenço.","-64.853611","-9.3691666","90","90","Exsicatas","Área de influência direta. (lago)","CEN00082039","CEN00082039",NA,NA,NA,"-64.853611","2017",NA,"-9.3691666",NA,NA,NA,NA,"10",NA,NA
"936","2020-09-02 16:40:34-03","Cenargen","CEN","82526","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","J. B. Bringel","Marcelo Fragomeni Simon","1496","2012","04","14",NA,"Brasil","RO","PORTO VELHO","Povoado de Jaci Paraná, 1km ao sul. Margem esquerda do rio Jaci Paraná.","-64.403888","-9.2672222","80","80","Exsicatas","Frutos abrindo em 3 partes, expondo sementes escuras. Beira do rio.","CEN00082526","CEN00082526",NA,NA,NA,"-64.403888","2020","01","-9.2672222",NA,NA,NA,NA,"8",NA,NA
"937","2020-09-02 16:40:34-03","Cenargen","CEN","85060","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","T. C. Tyeen","T. C. Tyeen - CPAO","169","2012","10","06",NA,"Brasil","PA","SANTAREM","Floresta Nacional do Tapajós.","-54.7083015441895","-2.44305992126465",NA,NA,"Exsicatas","Tree,DBH=3,8cm. Fertile structures: fruits. Fruits/flowers in separate packet. Trunk slash dark brown outermost, then cream with reticulate pattern; trunk slash odor powerful, rank, persistent. Bark relatively smooth. Bicycle spokes in twig cross section, netveined bark, bark strong, wood dense. Transect ID: Tr08&nf;Doação Herbário IAN - Belém- Pará. Registro 190202. Fef. ao NID:07/2013.","CEN00085060","CEN00085060",NA,"205258","auto",NA,"2012","10",NA,NA,NA,NA,NA,"1",NA,NA
"938","2019-12-09 17:31:04-03","UFPR","EFC","18632","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Souza, I.","Souza, I.","583","2019","08","23",NA,"Brasil","Rio de Janeiro","Silva Jardim","Floresta do Viveiro Mudar","-42.48154","-22.558151","60","60",NA,"Subarbusto 50 cm, cálice rosado, corola alva, folhas concolores cartáceas.","EFC018632",NA,NA,NA,NA,"-42.481540","2019","08","-22.558151","24",NA,NA,NA,NA,NA,NA
"939","2021-03-15 18:30:20-03","USP","SPF","206975","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Zappi, DC","Henicka, GS; Reis, TCY; Pena, EM; Antunes, RL; Piva, JH","221","2008","08","23",NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino. Limite sudeste do Parque, próximo à margem do Rio Nhandu.","-55.0132","-9.3836","297","297",NA,"Árvore 6 m alt. Frutos verdes, três septos.; Mata ombrófila alta inundável.","SPF00206975",NA,NA,NA,NA,"-55.0132","2008",NA,"-9.3836",NA,NA,NA,NA,NA,NA,NA
"940","2021-03-15 18:30:20-03","USP","SPF","207500","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Zappi, DC","Zappi, DC; Milliken, W; Sasaki, D; Frisby, SM; Henicka, GS; Reis, TCY; Philippsen, M; Piva","1274","2008","08","19",NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino. Serra do Rochedo, acesso pela Fazenda AJJ.","-55.1346","-9.0402","311","311",NA,"Arbusto muito ramificado. Infrutescências pêndulas. Frutos verdes com muitas sementes esféricas, alvas.; Mata de galeria a norte da Serra do Rochedo, com Clusia e Ichtyothere.","SPF00207500",NA,NA,NA,NA,"-55.1346",NA,NA,"-9.0402",NA,NA,NA,NA,NA,NA,NA
"941","2019-11-13 11:32:57-03","USP","SPF","193480","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Groppo, M","Groppo, M","1674","2008","12","13",NA,"Brasil","Pará","Porto de Moz",NA,"-52.233333","-1.733333",NA,NA,NA,NA,"SPF00193480",NA,NA,NA,NA,"-52.233333","2009","09","-1.733333",NA,NA,NA,NA,NA,NA,NA
"942","2019-11-13 11:32:57-03","USP","SPF","195997","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J","Paula-Souza, J","9542","2007","10","15",NA,"Brasil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke","-59.9752","-2.92984","95","95",NA,NA,"SPF00195997",NA,NA,NA,NA,"-59.9752",NA,NA,"-2.92984",NA,NA,NA,NA,NA,NA,NA
"943","2020-01-14 12:02:20-03","USP","SPF","230802","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Souza, JP","Folli, DA","5729","2007","10","04",NA,"Brasil","Espírito Santo","Pinheiros",NA,"-40.209153","-18.566928",NA,NA,NA,NA,"SPF00230802",NA,NA,NA,NA,"-40.209153","2012","05","-18.566928",NA,NA,NA,NA,NA,NA,NA
"944","2019-11-13 11:32:57-03","USP","SPF","221285","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J","Folli, DA","6597","2010","03","17",NA,"Brasil","Espírito Santo","Serra","Morro Mestre Álvaro","-40.536103","-20.305764","220","220",NA,NA,"SPF00221285",NA,NA,NA,NA,"-40.536103","2012","05","-20.305764","09",NA,NA,NA,NA,NA,NA
"945","2021-03-15 18:30:20-03","USP","SPF","222464","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Frazão, A","Frazão, A","132","2015","05","13",NA,"Brasil","Roraima","Rorainópolis","Rio Branco.","-61.831111","-1.244444","36","36",NA,"Arvoreta ca. 3 m alt. Flores tubulares com lobos alvos; basalmente e apicalmente vináceo.; Em borda de Floresta de Várzea.","SPF00222464",NA,NA,NA,NA,"-61.831111","2015","05","-1.244444","11",NA,NA,NA,NA,NA,NA
"946","2019-11-13 11:32:57-03","USP","SPF","176174","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Oliveira, JFC","Fiaschi, P","3132","2006","09","02",NA,"Brasil","Rio de Janeiro","Magé",NA,"-42.911889","-22.495583","50","50",NA,NA,"SPF00176174",NA,NA,NA,NA,"-42.911889","2019","04","-22.495583",NA,NA,NA,NA,NA,NA,NA
"947","2021-03-15 18:30:20-03","USP","SPF","222466","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Frazão, A","Frazão, A","131","2015","05","13",NA,"Brasil","Roraima","Rorainópolis","Encontro do rio Negro com o rio Branco.","-61.842111","-1.390861","28","28",NA,"Arvoreta ca. 3 m alt. Estéril.; Em Floresta de Várzea; sombreada. Área alagável; mas ainda não inundada.","SPF00222466",NA,NA,NA,NA,"-61.842111","2015","05","-1.390861","11",NA,NA,NA,NA,NA,NA
"948","2021-03-15 18:30:20-03","USP","SPF","222469","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Frazão, A","Frazão, A","125","2015","05","13",NA,"Brasil","Roraima","Rorainópolis","Rio Negro.","-61.765361","-1.381111","18","18",NA,"Arvoreta ca. 4 m alt. Flores alvas; tubulares; com tubo vináceo basalmente e apicalmente. Odor adocicado. Coletada nas primeiras horas de luz do dia.; Em Mata de Igapó com alagamento com ca. de 2 m de profundidade. Dossel alto e cer","SPF00222469",NA,NA,NA,NA,"-61.765361","2015","05","-1.381111","11",NA,NA,NA,NA,NA,NA
"949","2021-03-15 18:30:20-03","USP","SPF","222475","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Frazão, A","Frazão, A","116","2015","05","12",NA,"Brasil","Amazonas","Novo Airão","Rio Negro; próximo à Lagoa do Curidiqui.","-61.358056","-1.905833","21","21",NA,"Arvoreta ca. 4 m alt. Flores alvas tubulares; basalmente e apicalmente vináceos. Odor levemente adocicado.; Mata de Igapó com alagamento com ca. de 3 m de profundidade; dossel alto e cerrado; conferindo bastante sombreamento a área.","SPF00222475",NA,NA,NA,NA,"-61.358056","2015","05","-1.905833","11",NA,NA,NA,NA,NA,NA
"950","2021-03-15 18:30:20-03","USP","SPF","222477","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Frazão, A","Frazão, A","113","2015","05","11",NA,"Brasil","Amazonas","Novo Airão","Rio Negro; Paraná do Jacaré.","-61.209111","-2.073722","38","38",NA,"Arvoreta ca. 4 m alt. Flores tubulares; alvas; com lobos lanceolados e basalmente imbricados. Frutos cápsulas globosas; imaturas e verdes.; Mata de Igapó com alagamento com ca. de 3 m de profundidade. Área sombreada.","SPF00222477",NA,NA,NA,NA,"-61.209111","2015","05","-2.073722","11",NA,NA,NA,NA,NA,NA
"951","2019-11-13 11:32:57-03","USP","SPF","81582","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Oliveira, JFC","Pirani, JR","2704","1993","01","30",NA,"Brasil","Bahia","Santo Antônio de Jesus",NA,"-39.333333","-13",NA,NA,NA,NA,"SPF00081582",NA,NA,NA,NA,"-39.333333","2019","04","-13",NA,NA,NA,NA,NA,NA,NA
"952","2019-11-13 11:32:57-03","USP","SPF","83927","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Oliveira, JFC","Kallunki, JA","358","1993","01","25",NA,"Brasil","Alagoas","Murici",NA,"-35.933333","-9.25",NA,NA,NA,NA,"SPF00083927",NA,NA,NA,NA,"-35.933333","2019","04","-9.25",NA,NA,NA,NA,NA,NA,NA
"953","2019-11-13 11:32:57-03","USP","SPF","90037","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Oliveira, JFC","Pirani, JR","2980","1994","02","14",NA,"Brasil","Bahia","Ibicaraí",NA,"-39.5875015258789","-14.8649997711182",NA,NA,NA,NA,"SPF00090037",NA,NA,"12897","auto",NA,"2019","04",NA,NA,NA,NA,NA,NA,NA,NA
"954","2019-11-13 11:32:57-03","USP","SPF","202427","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J","Folli, DA","4349","2002","09","11",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"SPF00202427",NA,NA,"48094","auto",NA,"2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"955","2019-11-13 11:32:57-03","USP","SPF","160026","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J","Folli, DA","4349","2002","09","11",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"SPF00160026",NA,NA,"48094","auto",NA,"2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"956","2019-11-13 11:32:57-03","USP","SPF","115147","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Oliveira, JFC","Folli, DA","2437","1994","12","14",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"SPF00115147",NA,NA,"48094","auto",NA,"2019","04",NA,NA,NA,NA,NA,NA,NA,NA
"957","2019-11-13 11:32:57-03","USP","SPF","165269","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Oliveira, JFC","Leoni, LS","6031","2004","09","23",NA,"Brasil","Espírito Santo","Pinheiros","Reserva Biológica do Córrego do Veado","-40.2132987976074","-18.3703002929688","72","72",NA,NA,"SPF00165269",NA,NA,"28525","auto",NA,"2019","04",NA,NA,NA,NA,NA,NA,NA,NA
"958","2019-11-13 11:32:57-03","USP","SPF","200721","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Milward, M","Milward, M","3","1997","08","31",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"SPF00200721",NA,NA,"57442","auto",NA,"1997","08",NA,NA,NA,NA,NA,NA,NA,NA
"959","2019-11-13 11:32:57-03","USP","SPF","100661","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J","Pirani, JR","3543","1995","02","18",NA,"Brasil","Rio de Janeiro","Saquarema",NA,"-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,"SPF00100661",NA,NA,"17036","auto",NA,"2000","01",NA,NA,NA,NA,NA,NA,NA,NA
"960","2019-11-13 11:32:57-03","USP","SPF","107747","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J","Aguiar, OT","609","1995","10","11",NA,"Brasil","São Paulo","Ibiúna","Parque Estadual do Jurupará","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"SPF00107747",NA,NA,"43112","auto",NA,"1996","05",NA,NA,NA,NA,NA,NA,NA,NA
"961","2019-11-13 11:32:57-03","USP","SPF","98237","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Furlan, A","Assis, MA","338","1994","08","28",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"SPF00098237",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2019-11-13 11:32:57-03","USP","SPF","126976","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","(Miq.) Eichler","Oliveira, AA","Oliveira, AA","854","1993","02",NA,NA,"Brasil","Amazonas","Manaus","Reserva 1501 (km 41) do PDBFF","-50.761111","-2.407222","50","125",NA,NA,"SPF00126976",NA,NA,NA,NA,"-50.761111",NA,NA,"-2.407222",NA,NA,NA,NA,NA,NA,NA
"963","2014-08-26 18:22:46-03","FSL","HFSL","1941","S","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Miralha, J.M.S.; Maas, P.J.M.","Assunção, P.A.C.L.; Souza, M.A. & Pereira, E da C","245","1995","11","14","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke - Itacoatiara km 26. Próximo a entrada. Floresta de Platô. Solo arenoso.","-59.966667","-2.883333",NA,NA,NA,"Arvoreta. 5m de altura x 2cm de diâmetro. Caule cilíndrico, base reta. Ritidoma marrom, com escamas de bordos levantados, frágil, desprendimento em placas irregulares. Casca viva amarela, 1mm espess. Alburno creme-amarelado. ; DE",NA,NA,NA,NA,NA,"-59.966667","1995","10","-2.883333",NA,NA,NA,NA,NA,NA,NA
"964","2019-10-07 09:33:00-03","UEFS","HUEFS","191345","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"Popovkin, A.V.","1336",NA,NA,NA,NA,"Brasil","Bahia","Entre Rios","Algodão.","-37.966667","-12.166667",NA,NA,NA,NA,"HUEFS0191345","HUEFS0191345",NA,NA,NA,"37W58'",NA,NA,"12S10'",NA,"Rosanae",NA,NA,NA,NA,NA
"965","2019-10-07 09:33:00-03","UEFS","HUEFS","196691","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"Popovkin, A.V.","1421","2013","05","15",NA,"Brasil","Bahia","Entre Rios","Algodão.","-37.966667","-12.166667","120","120",NA,"Atlantic forest.","HUEFS0196691","HUEFS0196691",NA,NA,NA,"37W58'0''",NA,NA,"12S10'",NA,"Rosanae",NA,NA,NA,NA,NA
"966","2019-10-07 09:33:00-03","UEFS","HUEFS","198444","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","J.F.C.Oliveira","Aona, L.Y.S.","2589","2013","04","05",NA,"Brasil","Bahia","Igrapiúna","Reseva Michelin, trlha do Guigó, torre da Mata de Vila5.","-39.204167","-13.813333",NA,NA,NA,"Floresta semi decidual perturbada.","HUEFS0198444","HUEFS0198444",NA,NA,NA,"39W12'15''","2015","03","13S48'48''",NA,"Rosanae",NA,NA,NA,NA,NA
"967","2019-10-07 09:33:00-03","UEFS","HUEFS","199409","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","J.F.C.Oliveira","Pereira-Silva, G.","16251","2012","04","27",NA,"Brasil","Rondônia","Porto Velho","Margens do Rio São Lourenço.","-64.853611","-9.369167","90","90",NA,"Floresta de várzea.","HUEFS0199409","HUEFS0199409",NA,NA,NA,"64W51'13''","2017","08","9S22'9''",NA,"Rosanae",NA,NA,NA,NA,NA
"968","2019-10-07 09:33:00-03","UEFS","HUEFS","205525","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"Pereira-Silva, G.","16132","2012","04","19",NA,"Brasil","Rondônia","Porto Velho","Linha de Transmissão Jirau - Santo Antônio.","-64.326667","-9.226389","100","100",NA,"Floresta Ombrófila Aberta.","HUEFS0205525","HUEFS0205525",NA,NA,NA,"64W19'36''",NA,NA,"9S13'35''",NA,"Rosanae",NA,NA,NA,NA,NA
"969","2019-10-07 09:33:00-03","UEFS","HUEFS","216098","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"Oliveira, J.F.C.","8","2015","05","23",NA,"Brasil","Bahia","Entre Rios","Algodão.","-37.883333","-12.216667","154","154",NA,NA,"HUEFS0216098","HUEFS0216098 HUEFS0216098_01",NA,NA,NA,"37W53'",NA,NA,"12S13'",NA,"Rosanae",NA,NA,NA,NA,NA
"970","2019-10-11 14:19:11-03","UEFS","HUEFS","242669","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","E.C.O.Chagas & J.L.Costa-Lima","Costa-Lima, J.L.","2496","2016","08","26",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da Vale, ao longo da Trilha do Flamengo.","-39.938889","-19.181389","35","35",NA,NA,"HUEFS0242669","HUEFS0242669",NA,NA,NA,"39W56'20''","2019","10","19S10'53''",NA,"Rosanae",NA,NA,NA,NA,NA
"971","2019-10-07 09:33:00-03","UEFS","HUEFS","251527","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"Coutinho, R.de O.","RB658600","2016","01","13",NA,"Brasil","Pará","Vitória do Xingu",NA,"-51.904722","-3.437778",NA,NA,NA,NA,"HUEFS0251527","HUEFS0251527",NA,NA,NA,"51W54'17''",NA,NA,"3S26'16''",NA,"Rosanae",NA,NA,NA,NA,NA
"972","2019-10-07 09:33:00-03","UEFS","HUEFS","251548","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia",NA,NA,"Forzza, R.C.","7086","2012","03","28",NA,"Brasil","Roraima","Rorainópolis","Rio Branco, Lago Macuari.","-61.851667","-1.181111","34","34",NA,"Floresta de Igapó.","HUEFS0251548","HUEFS0251548",NA,NA,NA,"61W51'6''",NA,NA,"1S10'52''",NA,"Rosanae",NA,NA,NA,NA,NA
"973","2019-10-07 09:33:00-03","UEFS","HUEFS","251551","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"Amorim, A.","8579","2014","04","15",NA,"Brasil","Amazonas","Barcelos","Rio Negro.","-62.059167","-1.354444","250","250",NA,"Mata de Igapó ao longo do rio.","HUEFS0251551","HUEFS0251551",NA,NA,NA,"62W3'33''",NA,NA,"1S21'16''",NA,"Rosanae",NA,NA,NA,NA,NA
"974","2019-10-07 09:33:00-03","UEFS","HUEFS","68308","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","J.P.de Souza","Jardim, J.G.","4126","2003","01","12",NA,"Brasil","Bahia","Itacaré","Rod. BR-101/Itacaré, vicinal para fazendas, entrada ca. 1km da BR-101. Fazenda Monte Alegre (Prop. Domingos Bandaró) ca. 9km da BR.","-39.25","-14.316667",NA,NA,NA,"Floresta Ombrófila.","HUEFS0068308","HUEFS0068308",NA,NA,NA,"39W15'","2003","11","14S19'",NA,"Rosanae",NA,NA,NA,NA,NA
"975","2019-10-07 09:33:00-03","UEFS","HUEFS","93845","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","J.Paula-Souza","Jardim, J.G.","H4287","2004","12","02",NA,"Brasil","Bahia","Elísio Medrado","ca. 1km do povoadao de Monte Cruzeiro. Reserva Jequitibá (área experimental do GAMBÁ). Serra da Jibóia.","-39.471667","-12.869444","600","650",NA,"Floresta Higrófila.","HUEFS0093845","HUEFS0093845",NA,NA,NA,"39W28'18''","2009","09","12S52'10''",NA,"Rosanae",NA,NA,NA,NA,NA
"976","2019-10-07 09:33:00-03","UEFS","HUEFS","194461","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"Popovkin, A.V.","1407","2013","04","17",NA,"Brasil","Bahia","Entre Rios","Algodão.",NA,"-12.166667",NA,NA,NA,"Atlantic forest.","HUEFS0194461","HUEFS0194461",NA,NA,NA,"37W58'120''",NA,NA,"12S10'",NA,"Rosanae",NA,NA,NA,NA,NA
"977","2019-10-07 09:33:00-03","UEFS","HUEFS","213995","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","J.F.C.Oliveira","Santos, I.F.","11","2013","02","12",NA,"Brasil","Bahia","Mutuípe","Bom Jesus I, Fazenda Estrela D'Alva.","-39.5046997070312","-13.2285995483398",NA,NA,NA,"Mata Atlântica antropizada.","HUEFS0213995","HUEFS0213995",NA,"29136","auto",NA,"2016","04",NA,NA,"Rosanae",NA,NA,NA,NA,NA
