"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","sex"
"318","2021-01-04 11:29:50-03","UEMA","SLUI","1621","PreservedSpecimen","Plantae","Angiospermae",NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Wel","A. Azevedo; C. Machado","48","2002","10","24",NA,"Brasil","Maranhão","Braço do rio Cururuca","-44.209467","-2.5747",NA,NA,"SLUI001621",NA,NA,"36","36","São José de Ribamar","44°12'34.08W","2°34'28.92S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-06-10 10:10:08-03","FZB-BH","BHZB","10753","S","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis",NA,"M. Sobral-Leite","1132","2010","09","28",NA,"Brasil","PE","Bacia do rio Una - Riacho Mentirosos - Sítio Capivara. Trecho lótico do rio contido por barragem","-35.928333","-8.493611",NA,"Doação Herbário Geraldo Mariz - UFP. (Nº 63556). Coord: 8S 29' 37/ 35W 55' 42. Alt.: 400m. Erva flutuante livre nas margens lênticas da barragem. Vegetando junto com Azolla filiculoides (Azollaceae). População estéril.",NA,NA,"M. Sobral-Leite","400","400",NA,"35W 55' 42","8S 29' 37",NA,NA,"2011","01",NA,NA,"01",NA,NA,NA
"320","2021-01-26 11:46:29-03","IMA","MAC","30177","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","R.P.Lyra-Lemos; G.B.Araujo; L.Palmeira","10353","2007","05","26",NA,"Brasil","Alagoas",NA,"-37.4366989135742","-9.74833011627197",NA,"Erva aquática.; Caatinga.","MAC0030177",NA,"E.C.O.Chagas",NA,NA,"Pão de Açúcar",NA,NA,"34758","auto",NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-01-26 11:46:29-03","IMA","MAC","57978","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","M.W.Tavares-Silva; M.C.S.Mota; E.C.O.Chagas; M.C.S.Esteves","150","2015","06","20",NA,"Brasil","Alagoas","Refúgio de Vida Silvestre do Craunã e Padre, Morro do Craunã.","-37.936147","-9.261356",NA,"Planta aquática.; Caatinga.","MAC0057978",NA,"M.C.S.Esteves",NA,NA,"Água Branca","-37.936147","-9.261356",NA,NA,"2015","08",NA,NA,"11",NA,NA,NA
"322","2021-02-25 10:11:21-03","CVRD","CVRD","14091","PreservedSpecimen","Plantae","Magnoliophyta","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","J.R. Stehmann","4776","2007","02","08","América do Sul","BRASIL","ES","Curso de Taxonomia UFMG","-40.003833","-19.1545",NA,"hidrófita flutuante livre, ca. 1m prof. Em lagoa em interior de mata <ll>dwc_commonname:</ll> Lentilha d'água","CVRD014091",NA,NA,"68","68","Linhares","40°00'13,8W","19°09'16,2S",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"323","2021-02-25 10:11:21-03","CVRD","CVRD","9253","PreservedSpecimen","Plantae","Magnoliophyta","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Coelho, M.A.N.","1655","2005","11","23","América do Sul","BRASIL","ES","Flamengo","-40.0722007751465","-19.3910999298096",NA,"Próx. a mussununga <ll>dwc_commonname:</ll> Lentilha d'água","CVRD009253",NA,"Marcus Nadruz",NA,NA,"Linhares",NA,NA,"48094","auto","2012","03","Liliopsida",NA,"07",NA,NA,NA
"324","2021-02-25 10:11:21-03","CVRD","CVRD","9254","PreservedSpecimen","Plantae","Magnoliophyta","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Folli, D.A.","5158","2005","11","30","América do Sul","BRASIL","ES","Flamengo","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Lentilha d'água","CVRD009254","CVRD009254","Marcus Nadruz",NA,NA,"Linhares",NA,NA,"48094","auto","2012","03","Liliopsida",NA,"07",NA,NA,NA
"325","2021-03-01 11:53:05-03","UFPE","UFP","51751","PreservedSpecimen","Plantae",NA,"Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Sobra-Leite, M; Wanderley, AM; Gomes, P","633","2008","02","28",NA,"Brasil","Pernambuco",NA,"-35.35","-8.32",NA,"Erva flutuante livre, abundante nas margens lênticas do rio. Indivíduos estéreis.; Zona da Mata Pernambucana. Ambiente de entorno ao rio esncontra-se desmatado e assoreado.","UFP051751",NA,"Sobral-Leite, M","129","129","Primavera","-35.35","-8.32",NA,NA,"2008","02",NA,NA,"28",NA,NA,NA
"326","2021-03-01 11:53:05-03","UFPE","UFP","63556","PreservedSpecimen","Plantae",NA,"Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Sobra-Leite, M; Gomes, P","1132","2010","09","28",NA,"Brasil","Pernambuco",NA,"-35.928333","-8.493611",NA,"Erva flutuante livre nas margens lênticas da barragem, vegetando junto com Azolla filiculoides (Azollaceae). População estéril.; Caatinga Hipoxerófita.","UFP063556",NA,"Sobral-Leite, M","400","400","Agrestina","-35.928333","-8.493611",NA,NA,"2011","01",NA,NA,"01",NA,NA,NA
"327","2021-03-01 11:53:05-03","UFPE","UFP","41658","PreservedSpecimen","Plantae",NA,"Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Sobra-Leite, M; Siqueira-Filho, JA; Oliveira, JB","35","2005","04","21",NA,"Brasil","Pernambuco",NA,"-36.059398651123","-8.48972034454346",NA,"COORD.: 08º29'33,7S - 36º01'25,6W.; Macrófita aquática flutuante livre em lago temporário formado pela chuva. Vegetando junto com Echinodorus macrophyllus (Alismataceae), Azolla filiculoides (Azollaceae) e Limnobium laevigatum (Hydro","UFP041658",NA,"Sobral-Leite, M","442","442","Altinho",NA,NA,"23705","auto","2005","09",NA,NA,"11",NA,NA,NA
"328","2020-09-12 05:00:02-03","US","US","3737141","PreservedSpecimen","Plantae",NA,"Arales","Lemnaceae (Araceae)","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","D. Canelon & S. Niño","29","2017","12","16","South America - Neotropics","Venezuela","Trujillo","Parque Nacional Guaramacal, Laguna Negra",NA,NA,NA,NA,NA,NA,NA,"1856","1856","Boconó",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"329","2020-09-12 05:00:02-03","US","US","3470170","PreservedSpecimen","Plantae",NA,"Arales","Lemnaceae (Araceae)","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","T. Hollowell, D. Arjoon & C. Chin","251","1998","11","3","South America - Neotropics","Guyana","Barima-Waini","Mangrove monitoring plot 3, directly behind Shell Beach Camp, about 5 mi. southeast of Waini Point","-59.7542","8.39972",NA,NA,"US00800402",NA,"Hollowell, T. H., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","1",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"330","2020-09-12 05:00:02-03","US","US","3506618","PreservedSpecimen","Plantae",NA,"Arales","Lemnaceae (Araceae)","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","G. Cremers","8587","1985","2","23","South America - Neotropics","French Guiana",NA,"Iles du Salut, Ile Royale","-52.58","5.28",NA,NA,"US00938838",NA,"DeFilipps, R. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"331","2020-09-12 05:00:02-03","US","US","762207","PreservedSpecimen","Plantae",NA,"Arales","Lemnaceae (Araceae)","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","J. N. Rose",NA,"1915","1","9","South America - Neotropics","Brazil","Bahia",NA,"-39.6263999938965","-10.9783000946045",NA,NA,"US01919457","US01919457_01",NA,NA,NA,"Queimadas",NA,NA,"48410","auto",NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"332","2020-09-12 05:00:02-03","US","US","2685963","PreservedSpecimen","Plantae",NA,"Arales","Lemnaceae (Araceae)","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V. C. Franca",NA,"1950","8",NA,"South America - Neotropics","Brazil","Ceará","Posto de Piscicultura de Lima Campos","-38.8622016906738","-6.40111017227173",NA,NA,"US01919459","US01919459_01",NA,NA,NA,"Icó",NA,NA,"46130","auto",NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"333","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Arales","Lemnaceae (Araceae)","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","G. Cremers","8748","1985","8","2","South America - Neotropics","French Guiana",NA,"Crique Amarante, N de Mana",NA,NA,NA,NA,NA,NA,"DeFilipps, R. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"334","2020-09-12 05:00:02-03","US","US","2448513","PreservedSpecimen","Plantae",NA,"Arales","Lemnaceae (Araceae)","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","S. Tavares",NA,"1961","8","5","South America - Neotropics","Brazil","Pernambuco","À margem da Estrada BR25, km 35, entre Recife e Gravatá",NA,NA,NA,NA,"US01919458","US01919458_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"335","2020-09-12 05:00:02-03","US","US","2511018","PreservedSpecimen","Plantae",NA,"Arales","Lemnaceae (Araceae)","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","J. G. Wessels Boer","1163","1963","4","1","South America - Neotropics","Suriname","Sipaliwini","Oelemari R., at airstrip","-54.55","3.1",NA,NA,"US00468687",NA,"DeFilipps, R. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"336","2020-09-12 05:00:02-03","US","US","3118376","PreservedSpecimen","Plantae",NA,"Arales","Lemnaceae (Araceae)","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & A. L. Weitzman","10056","1987","9","5","South America - Neotropics","French Guiana",NA,"Akouba Booka goo Soula, Camp #3, Bassin du Haut Marouini, 1 km en aval du saut","-54","2.6",NA,NA,"US00468686",NA,"DeFilipps, R. A.","160",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"337","2020-09-12 05:00:02-03","US","US","1055907","PreservedSpecimen","Plantae",NA,"Arales","Lemnaceae (Araceae)","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","A. S. Hitchcock","16622","1919","11","4","South America - Neotropics","Guyana","Demerara-Mahaica","Georgetown, Botanic Gardens","-58.13","6.8",NA,NA,"US00468688",NA,"DeFilipps, R. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"338","2020-09-12 05:00:02-03","US","US","2689096","PreservedSpecimen","Plantae",NA,"Arales","Lemnaceae (Araceae)","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","G. Eiten & L. T. Eiten",NA,"1970","1","12","South America - Neotropics","Brazil","Maranhão","At village of Copaíba on the old Grajaú-Barra do Corda road, 26 km east of center of village of Alto Alegre, orc ca. 30 km west of city of Barra do Corda","-45.52","-5.48",NA,NA,"US01919456","US01919456_01",NA,NA,NA,"Barra do Corda",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"339","2020-09-02 16:20:17-03","Cenargen","CEN","105846","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Vali Joana Pott","6027","2002","11","19",NA,"Brasil","MS","Local Sede da Fazenda Santa Cruz, borda sudeste do Pantanal, no antigo chiqueiro de porco.","-56.116111","-20.156944","Exsicatas","Erva aquática flutuante livre. Lagoa pequena. Doação Herbário HMS nº 5372.","CEN00105846","CEN00105846",NA,NA,NA,"AQUIDAUANA","-56.116111","-20.156944",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"340","2020-09-02 16:20:17-03","Cenargen","CEN","105848","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Vali Joana Pott","6038","2003","03","01",NA,"Brasil","MS","Local Estância Caiman, ao longo do aterro (estrada) próximo a ponte na estrada da fazenda (500m).","-56.310555","-19.955","Exsicatas","Flutuante. Borda rasa de lagoa, semi-sobreada. Obs; Sombreado por 'sardinheira (Banara arguta), material em líquido. Doação Herbário HMS nº 5379","CEN00105848","CEN00105848","V. J. Pott","110","110","MIRANDA","-56.310555","-19.955",NA,NA,"2003","03",NA,NA,NA,"1",NA,NA
"341","2020-09-02 16:20:17-03","Cenargen","CEN","105849","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Vali Joana Pott","6039","2003","03","01",NA,"Brasil","MS","Local Estância Caiman, próximo a sede.","-56.303333","-19.9525","Exsicatas","Flutuante. Lagoa rasa próximo ao curral. Doação Herbário HMS nº 5384","CEN00105849","CEN00105849","V. J. Pott","110","110","MIRANDA","-56.303333","-19.9525",NA,NA,"2003","03",NA,NA,NA,"1",NA,NA
"342","2020-09-02 16:20:17-03","Cenargen","CEN","106492","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Vali Joana Pott","5546","2002","05","28",NA,"Brasil","MS","Chácara Vieira, próximo a estação ferroviária Cachoeirão.","-55.294166","-20.435277","Exsicatas","Flutuante. Pequeno açude aterrado, pertubado, 20-30 cm prof. Obs: presença de Wolffia brasiliensis. Doação Herbário HMS n º 3088","CEN00106492","CEN00106492","V. J. Pott","160","160","TERENOS","-55.294166","-20.435277",NA,NA,"2002","05",NA,NA,NA,"1",NA,NA
"343","2019-12-09 17:29:21-03","UFPR","EFC","10994","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Dunaiski Jr., A.","3718","2009","05","30",NA,"Brasil","Paraná","Estrada da Guaricana","-49.2064018249512","-25.5347003936768",NA,"Aquática- flutuante.","EFC010994",NA,"Dunaiski Jr., A.",NA,NA,"São José dos Pinhais",NA,NA,"45291","auto","2009","06",NA,NA,"10",NA,NA,NA
"344","2014-04-04 18:26:10-03","PNFM","IRAI","3433","S","Plantae","Magnoliophyta",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Dunaiski Jr, A.","3718","2009","05","30",NA,"Brasil","Paraná","Estrada da Guaricana",NA,NA,NA,"Aquática flutuante","IRAI00003433",NA,"Dunaiski Jr, A.",NA,NA,"São José dos Pinhais",NA,NA,NA,NA,"2009","06",NA,NA,NA,NA,NA,NA
"345","2019-10-07 09:19:33-03","UEFS","HUEFS","101956","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5278","2005","04","19",NA,"Brasil","Alagoas",NA,"-37.506667","-9.190833",NA,"Lagoa","HUEFS0101956","HUEFS0101956",NA,"325","325","Ouro Branco","37W30'24''","9S11'27''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"346","2019-10-07 09:19:33-03","UEFS","HUEFS","101955","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5277","2005","04","19",NA,"Brasil","Alagoas",NA,"-37.506667","-9.190833",NA,"Lagoa","HUEFS0101955","HUEFS0101955",NA,"325","325","Ouro Branco","37W30'24''","9S11'27''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"347","2019-10-07 09:19:33-03","UEFS","HUEFS","133701","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Ferreira, J.L.","296","2008","02","01",NA,"Brasil","Bahia","A 28Km de Marconílio Souza, em direção a João Amaro.","-40.374444","-12.832778",NA,"Lagoa na beira da estrada.","HUEFS0133701","HUEFS0133701",NA,"250","250","Livramento de Nossa Senhora","40W22'28''","12S49'58''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"348","2019-10-07 09:19:33-03","UEFS","HUEFS","92878","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5090","2004","07",NA,NA,"Brasil","Bahia","Arredores da Cidade","-38.788333","-11.471389",NA,"Lagoa","HUEFS0092878","HUEFS0092878 HUEFS0092878_01",NA,"255","255","Gavião","38W47'18''","11S28'17''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"349","2019-10-07 09:19:33-03","UEFS","HUEFS","92877","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5089","2004","07",NA,NA,"Brasil","Bahia","Arredores da Cidade","-38.788333","-11.471389",NA,"Lagoa","HUEFS0092877","HUEFS0092877 HUEFS0092877_01",NA,"255","255","Gavião","38W47'18''","11S28'17''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"350","2019-10-07 09:19:33-03","UEFS","HUEFS","101938","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5260","2005","07","19",NA,"Brasil","Bahia",NA,"-40.084167","-12.815833",NA,"Lagoa","HUEFS0101938",NA,NA,"290","290","Iaçu","40W5'3''","12S48'57''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"351","2019-10-07 09:19:33-03","UEFS","HUEFS","101939","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5261","2005","07","19",NA,"Brasil","Bahia",NA,"-40.084167","-12.815833",NA,"Lagoa","HUEFS0101939","HUEFS0101939",NA,"290","290","Iaçu","40W5'3''","12S48'57''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"352","2019-10-07 09:19:33-03","UEFS","HUEFS","101941","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5263","2005","03","12",NA,"Brasil","Bahia",NA,"-39.969444","-12.838611",NA,"Lagoa","HUEFS0101941","HUEFS0101941",NA,"365","365","Iaçu","39W58'10''","12S50'19''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"353","2019-10-07 09:19:33-03","UEFS","HUEFS","101942","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5264","2005","03","12",NA,"Brasil","Bahia",NA,"-39.969444","-12.838611",NA,"Lagoa","HUEFS0101942","HUEFS0101942",NA,"365","365","Iaçu","39W58'10''","12S50'19''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"354","2019-10-07 09:19:33-03","UEFS","HUEFS","101944","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5266","2005","03","26",NA,"Brasil","Bahia",NA,"-39.949444","-12.518889",NA,"Lagoa","HUEFS0101944","HUEFS0101944",NA,"210","210","Itaberaba","39W56'58''","12S31'8''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"355","2019-10-07 09:19:33-03","UEFS","HUEFS","101946","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5268","2005","04","15",NA,"Brasil","Pernambuco",NA,"-39.603056","-8.613056",NA,"Lagoa","HUEFS0101946","HUEFS0101946",NA,"365","365","Orocó","39W36'11''","8S36'47''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"356","2019-10-07 09:19:33-03","UEFS","HUEFS","101947","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5269","2005","04","15",NA,"Brasil","Pernambuco",NA,"-39.603056","-8.613056",NA,"Lagoa","HUEFS0101947","HUEFS0101947",NA,"365","365","Orocó","39W36'11''","8S36'47''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"357","2019-10-07 09:19:33-03","UEFS","HUEFS","101948","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5270","2005","04","16",NA,"Brasil","Ceará",NA,"-38.832778","-6.396389",NA,"Lagoa","HUEFS0101948","HUEFS0101948",NA,"185","185","Icó","38W49'58''","6S23'47''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"358","2019-10-07 09:19:33-03","UEFS","HUEFS","101949","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5271","2005","04","16",NA,"Brasil","Ceará",NA,"-38.832778","-6.396389",NA,"Lagoa","HUEFS0101949","HUEFS0101949",NA,"185","185","Icó","38W49'58''","6S23'47''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"359","2019-10-07 09:19:33-03","UEFS","HUEFS","101951","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5273","2005","04","18",NA,"Brasil","Rio Grande do Norte",NA,"-37.032222","-5.68",NA,"Lagoa","HUEFS0101951","HUEFS0101951",NA,"130","130","Açu","37W1'56''","5S40'48''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"360","2019-10-07 09:19:33-03","UEFS","HUEFS","101952","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5274","2005","04","18",NA,"Brasil","Rio Grande do Norte",NA,"-37.032222","-5.68",NA,"Lagoa","HUEFS0101952","HUEFS0101952",NA,"130","130","Açu","37W1'56''","5S40'48''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"361","2019-10-07 09:19:33-03","UEFS","HUEFS","101953","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5275","2005","04","19",NA,"Brasil","Pernambuco",NA,"-37.281389","-7.531944",NA,"Lagoa","HUEFS0101953","HUEFS0101953",NA,"600","600","São José do Egito","37W16'53''","7S31'55''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"362","2019-10-07 09:19:33-03","UEFS","HUEFS","101954","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5276","2005","04","19",NA,"Brasil","Pernambuco",NA,"-37.281389","-7.531944",NA,"Lagoa","HUEFS0101954","HUEFS0101954",NA,"600","600","São José do Egito","37W16'53''","7S31'55''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"363","2019-10-07 09:19:33-03","UEFS","HUEFS","109264","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Melo, E.","4359","2006","04","08",NA,"Brasil","Bahia","Morro do Agenor.","-39.771111","-12.713056",NA,"Encosta rochosa.","HUEFS0109264","HUEFS0109264",NA,"426","426","Itatim","39W46'16''","12S42'47''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"364","2019-10-07 09:19:33-03","UEFS","HUEFS","128325","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Ferreira, J.L.","146","2007","10","13",NA,"Brasil","Bahia","Estrada BR 324 para Cachoeira Grande - Rio Itapicuru.","-40.466667","-11.233333",NA,"Mata ciliar ao longo do rio Cachoeirinha, na estrada para Barragem.","HUEFS0128325","HUEFS0128325",NA,"450","450","Jacobina","40W28'","11S14'",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"365","2019-10-07 09:19:33-03","UEFS","HUEFS","162680","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Melo, E.","7732","2010","02","20",NA,"Brasil","Rio Grande do Norte","Lagoa na beira da estrada.","-37.153611","-6.445",NA,"Aquática.","HUEFS0162680","HUEFS0162680 HUEFS0162680_01",NA,"299","299","Caicó","37W9'13''","6S26'42''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"366","2019-10-07 09:19:33-03","UEFS","HUEFS","197502","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Melo, E.","12056","2013","07","14",NA,"Brasil","Bahia","Hotel Pousada das Bromélias. Lagoa represada do rio Jacuípe. Área urbana.","-41.162222","-11.551944",NA,"Aquática.","HUEFS0197502",NA,NA,"1018","1018","Morro do Chapéu","41W9'44''","11S33'7''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"367","2019-10-07 09:19:33-03","UEFS","HUEFS","214468","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Sobral-Leite, M.","1132","2010","09","28",NA,"Brasil","Pernambuco","Bacia Hidrográfica do Una, Riacho Mentirosos, Sítio Capivara, trecho lótico do rio contido por barragem.","-35.928333","-8.493611",NA,"Caatinga Hipoxerófita.","HUEFS0214468","HUEFS0214468",NA,"400","400","Agrestina","35W55'42''","8S29'37''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"368","2019-10-07 09:19:33-03","UEFS","HUEFS","23253","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Melo, E.","1658","1996","08","25",NA,"Brasil","Bahia","Estrada do Feijão.","-39.05","-12.266667",NA,"Beira da lagoa.","HUEFS0023253","HUEFS0023253",NA,"160","160","Feira de Santana","39W3'","12S16'",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"369","2019-10-07 09:19:33-03","UEFS","HUEFS","24415","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Melo, E.","1766","1996","09","15",NA,"Brasil","Bahia","Lagoa 1, km 03 BA 052.","-39.05","-12.266667",NA,NA,"HUEFS0024415","HUEFS0024415",NA,NA,NA,"Feira de Santana","39W3'","12S16'",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"370","2019-10-07 09:19:33-03","UEFS","HUEFS","24442","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Melo, E.","1787A","1996","09","15",NA,"Brasil","Bahia","Lagoa V, Ba 052.","-39.15","-12.183333",NA,NA,"HUEFS0024442","HUEFS0024442 HUEFS0024442_01",NA,NA,NA,"Anguera","39W9'","12S11'",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
