"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount"
"151","2019-11-13 11:31:42-03","USP","SPF","106878","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Felippe, GM","1962","09","13",NA,"Brasil",NA,NA,NA,"SPF00106878",NA,NA,"Radlk.","Pirani, JR","43","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-13 11:31:42-03","USP","SPF","32298","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Vitti, H","1969","02","06",NA,"Brasil",NA,NA,NA,"SPF00032298",NA,NA,"Radlk.","Pirani, JR","s.n.","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,"1985",NA,NA,NA,NA,"04",NA,NA,NA
"153","2019-11-13 11:31:42-03","USP","SPF","199636","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Mechi, MR","1991","11","07",NA,"Brasil",NA,NA,NA,"SPF00199636",NA,NA,"Radlk.","Mechi, MR","64","São Paulo","Luís Antônio","Reserva Estadual de Jataí","-47.7000007629395","-21.5499992370605",NA,NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-13 11:31:42-03","USP","SPF","199618","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Mechi, MR","2000","10","06",NA,"Brasil",NA,NA,NA,"SPF00199618",NA,NA,"Radlk.","Mechi, MR","26C","São Paulo","Santa Rita do Passa Quatro","ARIE Cerrado Pé-de-Gigante, Parque Estadual de Vassununga.","-47.4700012207031","-21.7099990844727",NA,NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-13 11:31:42-03","USP","SPF","154977","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Souza, VC","1995","11","10",NA,"Brasil",NA,NA,NA,"SPF00154977",NA,NA,"Radlk.","Ferrucci, MS","9344","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,"45913","auto",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-10-07 09:37:17-03","UEFS","HUEFS","9266","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Queiroz, L.P.de","1989","09","23",NA,"Brasil",NA,NA,NA,"HUEFS0009266","Angiospermae","Sapindales","Radlk.","M.S.Ferrucci","2414","São Paulo","Itirapina",NA,"-47.816667","-22.25","HUEFS0009266 HUEFS0009266_01",NA,NA,NA,NA,NA,"2010","47W49'","22S15'","Rosanae",NA,"11",NA,NA,NA
"157","2019-10-07 09:37:17-03","UEFS","HUEFS","77835","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Cruz, N.D.","1997","04","29",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0077835","Angiospermae","Sapindales","Radlk.",NA,"99","São Paulo","Itapetinga","A 1 km na rodovia. Para Alamarí, na encruzilhada com a rodov. Itapetininga-Sorocaba",NA,NA,"HUEFS0077835",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"158","2019-10-07 09:37:17-03","UEFS","HUEFS","70100","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Souza, V.C.","1995","11","10",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0070100","Angiospermae","Sapindales","Radlk.",NA,"9344","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal.","-47.8899993896484","-22.0100002288818","HUEFS0070100",NA,NA,"45913","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"159","2019-09-04 19:14:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","F. Sellow",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"2219",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"160","2018-05-14 16:30:19-03","F","FMNH-SEEDPLANTS","V0302118F","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","P. Jörgensen",NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0302118F","Spermatophyta",NA,NA,"RRC ID Flag","4594",NA,NA,NA,"-58.1689","-23.2025","V0302118F_01 V0302118F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"4594",NA
"161","2015-04-02 15:15:03-03","F","FMNH-SEEDPLANTS","V0302120F","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0302120F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0302120F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"162","2015-04-02 15:15:02-03","F","FMNH-SEEDPLANTS","V0302119F","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia",NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0302119F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0302119F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"163","2015-04-02 15:15:03-03","F","FMNH-SEEDPLANTS","V0302121F","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia",NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0302121F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0302121F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"164","2015-04-02 15:15:03-03","F","FMNH-SEEDPLANTS","V0302122F","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0302122F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0302122F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"165","2015-04-02 15:15:04-03","F","FMNH-SEEDPLANTS","V0302125F","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0302125F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0302125F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"166","2018-05-14 17:15:53-03","F","FMNH-SEEDPLANTS","V0302117F","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","H. S. Irwin",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0302117F","Spermatophyta",NA,NA,"RRC ID Flag","7451","Goiás",NA,NA,"-48","-12","V0302117F_01 V0302117F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"7451",NA
"167","2019-09-05 15:30:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapindaceae","Talisia","pygmaea","Talisia pygmaea","E. Hassler","1905",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"9503",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"168","2020-06-24 11:42:24-03","URICER","HPBR","10000","S","Plantae","Sapindaceae","Talisia","pygmaea","Talisia pygmaea","TOPPA, R.","2001","05","31",NA,"Brasil",NA,NA,NA,"HPBR010000",NA,NA,"Radlk.","TOPPA, R.",NA,"SP","Luiz Antônio","ESTAÇÃO ECOLÓGICA JATAÍ",NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,"05","31",NA,"1"
"169","2020-11-04 17:30:51-03","UEM","HUEM","5851","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Barreto, KD; Fernandes, GD; Vitti, FX","1993","10","07",NA,"Brasil",NA,NA,"Áreas abertas, floração, sádia; sem látex; flor botão creme, fruto ausente.","HUEM000014040",NA,NA,"Radlk.","G.A. Dettke","1384","São Paulo","Itirapina","Rodovia Washington Luiz, Cerrado","-47.787778","-22.164917","HUEM000014040",NA,NA,NA,NA,NA,"2018","-47.787778","-22.164917",NA,NA,"02","19",NA,NA
"170","2020-11-04 17:30:51-03","UEM","HUEM","11509","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Souza, VC; Souza, JP; Sanches, ID; Mazine, FF; Isaac, MS; Zandoval, JA","1995","11","10",NA,"Brasil",NA,NA,"subarbusto, até 40 cm alt.; sépalas verde-claras; pétalas alvas.; Cerrado","HUEM000012705",NA,NA,"Radlk.","Ferrucci, MS","9344","São Paulo","São Carlos","estrada entre Itirapina e a Represa do Lobo; próximo ao pedágio municipal.","-47.8899993896484","-22.0100002288818","HUEM000012705",NA,NA,"45913","auto",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-12 17:03:25-03","UEL","FUEL","38587","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Souza, VC; et al.","1995","11","10",NA,"Brasil",NA,NA,NA,"OK","Tracheophyta","Sapindales","Radlk.","Ferrucci, MS","9344","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo, Próximo ao pedágio municipal.","-47.8899993896484","-22.0100002288818",NA,NA,NA,"45913","auto",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-01 15:10:41-03","UnB","UB","89478","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Ratter, JA","1996","11","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Radlk.","Incógnito","7626","Mato Grosso do Sul","Água Clara","Água Clara","-52.866667","-20.45",NA,NA,NA,NA,NA,NA,NA,"-52.866667","-20.45",NA,NA,NA,NA,NA,NA
"173","2019-11-01 15:10:41-03","UnB","UB","165695","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Souza, VC; et al.","1995","11","10","Southern America","Brasil",NA,NA,"Subarbusto, até 40cm alt.; sépalas verde-claras; pétalas alvas.; Cerrado.",NA,"Dicotyledoneae",NA,"Radlk.","Ferrucci, MS","9344","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal.","-47.8899993896484","-22.0100002288818",NA,NA,NA,"45913","auto",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-04 15:46:36-03","IF","SPSF","38166","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","N. Guerin & G.A.D.C. Franco & G.Durigan & N.M.Ivanaukas & K.Z.Gimenes & C.S.Carvalho & E.Furlan & J.J.Marques & B.C.Oliveira","2007","02","14","América do Sul","Brasil",NA,NA,"COLETA: Arbusto geoxílico, fruto semi maduro, verde amarelado.&nf;Ocorre em colônia.;",NA,"Magnoliophyta","Sapindales","Radlk.","J.A.Pastore","106","SP","Itaberá","Estação Ecológica","-48.339444","-23.395556",NA,"640","640",NA,NA,NA,"2009",NA,NA,"Magnoliopsida",NA,"11","17",NA,NA
"175","2021-03-04 15:46:36-03","IF","SPSF","26181","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","S.A.P.Godoy","1997","10","27","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,"1140","SP","Santa Rita do Passa Quatro","Cerrado Pé-de-Gigante","-47.4700012207031","-21.7099990844727",NA,NA,NA,"24893","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"176","2021-03-04 15:46:36-03","IF","SPSF","31033","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","V.C.Souza","1995","11","10","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,"9344","SP","Sao Carlos","cerrado","-47.8899993896484","-22.0100002288818",NA,NA,NA,"45913","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"177","2017-09-11 17:13:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Burchell, WJ","1827","10","09","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Radlk.",NA,"6195","Goiás","Anápolis","IBB/Anápolis, Goiás, Piracanjuba to As Antas (Anapolis)","-48.966667","-16.333333",NA,NA,NA,NA,NA,NA,NA,"-48.966667","-16.333333",NA,NA,NA,NA,NA,NA
"178","2020-08-26 10:50:53-03","MCN-FZBRS","HAS","87616","PreservedSpecimen","Plantae","Sapindaceae","Talisia","humilis","Talisia humilis","Felipe, J. M.","1962","09",NA,NA,"Brasil",NA,NA,"No cerrado.","HAS0087616","Magnoliophyta",NA,"Mattos",NA,"43","Itirapina","na estrada Itirapina-Rio Claro","5km da rodovia ashington Luiz",NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:19:10-03","IBt","SP","330692","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Batalha, MA","1996","11","07",NA,"Brasil",NA,NA,NA,"SP047584",NA,NA,"Radlk.","Batalha, MA","1486","São Paulo","Santa Rita do Passa Quatro","ARIE Cerrado Pé-de-Gigante","-47.566667","-21.6","SP047584",NA,NA,NA,NA,NA,NA,"-47.566667","-21.6",NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:19:10-03","IBt","SP","43167","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Toledo, JF; Gehrt, A","1940","09","24",NA,"Brasil",NA,NA,NA,"SP047580",NA,NA,"Radlk.","Somner, GV","s.n.","São Paulo",NA,"Campo Alegre.",NA,NA,"SP047580",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,"07","08",NA,NA
"181","2019-11-21 10:19:10-03","IBt","SP","11969","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Loefgren, A","1888","11","29",NA,"Brasil",NA,NA,NA,"SP008428",NA,NA,"Radlk.","Mamede, MCH","CGG1084","São Paulo","Araraquara","Morro Chato","-48.1699981689453","-21.7900009155273","SP008428",NA,NA,"29178","auto",NA,"2012",NA,NA,NA,NA,"03",NA,NA,NA
"182","2019-11-21 10:19:10-03","IBt","SP","101380","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Cruz, ND","1964","03","13",NA,"Brasil",NA,NA,NA,"SP047587",NA,NA,"Radlk.","Somner, GV","99","São Paulo","Itapetininga","A 1km na rodovia para Alambarí, na encruzilhada da rodovia Itapetininga-Sorocaba.","-48.0499992370605","-23.5900001525879","SP047587",NA,NA,"40712","auto",NA,"1997",NA,NA,NA,NA,"04","29",NA,NA
"183","2019-11-21 10:19:10-03","IBt","SP","156015","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Mattos, J; Mattos, N","1967","11","13",NA,"Brasil",NA,NA,NA,"SP047583",NA,NA,"Radlk.","Somner, GV","15114","São Paulo","Itapetininga","Encruzilhada da rodovia Sorocaba-Itapetininga, com a de Alambarí.","-48.0499992370605","-23.5900001525879","SP047583",NA,NA,"40712","auto",NA,"1997",NA,NA,NA,NA,"04","29",NA,NA
"184","2019-11-21 10:19:10-03","IBt","SP","301763","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Kinoshita, LS; et al.","1994","10","19",NA,"Brasil",NA,NA,NA,"SP047589",NA,NA,"Radlk.","Somner, GV","32209","São Paulo","Itirapina","Cerrado do Valério na estrada para a Represa do Lobo (2ª porteira).","-47.8199996948242","-22.25","SP047589",NA,NA,"22843","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:19:10-03","IBt","SP","259230","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Barros, F","1993","02","02",NA,"Brasil",NA,NA,NA,"SP047581",NA,NA,"Radlk.","Somner, GV","2522","São Paulo","Itirapina","Estrada de Graúna.","-47.8199996948242","-22.25","SP047581",NA,NA,"22843","auto",NA,"1997",NA,NA,NA,NA,"04","29",NA,NA
"186","2019-11-21 10:19:10-03","IBt","SP","259259","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Barros, F","1993","02","07",NA,"Brasil",NA,NA,NA,"SP047582",NA,NA,"Radlk.","Somner, GV","2596","São Paulo","Itirapina","Estrada de Graúna.","-47.8199996948242","-22.25","SP047582",NA,NA,"22843","auto",NA,"1997",NA,NA,NA,NA,"04","29",NA,NA
"187","2019-11-21 10:19:10-03","IBt","SP","59056","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Kuhlmann, M","1954","11","10",NA,"Brasil",NA,NA,NA,"SP047585",NA,NA,"Radlk.","Somner, GV","s.n.","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818","SP047585",NA,NA,"45913","auto",NA,"1997",NA,NA,NA,NA,"07","08",NA,NA
"188","2019-11-21 10:19:10-03","IBt","SP","362856","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Souza, VC; et al.","1995","11","10",NA,"Brasil",NA,NA,NA,"SP047586",NA,NA,"Radlk.","Ferrucci, MS","9344","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal.","-47.8899993896484","-22.0100002288818","SP047586",NA,NA,"45913","auto",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:19:10-03","IBt","SP","184732","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Sato, A","1981","03","19",NA,"Brasil",NA,NA,NA,"SP047588",NA,NA,"Radlk.","Somner, GV","s.n.","São Paulo","São Carlos","Fazenda Canchim","-47.8899993896484","-22.0100002288818","SP047588",NA,NA,"45913","auto",NA,"1997",NA,NA,NA,NA,"04","29",NA,NA
"190","2019-11-21 10:19:13-03","IBt","SP","65097","S","Plantae","Sapindaceae","Talisia","humilis","Talisia humilis","Felippe, GM","1962","09","13",NA,"Brasil",NA,NA,"Planta rasteira; flores brancas; pétalas pilosas; antera marrom","SP001599",NA,NA,"Mattos","Mattos, J","43","São Paulo","Itirapina","5 km da rodovia Washington Luis, na estrada Itirapina-Rio Claro. Cerrado","-47.8199996948242","-22.25","SP001599",NA,NA,"22843","auto","Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
