"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","previousCatalogNumber","individualCount","relationshipType","relatedCatalogItem","class","typeStatus","infraspecificEpithet","sex"
"138","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Schessl, M","5728","2002",NA,NA,"Southern America","Brazil","Mato Grosso","30km ao N de Cáceres","-57.654722","-15.793611",NA,NA,"CONV014211",NA,"Schessl, M",NA,"-57.654722","-15.793611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2018-04-26 15:49:20-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Pott, VJ; Damasceno-Junior, GA; Ishii, IH; Assis, E; et al.","462","2001","05","04","Southern America","Brazil","Mato Grosso do Sul","Rio São Lourenço, próximo ao Parque Nacional do Pa, Rio São Lourenço, margem esquerda, próximo ao Parque Nacional do Pantanal.","-57.42232","-17.85948",NA,"Projeto CNPq 520.850-99-8.; Trepadeira. 2,00 - 3,00 m de a Flor rosa forte. Tubo da corola de cor vinho.; Rio, barranco ao longo de mata ciliar. Solo argiloso. Relevo plano.","CONV020110,41617",NA,"Pott, VJ","Corumbá","-57.42232","-17.85948","2001","05",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","CGMS (41617)",NA,NA,NA,NA
"140","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Schessl, M","313/1-3","1989","07","23","Southern America","Brazil","Mato Grosso","Poconé, Municipality of Poconé (16° 56'S 56°54'W). Transpantaneira Hwy. ca. atkm 82: Fazenda Nova Berlim.","-56.54","-16.56",NA,"Deforested area within seasonally inundated forests (mata inundata) W of the hwy. about 2km N of the farm houses. This stand: shrubland dominated by Senna tora and Mimosa pigra.","CONV007796",NA,"Austin, DF",NA,"-56.54","-16.56","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Schessl, M","3247","1989","03","25","Southern America","Brazil","Mato Grosso","Poconé, Municip. of Poconé: Transpantaneira hwy. ca. 135km S of Poconé; S of Campo Jofüre area.","-56.3737","-16.1535",NA,"usbgn; 56°49'S 17°18'W Elev 100-110m. Fload(t?)ing meadows (batume) along the hwy. Alluvial sediments. Permanently inundated area.","CONV009137",NA,"Austin, DF",NA,"-56.3737","-16.1535","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Pott, VJ; Damasceno-Junior, GA; Ishii, IH; Assis, E; et al.","462","2001","05","04","Southern America","Brazil","Mato Grosso do Sul","Rio São Lourenço, próximo ao Parque Nacional do Pa, Rio São Lourenço, margem esquerda, próximo ao Parque Nacional do Pantanal.","-57.42232","-17.85948",NA,"Projeto CNPq 520.850-99-8.; Trepadeira. 2,00 - 3,00 m de a Flor rosa forte. Tubo da corola de cor vinho.; Rio, barranco ao longo de mata ciliar. Solo argiloso. Relevo plano.","CONV020113",NA,"Pott, VJ","Corumbá","-57.42232","-17.85948","2001","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Pott, VJ; Damasceno-Junior, GA; Ishii, IH; Assis, E; et al.","462","2001","05","04","Southern America","Brazil","Mato Grosso do Sul","Rio São Lourenço, próximo ao Parque Nacional do Pa, Rio São Lourenço, margem esquerda, próximo ao Parque Nacional do Pantanal.","-57.42232","-17.85948",NA,"Projeto CNPq 520.850-99-8.; Trepadeira. 2,00 - 3,00 m de a Flor rosa forte. Tubo da corola de cor vinho.; Rio, barranco ao longo de mata ciliar. Solo argiloso. Relevo plano.","CONV020112",NA,"Pott, VJ","Corumbá","-57.42232","-17.85948","2001","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Schessl, M","5706","2002","02","28","Southern America","Brazil","Mato Grosso","Cáceres, Rio Sepotuba","-57.641111","-15.889167",NA,NA,"CONV013915",NA,"Schessl, M","Cáceres","-57.641111","-15.889167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Amaral Junior, A; Mendonça, JO; Barbosa, SB; Campos, CJ","28","1999","04","07","Southern America","Brazil","Mato Grosso do Sul","Bairro de Jupiá, Bairro de Jupiá. Margem direita do Rio Paraná.","-51.67594","-20.760037",NA,"Trepadeira. Flor lilás.","CONV019829",NA,"Staples, G","Três Lagoas","-51.67594","-20.760037","2016","04",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","BOTU22356",NA,NA,NA,NA
"146","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Conceição, CA","135","1983","04","11","Southern America","Brazil","Mato Grosso do Sul","Rio Pacu, Margem do Rio Pacu. [n.b. only Rio Pacu is in Mato Grosso state]","-57.6533012390137","-19.0091991424561",NA,"[n.b. locality not found in MS state in SpLink nor USBGN]; Trepadeira. Flor lilás vistosa.; Terrestre. Muito frequente no Pantanal.","CONV019777",NA,"Staples, G","Corumbá",NA,NA,"2016","04",NA,"295160","auto",NA,NA,NA,NA,NA,"voucher","COR0116",NA,NA,NA,NA
"147","2018-04-26 15:49:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Conceição, CA","135","1983","04","11","Southern America","Brazil","Mato Grosso do Sul","Rio Pacu, Margem do Rio Pacu. [n.b. only Rio Pacu is in Mato Grosso state]","-57.6533012390137","-19.0091991424561",NA,"[n.b. locality not found in MS state in SpLink nor USBGN]; Trepadeira. Flor lilás vistosa.; Terrestre. Muito frequente no Pantanal.","CONV019776,2451",NA,"Staples, G","Corumbá",NA,NA,"2016","04",NA,"295160","auto",NA,NA,NA,NA,NA,"voucher","CGMS2451",NA,NA,NA,NA
"148","2018-04-26 15:49:20-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Amaral Junior, A; Mendonça, JO; Barbosa, SB; Campos, CJ","28","1999","04","07","Southern America","Brazil","Mato Grosso do Sul","Bairro de Jupiá, Bairro de Jupiá. Margem direita do Rio Paraná.","-51.67594","-20.760037",NA,"Trepadeira. Flor lilás.","CONV019828,8589",NA,"Staples, G","Três Lagoas","-51.67594","-20.760037","2016","04",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","CGMS8589",NA,NA,NA,NA
"149","2018-04-26 15:49:20-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Damasceno-Junior, GA; Souza, PR; Costa, DC; Bertazzoni, EC; et al.","479","2007","03","26","Southern America","Brazil","Mato Grosso do Sul","estrada Parque, Estrada Parque.","-57.653056","-19.009444",NA,"Trepadeira. Flor lilás.; Campo inundado.","CONV020234,52410",NA,"Staples, G","Corumbá","-57.653056","-19.009444","2016","05",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","CGMS (52410)",NA,NA,NA,NA
"150","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Couciera, C de A","1356","1995","02",NA,"Southern America","Brazil","Mato Grosso Do Sul","Coruruba, Proced. Coruruba rio Paur",NA,NA,NA,"not in usbgn rofuzzy; Obs. Trepadeira de flores lilases Vistosas as unarejens do rio paeir urrito frequente no Pantanal.","CONV009085",NA,"Austin, DF",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Schessl, M","313/1-3","1989","07","23","Southern America","Brazil","Mato Grosso","Poconé, Municipality of Poconé (16° 56'S 56°54'W). Transpantaneira Hwy. ca. atkm 82: Fazenda Nova Berlim.","-56.54","-16.56",NA,"Deforested area within seasonally inundated forests (mata inundata) W of the hwy. about 2km N of the farm houses. This stand: shrubland dominated by Senna tora and Mimosa pigra.","CONV007797",NA,"Austin, DF",NA,"-56.54","-16.56","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2018-04-26 15:49:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Ferreira, JVA","53",NA,NA,NA,"Southern America","Brazil","Pernambuco","Rio São Francisco, margem esquerda","-40.505556","-9.405",NA,NA,"CONV017942,HUEFS000024751",NA,"Staples, G","Petrolina","-40.505556","-9.405","2016","05",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","219676",NA,NA,NA,NA
"153","2018-04-26 15:49:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Alves, DM","1","2000",NA,NA,"Southern America","Brazil","Mato Grosso do Sul",NA,"-57.65","-19.016667",NA,"Flor roxa pequena.","CONV019859,10520",NA,"Staples, G","Corumbá","-57.65","-19.016667","2016","05",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","CGMS (10520)",NA,NA,NA,NA
"154","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Pott, VJ; Pott, A; Sartori, ALB; Cunha, CN; et al.","434","2001","03","23","Southern America","Brazil","Mato Grosso","Rio Caracará, Rio Caracará.","-57.270154","-17.700915",NA,"Projeto Avaliação Ecológica Rápida (AER) IBAMA/TNC/Gasmat.; Trepadeira. Rara. Flor rosa. RCVA-1. Tubo da corola vinho.; Margem de rio entre macrófitas juntamente com Salvinia auriculata. Solo argiloso","CONV020116",NA,"Pott, VJ","Poconé","-57.270154","-17.700915","2001","03",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","HMS (145)",NA,NA,NA,NA
"155","2018-04-26 15:49:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Fava, WS; Pontara, V; Salomão, AKD; Seleme, EP","4","2008","11","24","Southern America","Brazil","Mato Grosso do Sul","Fazenda São Bento, Fazenda São Bento.","-55.166667","-21",NA,"Disciplina Botânica de Campo - PPG Biologa Vegetal - UFMS.; Flor roxa. Fruto ausente.; Caapão.","CONV020174,44258",NA,"Staples, G","Corumbá","-55.166667","-21","2016","04",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","CGMS (44258)",NA,NA,NA,NA
"156","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Pott, VJ; Damasceno-Junior, GA; Ishii, IH; Assis, E; et al.","462","2001","05","04","Southern America","Brazil","Mato Grosso do Sul","Rio São Lourenço, próximo ao Parque Nacional do Pa, Rio São Lourenço, margem esquerda, próximo ao Parque Nacional do Pantanal.","-57.42232","-17.85948",NA,"Projeto CNPq 520.850-99-8.; Trepadeira. 2,00 - 3,00 m de a Flor rosa forte. Tubo da corola de cor vinho.; Rio, barranco ao longo de mata ciliar. Solo argiloso. Relevo plano.","CONV020111",NA,"Pott, VJ","Corumbá","-57.42232","-17.85948","2001","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Pott, VJ; Damasceno-Junior, GA; Ishii, IH; Assis, E; et al.","462","2001","05","04","Southern America","Brazil","Mato Grosso do Sul","Rio São Lourenço, próximo ao Parque Nacional do Pa, Rio São Lourenço, margem esquerda, próximo ao Parque Nacional do Pantanal.","-57.42232","-17.85948",NA,"Projeto CNPq 520.850-99-8.; Trepadeira. 2,00 - 3,00 m de a Flor rosa forte. Tubo da corola de cor vinho.; Rio, barranco ao longo de mata ciliar. Solo argiloso. Relevo plano.","CONV020114",NA,"Pott, VJ","Corumbá","-57.42232","-17.85948","2001","05",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","HMS (419)",NA,NA,NA,NA
"158","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Irwin, HS; Souza, R; Santos, RR","8867","1965","10","02","Southern America","Brazil","Distrito Federal","University ground of Brasília, roadside","-47.9296989440918","-15.7797002792358",NA,"Scandent herb.","CONV014633",NA,"Simão-Bianchini, R; Vasconcelos, LV","Brasília",NA,NA,"2011","02","25","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Jacques, EL","419","1995",NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Miranda","-56.366667","-20.233333",NA,NA,"CONV014067",NA,"Incógnito","Miranda","-56.366667","-20.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Dall'Orto, SJC","806",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Ladário","-57.583333","-19.016667",NA,NA,"CONV014066",NA,"Incógnito","Ladário","-57.583333","-19.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Paula, JE","1779","1984",NA,NA,"Southern America","Brazil","Mato Grosso","Poconé","-56.626944","-16.259722",NA,NA,"CONV013866",NA,"Simão-Bianchini, R","Poconé","-56.626944","-16.259722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-04 10:27:14-03","UFRPE","HST","22297","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","P.E.Nogueira; M.Richter","746","2000","01","22",NA,"Brasil","Tocantins","Parque Estadual de Cantão, transecto 6 e 8(T6 e T8)","-49.9556007385254","-9.27832984924316",NA,"Trepadeira; flores roxas.","HST022297",NA,"T.S.Filgueiras","Caseara",NA,NA,"2000",NA,NA,"46097","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-07-31 14:32:25-03","CPATSA","HTSA","2101","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Costa, F.C.R.","2101","2002","05","22",NA,"Brasil","Pernambuco","Pedrinhas, Porto da Ilha.","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,"Bianchini, R.S.","Petrolina",NA,NA,"2009","07","27","90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-07-31 14:32:25-03","CPATSA","HTSA","1926","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Costa, F.C.R.","1926","2002","03","07",NA,"Brasil","Pernambuco","Travessia do Juarez","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,"Bianchini, R.S.","Petrolina",NA,NA,"2009","07","27","90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-09-12 05:00:02-03","US","US","2432818","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","T. Pederson","5557","1960","4","23","South America","Argentina","Corrientes","Estancia Tuyutí. Dep. Itatí.",NA,NA,NA,NA,"US03153380","US03153380_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"Dicotyledonae",NA,NA,NA
"166","2020-09-12 05:00:02-03","US","US","1057168","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","E. Hassler","12183","1913","4",NA,"South America","Paraguay","Paraguari","Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,"US03153381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"Dicotyledonae",NA,NA,NA
"167","2020-09-12 05:00:02-03","US","US","2341160","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","F. Segadas-Vianna, L. Dau, W. T. Ormond, G. Machline & J. Lorêdo Jr.","423","1953","5","30","South America - Neotropics","Brazil","Rio de Janeiro","St. of Rio de Janeiro. São João da Barra Co., Along the road between São João da Barra-Atafona.",NA,NA,NA,NA,"US03153378","US03153378_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"Dicotyledonae",NA,NA,NA
"168","2020-09-12 05:00:02-03","US","US","3251614","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","B. Sparre","14548","1967","2","15","South America - Neotropics","Ecuador","Los Ríos","Hacienda Clementina between Babahoyo and Montalve.",NA,NA,NA,NA,"US03153383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,"1",NA,NA,"Dicotyledonae",NA,NA,NA
"169","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar, J. Fabri & R. Velasques","16691","2017","9","3","South America - Neotropics","Brazil","Mato Grosso do Sul","Corumbá, along road MS-228, ca. 50 m from Paraguay River","-57.2323","-19.2611",NA,"US, NY, MO, K, RB, B",NA,NA,"Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,"85",NA,NA,NA,"1",NA,NA,"Dicotyledonae",NA,NA,NA
"170","2020-09-12 05:00:02-03","US","US","3251613","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","B. Sparre","14549","1967","2","15","South America - Neotropics","Ecuador","Los Ríos","Hacienda Clementina between Babahoyo and Montalve.",NA,NA,NA,NA,"US03153382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,"1",NA,NA,"Dicotyledonae",NA,NA,NA
"171","2020-09-12 05:00:02-03","US","US","2510519","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","T. Pederson","6461","1962","4","11","South America","Argentina","Corrientes","River Paraná. Estancia Las Tres Marias. Dep. Empedrado.",NA,NA,NA,NA,"US03153379","US03153379_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"Dicotyledonae",NA,NA,NA
"172","2020-09-02 16:23:29-03","Cenargen","CEN","106421","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Vali Joana Pott","4620","2001","05","04",NA,"Brasil","MS","Local Rio São Lourenço, margem esquerda, próximo ao Parque Nacional do Pantanal.","-57.6533012390137","-19.0091991424561","Exsicatas","Tubo da corola de cor vinho. Doação Herbário HMS nº 419.","CEN00106421","CEN00106421","V. J. Pott","CORUMBA",NA,NA,"2001","05",NA,"295160","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"173","2020-09-02 16:23:29-03","Cenargen","CEN","87381","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Marcelo Fragomeni Simon","2369","2014","03","25",NA,"Brasil","MT","Várzea do rio Guaporé, próximo à ponte da cidade.",NA,"-15.012222","Exsicatas","Trepadeira. Cálice verde, flores rosa.","CEN00087381","CEN00087381","G. Staples","VILA BELA DA SANTISSIMA TRINDADE",NA,"-15.012222","2016","04",NA,NA,NA,"200","200",NA,NA,"5",NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:18:14-03","USP","SPF","186480","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Sasaki, D","1474","2007","03","17",NA,"Brasil","Mato Grosso","Parque Estadual do Cristalino","-55.927333","-9.635139",NA,NA,"SPF00186480","SPF00186480","Simão-Bianchini, R","Novo Mundo","-55.927333","-9.635139","2009","04",NA,NA,NA,"220","220",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:18:14-03","USP","SPF","71333","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Pott, VJ","460","1988","02","24",NA,"Brasil","Mato Grosso do Sul",NA,"-57.066667","-14.716667",NA,NA,"SPF00071333","SPF00071333","Simão-Bianchini, R","Corumbá","-57.066667","-14.716667","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-03-05 14:14:14-03","UNEMAT","HPAN","4083.1","PreservedSpecimen","Plantae","Magnoliidae","Solanales","Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Schessl, M; Abdo, MSA; Castrillon, SKI","5728","2002","03","02","América","Brasil","Mato Grosso","Rio Sepotuba, Hydrological basin of the upper Paraguay river. Sepotuba river course about 30(?) km noth of Cáceres city.","-57.654722","-15.793611",NA,"AquaRAP Sepotuba 2002: a Biological Assessment of the Aquatic Ecosystems of the Pantanal. Field collection during 29.2.2002-10.3.2002 organized by Conservation International do Brasil with participants from Ecotrópica, Embrapa-CP","HPAN000004083.1",NA,"Schessl, M","Cáceres","-57.654722","-15.793611","2002","05","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-03-05 14:14:14-03","UNEMAT","HPAN","3041.1","PreservedSpecimen","Plantae","Magnoliidae","Solanales","Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Castrillon, SKI","s.n.","2005","03","01","América","Brasil","Mato Grosso","Rio Sepotuba, 200 metros acima da barra do rio Sepotuba","-57.6789016723633","-16.0706005096436",NA,NA,"HPAN000003041.1",NA,NA,"Cáceres",NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-10-07 09:17:48-03","UEFS","HUEFS","219676","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Ferreira, J.V.A.","53","2011","05","30",NA,"Brasil","Pernambuco","Rio São Francisco, margem esquerda, Ilha do Fogo.","-40.505556","-9.405",NA,"Fitofisionomia Savana Estépica.","HUEFS0219676","HUEFS0219676 HUEFS0219676_01","G.Staples","Petrolina","40W30'20''","9S24'18''","2016","05",NA,NA,NA,"363","363",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"179","2019-09-05 14:22:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","parkeri","Ipomoea parkeri",NA,"C. F. Parker",NA,NA,NA,NA,"South America","Guyana",NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA
"180","2020-02-20 14:36:39-03","IAC","IAC","19479","S","Plantae",NA,NA,"Convolvulaceae-5.Convolvuloideae","Ipomoea","rubens","Ipomoea rubens","Choisy","H.F. Leitão Filho","148","1967","08","10",NA,"Brasil","São Paulo",NA,"-47.0608","-22.9056",NA,NA,NA,NA,"R. Simão-Bianchini","Campinas","-47.0608","-22.9056","1997","05","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-04-02 09:31:56-03","URICER","HPBR","7591","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choiry","BUTZKE, A.",NA,"1993","11","04",NA,"Brasil","RS",NA,"-51.9063987731934","-27.4617004394531",NA,"Flor lilás, pouco numeroso, isolado em beira de curso d'água.","HPBR007591",NA,NA,"Marcelino Ramos",NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"182","2020-12-17 17:07:04-03","UEM","HUEM","1232","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","K.S.Guerino","8","1988","05","10",NA,"Brasil","Paraná","rio Paraná, ilha Porto Rico","-53.25","-22.75",NA,"Trepadeira; flores coloração lilás, perfumadas.","HUEM000029062",NA,"Moya, CU","Porto Rico","-53.25","-22.75","2019","07","31",NA,NA,"235","235",NA,NA,NA,NA,NA,NA,NA,NA,NA
