"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"610","2019-11-01 14:54:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Sucre, D","1967","10","25","Brasil","Rio de Janeiro",NA,"Mata do Sumaré",NA,NA,NA,NA,"300","300",NA,NA,"1726","Epífita; Umbrófila, material estéril",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"611","2019-11-01 14:54:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Smith, LB","Kirkbride Junior, JH","1972","04","26","Brasil","Rio de Janeiro",NA,"15km from praça da Parati on road from Parati to Cunha",NA,NA,NA,NA,NA,NA,NA,NA,"1727","Epiphyte up to 4m, corolla pale greenish; Montane rain forest along creek at ca 820m","1983","04",NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"612","2019-11-01 14:54:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Hoehne, W","Hoehne, W","1951","08","29","Brasil","São Paulo","São Paulo","Pouso dos urubus","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.","Escandente na mata",NA,NA,NA,"53584","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"613","2019-10-03 10:03:27-03","UFSCar","SORO","7207","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch.) A.DC.","E.L. Jaques","Verdi, M.; Korte, A. & Hasckel, R.P.","2009","05","26","Brasil","Santa Catarina","Orleans","Três Barras, Parque Nacional de São Joaquim; 928 m.","-49.495833","-28.172222","49°29'45,00W","28°10'20,00S","928","928",NA,NA,"2237","Florística IFFSC 141 (Liana); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Hábito: Liana.","2010","08","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2019-10-03 10:03:27-03","UFSCar","SORO","7295","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch.) A.DC.","E.L.Jacques","Dreveck, S.; Stival-Santos, A. & Verdi, M.","2009","07","29","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Trilha da Chuva","-49.081667","-27.0575","49°04'54W","27°03'27S","350","350",NA,NA,"1031","Coleta extra IFFSC (Liana); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Altura: 0,4m; Hábito: liana; Habitat:mata ciliar; Cor/flor: branca.","2010","05","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-10-03 10:03:27-03","UFSCar","SORO","7296","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch.) A.DC.","A.A. de Oliveira","Korte, A.; Kniess, A.","2010","06","24","Brasil","Santa Catarina","Vitor Meireles","Jacú-Paca.","-49.77","-26.821667","49°46'12W","26°49'18S","701","701",NA,NA,"3900","Florística IFFSC 742 (Liana); Floresta Ombrófila Densa; Estádio Suces.: médio de regeneração; Hábito: liana; Habitat: interior do fragmento; Cor/flor: botão floral.","2010","10","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2019-10-03 10:03:27-03","UFSCar","SORO","7304","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","E.L. Jacques","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","2009","12","10","Brasil","Santa Catarina","Joinville","Serra Dona Francisca.","-49.047789","-26.192511","49°02'52,04W","26°11'33,04S","576","576",NA,NA,"897","Florística IFFSC e1048a (Liana); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Hábito: liana; Habitat: interior de fragmento.","2010","08","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2019-10-03 10:03:27-03","UFSCar","SORO","7305","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","A.A. de Oliveira","Verdi, M.; Klettenberg, D.H.; Klemz, G.","2010","01","30","Brasil","Santa Catarina","Treviso","Nova Brasília.","-49.498611","-28.443611","49°29'55W","28°26'37S","555","555",NA,NA,"3516","Florística IFFSC 74 (Liana); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Hábito: liana; Habitat: interior de fragmento.","2010","09","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2019-10-03 10:03:27-03","UFSCar","SORO","7297","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch.) A.DC.","E.L. Jacques","Schimitt, J.L.; Caglioni, E.; Andrade, S.; Cristofolini, C.","2009","10","27","Brasil","Santa Catarina","Presidente Nereu","Braço do Salão - Fazenda Sabiá","-49.231406","-27.064731","49°13'53,06W","27°03'53,03S","533","533",NA,NA,"405","Florística IFFSC e518a (Liana); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Hábito: liana; Habitat: mata ciliar; Cor/flor: branca.","2010","05","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-10-03 10:03:27-03","UFSCar","SORO","4483","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Grimaldi, M.C.; Nogueira, L.E.G.D.","2013","10","13","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho. Trilha do Braço","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"37","Epifeta. 800m.",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-10-03 10:03:27-03","UFSCar","SORO","7310","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","M. Sobral","Verdi, M.; Martins, E.E. & Veiga, O.N.","2010","08","24","Brasil","Santa Catarina","Morretes","Olimpo/ Parque Estadual Pico Marumbi.","-48.923333","-25.442222","48°55'24,00W","25°26'32,00S","600","600",NA,NA,"5490","Floresta Ombrófila Densa; Estádio Suces.: Avançado; Hábito: liana; Cor/Flor: branca.","2010","09","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2020-08-20 14:55:41-03","UFSC","FLOR","63026","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Santos, E.P.","Santos, E.P.; Blum, C.; Hoffmann, P.","2001","12","18","Brasil","Paraná","Guaratuba","Morro dos Perdidos, Serra de Araçatuba.","-49.051667","-25.751389","49º3'6''W","25º45'5''S","850","850","FLOR0063026","FLOR0063026","1091","Epífita, flor alva","2008","12","09",NA,NA,NA,"Cucurbitales",NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-08-20 14:55:41-03","UFSC","FLOR","50778","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Funez, L.A.","Funez, L.A.","2012","09","08","Brasil","Santa Catarina","Blumenau","Reserva Particular do Patrimônio Natural de Bugerkopf.","-49.07","-27.004167","49º4'12''W","27º0'15''S","174","174","FLOR0050778",NA,"875","escandente, flor branca","2012","09","08",NA,NA,NA,"Cucurbitales",NA,NA,NA,NA,NA,NA,NA,NA
"623","2020-08-20 20:38:29-03","UFSC","FLOR","27698","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Kozera, C.","Kozera, C.; et alii","1997","04","24","Brasil","Paraná","Curitiba","Parque Barigui.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"FLOR0027698",NA,"552","trepadeira radicante em árvore, flor branca, 8m altura","1997",NA,NA,"25180","auto",NA,"Cucurbitales",NA,NA,NA,NA,NA,NA,NA,NA
"624","2020-08-20 20:38:29-03","UFSC","FLOR","19852","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Hatschbach, G.","Kummrow, R.; Cordeiro, J.","1987","12","29","Brasil","Paraná","Guaratuba","Alto da Serra.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"FLOR0019852","FLOR0019852","2967","flor alvaMaterial coletado (2967) juntamente com a espécie Begonia polyandra. Foi separado em 2005 ganhando o número de herbário FLOR 34409 e o número de coleta 2967a, após ser determinado por E.L. Jacques em 1997","1988",NA,NA,"41937","auto",NA,"Cucurbitales",NA,NA,NA,NA,NA,NA,NA,NA
"625","2020-08-20 20:38:29-03","UFSC","FLOR","15883","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Hatschbach, G.","Cordeiro, J.; Silva, J.M.","1985","09","11","Brasil","Paraná","Morretes","Véu de Noiva.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"FLOR0015883",NA,"145","epífita, flor alvacenta","1986",NA,NA,"30514","auto",NA,"Cucurbitales",NA,NA,NA,NA,NA,NA,NA,NA
"626","2020-08-20 20:38:29-03","UFSC","FLOR","26866","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Waechter, J.L.","Jarenkow, J.A.; Waechter, J.L.","1990","03","27","Brasil","Rio Grande do Sul","Torres","Pedra Branca.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0026866",NA,"1672","apoiante, flor rósea. Próximo a riacho.","1990",NA,NA,"20837","auto",NA,"Cucurbitales",NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-08-20 14:55:41-03","UFSC","FLOR","5472","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Klein, R.M.; Bresolin, A.","1966","06","21","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"350","350","FLOR0005472",NA,"6763","flor branca. Det. de acordo com FIC (BEGO): 21",NA,NA,NA,"27000","auto",NA,"Cucurbitales",NA,NA,NA,NA,NA,NA,NA,NA
"628","2020-08-20 14:55:41-03","UFSC","FLOR","5474","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Klein, R.M.; Bresolin, A.","1967","07","26","Brasil","Santa Catarina","Florianópolis","Morro do Saquinho, Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0005474",NA,"7517","flor branca. Det. de acordo com FIC (BEGO): 21",NA,NA,NA,"27000","auto",NA,"Cucurbitales",NA,NA,NA,NA,NA,NA,NA,NA
"629","2021-03-04 15:46:54-03","IF","SPSF","12037","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"A.Custodio Filho & Al.Gentry","1987","02","04","Brasil","SP","Boraceia","between Mogi das Cruzes and Biritiba Mirim crest of Serra do Mar","-48.7700004577637","-22.1900005340576",NA,NA,NA,NA,NA,NA,"4698","COLETA: XLS: SPSFAntigo;",NA,NA,NA,"10241","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"630","2021-03-04 15:46:54-03","IF","SPSF","20389","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"J.A.Pastore & F.A.R.D.P.Arzolla","1996","05","15","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira, Núcleo Santana","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,"715","COLETA: XLS: SPSFAntigo;",NA,NA,NA,"38740","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"631","2021-03-04 15:46:54-03","IF","SPSF","12542","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"G.A.D.C. Franco & A.Custodio Filho","1988","09","28","Brasil","SP","Salesópolis","Reserva Florestal, Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"705","COLETA: XLS: SPSFAntigo;",NA,NA,NA,"18032","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"632","2021-03-04 15:46:54-03","IF","SPSF","19022","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"G.A.D.C. Franco","1995","05","08","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1337","COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Cachoeira&nf;;",NA,NA,NA,"53584","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"633","2021-03-04 15:46:54-03","IF","SPSF","10141","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"A.Custodio Filho","1983","09","30","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,NA,NA,"1620","COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"634","2021-03-04 15:46:54-03","IF","SPSF","11147","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,"G.A.D.C. Franco","S.Romaniuc Neto & A.Custodio Filho","1984","02","03","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,NA,"890","950",NA,NA,"110","COLETA: XLS: SPSFAntigo&nf;Trepadeira; flores com pétalas brancas, sépalas verdes, estames amarelados; face dorsal da folha de cor vermelho arroxeada; visitada por coleópteros.;","1988","03","02",NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"635","2021-03-04 15:46:54-03","IF","SPSF","42101","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","R.T. Polisel","R.T.Polisel","2008","11","28","Brasil","SP","Juquitiba","Estrada da Palestina","-47.090278","-23.975556",NA,NA,"700","700",NA,NA,"931","COLETA: Topo de morro; área de vegetação conservada.&nf;Trepadeira, flores vermelhas.;","2008","12","10",NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"636","2021-03-04 15:46:54-03","IF","SPSF","34004","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"D.A.Medeiros","2003","04","19","Brasil","SP","Ribeirão Grande","E.E.Xitue","-48.35","-24.466667",NA,NA,"788","788",NA,NA,"88","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"637","2021-03-04 15:46:54-03","IF","SPSF","31439","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"S.Bortoleto","2002","04","21","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.994167","-24.141667",NA,NA,NA,NA,NA,NA,"68","COLETA: XLS: SPSFAntigo; GEOGRAFIA: entorno do Rio Bonito&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"638","2021-03-04 15:46:54-03","IF","SPSF","33869","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"A.C.Aguiar","2003","04","15","Brasil","SP","Ribeirão Grande","Parque Estadual Intervales","-48.419167","-24.2775",NA,NA,"710","710",NA,NA,"115","COLETA: XLS: SPSFAntigo; GEOGRAFIA: vegetacao secundaria&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"639","2021-03-04 15:46:54-03","IF","SPSF","50980","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann","A. Maruyama & L. Cicco","2016","08","26","Brasil","SP","Cunha",NA,"-45.014722","-23.228611",NA,NA,"1099","1099",NA,NA,"528","COLETA: Liana com flores de sépalas e pétalas de coloração creme.; GEOGRAFIA: Floresta Ombrófila Densa Aluvial, borda;","2016","08","29",NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"640","2021-03-04 15:46:54-03","IF","SPSF","11574","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"M.J.Robim","1987","10","20","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"485","COLETA: XLS: SPSFAntigo;",NA,NA,NA,"21048","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"641","2021-03-04 15:46:54-03","IF","SPSF","28969","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"R.S.Bianchini","2000","09","07","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"1395","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,NA,NA,"30093","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"642","2021-03-04 15:46:54-03","IF","SPSF","28892","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"L.Rossi","2000","09","21","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"2189","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa em regeneracao&nf;;",NA,NA,NA,"30093","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"643","2021-03-04 15:46:54-03","IF","SPSF","28822","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"F.O. Souza","2000","07","20","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"90","COLETA: XLS: SPSFAntigo; GEOGRAFIA: Mata Ombrofila Densa&nf;;",NA,NA,NA,"30093","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"644","2021-03-04 15:46:54-03","IF","SPSF","28584","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"F.O. Souza","2000","10","20","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"191","COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha dos macacos&nf;;",NA,NA,NA,"30093","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"645","2021-03-04 15:46:54-03","IF","SPSF","21639","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"J.P.Souza","1996","12","11","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"758","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta com acao antropica&nf;;",NA,NA,NA,"38855","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"646","2021-03-04 15:46:54-03","IF","SPSF","17762","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"G.A.D.C. Franco & M.L.Kawazaki","1994","08","19","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"1275","COLETA: XLS: SPSFAntigo;",NA,NA,NA,"38855","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"647","2021-03-04 15:46:54-03","IF","SPSF","16973","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"J.B.Baitello","1994","03","30","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"562","COLETA: XLS: SPSFAntigo;",NA,NA,NA,"38855","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"648","2021-03-04 15:46:54-03","IF","SPSF","20401","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"J.A.Pastore & F.A.R.D.P.Arzolla","1996","05","14","Brasil","SP","Eldorado","P.E.Jacupiranga- Núcleo Caverna do Diabo","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,"714","COLETA: XLS: SPSFAntigo; GEOGRAFIA: interior da mata&nf;;",NA,NA,NA,"38804","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"649","2021-03-04 15:46:54-03","IF","SPSF","19225","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"J.A.Pastore & J.B.Baitello","1995","07","21","Brasil","SP","Ibiúna","Parque Estadual de Jurupará, Fazenda Tucano","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,"610","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,"43112","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"650","2021-03-04 15:46:54-03","IF","SPSF","10934","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"A.Custodio Filho","1986","10","18","Brasil","SP","Salesópolis","Casa Grande, E.B.Boraceia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"2786","COLETA: XLS: SPSFAntigo;",NA,NA,NA,"18032","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"651","2021-03-04 15:46:54-03","IF","SPSF","12643","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,"J.A.Pastore","J.A.Pastore","1988","12","08","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"235","COLETA: XLS: SPSFAntigo&nf;Cipó, sobre ávore de Inga; flores cor creme.; GEOGRAFIA: Linha 06 da fitossociologia;","1989","01","10","53584","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"652","2021-03-04 15:46:54-03","IF","SPSF","15466","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"M. Kirizawa & M.Sugiyama","1992","09","21","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"2693","COLETA: XLS: SPSFAntigo;",NA,NA,NA,"34059","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"653","2021-03-04 15:46:54-03","IF","SPSF","51589","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","C. Delfini","J. Kuntz & G.D. Colletta & V.S. Moreno","2013","03","26","Brasil","SP","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores.","-47.5","-23.9599990844727",NA,NA,"514","514",NA,NA,"896","COLETA: Liana com frutos castanhos; GEOGRAFIA: Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária);","2013","03","26","41034","auto","Magnoliophyta","Violales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"654","2017-09-11 17:08:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Martius, CFP",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ibidem, prope praed. Mandiocca el alibi in montibus dEstrella",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"655","2017-09-11 17:08:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil",NA,NA,"in prov. S. Pauli",NA,NA,NA,NA,NA,NA,NA,NA,"1619","in hb. Mus. Par.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"656","2017-09-11 17:08:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Riedel, L",NA,NA,NA,"Brazil",NA,NA,"Habitat in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"657","2017-09-11 17:08:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Lhotsky, J",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"et Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"122","in hb. DC. et Vindob.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"658","2017-09-11 17:08:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Sellow, F",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ibidem, prope praed. Mandiocca el alibi in montibus dEstrella",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in hb. reg. Berol.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
