"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","year","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"332","2016-02-16 08:04:00-02","MO","MOBOT","921954","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Isabel Basualdo","Basualdo 2615","7","South America","Paraguay","Corillera, altos.",NA,NA,NA,NA,"1989","19",NA,NA,"-57.25","-25.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2016-02-16 08:07:00-02","MO","MOBOT","921956","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Nélida Soria","Soria Rey 2821","12","South America","Paraguay","Tororo; Arroyo Polilla.",NA,NA,NA,NA,"1988","14","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2016-02-16 08:35:00-02","MO","MOBOT","921957","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Nélida Soria","Soria Rey 2469","10","South America","Paraguay","Tavai, Bosque de Trosiuk.",NA,NA,NA,NA,"1988","30","Caazapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2016-02-16 08:30:00-02","MO","MOBOT","921959","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Nélida Soria","Soria Rey 4028","12","South America","Paraguay","Tavai. 2 km del Arroyo Mboichini.",NA,NA,NA,NA,"1989","8","Caazapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2016-02-16 08:30:00-02","MO","MOBOT","921960","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Nélida Soria","Soria Rey 3569","4","South America","Paraguay","Camino Nueva Italia Carapegua.",NA,NA,NA,NA,"1989","31","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2016-02-16 08:30:00-02","MO","MOBOT","921961","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Nélida Soria","Soria Rey 3970","7","South America","Paraguay","Mbatovi",NA,NA,NA,NA,"1989","19",NA,NA,"-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2016-02-16 08:29:00-02","MO","MOBOT","921962","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Rosa Degen|Elsa M. Zardini","Degen 623","12","South America","Paraguay","Cerro Tobatí. En el bosque. Republica del Paraguay Universidad Nacional de Asuncion Facultad de Ciencias Quimicas Seccion Botanica.",NA,NA,NA,NA,"1987","16","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2016-02-16 08:28:00-02","MO","MOBOT","921963","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Lidia Pérez de Molas|David R. Brunner","Pérez de Molas 1002","10","South America","Paraguay","Cerro de Tobatí. Cerro Ybutú silla. 5 km S del Pueblo de Tobatí.",NA,NA,NA,NA,"1986",NA,"Cordillera",NA,"-57.08333","-25.3","110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2016-02-16 08:44:00-02","MO","MOBOT","921965","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Isabel Basualdo","Basualdo 1379","1","South America","Paraguay","Orte II Cerro Palacios.",NA,NA,NA,NA,"1988","12","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2016-02-16 08:06:00-02","MO","MOBOT","942325","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"René Guillén V.|S. Coria","Guillén Villarroel 1367","5","South America","Bolivia","Campamento EL REFUGIO a 2500 m al norte de la casa yendo hacia la bahía Las Petas. En bosque ribereño.",NA,NA,NA,NA,"1994","18","Santa Cruz","Velasco","-61.04805","-14.76222","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2016-02-16 08:05:00-02","MO","MOBOT","487902","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Elsa M. Zardini|E. Velázquez","Zardini 22312","7","South America","Paraguay","Río Salado basin on road to Arroyos y Esteros. Gallery forest.",NA,NA,NA,NA,"1990","21","Cordillera",NA,"-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"395","4",NA,NA
"343","2016-02-16 08:45:00-02","MO","MOBOT","487858","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 9877","1","South America","Paraguay","Cerro Mbatoví. Forest along northern slope, in regeneration.",NA,NA,NA,NA,"1989","26","Paraguarí",NA,"-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","4",NA,NA
"344","2016-02-16 08:42:00-02","MO","MOBOT","479803","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Elsa M. Zardini|M. Velázquez","Zardini 10002","1","South America","Paraguay","Cerro Mbatoví. Forest remains on southern slope.",NA,NA,NA,NA,"1989","26","Paraguarí",NA,"-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","4",NA,NA
"345","2016-02-16 08:10:00-02","MO","MOBOT","487262","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Elsa M. Zardini|C. Velázquez","Zardini 17873","1","South America","Paraguay","Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Gallery forest around inundated savanna.",NA,NA,NA,NA,"1990","13","Paraguarí",NA,"-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"251","2",NA,NA
"346","2016-02-16 08:09:00-02","MO","MOBOT","921955","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Mirtha Ortiz","Ortiz 1364","7","South America","Paraguay","Mbatovi. Camino al A Mbatovi.",NA,NA,NA,NA,"1989","26","Paraguarí",NA,"-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2016-02-16 08:06:00-02","MO","MOBOT","485485","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Elsa M. Zardini|S. Velázquez","Zardini 13078","6","South America","Paraguay","Mbatoví Mountain. Forest along southern slope.",NA,NA,NA,NA,"1989","24","Paraguarí",NA,"-57.11666","-25.41666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115","4",NA,NA
"348","2016-02-16 08:06:00-02","MO","MOBOT","481487","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Elsa M. Zardini|R. Velázquez","Zardini 16834","12","South America","Paraguay","Northern part of Lake Ypoá basin, 12.6 km SE of Nueva Italia, southern border of Bañado on Arroyo Cañabe basin. Tall forest.",NA,NA,NA,NA,"1989","14","Paraguarí",NA,"-57.38333","-25.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"209","4",NA,NA
"349","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","51720",NA,"Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G. Lohmann",NA,"L.H. Fonseca; B. Medeiros","250","11",NA,"Brasil","Estrada para Pedra do Botelho. Beira da estrada de chão",NA,"Liana. Cálice verde e corola rosa. Odor levemente adocicado. Prensada em álcool. Em meio a plantação de café","MBML051720","MBML051720","2013","07","Espírito Santo","Boa Vista","-40.2955","-18.456556","137","137","M. Kaehler",NA,NA,NA,NA,NA,"40W17'43,8","18S27'23,6",NA,NA,NA,NA,NA,NA
"350","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","49520",NA,"Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"M. Kaehler; P.H. Labiak, N.L. Evangelista & F.L. Evangelista","426","01",NA,"Brasil","Margem da BR 163 entre Cruzeiro do Sul e Cianorte",NA,"Liana ca 5m altura. Gavinhas simples. Flores lilás, tubo internamente branco. Cálice róseo. Filetes brancos, anteras pretas. Muito abundante","MBML049520","MBML049520","2015","05","Paraná","Cianorte","-52.6049995422363","-23.6632995605469",NA,NA,"M. Kaehler",NA,NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-02-04 10:26:38-03","UFRPE","HST","10385","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S.Moore) A.H.Gentry",NA,"A.M.Miranda; et al.","3819","01",NA,"Brasil","Sítio Grande",NA,"Arbusto de ramos escandentes; caule acinzentado; folhas papiráceas; inflorescência com raqui cálice e corola magenta.","HST010385",NA,"2001","18","Bahia","São Desidério","-44.9733009338379","-12.3633003234863",NA,NA,NA,"2016",NA,NA,"175149","auto",NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-02-04 10:26:38-03","UFRPE","HST","12874","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S.Moore) A.H.Gentry",NA,"A.M.Miranda; et al.","4921","03",NA,"Brasil","Mirindiba",NA,"Liana; muito ramificada; caule; folhas membranáceas; flores com cálice e corola lilás; frutos maduros marrons.","HST012874","HST012874_v","2005","01","Maranhão","Parnarama","-43.0932998657227","-5.68167018890381",NA,NA,"A.M.Miranda","2015","07","23","95189","auto",NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-09-12 05:00:02-03","US","US","2454437","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"A. L. Woolston","1215",NA,"South America","Paraguay","Primavera.",NA,NA,"US03213080","US03213080_01",NA,NA,"Alto Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"354","2020-09-12 05:00:02-03","US","US","2707999","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"G. Hatschbach","15744","1","South America","Brazil","Serra Dourada (mun. Umuarama). Da mata pluvial dabacia do Rio Paraná.",NA,NA,"US03213092","US03213092_01","1967","19","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"355","2020-09-12 05:00:02-03","US","US","2641149","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"J. C. Lindeman & J. H. Haas","4252","1","South America","Brazil","Brasiliae Australis. Serra dos Dourados, by road from Umuarama to Icaraima.",NA,NA,"US03213095","US03213095_01","1967","19","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"356","2020-09-12 05:00:02-03","US","US","1618077","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Y. Mexia","5373","11","South America - Neotropics","Brazil","Fazenda do Deserto; Morro das Poças; streamside.",NA,NA,"US03213089","US03213089_01","1930","28","Minas Gerais",NA,NA,NA,"715",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"357","2020-09-12 05:00:02-03","US","US","1483580","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"P. Jörgensen","3453","11","South America","Paraguay","V. Rica.",NA,NA,"US03213090",NA,"1929","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"358","2020-09-12 05:00:02-03","US","US","72574","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,NA,"835",NA,"South America","Paraguay",NA,NA,NA,"US03213083",NA,"1888",NA,"Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"359","2020-09-12 05:00:02-03","US","US","2850723","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"G. Hatschbach","40531","12","South America","Brazil","Rio S. Francisco Falso (mun. Sta. Helena).",NA,NA,"US03213094","US03213094_01","1977","8","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"360","2020-09-12 05:00:02-03","US","US","3517249","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Collector unknown","19504","1","South America","Paraguay","In relictis nemorosis circa 15 km ante Capitan Bado ex Ype-Jhú.",NA,NA,"US03213085",NA,"1979","12","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"361","2020-09-12 05:00:02-03","US","US","1057352","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"E. Hassler","12428","1","South America","Paraguay","Paraguaria Centralis: in regione lacus Ypacaray.",NA,NA,"US03213091","US03213091_01","1913",NA,"Paraguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"362","2020-09-12 05:00:02-03","US","US","1158992","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"K. Fiebrig","6142",NA,"South America","Paraguay","In regione fluminis Alto Paraná.",NA,NA,"US03213078",NA,"1909",NA,"Alto Parana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"363","2020-09-12 05:00:02-03","US","US","3517205","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"M. Bernardi","19002","12","South America","Paraguay","Sat frequens in loco ad viam de Cerro Corá meridionalim versus Cerro Guazú, km 20.",NA,NA,"US03213084",NA,"1978","9","Amambay",NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"364","2020-09-12 05:00:02-03","US","US","1416861","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,NA,"835",NA,"South America","Paraguay",NA,NA,NA,"US03213086",NA,"1888",NA,"Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"365","2020-09-12 05:00:02-03","US","US","1803098","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Rodriguez, --","621","9","South America","Argentina","Santa Ana.",NA,NA,"US03213082","US03213082_01","1912","18","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"366","2020-09-12 05:00:02-03","US","US","2515207","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"B. Balansa","494a",NA,"South America","Paraguay",NA,NA,NA,"US03213081",NA,"1874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"367","2020-09-12 05:00:02-03","US","US","3517072","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"L. Bernardi","19169","12","South America","Paraguay","In nemo=re collino ad septentrionem Cerro Corá monumenti, trans rivulum Aquidaban ( = Akidaban).",NA,NA,"US03213088",NA,"1978","14","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"368","2020-09-12 05:00:02-03","US","US","2571984","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"-- Reitz & Klein, --","12113","1","South America","Brazil","Altônia, Xambre.",NA,NA,"US03213093","US03213093_01","1962","27","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"369","2020-09-12 05:00:02-03","US","US","3517280","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"M. Bernardi","19501","1","South America","Paraguay","In relictis nomorosis circa Capitan Bado.",NA,NA,"US03213087","US03213087_01","1979","12","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"370","2020-09-12 05:00:02-03","US","US","1934190","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"E. Sesmero","s.n.","4","South America","Argentina","Gab. Misiones. Villa Lamís.",NA,NA,"US03213079",NA,"1944","16","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"371","2021-03-15 18:25:52-03","USP","SPF","100652","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Pirani, JR","3534","12",NA,"Brasil","Morro Grande, Morro Grande, a 3 km W da saída da cidade na rodovia para Jerônimo Monteiro (BR-482)Floresta atrás da Serraria da Pedras Marmora",NA,"Liana da orla da mata. Folhas vede-claras. Cálice verde na base, passando a alvo e rosa para o ápice. Corola rosa-claras. Flor perfumada.","SPF00100652",NA,"1994","09","Espírito Santo","Cachoeiro de Itapemirim","-41.095901","-20.848633",NA,NA,"Lohmann, LG","2006",NA,NA,NA,NA,"-41.095901","-20.848633",NA,NA,NA,NA,NA,NA
"372","2020-01-21 12:08:14-03","USP","SPF","189018","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Zardini, EM","12840","06",NA,"Paraguai","Acahay Massif.",NA,NA,"SPF00189018",NA,"1989","11","Paraguarí",NA,"-57.15","-25.9","400","400","Lohmann, LG","2008",NA,NA,NA,NA,"-57.15","-25.9",NA,NA,NA,NA,NA,NA
"373","2020-01-21 12:08:14-03","USP","SPF","189019","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Zardini, EM","3981","12",NA,"Paraguai","Cordillera: Cerro Tobatí.",NA,NA,"SPF00189019",NA,"1987","11",NA,NA,NA,NA,NA,NA,"Lohmann, LG","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-01-21 12:08:14-03","USP","SPF","189020","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Degen, R","584","12",NA,"Paraguai","Cerro Taboti.",NA,NA,"SPF00189020",NA,"1987","04","Cordillera",NA,NA,NA,NA,NA,"Lohmann, LG","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-03-15 18:25:52-03","USP","SPF","189021","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Soria, N","2821","12",NA,"Paraguai","Tororo. Arroyo Polilla.",NA,"Voluble; flores blancas a orillas de curso de agua.","SPF00189021",NA,"1988","14","Guairá",NA,"-56.25","-25.916666",NA,NA,"Lohmann, LG","2014",NA,NA,NA,NA,"-56.25","-25.916666",NA,NA,NA,NA,NA,NA
"376","2020-01-21 12:08:14-03","USP","SPF","189022","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Zardini, EM","21149","06",NA,"Paraguai","5 Km SE of road to Nueva ColombiaOn a plain.",NA,NA,"SPF00189022",NA,"1990","09",NA,NA,"-57.25","-25.133333",NA,NA,"Lohmann, LG","2008",NA,NA,NA,NA,"-57.25","-25.133333",NA,NA,NA,NA,NA,NA
"377","2021-03-15 18:25:52-03","USP","SPF","193800","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"González, AM","181","11","Southern America","Argentina","Ruta 7 y acceso a Ruíz de Montoya",NA,"Trepadora, flores rosadas.; Borde de camino.","SPF00193800",NA,"2008","27","Misiones","Cainguás",NA,NA,NA,NA,"Lohmann, LG","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-13 11:16:50-03","USP","SPF","218888","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Fonseca, LHM","250","11",NA,"Brasil","Boa Vista.",NA,NA,"SPF00218888",NA,"2013","07","Espírito Santo",NA,"-40.2955","-18.456556","137","137","Kaehler, M",NA,NA,NA,NA,NA,"-40.2955","-18.456556",NA,NA,NA,NA,NA,NA
"379","2019-11-13 11:16:50-03","USP","SPF","222372","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Martos, L","9","11",NA,"Brasil","Estação Ecológica do Caiuá, Beira da estrada.",NA,NA,"SPF00222372",NA,"2011","22","Paraná","Diamante do Norte","-52.900278","-22.610278","298","298","Lohmann, LG","2013","05","05",NA,NA,"-52.900278","-22.610278",NA,NA,NA,NA,NA,NA
"380","2019-11-13 11:16:50-03","USP","SPF","222373","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Rosado, A","157","08",NA,"Brasil","Estação Ecológica do Caiuá, Estrada do restaurante para antiga casa do Zé.",NA,NA,"SPF00222373",NA,"2012","23","Paraná","Diamante do Norte","-52.881389","-22.631389","285","285","Lohmann, LG","2013","05","05",NA,NA,"-52.881389","-22.631389",NA,NA,NA,NA,NA,NA
"381","2020-01-17 15:17:27-03","USP","SPF","232996","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Salgado, C","585","12","Southern America","Argentina",NA,NA,NA,"SPF00232996",NA,"2008","29","Misiones","Leandro N. Alem",NA,NA,NA,NA,"Frazão, A","2017","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-03-15 18:25:52-03","USP","SPF","30320","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Hatschbach, G","40531","12",NA,"Brasil","Rio São Francisco Falso",NA,"Volúvel, flor lilaz rosado, orla da mata de galeria.; Orla de mata de galeria. Duplic.","SPF00030320",NA,"1977","08","Paraná","Santa Helena","-54.332513","-24.860109",NA,NA,"Lohmann, LG","2008",NA,NA,NA,NA,"-54.332513","-24.860109",NA,NA,NA,NA,NA,NA
"383","2021-03-15 18:25:52-03","USP","SPF","85513","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Arbo, MM","5598","12",NA,"Brasil","Sítio Sturr. Feixe de Pedras, 6 km ESE de Pancas camino a Colatina.",NA,"Trepadora, hojas discolores, haz oscura, enves claro; caliz verde-lilaceo; corola lila.","SPF00085513",NA,"1992","05","Espírito Santo",NA,"-40.766666","-19.25","180","180","Lohmann, LG","2006",NA,NA,NA,NA,"-40.766666","-19.25",NA,NA,NA,NA,NA,NA
"384","2019-11-13 11:16:50-03","USP","SPF","222367","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Romagnolo, MB","3212","05",NA,"Brasil","Estação Ecológica do Caiuá, Trilha da Cachoeira.",NA,NA,"SPF00222367",NA,"2013","05","Paraná","Diamante do Norte","-52.848056","-23.631667","270","270","Lohmann, LG","2013","05","05",NA,NA,"-52.848056","-23.631667",NA,NA,NA,NA,NA,NA
