"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","identifiedBy","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","coordinatePrecision","geoFlag"
"151","2008-05-27 22:02:00-03","MO","MOBOT","709562","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Carlos E. Cerón|Crizón, Mónica|Carlos Iguago","Cerón Martínez 8846","1990","2","22","South America","Ecuador","Napo","Tena","Estación Biológica Jatun Sacha. 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Bosque maduro, suelo aluvial cerca al Río Napo. Parcela Permanente 05.","-77.6","-1.06666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (MO)",NA,NA,NA,"90-9","6",NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","709613","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Alwyn H. Gentry|Elsa M. Zardini|Miryam Monsalve B.|J.D. Caicedo","Gentry 53824","1986","3","30","South America","Colombia","Chocó",NA,"Taparalito, Quebrada Taparal, N of Palestina. Primary wet forest.","-77.2","4.25","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"86-28","4",NA,NA
"153","2011-06-09 16:54:00-03","MO","MOBOT","709630","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Carlos E. Cerón","Cerón Martínez 7400","1989","8","14","South America","Ecuador","Napo",NA,"Cantón Tena. Estación Biológica JATUN SACHA. Río Napo, 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Bosque primario, colinas.","-77.6","-1.06666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Vázquez Avila, 1991 (SI)",NA,NA,NA,"89-43","6",NA,NA
"154","2018-09-26 09:53:00-03","MO","MOBOT","709673","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Vlastimil Zak|Severo Espinoza","Zak 4643","1989","7","2","South America","Ecuador","Pastaza",NA,"Pozo petrolero Garza de TENNECO. 35 km (aprox.) al noreste de Montalvo.","-76.7","-1.8166667","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"89-5","11",NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","709843","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Carlos E. Cerón|Miguel Cerón","Cerón Martínez 4527","1988","8","24","South America","Ecuador","Napo",NA,"Estación Biológica Jatun Sacha. Bosque muy húmedo Tropical. Bosque primario y potrero.","-77.6","-1.06666","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"88-18","6",NA,NA
"156","2014-04-04 05:47:00-03","MO","MOBOT","709860","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Alwyn H. Gentry|Rodolfo Vásquez|Cesár A. Grández|Nestor Jaramillo","Gentry 56100","1987","2","17","South America","Peru","Loreto","Maynas","Allpahuayo, km 20 Iquitos-Nauta, ca. 35 km Southwest of Iquitos. Rich soil forest. Transect 2.","-73.4166667","-3.9666667","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. C. Berg (BG)",NA,NA,NA,"87-23","1",NA,NA
"157","2011-06-09 17:51:00-03","MO","MOBOT","709924","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Carlos E. Cerón","Cerón Martínez 1569","1987","6","16","South America","Ecuador","Tungurahua",NA,"Cantón Baños. Parroquia Río Negro. Bosque muy húmedo Premontano.","-78.16666","-1.4","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Vazquez Avila (SI)",NA,NA,NA,"87-13","5",NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","710001","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Daniel Rubio","Rubio 242","1989","11","3","South America","Ecuador","Napo",NA,"Cantón Orellana. Sector Huashito, 20 km al norte de Coca. Propiedad de PALMORIENTE. Bosque húmedo Tropical. Bosque primario, terreno plano; suelo negro, fértil, Hydrandept.","-77.08333","-0.33333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"89-4","10",NA,NA
"159","2017-02-03 05:18:00-02","MO","MOBOT","710189","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Alwyn H. Gentry|César E. Barbosa|Dairon Cárdenas L.","Gentry 76021","1992","3","2","South America","Colombia","Antioquia",NA,"Alto de Cueras, 10 km E of La Blanquita, 12 km W of Nutibara, cloud forest. Transect 3","-76.5","6.66666","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"856","4",NA,NA
"160","2011-06-09 17:51:00-03","MO","MOBOT","710383","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Carlos E. Cerón","Cerón Martínez 3414","1988","1","16","South America","Ecuador","Napo",NA,"Parque Nacional Yasuní. Alrededores del Helipuerto de Amo Sur. Bosque húmedo tropical. Bosque inundado, suelo pantanoso.","-76.08333","-0.86666","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Vazquez Avila (SI)",NA,NA,NA,"88-4","4",NA,NA
"161","2014-04-04 05:47:00-03","MO","MOBOT","710400","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 43073","1983","7","15","South America","Peru","Loreto","Maynas","Yanamono. Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo,, mature forest on yellowish lateritic soil. Transect 19","-72.83333","-3.46666","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg",NA,NA,NA,"83-192","2",NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","710641","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Juan Celedonia Ruiz M.|et al.","Ruiz M. 1577","1990","9","14","South America","Peru","Loreto","Maynas","Caserío Nuevo San Juan, Quebrada Tamishiaco, a dos horas de viaje de la desembocadura en motor 40 HP. Bosque primario de altura, suelos arcillosos.","-72.96666","-4.08333","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"55","5",NA,NA
"163","2014-04-04 05:47:00-03","MO","MOBOT","710653","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 43161","1983","7","16","South America","Peru","Loreto","Maynas","Yanamono. Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo, seasonally inundated tahuampa forest. Transect 4","-72.83333","-3.46666","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg",NA,NA,NA,"83-197","3",NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","710819","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Carlos E. Cerón|Fernando Hurtado","Cerón Martínez 6651","1989","4","29","South America","Ecuador","Napo",NA,"Cantón Archidona. Carretera Hollín-Loreto, Km 50. Comunidad Guagua Sumaco. Faldas al sur del Volcán Sumaco. Bosque muy húmedo Premontano. Informante: Pedro Avilés.","-77.45","-0.63333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"!C.C. Berg (BG)",NA,NA,NA,"89-8","8",NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","711243","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Carlos E. Cerón|Carlos Iguago|Zaldumbide, Edy","Cerón Martínez 8382","1990","1","20","South America","Ecuador","Napo",NA,"Cantón Tena. Estación Biológica Jatun Sacha. 8 km al este de Misahuallí. Bosque huy húmedo Tropical. Bosque primario, cerca al riachuelo Chinguipino. Parcela Permanente 03.","-77.6","-1.06666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"90-3","4",NA,NA
"166","2018-10-16 06:37:00-03","MO","MOBOT","711510","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Carlos E. Cerón","Cerón Martínez 651","1987","1","17","South America","Ecuador","Napo",NA,"Reserva Biológica Jatun Sacha. Río Napo, 8 km abajo de Misahuallí.","-77.6","-1.0666667","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg",NA,NA,NA,"87-1","7",NA,NA
"167","2011-06-08 12:01:00-03","MO","MOBOT","711607","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","José Schunke V.","Schunke Vigo 10547","1978","9",NA,"South America","Peru","Huánuco","Leoncio Prado","Dtto. Padre Luyando; carretera a Supte, cerca al Caserio, Incari.","-76","-9.2","690.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"M. Vaszquez-Avila (SI)",NA,NA,NA,"64","5",NA,NA
"168","2016-10-13 05:57:00-03","MO","MOBOT","712540","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","David A. Neill|et al.","Neill 8489","1988","6","3","South America","Ecuador","Napo",NA,"Estación Biológica Jatun Sacha. Río Napo, 8 km al E de Misahuallí. Bosque muy húmedo Tropical. Lomas de suelo rojo, Oxisol.","-77.6","-1.06666","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. C. Berg (BG)",NA,NA,NA,"88-13","10",NA,NA
"169","2016-10-13 05:57:00-03","MO","MOBOT","712547","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","David A. Neill|Alwyn H. Gentry|Sue Manning","Neill 8134","1987","12","28","South America","Ecuador","Napo",NA,"Estación Biológica Jatun Sacha. Río Napo, 8 km al E de Misahuallí. Bosque primario. Lomas de suelo rojo oxisol.","-77.6","-1.06666","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Vazquez Avila (SI)",NA,NA,NA,"87-58","10",NA,NA
"170","2014-04-04 05:47:00-03","MO","MOBOT","712815","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Alwyn H. Gentry|Rodolfo Vásquez|Peggy Stern|M. Horna","Gentry 43771","1983","8","28","South America","Peru","Loreto","Maynas","Yanamono. Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo. Seasonally inundated tahuampa forest. Transect 8","-72.83333","-3.46666","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg",NA,NA,NA,"83-240","4",NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","713176","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Alwyn H. Gentry","Gentry 80728","1993","7","29","South America","Ecuador","Zamora-Chinchipe","Nangaritza","Miazi, flood plain forest along Rio Nangaritza.","-78.66666","-4.3","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"1296","4",NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","713519","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Camilo Díaz S.|Nestor Jaramillo","Díaz Santibáñez 1436","1979","9","15","South America","Peru","Loreto",NA,"Carretera Oleoducti Secundario entre los Campamentos Bartra 1 y Bartra 4.","-75.75","-2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Vazquez-Avila (SI)",NA,NA,NA,"141","4",NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","713551","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Cesár A. Grández|et al.","Grández Rios 1712","1990","7","15","South America","Peru","Loreto","Maynas","Río Yahuasyacu; caserío Portugal. Bosque primario, suelo arcilloso.","-73.33333","-3.16666","122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"73","8",NA,NA
"174","2015-12-06 06:15:00-02","MO","MOBOT","713987","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Galo A. Tipaz|Carlos Quelal|G. Cantincuz","Tipaz 1154","1992","5","23","South America","Ecuador","Carchi","Tulcán","Parroquia Chical. Sector Gualpi medio. Reserva Indígena Awá. Sendero a San Marcos al norte de la casa comunal. Bosque muy húmedo Premontano. Bosque primario.","-78.26666","1.03333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Vazquez Avila (SI)",NA,NA,NA,"92-16","6",NA,NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","714052","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Cesár A. Grández|A. Chiquispama","Grández Rios 946","1987","3","24","South America","Peru","Loreto","Maynas","Río Tigre-Río Correnties, Couvenio IIAP-Petroperu, cocha Shebonal, Caserio Cuchara (Río Corrientes). Bosque ribereño (no inundable).","-75.25","-3.75","150.00000000","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"121","4",NA,NA
"176","2019-06-16 04:36:00-03","MO","MOBOT","714132","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Galo A. Tipaz|Carlos Aulestia|A. Llanos","Tipaz 2106","1992","10","19","South America","Ecuador","Esmeraldas","San Lorenzo","Ricaurte. Reserva Indígena Awá. Bosque primario. Bosque húmedo Tropical.","-78.53333","1.16666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"92-28","12",NA,NA
"177","2008-12-05 10:57:00-02","MO","MOBOT","714193","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Josefina Espina Z.","Espina Z. 1859","1985","11","16","South America","Colombia","Chocó",NA,"Municipio de Pizarro, km. 30-33 de la carretera Pié de Pepé-Puerto Meluk.","-76.8333333","5.1166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"1","6",NA,NA
"178","2012-08-16 05:10:00-03","MO","MOBOT","714299","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Severo Espinoza","Espinoza 25","1989","11","3","South America","Ecuador","Napo",NA,"Cantón Orellana. Sector Huashito, 20 km al norte de Coca. Propiedad de PALMORIENTE. Bosque húmedo Tropical. Bosque primario, terreno plano; suelo negro, fértil, Hydrandept.","-77.08333","-0.33333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"89-1","10",NA,NA
"179","2018-09-27 16:41:00-03","MO","MOBOT","714369","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Severo Espinoza|Tiro Coba","Espinoza 606","1990","11","13","South America","Ecuador","Pastaza","Pastaza","Pozo petrolero Namoyacu de UNOCAL. 30 km al sur del pueblo de Curaray.","-76.95","-1.6666667","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"90-4","7",NA,NA
"180","2011-06-09 18:02:00-03","MO","MOBOT","714950","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Edgar Gudiño","Gudiño Jara 1202","1990","12","4","South America","Ecuador","Pastaza","Pastaza","Pozo petrolero Moretecocha de ARCO. Río Landayacu. 75 km al este de Puyo. Bosque húmedo Tropical. Bosque primario; árboles cortados por las obras petroleras.","-77.41666","-1.56666","580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"90-20","10",NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","714968","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Edgar Gudiño|S. Flores|Velasco, A.","Gudiño Jara 1467","1991","7","4","South America","Ecuador","Morona-Santiago","Limón Indanza","Carretera Gualaquiza-Méndez. Bosque Húmedo Pre-Montano. Bosque secundario, borde de carretera.","-78.33333","-2.66666","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Vasquez Avila (SI)",NA,NA,NA,"91-32","10",NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","714974","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Edgar Gudiño|S. Flores|Velasco, A.","Gudiño Jara 1469","1991","7","4","South America","Ecuador","Morona-Santiago","Limón Indanza","Carretera Gualaquiza-Méndez. Bosque Húmedo Pre-Montano. Bosque secundario, borde de carretera.","-78.33333","-2.66666","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Vasquez Avila (SI)",NA,NA,NA,"91-32","10",NA,NA
"183","2015-07-02 11:23:00-03","MO","MOBOT","715014","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Percy Núñez V.","Núñez Vargas 12966","1991","2","18","South America","Peru","Cusco","Quispicanchis","Camanti; 254 km from Cusco road to Maldonado, 15 Quince, Mil area. River, rivulets and waterfalls.","-70.75","-13.2166667","643.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"66","3",NA,NA
"184","2014-01-24 10:30:00-02","MO","MOBOT","880208","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Milton Aulestia|Nestor Andi|Enomenga, Nenquerei","Aulestia 1309","1993","12","1","South America","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción Km. 67-69. Bosque húmedo Tropical. Bosque primario. Colinas de suelo rojo.","-76.8166667","-0.8166667","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,NA,"1",NA,NA
"185","2014-01-24 11:18:00-02","MO","MOBOT","880375","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Milton Aulestia|Nestor Andi|Enomenga, Nenquerei","Aulestia 1480","1993","12","1","South America","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción Km 67-69. Bosque húmedo Tropical. Bosque primario. Colinas de suelo rojo.","-76.3666667","-0.8166667","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vazquez Avila (SI)",NA,NA,NA,NA,"1",NA,NA
"186","2018-06-03 05:28:00-03","MO","MOBOT","881039","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Alberto Dik","Dik 891","1993","12","15","South America","Ecuador","Napo","Orellana","Parque Nacional Yasuní. Carretera y oleoducto de Maxus en contrucción, Km 9-11. Bosque húmedo tropical. Bosque primario.","-76.55","-0.48333","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vázquez Avila (SI)",NA,NA,NA,NA,NA,NA,NA
"187","2012-05-15 05:10:00-03","MO","MOBOT","882647","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Daniel Rubio|Alberto Angel Alvarado","Rubio 2396","1992","2","5","South America","Ecuador","Napo","Archidona","Volcán Sumaco. Carretera Hollín-Loreto, Km 50. Comunidad Guagua Sumaco. Bosque pluvial premontano. Area de manejo comunitario de bosque.","-77.66666","-0.73333","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,NA,NA,NA,NA
"188","2014-11-15 05:40:00-02","MO","MOBOT","919538","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","John L. Clark|Nigel Pitman","Clark 250","1994","11","15","South America","Ecuador","Esmeraldas","Quinindé","Bilsa Biological Station. Mache Mountains, 35 KM W of Quinindé 5 KM W of Santa Isabel. Premontane wet forest. Invader trail.","-79.73333","0.35","400.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Vazquez Avila (SI)",NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","997211","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Julio C. Betancur B.|et al.","Betancur B. 5507","1994","5","4","South America","Colombia","Putumayo","Mocoa","Carretera Mocoa-Sibundoy, entre Las Mesas y poco después del Mirador. Vertiente amazónica de Colombia.","-76.63333","1.2","1300.00000000","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","997219","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Julio C. Betancur B.|et al.","Betancur B. 5150","1994","4","20","South America","Colombia","Putumayo","Mocoa","Corregimiento de San Antonio, vereda Alto Campucana, finca La Mariposa, bosque primario dominado por Lauráceas y Meliáceas. Vertiente amazónica de Colombia.","-76.63333","1.2","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","707048","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Alwyn H. Gentry|Carlos E. Cerón|Gladys Benavides","Gentry 64346","1988","12","28","South America","Ecuador","Napo",NA,"Dureno, Reserva Forestal de Communidad Cofan de Dureno, Rio Aguarico; mature moist forest. TRANSECT 4","-76.69","0.044444","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Vazquez Avila (SI)",NA,NA,NA,"88-319","3",NA,NA
"192","2011-06-09 17:29:00-03","MO","MOBOT","709626","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Vlastimil Zak|Jaime L. Jaramillo","Zak 3578","1987","9","18","South America","Ecuador","Tungurahua",NA,"Río Negro. Bosque secundario, suelo humífero.","-78.33333","-0.25","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"87-57","25",NA,NA
"193","2012-03-02 05:16:00-03","MO","MOBOT","2417940","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","H. van der Werff|Bruce Gray|Juan C. Ronquillo|Wilson Quizhpe","van der Werff 19522","2004","11","12","South America","Ecuador","Zamora-Chinchipe",NA,"In the vicinity of the mining camp at the Río Tundaime. Montane forest behind the mining camp and in pastures with scattered trees.","-78.40305","-3.57888","1000.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"372","7",NA,NA
"194","2008-12-12 03:32:00-02","MO","MOBOT","3025184","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Thomas B. Croat","Croat 96717","2006","4","7","South America","Ecuador","Zamora-Chinchipe",NA,"Vicinity of Ecua-Corrientes copper mine development, Río Waiwaime drainage, along road to minesite 3.3 km above gate, 6.3 km E of mine headquarters.","-78.42694","-0.57694","1308.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)",NA,NA,NA,"3527","6",NA,NA
"195","2019-01-25 04:36:00-02","MO","MOBOT","100403955","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Rodolfo Vásquez|Luis Valenzuela G.|Antonio Peña|J. Mateo M.","Vásquez Martínez 36151","2009","6","25","South America","Peru","Pasco","Oxapampa","Distrito Villa Rica. Camino desde el sector Ubiriqui hacia Santa Rosa.","-75.05","-10.71","970.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I. Villalba (HOXA)",NA,NA,NA,"629","7",NA,NA
"196","2020-08-31 09:17:09-03","INPA","INPA","139676","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","schippii","Ficus schippii","Standl.","Forero, E","6946","1980","03","10","Southern America","Colômbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"INPA0139676","INPA0139676 INPA0139676_e",NA,NA,NA,NA,"Berg, CC","1982",NA,NA,NA,NA,NA,NA
"197","2020-08-31 09:17:09-03","INPA","INPA","144209","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","schippii","Ficus schippii","Standl.","Cordeiro, I dos R.","42","1985","06","15","Southern America","Brasil","Roraima",NA,"BR174, 43 km ao N do equador., 43 Km ao N do equador, estrada Manaus-Cararacarí, BR-174","-60.333333","0.416667",NA,NA,NA,NA,"INPA0144209","INPA0144209 INPA0144209_e INPA0144209_nd INPA0144209_num",NA,"-60.333333","0.416667",NA,"Pelissari, G","2012","09",NA,NA,NA,NA,NA
"198","2020-08-31 09:17:09-03","INPA","INPA","169347","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","schippii","Ficus schippii","Standl.","Foster, RB","10199","1985","05","14","Southern America","Peru","Pasco",NA,NA,NA,NA,NA,NA,NA,NA,"INPA0169347","INPA0169347 INPA0169347_e",NA,NA,NA,NA,"Berg, CC","1989",NA,NA,NA,NA,NA,NA
"199","2020-08-31 09:17:09-03","INPA","INPA","108297","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","schippii","Ficus schippii","Standl.","Forero, E","4178","1979","03","28","Southern America","Colômbia","Chocó",NA,"Hoya del Rio San Juan. Quebrada Taparal","-77.388889","4.177778",NA,NA,NA,NA,"INPA0108297","INPA0108297 INPA0108297_e",NA,"-77.388889","4.177778",NA,"Berg, CC","1980",NA,NA,NA,NA,NA,NA
"200","2020-09-12 05:00:02-03","US","US","1664007","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","schippii","Ficus schippii","Standl.","B. A. Krukoff","4902","1933","6","17","South America - Neotropics","Brazil","Amazonas",NA,"Near mouth of Rio Embira (tributary of Rio Tarauaca)","-70.25","-7.5",NA,NA,NA,NA,"US01334344","US01334344_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
