"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"684","2019-11-01 15:04:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Resende, ILM","2014","08","08","Southern America","Brasil",NA,NA,"Arbusto 1,8m. Botões, flor branca, frutos globosos pretos; Borda da mata de galeria",NA,"3396","Dicotyledoneae",NA,"Cogn.",NA,"Goiás","Quirinópolis","Fazenda Boa Sorte","-50.4516983032227","-18.448299407959",NA,NA,NA,"52313","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-11-01 15:04:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Resende, ILM","2014","08","08","Southern America","Brasil",NA,NA,"Arbusto 2m. Botões cremes. Flor branca 3mm. Frutos pretos; Borda da mata de galeria",NA,"3367","Dicotyledoneae",NA,"Cogn.",NA,"Goiás","Quirinópolis","Fazenda Boa Sorte. Serra da CRP","-50.4516983032227","-18.448299407959",NA,NA,NA,"52313","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-11-01 15:04:13-03","UnB","UB","133965","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Walter, BMT","2004","08","10","Southern America","Brasil",NA,NA,"Frutos maduros atro-purpúreos, imaturos amarelos e/ou alaranjados.; Arbusto 1,8m.; Mata de galeria",NA,"5258","Dicotyledoneae",NA,"Cogn.","Fonseca, ML","Tocantins","Almas","Fazenda Minehaha. Arredores do Córrego do Cachorro","-47.1702995300293","-11.5735998153687",NA,NA,NA,"70348","auto",NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA
"687","2019-11-01 15:04:13-03","UnB","UB","100877","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans latialata","Irwin, HS","1966","05","15","Southern America","Brasil",NA,NA,NA,NA,"15881","Dicotyledoneae",NA,"Cogn.","Wurdack, JJ","Distrito Federal",NA,"30km ao NE de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,"latialata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-11-01 15:04:13-03","UnB","UB","100885","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans latialata","Pires, JM","1963","04","17","Southern America","Brasil",NA,NA,NA,NA,"9162","Dicotyledoneae",NA,"Cogn.","Wurdack, JJ","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,"latialata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-10-03 10:03:58-03","UFSCar","SORO","1676","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans",NA,"1995","09","16",NA,"Brasil",NA,NA,NA,NA,"372",NA,NA,"Cogn.",NA,"Bahia","Queiróz","Ilha de Mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-05-06 11:59:42-03","UFU","HUFU","26196","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Santos, M.L.","2001","12","12",NA,"Brasil",NA,NA,"Campo úmido/cerrado.","HUFU00062901","77",NA,NA,"Cogn.","Romero, R.","Goiás",NA,"Parque Estadual Serra dos Pirineus",NA,NA,NA,NA,"HUFU00062901",NA,NA,NA,NA,NA,NA,"2002","05",NA,NA,NA,NA,NA
"691","2019-05-06 11:59:42-03","UFU","HUFU","60468","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Araújo, I.M.; Marques, D.","2011","08","23",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt. Pétalas brancas, estilete rosáceo, frutos vináceos.; Campo rupestre.","HUFU00062871","139",NA,NA,"Cogn.","Araújo, I.M.","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Trilha para cachoeira da Sentinela.","-43.541944","-19.666111","1191","1191","HUFU00062871",NA,NA,NA,NA,"-43.541944","-19.666111","2011","11","21",NA,NA,NA,NA
"692","2019-05-06 11:59:42-03","UFU","HUFU","39992","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Guarino, E.S.G.; et al.","2000","10","09",NA,"Brasil",NA,NA,"Árvore, ca. 6 m.; Mata de galeria inundável. solo argiloso com muita serrapilheira.","HUFU00062863","489",NA,NA,"Cogn.","Walter, B.M.T.","Distrito Federal","Brasília","Fazenda Sucupira, Na mata do Riacho Fundo, atrás da churrasqueira.","-47.9296989440918","-15.7797002792358",NA,NA,"HUFU00062863","70570","auto",NA,NA,NA,NA,"2001","01",NA,NA,NA,NA,NA
"693","2019-05-06 11:59:42-03","UFU","HUFU","54408","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Munhoz, C.; Ianhez, M.","1994","10","13",NA,"Brasil",NA,NA,"Arbusto, ca. 2,0 m. Fruto átrio-purpureo. Pedúnculos vermelho-vinho, ocráceo-pubérulo. Fruto esférico achatado, imaturos vermelhos. Anteras persistentes no fruto.","HUFU00062855","198",NA,NA,"Cogn.","Munhoz, C.B.R.","Distrito Federal","Brasília","Viveiro sul da NOVACAP","-47.9296989440918","-15.7797002792358",NA,NA,"HUFU00062855","70570","auto",NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA
"694","2019-05-06 11:59:42-03","UFU","HUFU","53716","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Proença, C.; Classe de Taxonomia da Universidade de Brasília","2002","07","18",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Flor creme. Fruto preto.; Mata de galeria.","HUFU00062865","2637",NA,NA,"Cogn.","Proença, C.","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Fazenda Portal da Chapada. Trilha de visitação.","-47.5099983215332","-14.1324996948242",NA,NA,"HUFU00062865","44724","auto",NA,NA,NA,NA,"2002","08","18",NA,NA,NA,NA
"695","2019-05-06 11:59:42-03","UFU","HUFU","57884","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Resende, I.L.M.","2008","07","05",NA,"Brasil",NA,NA,"Vereda.","HUFU00062866","163",NA,NA,"Cogn.",NA,"Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,"HUFU00062866","39117","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2019-05-06 11:59:42-03","UFU","HUFU","39604","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Oliveira, G.C.","2003","09","22",NA,"Brasil",NA,NA,"Arbusto.; Vereda.","HUFU00062864","2588",NA,NA,"Cogn.",NA,"Goiás","Caldas Novas","Parque Estadual Serra de Caldas Novas","-48.625","-17.74169921875",NA,NA,"HUFU00062864","36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2019-05-06 11:59:42-03","UFU","HUFU","38456","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Pott, A.; Pott, V.J.; Aragaki, S. & Cristaldo, A.C.M.","2004","03","29",NA,"Brasil",NA,NA,"Arbusto 2,5 m. Botão rosa.; Borda de mata de galeria em áreas de cerrado. Solo argiloso. Fundo de vale.","HUFU00062867","11552",NA,NA,"Cogn.","Romero, R.","Mato Grosso do Sul","Chapadão do Sul",NA,"-52.6227989196777","-18.7942008972168",NA,NA,"HUFU00062867","84526","auto",NA,NA,NA,NA,"2004","11",NA,NA,NA,NA,NA
"698","2019-05-06 11:59:42-03","UFU","HUFU","38416","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Pott, A.; Valls, A.L.B. & Sartori, S.A.","2001","06","28",NA,"Brasil",NA,NA,"Mata ciliar úmida. Solo litólico, argiloso encharcado. Vale.","HUFU00062860","10904",NA,NA,"Cogn.","Romero, R.","Mato Grosso do Sul","Costa Rica","Balneário no Salto Majestosodo Rio Sucuri","-53.1291999816895","-18.5438995361328",NA,NA,"HUFU00062860","76958","auto",NA,NA,NA,NA,"2004","11",NA,NA,NA,NA,NA
"699","2019-05-06 11:59:41-03","UFU","HUFU","19160","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Tameirão-Neto, E.","1996","03","04",NA,"Brasil",NA,NA,"Arbusto.; Vereda.","HUFU00062887","1899",NA,NA,"Cogn.","Romero, R.","Minas Gerais","Araguari","UHE Capim Branco","-48.187198638916","-18.6471996307373",NA,NA,"HUFU00062887","58653","auto",NA,NA,NA,NA,"2000","12",NA,NA,NA,NA,NA
"700","2020-08-04 12:48:26-03","UFU","HUFU","45170","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Romero, R.; Arantes, A.A.A.; Bernardes, P.H.N.; Silva, M.A.O.; Caixeta, F.; et al.","2006","07","12",NA,"Brasil",NA,NA,"Arvoreta, ca. 2 m. Corola e estames alvos.; Campo sujo.","HUFU00062900","7779",NA,NA,"Cogn.","Romero, R.","Minas Gerais","Capitólio","Região da represa de Furnas, Estrada atrás do Paraíso Perdido; ca. de 5 km da rodovia MG 050.","-46.0499992370605","-20.6152992248535",NA,NA,"HUFU00062900","29474","auto",NA,NA,NA,NA,"2007","07",NA,NA,NA,NA,NA
"701","2019-05-06 11:59:42-03","UFU","HUFU","48350","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Bernardes, P.H.N.; Nakajima, J.N.; Melo, K.B.S.; Castro, W.S. & Oliveira, A.L.F.","2007","05","24",NA,"Brasil",NA,NA,"Arbórea, ca. 2,0 m. Botões florais alvos, frutos maduros vermelho-amarelados.; Mata ciliar.","HUFU00062893","264",NA,NA,"Cogn.",NA,"Minas Gerais","Capitólio","Região de Furnas, Cachoeira do Filó.","-46.0499992370605","-20.6152992248535",NA,NA,"HUFU00062893","29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2019-05-06 11:59:42-03","UFU","HUFU","49250","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Bernardes, P.H.N.; Romero, R.; Melo, K.B.S. & Soares, P.N.","2007","11","09",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,5 m. Frutos maduros vermelhos.; Mata ciliar.","HUFU00062895","378",NA,NA,"Cogn.",NA,"Minas Gerais","Capitólio","Região de Furnas, Morro atrás da Pousada do Rio Turvo. Borda da Cachoeira Duquadinha.","-46.0499992370605","-20.6152992248535",NA,NA,"HUFU00062895","29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2019-05-06 11:59:41-03","UFU","HUFU","23892","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1996","07","11",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Cálice avermelhado, corola branca e estames creme.; Campo rupestre.","HUFU00037899","2040",NA,NA,"Cogn.","Romero, R.","Minas Gerais","São Roque de Minas","Cachoeira dos Rolinhos.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00037899","57119","auto",NA,NA,NA,NA,"1996","12","09",NA,NA,NA,NA
"704","2019-05-06 11:59:41-03","UFU","HUFU","15665","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","1997","08","23",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Hipanto marrom, corola e estames brancos.; Capão de mata em vertente de córrego.","HUFU00037901","4500",NA,NA,"Cogn.","Romero, R.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta, parte de cima.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00037901","57119","auto",NA,NA,NA,NA,"1997","08",NA,NA,NA,NA,NA
"705","2019-05-06 11:59:42-03","UFU","HUFU","6387","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Nakajima, J.N.; et al.","1994","10","17",NA,"Brasil",NA,NA,"Arbusto, ca. 0,8 m. Frutos avermelhados.; Campo rupestre.","HUFU00037903","563",NA,NA,"Cogn.","Romero, R.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Parte superior da Cachoeira Casca D'Anta. Paredão da Cachoeira.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00037903","57119","auto",NA,NA,NA,NA,"1995","04","09",NA,NA,NA,NA
"706","2019-05-06 11:59:42-03","UFU","HUFU","4718","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Romero, R.; et al.","1993","10","08",NA,"Brasil",NA,NA,"Arvoreta, ca. 3 m. Frutos imaturos amarelos e maduros vinhos.","HUFU00062882","48",NA,NA,"Cogn.","Romero, R.","Minas Gerais","Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00062882","58223","auto",NA,NA,NA,NA,"1993","11","09",NA,NA,NA,NA
"707","2019-05-06 11:59:41-03","UFU","HUFU","144","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Vieira, R.C.; Cordeiro, I.","1981","08","07",NA,"Brasil",NA,NA,"Árvore, ca. 4 m. Inflorescência alva.; Mata.","HUFU00062857","150",NA,NA,"Cogn.","Romero, R.","Minas Gerais","Uberlândia","Fazenda do Glória, UFU. Km 78-80 do lado esquerdo da rodovia para Uberaba.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00062857","58223","auto",NA,NA,NA,NA,"1993","11","09",NA,NA,NA,NA
"708","2019-05-06 11:59:42-03","UFU","HUFU","57606","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Romero, R.; Carvalho, M.S. & Rezende, A.R.","2010","08","16",NA,"Brasil",NA,NA,"Arvoreta, corola branca, lacínias rosadas e frutos bacáceos.; Borda de mata.","HUFU00062899","8284",NA,NA,"Cogn.",NA,"Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00062899","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2019-05-06 11:59:41-03","UFU","HUFU","15028","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Nakajima, J.N.; Vanini, D. & Simão, D.","1995","06","22",NA,"Brasil",NA,NA,"Árvore, ca. 5 m. Flores brancas.; Mata de galeria.","HUFU00062890","1635",NA,NA,"Cogn.",NA,"Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00062890","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2019-05-06 11:59:42-03","UFU","HUFU","4119","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Prado, C.A.; et al.","1993","04","14",NA,"Brasil",NA,NA,"Árvore, ca. 4,0 m. Flores brancas e frutos amarelos.; Borda de mata.","HUFU00062879","59",NA,NA,"Cogn.","Romero, R.","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00062879","58223","auto",NA,NA,NA,NA,"1993","10","20",NA,NA,NA,NA
"711","2019-05-06 11:59:42-03","UFU","HUFU","4728","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Romero, R.; et al.","1993","10","11",NA,"Brasil",NA,NA,"Arvoreta, ca. 3 m. Frutos imaturos, amarelos e maduros negros.; Borda da mata.","HUFU00062884","501",NA,NA,"Cogn.","Romero, R.","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00062884","58223","auto",NA,NA,NA,NA,"1993","11","11",NA,NA,NA,NA
"712","2019-05-06 11:59:42-03","UFU","HUFU","40066","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Scariot, A.O.; et al.","2003","09","25",NA,"Brasil",NA,NA,"Mata de galeria. Solo hidromórfico arenoso. Relevo plano.","HUFU00062862","714",NA,NA,"Cogn.","Romero, R.","Tocantins","Dianópolis","Fazenda Nova Iguaçú, Mata de galeria do rio Limoeiro, margem esquerda.","-46.8205986022949","-11.627799987793",NA,NA,"HUFU00062862","77760","auto",NA,NA,NA,NA,"2005","01",NA,NA,NA,NA,NA
"713","2019-05-06 11:59:42-03","UFU","HUFU","37966","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Romero, R.; Lopes, D.S.; Oliveira, C.F.; Pinese, O.P. & Martins, J.M.E.","2004","09","15",NA,"Brasil",NA,NA,"Arvoreta, ca. 2,0 m. Hipanto creme esverdeado, corola branca, androceu amarelo, gineceu rosado e fruto vermelho rosado.; Mata de galeria.","HUFU00037897","7117",NA,NA,"Cogn.","Oliveira-Silva, M.A.","Minas Gerais","Delfinópolis","Trilha da Escada de Pedras","-46.653611","-20.434444","845","845","HUFU00037897",NA,NA,NA,NA,"-46.653611","-20.434444","2005","08","01",NA,NA,NA,NA
"714","2019-05-06 11:59:42-03","UFU","HUFU","38035","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Nakajima, J.N.; Romero, R.; Andrade, T.; Cassarotti, S.N.; Machado, A.B. & Rocha, F.A.","2004","09","15",NA,"Brasil",NA,NA,"Árvore, ca. 2 m. Cálice vermelho com pontos nigrescentes, corola alva e estiletes rosas.; Mata ciliar.","HUFU00037895","3863",NA,NA,"Cogn.","Rocha, F.A.","Minas Gerais","Delfinópolis","Mata da cachoeira dos Alpinistas.","-46.653611","-20.434444","845","845","HUFU00037895",NA,NA,NA,NA,"-46.653611","-20.434444","2004","10",NA,NA,NA,NA,NA
"715","2019-05-06 11:59:42-03","UFU","HUFU","38109","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Faria, C.A.; Silva, M.C.; Ferreira, A.F.; Santos, C.P. & Lima, M.O.","2004","09","15",NA,"Brasil",NA,NA,"Árvore, ca. 5 m. Botões florais brancos, flor branca com cálice vermelho.; Mata ciliar.","HUFU00037894","77",NA,NA,"Cogn.","Oliveira-Silva, M.A.","Minas Gerais","Delfinópolis","Cachoeira do Alpinista","-46.653611","-20.434444","845","845","HUFU00037894",NA,NA,NA,NA,"-46.653611","-20.434444","2005","08","01",NA,NA,NA,NA
"716","2019-05-06 11:59:42-03","UFU","HUFU","38196","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Hattori, E.K.O.; Faria, C.A. & Magalhães, C.C.","2004","09","15",NA,"Brasil",NA,NA,"Árvore, ca. 2,5 m. Frutos avermelhados, cálice e corola alva.; Mata ciliar.","HUFU00037893","430",NA,NA,"Cogn.","Faria, C.A.","Minas Gerais","Delfinópolis","Mata da Cachoeira do Alpinista","-46.653611","-20.434444",NA,NA,"HUFU00037893",NA,NA,NA,NA,"-46.653611","-20.434444","2004","10","27",NA,NA,NA,NA
"717","2020-08-04 12:48:26-03","UFU","HUFU","42910","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Nakajima, J.N.; Romero, R.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","2005","09","30",NA,"Brasil",NA,NA,"Árvore ca. de 0,4 m. Frutos esverdeados a vinho.; Mata em fenda de rocha. Paredão de calcário.","HUFU00062891","3932",NA,NA,"Cogn.","Romero, R.","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Pedreira Souza, ca. de 2 km da rodovia MG 050.",NA,NA,NA,NA,"HUFU00062891",NA,NA,NA,NA,NA,NA,"2007","07",NA,NA,NA,NA,NA
"718","2019-05-06 11:59:42-03","UFU","HUFU","43819","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Nakajima, J.N.; Romero, R.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","2005","12","09",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Frutos avermelhados a nigrescentes.; Borda de mata ciliar.","HUFU00062892","4151",NA,NA,"Cogn.","Romero, R.","Minas Gerais",NA,"Região da Represa de Furnas., Morro atrás da Pousada do Rio Turvo.",NA,NA,NA,NA,"HUFU00062892",NA,NA,NA,NA,NA,NA,"2007","07",NA,NA,NA,NA,NA
"719","2019-05-06 11:59:42-03","UFU","HUFU","50718","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Rodrigues, C.M.","2007","06","03",NA,"Brasil",NA,NA,"Arbusto.; Cerrado.","HUFU00062897","45",NA,NA,"Cogn.","Romero, R.","Minas Gerais","Uberlândia","Parque do Sabiá","-48.233889","-18.914444",NA,NA,"HUFU00062897",NA,NA,NA,NA,"-48.233889","-18.914444",NA,NA,NA,NA,NA,NA,NA
"720","2019-05-06 11:59:42-03","UFU","HUFU","55074","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Kinoshita, L.S.; Martins, A.B.; Galvão, J.C.; Aranha-Filho, J.L.; Caseli, C.C.; et al.","2008","11","05",NA,"Brasil",NA,NA,"Subarbusto, ca. 1 m.","HUFU00062896","429",NA,NA,"Cogn.",NA,"Minas Gerais","Capitólio","Estrada para as Pedreiras","-46.293333","-20.603611","999","999","HUFU00062896",NA,NA,NA,NA,"-46.293333","-20.603611",NA,NA,NA,NA,NA,NA,NA
"721","2019-05-06 11:59:42-03","UFU","HUFU","58114","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Hemsing, P.K.B.; Hemsing, P.K.B.; Soares, P.N.; Deus, F.F. & Marzineck, J.","2010","09","21",NA,"Brasil",NA,NA,"Arbusto, ca. de 1,5 m de altura. Frutos vermelhos.; Campo Rupestre.","HUFU00062868","228",NA,NA,"Cogn.","Romero, R.","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Cachoeira dos Cristais.","-43.601944","-18.161667","1054","1054","HUFU00062868",NA,NA,NA,NA,"-43.601944","-18.161667","2010","11",NA,NA,NA,NA,NA
"722","2019-05-06 11:59:42-03","UFU","HUFU","58668","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Vitta, F.A.; Araújo, I.M. & Diniz, M.F.","2008","09","03",NA,"Brasil",NA,NA,"Árvore ca. de 5 metro de altura, inflorescência e hipanto vináceo, pétalas alvas.","HUFU00062874","1054",NA,NA,"Cogn.","Romero, R.","Minas Gerais","Diamantina","Parque Estadual do Biribiri","-43.615","-18.211667","1170","1170","HUFU00062874",NA,NA,NA,NA,"-43.615","-18.211667","2010","11",NA,NA,NA,NA,NA
"723","2019-05-06 11:59:42-03","UFU","HUFU","59720","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Rezende, A.R.; Romero, R.; Versiane, A.F.A.; Bacci, L.F.; Araújo, I.M. & Machado, A.I.M.R.","2011","05","17",NA,"Brasil",NA,NA,"Arbusto, 6 m. Hipanto e lacínias verdes, botões florais brancos.; Campo úmido.","HUFU00062872","367",NA,NA,"Cogn.",NA,"Minas Gerais","Diamantina","Parque Estadual do Biribiri, ca. de 1 Km da entrada principal do parque, trilha das cachoeiras.","-43.621111","-18.186667","1087","1087","HUFU00062872",NA,NA,NA,NA,"-43.621111","-18.186667",NA,NA,NA,NA,NA,NA,NA
"724","2019-05-06 11:59:42-03","UFU","HUFU","61809","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Guilherme, F.A.G.; Bernasol, W.P. & Batista, N.T.F.","2007","08","10",NA,"Brasil",NA,NA,"Arbusto escandente, ca. 2 m alt. Infrutescência com pedicelo vermelho. Frutos maduros pretos.; Borda de fragmento de Floresta Estacional.","HUFU00062856","754",NA,NA,"Cogn.","Romero, R.","Goiás","Aparecida do Rio Doce","PCH Irara","-51.166667","-18.1",NA,NA,"HUFU00062856",NA,NA,NA,NA,"-51.166667","-18.1","2012","03",NA,NA,NA,NA,NA
"725","2019-05-06 11:59:42-03","UFU","HUFU","63502","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Versiane, A.F.A.; Pacheco, R.A.; Oliveira, A.L.F.; Romero, R. & Fernandes, W.P.","2012","07","04",NA,"Brasil",NA,NA,"Arvoreta, ca. 0,3 m alt. Hipanto avermelhado, corola e estames alvos. Frutos imaturos avermelhados, maduros arroxeados.; Borda de mata.","HUFU00062903","221",NA,NA,"Cogn.",NA,"Goiás","Cocalzinho de Goiás","Serra dos Pireneus, BR 070, ca. 15 Km de Cocalzinho.","-48.897222","-15.792222","1083","1083","HUFU00062903",NA,NA,NA,NA,"-48.897222","-15.792222",NA,NA,NA,NA,NA,NA,NA
"726","2019-05-06 11:59:42-03","UFU","HUFU","59736","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Rezende, A.R.; Romero, R.; Versiane, A.F.A.; Bacci, L.F.; Araújo, I.M. & Machado, A.I.M.R.","2011","05","17",NA,"Brasil",NA,NA,"Arbusto 2 m. Hipanto verde, botões florais brancos.; ca. de 1 Km da entrada principal do parque, trilha das cachoeiras.","HUFU00062870","383",NA,NA,"Cogn.",NA,"Minas Gerais","Diamantina","Parque Estadual do Biribiri","-43.618333","-18.224167","1175","1175","HUFU00062870",NA,NA,NA,NA,"-43.618333","-18.224167",NA,NA,NA,NA,NA,NA,NA
"727","2019-05-06 11:59:42-03","UFU","HUFU","59798","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Marques, D.; Romero, R.; Castro, N.M.; Simão, D.; Rezende, A.R.; Araújo, I.M.; et al.","2011","05","17",NA,"Brasil",NA,NA,"Subarbusto, ca. 1 m alt. Botões florais brancos.; Campo rupestre.","HUFU00062869","192",NA,NA,"Cogn.",NA,"Minas Gerais","Diamantina","Parque Estadual do Biribiri","-43.618333","-18.222778","1175","1175","HUFU00062869",NA,NA,NA,NA,"-43.618333","-18.222778",NA,NA,NA,NA,NA,NA,NA
"728","2019-05-06 11:59:42-03","UFU","HUFU","60512","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Marques, D.; Araújo, I.M.; Romero, R. & Versiane, A.F.A.","2011","10","04",NA,"Brasil",NA,NA,"Arbusto, ca. 2,5 m alt. Frutos vináceos.; Campo rupestre, afloramentos rochosos.","HUFU00062873","313",NA,NA,"Cogn.","Araújo, I.M.","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Alto do Jatobazeiro.","-43.572778","-18.142778","1149","1149","HUFU00062873",NA,NA,NA,NA,"-43.572778","-18.142778","2012",NA,NA,NA,NA,NA,NA
"729","2019-05-06 11:59:42-03","UFU","HUFU","60806","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Walter, B.M.T.; et al.","2001","06","15",NA,"Brasil",NA,NA,"Árvore, ca. 5 m alt. x 5 cm de DAP. Corola creme, cálice castanho. Planta coletada é o indivíduo 2180 da fitossociologia do trecho Mata sem nome.; Mata de galeria. Trecho inundável de mata do Riacho fundo (margem direita). Relevo","HUFU00062858","4865",NA,NA,"Cogn.","Romero, R.","Distrito Federal","Brasília","Fazenda Sucupira., Região do alto córrego Riacho Fundo.","-48.016667","-15.866667","1070","1070","HUFU00062858",NA,NA,NA,NA,"-48.016667","-15.866667","2011","11",NA,NA,NA,NA,NA
