"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","locality","infraspecificEpithet","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"581","2021-03-15 18:26:50-03","USP","SPF","168328","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Rollo, MAL","s.n.","1991",NA,"Brasil","Minas Gerais",NA,"Rocha calcária.; Arbusto crescendo sobre rocha calcária, vegetação rupestre.","SPF00168328","SPF00168328","Sousa, AAC","01",NA,NA,"23","Pains","-45.6613998413086","-20.3705997467041",NA,NA,"18263","auto",NA,NA,NA,NA,"2013","08","23",NA,NA,NA,NA
"582","2021-03-15 18:26:50-03","USP","SPF","183039","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Romero, R","6661","2003",NA,"Brasil","Minas Gerais",NA,"Ca. 20 km do centro de Uberlândia. Borda de mata de galeria.; Arbusto, ca. de 2 m. Flores verdes.","SPF00183039","SPF00183039","Arantes, AA","02","Reservatório de Miranda",NA,"27","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,"2004","06",NA,NA,NA,NA,NA
"583","2021-03-15 18:26:50-03","USP","SPF","183040","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Santos, APM","301","2004",NA,"Brasil","Minas Gerais",NA,"Ca. 20 km do centro de Uberlândia. Borda de mata de galeria.; ARbusto, ca. de 1.0 m. Inflorescência masculina, estames avermelhados.","SPF00183040","SPF00183040","Anônimo","10","Reservatório de Miranda",NA,"29","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2021-03-15 18:26:50-03","USP","SPF","183041","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Santos, APM","321","2004",NA,"Brasil","Minas Gerais",NA,"Ca. 20 km do centro de Uberlândia. Borda de mata de galeria.; subarbusto, ca. de 0.70 cm. Inflorescência alva e frutos verdes.","SPF00183041","SPF00183041","Anônimo","11","Reservatório de Miranda",NA,"18","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2021-03-15 18:26:50-03","USP","SPF","183042","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Santos, APM","325","2004",NA,"Brasil","Minas Gerais",NA,"Ca. 20 km do centro de Uberlândia. Borda de mata de galeria.; Subarbusto, ca. de 0.60 cm. Inflorescência vermelha e frutos verdes.","SPF00183042","SPF00183042","Anônimo","11","Reservatório de Miranda",NA,"18","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2021-03-15 18:26:49-03","USP","SPF","114854","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Franco, GADC","1401","1996",NA,"Brasil","São Paulo",NA,"Árvore 7-8 m de alt., inflorescência esverdeada.","SPF00114854","SPF00114854","Sousa, AAC","05","Parque Estadual de Jacupiranga, P.E. Jacupiranga, Núcleo Caverna do diabo, trilha da cachoeira, sobre rocha.",NA,"13","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,"38804","auto",NA,NA,NA,NA,"2013","08",NA,NA,NA,NA,NA
"587","2020-03-10 21:22:33-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Carniello, MA; Santos-Silva, R; Mello, AP","1467","2007","América","Brasil","Mato Grosso",NA,"Coleta de Floresta Estacional Semidecidual.",NA,NA,"Pott, A","10","Fazenda Mata Bela, Soroteca",NA,"18","Curvelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","09",NA,NA,NA,NA,NA
"588","2020-03-10 21:22:33-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Carniello, MA; Santos-Silva, R; Mello, AR","1467","2007","América","Brasil","Mato Grosso",NA,NA,NA,NA,"Pott, A","10","Fazenda Mata Bela, Soroteca",NA,"18","Curvelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","09",NA,NA,NA,NA,NA
"589","2019-10-07 09:30:24-03","UEFS","HUEFS","132370","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Côrtes, A.L.","60","2008",NA,"Brasil","Bahia",NA,NA,"HUEFS0132370","HUEFS0132370","A.A.C.Sousa","01","Estrada em direção a Feira da Mata, próximo ao rio Carinhanha.",NA,"09",NA,"-44.370556","-14.253333","484","484",NA,NA,"44W22'14''","14S15'12''","Rosanae",NA,"2017","06",NA,NA,NA,NA,NA
"590","2019-10-07 09:30:24-03","UEFS","HUEFS","209377","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Santos, E.R.","573","2006",NA,"Brasil","Tocantins",NA,"Mata de galeria.","HUEFS0209377","HUEFS0209377","A.A.C.Sousa","10","Sub-bacia ribeirão São João.",NA,"23","Palmas","-48.144722","-10.380556",NA,NA,NA,NA,"48W8'41''","10S22'50''","Rosanae",NA,"2017","06",NA,NA,NA,NA,NA
"591","2019-10-07 09:30:24-03","UEFS","HUEFS","82244","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Pereira-Silva, G.","5706","2001",NA,"Brasil","Goiás",NA,"Cerradão.","HUEFS0082244","HUEFS0082244","A.A.C.Sousa","10","Canterio da obra km 7",NA,"19","Minaçu","-48.210833","-13.446111","350","350",NA,NA,"48W12'39''","13S26'46''","Rosanae",NA,"2017","06",NA,NA,NA,NA,NA
"592","2019-10-07 09:30:24-03","UEFS","HUEFS","82251","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Bianchetti, L.de B.","1209","1991",NA,"Brasil","Goiás",NA,"Mata de galeria.","HUEFS0082251","HUEFS0082251","A.A.C.Sousa","12","Beira de estrada em terra perturbada.",NA,"11","Colinas do Sul","-48.0783004760742","-14.1513996124268",NA,NA,"58154","auto",NA,NA,"Rosanae",NA,"2017","06",NA,NA,NA,NA,NA
"593","2019-09-04 20:25:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","karsteniana","Acalypha karsteniana",NA,"Type [status unknown]","H. Karsten",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"594","2019-07-09 13:18:29-03","F","FMNH-SEEDPLANTS","V0055826F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","karsteniana","Acalypha karsteniana",NA,"Isolectotype","H. Karsten","s.n.",NA,"South America","Colombia",NA,NA,NA,"V0055826F","V0055826F_01",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"595","2019-09-05 15:48:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","muricata","Acalypha muricata",NA,"Type [status unknown]","H. Ruíz L. & J. A. Pavón",NA,"1778","South America","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"596","2019-09-04 19:12:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","subvillosa","Acalypha subvillosa",NA,"Type [status unknown]","G. Gardner","1832",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"597","2019-07-09 13:22:34-03","F","FMNH-SEEDPLANTS","V0190395F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","subvillosa","Acalypha subvillosa",NA,NA,"J. B. E. Pohl","1682",NA,"South America","Brazil",NA,NA,NA,"V0190395F","V0190395F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"598","2019-07-09 13:23:21-03","F","FMNH-SEEDPLANTS","V0195181F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0195181F","V0195181F_01",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"599","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190486F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. Cuatrecasas & H. García-Barriga","10157","1940","South America","Colombia","Norte de Santander",NA,NA,"V0190486F","V0190486F_01",NA,"7",NA,NA,"24",NA,"-73","8",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"600","2019-05-09 16:20:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. C. Solomon","8567","1982","South America","Bolivia","La Paz",NA,NA,NA,NA,"RRC ID Flag","10",NA,NA,"20",NA,"-68","-15.5",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"8567",NA,NA,NA
"601","2019-06-11 13:52:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"M. Nee","33994","1987","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"RRC ID Flag","2",NA,NA,"5",NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"33994",NA,NA,NA
"602","2017-09-29 16:29:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"M. Nee","34540","1987","South America","Brazil","Rondônia",NA,NA,NA,NA,"RRC ID Flag","3",NA,NA,"29",NA,"-63","-11",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"34540",NA,NA,NA
"603","2019-06-11 13:51:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"A. H. Gentry","73062","1991","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,"RRC ID Flag","2",NA,NA,"2",NA,"-79.5","0.6667",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"73062",NA,NA,NA
"604","2019-09-27 16:56:41-03","F","FMNH-SEEDPLANTS","V0190467F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"S. Llatas Quiroz","2214","1987","South America","Peru","Cajamarca",NA,NA,"V0190467F","V0190467F_01","M. J. Huft","5","Puerto de Cuyca (al otro lado del rio)",NA,"3","Jaen",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"605","2019-07-09 13:23:23-03","F","FMNH-SEEDPLANTS","V0163541F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"L. C. de Guevara","69","1966","South America","Venezuela",NA,NA,NA,"V0163541F","V0163541F_01",NA,"8",NA,NA,"18",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"606","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190404F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. A. Steyermark et al.","123359","1980","South America","Venezuela",NA,NA,NA,"V0190404F","V0190404F_01",NA,"6",NA,NA,"5",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"607","2019-07-09 13:28:40-03","F","FMNH-SEEDPLANTS","V0190405F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"M. Nee","17544","1979","South America","Venezuela",NA,NA,NA,"V0190405F","V0190405F_01",NA,"8",NA,NA,"18",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"608","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190406F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"R. L. Liesner & V. Medina","13445","1982","South America","Venezuela",NA,NA,NA,"V0190406F","V0190406F_01",NA,"4",NA,NA,"6",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"609","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190407F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"Montaldo","3628","1963","South America","Venezuela",NA,NA,NA,"V0190407F","V0190407F_01",NA,"8",NA,NA,"22",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"610","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190408F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. A. Steyermark","123067","1980","South America","Venezuela",NA,NA,NA,"V0190408F","V0190408F_01",NA,"6",NA,NA,"1",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"611","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190409F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. A. Steyermark et al.","123329","1980","South America","Venezuela",NA,NA,NA,"V0190409F","V0190409F_01",NA,"6",NA,NA,"4",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"612","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190410F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"R. L. Liesner & M. Guariglia P.","11501","1981","South America","Venezuela",NA,NA,NA,"V0190410F","V0190410F_01",NA,"4",NA,NA,"28",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190411F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"H. M. Curran & M. Haman","1094","1917","South America","Venezuela",NA,NA,NA,"V0190411F","V0190411F_01",NA,"6",NA,NA,"19",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"614","2019-07-09 13:28:40-03","F","FMNH-SEEDPLANTS","V0190412F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"M. Nee & M. D. Whalen","16929","1979","South America","Venezuela",NA,NA,NA,"V0190412F","V0190412F_01",NA,"7",NA,NA,"28",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190413F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"L. C. de Guevara","2169","1975","South America","Venezuela",NA,NA,NA,"V0190413F","V0190413F_01",NA,"8",NA,NA,"16",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"616","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190414F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"G. A. Aymard C. et al.","2741","1984","South America","Venezuela",NA,NA,NA,"V0190414F","V0190414F_01",NA,"7",NA,NA,"9",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"617","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190415F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"L. C. M. Croizat","870 E","1951","South America","Venezuela",NA,NA,NA,"V0190415F","V0190415F_01",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"618","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190416F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"B. G. Stergios D. et al.","5817","1983","South America","Venezuela",NA,NA,NA,"V0190416F","V0190416F_01",NA,"5",NA,NA,"28",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190417F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"R. L. Liesner & M. Guariglia P.","11825","1981","South America","Venezuela",NA,NA,NA,"V0190417F","V0190417F_01",NA,"5",NA,NA,"5",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190418F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. A. Steyermark et al.","123119","1980","South America","Venezuela",NA,NA,NA,"V0190418F","V0190418F_01",NA,"6",NA,NA,"2",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190419F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"R. L. Liesner & M. Guariglia P.","11502","1981","South America","Venezuela",NA,NA,NA,"V0190419F","V0190419F_01",NA,"4",NA,NA,"28",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"622","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190420F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"L. C. de Guevara","1834","1974","South America","Venezuela",NA,NA,NA,"V0190420F","V0190420F_01",NA,"8",NA,NA,"29",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"623","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190421F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"H. M. Curran & M. Haman","1236","1917","South America","Venezuela",NA,NA,NA,"V0190421F","V0190421F_01",NA,"7",NA,NA,"1",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"624","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190422F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"L. C. de Guevara","2144","1975","South America","Venezuela",NA,NA,NA,"V0190422F","V0190422F_01",NA,"8",NA,NA,"14",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190423F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"L. C. de Guevara","2170","1975","South America","Venezuela",NA,NA,NA,"V0190423F","V0190423F_01",NA,"8",NA,NA,"16",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190424F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"C. Vogl","369","1940","South America","Venezuela",NA,NA,NA,"V0190424F","V0190424F_01",NA,"7",NA,NA,"8",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"627","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190425F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"R. L. Liesner & A. González","12061","1981","South America","Venezuela",NA,NA,NA,"V0190425F","V0190425F_01",NA,"5",NA,NA,"17",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"628","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190426F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. A. Steyermark et al.","123370","1980","South America","Venezuela",NA,NA,NA,"V0190426F","V0190426F_01",NA,"6",NA,NA,"5",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190427F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"F. J. Ortega","785","1979","South America","Venezuela",NA,NA,NA,"V0190427F","V0190427F_01",NA,"7",NA,NA,"3",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"630","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190428F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"Montaldo","3512","1963","South America","Venezuela",NA,NA,NA,"V0190428F","V0190428F_01",NA,"7",NA,NA,"31",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"631","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190429F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"L. C. M. Croizat","s.n.","1949","South America","Venezuela",NA,NA,NA,"V0190429F","V0190429F_01",NA,"1",NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"632","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190430F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"G. A. Aymard C. et al.","2798","1984","South America","Venezuela",NA,NA,NA,"V0190430F","V0190430F_01",NA,"8",NA,NA,"25",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"633","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190431F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"F. J. Breteler","4249","1964","South America","Venezuela",NA,NA,NA,"V0190431F","V0190431F_01",NA,"10",NA,NA,"9",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"634","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190432F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"Ll. Williams","13390","1940","South America","Venezuela",NA,NA,NA,"V0190432F","V0190432F_01",NA,"6",NA,NA,"19",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"635","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190433F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"L. C. M. Croizat","495","1951","South America","Venezuela",NA,NA,NA,"V0190433F","V0190433F_01",NA,"8",NA,NA,"17",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
