"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","stateProvince","county","identifiedBy","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount"
"144","2009-10-28 17:01:00-02","MO","MOBOT","2744327","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","R. Bonino","Bonino 083","2002","2",NA,"South America","Peru","Dist. San José de Lourdes. Localidad de Selva Andina. Bosque primario.","1800.00000000",NA,NA,NA,NA,NA,"-78.90416","-5.01166","Cajamarca","San Ignacio","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"145","2009-10-28 17:01:00-02","MO","MOBOT","2744335","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","R. Bonino","Bonino 093","2002","2",NA,"South America","Peru","Dist. San José de Lourdes. Localidad de Selva Andina. Bosque primario.","1800.00000000",NA,NA,NA,NA,NA,"-78.90416","-5.01166","Cajamarca","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"146","2012-04-20 05:09:00-03","MO","MOBOT","2748315","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Rocío Rojas","Rojas Gonzáles 2621","2004","6","3","South America","Peru","Dist. Oxapampa. Sector Chacos pajonal, (Bosque de arenisca).","2100.00000000",NA,NA,NA,NA,NA,"-75.29527","-10.62361","Pasco","Oxapampa","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"147","2012-04-20 05:09:00-03","MO","MOBOT","2748409","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Rocío Rojas","Rojas Gonzáles 2661","2004","6","3","South America","Peru","Dist. Oxapampa. Sector Chacos pajonal, (Bosque de arenisca).","2100.00000000",NA,NA,NA,NA,NA,"-75.29527","-10.62361","Pasco","Oxapampa","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"148","2012-01-19 16:41:00-02","MO","MOBOT","2850","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","H. van der Werff|Walter A. Palacios","van der Werff 8963","1987","4","25","South America","Ecuador","Along new road Loja-Zamora. Moist cloud forest on peaty soil with Sphagnum and terrestrial lichens.","2500.00000000",NA,NA,NA,NA,NA,"-79.1166667","-3.9666667","Zamora-Chinchipe",NA,"Alan R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-13","4"
"149","2017-11-18 05:19:00-02","MO","MOBOT","2957852","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Iván Jiménez","Jiménez Pérez 1890","2003","5","8","South America","Bolivia","PN-ANMI Madidi, senda Pelechuco-Mojos, localidad Tambo Quemado (lugar para acampar), por el sendero que va hacia Chunkani, abajo de 3 cruces. Ceja de Monte y Paramo Yungueño, borde de sendero abierto y rocoso y rodeado de vegetación secundaria.","3200.00000000",NA,NA,NA,NA,NA,"-68.95","-14.65","La Paz","Franz Tamayo","Smith & Kessler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2012-04-12 05:10:00-03","MO","MOBOT","2996956","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Alfredo F. Fuentes","Fuentes Claros 10846","2006","5","19","South America","Bolivia","Aylulaya, arroyo mas alla de Siete Vueltas, entre Camata y Cuibaja. Fragmento de bosque de yungas montano superior estacional humedo con Weinmannia spp Hedyosmum y Lauraceae spp. Inventario Fitosociologico Madidi 78. Plantas sin alcoholizar.","2800.00000000",NA,NA,NA,NA,NA,"-68.7677778","-15.3194445","La Paz","Muñecas","Paulo Windisch",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-41","4"
"151","2013-03-08 11:42:00-03","MO","MOBOT","3046433","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Tuntiak Katan","Katan Jua 462","2006","6","10","South America","Ecuador","Parroquia La Paz. Centro Shuar Kiim. Reserva Tiwi Nunka, Cordillera Chiichim Naint. Bosque denso y bajo, en el cumbre de la cordillera. Bosque pluvial montano, con abundante musgo. Participantes de la comunidad Kiim: Oswaldo Tiwi, Vincente Unkuch, Wilson Tiwi.","2900.00000000",NA,NA,NA,NA,NA,"-78.9558333","-3.8005556","Zamora-Chinchipe","Yacuambi","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","5"
"152","2019-01-25 04:35:00-02","MO","MOBOT","3067158","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","H. van der Werff|Luis Valenzuela G.|Efraín Suclli|A. Carazas","van der Werff 21209","2006","4","30","South America","Peru","Road Quebrada-Alto Lacco. Selectively logged cloud forest, rich in ferns.","2800.00000000",NA,NA,NA,NA,NA,"-72.24444","-12.62277","Cusco","Calca","A.R.Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,"412","4"
"153","2020-04-30 04:37:00-03","MO","MOBOT","3099923","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","RODRÍGUEZ","RODRÍGUEZ 4703","2004","11","11","South America","Colombia",NA,"3220.00000000","3550.00000000",NA,NA,NA,NA,"-76.05361","5.77194","Antioquia","Bolivar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2009-12-29 19:15:00-02","MO","MOBOT","3108336","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Abel Monteagudo|Antonio Peña|Rolando Francis|E. Quintuya","Monteagudo Mendoza 9529","2005","8","17","South America","Peru","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén. Sector hito-San Daniel. Bosque montano húmedo.","2500.00000000","2750.00000000",NA,NA,NA,NA,"-75.25","-10.25","Pasco","Oxapampa","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10"
"155","2014-04-04 05:53:00-03","MO","MOBOT","3113374","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Rodolfo Vásquez","Vásquez Martínez 30763","2005","3","4","South America","Peru","Dist. Oxapampa. Chacos. Bosque esclerófilo.","2400.00000000","2800.00000000",NA,NA,NA,NA,"-75.16666","-10.36666","Pasco","Oxapampa","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"156","2014-01-21 04:53:00-02","MO","MOBOT","3374061","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Alba L. Arbeláez|S. P. Churchill|Julio C. Betancur B.|D.L. Echeverri|Francisco J. Roldán","Arbeláez Álvarez 503","1991","4","24","South America","Colombia","Vereda El Yerbal, sitio Los Patos, margen izquierda del rio Chico, Alto de Sabanazos, subpáramo.",NA,NA,NA,NA,NA,NA,"-75.53333","6.58333","Antioquia","Belmira","A.L. Arbelaez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","33983","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","James L. Zarucchi|M.M. Correa","Zarucchi 6343","1988","5","8","South America","Colombia","Vereda San Félix, 7.2 km from Medellín-San Pedro road, on road to communication towers. Montane vegetation, subpáramo.","3000.00000000",NA,NA,NA,NA,NA,"-75.65","6.35","Antioquia","Bello","Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-5","5"
"158","2014-04-04 05:53:00-03","MO","MOBOT","3490164","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Rodolfo Vásquez","Vásquez Martínez 32752","2007","8","16","South America","Peru","Distrito Oxapampa. Chacos. Bosque primario esclerófilo, sobre arenisca.","2600.00000000",NA,NA,NA,NA,NA,"-75.2877777","-10.6416666","Pasco","Oxapampa","Alan R, Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"159","2017-11-18 05:19:00-02","MO","MOBOT","3586845","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Iván Jiménez|Alfredo F. Fuentes|Rosember Hurtado","Jiménez Pérez 2939","2005","6","25","South America","Bolivia","Senda Kiara-Mojos, hacia Tokuaqe, senda Kiara-Mojos, pasando Kimasa Cruz, Ceja de Monte y Paramo Yungueño, bosque nublado disturbado, en borde de sendero.","3100.00000000",NA,NA,NA,NA,NA,"-68.96305","-14.655","La Paz","Franz Tamayo","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","3834","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","H. van der Werff|Edgar Gudiño","van der Werff 11019","1989","8","8","South America","Ecuador","Paramo and low forest along road Tulcanñ El Carmelo.","3300.00000000",NA,NA,NA,NA,NA,"-77.63333","0.7","Carchi",NA,"Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","6"
"161","2019-06-16 04:36:00-03","MO","MOBOT","4884","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Galo A. Tipaz|Walter A. Palacios|Carlos Aulestia","Tipaz 1565","1992","7","8","South America","Ecuador","Colonia Huaqueña. Loma El Corazón. Bosque remanente. Suelos volcánicos. Bosque muy húmedo Montano.","3000.00000000",NA,NA,NA,NA,NA,"-77.7","0.58333","Carchi","Tulcán","Robbin C. Moran (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-20","2"
"162","2008-05-27 22:02:00-03","MO","MOBOT","6367","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Robin B. Foster","Foster 9047","1982","10","7","South America","Peru","Cordillera Yanachaga: Cerro Pajonal chacos, 12 km SE of Oxapampa. Shrubland on white sandstone, spongy sphagnum humus up to 2 m deep except where burned.","2700.00000000","2800.00000000",NA,NA,NA,NA,"-75.33333","-10.58333","Pasco","Oxapampa","R. Stolze",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","4"
"163","2008-05-27 22:02:00-03","MO","MOBOT","765023","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Philip J. Barbour","Barbour 3371","1978","8","28","South America","Peru","Cordillera Colán, east of La Peca. Elfin forest along ridge west of peaks.","2926.08000000",NA,NA,NA,NA,NA,"-78.32","-5.547","Amazonas","Bagua","D.B. Lellinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","3"
"164","2015-05-17 05:50:00-03","MO","MOBOT","766277","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Louis Fay|J. Cando","Fay III 4337","1994","6","30","South America","Ecuador","Within 3 km of pueblo of Colonia Huaqueña.","3500.00000000",NA,NA,NA,NA,NA,"-77.7","0.58472","Carchi","Montúfar","R.C. Moran (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2013-12-07 06:14:00-02","MO","MOBOT","8158","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Francisco Prieto","Prieto P-218","1941","9","9","South America","Ecuador",NA,"2440.00000000","2895.00000000",NA,NA,NA,NA,NA,NA,"Azuay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","8167","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Ira L. Wiggins","Wiggins 10432","1944","7","21","South America","Ecuador",NA,"2930.00000000",NA,NA,NA,NA,NA,NA,NA,"Imbabura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2014-01-21 04:53:00-02","MO","MOBOT","914916","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","D.L. Echeverri|et al.","Echeverri B. 480","1991","4","24","South America","Colombia","Municipio de Belmira, vereda El Yerbal, sitio de los patos, márgen izquierda del Río Chico, alto de Sabanazos, subpáramo.","2900.00000000",NA,NA,NA,NA,NA,"-75.53333","6.58333","Antioquia","Belmira","R.C. Moran (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2013-12-07 06:14:00-02","MO","MOBOT","986684","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Francisco Prieto","Prieto P-218","1945","9","10","South America","Ecuador",NA,"2438.00000000","2896.00000000",NA,NA,NA,NA,NA,NA,"Azuay",NA,"P. Windish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","986703","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","B. Løjtnant|Ulf Molau|Michael T. Madison","Løjtnant 12285","1979","4","12","South America","Ecuador","Summit of road from Playón de San Francisco to El Carmelo. Virgin cloud forest.","3200.00000000",NA,NA,NA,NA,NA,"-77.63333","0.63333","Carchi",NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","13249","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Ronald L. Liesner","Liesner 23221","1988","4","13","South America","Guyana","Guyana-Venezuela Border Area. Roraima, summit. La Proa Camp, East of border. Near Lake Gladys. Mostly open rocky areas with ravines and lake.","2800.00000000",NA,NA,NA,NA,NA,"-60.21666","5.26","Mazaruni-Potaro",NA,"Alan R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-5","4"
"171","2014-07-01 09:26:00-03","MO","MOBOT","100229228","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Alyse Rothrock|Andrew Townesmith","Rothrock 273","2008","7","16","South America","Peru","Rio blanco. Distrito Leymebamba. Trail between Los Chilchos and cabin at Rio Blanco. Collection made on descending portion of the journey.","1586.00000000","2190.00000000",NA,NA,NA,NA,"-77.545","-6.7663889","Amazonas","Chachapoyas","RW Bussmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","6"
"172","2016-10-13 06:01:00-03","MO","MOBOT","100202911","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","David A. Neill|Camilo Kajekai","Neill 16946","2009","6","23","South America","Ecuador","Cordillera del Cóndor. The Machinaza plateau, one of the highest-elevation Hollín sandstone plateaus in the Cóndor region. About 500 m west of the Ecuador-Peru international border, near end of trail from Paquisha Alto military post. Bare sandstone substrate, or quartzsite sand derived therefrom, very nutrient-poor. Dwarf scrub vegetation, dominated by shrubs to about 1.5 m tall, with occasional small trees to 4 m tall. Vegetation recovering slowly from an extensive burn about 20 years previously, with charred woody stems in abundance on ground.","2315.00000000",NA,NA,NA,NA,NA,"-78.4825","-3.9016667","Zamora-Chinchipe","Paquisha","H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,"469","8"
"173","2019-06-11 13:57:45-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","R. B. Foster","12245","1988","6","25","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"-75.25","-10.5","Pasco",NA,"RRC ID Flag","Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,"12245",NA
"174","2019-06-11 14:07:43-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. Campos","5543","1998","8","17","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"-78.8333","-6.25","Cajamarca",NA,"RRC ID Flag","Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,"5543",NA
"175","2019-03-18 12:52:32-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","P. C. Hutchison","5568","1964","6","6","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"-78","-5","Amazonas",NA,"RRC ID Flag","Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,"5568",NA
"176","2019-03-18 12:52:32-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. F. Macbride","4499","1923","6","16","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"-75.8333","-9.5","Huánuco",NA,"RRC ID Flag","Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,"4499",NA
"177","2015-03-06 22:51:10-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","V. Quipuscoa S. & et al.","1291","1998","8","17","South America","Peru","Distrito Leymebamba. Alrededor de la Laguna de Los Cóndores, camino a la catarata","2500","2700",NA,NA,NA,NA,NA,NA,"Amazonas","Chachapoyas","A. R. Smith","Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-06-13 10:28:41-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","A. Sagástegui A. et al.","16352","2001","3","16","South America","Peru","La Montanita (Distrito Buldibuyo)","3000",NA,NA,NA,NA,NA,"-77.23","-8.1","La Libertad","Pataz","A. R. Smith","Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-06-11 13:51:43-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","B. León","1750","1988","4","23","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"-75.25","-10.5","Pasco",NA,"RRC ID Flag","Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,"1750",NA
"180","2019-06-11 13:51:46-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","A. H. Gentry","80446","1993","7","25","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"-78","-2.5","Morona-Santiago",NA,"RRC ID Flag","Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,"80446",NA
"181","2017-04-11 14:54:32-03","F","FMNH-PTERIDOPHYTES","C0650739F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","B. Øllgaard & H. Balslev","9488","1976","9","15","South America","Ecuador",NA,NA,NA,NA,NA,"C0650739F","C0650739F_01","-78","-2.5","Morona-Santiago",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2016-11-16 15:00:42-02","F","FMNH-PTERIDOPHYTES","C0265068F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","A. Sagástegui A. et al.","16313","2001","3","15","South America","Peru","La Montanita (Distrito Buldibuyo)","3000",NA,NA,NA,"C0265068F","C0265068F_01","-77.23","-8.1","La Libertad","Pataz","A. R. Smith","Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-01-07 14:01:37-03","F","FMNH-PTERIDOPHYTES","C0357255F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. Perea et al.","0865","2003","10","22","South America","Peru",NA,NA,NA,NA,NA,"C0357255F",NA,NA,NA,"Pasco","Oxapampa","A. R. Smith","Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2018-08-07 13:49:49-03","F","FMNH-PTERIDOPHYTES","C0650732F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","H. van der Werff et al.","18653","2003","7","19","South America","Peru",NA,NA,NA,NA,NA,"C0650732F","C0650732F_01","-75.25","-10.5","Pasco",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2017-04-11 14:53:54-03","F","FMNH-PTERIDOPHYTES","C0650733F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.",NA,"28555","2004","1","12","South America","Peru",NA,NA,NA,NA,NA,"C0650733F","C0650733F_01","-75.25","-10.5","Pasco",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2017-04-11 14:54:47-03","F","FMNH-PTERIDOPHYTES","C0650734F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","V. Quipuscoa S. et al.","1291","1998","8","17","South America","Peru",NA,NA,NA,NA,NA,"C0650734F","C0650734F_01","-78","-5","Amazonas",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2017-04-11 14:54:44-03","F","FMNH-PTERIDOPHYTES","C0650735F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","A. Sagástegui A. et al.","16352","2001","3","16","South America","Peru",NA,NA,NA,NA,NA,"C0650735F","C0650735F_01","-78.5","-8","La Libertad",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2017-04-11 14:58:00-03","F","FMNH-PTERIDOPHYTES","C0650736F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","E. F. André","1361","1875","10","6","South America","Colombia",NA,NA,NA,NA,NA,"C0650736F","C0650736F_01","-74.5","10","Magdalena",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2017-04-11 14:58:19-03","F","FMNH-PTERIDOPHYTES","C0650737F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","L. Uribe U.","194","1941","8",NA,"South America","Colombia",NA,NA,NA,NA,NA,"C0650737F","C0650737F_01","-74.1667","5","Cundinamarca",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2017-04-11 14:58:01-03","F","FMNH-PTERIDOPHYTES","C0650738F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","A. C. Brade","19166","1948","8","7","South America","Brazil",NA,NA,NA,NA,NA,"C0650738F","C0650738F_01","-40.75","-20","Espírito Santo",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2017-04-11 14:55:37-03","F","FMNH-PTERIDOPHYTES","C0650740F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","W. H. Camp & F. Prieto","4951","1945","8","20","South America","Ecuador",NA,NA,NA,NA,NA,"C0650740F","C0650740F_01",NA,NA,"Santiago-Zamora",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2017-04-11 14:58:03-03","F","FMNH-PTERIDOPHYTES","C0650741F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","H. van der Werff","11019","1989","8","8","South America","Ecuador",NA,NA,NA,NA,NA,"C0650741F","C0650741F_01","-78.0833","0.75","Carchi",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2017-04-11 14:53:38-03","F","FMNH-PTERIDOPHYTES","C0650742F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","F. Prieto & W. H. Camp","P-218","1945","9","10","South America","Ecuador",NA,NA,NA,NA,NA,"C0650742F","C0650742F_01","-79","-3","Azuay",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2017-04-11 14:57:08-03","F","FMNH-PTERIDOPHYTES","C0650743F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","P. J. Barbour","3371","1978","8","28","South America","Peru",NA,NA,NA,NA,NA,"C0650743F","C0650743F_01","-78","-5","Amazonas",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2017-04-11 14:53:43-03","F","FMNH-PTERIDOPHYTES","C0650744F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","K. Young & B. León","4471","1987","7","11","South America","Peru",NA,NA,NA,NA,NA,"C0650744F","C0650744F_01","-76.8333","-7","San Martín",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2017-04-11 14:54:08-03","F","FMNH-PTERIDOPHYTES","C0650746F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","D. N. Smith","7803","1984","7","13","South America","Peru",NA,NA,NA,NA,NA,"C0650746F","C0650746F_01","-75.25","-10.5","Pasco",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
