"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","typeStatus","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","monthIdentified","order","dayIdentified","individualCount","fieldNumber"
"147","2013-11-26 05:40:00-02","MO","MOBOT","90234897","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Reinaldo Lozano","Lozano 2346","2007","5","21","South America","Bolivia","Chuquisaca","Zudañez","Comunidad de Mojocoya. Bosque seco con galerías deciduas, con Tipuana tipu, Myroxylon peruiferum, Tripodantus acutifolius, Duranta serratifolia. <2344-2355>","-64.60416","-18.765","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"148","2013-11-26 05:40:00-02","MO","MOBOT","90234905","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","R. Lozano, verif. S. Churchill","Reinaldo Lozano","Lozano 2358","2007","5","22","South America","Bolivia","Chuquisaca","Zudañez","Comunidad de Mojocoya. Bosque seco con galerías deciduas, con Tipuana tipu, Myroxylon peruiferum, Tripodantus acutifolius, Duranta serratifolia. <2344-2355>","-64.60416","-18.765","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"149","2013-11-26 05:40:00-02","MO","MOBOT","90234911","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","R. Lozano, verif. S. Churchill","Reinaldo Lozano","Lozano 2366","2007","5","22","South America","Bolivia","Chuquisaca","Zudañez","Comunidad de Mojocoya. Bosque seco con galerias subhúmedas, con Tipuana tipu, Myroxylon peruiferum, Tripodantos acutifolius, Duranta serratifolia. <2356-2393>","-64.60416","-18.765","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"150","2013-11-26 05:40:00-02","MO","MOBOT","90234969","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Reinaldo Lozano","Lozano 2406","2007","5","31","South America","Bolivia","Chuquisaca","Oropeza","Lechuguillas ca. 30 km NE de Sucre. Quebrada subhúmeda con pequeñas cascadas. Con Erythryna, Prosopis, Acacias, Poáceas. <2404-2437>","-65.22777","-19.02916","2426.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"151","2017-11-09 04:12:00-02","MO","MOBOT","90235350","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger",NA,"J. F. Efraín de Luna G.","de Luna García 2074","1990","6","14","South America","Bolivia","La Paz","Larecaja","Alrededores de Sorata, camino hacia Naranjani; a los lados del río en el fondo de la cañada.","-68.61666","-15.76666","2500.00000000",NA,NA,NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2017-11-09 04:12:00-02","MO","MOBOT","90235351","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger",NA,"J. F. Efraín de Luna G.","de Luna García 2094","1990","6","19","South America","Bolivia","Cochabamba","Quillacollo","Cerca de Quillacollo, al W de Cochabamba.","-66.26666","-17.38333","2700.00000000",NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2013-11-26 05:40:00-02","MO","MOBOT","90236367","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Reinaldo Lozano","Lozano 2501","2007","6","24","South America","Bolivia","Chuquisaca","Azurduy","Zona Chirimolle, 30 km sudeste de Azurduy. Fragmentos de bosque montano de Tucumano-Boliviano; piso superior con Podocarpus, Alnus, helechos, poáceas.<2488-2521>","-64.33166","-20.1525","2627.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"154","2013-11-26 05:40:00-02","MO","MOBOT","90236378","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Reinaldo Lozano","Lozano 2637","2007","6","25","South America","Bolivia","Chuquisaca","Azurduy","Zona Cinticalle, a 3 km del pueblo, noroeste de Azurduy. Puna degradada; con Asteráceas & Poáceas. <2634-2637>","-64.42361","-20.10333","3611.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"155","2013-11-26 05:40:00-02","MO","MOBOT","90236664","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Reinaldo Lozano","Lozano 2538","2007","7","24","South America","Bolivia","Chuquisaca","Azurduy","Zona Chirimolle, 30 km sudeste de Azurduy. Fragmentos de bosque montano de Tucumano-Boliviano; piso superior con Podocarpus, Alnus, Mirtáceas, helechos. <2522-2557>","-64.33944","-20.15194","2538.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"156","2013-11-26 05:40:00-02","MO","MOBOT","90240960","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Reinaldo Lozano","Lozano 2809","2007","7","5","South America","Bolivia","Chuquisaca","Hernando Siles","Comunidad Ipati sector Anguami, 4 hrs. en bus, Monteagudo-Rosaario del Ingre. Serranías pronunciadas con Juglans sp., Lauráceas, Mirtáceas. <2758-2811>","-63.83777","-20.4375","1191.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"157","2013-11-26 05:40:00-02","MO","MOBOT","90245118","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill, Nov","Reinaldo Lozano","Lozano 2617","2007","6","25","South America","Bolivia","Chuquisaca","Azurduy","Quebrada húmeda al SE de Azurduy, a hora y media camino al valle. Fragmentos de bosque montano de Tucumano-Boliviano; con Podocarpus, Alnus. <2581-2620>","-64.45888","-20.22027","2647.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"158","2013-11-26 05:40:00-02","MO","MOBOT","90245469","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill, Nov","Reinaldo Lozano","Lozano 2934","2007","9","4","South America","Bolivia","Chuquisaca","Sud Cinti","Comunidad Vallecito, ladera con exposición oeste, ca. 4 km al nordeste de El Palmar. Fragmentos de Bosque Tucumano-Boliviano, con Myrtáceas, Leguminosas. <2934-2949>","-64.275","-20.84166","1243.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"159","2013-11-26 05:40:00-02","MO","MOBOT","90245764","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill, Dic","Reinaldo Lozano","Lozano 2836","2007",NA,NA,"South America","Bolivia","Chuquisaca","Oropeza","Cajamarca, ca. 40 km al noroeste de Sucre. Puna húmedo, con serranías pronunciada con Alnus acuminata, Asteráceas, Scrophulariáceas, Poáceas <2831-2841>","-65.39777","-18.94444","3102.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"160","2013-11-26 05:40:00-02","MO","MOBOT","90245788","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill, Dic","Reinaldo Lozano","Lozano 2986","2007","9","6","South America","Bolivia","Chuquisaca","Sud Cinti","Orocoté, ca. 5 km al norte de El Palmar. Fragmentos de Bosque Tucumano-Boliviano, con Myrtáceas, Leguminosas. <2971-3000>","-64.28527","-20.8025","1275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"161","2011-04-07 11:22:00-03","MO","MOBOT","90245868","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill, Dic","O. Apaza","Apaza 10","2007","10","3","South America","Bolivia","Tarija","Gran Chaco","Bolsa Chica, a. a 6 km al SE de la comunidad de Nazareno, bajando por la antigua senda hacia el puesto Sanandita. Bosque premontano Tucumano-Boliviano (Eugenia, Jacaranda).","-63.65833","-21.66611","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"162","2009-08-24 09:13:00-03","MO","MOBOT","90247069","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill, Ene","O. Apaza","Apaza 175","2007","11","8","South America","Bolivia","Chuquisaca","Hernando Siles","Comunidad Vallecitos, ca. 60 km a Monteagudo. Bosque premontano de Tucumano-Boliviano, con Podocarpus, Myrtacea, Chusquea. <169-191>","-64.2994444","-20.2119444","2342.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"163","2011-04-07 11:23:00-03","MO","MOBOT","90247091","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill, Ene","O. Apaza","Apaza 214","2007","11","10","South America","Bolivia","Chuquisaca","Hernando Siles","Vallecitos, 60 km a Monteagudo. Bosque Tucumano-Boliviano de premontaneo, con Podocarpus, Myrtacea, Chusquea. <192-215>","-64.32138","-20.15472","2529.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"164","2011-04-07 11:23:00-03","MO","MOBOT","90247095","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger",NA,"O. Apaza","Apaza 220","2007","11","17","South America","Bolivia","Chuquisaca","Oropeza","El Palmar. Bosque montano de Tucumano-Boliviano con Palmeras, Podocarpus, Myrtacaes, pastizales y arbustos. <216-240>","-64.91666","-18.6875","2837.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"165","2015-04-21 05:44:00-03","MO","MOBOT","90250469","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill, Abr","Ivan Linneo","Linneo Foronda 357","2006","3","21","South America","Bolivia","Cochabamba","Quillacollo","Municipio de Vinto. Iscaipata, zona La Cascada (Parque ecológico). Zona montana-puna, sobre la ribera del río, con vegetación semi conservada. <340-379>","-66.3613889","-17.4283334","3200.00000000",NA,NA,NA,NA,"3600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"166","2015-03-06 22:32:22-03","F","FMNH-BRYOPHYTES",NA,"PreservedSpecimen","Plantae","Bryophyta","Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger",NA,"M. Lewis","82-301",NA,NA,NA,"South America","Bolivia","La Paz","Larecaja","Along the Rio Chalusuyu, a branch of the Rio San Cristobal, 3 km NW of Sorata.","-68.68","-16.73","2450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2014-06-23 10:31:03-03","MNHN","RECOLNAT_MNHN_PC","PC0701220","PreservedSpecimen",NA,NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A.Jaeger",NA,"Jameson, W.",NA,NA,NA,NA,NA,"Equateur",NA,NA,"Quito",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0701220' target='other'> <mi>dwc_moreinfo</mi></a>","PC0701220","PC0701220_01 PC0701220_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-03-08 14:03:37-03","MNHN","RECOLNAT_MNHN_PC","PC0734992","PreservedSpecimen",NA,NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A.Jaeger",NA,"Rusby Henry Hurd",NA,NA,NA,NA,NA,"Bolivie",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734992' target='other'> <mi>dwc_moreinfo</mi></a>","PC0734992","PC0734992_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Bryophyta","Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","Churchill, S.","P. Acevedo-Rodriguez, L. Arroyo & B. Mostacedo","4551","1991","8","13","South America - Neotropics","Bolivia","Santa Cruz","Florida","Depart. Santa Cruz, Provincia Florida. Road along oil pipeline; 5.6 km from Pampa Grande.",NA,NA,"1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"170","2019-10-16 14:28:40-03","DUKE","DUKE","318057","PreservedSpecimen","Plantae","Bryophyta","Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger",NA,"De Luna G., Efraín","2092a","1990","6","19",NA,"Bolivia","Cochabamba",NA,"Prov. Quillacollo; Iscaypata, cerca de Quillacollo, al W de Cochabamba.",NA,NA,"2700",NA,NA,NA,NA,"2800",NA,NA,NA,NA,"Bryopsida",NA,NA,NA,"Leucodontales",NA,NA,NA
"171","2019-10-16 14:10:49-03","UEL","FUEL","50342","PreservedSpecimen","Plantae","Bryophyta","Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A.Jaeger","Peralta, DF","Wasum, RA","4065","2007","04","13",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca Marrecas, sobre rochedos no campo","-51.1794013977051","-29.1681003570557","780",NA,NA,"FUEL003711",NA,"780",NA,"2010","49662","auto",NA,NA,NA,"04","Hedwigiales",NA,NA,NA
"172","2019-11-01 14:49:51-03","UnB","UB","201386","PreservedSpecimen","Plantae","Bryophyta","Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","Churchill, SP","Linneo, I","1918","2010","04","14","Southern America","Bolivia","Cochabamba","Ayopaya","Municipio de Independencia. A 2 km al NE del pueblo Independencia, por el camino. <1908-1922> Chaparral de ida al río Palca","-66.803056","-17.080833","2532",NA,"Crece sobre corteza del tronco de Anacardiaceae. C. fr. Z-1",NA,NA,"2532",NA,"2011",NA,NA,NA,"-66.803056","-17.080833",NA,NA,NA,NA,NA
"173","2020-07-29 09:02:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bryophyta","Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","Inturias, Y","Solomon, JC","14460","1985","10","20","Southern America","Bolivia","Cochabamba",NA,"49.3 km E of the bridge over the Río Pucará (at Punata), on the road to Santa Cruz. Polylepis forest on SW facing slopes","-65.483333","-17.433333","32",NA,"Epiphyte. Forming large clumps on Polylepis branches",NA,NA,"32",NA,"2018",NA,NA,NA,"-65.483333","-17.433333",NA,NA,NA,NA,NA
"174","2020-08-07 17:11:10-03","IEPA","HAMAB","017507","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger",NA,"Sartori, M.","213","2007","05","07",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Seca-Faz. A. Scapel","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
