"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","fieldNumber","individualCount"
"149","2020-08-31 08:55:04-03","INPA","INPA","151023","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Thomas, WW","4493","Southern America","Brasil",NA,NA,NA,"INPA0151023","1985","10","21","Dicotyledon Asterids","Ericales","Perkins",NA,"Mato Grosso","Chapada dos Guimarães, Véu da Noiva falls, along rio Coxipozinho at bases of falls. Gallery forest.","Fritsch, PW","Cuiabá","-55.833333","-15.4","INPA0151023 INPA0151023_1 INPA0151023_1e INPA0151023_1e1 INPA0151023_e INPA0151023_e1",NA,NA,"2000",NA,NA,"-55.833333","-15.4",NA,NA,NA,NA,NA,NA
"150","2020-08-31 08:55:04-03","INPA","INPA","150514","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Thomas, WW","4009","Southern America","Brasil",NA,NA,NA,"INPA0150514","1985","09","24","Dicotyledon Asterids","Ericales","Perkins",NA,"Mato Grosso","6-9 km E of BR-163 on road to fazenda Londrina, 57.5 km N of jct BR-163 & MT-220 (rd to Porto dos Gaúchos). Tall terra firme forest dominated by Bertholettia.","Fritsch, PW","Sinop","-55.133333","-11.3","INPA0150514 INPA0150514_e INPA0150514_e1",NA,NA,"2000",NA,NA,"-55.133333","-11.3",NA,NA,NA,NA,NA,NA
"151","2020-08-31 08:55:04-03","INPA","INPA","151258","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Thomas, WW","4740","Southern America","Brasil",NA,NA,NA,"INPA0151258","1985","10","31","Dicotyledon Asterids","Ericales","Perkins",NA,"Mato Grosso","9 km NW of Pontes e Lacerda on BR-364 to Vilhena. Disturbed forest, canopy ± 25 m.","Fritsch, PW","Pontes e Lacerda","-59.416667","-15.166667","INPA0151258 INPA0151258_e INPA0151258_e1",NA,NA,"2000",NA,NA,"-59.416667","-15.166667",NA,NA,NA,NA,NA,NA
"152","2020-08-31 08:55:04-03","INPA","INPA","169428","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Foster, RB","11857","Southern America","Peru",NA,NA,NA,"INPA0169428","1986","10","14","Dicotyledon Asterids","Ericales","Perkins",NA,"Madre de Dios","Parque Nacional Manu. Rio Manu: fist bend below rio Sotileja. High old terrace & cliff edge above river.","Fritsch, PW","Manu","-71.866667","-11.666667","INPA0169428 INPA0169428_e INPA0169428_e1","400","500","2000",NA,NA,"-71.866667","-11.666667",NA,NA,NA,NA,NA,NA
"153","2020-08-31 08:55:04-03","INPA","INPA","207776","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Grogan, J","441","Southern America","Brasil",NA,NA,NA,"INPA0207776","1998","09","27","Dicotyledon Asterids","Ericales","Perkins",NA,"Pará","Pau D'Árco",NA,NA,"-50","-7.7","INPA0207776 INPA0207776_e",NA,NA,NA,NA,NA,"-50","-7.7",NA,NA,NA,NA,NA,NA
"154","2020-08-31 08:55:04-03","INPA","INPA","207859","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Grogan, J","566","Southern America","Brasil",NA,NA,NA,"INPA0207859","1998","09","03","Dicotyledon Asterids","Ericales","Perkins",NA,"Pará","Marajoara",NA,NA,"-50","-7.7","INPA0207859 INPA0207859_e",NA,NA,NA,NA,NA,"-50","-7.7",NA,NA,NA,NA,NA,NA
"155","2020-08-31 08:55:04-03","INPA","INPA","37672","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Prance, GT","59569","Southern America","Brasil",NA,NA,NA,"INPA0037672","1964","10","22","Dicotyledon Asterids","Ericales","Perkins",NA,"Goiás","Serra do Caiapó, 66 km north of Jatai, Serra do Caiapó. 66 km north of Jatai. Dry forest.","Fritsch, PW",NA,"-51.736812","-17.6641","INPA0037672 INPA0037672_e INPA0037672_e1",NA,NA,"2000",NA,NA,"-51.736812","-17.6641",NA,NA,NA,NA,NA,NA
"156","2020-08-31 08:55:04-03","INPA","INPA","79886","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Silva, NT da","66","Southern America","Brasil",NA,NA,NA,"INPA0079886","1948","01","16","Dicotyledon Asterids","Ericales","Perkins",NA,"Pará","Bosque Rodrigues Alves, Bosque Municipal.","Fritsch, PW","Belém","-48.5","-1.4","INPA0079886 INPA0079886_e INPA0079886_e1",NA,NA,"2000",NA,NA,"-48.5","-1.4",NA,NA,NA,NA,NA,NA
"157","2020-08-31 08:55:04-03","INPA","INPA","158499","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Silva, NT da","5189","Southern America","Brasil",NA,NA,NA,"INPA0158499","1979","10","20","Dicotyledon Asterids","Ericales","Perkins",NA,"Pará","Área perimetral, Área Perimetral",NA,"Almeirim","-52.2","-0.8","INPA0158499 INPA0158499_e",NA,NA,NA,NA,NA,"-52.2","-0.8",NA,NA,NA,NA,NA,NA
"158","2020-08-31 08:55:04-03","INPA","INPA","42513","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Prance, GT","19022","Southern America","Brasil",NA,NA,NA,"INPA0042513","1973","10","12","Dicotyledon Asterids","Ericales","Perkins",NA,"Mato Grosso","Colegio de Buriti, Vicinity of Colegio Buriti. Disturbed dry forest.","Fritsch, PW","Chapada dos Guimarães","-55.80725","-15.415111","INPA0042513 INPA0042513_e INPA0042513_e1","720","720","2000",NA,NA,"-55.80725","-15.415111",NA,NA,NA,NA,NA,NA
"159","2020-08-31 08:55:04-03","INPA","INPA","153696","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Ferreira, CAC","9043","Southern America","Brasil",NA,NA,NA,"INPA0153696","1987","05","05","Dicotyledon Asterids","Ericales","Perkins",NA,"Rondônia","BR 364, km 4, Morro da Embratel, Morro da Embratel a 04 km da BR-364.","Fritsch, PW","Ji-Paraná","-61.916667","-11.166667","INPA0153696 INPA0153696_e INPA0153696_e1",NA,NA,"2000",NA,NA,"-61.916667","-11.166667",NA,NA,NA,NA,NA,NA
"160","2021-01-10 20:43:22-03","INPA","INPA","90231","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Zarucchi, JL","2758","Southern America","Brasil",NA,NA,NA,"INPA0090231","1979","10","18","Dicotyledon Asterids","Ericales","Perkins",NA,"Rondônia","Mineração Campo Novo (ca. 100 km SW of Ariquemes). forest on terra firme.","Fritsch, PW",NA,"-63.616667","-10.566667","INPA0090231 INPA0090231_1 INPA0090231_1e INPA0090231_1e1 INPA0090231_e INPA0090231_e1",NA,NA,"2000",NA,NA,"-63.616667","-10.566667",NA,NA,NA,NA,NA,NA
"161","2020-08-31 08:55:04-03","INPA","INPA","138962","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Maciel, UN","727","Southern America","Brasil",NA,NA,NA,"INPA0138962","1982","08","03","Dicotyledon Asterids","Ericales","Perkins",NA,"Pará","Carajás, Serra Norte, Pa-275, estrada da serraria, 10 km do acampamento.","Fritsch, PW","Marabá","-50.423831","-6.128919","INPA0138962 INPA0138962_e INPA0138962_e1",NA,NA,"2000",NA,NA,"-50.423831","-6.128919",NA,NA,NA,NA,NA,NA
"162","2020-08-31 08:55:04-03","INPA","INPA","98134","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Ferreira, CAC","2934","Southern America","Brasil",NA,NA,NA,"INPA0098134","1980","10","17","Dicotyledon Asterids","Ericales","Perkins",NA,"Acre","BR 317, Estrada para Placido de Castro","Fritsch, PW","Senador Giomard","-67.820186","-10.391944","INPA0098134 INPA0098134_e",NA,NA,"2000",NA,NA,"-67.820186","-10.391944",NA,NA,NA,NA,NA,NA
"163","2020-08-31 08:55:04-03","INPA","INPA","79106","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Rosa, NA","2105","Southern America","Brasil",NA,NA,NA,"INPA0079106","1977","06","12","Dicotyledon Asterids","Ericales","Perkins",NA,"Mato Grosso","Rio Juruena a pista do garimpo, Picadão que de acesso do rio Juruena a pista do garimpo do mesmo nome. Floresta densa, terra firme, solo argiloso.","Fritsch, PW",NA,"-59.1","-10","INPA0079106 INPA0079106_e INPA0079106_e1",NA,NA,"2010","04",NA,"-59.1","-10",NA,NA,NA,NA,NA,NA
"164","2020-09-12 05:00:02-03","US","US","1901418","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","-. Ducke","2033","South America - Neotropics","Brazil",NA,NA,NA,"US03134804","1946","12","4",NA,"Ebenales","Perkins",NA,"Pará","Belem, Bosque Municipal.",NA,NA,NA,NA,"US03134804_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"165","2020-09-12 05:00:02-03","US","US","3594688","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","M. Nee","46155","South America - Neotropics","Bolivia",NA,NA,NA,"US03134793","1994","12","24",NA,"Ebenales","Perkins",NA,"Santa Cruz","Depto. Santa Cruz, Prov. Florida, 2 km (air) NW of center of Bermejo, around Laguna Volcán, a small lake set in the massive red sandstone hills.",NA,NA,"-63.65","-18.12",NA,"1125","1175",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"166","2020-09-12 05:00:02-03","US","US","1134999","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","R. S. Williams","340","South America - Neotropics","Bolivia",NA,NA,NA,"US03134806","1901","12","8",NA,"Ebenales","Perkins",NA,NA,"Tumapasa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"167","2020-09-12 05:00:02-03","US","US","2248416","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","R. Froes","23545","South America - Neotropics","Brazil",NA,NA,NA,"US03134803","1948","9","28",NA,"Ebenales","Perkins",NA,"Pará","Amazonia. Igarapé das Almas, Rio Tocantins.",NA,NA,NA,NA,"US03134803_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"168","2020-09-12 05:00:02-03","US","US","3265253","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","D. C. Daly, R. Callejas, M. G. Silva, E. L. Taylor & et al.","1914","South America - Neotropics","Brazil",NA,NA,NA,"US03134795","1981","12","8",NA,"Ebenales","Perkins",NA,"Pará","Brazilian Amazonia. Serra dos Carajás: Azul, near camp at Serra Norte (22 km. NW, then 10-15 km. SW).",NA,NA,"-50.47","-5.98","US03134795_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"169","2020-09-12 05:00:02-03","US","US","2533659","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","R. F. Steinbach","820","South America - Neotropics","Bolivia",NA,NA,NA,"US03134800","1967","3","11",NA,"Ebenales","Perkins",NA,"Santa Cruz","Buena Vista Prov. Ichilo. Dpto. Santa Cruz.",NA,NA,NA,NA,"US03134800_01","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"170","2020-09-12 05:00:02-03","US","US","3280050","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","R. B. Foster","13720","South America - Neotropics","Bolivia",NA,NA,NA,"US03134794","1991","11","6",NA,"Ebenales","Perkins",NA,"Santa Cruz","Dpto. Santa Cruz. Prov. Velasco: Serrania de Huanchaca. Farallon SurOeste: Senda al Catarata El Encanto. Desde el camino del Estación Los Fierros. Parque Nacional Noell Kempf M.",NA,NA,"-60.7","-14.62",NA,"200","300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"171","2020-09-12 05:00:02-03","US","US","2684791","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","G. T. Prance & N. Silva","59569","South America - Neotropics","Brazil",NA,NA,NA,"US03134802","1964","10","22",NA,"Ebenales","Perkins",NA,"Goiás","New Brazilian Highways. Serra do Caiapó. 66 km. north of Jatai.",NA,NA,NA,NA,"US03134802_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"172","2020-09-12 05:00:02-03","US","US","2684780","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","G. T. Prance, J. F. Ramos & L. G. Farias","8219","South America","Brazil",NA,NA,NA,"US03134799","1968","11","5",NA,"Ebenales","Perkins",NA,NA,"Brazilian Amazonia. Basin of Rio Purus. Municipality of Lábrea. Margin of Lábrea airstrip.",NA,NA,NA,NA,"US03134799_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"173","2020-09-12 05:00:02-03","US","US","2684782","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","N. Silva","1634","South America - Neotropics","Brazil",NA,NA,NA,"US03134797","1969","1","16",NA,"Ebenales","Perkins",NA,"Pará","Amazônia. Região do Rio Jarí. Estrada do Munguba.",NA,NA,NA,NA,"US03134797_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"174","2020-09-12 05:00:02-03","US","US","2709858","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","18232","South America - Neotropics","Brazil",NA,NA,NA,"US03134801","1966","7","15",NA,"Ebenales","Perkins",NA,"Distrito Federal","Planalto do Brasil. 30 km. S. of Brasília, D.F., on road to Belo Horizonte.",NA,NA,NA,NA,"US03134801_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"175","2020-09-12 05:00:02-03","US","US","3281486","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","J. H. Kirkbride","3638","South America - Neotropics","Brazil",NA,NA,NA,"US03134796","1980","10","8",NA,"Ebenales","Perkins",NA,"Distrito Federal","Na margem do Rio das Salinas.",NA,NA,"-47.95","-15.52","US03134796_01","750",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"176","2020-09-12 05:00:02-03","US","US","1901398","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","-. Ducke","1960","South America - Neotropics","Brazil",NA,NA,NA,"US03134805","1946","8","1",NA,"Ebenales","Perkins",NA,"Pará","Belem Bosque Municipal.",NA,NA,NA,NA,"US03134805_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"177","2020-09-12 05:00:02-03","US","US","2684781","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","N. Silva","1595","South America - Neotropics","Brazil",NA,NA,NA,"US03134798","1969","1","10",NA,"Ebenales","Perkins",NA,"Pará","Amazônia. Região do Rio Jarí. Rio Jarí, Monte Dourado, Estrada do Bandeira.",NA,NA,NA,NA,"US03134798_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"178","2020-09-02 16:40:08-03","Cenargen","CEN","27812","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Bruno Machado Teles Walter","3171",NA,"Brasil","Exsicatas",NA,"Cálice verde-claro. Espécime em final de floração. Pedras no leito. Futuro reservatório do AHE Serra da Mesa.","CEN00027812","1996","02","09",NA,NA,"Perkins",NA,"GO","Córrego Boa Vista, fazenda Jacaré ou Laje, ao norte da cidade de Uruaçú, na direção do rio Maranhão.","B. M. T. Walter","URUACU","-49.031111","-14.341944","CEN00027812","420","420","2019","07",NA,"-49.031111","-14.341944",NA,NA,NA,NA,NA,"5"
"179","2020-09-02 16:40:08-03","Cenargen","CEN","114931","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Lutero Lerner - IFN","4865",NA,"Brasil","Unicata",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com dimensão de 9,0m de altura, 13,3cm de DAP, base reta. Fuste da casca exterma cinza, interna pardo, fina, fissurada, desprendimento esfoliante.","CEN00114931","2018","11","05",NA,NA,"Perkins",NA,"GO","Conglomerado: GO-116_R723. Subunidade 2, subparcela 3, indivíduo 17.","D. Santiago","CAVALCANTE","-47.4583015441895","-13.7974996566772","CEN00114931",NA,NA,"2019","09",NA,NA,NA,"92497","auto",NA,NA,NA,"1"
"180","2020-09-02 16:40:08-03","Cenargen","CEN","114883","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Lutero Lerner - IFN","5039",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com dimensão de 13,0m de altura, 22,0cm de DAP, base reta. Fuste da casca exterma cinza, interna pardo, fina, rugosa, desprendimento placas lenhosas.","CEN00114883","2018","10","31",NA,NA,"Perkins",NA,"GO","Conglomerado: GO-116-R662- Subunidade 4, subparcela 10, indivíduo 74.","D. Santiago","CAVALCANTE","-47.4583015441895","-13.7974996566772","CEN00114883",NA,NA,"2019","10",NA,NA,NA,"92497","auto",NA,NA,NA,"5"
"181","2019-11-13 11:32:24-03","USP","SPF","49015","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Thomas, WW","4350",NA,"Brasil",NA,NA,NA,"SPF00049015","1985","10","13",NA,NA,"Perkins",NA,"Mato Grosso",NA,"Capistrano, TR","Santa Terezinha","-51.45","-10.416667",NA,NA,NA,"2010","10",NA,"-51.45","-10.416667",NA,NA,NA,NA,NA,NA
"182","2019-11-13 11:32:24-03","USP","SPF","214244","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Farah, FT","1714",NA,"Brasil",NA,NA,NA,"SPF00214244","2000",NA,NA,NA,NA,"Perkins",NA,"São Paulo",NA,"Capistrano, TR","Hortolândia","-47.2200012207031","-22.8500003814697",NA,NA,NA,"2011","03",NA,NA,NA,"7966","auto",NA,NA,NA,NA
"183","2019-11-13 11:32:24-03","USP","SPF","177111","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Kuhlmann, M","1604",NA,"Brasil",NA,NA,NA,"SPF00177111","1947","11","20",NA,NA,"Perkins",NA,"São Paulo",NA,"Aranha, C","Jardinópolis","-47.7599983215332","-21.0100002288818",NA,NA,NA,"1968","10",NA,NA,NA,"24259","auto",NA,NA,NA,NA
"184","2014-09-16 19:40:08-03","FSL","HFSL","1594","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Thomas, W.W.; Ackerley, D.D. & Lima, R.P. de","4493","Southern America","Brasil",NA,NA,"Tree 8 m. Leaves green above, paler & pubescent beneath. Calyx very pale green. Corolla white; anthers yeloow. ; DE",NA,"1985","09","21",NA,NA,"Perkins",NA,"Mato Grosso","Chapada dos Guimarães, Véu da Noiva falls, along r, Chapada dos Guimarães, Véu da Noiva falls, along rio Coxipozinho at bases of falls. Gallery forest.","Fritsch, P.W.","Cuiabá","-55.833333","-15.4",NA,NA,NA,"2000","01","01","-55.833333","-15.4",NA,NA,NA,NA,NA,NA
"185","2014-09-16 19:40:08-03","FSL","HFSL","1866","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Lobato, L.C.B.; Silva, A.S.L. da; Rosário, C.S.; Almeida, S.S. de; Silva, P.J.D. da & Gomes, A.","1300","Southern America","Brasil",NA,NA,"Árvore de 15m de altura. Flores com pétalas e estames amarelos ; DE",NA,"1996","11","10",NA,NA,"Perkins",NA,"Rondônia","Parque Estadual Serra dos Reis, Parque Estadual Serra dos Reis. Linha 23. Posto 1 da SEDAM. Floresta aberta de terra firme.",NA,"Costa Marques","-64.2272","-12.445",NA,NA,NA,NA,NA,NA,NA,NA,"114221","auto",NA,NA,NA,NA
"186","2014-09-16 19:40:08-03","FSL","HFSL","2347","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Thomas, W.W.; Ackerley, D.D. & Lima, R.P. de","4009","Southern America","Brasil",NA,NA,"Treelet, 5 m. Leaves dark green above, whitish-green beneath. Flowers white. ; DE",NA,"1985","09","24",NA,NA,"Perkins",NA,"Mato Grosso","6-9 km E of BR-163 on road to fazenda Londrina, 57.5 km N of jct BR-163 & MT-220 (rd to Porto dos Gaúchos). Tall terra firme forest dominated by Bertholettia.","Fritsch, P.W.","Sinop","-55.133333","-11.3",NA,NA,NA,"2000","01","01","-55.133333","-11.3",NA,NA,NA,NA,NA,NA
"187","2014-04-30 10:47:15-03","FSL","HFSL","2521","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Thomas, W.W.; Pirani, J.R.; Oliveira, J.G. de; Lima, R.P.","4350","Southern America","Brasil",NA,NA,"Tree, 6 m. Leaves green above, whitish-green beneath. Flowers white, anthers yellow. Fragrant. Fruit yellowish green. ; DE",NA,"1985","10","13",NA,NA,"Perkins",NA,"Mato Grosso","Hills of Serra do Tapirapé, 21 Km SW of Portal do, Hills of Serra do Tapirapé, 21 km SW of Portal do Amazonia (jct MT-413 to Santa Teresinha & BR-158) along BR-158. Shot forest with 15-20 m conopy.","Fritsch, P.W.","Santa Terezinha","-51.45","-10.416667",NA,NA,NA,"2000","01","01","-51.45","-10.416667",NA,NA,NA,NA,NA,NA
"188","2014-09-16 19:40:08-03","FSL","HFSL","1593","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Thomas, W.W.; Ferreira, C.A.C.; Ackerley, D.D.; et al.","4740","Southern America","Brasil",NA,NA,"Treelet, 5-6 m. Leaves green above, whitish-green beneath. Calyx pale green. Corolla white; anthers yellow. ; DE",NA,"1985","01","31",NA,NA,"Perkins",NA,"Mato Grosso","9 Km, 9 km NW of Pontes e Lacerda on BR-364 to Vilhena. Disturbed forest, canopy ± 25 m.","Fritsch, P.W.","Pontes & Lacerda","-59.416667","-15.166667",NA,NA,NA,"2000","01","01","-59.416667","-15.166667",NA,NA,NA,NA,NA,NA
"189","2019-10-07 09:13:03-03","UEFS","HUEFS","218474","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Irwin, H.S.","10201",NA,"Brasil",NA,NA,"Gallery forest.","HUEFS0218474","1965","11","11","Angiospermae","Ericales","Perkins",NA,"Distrito Federal","Gallery forest, steep rocky slope, Parque Municipal do Gama, D.F.",NA,NA,NA,NA,"HUEFS0218474","1150","1150",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"190","2019-09-04 18:55:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","burchellii","Styrax burchellii","W. J. Burchell","6345","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"Type [status unknown]",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"191","2018-05-14 16:22:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","pearcei","Styrax pearcei","A. H. Gentry","70768A","South America","Bolivia",NA,NA,NA,NA,"1990","5","28","Spermatophyta",NA,NA,NA,"La Paz",NA,"RRC ID Flag",NA,"-68","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"70768 A",NA
"192","2019-09-04 18:03:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","pearcei","Styrax pearcei bolivianus","H. A. Weddell","4080","South America","Bolivia",NA,NA,NA,NA,"1845","11",NA,"Spermatophyta",NA,"Perkins","Type [status unknown]",NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","bolivianus",NA,NA
"193","2019-01-23 12:53:25-02","F","FMNH-SEEDPLANTS","V0076083F","PreservedSpecimen","Plantae","Styracaceae","Styrax","pearcei","Styrax pearcei bolivianus","H. A. Weddell","4080","South America","Bolivia",NA,NA,NA,"V0076083F",NA,NA,NA,"Spermatophyta",NA,"Perkins","Isotype",NA,NA,NA,NA,"-64.435","-16.7261","V0076083F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","bolivianus",NA,NA
"194","2019-09-04 18:03:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","pearcei","Styrax pearcei bolivianus","H. A. Weddell","4080","South America","Bolivia",NA,NA,NA,NA,"1845","11",NA,"Spermatophyta",NA,"Perkins","Type [status unknown]",NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","bolivianus",NA,NA
"195","2019-01-23 12:53:25-02","F","FMNH-SEEDPLANTS","V0076083F","PreservedSpecimen","Plantae","Styracaceae","Styrax","pearcei","Styrax pearcei bolivianus","H. A. Weddell","4080","South America","Bolivia",NA,NA,NA,"V0076083F",NA,NA,NA,"Spermatophyta",NA,"Perkins","Isotype",NA,NA,NA,NA,"-64.435","-16.7261","V0076083F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","bolivianus",NA,NA
"196","2019-09-04 19:01:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","F. W. Sieber & J. C. von Hoffmannsegg",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"Type [status unknown]",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"197","2019-06-11 12:52:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","A. H. Gentry","73648","South America","Bolivia",NA,NA,NA,NA,"1991","5","11","Spermatophyta",NA,NA,NA,"Santa Cruz",NA,"RRC ID Flag",NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"73648",NA
"198","2019-06-11 12:38:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","R. B. Foster","13720","South America","Bolivia",NA,NA,NA,NA,"1991","11","6","Spermatophyta",NA,NA,NA,"Santa Cruz",NA,"RRC ID Flag",NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"13720",NA
"199","2019-06-11 13:01:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","R. B. Foster","11857","South America","Peru",NA,NA,NA,NA,"1986","10","14","Spermatophyta",NA,NA,NA,"Madre de Dios",NA,"RRC ID Flag",NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"11857",NA
