"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"291","2020-09-12 05:00:02-03","US","US","2620971","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","micrantha","Siparuna micrantha","A. DC.","Renner, S. S.","B. Maguire, J. J. Wurdack & G. S. Bunting","36321","1953","11","22","South America - Neotropics","Venezuela","Amazonas","Yavita-Pimichin trail, near Pimichín. Rio Guiana",NA,NA,NA,NA,"US00778425",NA,NA,NA,NA,NA,"140",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"292","2020-09-12 05:00:02-03","US","US","3180661","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","micrantha","Siparuna micrantha","A. DC.","Renner, S. S.","H. L. Clark & P. Maquirino","7635","1980","6","26","South America - Neotropics","Venezuela","Amazonas","San Carlos de Río Negro, ca. 20 km S of confluence of Río Negro and Brazo Casiquiare, IVIC main study site, 4.3 km NNE on Solano road","-67.05","1.93",NA,NA,"US00778424",NA,NA,NA,NA,NA,"119",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"293","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner, S. S.","C. S. Rosário, D. Rosario, J. Antonio, J. Pinho & O. Prika","2056","2003","6","19","South America - Neotropics","Suriname","Sipaliwini","Vic of camp on W bank of Zuid River, across river from Central SURINAMEe Nature Reserve (ie west and outside of), ca 15 km straight-line distance SSE of Kayserberg Airstrip","-56.59","3.18",NA,NA,NA,NA,NA,NA,NA,NA,"215",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"294","2020-09-12 05:00:02-03","US","US","2860014","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.",NA,"E. P. Heringer","102","1942","11","11","South America - Neotropics","Brazil","Minas Gerais","Estação Experimental","-43.2655982971191","-21.5877990722656",NA,NA,"US01348110","US01348110_01","Coronel Pacheco","10350","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"295","2020-09-12 05:00:02-03","US","US","3208909","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner, S. S.","B. G. Stergios","10586","1987","5","13","South America - Neotropics","Venezuela","Bolívar","Río Paragua, Río Oris, a la altura de Los Picachos","-63.91","6.13",NA,NA,"US00778426",NA,NA,NA,NA,NA,"175",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"296","2020-09-12 05:00:02-03","US","US","3071581","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner, S. S.","B. G. Stergios, G. A. Aymard, O. Palacios & P. Hernández","5338","1983","1","19","South America - Neotropics","Venezuela","Bolívar","Reserva Forestal Imataca, Pica de la CVG que conduce al medio Río Botanamo (cerca de la confluencia con el Río Coruma) desde la carretera Casa Blanca - Anacoco",NA,NA,NA,NA,"US00778422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"297","2020-09-12 05:00:02-03","US","US","1592530","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.",NA,"Y. Mexia","5257","1930","11","5","South America - Neotropics","Brazil","Minas Gerais","Road to São Miguel, near km 4.5 cut-over woods on slope.","-42.8819007873535","-20.7539005279541",NA,NA,"US01348108","US01348108_01","Viçosa","13937","auto",NA,"700",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"298","2020-09-12 05:00:02-03","US","US","3232819","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.",NA,"J. G. Kuhlmann","1633/B","1934","10","15","South America - Neotropics","Brazil","Minas Gerais","ESA","-42.8819007873535","-20.7539005279541",NA,NA,"US01348109","US01348109_01","Viçosa","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"299","2020-09-12 05:00:02-03","US","US","3400807","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner, S. S.","H. D. Clarke","4592","1997","5","16","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kuyuwini R., trail to Kassikaityu R., 0-1 km S of camp at Anteater Head Creek","-59.1161","1.9275",NA,NA,"US00646041",NA,NA,NA,NA,NA,"260",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"300","2020-09-12 05:00:02-03","US","US","3033024","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.",NA,"L. A. Mattos Silva & H. S. Brito","643","1979","10","29","South America - Neotropics","Brazil","Bahia","Fazenda Vitória, no ramal à esquerda da estrada que liga o povoado de Cajuíta","-39.77","-16.72",NA,NA,"US01348115","US01348115_01","Guaratinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"301","2020-09-12 05:00:02-03","US","US","3468761","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Peixote, A.","B. G. Stergios","10586","1987","5","13","South America - Neotropics","Venezuela","Bolívar","Río Paragua, Río Oris, a la altura de Los Picachos","-63.91","6.13",NA,NA,"US00836799",NA,NA,NA,NA,NA,"175",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"302","2020-09-12 05:00:02-03","US","US","1484197","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.",NA,"L. Riedel & B. Luschnath","1015",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,"US01348106","US01348106_01","Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"303","2020-09-12 05:00:02-03","US","US","3393417","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner, S. S.","H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6306","1997","9","15","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kwitaro River; 1-2 km W of camp","-58.8289","3.17167",NA,NA,"US00647973",NA,NA,NA,NA,NA,"90",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"304","2020-09-12 05:00:02-03","US","US","3564039","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.",NA,"A. Vicentini & C. F. Silva","1085","1995","10","18","South America - Neotropics","Brazil","Amazonas","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Igarapé do Acará","-59.97","-2.88",NA,NA,"US01348105","US01348105_01","Manaus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"305","2020-09-12 05:00:02-03","US","US","2935374","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.",NA,"G. T. Prance, R. J. Hill, T. D. Pennington & J. M. Ramos","24118","1976","10","26","South America - Neotropics","Brazil","Amazonas","Rio Javari. Rio Curaçá, 8 miles above mouth.",NA,NA,NA,NA,"US01348113","US01348113_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"306","2020-09-12 05:00:02-03","US","US","3216918","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner, S. S.","B. G. Stergios & L. Delgado","12488","1988","5","9","South America - Neotropics","Venezuela","Bolívar","Río Caura, al altura del sector Guiñuna, arriba del raudal Guanagujaña","-64.21","5.1",NA,NA,"US00778423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"307","2020-09-12 05:00:02-03","US","US","3393419","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner, S. S.","H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6295","1997","9","15","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kwitaro River; 1-2 km W of camp","-58.8289","3.17167",NA,NA,"US00647975",NA,NA,NA,NA,NA,"90",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"308","2020-09-12 05:00:02-03","US","US","3468317","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Liesner, R. L.","B. G. Stergios & L. Delgado","12488","1988","5","9","South America - Neotropics","Venezuela","Bolívar","Río Caura, al altura del sector Guiñuna, arriba del raudal Guanagujaña","-64.21","5.1",NA,NA,"US00815321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"309","2020-09-12 05:00:02-03","US","US","1571908","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.",NA,"Y. Mexia","4257","1930","11","5","South America - Neotropics","Brazil","Minas Gerais","Road to São Miguel near km 4 1/2","-42.8819007873535","-20.7539005279541",NA,NA,"US01348107","US01348107_01","Viçosa","13937","auto",NA,"700",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"310","2020-09-12 05:00:02-03","US","US","3130083","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner, S. S.","G. T. Prance, W. C. Steward, J. F. Ramos & O. P. Monteiro","10969","1971","3","14","South America - Neotropics","Brazil","Roraima","Mucajaí, vic. of airstrip","-60.83","2.45",NA,NA,"US00778428","US00778428_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"311","2020-09-12 05:00:02-03","US","US","2968454","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.",NA,"E. P. Heringer & G. Eiten","15065","1975","9","19","South America - Neotropics","Brazil","Minas Gerais","Parque Estadual do Rio Doce","-42.48","-19.78",NA,NA,"US01348112","US01348112_01","Marliéria",NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"312","2020-09-12 05:00:02-03","US","US","2708537","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner, S. S.","G. T. Prance, E. Forero, B. S. Pena & J. F. Ramos","4461","1967","2","17","South America - Neotropics","Brazil","Roraima","Serra Tepequem","-61.75","3.75",NA,NA,"US00778427","US00778427_01",NA,NA,NA,NA,"1200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"313","2020-09-12 05:00:02-03","US","US","3312946","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.",NA,"M. Nee","42495","1992","2","12","South America - Neotropics","Brazil","Amazonas","Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 72 then 6km west, Fazenda Dimona. Reserva nº 2206","-60.08","-2.32",NA,NA,"US01348116","US01348116_01","Manaus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"314","2020-09-12 05:00:02-03","US","US","2785059","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner, S. S.","G. Stahel","69","1926","1","25","South America - Neotropics","Suriname",NA,"SURINAME R., above, at Goddo, Expeditie to Wilhelminagebergte","-55.46","4.01",NA,NA,"US00627061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"315","2020-09-12 05:00:02-03","US","US","2935373","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.",NA,"G. T. Prance, A. S. Silva, M. J. Balick, A. J. Henderson, B. W. Nelson & R. P. Bahia","25587","1977","11","20","South America - Neotropics","Brazil","Pará","BR 163, Cuiabá-Santarém Highway. Vicinity of Igarapé Kazuo; km 1221",NA,NA,NA,NA,"US01348114","US01348114_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"316","2020-09-12 05:00:02-03","US","US","2839738","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.",NA,"A. P. Duarte","5757",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Estrada do Redentor","-43.28","-22.88",NA,NA,"US01348111","US01348111_01","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"317","2020-09-12 05:00:02-03","US","US","2708519","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner, S. S.","G. T. Prance, W. C. Steward, J. F. Ramos & O. P. Monteiro","11027","1971","3","16","South America - Neotropics","Brazil","Roraima","Posto Mucajaí, Río Mucujaí","-60.83","2.45",NA,NA,"US00778429","US00778429_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"318","2020-09-12 05:00:02-03","US","US","3435510","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","surinamensis","Siparuna surinamensis",NA,"Pignal, M.","M. J. Jansen-Jacobs, B. Welle, P. Haripersaud, O. Muller & M. van der Zee","6126","1999","9","24","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rewa River, at foot of Spider Mts., near camp 2, Upper Essequibo Region","-58.53","3.13",NA,NA,"US00723673",NA,NA,NA,NA,NA,"220","250",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"319","2020-09-12 05:00:02-03","US","US","3437756","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae (Siparunaceae)","Siparuna","surinamensis","Siparuna surinamensis",NA,"Lindeman, J. C.; Pignal, M.","M. J. Jansen-Jacobs, B. Welle, P. Haripersaud, O. Muller & M. van der Zee","5773","1999","9","4","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rewa River, near Corona Falls, Upper Essequibo Region","-58.66","3.16",NA,NA,"US00724133",NA,NA,NA,NA,NA,"160",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"320","2020-09-02 16:39:51-03","Cenargen","CEN","57584","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","B. M. T. Walter","G. L. Farias - Pau-Brasil","331","1989","11","08",NA,"Brasil","BA","Próximo ao aceiro do posseiro.","-39.0647010803223","-16.4496994018555","Exsicatas","Municipal.","CEN00057584","CEN00057584","PORTO SEGURO","68835","auto",NA,NA,NA,"2010","02",NA,NA,NA,NA,NA,NA,"1",NA,NA
"321","2020-09-02 16:39:48-03","Cenargen","CEN","57530","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M. V. L. Pereira Moura","G. L. Farias - Pau-Brasil","192","1988","04","28",NA,"Brasil","BA",NA,"-39.0647010803223","-16.4496994018555","Exsicatas","Aceiro com CEPLAC. Doação do Banco Genético do Pau Brasil. Registro nº 355. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057530","CEN00057530","PORTO SEGURO","68835","auto",NA,NA,NA,"1991","01",NA,NA,NA,NA,NA,NA,"1",NA,NA
"322","2019-11-13 11:32:02-03","USP","SPF","193320","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Groppo, M","Groppo, M","1656","2008","12","10",NA,"Brasil","Pará","Bacia do Rio Xingu.","-52.233333","-1.733333",NA,NA,"SPF00193320",NA,"Porto de Moz",NA,NA,NA,NA,NA,"2009",NA,NA,"-52.233333","-1.733333",NA,NA,NA,NA,NA,NA
"323","2021-03-15 18:30:10-03","USP","SPF","198090","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Santos, MF","Santos, MF","345","2008","03","17",NA,"Brasil","Minas Gerais","Santana do Rio Preto, (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Terras de José Agostinho, subida do morro.","-43.402056","-19.396361",NA,"Mata.","SPF00198090",NA,"Itambé do Mato Dentro",NA,NA,NA,NA,NA,"2008",NA,NA,"-43.402056","-19.396361",NA,NA,NA,NA,NA,NA
"324","2021-03-15 18:30:10-03","USP","SPF","198091","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Santos, MF","Santos, MF","405","2008","10","24",NA,"Brasil","Minas Gerais","Santana do Rio Preto, (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Terras de José Agostinho, subida do morro.","-43.402056","-19.396361",NA,"Mata.","SPF00198091",NA,"Itambé do Mato Dentro",NA,NA,NA,NA,NA,"2008",NA,NA,"-43.402056","-19.396361",NA,NA,NA,NA,NA,NA
"325","2019-11-13 11:32:02-03","USP","SPF","153019","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Lombardi, JA","Gomes, JV","836","2002","03","12",NA,"Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"SPF00153019",NA,"Caratinga","49886","auto",NA,NA,NA,"2002","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-13 11:32:02-03","USP","SPF","153020","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Lombardi, JA","Gomes, JV","924","2001","12","03",NA,"Brasil","Minas Gerais","Estação Biológica de Caratinga, Mata do Jaó.","-42.1391983032227","-19.7896995544434",NA,NA,"SPF00153020",NA,"Caratinga","49886","auto",NA,NA,NA,"2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-13 11:32:02-03","USP","SPF","68171","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Pereira, MVL","Simão-Bianchini, R","208","1989","10","23",NA,"Brasil","Minas Gerais","Fazenda Barra Alegre.","-42.3664016723633","-21.1305999755859",NA,NA,"SPF00068171",NA,"Muriaé","32715","auto",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-13 11:32:02-03","USP","SPF","148197","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Renner, SS","Oliveira, PP","216A","1997","10","16",NA,"Brasil","Rio de Janeiro","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,"SPF00148197",NA,"Rio das Ostras","17620","auto",NA,NA,NA,"1999","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-13 11:32:02-03","USP","SPF","148196","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Lombardi, JA","Oliveira, PP","327C","1997","08","14",NA,"Brasil","Rio de Janeiro","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,"SPF00148196",NA,"Rio das Ostras","17620","auto",NA,NA,NA,"1999","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2014-08-26 18:22:38-03","FSL","HFSL","1973","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Renner, S.S.","Sothers, C.A.","1061","1997","12","12","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke - Itacoatiara km 26. Solo arenoso.","-60.025","-3.10194",NA,"10m x 5cm DAP. Tronco circular de base reta. Ritidoma acizentado, verrucoso (lenticelas circulares (+/- 1 mm), salientes, dispersas, densamente por todo o trnco). Ao corte casca morta fina; casca viva bege, alburno também. Odor suave. sem outros dado; DE",NA,NA,"Manaus","138090","auto",NA,NA,NA,"1996","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-10-07 09:23:10-03","UEFS","HUEFS","7781","PreservedSpecimen","Plantae","Angiospermae","Laurales","Siparunaceae","Siparuna","bahiensis","Siparuna bahiensis","Tolm.","M.Pignal","Silva, F.C.F.da","126","1981","11","11",NA,"Brasil","Minas Gerais",NA,"-42.533333","-17.133333",NA,NA,"HUEFS0007781","HUEFS0007781","Chapada do Norte",NA,NA,NA,"650","650","1995","08",NA,"42W32'","17S8'","Magnolianae",NA,NA,NA,NA,NA
"332","2019-10-07 09:23:10-03","UEFS","HUEFS","8487","PreservedSpecimen","Plantae","Angiospermae","Laurales","Siparunaceae","Siparuna","bahiensis","Siparuna bahiensis","Tolm.",NA,"Queiroz, L.P.de","2054","1987","11","01",NA,"Brasil","Bahia","Floresta de galeria abaixo da Cachoeira do Acaba-Vida, no Rio de Janeiro.","-45.45","-11.866667",NA,NA,"HUEFS0008487","HUEFS0008487 HUEFS0008487_01","Barreiras",NA,NA,NA,NA,NA,NA,NA,NA,"45W27'","11S52'","Magnolianae",NA,NA,NA,NA,NA
"333","2019-10-07 09:23:10-03","UEFS","HUEFS","109029","PreservedSpecimen","Plantae","Angiospermae","Laurales","Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","A.Peixoto","Amorim, A.M.","4679","2005","01","30",NA,"Brasil","Bahia","Serra do Corcovado, 13,8 km ao SW de Coaraci, estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833",NA,"Floresta Ombrófila Densa Montana com algumas áreas perturbadas.","HUEFS0109029","HUEFS0109029","Almadina",NA,NA,NA,"650","900","2009","07",NA,"39W36'12''","14S42'21''","Magnolianae",NA,NA,NA,NA,NA
"334","2019-10-07 09:23:10-03","UEFS","HUEFS","141139","PreservedSpecimen","Plantae","Angiospermae","Laurales","Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.",NA,"Pessoa, S.V.A.","998","1999","09","17",NA,"Brasil","Rio de Janeiro","Reserva Biológica Poço das Antas. Fragmento A. Área FA7a","-42.233333","-22.583333",NA,NA,"HUEFS0141139","HUEFS0141139","Silva Jardim",NA,NA,NA,NA,NA,NA,NA,NA,"42W14'0''","22S35'0''","Magnolianae",NA,NA,NA,NA,NA
"335","2019-10-07 09:23:10-03","UEFS","HUEFS","238618","PreservedSpecimen","Plantae","Angiospermae","Laurales","Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","A.M.Miranda","Miranda, A.M.","6815","2017","10","18",NA,"Brasil","Bahia","Cabuçu. Fazenda Cabuçu.","-38.7686004638672","-12.7375001907349",NA,NA,"HUEFS0238618","HUEFS0238618","Saubara","14104","auto",NA,NA,NA,"2017","11",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"336","2019-09-04 19:44:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Siparuna","micrantha","Siparuna micrantha",NA,NA,"R. Spruce","3765","1854","11",NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"337","2018-04-04 16:45:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Siparuna","micrantha","Siparuna micrantha",NA,"RRC ID Flag","Sidney McDaniel","22474",NA,NA,NA,"South America","Peru","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"22474",NA,NA,NA
"338","2015-03-07 09:05:08-03","F","FMNH-SEEDPLANTS","V0175348F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Siparuna","micrantha","Siparuna micrantha",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0175348F","V0175348F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"339","2015-03-07 09:05:08-03","F","FMNH-SEEDPLANTS","V0175349F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Siparuna","micrantha","Siparuna micrantha",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0175349F","V0175349F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"340","2015-03-07 09:05:08-03","F","FMNH-SEEDPLANTS","V0175350F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Siparuna","micrantha","Siparuna micrantha",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0175350F","V0175350F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"341","2015-03-07 09:05:08-03","F","FMNH-SEEDPLANTS","V0175351F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Siparuna","micrantha","Siparuna micrantha",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0175351F","V0175351F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
