"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","typeStatus","minimumElevationInMeters","maximumElevationInMeters","phylum","order","imagecode","identifiedBy","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"2942","2020-07-23 12:10:53-03","CEPLAC","CEPEC","138888","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"Holanda, L.C.","3",NA,NA,NA,"Brasil","Roraima","boa vista",NA,"-60.6733016967773","2.81972002983093",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ramos, J.F.","90031","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2943","2020-07-23 12:10:53-03","CEPLAC","CEPEC","148913","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"A. Francener","1245",NA,NA,NA,"Brasil","Tocantins","CONCEIÇÃO DO TOCANTINS",NA,"-47.2983016967773","-12.2186002731323",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Francener","42635","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2944","2020-07-23 12:10:53-03","CEPLAC","CEPEC","153020","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"E. Melo","7195",NA,NA,NA,"Brasil","Tocantins","MATEIROS",NA,"-46.4211006164551","-10.5474996566772",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Francener","87923","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2945","2020-07-23 12:10:53-03","CEPLAC","CEPEC","61729","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"M. Alves","1032","1993","09","08","Brasil","Tocantins","MATEIROS","Estrada para Bahia em direção Vedouros (Jalapão).","-46.4211006164551","-10.5474996566772",NA,NA,"23/03/2011","<ll>dwc_commonname:</ll> Muricí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E. P. Queiroz","87923","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2946","2020-07-23 12:10:53-03","CEPLAC","CEPEC","121474","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"M. Sobral","10337","2006","01","10","Brasil","Tocantins","PALMAS","Fazenda Mundial.","-48.3602981567383","-10.2128000259399",NA,NA,"04/12/2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Francener","62375","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2947","2020-07-23 12:10:53-03","CEPLAC","CEPEC","61667","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"C. B. Sobreira","10","1993","10","08","Brasil","Tocantins","PALMAS","Reserva Ecológica do Lajeado.","-48.3602981567383","-10.2128000259399",NA,NA,"04/12/2013","<ll>dwc_commonname:</ll> Muricí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Francener","62375","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2948","2020-07-23 12:10:53-03","CEPLAC","CEPEC","152620","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"E. Melo","7077",NA,NA,NA,"Brasil","Tocantins","PORTO NACIONAL",NA,"-48.4171981811523","-10.7081003189087",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Francener","77281","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2949","2020-07-23 12:10:53-03","CEPLAC","CEPEC","61661","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"V. Melo","9","1993","08","22","Brasil","Tocantins","PORTO NACIONAL","Margem esquerda do Rio Tocantins próximo Porto - Fátima.","-48.4171981811523","-10.7081003189087",NA,NA,"24/03/2011","<ll>dwc_commonname:</ll> Muricí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E. P. Queiroz","77281","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2950","2020-07-23 12:10:53-03","CEPLAC","CEPEC","61674","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"V. Melo","15","1993","09","24","Brasil","Tocantins","PORTO NACIONAL","Reserva FAB.","-48.4171981811523","-10.7081003189087",NA,NA,"24/03/2011","<ll>dwc_commonname:</ll> Muricí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E. P. Queiroz","77281","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2951","2020-07-23 12:10:56-03","CEPLAC","CEPEC","71812","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","fagifolia","Byrsonima fagifolia",NA,"J. H. Kirkbride, Jr.","5412","1983","10","11","Brasil","Distrito Federal","BRASÍLIA","Entre DF 6 e Corrego Fazendinha.","-47.716667","-15.766667","47W43'","15S46'","30/12/1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. Proença",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2952","2020-07-23 12:10:56-03","CEPLAC","CEPEC","63438","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","fagifolia","Byrsonima fagifolia",NA,"J. H. Kirkbride, Jr.","5412","1983","10","11","Brasil","Distrito Federal","BRASÍLIA","Entre DF 6 e Corrego Fazendinha.","-47.716667","-15.066667","47W43'","15S4'","30/12/1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. Proença",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2953","2020-07-23 12:11:03-03","CEPLAC","CEPEC","10633","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","rhombifolia","Byrsonima rhombifolia",NA,"R. M. Harley","15655","1974","01","29","Brasil","Bahia","BARRA DA ESTIVA","Ca. 6Km N cidade, prox. Rio Preto.","-41.3","-13.583333","41W18'","13S35'","30/12/1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W. R. Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2954","2020-02-17 11:29:44-03","UEG","HUEG","471","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Farias, R.; Silva, J.R.","s.n.","2002","05","27","Brasil","Goiás","Goiânia","Chácara - Setor Urias Magalhães","-49.2538986206055","-16.6786003112793",NA,NA,NA,"Porte arbóreo, flores amarelo-avermelhadas, folhas glabras.","HUEG000471","Southern America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Ramalho, C.L.; Francener, A.","25250","auto",NA,"2014","06","13",NA,NA,NA,NA
"2955","2020-02-17 11:29:44-03","UEG","HUEG","5171","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Farias, R.; Spínola, C. .M.","62","2007","09","18","Brasil","Tocantins","Dianópolis","Local de construção da PCH Porto Franco.","-46.8205986022949","-11.627799987793",NA,NA,NA,"Árvore de ca de 3,3 m, flores amarelas, vermelhas e laranja.; Cerradão na margem da esquerda do rio Palmeira.","HUEG005171","Southern America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Ferrucci, M.S.; Francener, A.","77760","auto",NA,"2014","06","13",NA,NA,NA,NA
"2956","2020-02-17 11:29:44-03","UEG","HUEG","5798","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","fagifolia","Byrsonima fagifolia","Nied.","Soares-Silva, L.H.; Miranda, S.C.","1087","2008","05","02","Brasil","Goiás","Mossâmedes","Serra Dourada, Estancia Quinta da Serra.","-50.2150001525879","-16.1266994476318",NA,NA,NA,"Árvore 6m. vegetativo, parcela 3 .","HUEG005798","Southern America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Proença, C.E.B.","30139","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2957","2009-11-26 13:52:32-02","INPA","INPAW","4244","S","Plantae","Malpighiaceae","Byrsonima","coriacea","Byrsonima coriacea","(Sw.) DC.","Lanjourn",NA,NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2958","2009-11-26 13:52:32-02","INPA","INPAW","2","S","Plantae","Malpighiaceae","Byrsonima","coriacea","Byrsonima coriacea","(Sw.) DC.","Govea",NA,"1954","08","29","Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2959","2009-11-26 13:52:32-02","INPA","INPAW","1417","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Mello, F.",NA,"1962","02","01","Brasil","Acre","Rio Branco",NA,"-67.81","-9.97472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W.A. Rodrigues","178770","auto",NA,"1967","01","01",NA,NA,NA,NA
"2960","2020-11-19 14:06:20-03","Unimontes","MCMG","3924","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2961","2020-11-19 14:06:02-03","Unimontes","MCMG","3110","PreservedSpecimen","Plantae","Bignoniaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L) Kunth","Estagiarios LEPV |",NA,NA,NA,NA,"Brasil","Minas gerais","Montes claros","Lagoinha Sitio umuarama","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2962","2020-11-19 14:06:20-03","Unimontes","MCMG","44","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Sales, H. R | Aruda, D.M | Luz, G. R.","42","2008","05","11","Brasil","Minas Gerais","Janúaria","APA do Rio PandeirosBalnéario","-44.3616981506348","-15.4881000518799",NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos R.M.","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2963","2020-11-19 14:06:20-03","Unimontes","MCMG","624","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Caroline Siqueira |",NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","Agropop","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos, R.M","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2964","2020-11-19 14:06:20-03","Unimontes","MCMG","1851","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Menino, G.C.O. | Azevedo ,I,F,P. | Braga, L.L. | Mota,G.S. | Souza, S.R. |",NA,"2009","04","20","Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 2","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos R.M.","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2965","2020-11-19 14:06:20-03","Unimontes","MCMG","1630","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Mota,G.S. | Silva, W.A. | Souza, M.L. |",NA,"2009","05","11","Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 3","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos R.M.","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2966","2020-11-19 14:06:20-03","Unimontes","MCMG","871","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sara | Tatianne | Pericles",NA,"2003","11","23","Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neto, Santos D'Angelo.","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2967","2020-11-19 14:06:21-03","Unimontes","MCMG","2425","PreservedSpecimen","Plantae","Malpohiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Alto Palácio","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos, R.M.","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2968","2020-11-19 14:06:20-03","Unimontes","MCMG","2726","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Pedra do Elefante","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos, R.M.","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2969","2020-11-19 14:06:20-03","Unimontes","MCMG","2450","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Quadrante 16","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos, R.M.","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2970","2020-11-19 14:06:20-03","Unimontes","MCMG","2507","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Rio Cipo","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos, R.M.","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2971","2020-11-19 14:06:20-03","Unimontes","MCMG","2896","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Serra Morena","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos, R.M.","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2972","2020-11-19 14:06:20-03","Unimontes","MCMG","2620","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Usina","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos, R.M.","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2973","2020-11-19 14:06:20-03","Unimontes","MCMG","4431","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Nayara Motta |",NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Rio CipóSerra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2974","2020-11-19 14:06:20-03","Unimontes","MCMG","711","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Ávila, M. A. | Mota, N. M.",NA,"2009",NA,NA,"Brasil","Minas Gerias","Januária","APA do Rio PandeirosVereda São Francisco","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos, R. M.","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2975","2019-12-20 18:46:34-03","UFSJ","HUFSJ","10669","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Siqueira, GS","250","2006","04","20","Brasil","Espírito Santo","Linhares","Área Experimental de Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbóreo, terrestre com 3 m e com 1 m de fuste; CAP 28 e com diâm. de copa 3; fruto verde, amarelo.","HUFSJ010669",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anderson, WR","48094","auto",NA,"2010",NA,NA,NA,NA,NA,NA
"2976","2019-12-20 18:46:34-03","UFSJ","HUFSJ","10672","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Folli, DA","5361","2006","09","29","Brasil","Espírito Santo","Linhares","Área Experimental de Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arboreo, terrestre; com 3m e2 m de fuste; com CAP 26 e com o diametro de copa 5.","HUFSJ010672",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anderson, WR","48094","auto",NA,"2010",NA,NA,NA,NA,NA,NA
"2977","2019-12-20 18:46:34-03","UFSJ","HUFSJ","10660","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Farias, GL","461","1991","07","24","Brasil","Espírito Santo","Linhares","Estrada Jacarandá.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbóreo, terrestre com 25 me 14 m de fuste, com CAP 141,06 e com diâm. de copa 8, frutos amarelo verdes.","HUFSJ010660",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anderson, WR","48094","auto",NA,"1998",NA,NA,NA,NA,NA,NA
"2978","2019-12-20 18:46:34-03","UFSJ","HUFSJ","10654","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Folli, DA","4289","2002","07","17","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbóreo, terrestre com 19 m e 10 m de fuste, com CAP 180 e com diâmetro de copa 10, frutos amarelo-verdes.","HUFSJ010654",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Folli, DA","48094","auto",NA,"2010",NA,NA,NA,NA,NA,NA
"2979","2019-12-20 18:46:34-03","UFSJ","HUFSJ","10659","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Spada, J","138","1973","01","08","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbóreo, terrestre com 23 m e 17 m de fuste, com CAP 135,09 e com diâm. de copa 13, flores amarelas, botões amarelos.","HUFSJ010659",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anderson, WR","48094","auto",NA,"1998",NA,NA,NA,NA,NA,NA
"2980","2019-12-20 18:46:34-03","UFSJ","HUFSJ","10681","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Spada, J","17","1978","01","05","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbóreo, terrestre; com 16 m e 7 m de fuste; CAP 282,74 e com diâm. de copa 8; flores amarelas, botões verde-amarelados.","HUFSJ010681",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anderson, WR","48094","auto",NA,"1998",NA,NA,NA,NA,NA,NA
"2981","2019-12-20 18:46:34-03","UFSJ","HUFSJ","10682","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Folli, DA","5045","2005","04","08","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbóreo, terrestre; com 18 m e 10 m de fuste; CAP 130 e com diâm. de copa 12; fruto amarelado, verde.","HUFSJ010682",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Folli, DA","48094","auto",NA,"2005",NA,NA,NA,NA,NA,NA
"2982","2019-12-20 18:46:34-03","UFSJ","HUFSJ","10674","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Folli, DA","6593","2010","03","17","Brasil","Espírito Santo","Serra","Morro do Mestre Álvaro.","-40.3078002929688","-20.1285991668701",NA,NA,NA,"Árboreo, terrestre; com 21 m; e 12 m de fuste; com CAP 91 e com diametro de copa 8.","HUFSJ010674",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Folli, DA","16451","auto",NA,"2010",NA,NA,NA,NA,NA,NA
"2983","2020-09-22 13:48:52-03","USP","SPFW","4717","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Curtis, A.B.","s.n.","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Curtis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2984","2020-09-22 13:48:52-03","USP","SPFW","2668","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","fagifolia","Byrsonima fagifolia","Nied.","Freire, G.Q. Nakamura, C.; Cardim, R.H.H.","225","2007","02","01","Brasil","Minas Gerais","Matozinhos",NA,"-43.955056","-19.507694","43º57'18,2''W","19º30'27,7''S",NA,NA,NA,NA,NA,NA,NA,"785","785",NA,NA,NA,"E.P. Queiroz 2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2985","2021-03-10 11:38:43-03","UNILA","EVB","2145","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Caxambu, M.G.; et al.","4981","2013","11","28","Brasil","Paraná","Tibagi","Sítio Sete Quedas.","-50.259722","-24.583611","50º15'35''W","24º35'1''S",NA,"Flores amarelas.","EVB002145",NA,NA,NA,NA,"1084","1084",NA,NA,"EVB002145","Almeida, R.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2986","2020-12-16 08:42:18-03","Fiocruz","FIOCRUZ-CBPM","753","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Machado, M.","785","2016","11","17","Brasil","Bahia","Prado","Herdeiros da Terra-MST. Área de mata.","-39.415833","-17.274444","39º24'57''W","17º16'28''S",NA,NA,"CBPM00000753",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Galvão, M.N.",NA,NA,NA,"2016","12","01",NA,NA,NA,NA
"2987","2020-11-05 13:53:51-03","UNIRIO","HUNI","5902","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","A.E. Ramos; A.C.A. soares; M.S.Oliveira; M. Tiberi; R.F. Rosário","2068","2010","07","23","Brasil","Distrito Federal","Brasília","Núcleo Rural Fazenda Larga - F L 11. Planaltina, Região Administrativa do Distrito Federal.","-47.458056","-15.533056","47º27'29''W","15º31'59''S",NA,"Árvore, botões florais amarelos Habito: Árvore","HUNI00005902",NA,NA,NA,NA,"1000","1000",NA,NA,NA,"A.E. Ramos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2988","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Byrsonima","crassifolia","Byrsonima crassifolia","Costa, A","Daly, D C; Cid Ferreira, C A; RAMOS, J; Guedes, J; Lima, R; RIVERO, Y S; Lima, L A","6838",NA,NA,NA,"Brasil","Acre","Brasiléia","Seringal Porongaba, Colocação São José.","-69","-11","-69","-11",NA,"Tree 30m, with large plank buttresses; buds only.; Primary moist forest on gently undulating terrain.",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"Gibbs, PE",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA
"2989","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Byrsonima","crassifolia","Byrsonima crassifolia","Costa, A","Cid Ferreira, C A","10234",NA,NA,NA,"Brasil","Acre","Brasiléia","Estrada Velha para Rio Branco Km 31, ramal para fronteira Brasil-Colômbia.","-68.7481002807617","-11.0160999298096",NA,NA,NA,"Árvore de 35m de altura x 80 cm de diâmetro. Tronco ligeiramente concrescido a altura de 2m de altura. Flores com cálice verde pétalas vermelhas por fora e branca por dentro. Ornamental. Estames vermelhos.; Mata de terra firme. Solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"107952","auto",NA,NA,NA,NA,NA,NA,NA,NA
