"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","sex"
"302","2020-01-14 12:02:20-03","USP","SPF","230816","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Oliveira, JFC","Mattos-Silva, LA","1308","1981","07","20",NA,"Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,"SPF00230816",NA,NA,NA,"2019","04","36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-11-13 11:32:59-03","USP","SPF","89875","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Hekking, WHAM","Pirani, JR","2957","1994","02","12",NA,"Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,"SPF00089875",NA,NA,NA,"1995",NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-10-07 09:33:01-03","UEFS","HUEFS","13972","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Mattos-Silva, L.A.","2938","1993","04","02",NA,"Brasil","Bahia","Wenceslau Guimarães",NA,"-39.4794006347656","-13.686900138855",NA,NA,"HUEFS0013972","HUEFS0013972","550","550",NA,NA,"37469","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"305","2021-03-04 11:17:24-03","UEFS","HUEFS","106906","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","J.F.C.Oliveira","Carvalho-Sobrinho, J.G.de","793","2006","03","18",NA,"Brasil","Bahia","Itacaré","Fazenda Caetitú.","-38.998056","-14.258889",NA,"Mata higrófila.","HUEFS0106906","HUEFS0106906",NA,NA,"2019","04",NA,NA,"38W59'53''","14S15'32''","Rosanae",NA,NA,NA,NA,NA,NA
"306","2019-10-07 09:33:01-03","UEFS","HUEFS","13461","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Carvalho, A.M.de","3549","1991","09","11",NA,"Brasil","Bahia","Uruçuca",NA,"-39.016667","-14.416667",NA,NA,"HUEFS0013461","HUEFS0013461",NA,NA,NA,NA,NA,NA,"39W1'","14S25'","Rosanae",NA,NA,NA,NA,NA,NA
"307","2019-10-07 09:33:01-03","UEFS","HUEFS","150663","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","M.L.Guedes","Queiroz, E.P.","2595","2008","01","05",NA,"Brasil","Pernambuco","São Lourenço","Engenho Mamucaia.",NA,NA,NA,"Mata Atlântica.","HUEFS0150663","HUEFS0150663",NA,NA,"2008","08",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"308","2019-10-07 09:33:01-03","UEFS","HUEFS","150953","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Lins, A.C.B.","313","2007","09","17",NA,"Brasil","Pernambuco","Igarassu","Mata Atlantica. Usina São José, Engenho D'água. Interior inclinado., Mata de Piedade.","-34.989167","-7.848611",NA,"Mata Atlântica.","HUEFS0150953","HUEFS0150953",NA,NA,NA,NA,NA,NA,"34W59'21''","7S50'55''","Rosanae",NA,NA,NA,NA,NA,NA
"309","2019-10-07 09:33:01-03","UEFS","HUEFS","19124","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Carvalho, A.M.de","3625","1991","09","07",NA,"Brasil","Bahia","Uruçuca",NA,"-39.016667","-14.416667",NA,NA,"HUEFS0019124","HUEFS0019124",NA,NA,NA,NA,NA,NA,"39W1'","14S25'","Rosanae",NA,NA,NA,NA,NA,NA
"310","2019-10-07 09:33:01-03","UEFS","HUEFS","197958","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","M.L.Bazante","Marinho, L.C.","488","2013","10","12",NA,"Brasil","Pernambuco","Igarassu","Usina São José, fragmento de mata com acesso posterior ao Km 10.","-34.995278","-7.838889",NA,NA,"HUEFS0197958","HUEFS0197958",NA,NA,"2017","08",NA,NA,"34W59'43''","7S50'20''","Rosanae",NA,NA,NA,NA,NA,NA
"311","2019-10-07 09:33:01-03","UEFS","HUEFS","198711","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Popovkin, A.V.","1481","2013","07","03",NA,"Brasil","Bahia","Entre Rios","Algodão.","-37.966667","-12.166667",NA,"Atlantic Forest.","HUEFS0198711","HUEFS0198711",NA,NA,NA,NA,NA,NA,"37W58'","12S10'","Rosanae",NA,NA,NA,NA,NA,NA
"312","2021-03-04 11:17:24-03","UEFS","HUEFS","203337","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","J.Jardim","Aona, L.Y.S.","2372","2013","03","11",NA,"Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica , Assentamento Patioba.","-39.691389","-13.579167",NA,"Floresta Ombrófila Densa(mata atlântica) em sucessão avançada perto de campo queimado.","HUEFS0203337","HUEFS0203337",NA,NA,"2016","05",NA,NA,"39W41'29''","13S34'45''","Rosanae",NA,NA,NA,NA,NA,NA
"313","2019-10-07 09:33:01-03","UEFS","HUEFS","240756","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Fernandes, M.F.","386",NA,NA,NA,NA,"Brasil","Bahia","Maraú","Caubi.","-39.019444","-14.218333",NA,"Floresta","HUEFS0240756","HUEFS0240756",NA,NA,NA,NA,NA,NA,"39W1'10''","14S13'6''","Rosanae",NA,NA,NA,NA,NA,NA
"314","2019-10-07 09:33:01-03","UEFS","HUEFS","240776","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Fernandes, M.F.","412",NA,NA,NA,NA,"Brasil","Bahia","Itacaré","Comunidade Santo Amaro.","-39.023889","-14.262222",NA,"Floresta","HUEFS0240776","HUEFS0240776",NA,NA,NA,NA,NA,NA,"39W1'26''","14S15'44''","Rosanae",NA,NA,NA,NA,NA,NA
"315","2021-03-04 11:17:24-03","UEFS","HUEFS","252855","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","W.H.A.Hekking","Kallunki, J.A.","366","1993","01","25",NA,"Brasil","Alagoas","Muricí","Pd'Anta, somewhere on dirt road to the rigth off of BR-104 at 17 km from BR-101, past Fazenda Bandaneiras.","-35.933333","-9.25",NA,"Remnant Atlantic forest among cane fields.","HUEFS0252855",NA,NA,NA,NA,NA,NA,NA,"35W56'","9S15'","Rosanae",NA,NA,NA,NA,NA,NA
"316","2021-03-04 11:17:24-03","UEFS","HUEFS","45725","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","J.F.C.Oliveira","França, F.","3385","2000","05","28",NA,"Brasil","Bahia","Ilhéus","Mata da Esperança, próximo ao Banco da Vitória, na estrada Itabuna-Ilhéus","-39.09","-14.775833",NA,"Mata atlântica.","HUEFS0045725","HUEFS0045725","105","105","2019","04",NA,NA,"39W5'24''","14S46'33''","Rosanae",NA,NA,NA,NA,NA,NA
"317","2019-10-07 09:33:01-03","UEFS","HUEFS","45742","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","J.Jardim","França, F.","3402","2000","05","28",NA,"Brasil","Bahia","Ilhéus","Mata da Esperança. Próximo ao Banco da Vitória na Estrada Itabuna-Ilhéus.","-39.09","-14.775833",NA,"Mata.","HUEFS0045742","HUEFS0045742","105","105","2001","02",NA,NA,"39W5'24''","14S46'33''","Rosanae",NA,NA,NA,NA,NA,NA
"318","2019-10-07 09:33:01-03","UEFS","HUEFS","8769","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Santos, T.S.dos","4395","1988","07","26",NA,"Brasil","Bahia","Belmonte",NA,"-38.8828010559082","-15.8631000518799",NA,NA,"HUEFS0008769","HUEFS0008769",NA,NA,NA,NA,"71281","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"319","2019-10-07 09:33:01-03","UEFS","HUEFS","249974","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Silva, J.P.G.","32","2018","11","08",NA,"Brasil","Pernambuco","Sirinhaém","Usina Trapiche, engenho Coelha, mata da Coelha. Interior do fragmento.","-35.1161003112793","-8.59082984924316",NA,NA,"HUEFS0249974",NA,NA,NA,NA,NA,"20997","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"320","2019-09-04 19:43:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,NA,"J. S. Blanchet","2312","1836",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Holotype",NA,NA,NA
"321","2019-01-23 11:25:01-02","F","FMNH-SEEDPLANTS","V0074707F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,NA,"J. S. Blanchet","2312","1836",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0074707F","V0074707F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA,NA,NA
"322","2019-01-23 11:25:01-02","F","FMNH-SEEDPLANTS","V0074708F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,NA,"J. S. Blanchet","2312","1836",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0074708F","V0074708F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA,NA,NA
"323","2015-07-21 14:51:55-03","F","FMNH-SEEDPLANTS","V0333878F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0333878F","V0333878F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"324","2015-07-21 14:51:55-03","F","FMNH-SEEDPLANTS","V0333879F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0333879F","V0333879F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"325","2020-07-23 12:24:26-03","CEPLAC","CEPEC","105667","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","T. Jost","37","1994","10","25",NA,"Brasil","Bahia","conde","Fazenda do Bu. Mata da Maré.","-37.728611","-12.035278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37W43'43","12S2'7",NA,NA,NA,NA,NA,NA,NA
"326","2020-07-23 12:24:26-03","CEPLAC","CEPEC","112012","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"Sem Informação","Amorim, A. M.","3982","2004","04","21",NA,"Brasil","Bahia","URUÇUCA","Estrada que liga Uruçuca à Serra Grande, mata da torre. Área do inventário do plano de manejo do Parque Estadual Serra do Conduru.","-39.115","-14.499722",NA,"Estéril. UNICATA.",NA,NA,"380","380",NA,NA,NA,NA,"39W6'54","14S29'59",NA,NA,NA,NA,NA,NA,NA
"327","2020-07-23 12:24:26-03","CEPLAC","CEPEC","11525","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"R. M. Harley","R. M. Harley","17166","1974","03","19",NA,"Brasil","Bahia","PORTO SEGURO","Reserva Biológica do Pau-brasil, 17Km a W da cidade, na Rod. para Eunápolis.","-39.2","-16.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W12'","16S25'",NA,"30/12/1974",NA,NA,NA,NA,NA
"328","2020-07-23 12:24:26-03","CEPLAC","CEPEC","122564","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"Sem Informação","Martini, A.",NA,NA,NA,NA,NA,"Brasil","Bahia","URUÇUCA","Estrada de Itacaré para Ubaitaba. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Fazenda Capitão.","-39.115","-14.499722",NA,"Indivíduo E 18.",NA,NA,"380","380",NA,NA,NA,NA,"39W6'54","14S29'59",NA,NA,NA,NA,NA,NA,NA
"329","2020-07-23 12:24:26-03","CEPLAC","CEPEC","123715","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"Sem Informação","Piotto, D.","451","2007","07","08",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667",NA,"Floresta secundária, idade: 25 anos, sítio: 11 , linha: 9 , #: 7 , dist.: 6 , dap: 5 cm, altura: 8 m",NA,NA,"120","120",NA,NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA,NA,NA
"330","2020-07-23 12:24:26-03","CEPLAC","CEPEC","126928","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"Carvalho, G. M.","Carvalho, G. M.","151","2009","09","23",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional do Pau-Brasil.","-39.25","-16.5",NA,NA,NA,NA,"100","100",NA,NA,NA,NA,"39W15'","16S30'",NA,NA,NA,NA,NA,NA,NA
"331","2020-07-23 12:24:26-03","CEPLAC","CEPEC","126962","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"F. B. Matos","Matos, F. B.","1834","2009","09","20",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional do Pau Brasil. Estrada da preguiça. Mussununga (solo arenoso). Interior da mata.","-39.25","-16.5",NA,NA,NA,NA,"90","90",NA,NA,NA,NA,"39W15'","16S30'",NA,NA,NA,NA,NA,NA,NA
"332","2020-07-23 12:24:26-03","CEPLAC","CEPEC","127629","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"G. M. Carvalho","Carvalho, G. M.","296","2010","03","08",NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.25","-16.5",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,"100","100",NA,NA,NA,NA,"39W15'","16S30'",NA,NA,NA,NA,NA,NA,NA
"333","2020-07-23 12:24:26-03","CEPLAC","CEPEC","127640","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"G. M. Carvalho","Carvalho, G. M.","274","2010","03","07",NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.25","-16.5",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,"100","100",NA,NA,NA,NA,"39W15'","16S30'",NA,NA,NA,NA,NA,NA,NA
"334","2020-07-23 12:24:26-03","CEPLAC","CEPEC","135000","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","R.C.A. Pereira","41","2011","12","04",NA,"Brasil","Bahia","ITACARÉ","RPPN Reserva Capitão.","-39.073333","-14.340833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'24","14S20'27",NA,NA,NA,NA,NA,NA,NA
"335","2020-07-23 12:24:26-03","CEPLAC","CEPEC","150598","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"L. Daneu","Rocha, F.O.","251","2014","11","04",NA,"Brasil","Bahia","IBICARAÍ","Conglomerado BA_1276-2-10-44","-39.78","-14.76",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"39W46'48","14S45'36",NA,NA,NA,NA,NA,NA,NA
"336","2020-07-23 12:24:26-03","CEPLAC","CEPEC","21417","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","R. M. Harley","18185","1977","01","23",NA,"Brasil","Bahia","ILHÉUS","20Km ao N ao longo da Rod. Una/Ilhéus.","-39.033333","-15.183333",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"39W2'","15S11'",NA,NA,NA,NA,NA,NA,NA
"337","2020-07-23 12:24:26-03","CEPLAC","CEPEC","140824","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"Sem Informação","Lopes, L.C.M.","611","2012","01","13",NA,"Brasil","Bahia","UNA",NA,"-39.097222","-15.155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'50","15S9'18",NA,NA,NA,NA,NA,NA,NA
"338","2020-07-23 12:24:26-03","CEPLAC","CEPEC","140006","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333",NA,"Indivíduo P02-04",NA,NA,"100","100",NA,NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA
"339","2020-07-23 12:24:26-03","CEPLAC","CEPEC","17473","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"S. A. Mori","S. A. Mori","12708","1979","08","14",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Antiga Rod. que liga Estação Ecológica do Pau-brasil/Cabralia, 7Km ao NE da Estação. Ca. 12Km12Km NW Porto Seguro.","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W8'","16S23'",NA,"30/12/1979",NA,NA,NA,NA,NA
"340","2020-07-23 12:24:26-03","CEPLAC","CEPEC","36136","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"T. S. dos Santos","F. S. Santos","436","1984","10","09",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Rumo leste da Estação Ecológica do Pau-brasil, limitrofe c/ a FLONIBRA.","-39.133333","-16.383333",NA,"<ll>dwc_commonname:</ll> Jaboti-de-caboclo",NA,NA,NA,NA,NA,NA,NA,NA,"39W8'","16S23'",NA,"30/01/1985",NA,NA,NA,NA,NA
"341","2020-07-23 12:24:26-03","CEPLAC","CEPEC","150679","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,NA,"Oliveira, N.E.","617","2014","11","17",NA,"Brasil","Bahia","santa luzia","Conglomerado BA_1349","-41.220556","-15.660278",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"41W13'14","15S39'37",NA,NA,NA,NA,NA,NA,NA
"342","2020-07-23 12:24:26-03","CEPLAC","CEPEC","18242","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","621","1979","09","27",NA,"Brasil","Bahia","BELMONTE","Ramal para o Rio Ubú, entr. Km 30 Rod. Belmonte/Itapebi. 4-8Km do entroncamento.","-16","-39.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16W0'","39S3'",NA,"30/12/1979",NA,NA,NA,NA,NA
"343","2020-07-23 12:24:26-03","CEPLAC","CEPEC","139232","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","5131","2010","03","09",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Condurú. Coleta na trilha do Imburuçú.","-39.034167",NA,NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,NA,NA,"39W2'3","14S20'250",NA,"30/12/2010",NA,NA,NA,NA,NA
"344","2020-07-23 12:24:26-03","CEPLAC","CEPEC","34716","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","R. Callejas","1660","1983","11","05",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estrada Sta. Cruz Cabrália a Porto Seguro.","-39","-16.166667",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"39W0'","16S10'",NA,NA,NA,NA,NA,NA,NA
"345","2020-07-23 12:24:26-03","CEPLAC","CEPEC","34766","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","R. Callejas","1605","1983","11","01",NA,"Brasil","Bahia","PORTO SEGURO","15Km de Itamarajú, 1Km da entrada Parque Nacional de Monte Pascoal.","-39.166667","-17",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"39W10'","17S0'",NA,NA,NA,NA,NA,NA,NA
"346","2020-07-23 12:24:26-03","CEPLAC","CEPEC","52028","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"A. M. Amorim","A. M. de Carvalho","3549","1991","09","11",NA,"Brasil","Bahia","URUÇUCA","Distrito de Serra Grande. 7,3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,"30/12/1991",NA,NA,NA,NA,NA
"347","2020-07-23 12:24:26-03","CEPLAC","CEPEC","52146","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"A. M. Amorim","A. M. de Carvalho","3625","1999","10","09",NA,"Brasil","Bahia","URUÇUCA","Distrito de Serra Grande. 7,3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,"30/12/1991",NA,NA,NA,NA,NA
"348","2020-07-23 12:24:26-03","CEPLAC","CEPEC","53058","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"A. M. Amorim","W. W. Thomas","7176","1991","07","01",NA,"Brasil","Bahia","URUÇUCA","7,3Km ao N de Serra Grande. Fazenda Lagoa. Parcela 13. Árvore # 462.","-39.016667","-14.416667",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,NA,NA
"349","2020-07-23 12:24:26-03","CEPLAC","CEPEC","54202","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"A. M. Amorim","W. W. Thomas","8095","2001","07","01",NA,"Brasil","Bahia","URUÇUCA","7,3Km a N de Serra Grande Rod. P/ Itacaré. Faz. Lagoa do Conj. Sta. Cruz. Parcela 28. Árvore 1254.","-39.016667","-14.416667",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,"30/12/1992",NA,NA,NA,NA,NA
"350","2020-07-23 12:24:26-03","CEPLAC","CEPEC","56646","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"A. M. Amorim","A. M. de Carvalho","4082","1992","10","21",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão (REBIO). Entrada KM 46 BA-001 Ilheus/Uma.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,"30/12/1993",NA,NA,NA,NA,NA
"351","2020-07-23 12:24:26-03","CEPLAC","CEPEC","56781","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"A. M. Amorim","W. W. Thomas","9446","1992","11","14",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão REBIO). 46Km ao N BA-001 Ilheus/Una.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,"30/12/1993",NA,NA,NA,NA,NA
"352","2020-07-23 12:24:26-03","CEPLAC","CEPEC","57343","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"A. M. Amorim","A. M. Amorim","1073","1993","03","08",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão (REBIO). Entrada no KM 46 BA-001 Ilheus/Una. Estrada paralela rumo da Reseerva.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,"30/12/1993",NA,NA,NA,NA,NA
"353","2020-07-23 12:24:26-03","CEPLAC","CEPEC","61418","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"A. M. Amorim","W. W. Thomas","10339","1994","02","09",NA,"Brasil","Bahia","URUÇUCA","7,4Km ao N de Serra Grande Rod. Para Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.060556","-14.423333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W3'38","14S25'24",NA,"30/12/1994",NA,NA,NA,NA,NA
