"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","typeStatus","individualCount","fieldNumber","infraspecificEpithet","previousCatalogNumber"
"142","2019-11-07 11:20:50-03","UFMG","BHCB-SL","107533","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Almeida, TE; Souza, FS; Mota, NFO; Viana, PL; Norderstam, B; Antunes, K; Abreu, NL","761","2007",NA,NA,"América","Brasil","Minas Gerais","Rio Preto","Serra do Funil, Trilha entre o Ninho da Égua e a Caverna da Culcita","-43.879361","-21.964139",NA,NA,NA,"Matas Nebulares, Campos de Altitude e Matas de Galeria. Rupícola em mata em clarabóia de caverna. Projeto Riqueza, distribuição geográfica e conservação das pteridófitas de Minas Gerais, Brasil",NA,NA,"2010","11",NA,"-43.879361","-21.964139",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-07 11:20:50-03","UFMG","BHCB-SL","108821","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Salino, A; Almeida, TE; Heringer, G; Souza, DT","12257","2007",NA,NA,"América","Brasil","Minas Gerais","Carrancas","Cachoeira e Corredeira do Tira Prosa, A cerca de 1Km da cidade de Carrancas. Mata de Galeria acompanhada por campo limpo úmido de afloramentos rochosos.","-44.653056","-21.471694","1050","1050",NA,"Barranco úmido de riacho.",NA,NA,"2011","02",NA,"-44.653056","-21.471694",NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-12-19 16:21:03-03","UFMG","BHCB-SL","106663","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Almeida, TE; Souza, DT; Giorni, VT","795","2007","04","21","América","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Chapada; Mata de galeria atrás da casa velha, na direção do Pico.","-43.331667","-18.195111","1348","1348",NA,"Rupícola em paredão no interior de Mata de galeria","BHCB002497","BHCB002497","2011","02",NA,"-43.331667","-18.195111",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-01-12 15:24:59-03","UFMG","BHCB-SL","81845","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Salino, A; Carvalho, FA; Mota, RC","8779","2003",NA,NA,"América","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Minicipal do Ribeirão do Campo, Cachoeira de Tabuleiro, campo rupestre e mata de galeria com muitas rochas.","-43.589667","-19.081417",NA,NA,NA,"Rupícola em paredão úmido de rio.",NA,NA,"2011","02",NA,"-43.589667","-19.081417",NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-07 11:20:50-03","UFMG","BHCB-SL","103513","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G; Salino, A","Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A;","11435","2006",NA,NA,"América","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, trilha entre Tronqueira e base do Pico da Bandeira, na região das TrÊs Lagoas na trilha para o Pico do Cristal. Campos de Altitude e trechos de Mata Nebular.","-41.815667","-20.418139","1800","2560",NA,"Terrestre a margem de riacho, no campo de altitude",NA,NA,"2006","12",NA,"-41.815667","-20.418139",NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-07 11:20:50-03","UFMG","BHCB-SL","101806","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Costa, EG; Silva, SNS; Ávila, GC","410","2006",NA,NA,"América","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Várzea do Cocho e córrego afluente do rio Cristais. Campo Rupestre e Mata de Galeria.","-43.589889","-18.177778","123","123",NA,"Terrestre a margem de córrego em Mata de Galeria",NA,NA,"2011","02",NA,"-43.589889","-18.177778",NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-07 11:20:50-03","UFMG","BHCB-SL","113949","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Salino, A; Dittrich, VAO; Pivari, MOD","13007","2007",NA,NA,"América","Brasil","Minas Gerais","Boa Esperança","Serra da Boa Esperança, Parque Estadual da Serra da Boa Esperança. Área com formações campestres, savânicas e florestais do Bioma Cerrado. Fragmentos de Floresta Estacional Semidecidual.","-45.677861","-21.001389","1050","1050",NA,"Em barranco de rio, local sombreado, em Mata Ciliar.",NA,NA,"2011","02",NA,"-45.677861","-21.001389",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-07 11:20:50-03","UFMG","BHCB-SL","134073","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Salino, A; Viveros, RS","14719","2009",NA,NA,"América","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, perto da margem do rio José Pedro","-41.811444","-20.42125","2360","2360",NA,"Terrestre",NA,NA,"2011","02",NA,"-41.811444","-20.42125",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-03-04 20:43:40-03","UFMG","BHCB-SL","113870","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Salino, A; Dittrich, VAO; Pivari, MOD","12928","2007",NA,NA,"América","Brasil","Minas Gerais","Alagoa","Parque Estadual da Serra do Papagaio, Subida para o Pico do Garrafão a partir da Pousada Campos de Altitude. Área com Campos de Altitude, Floresta Ombrófila Densa Montana e Alto-montana (Floresta Nebular).","-44.775556","-22.210972","2100","2100",NA,"Terrestre em barramco úmido, no interior de floresta. Prensado em álcool.",NA,NA,"2010","11",NA,"-44.775556","-22.210972",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-07 11:20:50-03","UFMG","BHCB-SL","180530","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Góes-Neto, LAA","Salino, A; Moura, LC; Moura, IO","16120","2016","01","17","América","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional Caparaó, Cachoeira Bonita. Floresta Ombrófila Densa.","-41.8683013916016","-20.4333000183105","1830","1830",NA,"Sobre rocha nop-humus, á beira de trilha. Dried in alcohol 70%.",NA,NA,"2016","06","10",NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA
"152","2019-11-07 11:20:50-03","UFMG","BHCB-SL","166019","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","1845","2013",NA,NA,"América","Brasil","Minas Gerais","Congonhas","Mina de Fábrica, Cava João Pereira. Litotipo: Itabirito hematítico, magnetítico indiferenciados.","-43.8577995300293","-20.4997005462646",NA,NA,NA,"Terrestre em Campo Rupestre Ferruginoso Arbustivo, com e sem Vellozia. Projeto Lacunas do Conhecimento.",NA,NA,NA,NA,NA,NA,NA,NA,"16368","auto",NA,NA,NA,NA,NA
"153","2019-11-07 11:20:50-03","UFMG","BHCB-SL","166197","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2152","2013",NA,NA,"América","Brasil","Minas Gerais","Ouro Preto","Litotipo: Laterita, bauxita e detrito ferruginoso não cimentado.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Terrestre em área antroizada.",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"154","2019-11-07 11:20:50-03","UFMG","BHCB-SL","41913","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Salino, A","Salino, A; Morais, PO; Melo, LCN; Mayrink, MNS","4238","1998",NA,NA,"América","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Sobre rocha, em local sombreado e muito úmido, no Pico do Itacolomi.",NA,NA,"2001","05",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"155","2015-02-26 09:30:32-03","NHMLondon","NHM-LONDON-BOT","BM000093993","S","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"J.E. Leite","3673",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4916172"
"156","2019-11-01 15:18:18-03","UnB","UB","119493","PreservedSpecimen","Plantae","Pteridophyta",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée.","Valdespino, IA","Irwin, HS; Harley, RM; Smith, GL","30741","1971","02","21","Southern America","Brasil","Bahia",NA,"Ca. 18km E of Morro do Chapéu.",NA,NA,NA,NA,NA,NA,"UB0035749","UB0035749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-01 15:18:18-03","UnB","UB","136982","PreservedSpecimen","Plantae","Pteridophyta",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée.","Salino, A; Heringer, G","Rolim, LB; Almeida, TE; Souza, DT; Silva, JL","304","2006","04","01","Southern America","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Lagoa Seca.","-43.49","-20.432222","1610","1610",NA,"Terrestre; Em barranco na beira de córrego","UB0035750","UB0035750","2007","01","10","-43.49","-20.432222",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-01 15:18:18-03","UnB","UB","137525","PreservedSpecimen","Plantae","Pteridophyta",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée.","Morton, CV; Lellinger, DB","Irwin, HS; Grear Junior, JW; Santos, RR; Souza, R","13654","1966","03","06","Southern America","Brasil","Goiás",NA,"Serra dos Cristais, ca. 8 km S of Cristalina",NA,NA,"1200","1200",NA,"Rooted; In shade of ovehanging rocks. Outcrop. Cerrado","UB0035751","UB0035751","1970","03","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-03 15:27:59-03","MN","R-TIPOS","179579","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Valdespino, I.A.","Silveira, A.A.","s.n.","1897","11",NA,NA,"Brasil","Minas Gerais",NA,"Serra do Papagaio",NA,NA,NA,NA,NA,NA,"R000179579","R000179579_001","2012",NA,NA,NA,NA,NA,NA,NA,"Holotypus de Selaginella papagaiensis f. alfa Silveira",NA,NA,NA,NA
"160","2021-02-25 18:07:59-03","MN","R-TIPOS","179614","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Valdespino, I.A.","Silveira, A.A.","s.n.","1897","11",NA,NA,"Brasil","Minas Gerais",NA,"Serra do Papagaio",NA,NA,NA,NA,NA,NA,"R000179614","R000179614_001","2012",NA,NA,NA,NA,NA,NA,NA,"Holotypus de Selaginella papagaiensis Silveira",NA,NA,NA,NA
"161","2021-03-04 15:41:55-03","IF","SPSF","30903","PreservedSpecimen","Plantae","Lycopodiophyta","Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima",NA,NA,"A.Salino","7544","2001","09","12","América do Sul","Brasil","SP","Itapeva","estacao ecologica","-48.8699989318848","-23.9799995422363",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Floresta ombrofila densa montana&nf;;",NA,NA,NA,NA,NA,NA,NA,"Lycopodiopsida","42926","auto",NA,NA,NA,NA,NA
"162","2021-02-08 12:47:00-03","UFRGS","ICN","171776","S","Plantae","Fern",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Castellani, ED","Windisch, PG","6069","1991","03","22","América do Sul","Brasil","MG","Camanducaia","Vila Monte Verde (Serra da Mantiqueira, ca. 22°48'S - 45°55'W","-45.916667","-22.8","1920","1920",NA,"Terrestre sobre Sphagnum; Plateau rochoso cercado por matinha nebular, com ilhotas de vegetação herbácea e pontos com solo.",NA,NA,NA,NA,NA,"-45.916667","-22.8",NA,NA,NA,NA,NA,NA,NA,NA
