"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","stateProvince","decimalLongitude","decimalLatitude","maximumElevationInMeters","county","minimumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","typeStatus","individualCount"
"731","2020-09-12 05:00:02-03","US","US","2855010","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"L. K. de Escobar","1218","1979","4","15","South America - Neotropics","Ecuador","2 Km de el Placer Bosque seco.",NA,NA,"US02949051","US02949051_01","D. Don","El Oro",NA,NA,NA,NA,"381",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"732","2020-09-12 05:00:02-03","US","US","2754595","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"G. W. Harling & L. Andersson","13077","1974","4","1","South America - Neotropics","Ecuador","Macas - Sucúa.",NA,NA,"US02949040","US02949040_01","D. Don","Morona-Santiago",NA,NA,"900",NA,"800",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"733","2020-09-12 05:00:02-03","US","US","3301092","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"C. I. Orozco, J. Fernández, P. Franco, J. Betancur & Estudiantes de Profundizacion","2372","1991","9","20","South America - Neotropics","Colombia","Depto. de Risaralda, Municipio de Mistrató, corregimiento de Geguadas, entre Pisones y Geguadas.",NA,NA,"US02949098","US02949098_01","D. Don","Risaralda",NA,NA,"1200",NA,"800",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"734","2020-09-12 05:00:02-03","US","US","1850533","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"J. Cuatrecasas","13163","1941","11","15","South America - Neotropics","Colombia","Cordillera Oriental, Departamento Norte de Santander, región del Sarare, El Blanco, confluencia de los ríos Cubugón y Cobaría.",NA,NA,"US02949096",NA,"D. Don","Norte de Santander",NA,NA,NA,NA,"320",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"735","2020-09-12 05:00:02-03","US","US","1683548","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"H. Schimpff","972","1934","4","15","South America - Neotropics","Ecuador","Südl. von Bucay.",NA,NA,"US02949062","US02949062_01","D. Don",NA,NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"736","2020-09-12 05:00:02-03","US","US","2910260","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"J. A. Steyermark & R. Liesner","119079","1979","7","30","South America - Neotropics","Venezuela","Forested areas along Río Frio, between junction of Río Quinimari and Río Frio, 8 km upstream to La Laguna, between Pueblo of Río Negro and La Laguna.",NA,NA,"US02949079",NA,"D. Don","Tachira","-72.183","7.592","500",NA,"480",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"737","2020-09-12 05:00:02-03","US","US","1905419","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"B. A. Krukoff","10134","1939","7","27","South America - Neotropics","Bolivia","Department of La Paz: Province of S. Yungas: Basin of Rio Bopi, Asunta (near Evenay).",NA,NA,"US02949031",NA,"D. Don","La Paz",NA,NA,"750",NA,"690",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"738","2020-09-12 05:00:02-03","US","US","2649585","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"J. Schunke Vigo","5080","1971","10","26","South America - Neotropics","Peru","Dpto. Huánuco, Prov. Leoncio Prado, Dtto. Rupa Rupa, Al este de Tingo María.",NA,NA,"US02949192",NA,"D. Don","Huánuco",NA,NA,NA,NA,"672",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"739","2020-09-12 05:00:02-03","US","US","2789048","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"A. H. Gentry & J. Revilla","16295","1976","1","24","South America - Neotropics","Peru","Department of Madre De Dios, Tambopata, ca. 5 km from Puerto Maldonado near Río Tambopata.",NA,NA,"US02949184",NA,"D. Don","Madre de Dios",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"740","2020-09-12 05:00:02-03","US","US","2405421","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"C. H. Dodson & L. Thien","1982","1962","1","8","South America - Neotropics","Ecuador","Road from Banosto Puyo, 3 km. from Rio Negro.",NA,NA,"US02949052",NA,"D. Don","Tungurahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"741","2020-09-12 05:00:02-03","US","US","2449150","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"C. Vargas Calderón","11704","1957","7","25","South America - Neotropics","Peru","Departamento Cuzco, Provincia Quispicanchis, 15 mil S. Lovenao.",NA,NA,"US02949168",NA,"D. Don","Cusco",NA,NA,NA,NA,"700",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"742","2020-09-12 05:00:02-03","US","US","3461670","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","Almeda, F.; Penneys, D. S.","T. Henkel, R. Williams & V. James","2988","1993","9","16","South America - Neotropics","Guyana","Kuyuwini R watershed; between headwaters Toucan & Marudi Creeks, 2-4 km S of Marudi Mt",NA,NA,"US00812910",NA,"D. Don","U. Takutu-U. Essequibo","-59.1667","2.21667","350",NA,"250",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"743","2020-09-12 05:00:02-03","US","US","1357745","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"E. P. Killip & A. C. Smith","22921","1929","5","10","South America - Neotropics","Peru","Dept. Ayacucho, Río Apurimac Valley, near Kimpitiriki.",NA,NA,"US02949174",NA,"D. Don","Ayacucho",NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"744","2020-09-12 05:00:02-03","US","US","2028949","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"R. A. Ferreyra","4624","1948","8","29","South America - Neotropics","Peru","Mishquiyacu cerca Saposoa, Prov. de Huallaga, Depto. de San Martín.",NA,NA,"US02949160","US02949160_01","D. Don","San Martin",NA,NA,"300",NA,"200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"745","2020-09-12 05:00:02-03","US","US","3044619","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"B. Stergios, F. Ortega, D. Taphorn & N. Winemillér","6636","1984","1","20","South America - Neotropics","Venezuela","Quebrada Cuchilla Alta, entrando por El Mosquito, Las Cruces. Arbusto en selva de galería y húmedo montano bajo, hasta su desemboque al rio - rio Guauguero.",NA,NA,"US02949077",NA,"D. Don","Portuguesa","-70.02","9.25",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"746","2020-09-12 05:00:02-03","US","US","3706275","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"R. Seidel","7389","1993","10","25","South America - Neotropics","Bolivia","Alto Beni, cerca de Sapecho, Colonia San Pedro.",NA,NA,"US01948636",NA,"D. Don","La Paz",NA,NA,NA,"Sud Yungas","470",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"747","2020-09-12 05:00:02-03","US","US","1187452","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"H. F. Pittier","10904","1922","12","10","South America - Neotropics","Venezuela","Camp 1, on Sta. Ana R., Perijá Expl. Co.",NA,NA,"US02949087","US02949087_01","D. Don","Zulia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"748","2020-09-12 05:00:02-03","US","US","2584299A","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"G. W. Harling, G. Storm & B. Ström","7777","1968","3","18","South America - Neotropics","Ecuador","Coca de Orellana, lower Río Payamino.",NA,NA,"US02949061","US02949061_01","D. Don","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"749","2020-09-12 05:00:02-03","US","US","1195392","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"A. S. Hitchcock","20444","1923","7","5","South America - Neotropics","Ecuador","Teresita, 3 kilometers west of Bucay.",NA,NA,"US02949068","US02949068_01","D. Don","Guayas",NA,NA,NA,NA,"270",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"750","2020-09-12 05:00:02-03","US","US","1190405","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"J. S. de la Cruz","1973","1922","9","3","South America - Neotropics","Guyana","Bartica, vic., on the Essequibo River",NA,NA,"US00613136","US00613136_01","D. Don","Cuyuni-Mazaruni","-58.61","6.41",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"751","2020-09-12 05:00:02-03","US","US","3143111","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"S. G. Beck, R. Foster, S. Estenssoro & I. Hinojosa","16490A","1988","5","27","South America - Neotropics","Bolivia","Dpto. Beni, Provincia Ballivián, Al Norte de Misión Fatima. Orilla de un arroyo Puiydu al Norte del Río Maniqui dentro de bosque alto.",NA,NA,"US02949027",NA,"D. Don","Beni",NA,NA,NA,NA,"240",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"752","2020-09-12 05:00:02-03","US","US","2617879","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Mocquerys, --","1006","1893",NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02949071",NA,"D. Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"753","2020-09-12 05:00:02-03","US","US","3089094","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"L. Holm-Nielsen, J. Jaramillo, F. Coello & E. Azanza","25776","1980","9","3","South America - Neotropics","Ecuador","Río Onzolé, upstream from San Francisco de Onzolé.",NA,NA,"US02949034",NA,"D. Don","Esmeraldas","-79.05","0.87",NA,NA,"150",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"754","2020-09-12 05:00:02-03","US","US","2692903","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"L. E. Ruíz-Terán & S. López-Palacios","9820","1973","12","23","South America - Neotropics","Venezuela","Orillas de la carretera entre Quiriquire y Caripito, cerca del río Querepe, distrito Bolívar, estado Monagas.",NA,NA,"US02949076",NA,"D. Don",NA,NA,NA,"100",NA,"50",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"755","2020-09-12 05:00:02-03","US","US","2649586","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"M. Cárdenas & H. C. Cutler","7339","1942","10","16","South America - Neotropics","Bolivia","Puerto Polonia, Rio Coni, 14 km. east of San Antonio, Dept. Cochabamba.",NA,NA,"US02949017",NA,"D. Don","Cochabamba",NA,NA,NA,NA,"395",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"756","2020-09-12 05:00:02-03","US","US","2928418","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"S. Lowrie, B. Lowy & V. Souza","205","1980","9","26","South America - Neotropics","Brazil","Brazilian Amazônia. Rio Branco; Zoobotanical garden of Federal Univ. of Acre.",NA,NA,"US02949004","US02949004_01","D. Don","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"757","2020-09-12 05:00:02-03","US","US","3495286","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","Almeda, F.; Penneys, D. S.","H. D. Clarke","4521","1997","5","13","South America - Neotropics","Guyana","Kuyuwini R., trail to Kassikaityu R., 2-3 km S of camp at Honey Creek",NA,NA,"US00904870","US00904870_01","D. Don","U. Takutu-U. Essequibo","-59.15","1.96667",NA,NA,"260",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"758","2020-09-12 05:00:02-03","US","US","2562666","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"S. McDaniel","10782","1968","8","4","South America - Neotropics","Peru","Departmento of Loreto, Intuto, Río Tigre.",NA,NA,"US02949175",NA,"D. Don","Loreto",NA,NA,NA,NA,"160",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"759","2020-09-12 05:00:02-03","US","US","3191230","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"M. Nee & M. Saldias P.","35976","1988","1","18","South America - Neotropics","Bolivia","Depto. Santa Cruz, Prov. Ichilo, Parque Nacional Amboro, along Rio Saguayo, 1 km. NE of entrance into first Andean foothills.",NA,NA,"US02949028",NA,"D. Don","Santa Cruz","-63.72","-17.65",NA,NA,"400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"760","2020-09-12 05:00:02-03","US","US","2736481","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"A. H. Gentry","12297","1974","10","31","South America - Neotropics","Ecuador","2-4 km W of Bucay.",NA,NA,"US02949055","US02949055_01","D. Don","Guayas",NA,NA,NA,NA,"170",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"761","2020-09-12 05:00:02-03","US","US","2849384","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"H. Lugo S.","5160","1976","10","10","South America - Neotropics","Ecuador","Pomona, ca 10 km E of Puyopungu.",NA,NA,"US02949046","US02949046_01","D. Don","Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"762","2020-09-12 05:00:02-03","US","US","3062465","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","Wurdack, J. J., (US), US (UNITED STATES)","J.-J. de Granville, L. Allorge, G. Cremers, A. .R. A. Görts-van Rijn & J. Kodjoed-Bonneton","7783","1985","8","23","South America - Neotropics","French Guiana","Montagnes Bellevue de l'Inini, zone centrale",NA,NA,"US00613123","US00613123_01","D. Don",NA,"-53.71","3.51",NA,NA,"600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"763","2020-09-12 05:00:02-03","US","US","2100266","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"G. Gutiérrez V. & F. A. Barkley","17C230","1947","10","11","South America - Neotropics","Colombia","Departamento de Antioquia, carretera al mar en los alrededores del Río Ampurrumiadó.",NA,NA,"US02949109","US02949109_01","D. Don","Antioquia",NA,NA,"5000",NA,"3750",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"764","2020-09-12 05:00:02-03","US","US","2750385","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"H. Lugo S.","3430","1973","2","18","South America - Neotropics","Ecuador","Guamanyacu, road Coca (Puero Francisco de Orellana) - Lago Agrio, ca 40 km north east of Coca.",NA,NA,"US02949070","US02949070_01","D. Don","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"765","2020-09-12 05:00:02-03","US","US","3325768","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","Wurdack, J. J., (US), US (UNITED STATES)","J.-J. de Granville, P. Acevedo-Rodriguez, A. Boyer & L. Hollenberg","12004","1993","8","3","South America - Neotropics","Suriname","Haut Litany, Bassin du Litany; rives du Litany, en amont du camp",NA,NA,"US00613138",NA,"D. Don",NA,"-54.75","2.51",NA,NA,"170",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"766","2020-09-12 05:00:02-03","US","US","1852456","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"J. Cuatrecasas","13034","1941","11","12","South America - Neotropics","Colombia","Cordillera Oriental, Departamento Norte de Santander, región del Sarare, Hoya del río Cubugón entre El Caraño y El Indio.",NA,NA,"US02949097","US02949097_01","D. Don","Norte de Santander",NA,NA,"600",NA,"470",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"767","2020-09-12 05:00:02-03","US","US","1460346","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"E. P. Killip & A. C. Smith","26403","1929","7","14","South America - Neotropics","Peru","Dept. Junín, Puerto Bermudez.",NA,NA,"US02949180","US02949180_01","D. Don","Junín",NA,NA,NA,NA,"375",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"768","2020-09-12 05:00:02-03","US","US","2565669","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"J. A. Duke & J. M. Idrobo","11316(3)","1967","5","21","South America - Neotropics","Colombia","Dept. Choco, Swamps and forests, ca. 1 mile NE of Camo Curiche, ca. 3 miles E of Curiche.",NA,NA,"US02949103",NA,"D. Don","Chocó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"769","2019-11-13 11:25:15-03","USP","SPF","161860","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","Michelangeli, FA","Fiaschi, P","1705","2003","10","15",NA,"Brasil",NA,NA,NA,"SPF00161860",NA,"D.Don","Bahia","-39.316667","-15.833333",NA,"Buerarema",NA,"2011",NA,NA,"-39.316667","-15.833333",NA,NA,"01",NA,NA,NA,NA
"770","2019-11-13 11:25:15-03","USP","SPF","161880","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","Michelangeli, FA","Fiaschi, P","1614","2003","10","02",NA,"Brasil",NA,NA,NA,"SPF00161880",NA,"D.Don","Bahia","-39.6","-14.716667",NA,"Almadina",NA,"2011",NA,NA,"-39.6","-14.716667",NA,NA,"01",NA,NA,NA,NA
"771","2019-11-13 11:25:15-03","USP","SPF","229342","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","Bandeira, BC","Bandeira, BC","79","2012","03","21",NA,"Brasil","Parque Nacional da Serra dos Órgãos",NA,NA,"SPF00229342",NA,"D.Don","Rio de Janeiro","-43.075","-22.5475","260","Magé","260","2012",NA,NA,"-43.075","-22.5475",NA,NA,"05",NA,NA,NA,NA
"772","2019-11-13 11:25:15-03","USP","SPF","77454","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","Wurdack, JJ","Nee, M","40882","1991","06","11",NA,"Bolívia","Parque Nacional Amboró",NA,NA,"SPF00077454",NA,"D.Don","Santa Cruz","-63.733333","-17.566667","350","Ichilo","350","1992",NA,NA,"-63.733333","-17.566667",NA,NA,NA,NA,NA,NA,NA
"773","2021-03-15 18:28:41-03","USP","SPF","206718","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","Milliken, W","Nascimento, J; Silveira, EA; Philippsen, M; Bessa, MA","51","2008","02","03",NA,"Brasil","Parque Estadual do Cristalino, Parque Estadual Cristalino. Limite do parque, a NE da Usina Hidrelétrica do Rio Rochedo.",NA,"Arbusto ca. 4 m alt. Frutos imaturos verdes.; Mata alta em solo argiloso.","SPF00206718",NA,"D.Don","Mato Grosso","-55.198299407959","-9.95028018951416",NA,"Novo Mundo",NA,NA,"93610","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2019-11-13 11:25:15-03","USP","SPF","113558","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","Michelangeli, FA","Secco, R","403","1982","06","01",NA,"Brasil",NA,NA,NA,"SPF00113558",NA,"D.Don","Pará","-49.1178016662598","-5.36860990524292",NA,"Marabá",NA,"2011","262883","auto",NA,NA,NA,NA,"01",NA,NA,NA,NA
"775","2014-08-26 18:21:46-03","FSL","HFSL","967","S","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","Wurdack, J.J.","Nee, M.H.","34396","1987","03","15","Southern America","Brasil","BR-364, 9.5 Km. SE of Ariquemes on hwy. BR-364, then 3.6 km. E on  Linea 55.",NA,"Low shrub 1 m. tall. Flowers white. Slightly hilly, with outcrops of schist. Lecythidaceae, Orbignya phalerata. ; DE",NA,NA,"D.Don","Rondônia","-62.983333","-10",NA,"Ariquemes",NA,"1988",NA,NA,"-62.983333","-10",NA,NA,"01","01",NA,NA,NA
"776","2020-06-15 07:53:30-03","UEFS","HUEFS","202102","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","F.A.Michelangeli","Paixão, J.L.","1764","2011","03","04",NA,"Brasil","Serra do Corcovado, 9,8 Km ao Sul de Coaraci, na Rodovia Coaraci/Almadina. Área da Caixa D'agua , SAAE. Estrada a Norte de Almadina.",NA,"Floresta Ombrófila. Montana e Submontana.","HUEFS0202102","HUEFS0202102 HUEFS0202102_e1","D.Don","Bahia","-39.6371994018555","-14.7053003311157","1000","Almadina","300",NA,"14289","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"777","2019-10-07 09:34:11-03","UEFS","HUEFS","2160","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Santos, T.S.dos","3630","1981","08","14",NA,"Brasil",NA,NA,NA,"HUEFS0002160","HUEFS0002160","D.Don","Bahia","-39.0494003295898","-14.7889003753662","50","Ilhéus","50",NA,"61245","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"778","2019-10-07 09:34:11-03","UEFS","HUEFS","2164","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Hage, J.L.","499","1981","03","04",NA,"Brasil",NA,NA,NA,"HUEFS0002164","HUEFS0002164","D.Don","Bahia","-39.0494003295898","-14.7889003753662","50","Ilhéus","50",NA,"61245","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"779","2019-10-07 09:34:11-03","UEFS","HUEFS","2173","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Hage, J.L.","937","1981","06","09",NA,"Brasil",NA,NA,NA,"HUEFS0002173","HUEFS0002173","D.Don","Bahia","-39.0494003295898","-14.7889003753662","50","Ilhéus","50",NA,"61245","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"780","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120146F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120146F","V0120146F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"781","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120108F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0120108F","V0120108F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"782","2015-03-07 08:50:41-03","F","FMNH-SEEDPLANTS","V0120094F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0120094F","V0120094F_01",NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"783","2015-03-07 08:50:41-03","F","FMNH-SEEDPLANTS","V0120092F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120092F","V0120092F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"784","2015-03-07 08:50:41-03","F","FMNH-SEEDPLANTS","V0120095F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120095F","V0120095F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"785","2019-09-24 14:21:23-03","F","FMNH-SEEDPLANTS","V0537602F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","RRC ID Flag","S. G. Beck","16490","1988","5","27","South America","Bolivia",NA,NA,NA,"V0537602F",NA,NA,"Beni","-65.5","-14",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"16490",NA,NA
