"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"283","2016-02-03 13:22:53-02","F","FMNH-PTERIDOPHYTES","C0659331F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Schott","s.n.",NA,NA,NA,"South America","Colombia",NA,"-72.8667","3.8811",NA,NA,"C0659331F","C0659331F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2016-02-03 13:23:20-02","F","FMNH-PTERIDOPHYTES","C0659332F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Schott","71","1858","1",NA,"South America","Colombia",NA,"-72.8667","3.8811",NA,NA,"C0659332F","C0659332F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-06-11 13:51:56-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","RRC ID Flag","J. Salick","7167","1984","7","2","South America","Peru",NA,"-75.25","-10.5",NA,NA,NA,NA,"Pasco",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,"7167",NA
"286","2019-06-11 14:07:27-03","F","FMNH-PTERIDOPHYTES","C0675845F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","RRC ID Flag","S. G. Beck","13357","1986","3","30","South America","Bolivia",NA,"-68","-15.5",NA,NA,"C0675845F","C0675845F_01","La Paz",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,"13357",NA
"287","2021-03-01 11:51:20-03","UFPE","UFP","32689","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Pietrobom, MRS; Santiago, A","Pietrobom, MRS; Santiago, ACP","4937","2001","02","10",NA,"Brasil",NA,"-35.864111","-9.005278",NA,"Região com formações de clonias, declividades acentuadas e baixios ou vales em V, com fragmentos de vegetação nativa sub-perenifolia, remanescentes da Floresta atlântica. Rupícola em rochas junto de curso de regato interior da mata.;","UFP032689",NA,"Alagoas","Ibateguara","390","415",NA,NA,NA,"2001","-35.864111","-9.005278","02","10",NA,NA,NA
"288","2021-03-01 11:51:20-03","UFPE","UFP","32692","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Pietrobom, MRS; Santiago, ACP","Pietrobom, MRS; Santiago, ACP","4868","2001","02","09",NA,"Brasil",NA,"-35.853944","-9.000833",NA,"Região com formações de colinas, declividades e baixios ou vales em V, com fragmentos de vegetação nativa sub-perenifólia, remanescentes da Floresta Atlântica. Rupícola em rocha junto do curso de regato, interior da mata.; Região com","UFP032692",NA,"Alagoas","Ibateguara","390","415",NA,NA,NA,"2001","-35.853944","-9.000833","02","09",NA,NA,NA
"289","2021-03-01 11:51:20-03","UFPE","UFP","7768","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Pontes, ARM","Pontes, ARM","s.n.","1989","09","22",NA,"Brasil",NA,NA,NA,NA,"Coletada, ocorrendo apenas neste local.; Coletada, ocorrendo apenas neste local.","UFP007768",NA,"Pernambuco","Tapacurá",NA,NA,NA,NA,NA,"1989",NA,NA,"10","15",NA,NA,NA
"290","2021-03-01 11:51:20-03","UFPE","UFP","86662","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Pietrobom, MR","Pietrobom, MR","5836","2005","03","04",NA,"Brasil",NA,"-50.7122001647949","-1.80444002151489",NA,"Epífita sobre tronco de arbusto.; Na cabeceira do igapó.","UFP086662",NA,"Pará","Melgaço",NA,NA,NA,"142262","auto","2005",NA,NA,"03","04",NA,NA,NA
"291","2021-03-01 11:51:20-03","UFPE","UFP","85333","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Pietrobom, MR","Pietrobom, MR","6711","2007","01","16",NA,"Brasil",NA,"-50.7122001647949","-1.80444002151489",NA,"Floresta de terra firme, epífita na base de tronco vivo.","UFP085333",NA,"Pará","Melgaço",NA,NA,NA,"142262","auto","2007",NA,NA,"01","16",NA,NA,NA
"292","2021-03-01 11:51:20-03","UFPE","UFP","8290","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Barros, ICL","Fonseca, ER; Pôrto, KC","s.n.","1991","09","30",NA,"Brasil",NA,"-35.0349998474121","-8.28666973114014",NA,"Epífita em tronco vivo.; Epífita em tronco vivo.","UFP008290",NA,"Pernambuco","Cabo de Santo Agostinho",NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-01 11:51:20-03","UFPE","UFP","8229","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Barros, ICL; Fonsêca, ER","Fonsêca, ER; Silva, RR","s.n.","1991","02","28",NA,"Brasil",NA,"-35.0349998474121","-8.28666973114014",NA,"Epifitando casquinho no interior da mata Sucupema.; Epifitando casquinho no interior da mata Sucupema.","UFP008229",NA,"Pernambuco","Cabo de Santo Agostinho",NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-03-01 11:51:20-03","UFPE","UFP","8173","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Barros, ICL; Fonsêca, ER","Fonsêca, ER; Edivan","s.n.","1990","10","17",NA,"Brasil",NA,"-35.0349998474121","-8.28666973114014",NA,"Epifitando tronco vivo no interior da mata; lugar sombreado e molhado.; Epifitando tronco vivo no interior da mata; lugar sombreado e molhado.","UFP008173",NA,"Pernambuco","Cabo de Santo Agostinho",NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-03-01 11:51:20-03","UFPE","UFP","7753","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Barbosa, M","Freitas, MA","01","1989","06","28",NA,"Brasil",NA,"-35.0349998474121","-8.28666973114014",NA,NA,"UFP007753",NA,"Pernambuco","Cabo de Santo Agostinho",NA,NA,NA,"25282","auto","1989",NA,NA,"08","16",NA,NA,NA
"296","2021-03-01 11:51:20-03","UFPE","UFP","7683","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Barros, ICL","Barros, ICL; Silva, Ade JRda","s.n.","1988","11","09",NA,"Brasil",NA,"-35.0349998474121","-8.28666973114014",NA,NA,"UFP007683",NA,"Pernambuco","Cabo de Santo Agostinho",NA,NA,NA,"25282","auto","1988",NA,NA,NA,NA,NA,NA,NA
"297","2021-03-01 11:51:20-03","UFPE","UFP","7638","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Barros, ICL","Barros, ICL; et al.","s.n.","1988","06","06",NA,"Brasil",NA,"-35.0349998474121","-8.28666973114014",NA,"Epífita freqüente na área do corrego do Zapé.; Epífita freqüente na área do corrego do Zapé.","UFP007638",NA,"Pernambuco","Cabo de Santo Agostinho",NA,NA,NA,"25282","auto","1988",NA,NA,NA,NA,NA,NA,NA
"298","2021-03-01 11:51:20-03","UFPE","UFP","7618","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Barros, ICL","Barros, ICL; et al.","s.n.","1987","06","09",NA,"Brasil",NA,"-35.0349998474121","-8.28666973114014",NA,"Epífita freqüente associada com outras pteridófitas na área do Sapé.; Epífita freqüente associada com outras pteridófitas na área do Sapé.","UFP007618",NA,"Pernambuco","Cabo de Santo Agostinho",NA,NA,NA,"25282","auto","1987",NA,NA,NA,NA,NA,NA,NA
"299","2021-03-01 11:51:20-03","UFPE","UFP","22394","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Barros, ICL","Carvalho, AB de","s.n.","1998","08","19",NA,"Brasil",NA,"-35.0349998474121","-8.28666973114014",NA,"Epífita, freqüente.; Epífita, freqüente.","UFP022394",NA,"Pernambuco","Cabo de Santo Agostinho",NA,NA,NA,"25282","auto","2000",NA,NA,"10","11",NA,NA,NA
"300","2021-03-01 11:51:20-03","UFPE","UFP","22334","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Barros, ICL","Rolim, Ldo N; et al.","s.n.","1998","08","19",NA,"Brasil",NA,"-35.0349998474121","-8.28666973114014",NA,"Epífita, na sombra da mata, local, úmido e escuro, freqüente.; Epífita, na sombra da mata, local, úmido e escuro, freqüente.","UFP022334",NA,"Pernambuco","Cabo de Santo Agostinho",NA,NA,NA,"25282","auto","1998",NA,NA,"09","22",NA,NA,NA
"301","2021-03-01 11:51:20-03","UFPE","UFP","22331","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Barros, ICL","Linhares, KV; et al.","s.n.","1998","08","19",NA,"Brasil",NA,"-35.0349998474121","-8.28666973114014",NA,"Epífita, locais úmidos e sombreados.; Epífita, locais úmidos e sombreados.","UFP022331",NA,"Pernambuco","Cabo de Santo Agostinho",NA,NA,NA,"25282","auto","1998",NA,NA,"09","22",NA,NA,NA
"302","2021-03-01 11:51:20-03","UFPE","UFP","17483","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Barros, ICL","Pontes, ARM","3","1987","08","09",NA,"Brasil",NA,"-35.0349998474121","-8.28666973114014",NA,"Epífita; freqüente na área de Sairí;lado esquerdo da represa; dentro da mata.; Epífita; freqüente na área de Sairí;lado esquerdo da represa; dentro da mata.","UFP017483",NA,"Pernambuco","Cabo de Santo Agostinho",NA,NA,NA,"25282","auto","1987",NA,NA,NA,NA,NA,NA,NA
"303","2021-03-01 11:51:20-03","UFPE","UFP","17472","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.",NA,"Barros, AM de","s.n.","1987","06","09",NA,"Brasil",NA,"-35.0349998474121","-8.28666973114014",NA,"Tronco de árvore.","UFP017472",NA,"Pernambuco","Cabo de Santo Agostinho",NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-01 11:51:20-03","UFPE","UFP","70245","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Souza, KRMS","Costa, LEN; Souza, KRMS","07","2011","10","14",NA,"Brasil",NA,"-35.1585998535156","-8.66361045837402",NA,NA,"UFP070245",NA,"Pernambuco","Rio Formoso",NA,NA,NA,"21734","auto","2011",NA,NA,"10","14",NA,NA,NA
"305","2021-03-01 11:51:20-03","UFPE","UFP","6256","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Barros, ICL","Windisch, PG; et al.","s.n.","1984","12","10",NA,"Brasil",NA,"-35.1585998535156","-8.66361045837402",NA,NA,"UFP006256",NA,"Pernambuco","Rio Formoso",NA,NA,NA,"21734","auto","1985",NA,NA,NA,NA,NA,NA,NA
"306","2021-03-01 11:51:20-03","UFPE","UFP","6082","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Windisch, PG","Barros, ICL","s.n.","1983","09","15",NA,"Brasil",NA,"-35.1585998535156","-8.66361045837402",NA,"Área do Projeto Juçara.; Área do Projeto Juçara.","UFP006082",NA,"Pernambuco","Rio Formoso",NA,NA,NA,"21734","auto","1984",NA,NA,"11",NA,NA,NA,NA
"307","2021-03-01 11:51:20-03","UFPE","UFP","6052","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Windisch, PG","Pôrto, KC","s.n.","1983","06","22",NA,"Brasil",NA,"-35.1585998535156","-8.66361045837402",NA,NA,"UFP006052",NA,"Pernambuco","Rio Formoso",NA,NA,NA,"21734","auto","1984",NA,NA,"11",NA,NA,NA,NA
"308","2021-03-01 11:51:20-03","UFPE","UFP","26019","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitgb.","Barros, ICL","Melo, FPL de","s.n.","1999","11","24",NA,"Brasil",NA,"-35.1585998535156","-8.66361045837402",NA,"Terrestre de rochas; perto do caminho, rara.; Terrestre de rochas; perto do caminho, rara.","UFP026019",NA,"Pernambuco","Rio Formoso",NA,NA,NA,"21734","auto","1999",NA,NA,"11",NA,NA,NA,NA
"309","2020-09-12 05:00:02-03","US","US","2853288","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"C. H. Dodson & J. A. Duke","7707","1979","2","5","South America - Neotropics","Ecuador","Ecuador, 15 hectare patch of mature forest in Cooperative Santa Marta #2 along Rio Verde 2 Km southwest of Sto. Domingo de Los Colorados. Prov. Pichincha.",NA,NA,NA,NA,"US01484207","US01484207_01","Pichincha",NA,"530",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"310","2020-09-12 05:00:02-03","US","US","2642770","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"J. Schunke Vigo","3203","1969","6","21","South America - Neotropics","Peru","Peru, Dpto.San Martin: Prov. Mariscal Caceres. Trocha a la Cocha, al oeste del caserío de Nuevo Progreso (margen izquierdo del Río Huallaga). Dtto. Uchiza.",NA,NA,NA,NA,"US01484191",NA,"San Martin",NA,"500",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"311","2020-09-12 05:00:02-03","US","US","3401160","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)","J.-J. de Granville & F. Crozier","13516","1998","1","12","South America - Neotropics","French Guiana","Montagnes de la Trinité, zone sud, Bassin de la Mana","-53.35","4.56",NA,NA,"US00646574","US00646574_01",NA,NA,"100",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"312","2020-09-12 05:00:02-03","US","US","3171696","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","W. Hahn","3678","1987","8","5","South America - Neotropics","French Guiana","Saül, Carbet Mays","-53.0833","3.61667",NA,NA,"US00705188","US00705188_01",NA,NA,"200",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"313","2020-09-12 05:00:02-03","US","US","2082061","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"J. M. Schunke","14321","1935","2",NA,"South America - Neotropics","Peru","Peru: Gamitanacocha, Rio Majan, Loreto.",NA,NA,NA,NA,"US01484211",NA,"Loreto",NA,"35",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"314","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"G. Cremers","10823","1989","11","17","South America - Neotropics","French Guiana","Station des Nouragues, Bassin de l'Approuague, Arataye","-52.7","4.05",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"315","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Cremers, G.","L. E. Skog, C. Feuillet & A. Rossman","7161","1986","10","30","South America - Neotropics","French Guiana","SE of Saül along trail 14 (Trace Belvedere Nord) & 16 (Junction La Douane-Belvedere)","-53.1833","3.56667",NA,NA,NA,NA,NA,NA,"200","210","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"316","2020-09-12 05:00:02-03","US","US","3367907","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Cremers, G.","G. Cremers","10069","1988","6","3","South America - Neotropics","French Guiana","Montagne Tortue, Bassin de la Comte","-52.46","4.3",NA,NA,"US00617799",NA,NA,NA,"200",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"317","2020-09-12 05:00:02-03","US","US","1830471","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"J. M. Schunke","301","1935","2","21","South America - Neotropics","Peru","Peru, Dep. Loreto: Rio Mazan.",NA,NA,NA,NA,"US01484190",NA,"Loreto",NA,"100","125","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"318","2020-09-12 05:00:02-03","US","US","2723630","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"D. B. Lellinger & E. R. de la Sota","521","1971","3","3","South America - Neotropics","Colombia","Colombia, Choco: 0.5-2.5 km N. of the Inderena Camp on the Río Truando near Caserio La Terestia.",NA,NA,NA,NA,"US01484201",NA,"Chocó",NA,"50","100","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"319","2020-09-12 05:00:02-03","US","US","3276364","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"H. van der Werff, R. Vasquez & N. Jaramillo","10228","1988","8","23","South America - Neotropics","Peru","Peru, Dept. Loreto: prov. Maynas. Alpahuayo, field station of IIAP, ca. 26 km along road Iquitos-Nauto.",NA,NA,NA,NA,"US01484193","US01484193_01","Loreto",NA,"130",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"320","2020-09-12 05:00:02-03","US","US","3385540","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","van der Werff, H., (MO), Missouri Botanical Garden","B. E. Hammel, S. Koemar & U. Raghoenandan","21572","1998","4","18","South America - Neotropics","Suriname","Ulemari R., ca. 150 km upstream from confl. with Litani R.","-54.85","2.76",NA,NA,"US00702314",NA,"Sipaliwini",NA,"175",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"321","2020-09-12 05:00:02-03","US","US","2421870","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"W. A. Egler & H. S. Irwin","46694","1961","8","27","South America - Neotropics","Brazil","Territorio Amapa, Brasil, Rio Jari, near Cachoeira Macacoara.","-53.35","0.88",NA,NA,"US01484220","US01484220_01","Amapá",NA,"200",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"322","2020-09-12 05:00:02-03","US","US","3409507","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Cremers, G.","G. Cremers & J.-J. de Granville","14088","1995","5","22","South America - Neotropics","French Guiana","Roche Touatou, Bassin de l'Oyapock, versant sud du Mont Touatou","-52.53","2.95",NA,NA,"US00715470","US00715470_01",NA,NA,"120",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"323","2020-09-12 05:00:02-03","US","US","2723632","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"D. B. Lellinger & E. R. de la Sota","169","1971","2","6","South America - Neotropics","Colombia","Colombia, Choco: Rio Mutata ca. 3 km above its junction with the Rio El Valle, NW of Alto del Buye.",NA,NA,NA,NA,"US01484205","US01484205_01","Chocó",NA,"800",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"324","2020-09-12 05:00:02-03","US","US","700402","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"R. S. Williams","1297","1902","8","12","South America - Neotropics","Bolivia","Bolivia, Rio Guanai.",NA,NA,NA,NA,"US01484210",NA,NA,NA,"1219",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"325","2020-09-12 05:00:02-03","US","US","2885350","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"G. T. Prance, J. F. Ramos & L. G. Farias","7426","1968","9","21","South America - Neotropics","Brazil","Brazilian Amazonia, State of Acre, Municipality of Tarauaca, east of Rio Tarauaca, 15 km. below Tarauaca.",NA,NA,NA,NA,"US01484219","US01484219_01","Acre",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"326","2020-09-12 05:00:02-03","US","US","1480092","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"E. P. Killip & A. C. Smith","28881","1929","9","1","South America - Neotropics","Peru","Peru, Dept. Loreto: Santa Rosa, lower Rio Huallaga below Yurimaguas.",NA,NA,NA,NA,"US01484213","US01484213_01","Loreto",NA,"135",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"327","2020-09-12 05:00:02-03","US","US","2642709","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"J. Schunke Vigo","3162","1969","6","18","South America - Neotropics","Peru","Peru, Dpto. San Martin: Prov. Mariscal Caceres. En bosque alto y terreno pedregoso húmedo, sud este del caserío Nuevo Progreso. Dtto. Uchiza.",NA,NA,NA,NA,"US01484212",NA,"San Martin",NA,"500",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"328","2020-09-12 05:00:02-03","US","US","1424963","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"ex herb. Lehmannianum","8939",NA,NA,NA,"South America - Neotropics","Colombia","Colombia.",NA,NA,NA,NA,"US01484200",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"329","2020-09-12 05:00:02-03","US","US","2948924","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"R. B. Foster","3803","1977","9","21","South America - Neotropics","Ecuador","Ecuador, Prov. de Napo, Rio Yasuni, slightly hilly upland forest-80 km upriver from Nuevo Rocafuerte.",NA,NA,NA,NA,"US01484209",NA,"Napo",NA,"225",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"330","2020-09-12 05:00:02-03","US","US","3117911","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Watkins, J. E., Jr.","J.-J. de Granville, L. Allorge, W. J. Hahn & M. Hoff","9227 a","1987","8","12","South America - Neotropics","French Guiana","Camp #1, Ouman fou Langa Soula, Bassin du Haut-Marouini. 2 km en aval. Rive gauche","-54","2.88",NA,NA,"US00702316",NA,NA,NA,"150",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"331","2020-09-12 05:00:02-03","US","US","2723631","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"D. B. Lellinger & E. R. de la Sota","522","1971","3","3","South America - Neotropics","Colombia","Colombia, Choco: 0.5-2.5 km N. of the Inderena Camp on the Rop Truando near Caserio La Terestia.",NA,NA,NA,NA,"US01484196",NA,"Chocó",NA,"50","100","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"332","2020-09-12 05:00:02-03","US","US","3523300","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Boudrie, M.","J.-J. de Granville, C. S. Roesel & L. Brothers","11457","1991","4","23","South America - Neotropics","French Guiana","D.Z. de Crique Jupiter, Bassin du Sinnamary","-53.16","4.06",NA,NA,"US00943361",NA,NA,NA,"100",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"333","2020-09-12 05:00:02-03","US","US","3425000","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","McKee, G. S., (US), NMNH","H. D. Clarke","4492","1997","5","11","South America - Neotropics","Guyana","Kuyuwini R., trail to Kassikaityu R., 1-2 km S of camp at Honey Creek","-59.15","1.96667",NA,NA,"US00697400",NA,"U. Takutu-U. Essequibo",NA,"260",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"334","2020-09-12 05:00:02-03","US","US","3305334","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Cremers, G.","G. Cremers et al.","10367","1989","2","1","South America - Neotropics","French Guiana","Mont Atachi Bacca, Gobaya Soula, Bassin du Maroni","-53.96","3.61",NA,NA,"US00702315","US00702315_01",NA,NA,"100",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"335","2020-09-12 05:00:02-03","US","US","3425302","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Cremers, G.","G. Cremers & J.-J. de Granville","13632","1995","2","4","South America - Neotropics","French Guiana","Camp Eugène, Bassin du Sinnamary","-53.06","4.85",NA,NA,"US00687985","US00687985_01",NA,NA,"70",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
