"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"1014","2015-03-07 08:37:08-03","F","FMNH-SEEDPLANTS","V0218313F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0218313F","V0218313F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1015","2015-03-07 08:37:08-03","F","FMNH-SEEDPLANTS","V0218314F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0218314F","V0218314F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1016","2015-03-07 08:37:08-03","F","FMNH-SEEDPLANTS","V0218315F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0218315F","V0218315F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1017","2015-03-07 08:37:08-03","F","FMNH-SEEDPLANTS","V0218316F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0218316F","V0218316F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1018","2015-03-07 08:37:08-03","F","FMNH-SEEDPLANTS","V0218317F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0218317F","V0218317F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1019","2015-03-07 08:37:08-03","F","FMNH-SEEDPLANTS","V0218318F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0218318F","V0218318F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1020","2015-03-07 08:37:08-03","F","FMNH-SEEDPLANTS","V0218319F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0218319F","V0218319F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1021","2015-03-07 08:37:08-03","F","FMNH-SEEDPLANTS","V0218320F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0218320F","V0218320F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1022","2015-03-07 08:37:08-03","F","FMNH-SEEDPLANTS","V0218321F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0218321F","V0218321F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1023","2015-03-07 08:37:08-03","F","FMNH-SEEDPLANTS","V0218322F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0218322F","V0218322F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1024","2015-03-07 08:37:09-03","F","FMNH-SEEDPLANTS","V0218323F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0218323F","V0218323F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1025","2015-03-07 08:37:09-03","F","FMNH-SEEDPLANTS","V0218324F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218324F","V0218324F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1026","2015-03-07 08:37:09-03","F","FMNH-SEEDPLANTS","V0218325F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218325F","V0218325F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1027","2015-03-07 08:37:09-03","F","FMNH-SEEDPLANTS","V0218326F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218326F","V0218326F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1028","2015-03-07 08:37:09-03","F","FMNH-SEEDPLANTS","V0218327F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218327F","V0218327F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1029","2015-03-07 08:37:09-03","F","FMNH-SEEDPLANTS","V0218328F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,"-59","5",NA,NA,NA,NA,"V0218328F","V0218328F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1030","2015-03-07 08:37:09-03","F","FMNH-SEEDPLANTS","V0218329F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0218329F","V0218329F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1031","2015-03-07 08:37:09-03","F","FMNH-SEEDPLANTS","V0218330F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0218330F","V0218330F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1032","2015-03-07 08:37:09-03","F","FMNH-SEEDPLANTS","V0218332F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0218332F","V0218332F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1033","2015-03-07 08:37:09-03","F","FMNH-SEEDPLANTS","V0218333F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,"-59","5",NA,NA,NA,NA,"V0218333F","V0218333F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1034","2020-04-29 16:29:59-03","UFVJM","HDJF","5182","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa","(Anderson) Kuntze","Custodio, ST","Custodio, ST; França, L; Santos, A","287","2017","02","23","Southern America","Brasil","Minas Gerais","Voçoroca na margem da estrada para o distrito de Cuiabá","-43.811944","-18.4175","1065","1065",NA,NA,"HDJF005182","HDJF005182_01","Gouveia","-43.811944","-18.4175","2017","04",NA,NA,NA,NA,NA,NA,NA,NA
"1035","2019-04-11 14:22:18-03","IAC","IAC","19925","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","C. Aranha","H.M. Souza","s/nº","1968","04","14",NA,"Brasil","São Paulo",NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"Campinas","-47.0608","-22.9056","1968","05","17",NA,NA,NA,NA,NA,NA,NA
"1036","2019-04-11 14:22:18-03","IAC","IAC","21095","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","H.F. Leitão Filho","H.M. Souza","s/nº","1969","03","20",NA,"Brasil","São Paulo","Rumo a Valinhos","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"Campinas","-47.0608","-22.9056","1970","07","23",NA,NA,NA,NA,NA,NA,NA
"1037","2019-06-24 08:13:00-03","IAC","IAC","34213","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","T.B. Cavalcanti","A.O. Scariot; G.P. Silva; J.H. Kirkbride Jr.; W.W. Roath & L.C.S. Ramos","307","1989","01","03",NA,"Brasil","Minas Gerais","Rodovia BR-354; de Formiga a Campo Belo; Km23; Baiões; Rio Pouso Alegre","-45.3833333","-20.5666667",NA,NA,NA,"Frequência relativa: presente. Interesse econômico: óleos lauricos. Coordenadas do material: 20°34#?#S 45°23#?#W",NA,NA,"Formiga","-45.3833333","-20.5666667","1989","03","20",NA,NA,NA,NA,NA,NA,NA
"1038","2019-04-11 14:22:18-03","IAC","IAC","3556","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","A. Gehrt","C. Pereira","s/nº","1939","01","29",NA,"Brasil","São Paulo","Sousas","-46.96441","-22.87921",NA,NA,NA,NA,NA,NA,"Campinas","-46.96441","-22.87921","1940","04","15",NA,NA,NA,NA,NA,NA,NA
"1039","2020-07-23 12:10:23-03","CEPLAC","CEPEC","12010","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla",NA,"S. A. Mori","R. M. Harley","17466","1974","03","26",NA,"Brasil","Bahia","A SW do outro lado da cidade.","-38.883333","-15.866667",NA,NA,NA,NA,NA,NA,"BELMONTE","38W53'","15S52'",NA,NA,NA,NA,NA,NA,"30/06/1979",NA,NA,NA
"1040","2020-07-23 12:10:23-03","CEPLAC","CEPEC","5423","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla",NA,"A. Lourteig","J. A. de Jesus","574","1970","02","22",NA,"Brasil","Bahia","Estrada para Ouricana, marg. do Rio Pardo.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,NA,"CANAVIEIRAS",NA,NA,NA,NA,NA,"48203","auto",NA,"30/12/1982",NA,NA,NA
"1041","2020-07-23 12:10:23-03","CEPLAC","CEPEC","7876","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla",NA,"A. Lourteig","R. S. Pinheiro","1710","1988","10","05",NA,"Brasil","Bahia","Rod. Sta. Luzia/Canavieiras. Ramal do Bandeira.","-39.3342018127441","-15.4294004440308",NA,NA,NA,NA,NA,NA,"santa luzia",NA,NA,NA,NA,NA,"33804","auto",NA,"30/12/1982",NA,NA,NA
"1042","2020-07-23 12:10:23-03","CEPLAC","CEPEC","6675","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla",NA,"T. S. dos Santos","T. S. dos Santos","1500","1971","03","29",NA,"Brasil","Espírito Santo","Estrada p/ Povoação, ao leste. Marg. Do Rio Doce.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"LINHARES",NA,NA,NA,NA,NA,"48094","auto",NA,"30/03/1982",NA,NA,NA
"1043","2020-07-23 12:10:26-03","CEPLAC","CEPEC","75715","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa",NA,"I. Cordeiro","I. Cordeiro","1029","1992","11","21",NA,"Brasil","Mato Grosso","Várzea do Rio Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,"BATAGUAÇU",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992",NA,NA,NA
"1044","2020-11-04 17:29:36-03","UEM","HUEM","14870","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Ma.C. Souza","V.C.Harthman; K.K.Kita; Ma.C.Souza; R.S.Garcia; J.M.Garcia; L.F.Vianna; A.Soares","84","2008","05","21",NA,"Brasil","Mato Grosso do Sul","rio Ivinhema, Margem direita, Pedreira. Solo alagado.","-53.210678","-22.756161","244","244",NA,"Arbusto, cerca de 1,5m de altura. Flores coloração vermelha.","HUEM000026771",NA,"Jateí","-53.210678","-22.756161","2009","03",NA,NA,NA,NA,NA,NA,NA,NA
"1045","2020-11-04 17:29:36-03","UEM","HUEM","14688","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","K.K.Kita","D.N.M. Zeidan; K.K.Kita; G.S.Rosa; I.Galbiati","28","2008","07","04",NA,"Brasil","Mato Grosso do Sul","Rio Baía, Cerca de 10,0m da margem direita da Ilha do Aurélio, solo seco. Local ensolarado.","-53.143389","-22.700722","234","234",NA,"Herbácea, cerca de 0,6m de altura. Ramos avermelhados. Flores coloração vermelha.","HUEM000026769",NA,"Batayporã","-53.143389","-22.700722","2008","07",NA,NA,NA,NA,NA,NA,NA,NA
"1046","2020-11-04 17:29:36-03","UEM","HUEM","14970","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Ma.C. Souza","Ma.C.Souza; K.K.Kita; V.C.Harthman; R.S.Garcia; J.M.Garcia; L.F.Vianna; A.Soares","2032","2008","05","21",NA,"Brasil","Mato Grosso do Sul","Rio Curupaí, Parque Estadual do Rio Ivinhema. Margem alagada do rio; várzea.","-53.671056","-22.964967","234","234",NA,"Subarbusto, cerca de 1,0m de altura. Flores coloração vermelha.","HUEM000026770",NA,"Jateí","-53.671056","-22.964967","2008","05",NA,NA,NA,NA,NA,NA,NA,NA
"1047","2020-11-04 17:29:36-03","UEM","HUEM","15656","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","K.K.Kita","K.Kolavenko; K.K.Kita; V.C.Harthman; L.F.Vianna; Z.Marchetti; S.Rodrigues","03","2008","03","26",NA,"Brasil","Mato Grosso do Sul","Rio Baía, Solo alagado da margem direita da Ilha do Aurélio, período de águas altas.","-53.235278","-22.689444","236","236",NA,"Arbustiva, cerca de 0,50m de altura. Flores coloração vermelha.","HUEM000026768",NA,"Batayporã","-53.235278","-22.689444","2008","03",NA,NA,NA,NA,NA,NA,NA,NA
"1048","2020-11-04 17:29:36-03","UEM","HUEM","15847","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","K.Kawakita","K.Kawakita; V.C.Harthman; R.S.Garcia; J.M.Garcia; G.S.Rosa; S.Rodrigues","1064","2009","05","07",NA,"Brasil","Mato Grosso do Sul","Canal Poitã, Margem esquerda.","-53.565936","-22.837875","236","236",NA,"Arbustiva, cerca de 0,60m de altura. Flores coloração vermelha.","HUEM000026782",NA,"Jateí","-53.565936","-22.837875","2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"1049","2020-11-04 17:29:36-03","UEM","HUEM","20215","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","K.Kawakita","J.M.Garcia; Almeida, CG; Rosa, GS; K.Kawakita; L.M.Garcia; Rodrigues, S","128","2011","04","13",NA,"Brasil","Mato Grosso do Sul","rio Samambaia, margem direita","-53.066667","-22.483333","240","240",NA,"Subarbustiva, cerca de 1,10m de altura; flores coloração vermelha; área alagada.","HUEM000026764",NA,"Batayporã","-53.066667","-22.483333","2011","04",NA,NA,NA,NA,NA,NA,NA,NA
"1050","2020-11-04 17:29:36-03","UEM","HUEM","20743","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","K.Kawakita","L.M.Garcia; Almeida, CG; Giovanna L.M.; J.G.Servilheri; Bento Fernandes, CE; Rodrigues, S","604","2011","05","31",NA,"Brasil","Mato Grosso do Sul","rio Baía, lagoa dos Porcos","-53.244467","-22.712333","237","237",NA,"Subarbustiva, 1m de altura; flores coloração vermelha; 3m da margem.","HUEM000026763",NA,"Batayporã","-53.244467","-22.712333","2011","08",NA,NA,NA,NA,NA,NA,NA,NA
"1051","2020-11-04 17:29:36-03","UEM","HUEM","23156","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","K.Kawakita; J.M.Garcia","Bento Fernandes, CE; J.M.Garcia; Pacifco, RB; Pulzatto, MM; Souza, VF","124","2012","04","09",NA,"Brasil","Mato Grosso do Sul","rio Samambaia, margem direita, próximo a ponte","-53.156194","-22.479694","252","252",NA,"Arbustiva, cerca de 1 m de altura; botões florais coloração vermelho; flores coloração vermelha; frutos coloração vermelho; margem do banhado.","HUEM000026761",NA,"Batayporã","-53.156194","-22.479694","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"1052","2020-11-04 17:29:36-03","UEM","HUEM","22726","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","J.M.Garcia","Pulzatto, MM; J.M.Garcia; Bento Fernandes, CE; Pacifco, RB","17","2012","04","10",NA,"Brasil","Mato Grosso do Sul","rio Guiraí, margem esquerda","-53.579583","-22.666528","242","242",NA,"Arbustiva escandente, flores coloração vermelha e verde; frutos verdes e vináceos; coletado na margem.","HUEM000026756",NA,"Horizonte do Sul","-53.579583","-22.666528","2012","04",NA,NA,NA,NA,NA,NA,NA,NA
"1053","2020-11-04 17:29:36-03","UEM","HUEM","23774","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Belan, HC","105","2012","07","25",NA,"Brasil","Paraná","Estação Ecológica do Caiuá, trilha da cachoeira (trilha fechada)","-52.849333","-22.619722","330","330",NA,"Arbustiva, cerca de 1,5 m; flores de coloração vermelha.; Floresta Estacional Semidecidual","HUEM000006587","HUEM000006587","Diamante do Norte","-52.849333","-22.619722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2020-11-04 17:29:36-03","UEM","HUEM","25212","Extra","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Ma.C.Souza","L.M.Garcia; Rodrigues, S; Rosa, GS; Bento Fernandes, CE","774","2012","11","27",NA,"Brasil","Paraná","rio Paraná, canal Cortado, margem direita","-53.38375","-22.81325","238","238",NA,"Arbustiva, cerca de 70 cm de altura; flores coloração vermelho claro.","HUEM000026753",NA,"Porto Rico","-53.38375","-22.81325","2012","12",NA,NA,NA,NA,NA,NA,NA,NA
"1055","2020-11-04 17:29:36-03","UEM","HUEM","25234","Extra","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Ma.C.Souza","Bento Fernandes, CE; L.M.Garcia; Rodrigues, S; Rosa, GS","175","2012","11","27",NA,"Brasil","Paraná","rio Paraná, ilha Bandeira, praia do Jeremias","-53.370694","-22.79525","232","232",NA,"Arbustiva, cerca de 1 m de altura; botões florais coloração verde, flores coloração vermelha.","HUEM000026749",NA,"Porto Rico","-53.370694","-22.79525","2012","12",NA,NA,NA,NA,NA,NA,NA,NA
"1056","2020-11-04 17:29:36-03","UEM","HUEM","25323","Extra","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Ma.C.Souza","L.M.Garcia; Rodrigues, S; Rosa, GS; Bento Fernandes, CE","819","2012","11","28",NA,"Brasil","Mato Grosso do Sul","rio Baía, lagoa Fechada","-53.277444","-22.710083","225","225",NA,"Arbustiva, cerca de 1,50 m de altura; flores coloração vermelho.","HUEM000026754",NA,"Batayporã","-53.277444","-22.710083","2012","12",NA,NA,NA,NA,NA,NA,NA,NA
"1057","2020-11-04 17:29:36-03","UEM","HUEM","25724","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Ma.C. Souza","Ma.C.Souza; G.F.Pereira; Ma.C.Landgraf; E.V.Couto; S.Rodrigues","2718","2006","02","14",NA,"Brasil","Mato Grosso","Mundo Novo, Rio Guiraí.",NA,NA,NA,NA,NA,"Subarbustiva. Flores coloração vermelha. Frequente.","HUEM000026780",NA,"Novo Horizonte do Sul",NA,NA,"2006","02",NA,NA,NA,NA,NA,NA,NA,NA
"1058","2020-11-04 17:29:38-03","UEM","HUEM","26157","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Bento Fernandes, CE","Bento Fernandes, CE; Rosado; Pulzatto, MM; Pacifico, RB; S.Rodrigues","255","2013","05","21",NA,"Brasil","Paraná","rio Paraná, ilha Mutum, ressaco do Pau Véio, entrada do ressaco.","-53.259917","-22.749278","231","231",NA,"Arbustiva cerca de 1,20 m de altura. Flores coloração vermelha. Frutos imaturos coloração verde.","HUEM000026766",NA,"Porto Rico","-53.259917","-22.749278","2016","02","16",NA,NA,NA,NA,NA,NA,NA
"1059","2020-11-04 17:29:38-03","UEM","HUEM","28449","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Ma.C.Souza","Milaneze-Gutierre, MA; Ma.C.Souza; Buchoski M.G.; V.L.Silva; Bruna Soares","s.n.","2014","06","25",NA,"Brasil","Paraná","Estação Ecológica do Caiuá, margem esquerda do rio Paranapanema a jusante da ponte","-52.75","-22.75",NA,NA,NA,"Arbusto, cerca de 1,0 m de altura; flores vermelhas vistosas; área ripária; solo úmido.","HUEM000006588","HUEM000006588","Diamante do Norte","-52.75","-22.75","2014","06",NA,NA,NA,NA,NA,NA,NA,NA
"1060","2020-11-04 17:29:38-03","UEM","HUEM","27753","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Fachini, MP","Fachini, MP","697","1998",NA,NA,NA,"Brasil","Mato Grosso do Sul","rio Baía, margem esquerda, várzea, ponto 04","-53.268333","-22.704167",NA,NA,NA,"[Amostra com folhas e material reprodutiva].","HUEM000026767",NA,"Batayporã","-53.268333","-22.704167","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2020-11-04 17:29:36-03","UEM","HUEM","17665","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Ma.C.Souza","F.E.Amadeo; A.A.Santos; Rosa, GS; Ma.C.Souza; Almeida, CG","s.n.","2009","09","23",NA,"Brasil","Mato Grosso do Sul","rio Baía, ilha da lagoa Maria Luíza","-53.2710990905762","-22.2952995300293",NA,NA,NA,"herbácea, 1,0 m de altura; flores vermelhas; várzea","HUEM000026752",NA,"Batayporã",NA,NA,"2009","09","23","52218","auto",NA,NA,NA,NA,NA
"1062","2020-11-04 17:29:36-03","UEM","HUEM","19238","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Ma.C.Souza","Ma.C.Souza; Slusarski, SR; M.E.C.Asinelli; Rodrigues, S","1773","2006","12","07",NA,"Brasil","Mato Grosso do Sul","rio Baía, ilha do Aurélio","-53.2710990905762","-22.2952995300293",NA,NA,NA,"Subarbustiva; cerca 1m de altura; flores coloração vermelha; frequente; margem da ilha; solo arenoso, alagado; várzea.","HUEM000026755",NA,"Batayporã",NA,NA,"2006","12",NA,"52218","auto",NA,NA,NA,NA,NA
"1063","2020-11-04 17:29:36-03","UEM","HUEM","17507","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Ma.C.Souza","B.Sugayama; E.N. Machado; Paulão","s.n.","2009","11","27",NA,"Brasil","Mato Grosso do Sul","rio Baía, ilha do Aurélio","-53.2710990905762","-22.2952995300293",NA,NA,NA,"arbusto; flores vermelhas; várzea","HUEM000026751",NA,"Batayporã",NA,NA,"2009","11","27","52218","auto",NA,NA,NA,NA,NA
"1064","2020-11-04 17:29:38-03","UEM","HUEM","27752","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","M.P.Fachini","M.P.Fachini","700","1998","05","31",NA,"Brasil","Mato Grosso do Sul","rio Baía, margem esquerda, várzea, entorno da lagoa dos Porcos, ponto 03","-53.2710990905762","-22.2952995300293",NA,NA,NA,"Porte herbáceo, inflorescência com flores vermelhas; caule avermelhado; local alagado.","HUEM000026765",NA,"Batayporã",NA,NA,"1999",NA,NA,"52218","auto",NA,NA,NA,NA,NA
"1065","2020-11-04 17:29:38-03","UEM","HUEM","27761","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","M.P.Fachini","M.P.Fachini","699","1998","12","15",NA,"Brasil","Mato Grosso do Sul","rio Baía, margem esquerda, várzea, entorno da lagoa dos Porcos, ponto 03","-53.2710990905762","-22.2952995300293",NA,NA,NA,"[Amostra com folhas e material reprodutivo]","HUEM000026759",NA,"Batayporã",NA,NA,"1999",NA,NA,"52218","auto",NA,NA,NA,NA,NA
"1066","2020-11-04 17:29:38-03","UEM","HUEM","27749","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Ma.C.Souza","M.P.Fachini","698","1998","05","30",NA,"Brasil","Mato Grosso do Sul","rio Baía, margem esquerda, várzea, ponto 04","-53.2710990905762","-22.2952995300293",NA,NA,NA,"Porte herbáceo; flor coloração vermelha.","HUEM000026760",NA,"Batayporã",NA,NA,"1999",NA,NA,"52218","auto",NA,NA,NA,NA,NA
