"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","day","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"149","2020-12-21 16:19:56-03","MBM","MBM","164955","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Coelho, G.P.","2019","08",NA,"Falkenberg, D.B.; Sobral, M.; Zanin, A.; Sobral, M.; Zanin, A.","1992","04","Brazil","Santa Catarina","Três Barras","FLONA de Três Barras","-50.3222007751465","-26.1063995361328",NA,NA,"750","750","Erva rastejante, látex branco. Corola branca com base rosada externamente. Fruto imaturo verde.; Beira de pinhal secundário.","MBM164955","MBM164955","5760","12",NA,"Southern America",NA,NA,NA,NA,"22564","auto",NA,NA,NA,NA,NA
"150","2020-12-21 16:19:56-03","MBM","MBM","220946","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don.",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.","1970","12","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM220946",NA,"17248","05",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:19:56-03","MBM","MBM","263932","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don.","Smith, L.B.",NA,NA,NA,"Tessmann, G.","1947","12","Brazil","Paraná",NA,"Estrada Curitiba - Paranaguá",NA,NA,NA,NA,NA,NA,NA,"MBM263932","MBM263932","2757","13",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:19:56-03","MBM","MBM","220941","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","1975","01","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM220941",NA,"5778","13",NA,"Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"153","2020-12-21 16:19:56-03","MBM","MBM","220943","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don.","Smith, L.B.",NA,NA,NA,"Moreira, E.A.","1960","11","Brazil","Paraná","Piraquara","Pinhais","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM220943",NA,"30","16",NA,"Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"154","2020-12-21 16:19:56-03","MBM","MBM","271379","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don.","Smith, L.B.",NA,NA,NA,"Tessmann, G.","1948","11","Brazil","Paraná","Ponta Grossa","Fazenda Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM271379","MBM271379","s.n.","10",NA,"Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"155","2020-12-21 16:19:56-03","MBM","MBM","220942","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","1976","10","Brazil","Paraná","Ponta Grossa","Próximo a Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM220942",NA,"6335","11",NA,"Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"156","2020-12-21 16:19:56-03","MBM","MBM","80581","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don.","Godoy, S.A.P.",NA,NA,NA,"Tessmann, G.; Frenzel, A.; Frenzel, A.","1950","10","Brazil","Paraná","Curitiba","Estrada federal a Rio Negro, km 9","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM080581","MBM080581","s.n.","27",NA,"Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"157","2020-12-21 16:19:56-03","MBM","MBM","220944","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","1966","11","Brazil","Paraná","Curitiba","Umbará","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM220944",NA,"1977",NA,NA,"Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"158","2020-12-21 16:19:56-03","MBM","MBM","220940","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don.","Smith, L.B.",NA,NA,NA,"Freitas, O.","1936","12","Brazil","Paraná","Palmeira","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM220940",NA,"228",NA,NA,"Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"159","2020-12-21 16:19:56-03","MBM","MBM","263931","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don.","Smith, L.B.",NA,NA,NA,"Tessmann, G.",NA,NA,"Brazil","Paraná","Ponta Grossa","Fazenda Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM263931","MBM263931","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"160","2020-12-21 16:19:56-03","MBM","MBM","220945","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don.","Smith, L.B.",NA,NA,NA,"Mattos, A.","1951","12","Brazil","Paraná","Tibagi","Monte Alegre","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM220945",NA,"4743","13",NA,"Southern America",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"161","2015-09-04 08:34:27-03","MNHN","RECOLNAT_MNHN_P","P02858427","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Reitz|Klein","1962","12","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858427' target='other'> <mi>dwc_moreinfo</mi></a>","P02858427","P02858427_01",NA,"21",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"14372",NA
"162","2015-09-04 08:34:48-03","MNHN","RECOLNAT_MNHN_P","P02858429","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,NA,"Brasil",NA,NA,"Brésil. Province de Sain-Paul.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858429' target='other'> <mi>dwc_moreinfo</mi></a>","P02858429","P02858429_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 1511",NA
"163","2015-09-04 08:34:48-03","MNHN","RECOLNAT_MNHN_P","P02858430","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Saint-Hilaire","1816","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858430' target='other'> <mi>dwc_moreinfo</mi></a>","P02858430","P02858430_01",NA,"1",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1511",NA
"164","2015-09-04 08:34:48-03","MNHN","RECOLNAT_MNHN_P","P02858433","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","..",NA,NA,NA,"Reitz|Klein","1958","12","Brésil",NA,NA,"Brasil. Santa Catarina. Fazenda da Laranja, Bom Jardim, S. Joaquim",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858433' target='other'> <mi>dwc_moreinfo</mi></a>","P02858433","P02858433_01 P02858433_02",NA,"13",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"7889",NA
"165","2015-09-04 08:34:27-03","MNHN","RECOLNAT_MNHN_P","P02858426","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Sellow",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858426' target='other'> <mi>dwc_moreinfo</mi></a>","P02858426","P02858426_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-09-04 08:34:26-03","MNHN","RECOLNAT_MNHN_P","P02858415","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Saint-Hilaire","1816","1","Uruguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858415' target='other'> <mi>dwc_moreinfo</mi></a>","P02858415","P02858415_01",NA,"1",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2356",NA
"167","2015-09-04 08:34:26-03","MNHN","RECOLNAT_MNHN_P","P02858416","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Saint-Hilaire, A. de","1816","1","Uruguai",NA,NA,"Banda Oriental del Uruguay.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858416' target='other'> <mi>dwc_moreinfo</mi></a>","P02858416","P02858416_01",NA,"1",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 2356",NA
"168","2015-09-04 08:34:27-03","MNHN","RECOLNAT_MNHN_P","P02858423","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Saint-Hilaire","1816","1","Brasil",NA,NA,"Province de Saint-Paul.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858423' target='other'> <mi>dwc_moreinfo</mi></a>","P02858423","P02858423_01",NA,"1",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 1511 ter",NA
"169","2015-09-04 08:34:27-03","MNHN","RECOLNAT_MNHN_P","P02858424","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858424' target='other'> <mi>dwc_moreinfo</mi></a>","P02858424","P02858424_01",NA,"1",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 1746 1 part",NA
"170","2015-09-04 08:34:27-03","MNHN","RECOLNAT_MNHN_P","P02858425","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858425' target='other'> <mi>dwc_moreinfo</mi></a>","P02858425","P02858425_01",NA,"1",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 1746",NA
"171","2015-09-04 08:34:48-03","MNHN","RECOLNAT_MNHN_P","P02858434","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Ferreira",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858434' target='other'> <mi>dwc_moreinfo</mi></a>","P02858434","P02858434_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2015-09-04 08:34:48-03","MNHN","RECOLNAT_MNHN_P","P02858435","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Gaudichaud","1833","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858435' target='other'> <mi>dwc_moreinfo</mi></a>","P02858435","P02858435_01",NA,"1",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"725",NA
"173","2015-09-04 08:34:48-03","MNHN","RECOLNAT_MNHN_P","P02858436","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Gaudichaud","1833","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858436' target='other'> <mi>dwc_moreinfo</mi></a>","P02858436","P02858436_01",NA,"1",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"792",NA
"174","2015-09-04 11:53:21-03","MNHN","RECOLNAT_MNHN_P","P03406798","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Gaudichaud",NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03406798' target='other'> <mi>dwc_moreinfo</mi></a>","P03406798","P03406798_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2016-03-21 15:16:37-03","MNHN","RECOLNAT_MNHN_P","P02858432","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Reineck, E.M.|Czermak, J.","1897","12","Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858432' target='other'> <mi>dwc_moreinfo</mi></a>","P02858432","P02858432_01",NA,"20",NA,NA,"hb",NA,NA,NA,"29946","auto",NA,NA,NA,"162",NA
"176","2015-09-04 08:34:48-03","MNHN","RECOLNAT_MNHN_P","P02858431","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Reineck, E.M.|Czermak, J.","1897","12","Brasil","Rio Grande do Sul","Porto Alegre","Grasige Böschungen um Navegantes.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858431' target='other'> <mi>dwc_moreinfo</mi></a>","P02858431","P02858431_01",NA,"20",NA,NA,"hb",NA,NA,NA,"29946","auto",NA,NA,NA,"162",NA
"177","2015-09-04 08:34:27-03","MNHN","RECOLNAT_MNHN_P","P02858428","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Reitz|Klein","1965","12","Brasil","Paraná","Guarapuava","Rio Coitinho.","-51.4580993652344","-25.395299911499",NA,NA,"1000",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858428' target='other'> <mi>dwc_moreinfo</mi></a>","P02858428","P02858428_01",NA,"15",NA,NA,"hb",NA,NA,NA,"53832","auto",NA,NA,NA,"17656",NA
"178","2015-09-04 08:34:48-03","MNHN","RECOLNAT_MNHN_P","P02858437","PreservedSpecimen",NA,"Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Hatschbach, G.","1968","12","Brasil","Paraná","Laranjeiras do Sul","Rio Iguaçu; prox a barra do Perdido.","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02858437' target='other'> <mi>dwc_moreinfo</mi></a>","P02858437","P02858437_01",NA,"9",NA,NA,"hb",NA,NA,NA,"28404","auto",NA,NA,NA,"20588",NA
"179","2021-02-11 17:18:28-03","UFPR","UPCB","55038","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Coelho, G.P.","2019","08","12","Schwartsburd, P.B.","2005","04","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, próximo à Lagoa Dourada","-50","-25.233333","-50","-25.233333","100","100","Reptante, flor branca. Campos naturais, área de banhado com mata ciliar..",NA,NA,"757","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-11 17:18:28-03","UFPR","UPCB","57412","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Coelho, G.P.","2019","08","12","Matos, F.B.","2005","03","Brasil","Paraná","Curitiba","Jardim das Américas. Centro Politécnico da Universidade Federal do Paraná. Reserva Biológica Mata Viva.","-49.233333","-25.433333","-49.233333","-25.433333","900","900","Erva terrestre, crescendo prostrada ao solo. Flores alvas. Estepe gramíneo-lenhosa.",NA,NA,"519","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-11 17:18:28-03","UFPR","UPCB","65203","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Coelho, G.P.","2019","08","12","Andrade, B.O.","2009","03","Brasil","Paraná","Ponta Grossa","Nascente do rio Tibagi. Campos hidrófilos sobre Organossolo.","-49.824722","-25.273611","-49.824722","-25.273611","1096","1096","Espécie com flores alvas..",NA,NA,"268","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-11 17:18:28-03","UFPR","UPCB","16195","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Coelho, G.P.","2019","08","12","Silva, J.M.","1987","10","Brasil","Paraná","Curitiba","Boqueirão","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Reptante, radicante, flor alvescente. Campo..",NA,NA,"396","12",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"183","2021-02-11 17:18:28-03","UFPR","UPCB","30270","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Coelho, G.P.","2019","08","12","Cervi, A.C.","1992","04","Brasil","Paraná","Quatro Barras","Campo de Instrução do Exército","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,"3629","03",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"184","2021-02-11 17:18:28-03","UFPR","UPCB","65129","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Coelho, G.P.","2019","08","12","Bona, C.","2005","02","Brasil","Paraná","General Carneiro","Fazenda São Pedro, Lagoa Reflora II.","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"Planta rasteira anfíbia, flor branca..",NA,NA,"251","22",NA,NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA
"185","2021-02-11 17:18:28-03","UFPR","UPCB","16863","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Coelho, G.C.","2019","08","12","Cervi, A.C.","1989","05","Brasil","Paraná","Ponta Grossa","Furnas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Reptante, lacticífera, látex branco, flor branca, zigomorfa com uma fenda no tubo da corola..",NA,NA,"2706","31",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"186","2021-02-11 17:18:28-03","UFPR","UPCB","64297","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Coelho, G.P.","2019","08","12","Kozera, C.","2006","02","Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Herbácea reptante, flor branca, solo hidromórfico, campo..",NA,NA,"3006","14",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"187","2021-02-11 17:18:28-03","UFPR","UPCB","7631","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Coelho, G.P.","2019","08","12","Hatschbach, G.","1968","12","Brasil","Paraná","Laranjeiras do Sul","Rio Iguaçu, próximo a Barra do Perdido","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"Reptante, radiante, lacticífera, flor alva. Terreno arenoso, junto a mata de galeria do rio..",NA,NA,"20588","09",NA,NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA
"188","2021-02-11 17:18:28-03","UFPR","UPCB","5271","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Coelho, G.P.","2019","08","12","Hatschbach, G.","1966","01","Brasil","Paraná","Palmeira","Serra das Almas","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Lacticífera, reptante, radicante, flor alva. Campo..",NA,NA,"13507","12",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"189","2019-07-30 06:23:00-03","MO","MOBOT","1418387","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","T.G. Lammers (OSH)",NA,NA,NA,"Elsa M. Zardini|R. Gamarra","1999","10","Paraguay","Itapúa",NA,"Yacyretá Dam Island: San Miguel. Collecting area: around four hectares.","-56.7594444","-27.4725",NA,NA,NA,NA,NA,NA,NA,"Zardini 52008","24",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1184","2"
"190","2008-05-27 22:02:00-03","MO","MOBOT","1307275","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","T.G. Lammers (OSH)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","1998","10","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Lagunita. Cerrado scrub.","-55.43805","-24.13027",NA,NA,NA,NA,NA,NA,NA,"Zardini 49249","29",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1157","3"
"191","2019-05-03 06:42:00-03","MO","MOBOT","1420813","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","T.G. Lammers (OSH)",NA,NA,NA,"Elsa M. Zardini|R. Brítez","1999","12","Paraguay","Caazapá",NA,"Estancia Tapytá of Shell Forestry Limited.","-55.7630556","-26.2738889",NA,NA,"150.00000000",NA,NA,NA,NA,"Zardini 53003","14",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1192","4"
"192","2011-06-08 17:15:00-03","MO","MOBOT","1950922","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","T.G. Lammers (OSH)",NA,NA,NA,"José Steinbach","1924","9","Bolivia","Santa Cruz","Sara","Buenavista. campos húmedos sobre basuras.",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,"Steinbach G. 6447","17",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2017-08-25 05:21:00-03","MO","MOBOT","2188181","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","T.G. Lammers (OSH)",NA,NA,NA,"H. A. Keller","2000","4","Argentina","Misiones","Guaraní","Próximo al predio IPS, ruta 15. Borde de ruta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keller 195","21",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2009-12-24 06:49:00-02","MO","MOBOT","2873076","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","T.G. Lammers (OSH)",NA,NA,NA,"Shunsuke Tsugaru|T. Tariki|K. Takeuchi","1987","12","Brazil","Rio Grande do Sul",NA,"Mun. de Pinhal. Vicinity of Pinhal. On damp ground by the sea. Alt., near sea level.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tsugaru B-2434","12",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2008-08-22 03:32:00-03","MO","MOBOT","2875844","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","T.G. Lammers (OSH)",NA,NA,NA,"G. Grazziotin","1993","2","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula. Rastejante-junto ao solo.",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,"Grazziotin 8955","18",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2008-08-22 03:32:00-03","MO","MOBOT","2876082","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","T.G. Lammers (OSH)",NA,NA,NA,"Per Dusén","1916","1","Brazil","Paraná",NA,"Tres Barras, locis per inter vallia inundatis.",NA,NA,NA,NA,"760.00000000",NA,NA,NA,NA,"Dusén 17537","25",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2008-08-22 03:32:00-03","MO","MOBOT","2876222","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","T.G. Lammers (OSH)",NA,NA,NA,"Erik L. Ekman","1908","1","Argentina","Misiones",NA,"Posadas, Bonpland, in loco sat humido aperto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ekman 1332","15",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2016-11-15 05:15:00-02","MO","MOBOT","2876341","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","T.G. Lammers (OSH)",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Maria M. Arbo|Victor Maruñak|R.I. Maruñak|J. Irigoyen","1970","12","Argentina","Corrientes","Santo Tomé","Estancia San Francisco (23 km NW de Gobernador Virasoro).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 17248","5",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2008-08-22 03:32:00-03","MO","MOBOT","2876667","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","T.G. Lammers (OSH)",NA,NA,NA,"Per Dusén","1909","4","Brazil","Paraná",NA,"Ponta Grossa, in terra nuda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 7949","4",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
