"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","infraspecificEpithet"
"643","2019-01-25 15:45:14-02","IAC","IAC","27678","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","M. R. F. Melo et al.","s/nº","1989","11","23","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-01-25 15:45:14-02","IAC","IAC","27755","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","Mizue Kirizawa & S.J.G. Silva","2380","1990","10","18","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,"doação do instituto de Botânica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2019-01-25 15:45:14-02","IAC","IAC","27771","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","M.M.R.F. Melo & M.M. Rosa","441","1982","08","17","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,"doação do instituto de Botânica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2019-01-25 15:45:14-02","IAC","IAC","27772","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","Mizue Kirizawa","2012","1987","12","10","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,"doação do instituto de Botânica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2019-01-25 15:45:14-02","IAC","IAC","27773","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","M.R.F.Melo & A.Penina","707","1988","02","25","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,"doação do instituto de Botânica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2019-01-25 15:45:14-02","IAC","IAC","27774","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","F. Barros","1831","1990","05","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,"doação do Instituto de Botânica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2019-01-25 15:45:14-02","IAC","IAC","27876","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","S.L. Jung-Mendaçolli & A.C. Maruffa","510","1982","08","17","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,"doação do Instituto de Botânica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2019-01-25 15:45:14-02","IAC","IAC","32365","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","G.F. Árbocz","499","1994","08","02","Brasil","São Paulo",NA,"Ribeirão Grande, Fazenda Intervales, Base São Pedro, Trilha do Rio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2019-01-25 15:45:14-02","IAC","IAC","32366","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","G.F. Árbocz","504","1994","08","02","Brasil","São Paulo",NA,"Ribeirão Grande, Fazenda Intervales, Base São Pedro, Trilha do Rio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-01-25 15:45:14-02","IAC","IAC","33075","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","R.B. Torres et al.","157","1997","04","02","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2019-01-25 15:45:14-02","IAC","IAC","33307","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","N.M. Ivanauskas","351","1995","09","12","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2019-01-25 15:45:14-02","IAC","IAC","33308","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","P.L.R. Moraes & L. Capellari Jr.","827","1993","10","31","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9972","-23.8783","-47.9972","-23.8783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2019-01-25 15:45:14-02","IAC","IAC","33309","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","P.L.R. Moraes et al.","937","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9972","-23.8783","-47.9972","-23.8783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2019-01-25 15:45:14-02","IAC","IAC","33311","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","E.R.N. Franciosi et al.","2","1996","12","14","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Nucleo Cunha","-44.9597","-23.0744","-44.9597","-23.0744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2019-01-25 15:45:14-02","IAC","IAC","33312","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","P.L.R. Moraes","515","1991","10","07","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9972","-23.8783","-47.9972","-23.8783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-01-25 15:45:14-02","IAC","IAC","33314","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","R. Simão-Bianchini et al.","534","1994","09","07","Brasil","São Paulo","Salesópolis","Reserva Biológica de Boracéia","-45.8464","-23.5322","-45.8464","-23.5322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-01-25 15:45:14-02","IAC","IAC","33315","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","R. Mello-Silva et al.","568","1992","07","05","Brasil","São Paulo","Sete Barras","Fazenda Intervales","-47.9256","-24.3878","-47.9256","-24.3878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-01-25 15:45:14-02","IAC","IAC","33316","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","A. Custódio Filho & T.M. Cerati","1232","1983","03","29","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-46.0386","-23.5725","-46.0386","-23.5725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-01-25 15:45:14-02","IAC","IAC","33317","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","M. Kuhlmann & E. Kuhn","1780","1949","01","30","Brasil","São Paulo","Salesópolis","Boracéia","-45.8464","-23.5322","-45.8464","-23.5322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2019-01-25 15:45:14-02","IAC","IAC","33318","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","S.L. Jung-Mendaçolli & F. Barros","365","1980","11","28","Brasil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2019-01-25 15:45:14-02","IAC","IAC","33319","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","M. Kuhlmann","2035","1949","11","19","Brasil","São Paulo","Salesópolis","Boracéia","-45.8464","-23.5322","-45.8464","-23.5322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2019-01-25 15:45:14-02","IAC","IAC","33320","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","P.L.R. Moraes","556","1991","11","16","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9972","-23.8783","-47.9972","-23.8783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2019-01-25 15:45:14-02","IAC","IAC","33321","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","P.L.R. Moraes","241","1990","10","06","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9972","-23.8783","-47.9972","-23.8783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2019-01-25 15:45:14-02","IAC","IAC","33323","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","S.L. Proença et al.","46","1995","05","10","Brasil","São Paulo","Bananal","Serra da Bocaina","-44.3233","-22.6836","-44.3233","-22.6836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2019-01-25 15:45:14-02","IAC","IAC","33324","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","S.L. Jung-Mendaçolli & F. Barros","367","1980","11","28","Brasil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2019-01-25 15:45:14-02","IAC","IAC","33325","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","M. Kirizawa & J. Angelo","2280","1990","05","28","Brasil","São Paulo","Bertioga","Sera de Bertioga","-46.1386","-23.8544","-46.1386","-23.8544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2019-01-25 15:45:14-02","IAC","IAC","33664","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","R.J.F. Garcia; H. Ogata & L.F. Neves","739","1996","01","17","Brasil","São Paulo",NA,"Marsilac, camping Ana Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2019-01-25 15:45:14-02","IAC","IAC","35417","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","N.M. Ivanauskas","505","1995","10","19","Brasil","São Paulo","Pariquera-Açu","propriedade de Antônio Povinski","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2019-06-24 08:13:19-03","IAC","IAC","37851","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci; M.F. Freitas & S.L. Jung-Mendaçolli","1999","03","24","J.R.L.Godoy & P.H.M.Carneiro et al.","36","1999","01","10","Brasil","São Paulo","Pariquera-Açu","Parque Estadual do Pariquera-Abaixo, entrada para o Morro do carrapato pela Fazenda Lombadinha","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2019-01-25 15:45:14-02","IAC","IAC","37928","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","R.B. Torres et al.","734","1999","04","14","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2019-04-11 14:22:18-03","IAC","IAC","40253","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci et al.","2001","02","06","L.C. Bernacci; G.A.D.C. Franco; G. Durigan & E. Furlan","3032","2001","02","06","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Beto Borracheiro","-47.072921","-23.715509","-47.072921","-23.715509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2019-01-25 15:45:14-02","IAC","IAC","40656","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","Érica Hasui","s/nº","2000","04","26","Brasil","São Paulo",NA,"Parque Estadual Intervales",NA,NA,NA,NA,NA,NA,"eH226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2019-01-25 15:45:14-02","IAC","IAC","40664","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","E.Hasui","s/nº","1999","08","26","Brasil","São Paulo",NA,"Parque Estadual Intervales",NA,NA,NA,NA,NA,NA,"eH115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2019-01-25 15:45:14-02","IAC","IAC","40665","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","08","15","V.S.M. Gomes","s/nº","1999","02","23","Brasil","São Paulo",NA,"Parque Estadual Intervales",NA,NA,NA,NA,NA,NA,"VO72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2019-04-11 14:22:18-03","IAC","IAC","40959","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci et al.","2000","11","07","L.C. Bernacci; G. Durigan; G.A.D.C. Franco; E. Furlan & G.F. Árbocz","2940","2000","11","07","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Zézinho","-47.091717","-23.761081","-47.091717","-23.761081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2019-04-11 14:22:18-03","IAC","IAC","43379","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.F. Alves","2001","11","01","L.F. Alves","168","2001","11","01","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Carmo Messias","-47.054841","-23.749456","-47.054841","-23.749456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2019-01-25 15:45:14-02","IAC","IAC","43599","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2004","01","09","N.M. Ivanauskas","432","1995","09","28","Brasil","São Paulo","Pariquera-Açu","propriedade de Antônio Povinski","-47.8769444","-24.6758333","-47.8769444","-24.6758333",NA,NA,"Coordenadas do material: 24°40#?#33S 47°52#?#37W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2019-01-25 15:45:14-02","IAC","IAC","43601","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2004","01","09","F.M. Souza; A.R. Duarte; D. Sampaio; R. Bernhardt; R.R. Rodrigues; V.C. Souza; J.Y. Tamashiro; S. Gandolfi; J. Paula-Souza; N.M. Ivanauskas & E. Furlan","168","2001","04","16","Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.8182501","-24.0476944","-46.8182501","-24.0476944",NA,NA,"Altitude de 30 a 100 m. Coordenadas do material: 24°02#?#51.7S 46°49#?#05.7W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2019-01-25 15:45:14-02","IAC","IAC","43605","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli","2004","01","09","A.P. Savassi-Coutinho; F.D. Silva; L.M. Campos; A.R. Duarte; B. Arango; R.R. Rodrigues; V.C. Souza; J.Y. Tamashiro; G.A.D.C. Franco; W. Forster & N.M. Ivanauskas","383","2002","04","25","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9869444","-24.0622222","-47.9869444","-24.0622222",NA,NA,"Coordenadas do material: 24°03#?#44S 47°59#?#13W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-01-25 15:45:14-02","IAC","IAC","44627","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci","2004","07","28","C. Urbanetz et al.","289","2003","12","18","Brasil","São Paulo","Cananéia","Fazenda Folha Larga, trilha Kaá-pozanga","-47.916667","-24.883333","-47.916667","-24.883333",NA,NA,"24o 53#?#S, 47o 55#?#W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-01-25 15:45:14-02","IAC","IAC","46942","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci","2006","03","15","J.C. Braidotti; E.B. Foresto; L.E. Lopes; M.E.F. Rodrigues; P. Dias; R.G. Udulutsch; R.R. Rodrigues; V.C. Souza & J.Y. Tamashiro","37","2005","03","24","Brasil","São Paulo","Barra do Turvo","Parque estadual de Jacupiranga, Núcleo Cedro. Trilha do Cedro.","-48.417222","-24.931111","-48.417222","-24.931111",NA,NA,"24d55#?#52S e 48d25#?#02W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-01-25 15:45:15-02","IAC","IAC","46943","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","A.C.C. Destefani et al.","2005","03","22","A.C.C. Destefani; R.A.F. Lima; S.B.V. Gueritchian; A.C.C. Jacovac; E.M. Campos Filho; R.R. Rodrigues; V.C. Souza & J.Y. Tamashiro","36","2005","03","22","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Rolado.","-48.400278","-24.643333","-48.400278","-24.643333",NA,NA,"24d38#?#36S e 48d24#?#01W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-01-25 15:45:15-02","IAC","IAC","46944","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci","2006","03","15","R.A.G. Viani; S.C.P.M. Souza; E. Gusson; M. Cavallari Neto; A.C.G. Melo; J. Paula-Souza; V.C. Souza; R.R. Rodrigues & J.Y. Tamashiro","162","2003","04","19","Brasil","São Paulo","Eldorado","Parque Estadual Intervales, trilha saindo 500m antes da sede do núcleo Barra Grande, em direção à E.E. Xituê.","-48.35","-24.3","-48.350000","-24.300000",NA,NA,"24d18#?#S e 48d21#?#W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-01-25 15:45:15-02","IAC","IAC","46945","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci","2006","03","15","D.A. Medeiros; D.G.R. Silva; A.C.F. Damasceno; E.J. França; R.R. Rodrigues; V.C. Souza; J.Y. Tamashiro; J. Paula-Souza & M.R.A. Muniz","165","2003","04","21","Brasil","São Paulo","Iporanga","Parque Estadual Intervales. Núcleo Búlhas dágua, trilha da caverna de São pedro.","-48.483333","-24.333333","-48.483333","-24.333333",NA,NA,"24d20#?#S e 48d 29#?#W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-01-25 15:45:15-02","IAC","IAC","49549","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci",NA,NA,NA,"L.C. Bernacci","4476",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-01-25 15:45:15-02","IAC","IAC","53342","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & R. Giovanni","2010","02","08","L.C. Bernacci & R. Giovanni","4696","2010","02","08","Brasil","São Paulo","Ilhabela","Morro do Baepi","-45.3581","-23.7781","-45.3581","-23.7781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-01-25 15:45:15-02","IAC","IAC","54344","S","Plantae","Primulaceae-4.Myrsinoideae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.C. Bernacci & R. Giovanni","2012","03","18","L.C. Bernacci & R. Giovanni","4771","2012","03","18","Brasil","São Paulo","Salesópolis","Fazenda próximo ao Parque Estadual da Serra do Mar","-45.8464","-23.5322","-45.8464","-23.5322",NA,NA,"indivíduo 145.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2020-08-10 13:44:07-03","UNISANTA","HUSC","10026","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Sampaio, P.S.P.; et al.","2007","06","15","Scolari, G.O.; Nakasato, M.V.","101","2007","04","14","Brasil","São Paulo","Peruíbe","Bairro do Guaraú.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"árvore com 4,64m de altura.; Trecho de floresta alta de restinga.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"691","2019-07-02 15:56:29-03","UEM","HUEM","11265","S","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","G. Hatschbach","1994","12","05","S.R.Ziller; G. Wanke","613","1994","11","25","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Formação Pioneira de influência marinha. Área do Banestado. Restinga.","HUEM000007953","HUEM000007953",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"692","2020-09-18 09:32:07-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Rapateaceae","Ardisia","guianensis","Ardisia guianensis","Cid Ferreira, CA; Rosas, A",NA,NA,NA,NA,"Marinho, RL","412",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Commelinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
