"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem","previousCatalogNumber","sex"
"374","2019-10-07 09:11:23-03","UEFS","HUEFS","138619","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Silveira, E.","EAC24474","1996","11","10",NA,"Brasil","Ceará",NA,"São Gonçalo do Amarante. Miragem do Rio São Gonçalo.",NA,NA,NA,NA,"HUEFS0138619","HUEFS0138619","(L.) Less.",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-10-07 09:11:23-03","UEFS","HUEFS","132790","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Guedes, M.L.S.","13971","2007","11","25",NA,"Brasil","Bahia","Carinhanha","Médio do São Francisco.","-43.777778","-14.3275",NA,"Caatinga.","HUEFS0132790","HUEFS0132790","(L.) Less.","445","445",NA,NA,"Asteranae","43W46'40''","14S19'39''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-10-07 09:11:23-03","UEFS","HUEFS","138618","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Silveira, E.","EAC24479","1996","11","16",NA,"Brasil","Ceará",NA,"Acopiara. Miragem do Açude.",NA,NA,NA,NA,"HUEFS0138618","HUEFS0138618","(L.) Less.",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-10-07 09:11:23-03","UEFS","HUEFS","138620","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Fernandes, A.","EAC16327","1990","04","24",NA,"Brasil","Ceará",NA,"Pentecostes. Várzea Fluvial.",NA,NA,NA,"Caatinga.","HUEFS0138620","HUEFS0138620","(L.) Less.",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-10-07 09:11:23-03","UEFS","HUEFS","138621","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Fernandes, A.","EAC15676","1988","11","05",NA,"Brasil","Ceará",NA,"Ipatúna. Terreno próximo à Lagoa.",NA,NA,NA,"Sertão.","HUEFS0138621","HUEFS0138621","(L.) Less.",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-10-07 09:11:23-03","UEFS","HUEFS","138623","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Silveira, E.","EAC24481","1996","11","11",NA,"Brasil","Ceará",NA,"Água Verde. Margem do Riacho.",NA,NA,NA,NA,"HUEFS0138623","HUEFS0138623","(L.) Less.",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-10-07 09:11:23-03","UEFS","HUEFS","138624","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Silveira, E.","EAC24475","1996","11","12",NA,"Brasil","Ceará",NA,"São Gonçalo do Amarante. Margem do Rio São Gonçalo.",NA,NA,NA,NA,"HUEFS0138624","HUEFS0138624","(L.) Less.",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-10-07 09:11:23-03","UEFS","HUEFS","138625","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Silveira, E.","EAC24478","1996","11","16",NA,"Brasil","Ceará",NA,"Várzea Alégre. Margem do açúde.",NA,NA,NA,NA,"HUEFS0138625","HUEFS0138625","(L.) Less.",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-10-07 09:11:23-03","UEFS","HUEFS","3564","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Pinto, G.C.P.","20283","1983","08","08",NA,"Brasil","Bahia","Curaçá",NA,"-39.95","-9.933333",NA,NA,"HUEFS0003564","HUEFS0003564","(L.) Less.",NA,NA,NA,NA,"Asteranae","39W57'","9S56'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-10-07 09:11:23-03","UEFS","HUEFS","138627","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Silveira, E.","EAC24480","1996","11","09",NA,"Brasil","Ceará",NA,"Bela Cruz. Margem do Rio Acaraú.",NA,NA,NA,NA,"HUEFS0138627","HUEFS0138627","(L.) Less.",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-10-07 09:11:23-03","UEFS","HUEFS","6436","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","D.J.N.Hind","Queiroz, L.P.de","762","1983","07","08",NA,"Brasil","Bahia","Santa Brígida",NA,"-38.483333","-9.333333",NA,NA,"HUEFS0006436","HUEFS0006436","(L.) Less.",NA,NA,NA,NA,"Asteranae","38W29'","9S20'","1992","02",NA,NA,NA,NA,NA,NA,NA
"385","2019-10-07 09:11:23-03","UEFS","HUEFS","174286","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Melo, E.","9904","2011","06","25",NA,"Brasil","Bahia","Curaçá","Serra da Natividade. Base da Serra.","-39.584444","-9.098056",NA,NA,"HUEFS0174286","HUEFS0174286","(L.) Less.","458","458",NA,NA,"Asteranae","39W35'4''","9S5'53''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-10-07 09:11:23-03","UEFS","HUEFS","174289","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Melo, E.","9907","2011","06","25",NA,"Brasil","Bahia","Curaçá","Serra da Natividade. Base da Serra.","-39.584444","-9.098056",NA,NA,"HUEFS0174289","HUEFS0174289","(L.) Less.","458","458",NA,NA,"Asteranae","39W35'4''","9S5'53''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-10-07 09:11:23-03","UEFS","HUEFS","25796","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Giulietti, A.M.","PCD2981","1996","06","23",NA,"Brasil","Bahia","Xique-Xique","Dunas do rio São Francisco.","-42.772778","-10.787778",NA,"Vegetação arbustivo-espinosa.","HUEFS0025796","HUEFS0025796","(L.) Less.","548","548",NA,NA,"Asteranae","42W46'22''","10S47'16''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-10-07 09:11:23-03","UEFS","HUEFS","186408","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","A.M.Teles","Melo, E.","11140","2012","06","07",NA,"Brasil","Bahia","Morro do Chapéu","BA-052, Lagoa do Angelim.","-40.948889","-11.638333",NA,"Vegetação aquática em área de caatinga antropizada.","HUEFS0186408","HUEFS0186408","(L.) Less.","684","684",NA,NA,"Asteranae","40W56'56''","11S38'18''","2013","09",NA,NA,NA,NA,NA,NA,NA
"389","2019-10-07 09:11:23-03","UEFS","HUEFS","24892","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","D.J.N.Hind","Harley, R.M.","28200","1996","08","30",NA,"Brasil","Bahia","Nova Itarana","Ponte sobre o Rio Ribeirão, 3 km da cidade. Estrada entre Nova Itarana e Planaltino.","-40.093611","-13.055",NA,"com rio seco, nesta época, com Schinopsis, Ximenia, Capparis ico.","HUEFS0024892","HUEFS0024892","(L.) Less.","561","561",NA,NA,"Asteranae","40W5'37''","13S3'18''","1998","03",NA,NA,NA,NA,NA,NA,NA
"390","2019-11-01 16:07:28-03","UEFS","HUEFS","252556","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"E. Melo","13800","2018","09","07",NA,"Brasil","Bahia","Canudos","Parque Estadual de Canudos","-39.125","-9.906389",NA,"Aquática","HUEFS0252556",NA,"(L.) Less.","370","370",NA,NA,"Asteranae","39W7'30''","9S54'23''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-10-07 09:11:23-03","UEFS","HUEFS","38759","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","H.P.Bautista","Melo, E.","2712","1999","06","02",NA,"Brasil","Bahia","Barra","Estrada Barra-Ibotirama BA-161, ponte sobre o Rio Grande.","-43.369444","-11.156389",NA,"Brejo. Vegetação antropizada herbácea.","HUEFS0038759","HUEFS0038759","(L.) Less.","385","385",NA,NA,"Asteranae","43W22'10''","11S9'23''","1999","10",NA,NA,NA,NA,NA,NA,NA
"392","2019-10-07 09:11:23-03","UEFS","HUEFS","62201","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Hind, D.J.N.","PCD2937","1996","06","22",NA,"Brasil","Bahia","Xique-Xique",NA,"-42.727222","-10.809444",NA,"Caatinga.","HUEFS0062201","HUEFS0062201","(L.) Less.","510","510",NA,NA,"Asteranae","42W43'38''","10S48'34''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-10-07 09:11:23-03","UEFS","HUEFS","66515","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Gardner, G.","1739","1838","09",NA,NA,"Brasil","Ceará",NA,"Sandy banks of the Rio Salgado between Icó and Crato.",NA,NA,NA,NA,"HUEFS0066515",NA,"(L.) Less.",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,"Isosíntipo",NA,NA,NA
"394","2019-10-07 09:11:23-03","UEFS","HUEFS","66516","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Gardner, G.","1739","1839","09",NA,NA,"Brasil","Ceará",NA,"Sandy banks of the Rio Salgado between Icó and Crato.",NA,NA,NA,NA,"HUEFS0066516",NA,"(L.) Less.",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,"Isosíntipo",NA,NA,NA
"395","2019-10-07 09:11:23-03","UEFS","HUEFS","66517","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Gardner, G.","2651","1839","08",NA,NA,"Brasil","Piauí","Paranaguá","Sandy places impregnated with salt near the lake at Paranagoá.",NA,NA,NA,NA,"HUEFS0066517",NA,"(L.) Less.",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,"Isosíntipo",NA,NA,NA
"396","2019-10-07 09:11:23-03","UEFS","HUEFS","66518","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Gardner, G.","2651","1839","08",NA,NA,"Brasil","Piauí","Paranaguá","Sandy places impregnated with salt near the lake at Paranagoá.",NA,NA,NA,NA,"HUEFS0066518",NA,"(L.) Less.",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,"Isosíntipo",NA,NA,NA
"397","2019-10-07 09:11:23-03","UEFS","HUEFS","66519","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Gardner, G.","2651","1839","08",NA,NA,"Brasil","Piauí","Paranaguá","Sandy places impregnated with salt near the lake at Paranagoá.",NA,NA,NA,NA,"HUEFS0066519",NA,"(L.) Less.",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,"Isosíntipo",NA,NA,NA
"398","2019-10-07 09:11:23-03","UEFS","HUEFS","17323","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Dutra, E.de A.","22","1994","07","09",NA,"Brasil","Bahia","Boa Vista do Tupim",NA,"-40.6091995239258","-12.6603002548218",NA,NA,"HUEFS0017323","HUEFS0017323","(L.) Less.",NA,NA,"54602","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-10-07 09:11:23-03","UEFS","HUEFS","7979","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","D.J.N.Hind","Mattos-Silva, L.A.","37","1987","01","22",NA,"Brasil","Bahia","Rodelas",NA,"-38.7667007446289","-8.84556007385254",NA,NA,"HUEFS0007979","HUEFS0007979","(L.) Less.",NA,NA,"97635","auto","Asteranae",NA,NA,"1992","02",NA,NA,NA,NA,NA,NA,NA
"400","2019-10-07 09:11:23-03","UEFS","HUEFS","138626","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Silveira, E.","EAC24477","1996","11","15",NA,"Brasil","Ceará","Icó","24Km depois de Icó, em direção à Fortaleza - Crato.","-38.8622016906738","-6.40111017227173",NA,NA,"HUEFS0138626","HUEFS0138626","(L.) Less.",NA,NA,"46130","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-10-07 09:11:23-03","UEFS","HUEFS","174590","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Hatschbach, G.","78818","2004","12","04",NA,"Brasil","Minas Gerais","Juramento","Serra do Catuni.","-43.5868988037109","-16.8481006622314",NA,"Campo Cerrado.","HUEFS0174590","HUEFS0174590","(L.) Less.","1000","1000","19357","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-10-07 09:11:23-03","UEFS","HUEFS","138622","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Mata, M.F.","EAC15632","1989","01","20",NA,"Brasil","Ceará","Baturité","Serra do Vicente, próximo ao Olho D'água.","-38.8847007751465","-4.32860994338989",NA,NA,"HUEFS0138622","HUEFS0138622","(L.) Less.",NA,NA,"35980","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-10-07 09:11:23-03","UEFS","HUEFS","226975","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Fontana, A.P.","9657","2016","09","28",NA,"Brasil","Pernambuco","Ouricuri","Sítio Boa Vista, Riacho do Capim Grosso.","-40.0816993713379","-7.88250017166138",NA,"Savana Estépica. Latossolo Vermelho-Amarelo Distrófico","HUEFS0226975","HUEFS0226975","(L.) Less.","426","426","56078","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2017-04-21 10:41:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","RRC ID Flag","F. Ayala","3179","1981","12","4","South America","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"3179",NA,NA,NA,NA,NA
"405","2019-06-03 14:44:03-03","F","FMNH-SEEDPLANTS","V0088017F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","M. O. Dillon : Field Museum of Natural History","J. G. Graham & J. Schunke V.","486","1998","7","20","South America","Peru","Ucayali","Coronel Portillo","Cuenca del Río Ucayali. Tunchish Caño, vecindad de Lago Yarinacocha.","-74.57","-8.35",NA,NA,"V0088017F","V0088017F_01",NA,"150","200",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-01-25 15:33:51-02","IAC","IAC","11269","S","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","A.G. Schulz","A.G. Schulz","7399","1949","11","15",NA,NA,NA,"Antiquera",NA,NA,NA,NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,"1949","11","15",NA,NA,NA,NA,NA,NA
"407","2019-01-25 15:33:51-02","IAC","IAC","2730","S","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","A. Gehrt","J.E. Rombouts","219","1938","10","08",NA,"Brasil","São Paulo","Presidente Prudente","Porto Tibiriça","-51.3889","-22.1256",NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,"-51.3889","-22.1256","1939","09","30",NA,NA,NA,NA,NA,NA
"408","2019-01-25 15:33:51-02","IAC","IAC","4997","S","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","J.M.F. Toledo","P.T. Mendes","s/nº","1939","08","04",NA,"Brasil","Bahia","Casa Nova","Rio São Francisco","-40.9708","-9.1619",NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,"-40.9708","-9.1619","1941","10","21",NA,NA,NA,NA,NA,NA
"409","2020-07-23 11:59:02-03","CEPLAC","CEPEC","34500","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","H. P. Bautista","G. C. P. Pinto","202","1983","08","08",NA,"Brasil","Bahia","CURAÇÁ","Margem do rio.","-39.95","-9.933333",NA,"<ll>dwc_commonname:</ll> Macela-da-terra, macela-do-campo",NA,NA,NA,NA,NA,NA,NA,NA,"39W57'0","9S56'0",NA,NA,NA,NA,NA,NA,"30/12/1983",NA,NA
"410","2020-07-23 11:59:02-03","CEPLAC","CEPEC","117289","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Sem Informação","Lopes, M. M. M.","1376","2007","06","08",NA,"Brasil","Bahia","coribe","Estrada de São Félix do Coribe para Coribe. Região da microbacia do Rio Formoso. Ca. 4km após distrito de Colônia, virar à direita e seguir mais 2km.","-44.309722","-13.625833",NA,"det: V.O. Amorim",NA,NA,NA,"520","520",NA,NA,NA,"44W18'35","13S37'33",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-07-23 11:59:02-03","CEPLAC","CEPEC","71245","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","D. J. N. Hind","D. J. N. Hind","2937","1996","06","22",NA,"Brasil","Bahia","MARACAJÚ","Sem informação.","-42.727222","-10.809444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W43'38","10S48'34",NA,NA,NA,NA,NA,NA,"30/06/1996",NA,NA
"412","2020-07-23 11:59:02-03","CEPLAC","CEPEC","34314","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","A. L. Cabrera","G. Hatschbach","44156","1981","10","11",NA,"Brasil","Bahia","ibotirama","2Km acima da cidade. Barrancos do Rio São Francisco.","-43.2206001281738","-12.1852998733521",NA,NA,NA,NA,NA,NA,NA,"71086","auto",NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,"30/12/1984",NA,NA
"413","2020-07-23 11:59:02-03","CEPLAC","CEPEC","6758","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","H. Robinson","T. S. dos Santos","1532","1971","04","01",NA,"Brasil","Bahia","MUCURÍ","BR-101. Vale do Rio Mucurí.","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,NA,NA,NA,"78440","auto",NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,"01/08/1979",NA,NA
"414","2020-07-23 11:59:02-03","CEPLAC","CEPEC","41283","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","D. J. N. Hind","B. C. Bastos","201","1981","10","21",NA,"Brasil","Bahia","UAUÁ","Faz. Experimental DNOS, quadra 06.","-39.4817008972168","-9.84138965606689",NA,"<ll>dwc_commonname:</ll> Chão-de-lagoa",NA,NA,NA,NA,NA,"50844","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/02/1991",NA,NA
"415","2020-07-23 11:59:02-03","CEPLAC","CEPEC","71276","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","D.J. N. Hind","Giulietti","2980","1996","06","23",NA,"Brasil","Bahia","XIQUE-XIQUE","Dunas do Rio São Francisco","-42.7310981750488","-10.8217000961304",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"100560","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-03-10 11:38:24-03","UNILA","EVB","3623","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Guedes, M.L.","Guedes, M.L.; et al.","30606","2018","06","29",NA,"Brasil","Bahia","Canudos",NA,"-39.0264015197754","-9.8966703414917",NA,"Folhas pinatilobadas, pubescentes. Inflorscência com flores do sisco andróginas, flores femininas dispostas em 1-2 séries; corola lingulada; papus coroniforme, constituído por uma orla. Habitat: Caatinga arbustiva-arbórea. Habito: Herb","EVB003623","EVB003623","(L.) Less.",NA,NA,"79120","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2016-08-23 11:00:58-03","NHMLondon","NHM-LONDON-BOT","BM001009402","S","Plantae","Dicotyledones",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"George Gardner; b.1812; d.1849; Gardner","2651","1839","08",NA,NA,"Brasil","Piauí",NA,NA,"-42.572108","-7.256631",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/a7e406f8b95a339b1532a4972ae1f6b87a50824e/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,"-42.572108","-7.256631",NA,NA,NA,NA,NA,"Type",NA,"NHMUK:ecatalogue:609266",NA
"418","2016-08-23 11:00:58-03","NHMLondon","NHM-LONDON-BOT","BM001009403","S","Plantae","Dicotyledones",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"George Gardner; b.1812; d.1849; Gardner","1739","1838","09",NA,NA,"Brasil","Ceará",NA,NA,"-39.3206","-5.4983",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/0a5da63f81acedee7c2357775e278e08596bae79/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,"-39.3206","-5.4983",NA,NA,NA,NA,NA,"Type",NA,"NHMUK:ecatalogue:609268",NA
"419","2020-09-18 09:34:15-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Egletes","viscosa","Egletes viscosa",NA,"Figueiredo, CS","141",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Lam.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-09-18 09:34:15-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Egletes","viscosa","Egletes viscosa",NA,"Daly, DC","6943",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,"(Lam.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-11-01 14:53:46-03","UnB","UB","111399","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Teles, AM","Cezare, CHG; Machado Neto, A","220","2007","10","21","Southern America","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-48.0013","-16.5957",NA,"Erva 0,5m. Flor amarela no centro e branco nas; Mata Ciliar. Topologia: Plano.",NA,NA,"(L.) Less.","754","754",NA,NA,NA,"-48.0013","-16.5957","2009","04",NA,NA,NA,NA,NA,NA,NA
"422","2019-11-01 14:53:46-03","UnB","UB","122261","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Pinto, GCP","Bautista, HP","1481","1989","06","04","Southern America","Brasil","Bahia","Barra","Praia Cabeça de Touro","-43.1417007446289","-11.0894002914429",NA,"Erva fixa no leito do rio, mas com parte aérea emersa. Flores lilás; Solo/textura: aluvial",NA,NA,"(L.) Less.","400","400","116121","auto",NA,NA,NA,"1990","05","17",NA,NA,NA,NA,NA,NA
"423","2019-11-01 14:53:46-03","UnB","UB","111228","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Teles, AM","Cezare, CHG; Souza-Silva, S; Raimundo, R","24","2007","09","25","Southern America","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-48.0156","-16.6362",NA,"Erva 0,2m. Flor branca com centro amarelo; Banco de areia na margem esquerda do rio Corumbá. Topologia: Plano",NA,NA,"(L.) Less.","751","751",NA,NA,NA,"-48.0156","-16.6362",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-11-01 14:53:46-03","UnB","UB","211614","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Bringel, JBA","Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB","MCFPAC5","2012","08","17","Southern America","Brasil","Goiás","Edéia","Fazenda Tupi (MCFPAC)","-50.1012","-17.788",NA,"Erva, 0,1m. Cheiro doce, lígulas brancas. Flores em botão; Mata seca/ciliar. Solo pedregoso, latossolo marrom escuro",NA,NA,"(L.) Less.","395","395",NA,NA,NA,"-50.1012","-17.788","2012",NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-11-01 14:53:46-03","UnB","UB","211726","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Bringel, JBA","Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Oku, W","MCFPAD56","2012","08","17","Southern America","Brasil","Goiás","Edéia","Fazenda Tupi (MCFPAD)","-50.1008","-17.7881",NA,"Subarbusto, 0,3m. Flores alvas; Mata ciliar. Solo areno-argiloso, cinza",NA,NA,"(L.) Less.","456","456",NA,NA,NA,"-50.1008","-17.7881","2012",NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-11-01 14:53:46-03","UnB","UB","22384","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Barroso, GM","Prance, GT","58546","1964","08","04","Southern America","Brasil","Goiás",NA,"West bank of Rio Tocantins. 80km north of Filadélfia",NA,NA,NA,"Herb. Flowers yellow in centre, white inside",NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA,NA
