"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"861","2014-11-06 16:18:46-02","UFPB","EAN","17","S","Plantae","Salicaceae","Casearia","hirsuta","Casearia hirsuta",NA,NA,NA,NA,"Brasil","Paraíba",NA,NA,NA,"Habitat: Lugares altos e frescos",NA,NA,NA,"Sw.","Pickel","1943","01",NA,"Areia","-35.6917","-6.96333",NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2021-02-04 10:30:09-03","UFRPE","HST","1636","PreservedSpecimen","Plantae","Salicaceae","Casearia","hirsuta","Casearia hirsuta",NA,"G.Teixeira","2633",NA,"Brasil","Pernambuco","Engenho Canavieiras",NA,NA,"Arvoreta de frutos diminutos, globosos, de cor arroxeada.","HST001636",NA,NA,"Sw.","R.Marquete","1965","03","16","Vicência","-35.3266983032227","-7.65693998336792",NA,"21084","auto",NA,NA,NA,NA,NA,"2012","07",NA,NA,NA,NA,NA,NA
"863","2021-03-25 12:04:04-03","UENF","HUENF","12343","PreservedSpecimen","Plantae","Salicaceae","Casearia","hirsuta","Casearia hirsuta",NA,"H.B.M. Viana; M.A. Faitanin, N.N. Berriel",NA,NA,"Brasil","Rio de Janeiro","Floresta Estacianal semidecidual de tabuleiro. Estação Ecológica Estadual de Guaxindiba",NA,NA,"Arvore, dap 10.5cm, aprox. 6m de alt. Casca acinzentada, tronco apresentando espinho de aprox 5cm, ramos esguios arqueados. Parcela 4, indivíduo nº 51.","HUENF00013162",NA,NA,"Sw.","H.B.M. Viana","2018","06","08","São Francisco de Itabapoana","-41.088056","-21.393611",NA,NA,NA,"38","38",NA,"41º5'17''W","21º23'37''S","2019","04","20",NA,NA,NA,NA,NA
"864","2021-02-25 10:12:53-03","CVRD","CVRD","1253","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Folli, D.A.","560","América do Sul","BRASIL","ES",NA,NA,NA,"<ll>dwc_commonname:</ll> Chá de bugre","CVRD001253","Magnoliophyta","Malpighiales","Jacq.","Roseli B. Torres","1986","01","17","Linhares","-40.0722007751465","-19.3910999298096",NA,"48094","auto",NA,NA,NA,NA,NA,"1987","03","10","Magnoliopsida",NA,NA,NA,NA
"865","2021-02-25 10:12:53-03","CVRD","CVRD","6727","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Folli, D.A.","3792","América do Sul","BRASIL","ES",NA,NA,NA,"<ll>dwc_commonname:</ll> Chá de bugre","CVRD006727","Magnoliophyta","Malpighiales","Jacq.","Sue T. Zmarzty","2001","01","02","Linhares","-40.0722007751465","-19.3910999298096","CVRD006727","48094","auto",NA,NA,NA,NA,NA,"2003","12","01","Magnoliopsida",NA,NA,NA,NA
"866","2021-03-01 11:51:58-03","UFPE","UFP","5325","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Ruiz-Terán, L; Marcano-Berti, L","1257","Southern America","Venezuela","Barinas",NA,NA,NA,"Árbol pequeño, armado, 3-5 m. de alto; acantóclados foliados, 2-3 cm. de largo. Hojas 2-estipuladas, dentadas a suborenado-dentadas (al menos en el tercio distal), escasamente (pseudo)-pelúcidopunctadas, membranosas. Flores hermafrodit","UFP005325",NA,NA,NA,"Marquete, R","1963","02","01","Obispos",NA,NA,NA,NA,NA,"170","170",NA,NA,NA,"2008","07",NA,NA,NA,NA,NA,NA
"867","2021-03-01 11:51:58-03","UFPE","UFP","42153","PreservedSpecimen","Plantae","Salicaceae","Casearia","hirsuta","Casearia hirsuta",NA,"Oliveira, M; Galileu, A","2000",NA,"Brasil","Piauí",NA,NA,NA,"Frequente.; Arvoreta, com cerca de 4,0 metros de altura, flores alvas.; Floresta decidual mista. Vegetação arbóreo arbustiva densa. Solo argiloso.","UFP042153",NA,NA,"SW.","Marquete, R","2005","08","13","Teresina","-42.8018989562988","-5.08916997909546",NA,"56344","auto",NA,NA,NA,NA,NA,"2011","02",NA,NA,NA,NA,NA,NA
"868","2021-03-01 11:51:58-03","UFPE","UFP","42173","PreservedSpecimen","Plantae","Salicaceae","Casearia","hirsuta","Casearia hirsuta",NA,"Oliveira, M; Galileu, A","2016",NA,"Brasil","Piauí",NA,NA,NA,"Frequente.; Arvoreta com mais ou menos 4,0 metros de altura. Flores alvas.; Floresta decidual mista. Vegetação arbóreo-arbustiva densa. Solo argiloso.","UFP042173",NA,NA,"SW.","Marquete, R","2005","10","13","Teresina","-42.8018989562988","-5.08916997909546",NA,"56344","auto",NA,NA,NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,NA
"869","2021-03-01 11:51:58-03","UFPE","UFP","65322","PreservedSpecimen","Plantae","Salicaceae","Casearia","hirsuta","Casearia hirsuta",NA,"Nascimento, LM; Batista, G","691",NA,"Brasil","Pernambuco",NA,NA,NA,"Interior da Capoeira.; Árvore, cerca de 3 metros de altura, frutos imaturos verdes. Ind. 118.; Mata atlântica.","UFP065322",NA,NA,"SW.","Nascimento, LM","2008","04","29","Igarassu","-35.361944","-7.820833",NA,NA,NA,"25","25",NA,"-35.361944","-7.820833",NA,NA,NA,NA,NA,NA,NA,NA
"870","2021-03-01 11:51:58-03","UFPE","UFP","58395","PreservedSpecimen","Plantae","Salicaceae","Casearia","hirsuta","Casearia hirsuta",NA,"Nascimento, LM; Batista, G","684",NA,"Brasil","Pernambuco",NA,NA,NA,"Borda do canavial.; Arbusto, cerca de 3 metros de altura, frutos imaturos verdes.; Mata atlântica.","UFP058395",NA,NA,"SW.","Nascimento, LM","2008","04","25","Igarassu","-35.361944","-7.820833",NA,NA,NA,"25","25",NA,"-35.361944","-7.820833",NA,NA,NA,NA,NA,NA,NA,NA
"871","2021-03-01 11:51:58-03","UFPE","UFP","39978","PreservedSpecimen","Plantae","Salicaceae","Casearia","hirsuta","Casearia hirsuta",NA,"Sobrinho, MS","457",NA,"Brasil","Pernambuco",NA,NA,NA,"Arbóreo, flor branca.","UFP039978",NA,NA,"SW.","Costa; Silva, B","2004","01","13","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,"21764","auto",NA,NA,NA,NA,NA,"2004","06",NA,NA,NA,NA,NA,NA
"872","2021-03-01 11:51:58-03","UFPE","UFP","42791","PreservedSpecimen","Plantae","Salicaceae","Casearia","hirsuta","Casearia hirsuta",NA,"Oliveira, M; Galileu, A","2188",NA,"Brasil","Piauí",NA,NA,NA,"Interior da mata. Frequente.; Árvore com mais ou menos 5,0 metros de altura, botões florais esverdeados.; Floresta decidual mista. Vegetação arbóreo-arbustiva densa. Solo argiloso.","UFP042791",NA,NA,"SW.","Oliveira, M","2006","02","17","Teresina","-42.8018989562988","-5.08916997909546",NA,"56344","auto",NA,NA,NA,NA,NA,"2010","10","12",NA,NA,NA,NA,NA
"873","2021-03-01 11:51:58-03","UFPE","UFP","42217","PreservedSpecimen","Plantae","Salicaceae","Casearia","hirsuta","Casearia hirsuta",NA,"Oliveira, M; Galileu, A","2058",NA,"Brasil","Piauí",NA,NA,NA,"Frequente.; Arvoreta com mais ou menos 4,0 metros de altura, flores alvas.; Floresta decidual mista. Vegetação arbóreo-arbustiva densa. Solo argiloso.","UFP042217",NA,NA,"SW.","Marquete, R","2005","11","21","Teresina","-42.8018989562988","-5.08916997909546",NA,"56344","auto",NA,NA,NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,NA
"874","2021-03-01 11:51:58-03","UFPE","UFP","42261","PreservedSpecimen","Plantae","Salicaceae","Casearia","hirsuta","Casearia hirsuta",NA,"Oliveira, M; Galileu, A","2085",NA,"Brasil","Piauí",NA,NA,NA,"Frequente.; Arvoreta com mais ou menos 4,0 metros de altura; flores alvas.; Floresta decidual mista. Vegetação arbóreo-arbustiva densa. Solo argiloso.","UFP042261",NA,NA,"SW.","Marquete, R","2006","01","18","Teresina","-42.8018989562988","-5.08916997909546",NA,"56344","auto",NA,NA,NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,NA
"875","2021-03-01 11:51:58-03","UFPE","UFP","42598","PreservedSpecimen","Plantae","Salicaceae","Casearia","hirsuta","Casearia hirsuta",NA,"Oliveira, M; Galileu, A","2129",NA,"Brasil","Piauí",NA,NA,NA,"Frequente.; Arvoreta com mais ou menos 4,0 metros de altura; flores alvas.; Floresta decidual mista. Vegetação arbóreo-arbustiva densa. Solo argiloso.","UFP042598",NA,NA,"SW.","Marquete, R","2006","02","17","Teresina","-42.8018989562988","-5.08916997909546",NA,"56344","auto",NA,NA,NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,NA
"876","2021-03-01 11:51:58-03","UFPE","UFP","43150","PreservedSpecimen","Plantae","Salicaceae","Casearia","hirsuta","Casearia hirsuta",NA,"Oliveira, M; Galileu, A","2215",NA,"Brasil","Piauí",NA,NA,NA,"Frequente.; Arvoreta com mais ou menos 4,0 metros de altura. flores alvas.; Floresta decidual mista. Vegetação arbóreo-arbustiva densa. Solo argiloso.","UFP043150",NA,NA,"SW.","Marquete, R","2006","03","21","Teresina","-42.8018989562988","-5.08916997909546",NA,"56344","auto",NA,NA,NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,NA
"877","2021-03-01 11:51:58-03","UFPE","UFP","41936","PreservedSpecimen","Plantae","Salicaceae","Casearia","hirsuta","Casearia hirsuta",NA,"Oliveira, M; Galileu, A","1934",NA,"Brasil","Piauí",NA,NA,NA,"Frequente.; Arvoreta com mais ou menos 4,0 metros de altura, flores alvas.; Floresta decidual mista. Vegetação arbóreo-arbustiva densa. Solo argiloso.","UFP041936",NA,NA,"SW.","Marquete, R","2005","12","13","Teresina","-42.8018989562988","-5.08916997909546",NA,"56344","auto",NA,NA,NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,NA
"878","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"A. Ducke",NA,"South America - Neotropics","Brazil","Amazonas","Rio Camatiá",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1937","1","29","São Paulo de Olivença","-68.8724975585938","-3.37832999229431",NA,"362329","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"879","2020-09-12 05:00:02-03","US","US","533697","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"Herbert H. Smith","1713","South America - Neotropics","Colombia",NA,"Santa Marta.",NA,NA,NA,"US03025917",NA,"Violales","Jacq.",NA,"1898","4",NA,NA,NA,NA,NA,NA,NA,"46",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"880","2020-09-12 05:00:02-03","US","US","1382804","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"-. Eggers","14443","South America - Neotropics","Ecuador",NA,"Americae Tropicae. Balao.",NA,NA,NA,"US03025856",NA,"Violales","Jacq.",NA,"1892","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"881","2020-09-12 05:00:02-03","US","US","2622062","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"J. A. Steyermark, G. S. Bunting & C. Blanco","101443","South America - Neotropics","Venezuela","Apure","Reserva Forestal San Camilo: Selva siempreverde a lo largo de la Quebrada Botina, unos 2 kms. al suroeste del caserío San Camilo (El Nula).",NA,NA,NA,"US03025884",NA,"Violales","Jacq.",NA,"1968","3","28",NA,NA,NA,NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"882","2020-09-12 05:00:02-03","US","US","1189895","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"F. Bond, T. Gillin & S. Brown","196","South America - Neotropics","Venezuela","Delta Amacuro","Orinoco Delta, Caño del Corisal - Corisal",NA,NA,NA,"US00767231",NA,"Violales","Jacq.","Sleumer, H. O.","1911","2","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"883","2020-09-12 05:00:02-03","US","US","537580","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"H. M. Curran","s.n.","South America - Neotropics","Colombia","Bolívar","San Martin de Loba and vicinity, Lands of Loba, Department of Bolivar.",NA,NA,NA,"US03025915",NA,"Violales","Jacq.",NA,"1916","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"884","2020-09-12 05:00:02-03","US","US","2862365","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"J. Schunke Vigo","4534","South America - Neotropics","Peru","San Martin","Dpto. San Martín: Prov. Mariscal Caceres. Dtto. Tocache Nuevo. Isla de Cedro (margen derecha del río Huallaga).",NA,NA,NA,"US03025866",NA,"Violales","Jacq.",NA,"1970","12","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"885","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"I. L. Amaral, A. Amaral, C. A. Cid Ferreira, J. Guedes & J. Lima",NA,"South America - Neotropics","Brazil","Amazonas","Vila Bittencourt, rio Japurá, margem direita",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1982","11","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"886","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"-. Byron & S. Lima",NA,"South America - Neotropics","Brazil","Amazonas","Rio Auatí, Paraná, igarapé Josefina, próximo de Barreirinha",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1970","4","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"887","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"G. Eiten & L. T. Eiten",NA,"South America - Neotropics","Brazil","Maranhão","AQt village of Copaíba on the old Grajaú-Barra do Corda road, 26 Km east of center of village of Alto Alegre, or ca. 30 Km west of city of Barra do Corda",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1970","1","12","Barra do Corda","-45.52","-5.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"888","2020-09-12 05:00:02-03","US","US","USw40600","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"J. Schunke Vigo et al.","4534","South America - Neotropics","Peru","San Martín","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1970","9","24","Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"889","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"G. T. Prance, B. S. Pena & J. F. Ramos",NA,"South America - Neotropics","Brazil","Acre","North bank of Rio Jurua, opposite Cruzeiro do Sul",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1966","10","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"890","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"C. A. Cid Ferreira, M. Nee, J. R. Boise, E. A. Lopes, J. G. Oliveira & et al.",NA,"South America - Neotropics","Brazil","Rondônia","BR-429, margem direita, 85 km da sede do município e 3 km da BR-429",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1987","3","26","Costa Marques","-64.12","-12.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"891","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"G. T. Prance, L. Coelho, R. M. Harley, K. Kubitzki, P. Maas & et al.",NA,"South America - Neotropics","Brazil","Amazonas","Igarapé Ipixuna, lower Rio Negro opposite Manaus",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1971","4","1","Manaus","-60.0250015258789","-3.10193991661072",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"892","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"A. Ducke",NA,"South America - Neotropics","Brazil","Amazonas","Margem alagada do Paraná",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1944","2","15","Tonantins","-67.8022003173828","-2.87305998802185",NA,"102502","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"893","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"G. Hatschbach, M. M. Hatschbach & E. Barbosa",NA,"South America - Neotropics","Brazil","Minas Gerais","Rio São Francisco, Porto da Balsa",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"2004","12","3","Itacarambi","-44.0918998718262","-15.1021995544434",NA,"47793","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"894","2020-09-12 05:00:02-03","US","US","1930519","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"E. Asplund","5408","South America - Neotropics","Ecuador","Los Ríos","Hacienda Clementina on Rio Pita.",NA,NA,NA,"US03025851",NA,"Violales","Jacq.",NA,"1939","3","20",NA,NA,NA,"US03025851_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"895","2020-09-12 05:00:02-03","US","US","2452819","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"F. Woytkowski","7408","South America - Neotropics","Peru","Junin","San Ramón, dept. Junin.",NA,NA,NA,"US03025873",NA,"Violales","Jacq.",NA,"1962","7","18",NA,NA,NA,"US03025873_01",NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"896","2020-09-12 05:00:02-03","US","US","1042903","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"F. W. Pennell","3915","South America - Neotropics","Colombia","Santander","Department of Santander. Badillo, Rio Magdalena. Alluvial flat.",NA,NA,NA,"US03025914",NA,"Violales","Jacq.",NA,"1918","1","16",NA,NA,NA,NA,NA,NA,"80","90",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"897","2020-09-12 05:00:02-03","US","US","3675185","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"H. Eggers","15551","South America - Neotropics","Ecuador",NA,"El Recreo.",NA,NA,NA,"US03025844",NA,"Violales","Jacq.",NA,NA,NA,NA,NA,NA,NA,"US03025844_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"898","2020-09-12 05:00:02-03","US","US","1056873","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"E. Tejera","17","South America - Neotropics","Venezuela","Zulia","Vicinity of Perijá.",NA,NA,NA,"US03025893",NA,"Violales","Jacq.",NA,"1919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"899","2020-09-12 05:00:02-03","US","US","1709126","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"O. L. Haught","4537","South America - Neotropics","Colombia","Antioquia","Turbo, Dept. Antioquia. Edge of wet forest, just back of beach. Department of Antioquia.",NA,NA,NA,"US03025907",NA,"Violales","Jacq.",NA,"1945","3","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"900","2020-09-12 05:00:02-03","US","US","1858661","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"E. L. Little Jr.","6343","South America - Neotropics","Ecuador","Esmeraldas","San Lorenzo, on walk to Rio Nadadero, ½ km. south.",NA,NA,NA,"US03025848",NA,"Violales","Jacq.",NA,"1943","4","22",NA,NA,NA,"US03025848_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"901","2020-09-12 05:00:02-03","US","US","2812348","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"Mocquerys, --","853","South America - Neotropics","Venezuela","Zulia",NA,NA,NA,NA,"US03025896",NA,"Violales","Jacq.",NA,"1893",NA,NA,NA,NA,NA,"US03025896_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"902","2020-09-12 05:00:02-03","US","US","2141011","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"E. L. Little Jr. & R. R. Little","9578","South America - Neotropics","Colombia","Caquetá","Walk to 5 km. SE. of Solano. Through secondary forest of Cecropia, Trema, etc. Wet tropical forest of Amazon basin. Solano, 8 km. SE. of Tres Esquinas, on Río Caquetá below mouth of Río Orteguaza. Comisaría de Caquetá.",NA,NA,NA,"US03025909",NA,"Violales","Jacq.",NA,"1945","3","5",NA,NA,NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"903","2020-09-12 05:00:02-03","US","US","3652026","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"R. B. Foster & B. d'Achille","12073","South America - Neotropics","Peru","Madre de Dios","Dpto. Madre de Dios. Prov. Manu: Parque Nacional Manu, Rio Manu: Cocha Cashu Station.",NA,NA,NA,"US03025857",NA,"Violales","Jacq.",NA,"1986","10","31",NA,"-71.38","-11.88",NA,NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"904","2020-09-12 05:00:02-03","US","US","3445878","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"A. M. Raynal","19664","South America - Neotropics","French Guiana",NA,"Route de Montabo, Ile de Cayenne",NA,NA,NA,"US00754129",NA,"Violales","Jacq.","Alford, M. H.","1977","12","13",NA,"-52.3","4.94","US00754129_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"905","2020-09-12 05:00:02-03","US","US","1563773","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"J. C. B. Mutis","5788","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"US03025921",NA,"Violales","Jacq.",NA,"1760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"906","2020-09-12 05:00:02-03","US","US","1707658","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"O. Haught","3008","South America - Neotropics","Ecuador","Guayas","Pedro Carbo.",NA,NA,NA,"US03025850",NA,"Violales","Jacq.",NA,"1939","12","28",NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"907","2020-09-12 05:00:02-03","US","US","2104233","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"A. Dugand","4621","South America - Neotropics","Colombia","Atlántico","Depto. del Atlántico: entre Palmar de Varela y Ponedera; hacienda El Paraíso, orillas del río Magdalena.",NA,NA,NA,"US03025902",NA,"Violales","Jacq.",NA,"1953","4","5",NA,NA,NA,"US03025902_01",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"908","2020-09-12 05:00:02-03","US","US","532945","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"Herbert H. Smith","411","South America - Neotropics","Colombia",NA,"Santa Marta.",NA,NA,NA,"US03025918",NA,"Violales","Jacq.",NA,"1898","3",NA,NA,NA,NA,NA,NA,NA,"122",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"909","2020-09-12 05:00:02-03","US","US","2104222","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"A. Dugand","4609","South America - Neotropics","Colombia","Atlántico","Depto. del Atlántico: entre Palmar de Varela y Ponedera; hacienda El Paraíso, orillas del río Magdalena.",NA,NA,NA,"US03025903",NA,"Violales","Jacq.",NA,"1953","3","8",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"910","2020-09-12 05:00:02-03","US","US","3710610","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"P. Acevedo-Rodriguez, C. E. de Oliveiras, H. Medeiro & F. A. Obermuller","14969","South America - Neotropics","Brazil","Acre","Acre; Muncipio Bujarí, Riocinho Anjira. Along Rio Anjira",NA,NA,NA,"US01924761",NA,"Violales","Jacq.","Marquete, R.","2009","2","23",NA,"-68.0966","-9.71364","US01924761_01",NA,NA,"160",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"911","2020-09-12 05:00:02-03","US","US","3013955","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"H. Cuadros V.","2113","South America - Neotropics","Colombia","Bolívar","Depto. Bolívar, mun. Morales, cgto. Norosi, camino a Tiquisionuevo.",NA,NA,NA,"US03025899",NA,"Violales","Jacq.",NA,"1985","4","9",NA,NA,NA,"US03025899_01",NA,NA,"130","200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"912","2020-09-12 05:00:02-03","US","US","1662994","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"Y. Mexia","6588","South America - Neotropics","Ecuador","Los Ríos","Near Quevedo, Canton Vinces.",NA,NA,NA,"US03025853",NA,"Violales","Jacq.",NA,"1934","10","28",NA,NA,NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
