"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"322","2020-09-02 16:19:06-03","Cenargen","CEN","68314","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Glocimar Pereira-Silva","12754","2008","01","17",NA,"Brasil","TO","Lagoa da fazenda Sítio Novo.","-47.651111","-7.3175","Exsicatas","Área de influência direta (lago).","CEN00068314","CEN00068314","FILADELFIA","B. M. T. Walter","150","150",NA,NA,NA,NA,"2011","01",NA,"-47.651111","-7.3175",NA,NA,NA,"4",NA,NA
"323","2020-09-02 16:19:06-03","Cenargen","CEN","85487","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Bruno Machado Teles Walter","6640","2014","01","26",NA,"Brasil","PI","Estrada Alvorada do Gurguéia para Gurguéia. No entorno de um grande geiser (encanado) ao lado da estrada .","-43.951388","-8.5469444","Exsicatas","Plantas de população variando de 40 a 60 cm (inflorescência). Trecho de lagoa próxima ao rio Gurguéia. Coletado na área úmida, sujeita ao alagamento.","CEN00085487","CEN00085487","ALVORADA DO GURGUÉIA","B. M. T. Walter","220","220",NA,NA,NA,NA,"2014","05",NA,"-43.951388","-8.5469444",NA,NA,NA,"5",NA,NA
"324","2020-09-02 16:19:06-03","Cenargen","CEN","60320","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Anderson Cássio Sevilha","3232","2003","08","30",NA,"Brasil","GO","Beira do rio Santa Maria, Fazenda Campo Alegre. (Seu Santos).","-46.4921989440918","-14.4807996749878","Exsicatas","Local úmido.","CEN00060320","CEN00060320","ALVORADA DO NORTE","B. M. T. Walter","467","467",NA,NA,"45394","auto","2011","01",NA,"-4683750.0","-1452167.0",NA,NA,NA,"4",NA,NA
"325","2020-09-02 16:19:06-03","Cenargen","CEN","1166","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Antônio Costa Allem","976","1977","07","20",NA,"Brasil","MS","Fazenda Sant' Ana.","-57.6533012390137","-19.0091991424561","Exsicatas","Erva flutuante, no interior de vazante. Folhas estreitas","CEN00001166","CEN00001166","CORUMBA","H. C. Lima",NA,NA,NA,NA,"295160","auto","1977",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"326","2020-09-02 16:19:06-03","Cenargen","CEN","2624","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Antônio Costa Allem","2421","1978","11","05",NA,"Brasil","MT","Faz. Descalvados.","-57.6789016723633","-16.0706005096436","Exsicatas","Erva palustre com flores brancas grandes e vistosas. Frequente em todos os brejos.","CEN00002624","CEN00002624","CACERES","B. M. T. Walter",NA,NA,NA,NA,"172193","auto","2011","01",NA,NA,NA,NA,NA,NA,"1",NA,NA
"327","2020-09-02 16:19:06-03","Cenargen","CEN","87354","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Marcelo Fragomeni Simon","2343","2014","03","25",NA,"Brasil","MT","Sítio próximo à Baía do Arrozal, 4km NE de Vila Bela","-59.9505996704102","-15.0080995559692","Exsicatas","Erva delgada com 1,5 m. Folhas basais. Flores brancas crescendo em longa inflorescência. Anteras amarelos.","CEN00087354","CEN00087354","VILA BELA DA SANTISSIMA TRINDADE","B. M. T. Walter","200","200",NA,NA,"149105","auto","2014","12",NA,"-59918333.0","-14984722.0",NA,NA,NA,"5",NA,NA
"328","2019-10-07 09:19:29-03","UEFS","HUEFS","13944","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Amorim, A.M.","1015","1993","02","21",NA,"Brasil","Bahia",NA,"-40.5182991027832","-11.1806001663208",NA,NA,"HUEFS0013944","HUEFS0013944","Jacobina","L.Q.Matias",NA,NA,NA,NA,"62396","auto","2005","08",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"329","2019-10-07 09:19:29-03","UEFS","HUEFS","132137","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Macedo, M.","4533","1995","09","09",NA,"Brasil","Mato Grosso","Baia Funda.",NA,NA,NA,NA,"HUEFS0132137","HUEFS0132137","Vila Bela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"330","2019-10-07 09:19:29-03","UEFS","HUEFS","161078","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Correia, C.","366","2007","12","17",NA,"Brasil","Bahia","beira da Lagoa, Estada para área Colomi. Rio São Francisco.","-42.061944","-9.781111",NA,"Caatinga arborea aberta","HUEFS0161078","HUEFS0161078","Sento Sé",NA,"390","390",NA,NA,NA,NA,NA,NA,NA,"42W3'43''","9S46'52''","Lilianae",NA,NA,NA,NA,NA
"331","2019-10-07 09:19:29-03","UEFS","HUEFS","29674","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Mello-Silva, R.","CFCR12200","1989","03","21",NA,"Brasil","Minas Gerais","Morro do Coco, próximo ao trevo da estrada para Diamantina.","-43.683333","-18.433333",NA,NA,"HUEFS0029674","HUEFS0029674","Datas","A.O.Paes-Coelho","1300","1300",NA,NA,NA,NA,"2005","05",NA,"43W41'","18S26'","Lilianae",NA,NA,NA,NA,NA
"332","2019-10-07 09:19:29-03","UEFS","HUEFS","30806","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","França, F.","2460","1997","11","02",NA,"Brasil","Bahia","Estrada Jacobina - Miguel Calmon, Lagoa Antônio Sobrinho.","-40.556667","-11.1875",NA,"Beira da Lagoa.","HUEFS0030806","HUEFS0030806","Jacobina","L.Q.Matias","420","420",NA,NA,NA,NA,"2005","08",NA,"40W33'24''","11S11'15''","Lilianae",NA,NA,NA,NA,NA
"333","2019-10-07 09:19:29-03","UEFS","HUEFS","37889","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Harley, R.M.","53704","1999","04","04",NA,"Brasil","Bahia","Beira da estrada entre Itaitu e o cruzamento com a estrada entre Jacobina e Capim Grosso.","-40.471944","-11.334167",NA,"Caatinga com brejo e lagoa temporária, com Eichornia paniculata, Enhydra e Hydrolea spinosa.","HUEFS0037889","HUEFS0037889","Jacobina","L.Q.Matias","563","563",NA,NA,NA,NA,"2005","08",NA,"40W28'19''","11S20'3''","Lilianae",NA,NA,NA,NA,NA
"334","2019-10-07 09:19:29-03","UEFS","HUEFS","38878","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Guimarães, E.S.","42","1997","09","11",NA,"Brasil","Mato Grosso do Sul","Pantanal do Miranda-Abobral. Passo do Lontra. Rodovia MS 184. Fazenda São Bento, após a 2ª porteira.","-57.045","-19.463333",NA,NA,"HUEFS0038878","HUEFS0038878","Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57W2'42''","19S27'48''","Lilianae",NA,NA,NA,NA,NA
"335","2019-10-07 09:19:29-03","UEFS","HUEFS","68595","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","França, F.","3884A","2002","12","13",NA,"Brasil","Bahia","Marimbus","-41.324444","-12.6675",NA,"Vegetação aquática. Área alagada.","HUEFS0068595","HUEFS0068595","Lençóis","L.Q.Matias","320","360",NA,NA,NA,NA,"2005","08",NA,"41W19'28''","12S40'3''","Lilianae",NA,NA,NA,NA,NA
"336","2019-10-07 09:19:29-03","UEFS","HUEFS","71752","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pedersen, T.M.","13387","1982","04","13",NA,"Argentina","Corrientes","Estancia Santa Maria.",NA,NA,NA,NA,"HUEFS0071752","HUEFS0071752","Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"337","2019-10-07 09:19:29-03","UEFS","HUEFS","79301","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Tameirão Neto, E.","3559","2002","10","08",NA,"Brasil","Goiás","Área de influência da UHE Queimado, Lagoa do Perta Pé.","-47.334400177002","-15.5371999740601",NA,NA,"HUEFS0079301","HUEFS0079301","Formosa",NA,NA,NA,NA,NA,"113054","auto",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"338","2019-10-07 09:19:29-03","UEFS","HUEFS","79315","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Tameirão Neto, E.","3628","2003","09","21",NA,"Brasil","Goiás","Área de influência da UHE Queimado, Lagoa Perta Pé.","-47.334400177002","-15.5371999740601",NA,NA,"HUEFS0079315","HUEFS0079315","Formosa",NA,NA,NA,NA,NA,"113054","auto",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"339","2019-10-07 09:19:29-03","UEFS","HUEFS","22908","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Costa Neto, E.M.","39","1996","04","28",NA,"Brasil","Bahia","Barra do Itariri.","-37.6105995178223","-11.8135995864868",NA,NA,"HUEFS0022908","HUEFS0022908","Conde","L.Q.Matias",NA,NA,NA,NA,"31737","auto","2005","08",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"340","2017-04-21 10:54:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus",NA,"G. G. Hatschbach","29562","1971","4","16","South America","Brazil","Mato Grosso",NA,"-57","-12",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"29562",NA,NA,NA
"341","2019-09-04 18:42:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus",NA,"A. Glaziou","13221",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"342","2017-04-21 10:54:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus",NA,"R. O. Vanni","1270","1989","12","9","South America","Paraguay","Presidente Hayes",NA,"-59","-24",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"1270",NA,NA,NA
"343","2019-06-11 13:49:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus",NA,"V. J. Pott","3643","1998","8","29","South America","Brazil","Mato Grosso do Sul",NA,"-55","-21",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"3643",NA,NA,NA
"344","2019-01-25 15:38:00-02","IAC","IAC","52192","S","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","J. Paula-Souza & R. Tsuji","9827","2009","07","05",NA,"Brasil","Bahia","Arredores da represa de Sobradinho","-40.785278","-9.356667",NA,"Coordenadas originais do material: 40º47#?#07,2W , 09º21#?#23,8S",NA,NA,"Casa Nova","J. Paula-Souza",NA,NA,NA,NA,NA,NA,"2009","08","05","-40.785278","-9.356667",NA,NA,NA,NA,NA,NA
"345","2020-07-23 11:56:33-03","CEPLAC","CEPEC","11195","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus",NA,"R. M. Harley","17446","1974","03","26",NA,"Brasil","Bahia","Ao SW nos arredores da cidade.","-38.883333","-15.866667",NA,NA,NA,NA,"BELMONTE","H. C. de Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38W53'0","15S52'0",NA,"30/12/1975",NA,NA,NA,NA
"346","2020-07-23 11:56:33-03","CEPLAC","CEPEC","113091","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus",NA,"Xavier, A. B.","314","2005","02","24",NA,"Brasil","Bahia","Oeste: Caminho para a Várzea do Anil.","-44.95","-10.966667",NA,NA,NA,NA,"FORMOSA DO RIO PRETO","Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44W57'","10S58'",NA,NA,NA,NA,NA,NA
"347","2020-07-23 11:56:33-03","CEPLAC","CEPEC","88250","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus",NA,"E. S. Guimarães","27","1997","09","10",NA,"Brasil","Mato Grosso","Pantanal do Miranda-Abobral. Passo do Lontra. Rod. MS 122, em frente ao lagoão, antes da curva do leque a esq. da estr.",NA,NA,NA,NA,NA,NA,"CORUMBÁ","E. S. Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/1997",NA,NA,NA,NA
"348","2020-07-23 11:56:33-03","CEPLAC","CEPEC","95018","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus",NA,"R. M. Harley","53704","1989","04","05",NA,"Brasil","Bahia","beira da estrada ntre Itaitu e o cruzamento c/ a estrada entre Jacobina/Capim Grosso.","-40.471944","-11.334167",NA,NA,NA,NA,"JACOBINA","R. M. Harley",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W28'19","11S20'3",NA,NA,NA,NA,NA,NA
"349","2020-07-23 11:56:33-03","CEPLAC","CEPEC","99792","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus",NA,"F. França","3110","1999","06","25",NA,"Brasil","Bahia","Lagoa Antonio Sobrinho.","-40.555","-11.191111",NA,NA,NA,NA,"JACOBINA","A. Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'18","11S11'28",NA,"20/10/1999",NA,NA,NA,NA
"350","2020-07-23 11:56:33-03","CEPLAC","CEPEC","105749","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus",NA,"E. Mendes","67840","2003","11","20",NA,"Brasil","Bahia","Oeste da Bahia. Lagoa do Jatobá, marginal do Rio Grande.","-44.066667","-11.733333",NA,NA,NA,NA,"RIACHÃO DAS NEVES","M. L. Guedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44W4'","11S44'",NA,"30/03/2005",NA,NA,NA,NA
"351","2020-07-23 11:56:33-03","CEPLAC","CEPEC","57169","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus",NA,"A. M. Amorim","1015","1993","02","21",NA,"Brasil","Bahia","Estrada Jacobina/Itaitu, ca. 25Km a partir da sed do municipio.","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"JACOBINA","L. Q. Matias",NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,"30/08/2005",NA,NA,NA,NA
"352","2021-03-10 11:38:20-03","UNILA","EVB","116","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Buttura, E.","116","1979","08","02",NA,"Brasil","Paraná","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","-54.295556","-24.068889",NA,NA,"EVB000116","EVB000116","Guaíra","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"54º17'44''W","24º4'8''S",NA,NA,NA,NA,NA,NA
"353","2021-03-10 11:38:20-03","UNILA","EVB","2759","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pott, V.J.; Pott, A.","8225","2005","09","21",NA,"Brasil","Mato Grosso do Sul","Fazenda Redenção. Próximo a pista de avião, Parque Estadual do Rio Negro, Pantanal. Parque Estadual do Pantanal do Rio Negro","-56.736389","-19.608889",NA,"Flor branca. Habitat: Vazante, 20-60cm de prof..Solo arenoso. Relevo plano. Habito: Erva aquática emergente. Frequente.","EVB002759","EVB002759","Corumbá","Pott, V.J.","98","98",NA,NA,NA,NA,"2005","09","22","56º44'11''W","19º36'32''S",NA,NA,NA,NA,NA,NA
"354","2016-08-23 11:12:12-03","NHMLondon","NHM-LONDON-BOT","BM000820351","S","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","George Gardner; b.1812; d.1849; Gardner","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:4992316",NA
"355","2020-11-05 13:53:41-03","UNIRIO","HUNI","3","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","C.P. Bove; W. Costa; C. Muratori","97","1993","02","12",NA,"Brasil","Mato Grosso","Estrada Paranatinga-Canarana, Km 158.",NA,NA,NA,"Material em meio líquido. Folhas arroxeadas, inflorescência com flores brancas. Habitat: Aquático","HUNI00000003",NA,"Mato Grosso","R.C.O. Souza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2016-12-19 13:51:18-02","PERD","PERD","828","S","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pivari, MO; Viana, PL","558","2007","09","27",NA,"Brasil","Minas Gerais","Refúgio da Natureza - Rio Pandeiros","-44.633056","-15.665278",NA,"Erva, ca. 0,6m alt., em margem de lagoa. Flores brancas.",NA,NA,"Januária","Pivari, MO","470","470",NA,NA,NA,NA,"2007","09","27","-44.633056","-15.665278",NA,NA,NA,NA,NA,NA
"357","2020-11-12 16:58:00-03","UEL","FUEL","15864","PreservedSpecimen","Plantae","Tracheophyta","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Hatschbach, G; Hatschbach, M; Ribas, OS","72854","2002","05","12",NA,"Brasil","Mato Grosso do Sul","Rod. BR-419, Taboca, margem brejosa à beira do rio","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Aquidauana","Haynes, RR",NA,NA,NA,NA,"212961","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-01 15:12:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Paula, JE","1052","1975","09","18","Southern America","Brasil","Distrito Federal","Lagoa Bonita","-47.9296989440918","-15.7797002792358",NA,"Herbácea aquática, flores alvas",NA,NA,"Brasília","Abreu, LC",NA,NA,NA,NA,"70570","auto","1981","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-01 15:12:40-03","UnB","UB","164250","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Eiten, G; Eiten, LT","10277","1970","01","11","Southern America","Brasil","Maranhão","At village of Capaíba on the old Grajaú-Barra do Corda road, 26km east of city of Barra do Corda.","-45.31","-5.29",NA,"Herb, base of plant covered with water. Petals white, filaments pale yellow, anthers greenish-brown.; On valley floor, at edge of small stagnant-water temporary pond. Cleared forest area, with remnant trees, somewhat weedy.",NA,NA,"Barra do Corda","Rataj, K",NA,NA,NA,NA,NA,NA,"1982",NA,NA,"-45.31","-5.29",NA,NA,NA,NA,NA,NA
"360","2019-11-01 15:12:40-03","UnB","UB","164251","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pires, JM","58161","1964","07","04","Southern America","Brasil","Bahia","Rodovia Brasília-Fortaleza, entre o rio Corrente e Sta. Maria.",NA,NA,NA,"Planta aquática; de 30 cm.; invólucro verde; capítulos brancos.; Cerrado.",NA,NA,"Santa Maria","Rataj, K",NA,NA,NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-01 15:12:40-03","UnB","UB","34333","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Guimarães, ES","13",NA,NA,NA,"Southern America","Brasil","Mato Grosso do Sul","Corumbá","-57.041389","-19.513056",NA,NA,NA,NA,"Corumbá","Guimarães, ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57.041389","-19.513056",NA,NA,NA,NA,NA,NA
"362","2019-11-01 15:12:40-03","UnB","UB","34334","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Hatschbach, G","62398","1995","05",NA,"Southern America","Brasil","Mato Grosso","Cáceres","-57.683333","-16.066667",NA,NA,NA,NA,"Cáceres","Haynes, RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57.683333","-16.066667",NA,NA,NA,NA,NA,NA
"363","2019-11-01 15:12:40-03","UnB","UB","34335","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Paula, JE","1788",NA,NA,NA,"Southern America","Brasil","Mato Grosso","Poconé","-56.626944","-16.259722",NA,NA,NA,NA,"Poconé","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-56.626944","-16.259722",NA,NA,NA,NA,NA,NA
"364","2019-11-01 15:12:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Black, GA; Engelhard, F","50-8974","1950","02","22","Southern America","Brasil","Pará","Ilha de Marajó",NA,NA,NA,"Flor branca em bog; a foolha é muito apreciada pelos cavalos; Campo médio, inundado ou pouco inundado de Paspalum","UB0000070","UB0000070",NA,"Rataj, K",NA,NA,NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-01 15:12:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Black, GA","52-14415","1952","05","04","Southern America","Brasil","Pará","Rio Ararí, Ilha de Marajó, Fazenda Tuiuiu",NA,NA,NA,"Flor branca; Campo","UB0000069","UB0000069",NA,"Rataj, K",NA,NA,NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-11-01 15:12:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Simon, MF; Batista, GS","538","2003","08","15","Southern America","Brasil","Rio Grande do Norte","Estação Ecológica do Seridó, ponto de coleta 4","-37.25","-6.583333",NA,"Erva aquática emergente. Eixo floral ereto 1 m. Pétalas brancas, interior da flor amarelo; Caatinga hiperxerófila. Solo pedregoso","UB0000032","UB0000032","Serra Negra do Norte","Simon, MF","220","220",NA,NA,NA,NA,"2003",NA,NA,"-37.25","-6.583333",NA,NA,NA,NA,NA,NA
"367","2019-11-01 15:12:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Irwin, HS; Souza, R; Santos, RR","17097","1966","06","13","Southern America","Brasil","Mato Grosso","Ca. 20 Km. S of Xavantina",NA,NA,NA,"Herb rooted in gravel beneath shallow running water. Fruit green; Wooded creek margin","UB0000027","UB0000027",NA,NA,"400","400",NA,NA,NA,NA,"1973","10","15",NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-02-23 13:21:48-03","MN","R-TIPOS","4446","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Hoehne, F.C.","1136","1909","01",NA,NA,"Brasil","Mato Grosso","Campina",NA,NA,NA,NA,"R000004446","R000004446_001","São Luiz de Cáceres","Matias, L.Q.",NA,NA,NA,"Paratypus de Echinodorus glaucus Rataj",NA,NA,"2004","02","16",NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-02-23 13:21:48-03","MN","R-TIPOS","4445","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Hoehne, F.C.","901","1908","11",NA,NA,"Brasil","Mato Grosso","Jaurú","-58.4603004455566","-15.8528003692627",NA,NA,"R000004445","R000004445_001","Porto Esperidião","Hoehne, F.C.",NA,NA,NA,"Paratypus de Echinodorus glaucus Rataj","113725","auto","1986","04","21",NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-08-20 14:54:30-03","UFSC","FLOR","2812","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Smith, L.B.; Klein, R.M.","13120","1964","11","10",NA,"Brasil","Santa Catarina","East bank of rio Iracema.","-53.333333","-27.066667",NA,NA,"FLOR0002812","FLOR0002812","Riqueza",NA,"250","250",NA,NA,NA,NA,NA,NA,NA,"53º20'W","27º4'S",NA,NA,NA,NA,NA,NA
"371","2019-03-19 18:18:43-03","UFMT","UFMT","44300","S","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Gonçalves, S.R.A.; Lima, A.S.","HAF156","2019","02","13",NA,"Brasil","Mato Grosso","Zona urbana de Cuiabá, nascente 173","-55.939494","-15.627414",NA,"Planta aquática, flores brancas disposta em cimeiras, folhas elípticas e lanceoladas, muito ornamental",NA,NA,"Cuiabá","Lima, A.S.",NA,NA,NA,NA,NA,NA,"2019","02","25","-55.939494","-15.627414",NA,NA,NA,NA,NA,NA
