"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","individualCount","relatedCatalogItem","fieldNumber","sex"
"144","2019-10-07 09:11:55-03","UEFS","HUEFS","630","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","santosii","Paralychnophora santosii","(H.Rob.) D.J.N.Hind","Lôbo, C.M.B.","57","1982","10","01",NA,"Brasil","Bahia","Lençóis",NA,"-41.383333","-12.566667",NA,NA,NA,NA,"HUEFS0000630","HUEFS0000630","D.J.N.Hind & H.P.Bautista","Asteranae",NA,NA,"41W23'","12S34'","2000","09",NA,NA,NA,NA,NA,NA
"145","2019-10-07 09:11:55-03","UEFS","HUEFS","203472","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","santosii","Paralychnophora santosii","(H.Rob.) D.J.N.Hind","Loeuille, B.","330","2007","09","17",NA,"Brasil","Bahia","Catolés","Serra do Barbado.","-41.908611","-13.294722","1700","1700",NA,"Campo rupestre.","HUEFS0203472","HUEFS0203472",NA,"Asteranae",NA,NA,"41W54'31''","13S17'41''",NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-10-07 09:11:54-03","UEFS","HUEFS","203474","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","patriciana x santosii","Paralychnophora patriciana x santosii",NA,"Loeuille, B.","327","2007","09","17",NA,"Brasil","Bahia","Catolés","Serra do Barbado.","-41.908611","-13.294722","1700","1700",NA,"Campo rupestre.","HUEFS0203474","HUEFS0203474",NA,"Asteranae",NA,NA,"41W54'31''","13S17'41''",NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-10-07 09:11:55-03","UEFS","HUEFS","53656","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","santosii","Paralychnophora santosii","(H.Rob.) D.J.N.Hind","Hind, D.J.N.","H50928","1992","01","21",NA,"Brasil","Bahia","Abaíra","Campo de Ouro Fino (alto).","-41.9","-13.25","1700","1800",NA,"Campo.","HUEFS0053656","HUEFS0053656","B.Loeuille","Asteranae",NA,NA,"41W54'","13S15'","2007","09",NA,NA,NA,NA,NA,NA
"148","2019-10-07 09:11:55-03","UEFS","HUEFS","11114","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","santosii","Paralychnophora santosii","(H.Rob.) D.J.N.Hind","Ganev, W.","671","1992","07","16",NA,"Brasil","Bahia","Abaíra",NA,"-41.9","-13.266667","1650","1650",NA,NA,"HUEFS0011114","HUEFS0011114","D.J.N.Hind & H.P.Bautista","Asteranae",NA,NA,"41W54'","13S16'","2000","09",NA,NA,NA,NA,NA,NA
"149","2019-10-07 09:11:55-03","UEFS","HUEFS","18061","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","santosii","Paralychnophora santosii","(H.Rob.) D.J.N.Hind","Ganev, W.","3316","1994","06","06",NA,"Brasil","Bahia","Abaíra",NA,"-41.9","-13.3","1600","1600",NA,NA,"HUEFS0018061","HUEFS0018061","D.J.N.Hind & H.P.Bautista","Asteranae",NA,NA,"41W54'","13S18'","2000","09",NA,NA,NA,NA,NA,NA
"150","2019-10-07 09:11:55-03","UEFS","HUEFS","242306","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","santosii","Paralychnophora santosii","(H.Rob.) D.J.N.Hind","Bautista, H.P.","2304","1997","09","06",NA,"Brasil","Bahia","Barra da Estiva","Morro do Ouro, aproximadamente a 1 Km da torre, subindo o morro.","-41.311389","-13.687222","1310","1310",NA,"Campo Rupestre.","HUEFS0242306","HUEFS0242306",NA,"Asteranae",NA,NA,"41W18'41''","13S41'14''",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-10-07 09:11:55-03","UEFS","HUEFS","43039","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","santosii","Paralychnophora santosii","(H.Rob.) D.J.N.Hind","Queiroz, L.P.de","5596","2000","01","22",NA,"Brasil","Bahia","Mucugê","Ca. 4 km N de Mucugê na Chapada para Andaraí, sede do Projeto Sempre-Viva. Caminho da mata acima do Tiburtino.","-41.341389","-12.991667","1049","1049",NA,"Campo rupestre.","HUEFS0043039","HUEFS0043039","B.Loeuille","Asteranae",NA,NA,"41W20'29''","12S59'30''","2007","09",NA,NA,NA,NA,NA,NA
"152","2019-10-07 09:11:55-03","UEFS","HUEFS","66634","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","santosii","Paralychnophora santosii","(H.Rob.) D.J.N.Hind","Harley, R.M.","20809","1980","03","23",NA,"Brasil","Bahia","Barra da Estiva","Serra do Sincorá, 3 - 13 km W of Barra da Estiva on the road to Jussiape.","-41.416667","-13.666667","1000","1300",NA,"Slopes of sandstone ridge","HUEFS0066634","HUEFS0066634",NA,"Asteranae",NA,NA,"41W25'","13S40'",NA,NA,NA,"Isoparátipo",NA,NA,NA,NA
"153","2019-10-07 09:11:55-03","UEFS","HUEFS","66635","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","santosii","Paralychnophora santosii","(H.Rob.) D.J.N.Hind","Ganev, W.","671","1992","07","16",NA,"Brasil","Bahia","Abaíra","Campos de Ouro Fino, próximo à Serra dos Bicanos.","-41.9","-13.266667","1650","1650",NA,"Campo rupestre","HUEFS0066635","HUEFS0066635",NA,"Asteranae",NA,NA,"41W54'","13S16'",NA,NA,NA,"Isoparátipo",NA,NA,NA,NA
"154","2020-07-23 11:59:22-03","CEPLAC","CEPEC","108661","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"R. M. Harley","25372","1988","10","24",NA,"Brasil","Bahia","RIO DE CONTAS","Povoado de Mato Grosso, arredores.","-41.833333","-13.466667",NA,NA,NA,NA,NA,NA,"R. A. X. Borges",NA,NA,NA,"41W50'","13S28'",NA,NA,NA,NA,NA,"08/02/2007",NA,NA
"155","2020-07-23 11:59:22-03","CEPLAC","CEPEC","110387","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"Amorim, A. M.","5343","2005","10","12",NA,"Brasil","Bahia","arataca","Serra do Peito-de-Moça - Serra das Lontras. Estrada Arataca-Una, ramal 22,4 km de Arataca, assentamento Sto. Antônio. RPPN Caminho das Pedras. Trilha para o pico, após casa do Sr. Mormaço.","-39.341667","-15.173611","1000","1000",NA,"EXSICATA NÃO ENCONTRADA NO ACERVO!",NA,NA,"SpeciesLink/lacunas",NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-07-23 11:59:22-03","CEPLAC","CEPEC","114016","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"Jardim, J. G.","4687","2005","07","21",NA,"Brasil","Bahia","arataca","RPPN Caminho das Pedras. Serra do Peito-de-Moça, entrada a 9,5km no Assent. Santo Antônio, mais 8,9km até a sede da RPPN. Coletas na trilha para o topo, 2-4km da sede.","-39.339444","-15.174167","450","450",NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,"39W20'22","15S10'27",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-07-23 11:59:22-03","CEPLAC","CEPEC","11835","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"R. M. Harley","15923","1974","02","04",NA,"Brasil","Bahia","MUCUGÊ","Próximo ao Rio Cumbuca. 3Km ao S Mucuge, perto pequeno sítio, Rod. p/ Cascavel.","-41.35","-13.016667",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,NA,NA,"41W21'0","13S1'0",NA,NA,NA,NA,NA,"31/01/1991",NA,NA
"158","2020-07-23 11:59:22-03","CEPLAC","CEPEC","25593","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"R. M. Harley","20809","1980","03","23",NA,"Brasil","Bahia","BARRA DA ESTIVA","3-13Km ao W da cidade, Rod. para Jussiape. Serra do Sincorá.","-41.416667","-13.666667",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,"41W25'","13S40'",NA,NA,NA,NA,NA,"28/10/2002",NA,NA
"159","2020-07-23 11:59:22-03","CEPLAC","CEPEC","32710","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"W. N. da Fonseca","285","1980","08","21",NA,"Brasil","Bahia","JACOBINA","Serra da Jacobina.","-40.525","-11.269722",NA,NA,NA,"EXSICATA NÃO ENCONTRADA NO ACERVO!",NA,NA,"SpeciesLink/lacunas",NA,NA,NA,"40W31'30","11S16'11",NA,NA,NA,NA,NA,"30/12/1983",NA,NA
"160","2020-07-23 11:59:22-03","CEPLAC","CEPEC","43492","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"L. P. de Queiroz","1838","1987","10","10",NA,"Brasil","Bahia","MUCUGÊ","1Km ao N de Mucuge.","-41.383333","-13",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,NA,NA,"41W23'","13S0'",NA,NA,NA,NA,NA,"29/01/1991",NA,NA
"161","2020-07-23 11:59:22-03","CEPLAC","CEPEC","49279","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"R. M. Harley","25319","1988","10","23",NA,"Brasil","Bahia","RIO DE CONTAS","19Km ao N-O da cidade. Pico das Almas. Vertente leste. Faz. Silvina. Foto.","-41.966667","-13.533333",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,"41W58'","13S32'",NA,NA,NA,NA,NA,"28/10/2002",NA,NA
"162","2020-07-23 11:59:22-03","CEPLAC","CEPEC","5803","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"T. S. dos Santos","820","1970","05","18",NA,"Brasil","Bahia","SANTA MARIA ETERNA","1 a 2Km da estrada a Canavieiras. Obs.: Holotipo de Eremanthus santosii H. Rob.",NA,NA,NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"Holótipo",NA,"30/10/2000",NA,NA
"163","2020-07-23 11:59:22-03","CEPLAC","CEPEC","69304","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"A. Pereira","1751","1995","04","24",NA,"Brasil","Bahia","palmeiras","Pai Inácio. Topo do morro do Pai Inácio.","-41.471389","-12.458611",NA,NA,NA,"<ll>dwc_commonname:</ll> Candeia-de-bolota",NA,NA,"R. A. X. Borges",NA,NA,NA,"41W28'17","12S27'31",NA,NA,NA,NA,NA,"14/12/2006",NA,NA
"164","2020-07-23 11:59:22-03","CEPLAC","CEPEC","99034","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"N. Roque","526","1998","08","02",NA,"Brasil","Bahia","LENÇÓIS","Sem informação.","-41.408333","-12.464444",NA,NA,NA,NA,NA,NA,"N. Roque",NA,NA,NA,"41W24'30","12S27'52",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-07-23 11:59:22-03","CEPLAC","CEPEC","23517","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"C. T. Rizzini","1061","1978","07","06",NA,"Brasil","Bahia","LENÇÓIS","Margem do Rio Lençóis.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,"47385","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,"29/01/2001",NA,NA
"166","2020-07-23 11:59:22-03","CEPLAC","CEPEC","79487","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"P. Gasson","5905","1997","02","28",NA,"Brasil","Bahia","palmeiras","Pai Inácio.","-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,NA,NA,"R. A. X. Borges",NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA,"14/12/2006",NA,NA
"167","2020-07-23 11:59:22-03","CEPLAC","CEPEC","7031","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"T. S. dos Santos","1812","1971","08","13",NA,"Brasil","Bahia","CANAVIEIRAS","Sta. Maria Eterna, Km 1a Canavieiras.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"48203","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,"28/10/2002",NA,NA
"168","2020-07-23 11:59:22-03","CEPLAC","CEPEC","27161","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"S. A. Mori","14271","1981","06","10",NA,"Brasil","Bahia","LENÇÓIS","Ao longo da BR-242, ca. 15Km ao NW de Lençóis e Km 225.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,"47385","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,"29/01/1991",NA,NA
"169","2020-07-23 11:59:22-03","CEPLAC","CEPEC","45212","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"L. A. Mattos-Silva","2752","1989","05","18",NA,"Brasil","Bahia","LENÇÓIS","Estrada liga Lençóis à BR-242, numa extensão de 12Km.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1991",NA,NA
"170","2020-07-23 11:59:22-03","CEPLAC","CEPEC","95238","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"O. J. R. de Oliveira","32","2000","07","16",NA,"Brasil","Bahia","VITÓRIA DA CONQUISTA","Próximo ao CETAS.","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"70493","auto",NA,NA,NA,NA,NA,NA,NA,"13/01/2007",NA,NA
"171","2020-07-23 11:59:22-03","CEPLAC","CEPEC","86411","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"O. J. R. de Oliveira","32","2000","07","16",NA,"Brasil","Bahia","VITÓRIA DA CONQUISTA","Próximo ao CETAS.","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"70493","auto",NA,NA,NA,NA,NA,NA,NA,"28/10/2002",NA,NA
"172","2020-07-23 11:59:22-03","CEPLAC","CEPEC","41318","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"W. Sant'Ana",NA,"1197","10","14",NA,"Brasil","Bahia","LENÇÓIS","Vale do Mucugezinho.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,"29/01/1991",NA,NA
"173","2020-09-22 13:48:29-03","USP","SPFW","5886","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Hind, D.J.N. Queiroz, R.F.","50928","1992","01","21",NA,"Brasil","Bahia","Abaíra","Campo de Ouro Fino (alto)","-41.9","-13.25","1800","1800",NA,"Narrow leaved form.",NA,NA,"D.J.N. Hind 1992",NA,NA,NA,"41º54'W","13º15'S",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-11-27 11:33:30-03","UFU","HUFU","71795","S","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Chaves, D.A.; Silva, J.F.G. & Gonçalves, M.F.","284","2014","03","19",NA,"Brasil","Minas Gerais",NA,"Cadeia do Espinhaço, Cadeia do espinhaço: Módulo RAPELD Sempre Vivas I e entorno.","-43.784722","-17.926944","1324","1324",NA,"Complexo rupestre.","HUFU00055207","HUFU00055207","Chaves, D.A.",NA,NA,NA,"-43.784722","-17.926944","2014","07","29",NA,NA,NA,NA,NA
"175","2020-03-16 13:44:20-03","UFU","HUFU","78351","S","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Franco, I.M.; Quaresma, A.S.; Gonçalves D.J.P. & Roque N.","846","2011","06","24",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Seguindo trilha depois de Vergem Estrela, em direção à portaria.","-43.361667","-18.099167","1048","1048",NA,"Árvore ca. 2,5m. Flores brancas, lobos vináceos, papus creme.; Campo rupestre.","HUFU00075656",NA,"Nakajima, J.N.",NA,NA,NA,"-43.361667","-18.099167","2019","04",NA,NA,NA,NA,NA,NA
"176","2019-05-06 11:53:50-03","UFU","HUFU","24560","S","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","68170","1998","07","24",NA,"Brasil","Minas Gerais","Gouveia","Estrada para Barão de Guarani, Próximo a descida da serra.","-43.7407989501953","-18.4543991088867",NA,NA,NA,"Arbusto, ca. 1,50 m. Flor lilás.; Campo rupestre, nos afloramentos rochosos.","HUFU00048946","HUFU00048946","Loeuille, B.",NA,"37970","auto",NA,NA,"2007","08","06",NA,NA,NA,NA,NA
"177","2021-02-12 18:59:09-03","UFMT","UFMT","2534","S","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Leitão-Filho, H.F.; Semir, J.; Tamashiro, J.Y.; Martins, F.R.","s.n.","1985","06","03",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,NA,"Arbusto até 1,5 m , capítulos flores lilases ou brancas; campo rupestre",NA,NA,"Loueille, B.",NA,"37970","auto",NA,NA,"2008","08",NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:08:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in altis prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,"P06P2N0045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2014-09-23 11:00:55-03","G","G-DC","G00464279","S","Plantae",NA,NA,"Asteraceae","Albertinia","bicolor","Albertinia bicolor","DC.","Martius, C. F. P.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00464279",NA,"CAT.HERB.PRODR.",NA,NA,NA,"-45.44222222","-18.78777778","2013","01","01","ISOTYPUS of Albertinia bicolor DC.",NA,NA,NA,NA
"180","2019-11-21 10:01:07-03","IBt","SP","345883","S","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Prata, AP; Aona, LYS; Belinello, R","939","2000","08","21",NA,"Brasil","Bahia","Seabra","BA 242, 28,5 km em direção a Ibotirama","-41.993333","-12.431111","1140","1190",NA,NA,NA,NA,"Simão Bianchini, R",NA,NA,NA,"-41.993333","-12.431111","2015","10","05",NA,NA,NA,NA,NA
"181","2019-11-21 10:01:07-03","IBt","SP","41729","S","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Bondar, G","2601","1939","05","20",NA,"Brasil","Bahia",NA,"Serra da Conquista",NA,NA,"1150","1150",NA,NA,NA,NA,"Loeuille, B",NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:01:07-03","IBt","SP","423632","S","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Wanderley, MGL; Aragaki, S; Ribeiro, W; Ribeiro, J","2862","2009","11","16",NA,"Brasil","Bahia","Mucugê","Vale do Paty. Ruinha. Serra dos Esbarraucados. Beira da Pedra do Mirante","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,"Simão Bianchini, R",NA,"52493","auto",NA,NA,"2015","10","05",NA,NA,NA,NA,NA
"183","2010-08-16 16:38:55-03","GH","HU-HERB","GH 00273172","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(de Candolle) Baker","H. M. Curran","387","1918","6","1","South America","Brazil","Bahia",NA,"Mt. Peludo",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"387","undetermined"
"184","2010-08-16 16:38:55-03","GH","HU-HERB","GH 00273173","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(de Candolle) Baker","P. von Lützelburg","168","1913",NA,NA,"South America","Brazil","Bahia",NA,"Serra do Habira",NA,NA,"1700",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"168","undetermined"
