"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","decimalLongitude","decimalLatitude","identifiedBy","imagecode","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","sex"
"148","2019-07-09 12:55:56-03","F","FMNH-SEEDPLANTS","V0403250F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia",NA,"J. Cuatrecasas","22102","1946","10","7","South America","Colombia",NA,NA,NA,NA,NA,NA,"V0403250F",NA,"-72.8667","3.8811",NA,"V0403250F_01","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-07-09 12:55:46-03","F","FMNH-SEEDPLANTS","V0403251F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia",NA,"E. I. Dryander","2729","1943","8",NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"V0403251F",NA,"-72.8667","3.8811",NA,"V0403251F_01","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-07-09 12:55:44-03","F","FMNH-SEEDPLANTS","V0403252F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia",NA,"E. I. Dryander","2729","1943","8",NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"V0403252F",NA,"-72.8667","3.8811",NA,"V0403252F_01","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-07-09 12:56:19-03","F","FMNH-SEEDPLANTS","V0403253F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia",NA,"M. Bang","1582","1892","9",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"V0403253F",NA,"-64.435","-16.7261",NA,"V0403253F_01","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-07-09 12:56:02-03","F","FMNH-SEEDPLANTS","V0403254F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia",NA,"L. Besse et al.","2226","1985","11","23","South America","Ecuador",NA,NA,NA,NA,NA,NA,"V0403254F",NA,"-78.1869","-1.4628",NA,"V0403254F_01","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-07-09 12:56:02-03","F","FMNH-SEEDPLANTS","V0403255F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia",NA,"M. T. Madison et al.","4484","1978","5","25","South America","Ecuador",NA,NA,NA,NA,NA,NA,"V0403255F",NA,"-78.1869","-1.4628",NA,"V0403255F_01","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-07-09 12:56:02-03","F","FMNH-SEEDPLANTS","V0403256F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia",NA,"D. R. Simpson & J. Schunke V.","452","1967","12","21","South America","Peru","Tumbes","In Quebrada Trapazola near Campo Verde. Distrito Matapalo","600","800",NA,NA,"V0403256F","Zarumilla",NA,NA,NA,"V0403256F_01","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-07-09 12:56:02-03","F","FMNH-SEEDPLANTS","V0403257F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia",NA,"D. R. Simpson & J. Schunke V.","384","1967","12","17","South America","Peru","Tumbes","Dtto. Matapalo. Bosque Nacional de Tumbes, cerca de Campo Verde","600","800",NA,NA,"V0403257F","Zarumilla",NA,NA,NA,"V0403257F_01","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-07-09 12:56:02-03","F","FMNH-SEEDPLANTS","V0403258F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia",NA,"A. Weberbauer","7643","1927","2","19","South America","Peru","Tumbes","mountains E of Hacienda Chicama","700","800",NA,NA,"V0403258F","Tumbes",NA,NA,NA,"V0403258F_01","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-07-09 12:56:02-03","F","FMNH-SEEDPLANTS","V0403259F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia",NA,"Ll. Williams","7238","1930","1",NA,"South America","Peru","San Martín","San Roque","1350","1500",NA,NA,"V0403259F","San Martín",NA,NA,NA,"V0403259F_01","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-07-09 12:54:06-03","F","FMNH-SEEDPLANTS","V0403330F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia",NA,"M. O. Dillon et al.","4300","1986","3","10","South America","Peru","Cajamarca","Distrito Catache. Upper Río Zaña valey, ca. 1 km above Monteseco on road toEl Chorro","1200",NA,NA,NA,"V0403330F","Santa Cruz",NA,NA,"RRC ID Flag","V0403330F_01 V0403330F_02","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"4300",NA,NA
"159","2019-07-09 12:54:07-03","F","FMNH-SEEDPLANTS","V0403331F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia",NA,"A. Sagástegui A. et al.","12362","1984","12","18","South America","Peru","Cajamarca","alrededores de Monteseco","1100",NA,NA,NA,"V0403331F","Santa Cruz",NA,NA,"M. O. Dillon : Field Museum of Natural History","V0403331F_01","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-07-09 12:54:07-03","F","FMNH-SEEDPLANTS","V0403332F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia",NA,"M. O. Dillon et al.","4371","1986","3","16","South America","Peru","Cajamarca","Distrito Catache. Upper Río Zaña valley, ca. 5 km above Monteseco on path to Chorro Blanco","1500","2000",NA,NA,"V0403332F","Santa Cruz",NA,NA,NA,"V0403332F_01","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","la Sagra, R de","277",NA,NA,NA,"Southern America","Cuba",NA,"in Antillarum insula Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Wurttemberg, PFPW von","154",NA,NA,NA,"Southern America","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Wurttemberg, PFPW von","244",NA,NA,NA,"Southern America","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Poiteau, PA","s.n.",NA,NA,NA,"Southern America","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Eggers, HFA","3699",NA,NA,NA,"Southern America","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Gibollet, VT","54",NA,NA,NA,"Southern America","Cuba",NA,"in Antillarum insula Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Eggers, HFA","2462",NA,NA,NA,"Southern America","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Bertero, CLG","s.n.",NA,NA,NA,"Southern America","Puerto Rico",NA,"in insula Portorico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Stahl, A","288",NA,NA,NA,"Southern America","Puerto Rico",NA,"in insula Portorico",NA,NA,NA,"Floret Septembri - Februario. (V. s. in herb. Berol., Boiss.-Barbey., Brux., Candoll., Krug. et Urban., Monac., Petrop., Vindob.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Gibollet, VT","50",NA,NA,NA,"Southern America","Cuba",NA,"in Antillarum insula Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Sintenis, PEE","6411",NA,NA,NA,"Southern America","Puerto Rico",NA,"in insula Portorico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Curtiss, AH","2848",NA,NA,NA,NA,"?",NA,"A cl. Baker Brasiliensis dicitur, mihi tamenn inde nondum obvia Legerunt in Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Cabanis, JL","s.n.",NA,NA,NA,NA,"?",NA,"A cl. Baker Brasiliensis dicitur, mihi tamenn inde nondum obvia Legerunt in Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Otto, CFE","50",NA,NA,NA,"Southern America","Cuba",NA,"in Antillarum insula Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Wright, C","683",NA,NA,NA,"Southern America","Cuba",NA,"in Antillarum insula Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Prenleloup, LA","594",NA,NA,NA,"Southern America","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-03 22:00:02-03","FLAS","FLAS","158209","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","B. Stergios, D. Taphorn, A. Albarrán","4661",NA,NA,NA,NA,"Venezuela","Portuguesa",NA,NA,NA,"Preserved herbarium specimen","[Label heading:] Herbario Universitario (Port) U.N.E.LL.E.Z., Produccion Agricola, Guanare.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-04-05 12:31:07-03","UNIVASF","HVASF","13971","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","J.A. Siqueira Filho","2750","2012","01","31","América do Sul","Costa Rica","San José","Costa Rica, sem local preciso","700","700",NA,"Epífita, inflorescência vermelha, flores alvas. Material cultivado no Bromeliário Biouniverso n° 394, oriundo da Costa Rica, América Central, coletado em 13/09/2001 e cultivado no Jardim Botânico de Viena, Áustria.","HVASF013971","Não disponível",NA,NA,"J.A. Siqueira Filho","HVASF013971_v01 HVASF013971_v02",NA,"2012","01","31",NA,NA,"9999.000000","9999.000000",NA,NA,NA,"U"
"179","2019-11-21 10:02:37-03","IBt","SP","397593","S","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Versieux, LM","446","2007","07","06","Southern America","Costa Rica","Heredia","Estación Biológica de La Selva","50","50",NA,NA,"SP051809",NA,"-84.003583","10.431278","Versieux, LM","SP051809",NA,NA,NA,NA,NA,NA,"-84.003583","10.431278",NA,NA,NA,NA
"180","2019-11-21 10:02:47-03","IBt","SP","67567","S","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Godfrey, RK","62628","1962","11","03",NA,"Estados Unidos","Florida","1/2 mile N of Woodville.",NA,NA,NA,NA,"SP053050","Leon",NA,NA,NA,"SP053050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
