"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","individualCount","typeStatus"
"151","2013-08-23 04:12:00-03","MO","MOBOT","2836805","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Lynn G. Clark","Clark 660","1990","2","10","South America","Brazil","Minas Gerais",NA,"Mun. Itamonte, Parque Nacional de Itatiaia, Pico das Agulhas Negras, near abrigo Rebouças, Rio Campo Belo,","-44.63333","-22.38333","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2009-10-21 07:13:00-02","MO","MOBOT","2838973","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","L.G. Clark","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35769","1972","2","10","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Summit of the Pico do Itambé; Shrubby vegetation mostly to 1m or less, with mossy ground coverin organic soil overlying sandy soil on sandstone rocks.",NA,NA,"2250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","2839067","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","G. Hatschbach","R. Kummrow","Kummrow 3173","1989",NA,NA,"South America","Brazil","Paraná",NA,"Moroo Mãe Catira (mun. Quatro Barras).",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-01-15 10:00:00-02","MO","MOBOT","101094378","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","L. Krieger","L. Krieger","Krieger 14177","1976","7","7","South America","Brazil","Minas Gerais","Caparaó","Parque Nacional do Caparaó. V. Pio-Correa I, 492.","-41.9043998718262","-20.523099899292","1500.00000000","2500.00000000",NA,NA,NA,NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA,"1",NA
"155","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","04448","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"L. Clark",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Brumadinho","16 km de Belo Horizonte","-44.1996994018555","-20.1432991027832",NA,NA,NA,"Campo rupestre, bamboo in large colonies along ...;",NA,NA,NA,NA,"26639","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"156","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","04449","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"L. Clark",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Brumadinho","16 km de Belo Horizonte","-44.1996994018555","-20.1432991027832",NA,NA,NA,"Campo rupestre, bamboo along streams on slopes ...;",NA,NA,NA,NA,"26639","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"157","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","04470","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"L. Clark",NA,NA,NA,NA,"América do Sul","Brasil","Rio de Janeiro","Teresópolis","Parq. Nac. Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,"In campo de altitude, growing with grasses and other forbs.;",NA,NA,NA,NA,"38539","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"158","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","04469","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"L. Clark",NA,NA,NA,NA,"América do Sul","Brasil","Rio de Janeiro","Teresópolis","Parq. Nac. Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,"In campo de altitude, growing with grasses and other forbs.;",NA,NA,NA,NA,"38539","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"159","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","02762","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"L. Clark",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Caparaó","Parque Nac. de Caparaó","-41.9043998718262","-20.523099899292",NA,NA,NA,"Campo de altitude.;",NA,NA,NA,NA,"15056","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"160","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","02763","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"L. Clark",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Caparaó","Parque Nac. de Caparaó","-41.9043998718262","-20.523099899292",NA,NA,NA,"A few clumps found in flower.;",NA,NA,NA,NA,"15056","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"161","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","02686","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"L. Clark",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Itamonte","parque nac. de Itatiaia","-44.8699989318848","-22.283899307251",NA,NA,NA,"Campo de altitude. Plants in discrete clumps, near streams or seeps.;",NA,NA,NA,NA,"26914","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"162","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","06037","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"L. Clark",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Campos do Jordão","Pico de Itapeva","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Along stream in campo de altitude with some shrubby ...;",NA,NA,NA,NA,"21048","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"163","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","04444","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"L. Clark",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Caeté","serra da piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,"Campo rupestre / campo de altitude, more humid side of ...;",NA,NA,NA,NA,"22051","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"164","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","27490","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","L.G. Clark","J.M. Silva",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Paranaguá","serra da prata","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Ereta, 30 cm, campo úmido de altitude;",NA,NA,NA,NA,"24916","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"165","2015-05-20 10:36:26-03","UFERSA","MOSS","10665","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Filgueiras, T.S.","Cavada, B.S.","s.n.","1994","08","18","América do Sul","Brasil","Rio de Janeiro","Itatiaia","Parna de Itatiaia.","-44.5633","-22.4961",NA,NA,NA,"arbusto.",NA,NA,NA,NA,"19648","auto","1997",NA,NA,NA,NA,NA,NA
"166","2020-08-31 09:21:10-03","INPA","INPA","70121","S","Plantae","Monocotyledon","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Gibertoni, TB; Gomes-Silva, AC","Soderstrom, TR","1927","1972","04","04","Southern America","Brasil","Rio de Janeiro",NA,"Boundary of Municípios of Petrópolis and Teresópolis. Serra dos Órgãos: Morro Açu. Habitat resembling Andean páramos-gneiss slopes with boulders, covered by bunch grasses such as Cortaderia, Agrostis, Bromus; cool mists and rains frequent; lowest tem","-43.033333","-22.466667","2232","2232",NA,NA,"INPA0070121","INPA0070121 INPA0070121_e INPA0070121_e1","-43.033333","-22.466667",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"167","2020-06-15 15:31:09-03","UNESP-RC","HRCB","64766","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Kleber R. Silva, Letícia C. Seidinger, Ricardo A. Gonçalves","Grupo Vermelho",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia - Parte Alta/Estrada antes do Abrigo Rebouças","-44.685939","-22.382139",NA,NA,NA,NA,NA,NA,"44º41'9.38W","22º22'55.70S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-18 11:50:01-03","UERJ","HRJ","12842","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Ilaíne Matos","Ilaíne Matos","215","2017","03","12",NA,"Brasil","Rio de Janeiro","Itatiaia","Trilha para o Morro do Couto.","-44.7","-22.366667","2400","2400",NA,"Habito: erva","HRJ00011900",NA,"44º42'W","22º22'S",NA,NA,"2017",NA,"06","30",NA,NA,NA
"169","2021-03-01 11:50:42-03","UFPE","UFP","27169","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","Nees","Hatschbach, G","Cordeiro, J","UFP1548","1999","07","01",NA,"Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,"Cespitosa, 70 cm.; Cespitosa, 70 cm.","UFP027169",NA,NA,NA,"55154","auto","1999",NA,NA,NA,NA,NA,NA
"170","2020-09-12 05:00:02-03","US","US","2874646","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Arundinaria","pinifolia","Arundinaria pinifolia","Nees in Mart.",NA,"F. Sellow","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"[This is a collection event record attached to numerous Sellow specimens from Brazil without collection date or locality. Do not modify.]",NA,NA,NA,NA,NA,NA,"US00028290","US00028290_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1","Lectotype"
"171","2020-09-12 05:00:02-03","US","US","3289620","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"L. G. Clark, M. Morel & S. Sarahyba","789","1991","2","11","South America - Neotropics","Brazil","Rio de Janeiro","Teresópolis","Parque nacional serra dos orgaos, campo das antas, trail to pedra do sino","-43.0167","-22.45","2100","2100",NA,NA,"US00452359","US00452359_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","1021583","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"A. F. M. Glaziou","6446","1872","10","22","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00010413","US00010413_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","3289636","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"L. G. Clark, M. Morel, S. Sarahyba & L. Sylvestre","660","1990","2","10","South America - Neotropics","Brazil","Minas Gerais","Itamonte","Parque nacional de itatiaia, pico das agulhas negras, near abrigo reboucas, rio campo belo","-44.6333","-22.3833","2300","2300",NA,NA,"US00452369","US00452369_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","1129868","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"-. Lietzelburg","411","1909",NA,NA,"South America - Neotropics","Brazil",NA,NA,"Petropolis",NA,NA,NA,NA,NA,NA,"US00010405","US00010405_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","1257733","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"A. Chase","9669","1925","4","30","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do caparao",NA,NA,"2100","2200",NA,NA,"US00010399","US00010399_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","2725760","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"W. R. Anderson","35769","1972","2","10","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do espinhaco",NA,NA,"2250","2250",NA,NA,"US00010407","US00010407_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","557554","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"F. Sellow","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00010400","US00010400_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","3288006","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Clark, L. G., (ISC), Iowa State University","L. G. Clark, M. Morel & S. Sarahyba","790","1991","2","11","South America - Neotropics","Brazil","Rio de Janeiro","Teresópolis","Parque nacional serra dos orgaos, campo das antas, trail to pedra do sino","-43.0167","-22.45","2100","2100",NA,NA,"US00502225","US00502225_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","3289626","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"L. G. Clark & P. G. Windisch","1056","1992","3","2","South America - Neotropics","Brazil","São Paulo",NA,"Campos do jordao, pico de itapeya, below main parking","-45.6167","-22.75","1900","1900",NA,NA,"US00452386","US00452386_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","3260485","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Pianissola M., E., (HUEFS), Universidade Estadual de Feira de Santana (BRAZIL)","X. Londoño & S. Sarahyba","709","1992","3","6","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Parque nacional de itatiaia, pico de agulhas negras",NA,NA,"2280","2280",NA,NA,"US00502273","US00502273_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","3289640","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"L. G. Clark & M. Morel","704","1990","2","23","South America - Neotropics","Brazil","Minas Gerais","Caparaó","Parque nacional de caparao, trail to pico de bandeira","-41.8167","-20.45","2200","2200",NA,NA,"US00452373","US00452373_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","2725306","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"T. R. Soderstrom","1927","1972","4","4","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Petropolis, teresopolis",NA,NA,"2232","2232",NA,NA,"US00010394","US00010394_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","1284433","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"P. K. Dusén","2140","1903","10","19","South America - Neotropics","Brazil",NA,NA,"Serra do itatiana",NA,NA,"2300","2300",NA,NA,"US00010403","US00010403_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","2830407","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Riedel, --","436",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00010207","US00010207_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","2830409","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"A. F. M. Glaziou","1868",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"Serra do orgaos, ecacumine",NA,NA,NA,NA,NA,NA,"US00010411","US00010411_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","2725305","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"T. R. Soderstrom","1927","1972","4","4","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Petropolis, teresopolis",NA,NA,"2232","2232",NA,NA,"US00010393","US00010393_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","2725759","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"W. R. Anderson","35769","1972","2","10","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do espinhaco",NA,NA,"2250","2250",NA,NA,"US00010408","US00010408_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","3289635","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"L. G. Clark, M. Morel, S. Sarahyba & L. Sylvestre","660","1990","2","10","South America - Neotropics","Brazil","Minas Gerais","Itamonte","Parque nacional de itatiaia, pico das agulhas negras, near abrigo reboucas, rio campo belo","-44.6333","-22.3833","2300","2300",NA,NA,"US00452368","US00452368_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","1021578","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"A. F. M. Glaziou","2831",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"[Minas Gerais is probably dubious for most of the catalog records attached to this collection event record, and locality data should be confirmed from individual specimens]",NA,NA,NA,NA,NA,NA,"US00010414","US00010414_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","3289639","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"L. G. Clark & M. Morel","703","1990","2","23","South America - Neotropics","Brazil","Minas Gerais","Caparaó","Parque nacional de caparao, trail to pico de bandeira","-41.8167","-20.45","2200","2200",NA,NA,"US00452372","US00452372_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","3288008","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Clark, L. G., (ISC), Iowa State University","L. G. Clark & M. Morel","720a","1990","3","1","South America - Neotropics","Brazil","Minas Gerais","Caeté","Serra da piedade, trail descending behind the sanctuary","-43.6667","-19.8167","1580","1580",NA,NA,"US00502220","US00502220_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","2706778","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"G. Hatschbach","2221b","1969","9","25","South America","Brazil","Paraná",NA,"Serra ibitiraquire, abrigo",NA,NA,"1600","1600",NA,NA,"US00010397","US00010397_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","2830408","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Riedel, --","436",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00010208","US00010208_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","2725304","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"T. R. Soderstrom","1927","1972","4","4","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Petropolis, teresopolis",NA,NA,"2232","2232",NA,NA,"US00010392","US00010392_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","289963","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"E. Warming","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00010396","US00010396_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","1762595","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"A. F. M. Glaziou","16626",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00010401","US00010401_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"197","2020-09-12 05:00:02-03","US","US","3019147","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"W. R. Anderson","35769","1972","2","10","South America - Neotropics","Brazil","Minas Gerais",NA,"Pico do itambe",NA,NA,"2250","2250",NA,NA,"US00010882","US00010882_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"198","2020-09-12 05:00:02-03","US","US","1255433","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"A. Chase","8292","1925","1","17","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Itatiaia",NA,NA,"2400","2500",NA,NA,"US00010409","US00010409_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"199","2020-09-12 05:00:02-03","US","US","1503284","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"-. Luederwaldt","6853","1906","5",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Itatiaya",NA,NA,NA,NA,NA,NA,"US00010402","US00010402_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","1021581","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"A. F. M. Glaziou","16626",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"Orgaos, petropolis",NA,NA,NA,NA,NA,NA,"US00010412","US00010412_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"201","2020-09-12 05:00:02-03","US","US","3318417","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"P. von Luetzelburg","6277","1915","8",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"US01046400","US01046400_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"202","2019-12-09 17:30:41-03","UFPR","EFC","6662","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Tramujas, A.P.","Stoltz Jr., L.H.","18","1997","02","28",NA,"Brasil","Paraná","Campina Grande do Sul","Morro Itapiroca - Serra dos Órgãos","-48.8353","-25.2466",NA,NA,NA,"Herbácea 40 cm, frequente em campo altomontano a 1700 m s.n.m. __COMMOM_NAME__: caratuva","EFC006662",NA,"-48.8353","-25.2466",NA,NA,"1997",NA,"03","28",NA,NA,NA
"203","2019-12-09 17:30:41-03","UFPR","EFC","6660","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Roderjan, C.V.","Roderjan, C.V.","1357","1997","02","28",NA,"Brasil","Paraná","Campina Grande do Sul","Morro Itapiroca - Serra dos Órgãos","-48.8353","-25.2466",NA,NA,NA,"Herbácea 30 cm, frequente em campo altomontano a 1700 m s.n.m. __COMMOM_NAME__: caratuva","EFC006660",NA,"-48.8353","-25.2466",NA,NA,"1997",NA,"02","27",NA,NA,NA
"204","2019-12-09 17:30:41-03","UFPR","EFC","6661","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Tramujas, A.P.","Tramujas, A.P.",NA,"1997","02","28",NA,"Brasil","Paraná","Campina Grande do Sul","Morro Itapiroca - Serra dos Órgãos","-48.8353","-25.2466",NA,NA,NA,"Herbácea 50 cm, frequente em campo altomontano a 1700 m s.n.m. __COMMOM_NAME__: caratuva","EFC006661",NA,"-48.8353","-25.2466",NA,NA,"1997",NA,"03","27",NA,NA,NA
"205","2019-12-09 17:30:41-03","UFPR","EFC","8298","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Roderjan, C.V.","Roderjan, C.V.","1580","1999","03","12",NA,"Brasil","Paraná","Campina Grande do Sul","Pico Camapuã","-48.8569","-25.2546",NA,NA,NA,"Arbusto 50 cm, eventual em pequenos grupos em campo de altitude a 1700m s.n.m. Estéril. __COMMOM_NAME__: Caratuva","EFC008298",NA,"-48.8569","-25.2546",NA,NA,"1999",NA,"03","12",NA,NA,NA
