"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","county","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","maximumElevationInMeters","fieldNumber","individualCount"
"165","2020-09-12 05:00:02-03","US","US","1065382","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","H. F. Pittier","8928","1920","7","1","South America - Neotropics","Venezuela","Carabobo","Near Palito, road from Valencia to Puerto Cabello",NA,NA,NA,"US01764433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"166","2020-09-12 05:00:02-03","US","US","2584193","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. A. Steyermark & M. Rabe","96521","1966","8","25","South America - Neotropics","Venezuela","Barinas","Rainforest along highway 5, west of Rio Socopo, between Rio Socopo and town of Socopo (between La Esmeralda and road to Ciudad Bolivia)","175",NA,NA,"US01764426","US01764426_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"167","2020-09-12 05:00:02-03","US","US","2103147","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. Araque Molina & F. A. Barkley","18N.S.108","1948","12","21","South America - Neotropics","Colombia","Norte de Santander","Departamento del N. de Santander, en el valle del rio- Peralonso en los alrededores de Santiago","120",NA,NA,"US01764443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"168","2020-09-12 05:00:02-03","US","US","2686721","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville","105719","1972","3","22","South America - Neotropics","Venezuela","Zulia","Sierra de Perija, quebrada del Rio Omira-kuna (Tumuriasa), cerca de la frontera Colombo-Venezolana suroeste de Pishikakao e Iria","1440",NA,NA,"US01764425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1460",NA,"1"
"169","2020-09-12 05:00:02-03","US","US","1355866","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","E. P. Killip & A. C. Smith","20904","1927","3","19","South America - Neotropics","Colombia","Norte de Santander","Eastern Cordillera, Dept. Norte de Santander, between Chinacota and La Esmeralda","1000",NA,NA,"US01764459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1300",NA,"1"
"170","2020-09-12 05:00:02-03","US","US","3013735","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","S. R. Hill & et al.","12894","1983","6","28","South America - Neotropics","Brazil","Amazonas","State of Amazonas, Canuma, E side of rio Canuma",NA,NA,NA,"US01764360","US01764360_01","-59.07","-4.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"171","2020-09-12 05:00:02-03","US","US","2370292","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","L. Uribe","3770","1961","7","1","South America - Neotropics","Colombia","Casanare","4 kms al norte de Tauramena, en Canoseco","500",NA,NA,"US01764455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"172","2020-09-12 05:00:02-03","US","US","1069503","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","H. F. Pittier","9453","1921","4","10","South America - Neotropics","Venezuela",NA,"Federal District, Quebradita de las Ruinas, around Caracas","800",NA,NA,"US01764424","US01764424_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1000",NA,"1"
"173","2020-09-12 05:00:02-03","US","US","962066","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. Johnston","97","1903","7","11","South America - Neotropics","Venezuela",NA,"San Juan Mountain.","600",NA,NA,"US00998334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"174","2020-09-12 05:00:02-03","US","US","2198728","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","B. Maguire, J. J. Wurdack & G. S. Bunting","35872","1953","10","19","South America - Neotropics","Venezuela","Bolívar","Cerro Altamira, 10 km E of Ciudad Piar","425",NA,NA,"US00768426",NA,"-63.16","7.48",NA,"Aristeguieta, L.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"650",NA,"1"
"175","2020-09-12 05:00:02-03","US","US","3187605","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","M. J. Jansen-Jacobs, B. Welle, D. Gopaul & V. James","2177","1991","1","23","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Warimure, NE of, eastern Kanuku Mts., Rupununi District","200",NA,NA,"US00619307",NA,"-59.33","3.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"500",NA,"1"
"176","2020-09-12 05:00:02-03","US","US","1471908","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","E. Holt & W. Gehriger","198","1929","11","4","South America - Neotropics","Venezuela","Bolívar","Ciudad Bolívar","35",NA,NA,"US00768425",NA,"-63.54","8.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"177","2020-09-12 05:00:02-03","US","US","2270663","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. H. Langenheim","3281","1953","7","11","South America - Neotropics","Colombia","Santander","About 2 km. along road to the west of Quebrada Mensuli, 1 km. south Floridablanca","900",NA,NA,"US01764383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"178","2020-09-12 05:00:02-03","US","US","3457745","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","W. Meier, W. Carmona, R. Castillo & A. Dorante","7443","2000","8","19","South America - Neotropics","Venezuela",NA,"Estado Distrito Federal, Cordillera de la Costa, Macizo del Avila, vertiente norte, al sur de la Urbanizacion Tanaguarena, Cuenca del Rio Cerro Grande","30",NA,NA,"US01764399",NA,"-66.825","10.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"100",NA,"1"
"179","2020-09-12 05:00:02-03","US","US","531935","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. Johnston","97","1903","7","11","South America - Neotropics","Venezuela",NA,"San Juan Mountain.","600",NA,NA,"US00998335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"180","2020-09-12 05:00:02-03","US","US","3328516","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","M. J. Jansen-Jacobs, B. Welle, A. S. Chanderbali, U. Raghoenandan & V. James","3845","1994","2","17","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kumukowau R., Camp 3","160",NA,NA,"US00619306",NA,"-59.03","2.93",NA,"Pruski, J. F.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"181","2020-09-12 05:00:02-03","US","US","987380","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","H. F. Pittier","7255","1917","7","8","South America - Neotropics","Venezuela",NA,"Lower Cotiza, near Caracas","800",NA,NA,"US01764400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1200",NA,"1"
"182","2020-09-12 05:00:02-03","US","US","2582252A","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. López G.","3460","1967","2","26","South America - Neotropics","Peru",NA,"Surco","2034",NA,NA,"US01764354","US01764354_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"183","2020-09-12 05:00:02-03","US","US","1186317","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","E. Pittier","143","1921","10","25","South America - Neotropics","Venezuela",NA,"Federal District, Mountains near Galipan",NA,NA,NA,"US01764436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"184","2020-09-12 05:00:02-03","US","US","3224093","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","P. A. Silverstone-Sopkin","2435","1986","7","30","South America - Neotropics","Colombia","Valle del Cauca","Depto.: Valle, Mpio.: Cali, Cali, Barrio Olimpico, esquina noroccidental de Carrera 24 con Paso Ancho (Calle 13), al sur de un bloque de apartamentos, area abierta cubierto de malezas, al borde de carretera","980",NA,NA,"US01764380","US01764380_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"990",NA,"1"
"185","2020-09-12 05:00:02-03","US","US","2270642","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. H. Langenheim","3007","1953","6","14","South America - Neotropics","Colombia","Santander","Along railroad between Los Bocas and Las Palmas, Departmento de Santander","500",NA,NA,"US01764382","US01764382_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"186","2020-09-12 05:00:02-03","US","US","2109244","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","F. R. Fosberg & N. C. Fassett","21753","1944","4","12","South America - Neotropics","Colombia","Norte de Santander","Cordillera Oriental, 15 km. s. of Cucuta, in valley of Rio Pamplonita, Dept. del Norte de Santander","650",NA,NA,"US01764345",NA,"-72.53","7.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"187","2020-09-12 05:00:02-03","US","US","1010884","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","H. M. Curran & M. Haman","524","1917",NA,NA,"South America - Neotropics","Venezuela",NA,"Cerro Santa Ana, Paraguana Peninsula",NA,NA,NA,"US01764422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"188","2020-09-12 05:00:02-03","US","US","1121500","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","Bro. Ariste-Joseph","s.n.","1920",NA,NA,"South America - Neotropics","Colombia","Huila","El Gigaute, Dept. of Huila",NA,NA,NA,"US01764349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"189","2020-09-12 05:00:02-03","US","US","3038328","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","G. S. Bunting, J. Trujillo & R. A. León","11318","1982","4","1","South America - Neotropics","Venezuela","Zulia","Zulia, Venezuela, Edo. Zulia: Dtto. Lagunillas: Cuenca del Embalse Burro Negro (Pueblo Viejo): laderas occidentales de la Serrania de Ziruma o El Emplado, a lo largo del rio Grande, unos 15 km al norte del Embalse","550",NA,NA,"US01764369","US01764369_01","-70.82","10.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"650",NA,"1"
"190","2020-09-12 05:00:02-03","US","US","417644","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","O. O. Miller & J. Johnston","146","1901","7","23","South America - Neotropics","Venezuela",NA,"El Valle.",NA,NA,NA,"US00998333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"191","2020-09-12 05:00:02-03","US","US","1950542","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","Bro. Gines","190","1948",NA,NA,"South America - Neotropics","Venezuela","Miranda","Miranda: El Hatillo",NA,NA,NA,"US01764368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"192","2020-09-12 05:00:02-03","US","US","1519400","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","E. Holt & E. R. Blake","848","1931","6","8","South America - Neotropics","Venezuela","Bolívar","Ciudad Bolívar","35",NA,NA,"US00768420",NA,"-63.54","8.12",NA,"Pruski, J. F.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"193","2020-09-12 05:00:02-03","US","US","3304882","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","S. Diaz","4354","1990",NA,NA,"South America - Neotropics","Colombia","Boyacá","Colombia, Boyaca, Soata",NA,NA,NA,"US01764384","US01764384_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"194","2020-09-12 05:00:02-03","US","US","3392918","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","T. Henkel & M. Chin","5481","1994","7","9","South America - Neotropics","Guyana","Potaro-Siparuni","Pakaraima Mts; Upper Ireng R watershed; Kaatnang R, near base of Malakwalai-Tipu","700",NA,NA,"US00636132",NA,"-60.2","4.8",NA,"Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"195","2020-09-12 05:00:02-03","US","US","1359456","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","E. P. Killip & A. C. Smith","25176","1929","6","16","South America - Neotropics","Peru","Junín","Dept. Junin: Along Rio Perene, near Hacienda 3 , Colonia Perene","600",NA,NA,"US01764377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"196","2020-09-12 05:00:02-03","US","US","600107","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","H. F. Pittier","1715","1906","7",NA,"South America - Neotropics","Colombia","Magdalena","State of Magdalena, Lower hills on the trail from Rio Frio to S, Dudres de la Sierra [interpreted]","200",NA,NA,"US01764348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"197","2020-09-12 05:00:02-03","US","US","601723","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","H. F. Pittier","5499*","1913","3","19","South America - Neotropics","Venezuela","Miranda","Guinand Estate (Cardenas), Siquire Valley","500",NA,NA,"US01764412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1000",NA,"1"
"198","2020-09-12 05:00:02-03","US","US","1989712","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","H. C. Cutler","8292","1945","3","9","South America - Neotropics","Brazil","Ceará","2 km. west of Maranguape, Ceara","300",NA,NA,"US01764358","US01764358_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"199","2020-09-12 05:00:02-03","US","US","1265277","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","-. Eggers","13104","1891","6","17","South America - Neotropics","Venezuela",NA,"Quebrada de Anasico [interpreted], pr. Caracas",NA,NA,NA,"US01764440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"200","2020-09-12 05:00:02-03","US","US","2046711","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. A. Steyermark","56799","1944","5","28","South America - Neotropics","Venezuela","Trujillo","Along tributary to Rio Carache, between Llanos de Monay and La Cuchilla","760",NA,NA,"US01764414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"915",NA,"1"
"201","2020-09-12 05:00:02-03","US","US","3022458","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","9281A","1969","1","15","South America - Neotropics","Brazil","Roraima","Brazilian Amazonia, Territory of Roraima, Serra da Lua, Dormida, foothills of Serra da Lua, Savanna margin",NA,NA,NA,"US01764359","US01764359_01","-60.1872","-2.4247",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"202","2020-09-12 05:00:02-03","US","US","1797448","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","E. Pérez Arbeláez & J. Cuatrecasas","6443","1939","7","20","South America - Neotropics","Colombia",NA,"Dep. El Valle, hacienda Valparaiso (Zarzal-Bugalagrande)","1070",NA,NA,"US01764445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"203","2020-09-12 05:00:02-03","US","US","1903558","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","A. Gartner N.","11","1946","9","15","South America - Neotropics","Colombia","Antioquia","La Tablaza, Caldas, Antioquia","1600",NA,NA,"US01764344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"204","2020-09-12 05:00:02-03","US","US","2046744","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. A. Steyermark","57715","1944","7","31","South America - Neotropics","Venezuela","Bolívar","Upata, 1-10 km NW of on road to San Felix, between Upata and Altagracia; Rio Upata","700",NA,NA,"US00768423",NA,"-62.38","8.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"205","2020-09-12 05:00:02-03","US","US","1771305","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","E. P. Killip","34473","1939","3","18","South America - Neotropics","Colombia","Meta","Along Quebrada Canabrava, Villavicencio","500",NA,NA,"US01764454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"206","2020-09-12 05:00:02-03","US","US","1434303","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","A. Weberbauer","7658","1927","2","19","South America - Neotropics","Peru","Tumbes","Mts. E. of Hacienda Chicama, Prov. Tumbez, Dept. Tumbez","700",NA,NA,"US01764375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"800",NA,"1"
"207","2020-09-12 05:00:02-03","US","US","1065390","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","H. F. Pittier","8948","1920","7","6","South America - Neotropics","Venezuela","Carabobo","Barbula, on the road from Valencia to Puerto Cabello, along river","380",NA,NA,"US01764418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"208","2020-09-12 05:00:02-03","US","US","601906","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","H. F. Pittier","6176","1913","5","15","South America - Neotropics","Venezuela",NA,"Federal District, Bosque de Catuche, above Caracas","1200",NA,NA,"US01764410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1800",NA,"1"
"209","2020-09-12 05:00:02-03","US","US","1458627","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","G. Klug","4204","1936","1",NA,"South America - Neotropics","Peru","San Martin","Department of San Martin: Juan Jui, Alto Rio Huallaga","400",NA,NA,"US01764379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"800",NA,"1"
"210","2020-09-12 05:00:02-03","US","US","417643","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","O. O. Miller & J. Johnston","145","1901","7","5","South America - Neotropics","Venezuela",NA,"El Valle.",NA,NA,NA,"US00998332","US00998332_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"211","2020-09-12 05:00:02-03","US","US","3280028","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","A. Gröger","1189","1993","10","22","South America - Neotropics","Venezuela","Bolívar","Ciudad Bolívar, Caicara del Orinoco, 2-3 km de Río Aro: Piedra el Peñon","120",NA,NA,"US00768421","US00768421_01","-62.11","7.65",NA,"Pruski, J. F.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"200",NA,"1"
"212","2020-09-12 05:00:02-03","US","US","2614240","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. López G.","212",NA,NA,NA,"South America - Neotropics","Peru","Lima","Depart. Lima, Prov. Matucana, Km 76, Carretera","2450",NA,NA,"US01764356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"213","2020-09-12 05:00:02-03","US","US","1859740","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","G. Simpson","22D","1939","3","3","South America - Neotropics","Venezuela",NA,"Camarata Valley, Venezuela","450",NA,NA,"US01764362","US01764362_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"214","2020-09-12 05:00:02-03","US","US","3213338","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. E. Ramos, L. Ramos & J. J. Ramos","3495","1991","11","9","South America - Neotropics","Colombia","Valle del Cauca","Depto.: Valle del Cauca, Mpio: Buga, Estacion experimental El Vinculo, por la quebrada, entre Sonso y Buga, 15 minutos al Sur de Buga, por la carretra Panamericana","1000",NA,NA,"US01764381","US01764381_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"215","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","R. H. Schomburgk","105",NA,NA,NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"216","2020-09-12 05:00:02-03","US","US","1265289","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","-. Eggers","13467","1891","7","25","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"US01764409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"217","2020-09-12 05:00:02-03","US","US","3294520","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. F. Pruski & J. A. Steyermark","1458","1979","12","21","South America - Neotropics","Venezuela","Bolívar","Upata, ca 16.8 km ESE","400",NA,NA,"US00768424",NA,"-62.21","7.9",NA,"Pruski, J. F.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"218","2020-09-12 05:00:02-03","US","US","3417143","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","P. Mutchnick","1172","1995","4","1","South America - Neotropics","Guyana","E. Berbice-Corentyne","Baranka Landing, Piruru Savanna","20",NA,NA,"US00652969",NA,"-57.2853","5.18917",NA,"Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"219","2020-09-12 05:00:02-03","US","US","1859751","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","F. Tamayo","497","1938","8",NA,"South America - Neotropics","Venezuela",NA,"Federal Dist.: Losa",NA,NA,NA,"US01764099","US01764099_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"220","2020-09-12 05:00:02-03","US","US","2818551","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. H. Kirkbride","2674","1972","11","4","South America - Neotropics","Colombia","Magdalena","Along road from San Pablo to San Pedro de la Sierra","200",NA,NA,"US01764460",NA,"-74.15","10.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"350",NA,"1"
"221","2020-09-12 05:00:02-03","US","US","2621716","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. A. Steyermark & G. S. Bunting","97621","1967","3","11","South America - Neotropics","Venezuela","Yaracuy","Estado Yaracuy: Cerro La Chapa, selva nublada en la fila; norte de Nirgua","1200",NA,NA,"US01764371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1360",NA,"1"
"222","2020-09-12 05:00:02-03","US","US","1855334","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","E. P. Killip","37155","1943","3","21","South America - Neotropics","Venezuela",NA,"Distrito Federal, Turmerito","930",NA,NA,"US01764407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1025",NA,"1"
