"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"5104","2017-09-11 17:10:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Guazuma","utilis","Guazuma utilis","Poeppig, EF","s.n.",NA,NA,NA,NA,"?",NA,NA,"Floret Decembri",NA,NA,NA,NA,"Poepp.",NA,NA,"in ripa fluminis Huallaga ad Yurimaguas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5105","2020-10-26 09:32:53-03","UNEMAT","NX-FANEROGAMAS","2854","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","tomentosa","Guazuma tomentosa",NA,"BS618","2000","08","11",NA,"Brasil",NA,NA,"Casca lisa. Ocasional.[HABITAT=Mata ciliar]",NA,NA,NA,NA,"H. B. K.",NA,"Mato Grosso","Fazenda Tracajá. Mata Ciliar inundável do Rio das Mortes.","-51.1","-13.07",NA,"235","235","Cocalinho",NA,NA,NA,"-51.10","-13.07",NA,NA,NA,NA,NA,NA,NA,NA
"5106","2020-10-26 09:32:53-03","UNEMAT","NX-FANEROGAMAS","4801","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","tomentosa","Guazuma tomentosa",NA,"BS782","2003","10","15",NA,"Brasil",NA,NA,"Ocasional. Frutos verdes maduros. Caule canaliculado. Ramos novos ferrugíneos. O caule, quando cortado tranversalmente, tem forma de estrela.",NA,NA,NA,NA,"Kunth","Marimon BS","Mato Grosso","Barreira Amarela. Mata Ciliar Inundável. Rio das Mortes.","-50.98","-12.45",NA,NA,NA,"Ribeirão Cascalheira",NA,NA,NA,"-50.98","-12.45","2003","10",NA,NA,NA,NA,NA,NA
"5107","2020-10-26 09:32:53-03","UNEMAT","NX-FANEROGAMAS","2911","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","tomentosa","Guazuma tomentosa",NA,"ES339","1998","08","11",NA,"Brasil",NA,NA,"Ocasional.[HABITAT=Cerrado ss.]",NA,NA,NA,NA,NA,"Lima ES","Mato Grosso","Parque Cuiabá.","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Cuiabá",NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108","2020-12-21 10:14:39-03","UNEMAT","NX-FANEROGAMAS","2912","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia",NA,"ES338","1998","08","11",NA,"Brasil",NA,NA,"[HABITAT=Cerrado ss.]",NA,NA,NA,NA,"Lam.","Lima ES","Mato Grosso","Parque Cuiabá.","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Cuiabá",NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5109","2020-12-21 10:14:39-03","UNEMAT","NX-FANEROGAMAS","3508","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia",NA,"CFB362","2003","10","26",NA,"Brasil",NA,NA,"Casca grossa formando placas de vários tamanhos: entrecasca rosada com exudado incolor.[HABITAT=Mata Mesófila ]",NA,NA,NA,NA,"Lam.","Ratter JA","Mato Grosso","Fazenda Taquaral. Cabeceira do Rio Pindaíba. P.25 / Q. I","-52.33","-15.7",NA,NA,NA,"Barra do Garças",NA,NA,NA,"-52.33","-15.70","2003","10",NA,NA,NA,NA,NA,NA
"5110","2020-10-26 09:32:53-03","UNEMAT","NX-FANEROGAMAS","9199","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia",NA,"395","1988","01","20",NA,"Brasil",NA,NA,"Casca lisa, cheiro de lamaceae[HABITAT=Cerrado]",NA,NA,NA,NA,"L.","Sato","Mato Grosso","Fazenda Altamira",NA,NA,NA,NA,NA,"Ponte Branco",NA,NA,NA,NA,NA,"1988","04",NA,NA,NA,NA,NA,NA
"5111","2020-12-21 10:14:39-03","UNEMAT","NX-FANEROGAMAS","2860","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia",NA,"BS182","1998","11","27",NA,"Brasil",NA,NA,"CAP 63.5 cm. Ocasional.[HABITAT=Cerradão.]",NA,NA,NA,NA,"Lam.","Marimon BS","Mato Grosso","Bairro Estilac Leal, Av. Passo Fundo, em frente ao Laticíneo Lorena, próximo ao Córrego Estilac. Relevo levemente ondulado.","-52.353099822998","-14.6732997894287",NA,NA,NA,"Nova Xavantina",NA,"79739","auto",NA,NA,"1998","11",NA,NA,NA,NA,NA,NA
"5112","2020-12-21 10:14:39-03","UNEMAT","NX-FANEROGAMAS","2857","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia",NA,"18","1999","05","20",NA,"Brasil",NA,NA,"Casca lisa. Fruto imaturo verde.[HABITAT=Cerrado]",NA,NA,NA,NA,"Lam.",NA,"Mato Grosso","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Entrada principal à direita.","-52.353099822998","-14.6732997894287",NA,NA,NA,"Nova Xavantina",NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5113","2020-12-21 10:14:39-03","UNEMAT","NX-FANEROGAMAS","2856","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia",NA,"268","1999","11","11",NA,"Brasil",NA,NA,"Casca lisa,[HABITAT=Cerrado]",NA,NA,NA,NA,"Lam.","Viana RHO","Mato Grosso","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Estrada de acesso ao Campus.","-52.353099822998","-14.6732997894287",NA,NA,NA,"Nova Xavantina",NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5114","2020-12-21 10:14:39-03","UNEMAT","NX-FANEROGAMAS","2855","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia",NA,"64","1999","09","10",NA,"Brasil",NA,NA,"Relevo levemente ondulado. Flores com pétalas verde-amareladas.",NA,NA,NA,NA,"Lam.","Rosa, CN","Mato Grosso","Campus Universitário da UNEMAT. Parque do Bacaba ao lado da casa (Bacaba), a 10 m.","-52.353099822998","-14.6732997894287",NA,NA,NA,"Nova Xavantina",NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5115","2020-10-26 09:32:53-03","UNEMAT","NX-FANEROGAMAS","13491","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia",NA,"ACL14","2011","05","12",NA,"Brasil",NA,NA,"Crescendo no interior da mata, frutos jovens verdes com cheiro adocicado e comestíveis, casca lisa e entrecasca branca.",NA,NA,NA,NA,"L.",NA,"Mato Grosso","Fragmento preservado do rio das Mortes, acima do hotel fazenda.","-52.353099822998","-14.6732997894287",NA,NA,NA,"Nova Xavantina",NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5116","2020-12-21 10:14:39-03","UNEMAT","NX-FANEROGAMAS","2858","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia",NA,NA,"1998","10","16",NA,"Brasil",NA,NA,"Material coletado: ramo com folhas, flores e futo.[HABITAT=Mata Ciliar. ]",NA,NA,NA,NA,"Lam.","Lima JS","Mato Grosso","Praia do Chiquito, a 12 km da área urbana de Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,"Nova Xavantina",NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5117","2020-12-21 10:14:39-03","UNEMAT","NX-FANEROGAMAS","2861","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia",NA,"301","1994","10",NA,NA,"Brasil",NA,NA,"Isolada em área de pasto.",NA,NA,NA,NA,"Lam.",NA,"São Paulo",NA,"-49.3800010681152","-20.0300006866455",NA,NA,NA,"Paulo de Faria",NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5118","2020-12-21 10:14:39-03","UNEMAT","NX-FANEROGAMAS","2859","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia",NA,NA,"1980","10","08",NA,"Brasil",NA,NA,"N. V.: mutamba.[HABITAT=Mata decídua]",NA,NA,NA,NA,"Lam.","Proença, C","Destrito Federal","Na margem de mata decídua sobre rochas calcáreas. Perto do Rio das Salinas.","-47.95","-15.52",NA,"770","770",NA,NA,NA,NA,"-47.95","-15.52","1994",NA,NA,NA,NA,NA,NA,NA
"5119","2021-02-08 12:43:18-03","UFRGS","ICN","082266","S","Plantae","Malvaceae","Guazuma","cf. ulmifolia","Guazuma cf. ulmifolia","Araujo, AP","434","1987","04","17","América do Sul","Brasil",NA,NA,"Doação HRB; Árvore, 15 m de altura, 10 cm de diâmetro, diâmetro da copa 8 m. Caule cinza fissurado, folhas verdes e flores liláses.; Predomina nas várzeas, sendo a principal árvore que regenera nas capoeiras de terrenos aluviais. Frequência densa. Ve",NA,NA,"Dicotyledon",NA,"Lam.","Araujo, AP","AC","Margem do rio Tarauacá","-71.933333","-9",NA,NA,NA,"Jordão",NA,NA,NA,"-71.933333","-9","1987","04","17",NA,NA,NA,NA,NA
"5120","2021-02-08 12:43:20-03","UFRGS","ICN","192289","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Molz, M","s.n.",NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Lam.","Molz, M","RS","Santuário Das Mães","-51.136944","-29.654444",NA,"144","144","Novo Hamburgo",NA,NA,NA,"-51.136944","-29.654444",NA,NA,NA,NA,NA,NA,NA,NA
"5121","2021-02-08 12:43:18-03","UFRGS","ICN","082165","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Sarmento, AC","825","1984","11","16","América do Sul","Brasil",NA,NA,"Doação HRB; Árvore com 4 m de altura; flor branca; frequência média; Vegetação estepe arbórea aberta (caatinga); solo aluvial; relevo plano",NA,NA,"Dicotyledon",NA,"Lam.","Bautista, HP","CE","Lagoa Grande","-38.7","-6.2",NA,NA,NA,"Orós",NA,NA,NA,"-38.7","-6.2","1985","04","02",NA,NA,NA,NA,NA
"5122","2021-02-08 12:43:18-03","UFRGS","ICN","003818","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Breteler, FJ","3661","1964","03","11","América do Sul","Venezuela",NA,NA,"Doação; Tree, lowly branched, 11 m tall. Bark shallowly fissured. Leaves young, very slightly scabrid, pale breen, dull. Calyx pale green, reflexed. Corolla yellowish-green. Forked appendages of the corolla erect, dark red. Anthers cream-coloured. Fr",NA,NA,"Dicotyledon",NA,"Lam.","Cristóbal, CL","Barinas","Ticoporo forest reserve; bank of Bumbun River","-70.75","8.25",NA,NA,NA,NA,NA,NA,NA,"-70.75","8.25",NA,NA,NA,NA,NA,NA,NA,NA
"5123","2021-02-08 12:43:18-03","UFRGS","ICN","003823","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Breteler, FJ","3266","1963","11","06","América do Sul","Venezuela",NA,NA,"Doação; Tree with large crown, 6 m tall. Leaves papery, dull, medium green and slightly scabrid above, paler beneath. Fruits green.; In and along dry river-bed with small trees and shrubs. Lateritic, rocky soil.",NA,NA,"Dicotyledon",NA,"Lam.","Breteler, FJ","Mérida","30 km SW of Mérida along road to San Cristóbal",NA,NA,NA,NA,NA,"Mérida",NA,NA,NA,NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA
"5124","2021-02-08 12:43:18-03","UFRGS","ICN","045684","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Krapovickas, A; Cristóbal, CL","33902","1978","04","30","América do Sul","Paraguai",NA,NA,"Doação CTES; Arbusto de 2 m de altura; flores amarillas; Em la orilla del camino",NA,NA,"Dicotyledon",NA,"Lam.",NA,"Central","Alrededores de Areguá, camino a Luque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5125","2021-02-08 12:43:18-03","UFRGS","ICN","082194","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Pereira, JBS; et al.","6","1986","12","06","América do Sul","Brasil",NA,NA,"Doação HRB; Arbórea com 8 m de altura; folha alterna (serrilhada); frequência média, densa; Vegetação secundária (capoeira); solo/textura: areno, argilosa. Relevo: plano, levemente ondulado.",NA,NA,"Dicotyledon",NA,"Lam.","Pinto, GCP","PA","Faz. Cedrinho, próximo ao Rio Vermelho","-49.216667","-5.616667",NA,NA,NA,"Marabá",NA,NA,NA,"-49.216667","-5.616667","1987","02","16",NA,NA,NA,NA,NA
"5126","2021-02-08 12:43:20-03","UFRGS","ICN","191404","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Molz, M","s.n.","2010","03","21","América do Sul","Brasil",NA,NA,"Coordenadas em UTM; Árvore, 6-7m altura, flores amareladas.; Beira da estrada.",NA,NA,"Dicotyledon",NA,"Lam.","Molz, M","RS",NA,"-51.762778","-29.797778",NA,"101","101","São Leopoldo",NA,NA,NA,"-51.762778","-29.797778",NA,NA,NA,NA,NA,NA,NA,NA
"5127","2021-02-08 12:43:18-03","UFRGS","ICN","122461","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Silveira, AL","4","2001","04","02","América do Sul","Brasil",NA,NA,"Árvore com 8,0 m, pouco latescente, cerrado",NA,NA,"Dicotyledon",NA,"Lam.","Sobral, M","RO",NA,"-62.066111","-12.265833",NA,"260","260","Alta Floresta d'Oeste",NA,NA,NA,"-62.066111","-12.265833",NA,NA,NA,NA,NA,NA,NA,NA
"5128","2021-02-08 12:43:18-03","UFRGS","ICN","124728","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Guedes, ML; et al.","2568","1992","02","18","América do Sul","Brasil",NA,NA,"Árvore com aproximadamente 10m de altura; flores amarelas; frutos cápsula, castanhos. Vegetação Secundária da Floresta Atlântica.",NA,NA,"Dicotyledon",NA,"Lam.","et al.; G.C. Pinto","BA","área de Pituaçu (UCSal). 12°57'06 S 38°25'12 W","-38.42","-12.951667",NA,NA,NA,"Salvador",NA,NA,NA,"-38.42","-12.951667",NA,NA,NA,NA,NA,NA,NA,NA
"5129","2021-02-08 12:43:18-03","UFRGS","ICN","085501","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Pedralli; et al.","s.n.","1987","10","20","América do Sul","Brasil",NA,NA,"Doação CETEC",NA,NA,"Dicotyledon",NA,"Lam.","Stehmann, J","MG",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,"Nova Ponte",NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5130","2021-02-08 12:43:18-03","UFRGS","ICN","161276","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Ferreira, JA; et al.","s.n.","2000","03","21","América do Sul","Brasil",NA,NA,"Doação do Herbário FUEL; árvore 5m, frutos imaturos verdes; borda da mata",NA,NA,"Dicotyledon",NA,"Lam.","Vieira, AOS","PR","Fazenda Congonhas","-50.9131011962891","-23.0699996948242",NA,NA,NA,"Rancho Alegre",NA,"11419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5131","2021-02-08 12:43:18-03","UFRGS","ICN","090827","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Bueno, RM","s.n.","1991","05","10","América do Sul","Brasil",NA,NA,"Arvoreta",NA,NA,"Dicotyledon",NA,"Lam.","Sobral, M","RS","Morungava","-50.9919013977051","-29.9444007873535",NA,NA,NA,"Gravataí",NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5132","2021-02-08 12:43:18-03","UFRGS","ICN","001970","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Schultz, AR","1970","1958","12","17","América do Sul","Brasil",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Lam.","Almeida, O","RS","Ao pé do morro","-51.1483001708984","-29.8246994018555",NA,NA,NA,"Sapucaia do Sul",NA,"7291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5133","2021-02-08 12:43:20-03","UFRGS","ICN","161919","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Molz, M","s.n.","2007","09","24","América do Sul","Brasil",NA,NA,"Árvore, 8 m de altura, Com fruto; Floresta de encosta",NA,NA,"Dicotyledon",NA,"Lam.","Molz, M","RS","estrada para Fazenda Fialho","-50.7806015014648","-29.6506004333496",NA,NA,NA,"Taquara",NA,"22252","auto",NA,NA,"2007","09","24",NA,NA,NA,NA,NA
"5134","2021-02-08 12:43:18-03","UFRGS","ICN","085427","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Lima, JCA; Pinto, GCP; et al.","196","1983","11","10","América do Sul","Brasil",NA,NA,"Doação HRB; Árvore de aproximadamente 5 m de altura; flores brancas, pequenas; frutos esféricos, muricados; Vegetação secundária da Floresta Ombrófila Densa",NA,NA,"Dicotyledon",NA,"Lam.","Bautista, HP; Lima, JCA; Pinto, GCP","BA","Distrito de Humildes, entroncamento da BR-324 com a BR-101","-38.9667015075684","-12.2666997909546",NA,NA,NA,"Feira de Santana",NA,"46325","auto",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA
"5135","2021-02-08 12:43:18-03","UFRGS","ICN","085502","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Pedralli; et al.","s.n.","1987","10","19","América do Sul","Brasil",NA,NA,"Doação CETEC; Árvore ca. 5 m; flor amarela",NA,NA,"Dicotyledon",NA,"Lam.","Stehmann, JR","MG",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,"Nova Ponte",NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5136","2021-02-08 12:43:18-03","UFRGS","ICN","149366","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Silva, JM; Barbosa, E","5372","2006","11","19","América do Sul","Brasil",NA,NA,"Doação MBM.; Arbusto, 1m, fruto imaturo.; Cerrado.",NA,NA,"Dicotyledon",NA,"Lam.","Hatschbach, G","MS","estrada Bonito- Anastácio km 21","-56.4818992614746","-21.1210994720459",NA,NA,NA,"Bonito",NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5137","2021-02-08 12:43:20-03","UFRGS","ICN","165693","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Vieira, FJ","28","2008","07","18","América do Sul","Brasil",NA,NA,"doação MBM; árvore, 10m, frutos de cor marrom-escura; floresta estacional semidecídual",NA,NA,"Dicotyledon",NA,"Lam.","Cordeiro, J; Barbosa, E","PR","Caiuá-Ilha Grande RPPN Fazenda da Mata","-53.4844017028809","-23.0835990905762",NA,NA,NA,"Querência do Norte",NA,"31834","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5138","2021-02-08 12:43:18-03","UFRGS","ICN","161277","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Pavão, OC; et al.","s.n.","2000","06","29","América do Sul","Brasil",NA,NA,"Doação do Herbário FUEL; árvore 8m, frutos imaturos verde e maduros preto.; borda da mata ciliar",NA,NA,"Dicotyledon",NA,"Lam.",NA,"PR","Fazenda Taquara","-50.7411003112793","-23.7275009155273",NA,NA,NA,"São Jeronimo da Serra",NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5139","2021-02-08 12:43:18-03","UFRGS","ICN","146734","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Kinupp, VF; Bührnheim, CM","3171","2006","06","12","América do Sul","Brasil",NA,NA,"Árvore; 6,0 m; flores amarelas; frutos jovens verdes; sementes comestíveis e goma do tronco cozido usada para clarear açúcar.; Borda de capoeira na beira da estrada de acesso ao centro do Município - lado direito do asfalto no sentido BR 116 ao centr",NA,NA,"Dicotyledon",NA,"Lam.","Kinupp, VF","RS",NA,"-51.173900604248","-29.6483001708984",NA,NA,NA,"Estância Velha",NA,"6350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5140","2021-02-08 12:43:18-03","UFRGS","ICN","004060","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Schultz, AR","4060","1966","03","31","América do Sul","Brasil",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Lam.","Steigleder, M","RS","Itacolomi","-50.9919013977051","-29.9444007873535",NA,NA,NA,"Gravataí",NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5141","2021-02-08 12:43:18-03","UFRGS","ICN","086293","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Sobral, M; Brack, P; Paiva, M","1440","1983","02",NA,"América do Sul","Brasil",NA,NA,"Arvoreta 3-5 m; flores amareladas; Em beira de mata",NA,NA,"Dicotyledon",NA,"Lam.","Sobral, M","RS","Morro Itacolomi","-50.9919013977051","-29.9444007873535",NA,NA,NA,"Gravataí",NA,"25424","auto",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA
"5142","2021-02-08 12:43:18-03","UFRGS","ICN","004833","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Schultz, AR; Irgang, B","s.n.","1968","04","10","América do Sul","Brasil",NA,NA,"Árvore de mais ou menos 4 m de altura",NA,NA,"Dicotyledon",NA,"Lam.","Almeida, O; Irgang, B","RS","Morro Itacolomi","-50.9919013977051","-29.9444007873535",NA,NA,NA,"Gravataí",NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5143","2021-02-08 12:43:18-03","UFRGS","ICN","053193","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Baptista, LRM; et al.","s.n.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore; Comum na encosta do morro",NA,NA,"Dicotyledon",NA,"Lam.","Baptista, LRM; et al.","RS","Santa Tecla","-50.9919013977051","-29.9444007873535",NA,NA,NA,"Gravataí",NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5144","2021-02-08 12:43:20-03","UFRGS","ICN","162990","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Grings, M","812",NA,NA,NA,"América do Sul","Brasil",NA,NA,"árvore de 10 m de alt.; flores amarelas; no pátio em frente ao bar da FACED",NA,NA,"Dicotyledon",NA,"Lam.","Grings, M","RS","Campus do Centro-UFRGS","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Porto Alegre",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5145","2021-02-08 12:43:18-03","UFRGS","ICN","135282","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Milanesi, L; Brack, P","s.n.","2004","09","04","América do Sul","Brasil",NA,NA,"com frutos",NA,NA,"Dicotyledon",NA,"Lam.","Kinupp, VF","RS","no terreno da pousada próximo ao mirante","-50.5196990966797","-29.8174991607666",NA,NA,NA,"Santo Antônio da Patrulha",NA,"29157","auto",NA,NA,"2006","08","17",NA,NA,NA,NA,NA
"5146","2021-02-08 12:43:18-03","UFRGS","ICN","082516","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Hagelund, K","15315","1984","10","16","América do Sul","Brasil",NA,NA,"Árvore de mais ou menos 15 cm de altura; Possivelmente plantada",NA,NA,"Dicotyledon",NA,"Lam.","Sobral, M","RS","Morro Sapucaia","-51.1483001708984","-29.8246994018555",NA,NA,NA,"Sapucaia do Sul",NA,"7291","auto",NA,NA,"1984","12",NA,NA,NA,NA,NA,NA
"5147","2021-02-08 12:43:18-03","UFRGS","ICN","053521","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Waechter, JL","1936","1982","11","13","América do Sul","Brasil",NA,NA,"Árvore, ca. 10 m de alt.; frutos imaturos; Em interior de mata",NA,NA,"Dicotyledon",NA,"Lam.","Sobral, M","RS","Santa Cristina do Pinhal","-50.7806015014648","-29.6506004333496",NA,NA,NA,"Taquara",NA,"22252","auto",NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"5148","2021-02-08 12:43:18-03","UFRGS","ICN","132827","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Kinupp, VF","2998","2005","09","24","América do Sul","Brasil",NA,NA,"Árvore; 6,0 m; flores com pétalas cuculadas amarelas e cheirosas; frutos imaturos verdes; sementes comestíveis usadas no fabrico de sorvetes.; Próximo ao Auditório da FCA-UNESP;",NA,NA,"Dicotyledon",NA,"Lam.","Kinupp, VF","SP","Campus FCA UNESP Fazenda Lageado","-48.439998626709","-22.8799991607666",NA,NA,NA,"Botucatu",NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5149","2021-02-08 12:43:20-03","UFRGS","ICN","192456","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Duarte, L","761","1966","10","14","América do Sul","Brasil",NA,NA,"Doação HB 44870; Árvore de 10 m, flores brancas",NA,NA,"Dicotyledon",NA,"Lam.","Gonçalez, VM","SP","Estrada entre Casa Branca e Porto Ferreira","-47.0800018310547","-21.7700004577637",NA,NA,NA,"Casa Branca",NA,"27086","auto",NA,NA,"2012","05","15",NA,NA,NA,NA,NA
"5150","2021-02-08 12:43:18-03","UFRGS","ICN","017513","S","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Viéga, AP","s.n.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Doação; Árvore",NA,NA,"Dicotyledon",NA,"Lam.","Gehrt, A","SP",NA,"-46.6500015258789","-22.5200004577637",NA,NA,NA,"Lindóia",NA,"6377","auto",NA,NA,"1942","08","24",NA,NA,NA,NA,NA
"5151","2020-09-17 10:41:13-03","UEPA","MFS","007987","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Cardoso, A","2555","2017","05","16",NA,"Brasil",NA,NA,"Arvore, cerca de 7m. Crescendo próxima a drenagem.","MFS007987",NA,NA,NA,"Lam.",NA,"Pará","Drenagens","-49.266389","-8.262992","MFS007987 MFS007987_e",NA,NA,"Conceição do Araguaia",NA,NA,NA,"-49.266389","-8.262992",NA,NA,NA,NA,NA,NA,NA,NA
"5152","2020-09-17 10:41:13-03","UEPA","MFS","MFSFR000219","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Braga, M","s.n.","2018","09","27",NA,"Brasil",NA,NA,"Mutamba&nf;Fruto do tipo cápsula rúptil e quando maduro, apresenta coloração preta ou cinza-escuro e consistência lenhosa, com uma média de 64 sementes.&nf;Informações adicionais: O extrato do fruto é utilizado na produção de xampus, condi","MFSMFSFR0",NA,NA,NA,"Lam.",NA,"Pará","Flona Tapirapé-Aquiri","-50.612064","-5.629711",NA,NA,NA,"Marabá",NA,NA,NA,"-50.612064","-5.629711",NA,NA,NA,NA,NA,NA,NA,NA
