"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","typeStatus","year","month","day","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"278","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. Bruijn","1574","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"Border between Departamentos Antioquia and Bolivar. Secondary forest near the confluence of the river Ité and Tamar into the rivers Cimitara, ± 38 Km W. of Barrancabermeja",NA,"Ebenales","(A. DC.) Eyma",NA,"1967","3","3","100",NA,NA,"-74.25","6.92","Pennington, T. D., (K)",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"279","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. L. Clark","2168","South America - Neotropics","Ecuador","Esmeraldas",NA,NA,NA,NA,"Quininde Cantón, Bilsa Biological Station. Mache mountain, 35 km W of Quinindé, 5 km W of Santa Isabel. Premontane Wet Forest",NA,"Ebenales","(A. DC.) Eyma",NA,"1996","2","26","400","600",NA,"-79.73","0.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"280","2020-09-12 05:00:02-03","US","US","3366280","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","P. Acevedo-Rodriguez, R. Callejas & S. Churchill","6906","South America - Neotropics","Colombia","Chocó",NA,NA,NA,"US00598347","Depart. Choco; Mun. Nuqui; Corregimiento Termales, coastal zone between quebrada Piedra Piedra and Río Terco. Area dominated by Phytelephas palm.",NA,"Ebenales","(A. DC.) Eyma",NA,"1994","9","9",NA,"70",NA,NA,NA,"Pennington, T. D., (K)","Nuqui",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"281","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","D. Neill & F. Hurtado","8869","South America - Neotropics","Ecuador","Pastaza",NA,NA,NA,NA,"Via Auca, 115 km S of Coca, 10 Km S of Napo-Pastaza border; near Río Tiguino. Tropical Moist Forest on low hills. Primary forest",NA,"Ebenales","(A. DC.) Eyma",NA,"1989","1","26","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"282","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. Bruijn","1559","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"Border between Departamento de Antioquia and Departamento Bolivar, Secondary forest near the confluence of the rivers Ité and Tamar into the river Cimitarra, ± 38 km W of Barrancabermeja",NA,"Ebenales","(A. DC.) Eyma",NA,"1967","3","2","100",NA,NA,"-74.25","6.92","Pennington, T. D., (K)",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"283","2020-09-12 05:00:02-03","US","US","3365336","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","P. Acevedo-Rodriguez & J. A. Cedeño M.","7373","South America - Neotropics","Ecuador","Napo",NA,NA,NA,"US00600279","Napo Prov.: Yasuni Forest Reserve; 1-3 km E of Pontificia Universidad Católica del Ecuador Science Station by Tiputini River.",NA,"Ebenales","(A. DC.) Eyma",NA,"1995","6","17","240",NA,"US00600279_01","-76.395","-0.6808","Pennington, T. D., (K)",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"284","2020-09-12 05:00:02-03","US","US","2837481","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. Bruijn","1574","South America - Neotropics","Colombia",NA,NA,NA,NA,"US02702229","Border between Departamentos Antioquia and Bolivar. Secondary forest near the confluence of the river Ité and Tamar into the rivers Cimitara, ± 38 Km W. of Barrancabermeja",NA,"Ebenales","(A. DC.) Eyma",NA,"1967","3","3","100",NA,"US02702229_01","-74.25","6.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"285","2020-09-12 05:00:02-03","US","US","1987584","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","H. García Barriga","13322","South America - Neotropics","Colombia","Cundinamarca",NA,NA,NA,"US02702237","Arriba de Sasaima, Vereda San Bernardo, La Victoria",NA,"Ebenales","(A. DC.) Eyma",NA,"1949","1","30","1800","1900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"286","2020-09-12 05:00:02-03","US","US","2844170","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","H. García Barriga","20047","South America - Neotropics","Colombia","Cundinamarca",NA,NA,NA,"US02702228","Department: Albán; Vereda La Victoria",NA,"Ebenales","(A. DC.) Eyma",NA,"1970","1","16","1800","1900","US02702228_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"287","2020-09-12 05:00:02-03","US","US","1497885","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","G. Klug","1515","South America - Neotropics","Peru","Loreto",NA,NA,NA,"US02702191","Dept. Loreto: Mishuyacu, near Iquitos; forest",NA,"Ebenales","(A. DC.) Eyma",NA,"1930","5",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"288","2020-09-12 05:00:02-03","US","US","3404267","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. L. Clark & Y. Troya","522","South America - Neotropics","Ecuador","Esmeraldas",NA,NA,NA,"US02702184","Quininde Cantón, Bilsa Biological Station. Mache mountain, 35 km W of Quinindé, 5 km W of Santa Isabel. Premontane Wet Forest. Mature forest along Dogala trail",NA,"Ebenales","(A. DC.) Eyma",NA,"1995","3","28","400","600","US02702184_01","-79.73","0.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"289","2020-09-12 05:00:02-03","US","US","1040644","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","A. Ducke","15443","South America - Neotropics","Brazil","Pará",NA,NA,NA,"US02702194","Belem do Pará",NA,"Ebenales","(A. DC.) Eyma",NA,"1914","8","6",NA,NA,"US02702194_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"290","2020-09-12 05:00:02-03","US","US","1908182","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","A. Ducke","1697","South America - Neotropics","Brazil","Amazonas",NA,NA,NA,"US02702189","Da Amazonia, Manáus. em lugar cultivado no suburbio",NA,"Ebenales","(A. DC.) Eyma",NA,"1945","3","14",NA,NA,"US02702189_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"291","2020-09-12 05:00:02-03","US","US","2960078","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","T. C. Plowman & J. Schunke Vigo","11700","South America - Neotropics","Peru","San Martin",NA,NA,NA,"US02702188","Dept. San Martín: Prov. Mariscal Cáceres. Distrito Tocache Nuevo. Tocache Nuevo",NA,"Ebenales","(A. DC.) Eyma",NA,"1981","12","24","500",NA,NA,"-76.5","-8.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"292","2020-09-12 05:00:02-03","US","US","1851806","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","H. García Barriga","10885","South America - Neotropics","Colombia","Cundinamarca",NA,NA,NA,"US02702239","La Esperanza Cafetales al rededor del Hotel",NA,"Ebenales","(A. DC.) Eyma",NA,"1943","10","2","1240","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"293","2020-09-12 05:00:02-03","US","US","987964","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","H. F. Pittier","7866","South America - Neotropics","Venezuela","Miranda",NA,NA,NA,"US02702181","Petare and vicinity, near Caracas",NA,"Ebenales","(A. DC.) Eyma",NA,"1918","5",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"294","2020-09-12 05:00:02-03","US","US","1189090","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","H. F. Pittier","9692","South America - Neotropics","Venezuela","Miranda",NA,NA,NA,"US02702180","Vicnity of Petare, at La Urbina",NA,"Ebenales","(A. DC.) Eyma",NA,"1921","8","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"295","2020-09-12 05:00:02-03","US","US","3436755","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. L. Clark","2168","South America - Neotropics","Ecuador","Esmeraldas",NA,NA,NA,"US02702186","Quininde Cantón, Bilsa Biological Station. Mache mountain, 35 km W of Quinindé, 5 km W of Santa Isabel. Premontane Wet Forest",NA,"Ebenales","(A. DC.) Eyma",NA,"1996","2","26","400","600",NA,"-79.73","0.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"296","2020-09-12 05:00:02-03","US","US","618147","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","C. F. Baker","76","South America - Neotropics","Brazil","Pará",NA,NA,NA,"US02702195","In the Botanical Garden of the Husou Gooldi at Para",NA,"Ebenales","(A. DC.) Eyma",NA,"1906","3",NA,NA,NA,"US02702195_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"297","2020-09-12 05:00:02-03","US","US","1801977","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Ll. Williams","189","South America - Neotropics","Peru","Loreto",NA,NA,NA,"US02702192","Along Río Itaya, Dept. Loreto",NA,"Ebenales","(A. DC.) Eyma",NA,"1929","5",NA,NA,NA,"US02702192_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"298","2020-09-12 05:00:02-03","US","US","1189089","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","H. F. Pittier","9692","South America - Neotropics","Venezuela","Miranda",NA,NA,NA,"US02702179","Vicnity of Petare, at La Urbina",NA,"Ebenales","(A. DC.) Eyma",NA,"1921","8","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"299","2020-09-12 05:00:02-03","US","US","2837485","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. Bruijn","1569","South America - Neotropics","Colombia",NA,NA,NA,NA,"US02702230","Border between Departamentos Antioquia and Bolivar. Secondary forest near the confluence of the rivers Ité and Tamar into the river Cimitara, ± 38 Km W. of Barrancabermeja",NA,"Ebenales","(A. DC.) Eyma",NA,"1967","3","3","100",NA,NA,"-74.25","6.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"300","2020-09-12 05:00:02-03","US","US","2853174","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","H. García Barriga","17583","South America - Neotropics","Colombia","Cundinamarca",NA,NA,NA,"US02702233","Depto. Cundinamarca: Sasaima; San Bernardo; quebrada La María y Río Dulce",NA,"Ebenales","(A. DC.) Eyma",NA,"1962","11","20","1750","1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"301","2020-09-12 05:00:02-03","US","US","1232710","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","H. F. Pittier","11831","South America - Neotropics","Venezuela","Miranda",NA,NA,NA,"US02702178","La Urbina de Petare, cult",NA,"Ebenales","(A. DC.) Eyma",NA,"1925","6","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"302","2020-09-12 05:00:02-03","US","US","2471933","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Williams, L. l. & A. H. Alston","384","South America - Neotropics","Venezuela",NA,NA,NA,NA,"US02702177","Arriba de la Hacienda Marture, entre La Entrada y Las Trincheras",NA,"Ebenales","(A. DC.) Eyma",NA,"1938","12","23","900","1000","US02702177_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"303","2020-09-12 05:00:02-03","US","US","2837493","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. Bruijn","1559","South America - Neotropics","Colombia",NA,NA,NA,NA,"US02702231","Border between Departamentos Antioquia and Bolivar. Secondary forest near the confluence of the rivers Ité and Tamar into the river Cimitara, ± 38 Km W. of Barrancabermeja",NA,"Ebenales","(A. DC.) Eyma",NA,"1967","3","2","100",NA,NA,"-74.25","6.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"304","2020-09-12 05:00:02-03","US","US","1518605","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","A. Ducke","17617","South America - Neotropics","Brazil","Pará",NA,NA,NA,"US02702193","'Belem do Para'', culta in urbe",NA,"Ebenales","(A. DC.) Eyma",NA,"1923","3","24",NA,NA,"US02702193_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"305","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","H. García Barriga","20047","South America - Neotropics","Colombia","Cundinamarca",NA,NA,NA,NA,"Department: Albán; Vereda La Victoria",NA,"Ebenales","(A. DC.) Eyma",NA,"1970","1","16","1800","1900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"306","2020-09-12 05:00:02-03","US","US","2569600A","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","H. García Barriga","17243","South America - Neotropics","Colombia","Cundinamarca",NA,NA,NA,"US02702236","Depto. Cundinamarca: Sasaima: Vereda de Apocentos (antigua hacienda de Apocentos)",NA,"Ebenales","(A. DC.) Eyma",NA,"1960","7","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"307","2020-09-12 05:00:02-03","US","US","2837670","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. Bruijn","1508","South America - Neotropics","Colombia",NA,NA,NA,NA,"US02702232","Border between Departamentos Antioquia and Bolivar. Secondary forest near the river Cimitara, ± 38 Km W. of Barrancabermeja",NA,"Ebenales","(A. DC.) Eyma",NA,"1967","2","25","100",NA,NA,"-74.25","6.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"308","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. L. Clark","2168","South America - Neotropics","Ecuador","Esmeraldas",NA,NA,NA,NA,"Quininde Cantón, Bilsa Biological Station. Mache mountain, 35 km W of Quinindé, 5 km W of Santa Isabel. Premontane Wet Forest",NA,"Ebenales","(A. DC.) Eyma",NA,"1996","2","26","400","600",NA,"-79.73","0.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"309","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. Cuatrecasas & L. Willard","26146","South America - Neotropics","Colombia","Antioquia",NA,NA,NA,NA,"Hoya del Río León o Bacubá, Villa Arteaga, Las Caucheras, hill above water tap, rain forests",NA,"Ebenales","(A. DC.) Eyma",NA,"1961","10","2","100","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"310","2020-09-12 05:00:02-03","US","US","3403227","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. L. Clark & Y. Troya","501","South America - Neotropics","Ecuador","Esmeraldas",NA,NA,NA,"US02702183","Quininde Cantón, Bilsa Biological Station. Mache mountain, 35 km W of Quinindé, 5 km W of Santa Isabel. Premontane Wet Forest. Mature forest W of banana plantation",NA,"Ebenales","(A. DC.) Eyma",NA,"1995","3","26","400","600",NA,"-79.73","0.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"311","2020-09-12 05:00:02-03","US","US","2895869","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","R. L. Fróes","20601","South America - Neotropics","Brazil","Amazonas",NA,NA,NA,"US02702190","Manáos, planta linha bonde Circular",NA,"Ebenales","(A. DC.) Eyma",NA,"1945","3",NA,NA,NA,"US02702190_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"312","2020-09-12 05:00:02-03","US","US","1854236","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. Cuatrecasas","17473","South America - Neotropics","Colombia","Valle del Cauca",NA,NA,NA,"US02702238","Departamento del Valle, Costa del Pacífico; río Cajambre: Silva",NA,"Ebenales","(A. DC.) Eyma",NA,"1944","5","10","10","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"313","2020-09-12 05:00:02-03","US","US","3404639","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. L. Clark","2168","South America - Neotropics","Ecuador","Esmeraldas",NA,NA,NA,"US02702185","Quininde Cantón, Bilsa Biological Station. Mache mountain, 35 km W of Quinindé, 5 km W of Santa Isabel. Premontane Wet Forest",NA,"Ebenales","(A. DC.) Eyma",NA,"1996","2","26","400","600","US02702185_01","-79.73","0.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"314","2020-09-12 05:00:02-03","US","US","3424134","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","G. Villa & P. Alvia","257","South America - Neotropics","Ecuador","Orellana",NA,NA,NA,"US02702187","Prov.: Francisco De Orellana, Río Tiputini, al noroeste de la confluencia con el R. Tivacuno; Este de la carretera Repsol-YPF, km 7, desvío hacia el pozo Tivacuno",NA,"Ebenales","(A. DC.) Eyma",NA,"2000","2","11","200","300",NA,"-76.5","0.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"315","2020-09-12 05:00:02-03","US","US","3310190","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","D. Neill & F. Hurtado","8869","South America - Neotropics","Ecuador","Pastaza",NA,NA,NA,"US02702182","Via Auca, 115 km S of Coca, 10 Km S of Napo-Pastaza border; near Río Tiguino. Tropical Moist Forest on low hills. Primary forest",NA,"Ebenales","(A. DC.) Eyma",NA,"1989","1","26","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"316","2020-09-12 05:00:02-03","US","US","2569328A","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","H. García Barriga","17243","South America - Neotropics","Colombia","Cundinamarca",NA,NA,NA,"US02702235","Depto. Cundinamarca: Sasaima: Vereda de Apocentos (antigua hacienda de Apocentos)",NA,"Ebenales","(A. DC.) Eyma",NA,"1960","7","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"317","2020-09-02 16:39:43-03","Cenargen","CEN","85649","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Eniel David Cruz","1",NA,"Brasil","PA","Exsicatas",NA,"Doação do Herbário IAN - Belém - Pará - Brasil. Registro: 188627","CEN00085649",NA,NA,NA,"(Mart.) D.Dietr.",NA,"2012","05","18",NA,NA,"CEN00085649","-48.7689018249512","-1.88389003276825","E.D.Cruz","MOJU","186920","auto","2012","05",NA,NA,NA,NA,NA,NA,"1",NA
"318","2020-09-02 16:39:43-03","Cenargen","CEN","85067","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","T. C. Tyeen - CPAO","307",NA,"Brasil","PA","Exsicatas",NA,"Tree, DBH=18,6cm. Fertile structures. fruits. Fruits/flowers in separate packet. Trunk slash odor spicy and slightly rank, alon with typical sapotac 'glue' odor. Trunk slash layers: bark thin, rde-brown; phloem light brown-cream; xylem cream. Sap withe, droplets throughout phloem, profuse. Bark red-brown, exfoliating in neat, long ridges, those soft, fibrous. Twig odor sweet and rank. Fruit color green (outer).Transect ID: S. Doação Herbário IAN - Belém- Pará. Registro 190208. Fef. ao NID:07/2013.","CEN00085067","Floresta Nacional do Tapajós.",NA,NA,"(Mart.) D.Dietr.",NA,"2012","11","29",NA,NA,"CEN00085067","-54.7083015441895","-2.44305992126465","T. C. Tyeen","SANTAREM","205258","auto","2012","10",NA,NA,NA,NA,NA,NA,"1",NA
"319","2019-01-23 11:22:24-02","F","FMNH-SEEDPLANTS","V0071981F","PreservedSpecimen","Plantae","Sapotaceae","Labatia","macrocarpa","Labatia macrocarpa","C. F. P. von Martius",NA,"South America","Brazil","Amazonas",NA,NA,NA,"V0071981F",NA,"Spermatophyta",NA,NA,"Isotype",NA,NA,NA,NA,NA,"V0071981F_01","-63","-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"320","2019-09-04 17:59:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Lucuma","macrocarpa","Lucuma macrocarpa","J. E. Huber","108","South America","Brazil","Pará",NA,NA,NA,NA,"Belém","Spermatophyta",NA,NA,"Isotype","1896",NA,NA,NA,NA,NA,"-48.4833","-1.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"321","2019-01-23 11:22:54-02","F","FMNH-SEEDPLANTS","V0072044F","PreservedSpecimen","Plantae","Sapotaceae","Lucuma","macrocarpa","Lucuma macrocarpa","J. E. Huber","108","South America","Brazil","Pará",NA,NA,NA,"V0072044F","Belém","Spermatophyta",NA,NA,"Isotype","1896",NA,NA,NA,NA,"V0072044F_01","-48.4833","-1.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"322","2019-01-23 12:46:15-02","F","FMNH-SEEDPLANTS","V0072045F","PreservedSpecimen","Plantae","Sapotaceae","Lucuma","macrocarpa","Lucuma macrocarpa","J. E. Huber","108","South America","Brazil","Pará",NA,NA,NA,"V0072045F","Belém","Spermatophyta",NA,NA,"Isotype","1896",NA,NA,NA,NA,"V0072045F_01","-48.4833","-1.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"323","2019-01-22 20:18:13-02","F","FMNH-SEEDPLANTS","V0072046F","PreservedSpecimen","Plantae","Sapotaceae","Lucuma","paraensis","Lucuma paraensis","P. Capucho","405","South America","Brazil",NA,NA,NA,NA,"V0072046F",NA,"Spermatophyta",NA,NA,"Holotype","1932",NA,NA,NA,NA,"V0072046F_01 V0072046F_02","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"324","2019-09-05 16:28:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","carabobensis","Pouteria carabobensis","H. F. Pittier","8921","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"Type [status unknown]","1920","7","2",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"325","2015-04-16 14:20:05-03","F","FMNH-SEEDPLANTS","V0325156F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa",NA,NA,"South America","Colombia",NA,NA,NA,NA,"V0325156F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325156F_01","-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"326","2018-05-14 16:30:39-03","F","FMNH-SEEDPLANTS","V0325157F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Y. Mexía","4995","South America","Brazil","Minas Gerais",NA,NA,NA,"V0325157F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325157F_01 V0325157F_02","-44","-18","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"4995",NA,NA
"327","2015-04-16 14:20:05-03","F","FMNH-SEEDPLANTS","V0325158F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325158F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325158F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"328","2015-04-16 14:20:06-03","F","FMNH-SEEDPLANTS","V0325159F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325159F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325159F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"329","2019-06-11 12:34:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","G. S. Hartshorn","2953","South America","Peru","Pasco",NA,NA,NA,NA,"Oxapampa","Spermatophyta",NA,NA,NA,"1986","5","20",NA,NA,NA,"-75.4","-10.5667","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2953",NA,NA
