"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","identifiedBy","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","coordinatePrecision","geoFlag"
"152","2020-09-12 05:00:02-03","US","US","537563","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","H. M. Curran","s.n.","1916","4",NA,"South America - Neotropics","Colombia","Bolívar","San Martin de Loba and vicinity, Lands of Loba, Department of Bolivar.",NA,NA,"US03317257",NA,"(L.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"153","2020-09-12 05:00:02-03","US","US","3305746","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","M. J. Jansen-Jacobs, B. ter Welle, H. J. M. Sipman & V. James","2695","1992","9","29","South America - Neotropics","Guyana",NA,"Rupununi District, Kusad Mountains.",NA,NA,"US03316883",NA,"(L.) Sarg.","250",NA,NA,NA,NA,"450",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"154","2020-09-12 05:00:02-03","US","US","USw2479","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","H. M. Curran","s.n.",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,"Wood Sample",NA,NA,NA,"(L.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"155","2020-09-12 05:00:02-03","US","US","USw22992","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","J. Standen","67",NA,NA,NA,"South America - Neotropics","Venezuela","Mérida",NA,"Wood Sample",NA,NA,NA,"(L.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"156","2020-09-12 05:00:02-03","US","US","3381076","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","A. Fernández & R. Riina","10818","1997","4",NA,"South America - Neotropics","Venezuela","Amazonas","Mun. Atures, Laja de Babilla, cerca del poblado Caño Tigre",NA,NA,"US00759029",NA,"(L.) Sarg.","100","Fernández, A.",NA,"-67.5","5.51",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"157","2020-09-12 05:00:02-03","US","US","3290001","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","J. L. Zarucchi, A. Brant & C. Castano","5468","1987","9","19","South America - Neotropics","Colombia","Antioquia","Mpio. de Antioquia; along road Santa Fé de Antioquia-Anzá, 9 km from crossing of Rio Tonuzco on way to Anzá along west bank of Rio Cauca.",NA,NA,"US03317251","US03317251_01","(L.) Sarg.","590",NA,NA,"-75.85","6.47",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"158","2020-09-12 05:00:02-03","US","US","3457553","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","B. Hoffman, J. Jacobs, R. Jacobs & C. Capellaro","1117","1992","3","1","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","S Pakaraima Mts, Tipuru R., 1-2 km upstream from Tipuru Village",NA,NA,"US00778104",NA,"(L.) Sarg.","330","Daly, D. C.",NA,"-59.55","4.21667","360",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"159","2020-09-12 05:00:02-03","US","US","3624923","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","A. H. Gentry & H. Cuadros","47455","1984","7","1","South America - Neotropics","Colombia","Bolívar","Galerazamba: N tip of Bolivar. Thorn scrub forest. Transect #7.",NA,NA,"US03317250",NA,"(L.) Sarg.",NA,NA,NA,"-75.25","10.8",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"160","2020-09-12 05:00:02-03","US","US","1065247","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","H. F. Pittier","8826","1920","5","2","South America - Neotropics","Venezuela","Carabobo","Between Los Guayos Tejérías and Los Teques, from Puerto Cabello to San Felipe, along foot of hills.",NA,NA,"US03317243",NA,"(L.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"161","2020-09-12 05:00:02-03","US","US","1777169","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","A. C. Smith","3142","1938","3","4","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kanuku Mts., drainage of Takutu R., western extremity of Kanuku Mountains",NA,NA,"US00695829","US00695829_01","(L.) Sarg.","300","Smith, A. C.",NA,"-59.83","3.16",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"162","2020-09-12 05:00:02-03","US","US","532058","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","J. Johnston","270","1903","7","3","South America - Neotropics","Venezuela",NA,"N Hill, El Valle",NA,NA,"US01093888","US01093888_01","(L.) Sarg.","235",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"163","2020-09-12 05:00:02-03","US","US","2968642","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","J. J. Wurdack & J. V. Monachino","40989","1955","12","29","South America - Neotropics","Venezuela","Bolívar","Río Parguaza, just below Raudal Maraca (about 110 river km from mouth)",NA,NA,"US00759027",NA,"(L.) Sarg.","115","Daly, D. C.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","537370","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","H. M. Curran","197","1916","4",NA,"South America - Neotropics","Colombia","Bolívar","San Martin de Loba and vicinity, Lands of Loba, Department of Bolivar.",NA,NA,"US03317255",NA,"(L.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"165","2020-09-12 05:00:02-03","US","US","3135655","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","I. Malave & H. Canales","037","1982","9","7","South America - Neotropics","Venezuela","Monagas","Distrito Cedeño: San Félix de Caicara. Bosque bajo ralo en la Formación del Bosque seco Tropical.",NA,NA,"US03317248","US03317248_01","(L.) Sarg.","200",NA,NA,"-63.63","9.95",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"166","2020-09-12 05:00:02-03","US","US","537241","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","H. M. Curran","85","1916","4",NA,"South America - Neotropics","Colombia","Bolívar","San Martin de Loba and vicinity, Lands of Loba, Department of Bolivar.",NA,NA,"US03317256",NA,"(L.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"167","2020-09-12 05:00:02-03","US","US","602036","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","H. F. Pittier","6302","1913","6","2","South America - Neotropics","Venezuela",NA,"Federal District. Around Caracas.",NA,NA,"US03317240",NA,"(L.) Sarg.","800",NA,NA,NA,NA,"1200",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","2685045","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","F. J. Breteler","4381","1964","12","20","South America - Neotropics","Venezuela",NA,"Paraguaná Península. La Ciénega, ca. 5 km from Pueblo Nuevo on road to Sta. Ana.",NA,NA,"US03317246","US03317246_01","(L.) Sarg.","100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"169","2020-09-12 05:00:02-03","US","US","537495","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","H. M. Curran","346","1916","4",NA,"South America - Neotropics","Colombia","Bolívar","Vicinity of Estrella, Caño Papayal, Lands of Loba, Department of Bolivar.",NA,NA,"US03317254",NA,"(L.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"170","2020-09-12 05:00:02-03","US","US","2121403","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","F. D. Smith","167","1950","5","5","South America - Neotropics","Venezuela","Anzoategui","Cantaura.",NA,NA,"US03317241",NA,"(L.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"171","2020-09-12 05:00:02-03","US","US","3428276","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","A. Fernandez, W. Becerra, M. Oyalbis & R. Cedeño","11875",NA,NA,NA,"South America - Neotropics","Venezuela","Miranda","Municipio Brión. Cerros donde están las antenas, Cabo Codera.",NA,NA,"US03317244",NA,"(L.) Sarg.","200",NA,NA,NA,NA,"240",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","3135659","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","I. Malave & H. Canales","037","1982","9","7","South America - Neotropics","Venezuela","Monagas","Distrito Cedeño: San Félix de Caicara. Bosque bajo ralo en la Formación del Bosque seco Tropical.",NA,NA,"US03317249",NA,"(L.) Sarg.","200",NA,NA,"-63.63","9.95",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","1188515","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","W. E. Broadway","470","1923","1","5","South America - Neotropics","Venezuela",NA,"Vicinity of Cristobal Colon.",NA,NA,"US03317242",NA,"(L.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","3135779","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","D. C. Daly, R. Callejas, W. Thomas, J. Betancur & O. Marulanda","5317A","1987","8","6","South America - Neotropics","Colombia","Antioquia","Depto. Antioquia. Mun. Santa Fé de Antioquia, between Uramita and Santa Fé, 13 km S of Uramita.",NA,NA,"US03317252",NA,"(L.) Sarg.","1080",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","2466257","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","F. J. Breteler","4381","1964","12","20","South America - Neotropics","Venezuela",NA,"Península Paraguaná. La Ciénega, ± 5 km from Pueblo Nuevo along road to Sta. Ana.",NA,NA,"US03317245",NA,"(L.) Sarg.","100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","2587789","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","C. Saravia T. & M. E. Saravia","3660","1964","4","15","South America - Neotropics","Colombia","La Guajira","Intendencia La Guajira: Nazareth; cerro Itojoro.",NA,NA,"US03317253",NA,"(L.) Sarg.","122",NA,NA,NA,NA,"305",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","2701824","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","A. Chavez","2",NA,NA,NA,"South America - Neotropics","Venezuela","Falcon","Las Campas, 20 km. al SO. de Tucacass, Distrito Silva. Bosque Seco Tropical (bs. T). Proyecto Conicit. Fudeco.",NA,NA,"US03317247",NA,"(L.) Sarg.","200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","3169130","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","G. Davidse & O. Huber","15316","1978","4","17","South America - Neotropics","Venezuela","Amazonas","Puerto Ayacucho, 23 km NE of, 10 km E of highway to El Burro, near Cachama",NA,NA,"US00759028",NA,"(L.) Sarg.","90","Daly, D. C.","Atures","-67.4","5.85",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"179","2018-08-28 10:22:10-03","F","FMNH-SEEDPLANTS","V0306483F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0306483F","V0306483F_01",NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"180","2018-08-28 10:22:14-03","F","FMNH-SEEDPLANTS","V0306478F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0306478F","V0306478F_01",NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"181","2018-08-28 10:22:21-03","F","FMNH-SEEDPLANTS","V0306470F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","R. Romero Castañeda","10.767","1966","12","20","South America","Colombia","Magdalena",NA,NA,NA,"V0306470F","V0306470F_01",NA,NA,NA,NA,"-74.5","10",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"182","2018-08-28 10:22:03-03","F","FMNH-SEEDPLANTS","V0306471F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","G. Gutiérrez V. & F. A. Barkley","17C464","1947","12","20","South America","Colombia","Antioquia",NA,NA,NA,"V0306471F","V0306471F_01",NA,NA,NA,NA,"-75.5","7",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"183","2018-08-28 10:22:42-03","F","FMNH-SEEDPLANTS","V0306472F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","R. Espina","5","1931",NA,NA,"South America","Colombia",NA,NA,NA,NA,"V0306472F","V0306472F_01",NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"184","2018-08-28 10:22:25-03","F","FMNH-SEEDPLANTS","V0306473F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba",NA,"6099","1996","7","11","South America","Colombia","Chocó",NA,NA,NA,"V0306473F","V0306473F_01",NA,NA,NA,NA,"-77","6",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"185","2018-08-28 10:21:57-03","F","FMNH-SEEDPLANTS","V0306474F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","A. Dugand G.","225/62","1932","11","12","South America","Colombia",NA,NA,NA,NA,"V0306474F","V0306474F_01",NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"186","2018-08-28 10:21:56-03","F","FMNH-SEEDPLANTS","V0306475F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0306475F","V0306475F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"187","2018-08-28 10:21:52-03","F","FMNH-SEEDPLANTS","V0306476F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba",NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,"V0306476F","V0306476F_01",NA,NA,NA,NA,"-59","5",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"188","2018-08-28 10:21:51-03","F","FMNH-SEEDPLANTS","V0306477F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba",NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,"V0306477F","V0306477F_01",NA,NA,NA,NA,"-59","5",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"189","2018-08-28 10:22:20-03","F","FMNH-SEEDPLANTS","V0306479F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0306479F","V0306479F_01",NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"190","2018-08-28 10:22:30-03","F","FMNH-SEEDPLANTS","V0306480F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0306480F","V0306480F_01",NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"191","2018-08-28 10:22:16-03","F","FMNH-SEEDPLANTS","V0306481F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0306481F","V0306481F_01",NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"192","2018-08-28 10:22:33-03","F","FMNH-SEEDPLANTS","V0306482F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0306482F","V0306482F_01",NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"193","2018-08-28 10:21:54-03","F","FMNH-SEEDPLANTS","V0306497F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","P. C. Hutchison et al.","3102","1963","11","19","South America","Colombia","Valle del Cauca",NA,NA,NA,"V0306497F","V0306497F_01",NA,NA,NA,NA,"-76.5","3.75",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-06-11 13:05:09-03","F","FMNH-SEEDPLANTS","V0401049F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","D. Alvira","25","1995","9","9","South America","Colombia","Casanare",NA,NA,NA,"V0401049F",NA,NA,NA,"RRC ID Flag",NA,"-71.5","5.5",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"195","2009-11-26 13:48:27-02","INPA","INPAW","6081","S","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2009-11-26 13:48:27-02","INPA","INPAW","9339","S","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Prance, G.T.","28745","1984","02","02",NA,"Brasil","Rond&#244;nia",NA,NA,NA,NA,NA,"(L.) Sarg.",NA,"D. Daly",NA,NA,NA,NA,NA,NA,NA,NA,"1986","01","01",NA,NA,NA,NA
"197","2009-11-26 13:48:27-02","INPA","INPAW","4697","S","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba",NA,NA,NA,NA,NA,NA,"Guatemala",NA,NA,NA,NA,NA,NA,"(L.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-09-22 13:48:32-03","USP","SPFW","2175","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Sem coletor","s.n.","1985",NA,NA,NA,"Nicaragua","León",NA,NA,"Coleção de Madeiras da Nicaragua",NA,NA,"(L.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-09-22 13:48:32-03","USP","SPFW","4698","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Curtis, A.B.","s.n.","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Sarg.",NA,"A. Curtis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2014-12-22 11:30:27-02","UFRR","UFRR","4866","S","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Perdiz, R.O.","2503","2014","05","03",NA,"Brasil","Roraima","Serra Grande 1, Acesso à serra pelo sítio de seu Onede. Subida pela face oeste.",NA,"Fotos. Amostra em sílica.; Árvore ca. 8m de altura. Ritidoma avermelhado, esfoliante. Folíolos verdes discolores. Frutos imaturos verdes.; Floresta estacional sobre afloramento granítico. Estação seca.",NA,NA,"(L.) Sarg.","60","Perdiz, R.O.","Cantá","-61.3255","2.914583","400","-61.3255","2.914583",NA,NA,"2014","01","01",NA,NA,NA,NA
