"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"1446","2020-09-12 05:00:02-03","US","US","2989339","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi",NA,NA,NA,NA,"B. M. Boom","1352","1982","5","4","Ecuador","Esmeraldas",NA,"Prov. Esmeraldas: San Jose, km 321 along railroad from Ibarra to San Lorenzo.",NA,NA,NA,NA,"350",NA,NA,"US02098788","US02098788_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1447","2020-09-12 05:00:02-03","US","US","1930627","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi",NA,NA,NA,NA,"E. Asplund","5823","1939","4","27","Ecuador","Guayas",NA,"Prov. Guayas: Bucay thicket,",NA,NA,NA,NA,"550",NA,NA,"US02098787","US02098787_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1448","2020-09-12 05:00:02-03","US","US","1460999","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","27219","1929","8","3","Peru","Loreto",NA,"Dept. Loreto: Iquitos.",NA,NA,NA,NA,"100",NA,NA,"US02098808","US02098808_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1449","2020-09-12 05:00:02-03","US","US","2842173","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi",NA,NA,NA,NA,"G. T. Prance, P. J. M. Maas, A. A. Atchley, W. C. Steward & et al.","14105","1971","7","11","Brazil","Amazonas",NA,"Brazilian Amazonia, Rio Purus, Rio Ituxi, Rio Ituxi, lake west of Boca de Curuquete Capoeira.",NA,NA,NA,NA,NA,NA,NA,"US02098877","US02098877_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1450","2020-09-12 05:00:02-03","US","US","3238305","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"A. Fernández","3011","1987","2",NA,"Venezuela","Bolívar",NA,"Mun. Piar, Sector las Patillas, Las Patillas","-62.56","7.6",NA,NA,NA,NA,NA,"US00880606",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1451","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"C. Feuillet","3944","1986","12","20","French Guiana",NA,NA,"Savane et Plaine de Kaw","-52.38","4.43",NA,NA,"55",NA,NA,NA,NA,NA,"Cyperales","South America",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1452","2020-09-12 05:00:02-03","US","US","1068703","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"W. E. Broadway","427","1921","6","6","French Guiana",NA,NA,"Vicinity of Cayenne",NA,NA,NA,NA,NA,NA,NA,"US00510238",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1453","2020-09-12 05:00:02-03","US","US","3190845","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"M. J. Jansen-Jacobs, B. Welle, A. .R. A. Görts-van Rijn & R. C. Ek","979","1987","11","17","Guyana",NA,NA,"Kanuku Mountains, Maipaima Camp 3, on Tsikoma Creek.","-59.5","3.3667",NA,NA,"160","160",NA,"US00510245",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1454","2020-09-12 05:00:02-03","US","US","1190144","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"J. S. de la Cruz","1636","1922","7","15","Guyana",NA,NA,"Between the Demerara and Berbice Rivers (lat/long recorded as: lat=05:50:0:N long=:::W)",NA,NA,NA,NA,NA,NA,NA,"US00510243",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1455","2020-09-12 05:00:02-03","US","US","56544","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"G. S. Jenman","4048","1887","9",NA,"Guyana",NA,NA,"Upper Demerara River",NA,NA,NA,NA,NA,NA,NA,"US00510240",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1456","2020-09-12 05:00:02-03","US","US","819952","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"G. S. Jenman","4366","1888","6",NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00510242",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1457","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","Goetghebeur, P.",NA,NA,NA,"M. J. Jansen-Jacobs, C. Feuillet, P. H. Hiepko, L. E. Skog & B. Welle","429","1985","2","24","Guyana","U. Takutu-U. Essequibo",NA,"Kanuku Mts.","-59.38","3.13",NA,NA,"280","400",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1458","2020-09-12 05:00:02-03","US","US","3132369","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"C. Feuillet","152","1980","12","28","French Guiana",NA,NA,"Ile de Cayenne, bord de route",NA,NA,NA,NA,NA,NA,NA,"US00510244",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1459","2020-09-12 05:00:02-03","US","US","3108158","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"A. Stoffers, A. .R. A. Görts-van Rijn & G. ter Welle","210","1982","11","8","Guyana",NA,NA,"Marudi Mountains, Mazoa Hill, near NorMan Mines","-59.1667","2.25",NA,NA,"300","400",NA,"US00510235",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1460","2020-09-12 05:00:02-03","US","US","1068676","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"W. E. Broadway","390","1921","6","2","French Guiana",NA,NA,"Vicinity of Cayenne",NA,NA,NA,NA,NA,NA,NA,"US00510246",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1461","2020-09-12 05:00:02-03","US","US","3065299","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"M. J. Jansen-Jacobs, P. H. Hiepko, L. E. Skog & B. Welle","429","1985","2","24","Guyana",NA,NA,"Kanuku Mountains","-59.3833","3.1333",NA,NA,"280","280",NA,"US00510234","US00510234_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1462","2020-09-12 05:00:02-03","US","US","1902295","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"B. Maguire","23839","1944","6","18","Suriname",NA,NA,"Saramacca River, village Jacob kondre",NA,NA,NA,NA,NA,NA,NA,"US00510249","US00510249_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1463","2020-09-12 05:00:02-03","US","US","692962","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"J. Kuyper","s.n.","1913",NA,NA,"Suriname",NA,NA,"Paramaribo, lower coast region along the Commewyne and Suriname Rivers",NA,NA,NA,NA,NA,NA,NA,"US00510239",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1464","2020-09-12 05:00:02-03","US","US","1068539","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"W. E. Broadway","212","1921","5","18","French Guiana",NA,NA,"Vicinity of Cayenne",NA,NA,NA,NA,NA,NA,NA,"US00510247",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1465","2020-09-12 05:00:02-03","US","US","702953","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"M. R. Schomburgk","876",NA,NA,NA,"Guyana",NA,NA,"[country usually on specimen labels as British Guiana","-59.0376","6.04508",NA,NA,NA,NA,NA,"US00510241",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1466","2020-09-12 05:00:02-03","US","US","1672076","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"J. Lanjouw","217","1933","7","24","Suriname",NA,NA,"Lower Suriname River, Plant. Liberte.",NA,NA,NA,NA,NA,NA,NA,"US00510248","US00510248_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1467","2020-09-12 05:00:02-03","US","US","1444075","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"E. H. Graham","158","1924","7","5","Guyana",NA,NA,"Vicinity of Karatabo Station;junction of Mazaruni and Cuyuni Rivers",NA,NA,NA,NA,NA,NA,NA,"US00510236",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1468","2020-09-12 05:00:02-03","US","US","1055951","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"A. S. Hitchcock","16674","1919","11","6","Guyana",NA,NA,"Georgetown, vicinity of Peter's Hall",NA,NA,NA,NA,NA,NA,NA,"US00510237","US00510237_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1469","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","C. Presl","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"B. Hoffman & C. Capellaro","597","1991","12","14","Guyana","Barima-Waini",NA,"Port Kaituma; 1 km to SE of town along trail","-59.8667","7.71667",NA,NA,"15","20",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1470","2020-09-12 05:00:02-03","US","US","1979171","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","C. Presl",NA,NA,NA,NA,"G. R. Proctor","3261","1948","4","22","Colombia","San Andres y Providencia",NA,"Isla de San Andres","-81.7","12.58",NA,NA,NA,NA,NA,"US02238175",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1471","2020-09-12 05:00:02-03","US","US","1979238","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","C. Presl",NA,NA,NA,NA,"G. R. Proctor","3373","1948","4","29","Colombia","San Andres y Providencia",NA,"Isla de Providencia","-81.38","13.35",NA,NA,NA,NA,NA,"US02238174",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1472","2020-09-12 05:00:02-03","US","US","3153361","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota melaleuca","(Rchb. ex Schltdl. & Cham.) Uittien",NA,NA,NA,NA,"H. Schimpff","98",NA,NA,NA,"Ecuador","Colón",NA,"Galapagoensis, Santa Cruz island. Geborge in Inverw, Holwald region, halboffenes gelande",NA,NA,NA,NA,"300",NA,NA,"US02238192",NA,NA,"Cyperales","South America - Neotropics",NA,"melaleuca",NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1473","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","C. Presl","Goetghebeur, P.",NA,NA,NA,"M. J. Jansen-Jacobs, B. Welle, A. .R. A. Görts-van Rijn & R. C. Ek","979","1987","11","17","Guyana","U. Takutu-U. Essequibo",NA,"Kanuku Mts., Maipaima, Camp 3 on Tsikoma Creek","-59.5","3.36",NA,NA,"160",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1474","2020-09-12 05:00:02-03","US","US","3153361","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota melaleuca","(Rchb. ex Schltdl. & Cham.) Uittien",NA,NA,NA,NA,"H. Schimpff","98",NA,NA,NA,"Ecuador","Colón",NA,"Galapagoensis, Santa Cruz island. Geborge in Inverw, Holwald region, halboffenes gelande",NA,NA,NA,NA,"300",NA,NA,"US02238192",NA,NA,"Cyperales","South America - Neotropics",NA,"melaleuca",NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"1475","2020-09-02 16:23:53-03","Cenargen","CEN","67476","PreservedSpecimen","Plantae","Cyperaceae","Scleria","cf. gaertneri","Scleria cf. gaertneri","Raddi","B. M. T. Walter","2017","01",NA,"Glocimar Pereira-Silva","11234","2007","03","07","Brasil","MA","ESTREITO","Estrada de acesso ao canteiro da obra do UHE Estreito.","-47.441666","-6.5808333","-47.441666","-6.5808333","170","170","Área de influência direta (canteiro).","CEN00067476","CEN00067476",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA,NA
"1476","2020-09-02 16:23:53-03","Cenargen","CEN","85871","PreservedSpecimen","Plantae","Cyperaceae","Scleria","cf. gaertneri","Scleria cf. gaertneri","Raddi","B. M. T. Walter","2017","01",NA,"Emerson Ricardo Pansarin","2","1997","01","23","Brasil","SP","MOCOCA","SP-340 próximo a divisa de Minas Gerais.","-47","-21.4599990844727",NA,NA,NA,NA,"Col.Nº 97/02, Doação da Flora Fanerogâmica do Estado de São Paulo. Projeto temático financiado pela FAPESP. Herbário UEC - Universidade Estadual de Campinas.","CEN00085871","CEN00085871",NA,NA,NA,"Exsicatas",NA,"24370","auto",NA,NA,"1",NA,NA,NA
"1477","2020-09-02 16:23:53-03","Cenargen","CEN","7754","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","B. M. T. Walter","2017","01",NA,"Afrânio G. Fernandes - EAC",NA,"1981","12","12","Brasil","CE","GUARAMIRANGA","Serra de Baturité, margem de riacho.","-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,"Doação EAC N° 9640.","CEN00007754","CEN00007754",NA,NA,NA,"Exsicatas",NA,"13198","auto",NA,NA,"1",NA,NA,NA
"1478","2020-09-02 16:23:53-03","Cenargen","CEN","101078","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","V. J. Pott","2014","11",NA,"Arnildo Pott","11150","2003","04","01","Brasil","MS","CORUMBA","Fazenda Mandioré, lado oeste da serra do Amolar.","-57.618611","-17.9275","-57.618611","-17.9275","170","170","Mancha ocasional. Doação Herbário CGMS nº 41998.","CEN00101078","CEN00101078",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA,NA
"1479","2020-09-02 16:23:53-03","Cenargen","CEN","59373","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","L. Schneider","2017","01",NA,"Glocimar Pereira-Silva","8561","2004","04","14","Brasil","TO","ANANAS","Acampamento de ENGEVIX , mata do eixo da barragem.","-48.333333","-6.1433333","-48.333333","-6.1433333","140","140",NA,"CEN00059373","CEN00059373",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"3",NA,NA,NA
"1480","2020-09-02 16:23:53-03","Cenargen","CEN","61269","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","B. M. T. Walter","2017","01",NA,"Anderson Cássio Sevilha","4063","2004","04","01","Brasil","TO","PARANA","Ponto 39 da fitossociologia.","-47.498611","-12.9525","-47.498611","-12.9525","365","365",NA,"CEN00061269","CEN00061269",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"3",NA,NA,NA
"1481","2020-09-02 16:23:53-03","Cenargen","CEN","68076","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","B. M. T. Walter","2017","01",NA,"Glocimar Pereira-Silva","12498","2008","01","10","Brasil","TO","PALMEIRAS DO TOCANTINS","Fazenda Boa Vista, margem direita do rio Tocantins, oeste da ferrovia Norte-Sul. Lagoa.","-47.485277","-6.5922222","-47.485277","-6.5922222","170","170","Área de influência indireta.","CEN00068076","CEN00068076",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA,NA
"1482","2020-09-02 16:23:53-03","Cenargen","CEN","68105","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","B. M. T. Walter","2017","01",NA,"Glocimar Pereira-Silva","12527","2008","01","11","Brasil","MA","SÃO PEDRO DOS CRENTES","Margem do rio Panela, estrada São Pedro dos Crentes - Estreito, km 7.","-46.599444","-6.7880555","-46.599444","-6.7880555","320","320",NA,"CEN00068105","CEN00068105",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA,NA
"1483","2020-09-02 16:23:53-03","Cenargen","CEN","70168","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","B. M. T. Walter","2017","01",NA,"Glocimar Pereira-Silva","14062","2009","01","09","Brasil","RO","PORTO VELHO","Porto da fazenda do Sr. Doca, próximo ao alojamento definitivo.","-64.622777","-9.2422222","-64.622777","-9.2422222","80","80","Área de influência direta (alojamento).","CEN00070168","CEN00070168",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA,NA
"1484","2020-09-02 16:23:53-03","Cenargen","CEN","70794","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","L. Schneider","2018","11",NA,"José Francisco Montenegro Valls","13810","1995","05","02","Brasil","GO","ARAGUAPAZ",NA,"-50.796111","-14.995833","-50.796111","-14.995833","320","320","Touceiras altas.","CEN00070794","CEN00070794",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"3",NA,NA,NA
"1485","2020-09-02 16:23:53-03","Cenargen","CEN","70802","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","L. Schneider","2018","11",NA,"José Francisco Montenegro Valls","13818","1995","05","02","Brasil","GO","NOVA CRIXAS","Margem ao norte do rio Crixás Mirim, ao longo da rodovia GO-164.","-50.377777","-14.186111","-50.377777","-14.186111","280","280","Touceiras eretas.","CEN00070802","CEN00070802",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA,NA
"1486","2020-09-02 16:23:53-03","Cenargen","CEN","70803","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","B. M. T. Walter","2017","01",NA,"José Francisco Montenegro Valls","13819","1995","05","02","Brasil","GO","NOVA CRIXAS","Margem ao norte do rio Crixás Mirim, ao longo da rodovia GO-164.","-50.377777","-14.186111","-50.377777","-14.186111","280","280","Touceiras eretas. Exsicata com mistura de material: A. Scleria gaertneri Raddi e B. Scleria microcarpa Nees ex Kunth.","CEN00070803","CEN00070803",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA,NA
"1487","2020-09-02 16:23:53-03","Cenargen","CEN","72353","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","B. M. T. Walter","2017","01",NA,"João Benedito Pereira","135","2008","02","28","Brasil","TO","PALMEIROPOLIS","Fazenda do Sr. Simão Raimundo do Nascimento. Torre 112, rio Mucambinho.","-48.217777","-13.022222","-48.217777","-13.022222","1010","1010",NA,"CEN00072353","CEN00072353",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA,NA
"1488","2020-09-02 16:23:53-03","Cenargen","CEN","91412","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","B. M. T. Walter","2015","10",NA,"Glocimar Pereira-Silva","13244","2008","04","23","Brasil","MA","CAROLINA","Perímetro urbano de Carolina.","-47.454166","-7.3275","-47.454166","-7.3275","170","170","Área de influência indireta.","CEN00091412","CEN00091412",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA,NA
"1489","2020-09-02 16:23:53-03","Cenargen","CEN","95345","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","B. M. T. Walter","2017","01",NA,"Marcelo Fragomeni Simon","2740","2016","04","07","Brasil","MA","CAROLINA","P.N. Chapada das Mesas. Acesso E no km 612 da BR-230, 20 km em estrada vicinal em direção à localidade Buenos Aires. Próximo ao rio Farinha.","-47.3825","-6.9322222","-47.3825","-6.9322222","171","171","Erva 60 cm. Inflorescências vináceas.","CEN00095345","CEN00095345 CEN00095345_1",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"5",NA,NA,NA
"1490","2020-09-02 16:23:53-03","Cenargen","CEN","99339","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","B. M. T. Walter","2017","07",NA,"Glocimar Pereira-Silva","14901","2010","01","14","Brasil","TO","PALMEIRANTE","Margem direita do rio Manoel Alves Pequeno, próximo da sua foz.","-47.951388","-7.9263888","-47.951388","-7.9263888","160","160","Área de influência direta (APP).","CEN00099339","CEN00099339",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA,NA
"1491","2020-09-02 16:23:53-03","Cenargen","CEN","56433","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","B. M. T. Walter","2017","01",NA,"Alexandro Pires da Silva","267","1997","03","07","Brasil","DF","BRASILIA","Coletas no Parque Olhos d#?#Água.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Alguns frutos são alvos (maioria) e outros são cor de creme.","CEN00056433","CEN00056433",NA,NA,NA,"Exsicatas",NA,"70570","auto",NA,NA,"3",NA,NA,NA
"1492","2020-09-02 16:23:53-03","Cenargen","CEN","30210","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","B. M. T. Walter","2017","01",NA,"Glocimar Pereira-Silva","3526","1996","03","19","Brasil","GO","IPAMERI","Margem esquerda do Rio Corumbá; 300 m a jusante da ponte São Bento.","-48.1596984863281","-17.7219009399414","-4848333.0","-1771667.0","580","580",NA,"CEN00030210","CEN00030210",NA,NA,NA,"Exsicatas",NA,"102542","auto",NA,NA,"5",NA,NA,NA
"1493","2020-09-02 16:23:53-03","Cenargen","CEN","48829","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","B. M. T. Walter","2017","01",NA,"Glocimar Pereira-Silva","7393","2003","03","12","Brasil","GO","SILVANIA","Margem direita do Rio Corumbá (Fazenda Córrego Fundo).","-48.6081008911133","-16.658899307251","-4834556.0","-1632028.0","820","820","Área de Influência Direta (lago).","CEN00048829","CEN00048829",NA,NA,NA,"Exsicatas",NA,"46044","auto",NA,NA,"4",NA,NA,NA
"1494","2020-09-02 16:23:53-03","Cenargen","CEN","1835","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","L. Schneider","2018","11",NA,"Antônio Costa Allem","1635","1978","02","09","Brasil","MT","POCONE","Km 44 - MT3 (Transpantaneira).","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"Folhas cortantes.","CEN00001835","CEN00001835",NA,NA,NA,"Exsicatas",NA,"200792","auto",NA,NA,"2",NA,NA,NA
"1495","2020-09-02 16:23:53-03","Cenargen","CEN","35496","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","L. Schneider","2018","11",NA,"Juliana Paula-Souza","3385","2000","04","22","Brasil","SP","SAO SEBASTIAO","Barra do Una / Boracéia, estrada de acesso da Fazenda Águas do Bento.","-45.4099998474121","-23.7600002288818","-4576694.0","-2373167.0","30","30","Inflorescência marrom. Espiguetas verdes, coletada em área aberta (pastagem) da Floresta de Restinga, com elevada umidade. Área desmatada utilizada como pasto, alagável.Doação do Programa de pós-graduação USP / UNICAMP. Curso - Taxonomia de Campo de Espécies Vegetais.","CEN00035496","CEN00035496",NA,NA,NA,"Exsicatas",NA,"41977","auto",NA,NA,"1",NA,NA,NA
"1496","2020-09-02 16:23:53-03","Cenargen","CEN","48765","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","B. M. T. Walter","2017","01",NA,"Glocimar Pereira-Silva","7328","2003","03","11","Brasil","GO","SILVANIA","Margem direita do Rio Antas (próximo à ponte de madeira).","-48.6081008911133","-16.658899307251","-4844056.0","-1628972.0","820","820","Área de Influência Direta (lago).","CEN00048765","CEN00048765",NA,NA,NA,"Exsicatas",NA,"46044","auto",NA,NA,"5",NA,NA,NA
