"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","month","stateProvince","county","minimumElevationInMeters","day","maximumElevationInMeters","decimalLongitude","decimalLatitude","identifiedBy","imagecode","infraspecificEpithet","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"292","2020-09-12 05:00:02-03","US","US","3405191","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook. f.) Pic. Serm.","J.-J. de Granville","13312","1997","South America - Neotropics","French Guiana","Montagnes de la Trinité, Bassin de la Mana",NA,NA,"US00715497","3",NA,NA,"500","13",NA,"-53.35","4.6",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"293","2020-09-12 05:00:02-03","US","US","3294362","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook. f.) Pic. Serm.","S. S. Tillett, C. L. Tillett & R. Boyan","44986","1960","South America - Neotropics","Guyana","Mt. Ayanganna, NE side of, Upper Mazaruni R Basin",NA,NA,"US00718506","8","Cuyuni-Mazaruni",NA,"800","1","900","-59.93","5.38",NA,"US00718506_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"294","2020-09-12 05:00:02-03","US","US","2361050","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook. f.) Pic. Serm.","J. A. Steyermark & G. Agostini","91085","1962","South America - Neotropics","Venezuela","Peninsula de Paria, Cerro Patao, Norte de Puerto de Hierro, Noreste de Güiria: Selva nublada en la cumbre plana",NA,NA,"US01542010","7","Sucre",NA,"1020","19",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"295","2020-09-12 05:00:02-03","US","US","3212042","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook. f.) Pic. Serm.","A. Fernández & E. Sanoja","5081","1989","South America - Neotropics","Venezuela","Mun. Sucre, Santa María de Erebato, Alto Río Erebato",NA,NA,"US00813254","2","Bolívar",NA,"340",NA,NA,"-64.81","4.98",NA,"US00813254_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"296","2020-09-12 05:00:02-03","US","US","1097794","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook. f.) Pic. Serm.","O. Buchtien","5148","1920","South America - Neotropics","Bolivia","Región subtropical, Hacienda Simaco sobre el camino a Tipuani",NA,NA,"US01542027","2",NA,NA,"1400",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"297","2020-09-12 05:00:02-03","US","US","3299949","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook. f.) Pic. Serm.","J. A. Steyermark","74838","1953","South America - Neotropics","Venezuela","Chimantá Massif, Abácapa-tepuí, along trail between camp 2 and camp 3, NW part of Abácapa-tepuí",NA,NA,"US00813256","4","Bolívar",NA,"750","5","1100","-62.25","5.21",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"298","2020-09-12 05:00:02-03","US","US","2019779","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook. f.) Pic. Serm.","Collector illegible","3182","1917","South America - Neotropics","Suriname","Brownsberg, Forest Reserve",NA,NA,"US00718509","9","Brokopondo",NA,NA,"7",NA,"-55.21","4.88",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"299","2020-09-12 05:00:02-03","US","US","1464731","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook. f.) Pic. Serm.","E. P. Killip & A. C. Smith","25497","1929","South America - Neotropics","Peru","Pichis Trail, Yapas",NA,NA,"US01542021","6","Junín",NA,"1350","28","1600",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"300","2020-09-12 05:00:02-03","US","US","2016290","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii leprieurii","(Hook. f.) Pic. Serm.","J. M. Idrobo & R. E. Schultes","1088","1951","South America - Neotropics","Colombia","Orillas de quebrada, En sombra, Cordillera La Macarena (extremo nordeste), macizo Renjifo, cumbre y alrededores",NA,NA,"US01542041","1","Meta",NA,"1300","6","1900",NA,NA,NA,NA,"leprieurii",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"301","2020-09-12 05:00:02-03","US","US","3558088","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii leprieurii","(Hook. f.) Pic. Serm.","H. van der Werff, B. Gray & W. Quizhpe","22022","2006","South America - Neotropics","Ecuador","Nangaritza, Cordillera del Cóndor region, upper Río Nangaritza valley. Around lodge outside Las Orquideas",NA,NA,"US01542036","11","Zamora-Chinchipe",NA,"900","9",NA,"-78.6564","-4.2486",NA,NA,"leprieurii",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"302","2020-09-12 05:00:02-03","US","US","2723112","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii subcostalis",NA,"D. B. Lellinger & E. R. de la Sota","880","1971","South America - Neotropics","Colombia","0.3 km E of the Ciudad Bolivar-Quibdo Road across the suspension bridge at ca. Km. 141",NA,NA,"US01542046","4","Chocó",NA,"750","3",NA,NA,NA,NA,NA,"subcostalis",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"303","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii","(Hook.) R.M. Tryon","J.-J. de Granville, C. Feuillet, L. Hollenberg, O. Poncy & M. S. Sangrey","8371","1986","South America - Neotropics","French Guiana","Pied du Mont Galbao. Crique Canal Panama",NA,NA,NA,"1",NA,NA,"200","7",NA,"-53.26","3.61","Cremers, G.",NA,"leprieurii",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"304","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii","(Hook.) R.M. Tryon","T. Henkel, R. Williams, S. Fratello & L. Williams","4203","1993","South America - Neotropics","Guyana","Pakaraima Mts, Mt. Wokomung; Suruwabaru Creek, hills E adjacent creek 1-2 km from Yuarba Creek",NA,NA,NA,"11","Potaro-Siparuni",NA,"800","8","850","-59.9","5.03333","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"leprieurii",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"305","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii","(Hook.) R.M. Tryon","T. Henkel, M. Chin & W. Ryan","1410","1993","South America - Neotropics","Guyana","Pakaraima Mts, Mt. Wokomung, headwaters of Wusupubaru Creek, 1 km downslope to Patamona Lookout",NA,NA,NA,"2","Potaro-Siparuni",NA,"975","15","1125","-59.8833","5.05","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"leprieurii",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"306","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M. Tryon","J.-J. de Granville","13264","1997","South America - Neotropics","French Guiana","Montagnes de la Trinité, Bassin de la Mana",NA,NA,NA,"3",NA,NA,"200","10",NA,"-53.36","4.61","Cremers, G.",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"307","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M. Tryon","T. Henkel, R. Williams, S. Fratello & P. Joseph","4404","1993","South America - Neotropics","Guyana","Pakaraima Mts, Mt. Wokomung, ridgeline 0.5 km NE of Wokomung escarpment adjacent Ka-Mie-Wah pinnacle",NA,NA,NA,"11","Potaro-Siparuni",NA,"1400","15","1500","-59.8833","5.06667","McKee, G. S., (US), NMNH",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"308","2020-09-02 16:40:09-03","Cenargen","CEN","33680","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic.Serm.","Sueli Maria Gomes","62","1996",NA,"Brasil","Atrás do Cemitério, depois da cascalheira, cerca de 2 km.","Exsicatas","Soros redondos acompanhando a margem da folha.","CEN00033680","09","MG","ACUCENA",NA,"10",NA,NA,NA,"B. M. T. Walter","CEN00033680",NA,NA,NA,"2018","06",NA,"-4805000.0","-1601667.0",NA,NA,NA,NA,"4"
"309","2020-12-02 09:07:48-03","UNITINS","HUTO","4662","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R. M. Tryon","Fernandes, M.H.","144","2012",NA,"Brasil","Fazenda Santa Cecília. Núcleo Rural Rajadinha II. Relevo plano. Solo hidromórfico",NA,"Arbusto com cerca de 1 m de altura; Mata de galeria inundável","HUTO004662","07","Distrito Federal","Brasília","958","12","958","-47.641944","-15.763056","Fernandes, M.H.",NA,NA,NA,NA,"2013","01",NA,"-47.641944","-15.763056",NA,NA,NA,NA,NA
"310","2020-02-20 13:53:14-03","UEFS","HUEFS","253444","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic.Serm.","Dittrich, V.A.O.","2103","2015",NA,"Brasil","Recanto dos pássaros",NA,"Terricola em barranco","HUEFS0253444","04","Bahia","Boa Nova",NA,"03",NA,"-40.2075004577637","-14.3625001907349",NA,NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,"31265","auto",NA,NA
"311","2019-10-07 09:38:53-03","UEFS","HUEFS","123457","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","Paixão, J.L.","1330","2007",NA,"Brasil","Serra do Timbó, Mata do Centro Sapucaia, área das Duas Barras.",NA,"Mata Atlântica.","HUEFS0123457","08","Bahia","Amargosa",NA,"04",NA,"-39.658611","-13.164722","A.Salino","HUEFS0123457",NA,NA,"Polypodiopsida","2009","02",NA,"39W39'31''","13S9'53''",NA,NA,NA,NA,NA
"312","2019-10-07 09:38:53-03","UEFS","HUEFS","84183","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","Lopes, M.S.","632","2002",NA,"Brasil","Usina Colônia, Mata da Serra do Quengo",NA,"Mata atlântica.","HUEFS0084183","05","Pernambuco","Jaqueira","713","21","713","-35.840278","-8.713889",NA,"HUEFS0084183",NA,NA,"Polypodiopsida",NA,NA,NA,"35W50'25''","8S42'50''",NA,NA,NA,NA,NA
"313","2019-10-07 09:38:53-03","UEFS","HUEFS","84243","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","Lopes, M.S.","217","2001",NA,"Brasil","Usina Colônia, Mata do Quengo.",NA,NA,"HUEFS0084243","05","Pernambuco","Jaqueira","713","31","713","-35.840556","-8.713889",NA,"HUEFS0084243",NA,NA,"Polypodiopsida",NA,NA,NA,"35W50'26''","8S42'50''",NA,NA,NA,NA,NA
"314","2020-07-23 12:23:47-03","CEPLAC","CEPEC","126997","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii",NA,"Matos, F. B.","1869","2009",NA,"Brasil","Parque Nacional do Pau Brasil. Estrada da Harpia. Floresta de Tabuleiro. Interior da mata.",NA,NA,NA,"10","Bahia","PORTO SEGURO","90","12","90","-39.25","-16.5","F. B. Matos",NA,NA,NA,NA,NA,NA,NA,"39W15'","16S30'",NA,NA,NA,NA,NA
"315","2020-07-23 12:23:47-03","CEPLAC","CEPEC","67486","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii",NA,"A. M. Amorim","1926","1996",NA,"Brasil","Reserva Biológica do Mico-leão (IBAMA). Entrada no Km 46 da Rod. BA-001 Ilhéus/Una. Coletas na picada paralela ao Roi Maruim.",NA,NA,NA,"01","Bahia","UNA",NA,"24",NA,"-39.083333","-15.15","A. Salino",NA,NA,NA,NA,NA,NA,NA,"39W5'","15S9'","30/07/2006",NA,NA,NA,NA
"316","2021-01-12 21:31:18-03","UFMG","BHCB-SL","126346","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","14070","2008","América","Brasil","Reserva Biológica Augusto Ruschi, Trilha da Pregui!a",NA,"Terrestre no interior de floresta",NA,"12","Espírito Santo","Santa Teresa","830","03","900","-40.541833","-19.916139","Salino, A",NA,NA,NA,NA,"2008","12","03","-40.541833","-19.916139",NA,NA,NA,NA,NA
"317","2020-03-04 20:43:50-03","UFMG","BHCB-SL","196431","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Dittrich, VAO; Souza, AM","2103","2015","América","Brasil","Recanto dos Pássaros, Entre as coordenadas de 14/24'24,78S a 14/24'54,78S e 40/07'14,34W a 40/07'56,34W.",NA,"Terrícola em barranco de trilha em Floresta Ombrófila Densa Montana.",NA,"04","Bahia","Boa Nova","785","03","1030","-40.12065","-14.406883","Salino, A",NA,NA,NA,NA,NA,NA,NA,"-40.12065","-14.406883",NA,NA,NA,NA,NA
"318","2020-03-04 20:43:50-03","UFMG","BHCB-SL","119222","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Salino, A; Almeida, TE; Dittrich, VAO; Heringer, G; Viveros, RS","13213","2008","América","Brasil","Reserva Biológica da Mata Escura, Floresta Estacional Semidecidual no vale do córrego Mata Escura.",NA,"Terrestre a margem de riacho.",NA,"03","Minas Gerais","Jequitinhonha","660","26","660","-40.999444","-16.351111","Salino, A",NA,NA,NA,NA,"2008","03","26","-40.999444","-16.351111",NA,NA,NA,NA,NA
"319","2020-03-04 20:43:50-03","UFMG","BHCB-SL","113980","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Salino, A; Dittrich, VAO; Pivari, MOD","13038","2007","América","Brasil","Serra da Boa Esperança, Parque Estadual da Serra da Boa Esperança. Área com formações campestres, savânicas e florestais do Bioma Cerrado, e fragmentos de Floresta Estacional Semidecidual.",NA,"Terrestre a margem de riacho, no interior de floresta.",NA,"12","Minas Gerais","Boa Esperança","1150","14","1150","-45.648528","-20.968472","Salino, A",NA,NA,NA,NA,NA,NA,NA,"-45.648528","-20.968472",NA,NA,NA,NA,NA
"320","2020-03-04 20:43:50-03","UFMG","BHCB-SL","104395","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Carvalho, FA; et al.;","279","2004","América","Brasil","Parque Nacional do Pico da Neblina, Trilha para a cachoeira do Anta, entre o acampamento e Cuiabixi e Mao ao ao. Subindo a Serra da Neblina. Floresta Ombrófila Densa Montana.",NA,"Rupícola. Corte do pecíolo roxo quado fresco.",NA,"12","Amazonas","São Gabriel da Cachoeira","1300","28","1300","-65.977778","0.776944","Salino, A",NA,NA,NA,NA,"2007","01",NA,"-65.977778","0.776944",NA,NA,NA,NA,NA
"321","2020-03-04 20:43:50-03","UFMG","BHCB-SL","148330","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Souza, FS; Giacomin, LL; Machado, TM","1424","2011","América","Brasil","Parque Nacional do Caparaó, Córrego do Calçado. Tecnotruta. DATUM WGS 84",NA,"Terrestre no interior de floresta ombrófila. PRENSADO EM ÁLCOOL",NA,"02","Espírito Santo","Ibitirama","1109","09","1109","-41.733278","-20.467611","Paixão, LC; Salino, A",NA,NA,NA,NA,"2011","11","23","-41.733278","-20.467611",NA,NA,NA,NA,NA
"322","2021-01-12 15:25:12-03","UFMG","BHCB-SL","43825","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Souza, VC; Souza, JP; Duarte, AR; Myagi, PH","17500","1997","América","Brasil","Córrego Falcão, 65km NE (em linha reta) de Tapurah. Estrada para Projeto Ipiranga.",NA,"Terrestre em Mata Ciliar.",NA,"06","Mato Grosso","Tapurah",NA,"09",NA,"-56.1","-12.283333","Salino, A",NA,NA,NA,NA,"1998","08",NA,"-56.1","-12.283333",NA,NA,NA,NA,NA
"323","2021-01-12 15:25:12-03","UFMG","BHCB-SL","73983","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Lopes, MA; Pietrobom, MR","549","2001","América","Brasil","Usina Colônia; Mata do Quengo",NA,"Ambiente um pouco aberto, sombreado com grande umidade no solo juntamente com populações de Ruhmora, Saccoloma e Pteris. Ciófila.",NA,"10","Pernambuco","Jaqueira","713","19","713","-35.8405","-8.714","Salino, A",NA,NA,NA,NA,"2002","08",NA,"-35.8405","-8.714",NA,NA,NA,NA,NA
"324","2020-03-04 20:43:50-03","UFMG","BHCB-SL","81380","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Salino, A; Carvalho, FA; Lombardi, JA; Mota, RC","8314","2003","América","Brasil","Reserva Biológica de Santa Lucia, Floresta Ombrófila Densa",NA,"Terrestre no interior de floresta",NA,"02","Espírito Santo","Santa Teresa","647","24","647","-40.536","-19.968889","Salino, A",NA,NA,NA,NA,"2016","12","05","-40.536","-19.968889",NA,NA,NA,NA,NA
"325","2020-03-04 20:43:49-03","UFMG","BHCB-SL","100852","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Salino, A; Almeida, TE; Heringer, G","11231","2006","América","Brasil","Estação Ecológica de Acauã, Floresta Estacional Semidecidual/Cerradão, no vale do Córrego Comprido. Mata em fundo de vale.",NA,"Terrestre a margem de riacho.",NA,"07","Minas Gerais","Turmalina","720","03","720","-42.796667","-17.193028","Salino, A",NA,NA,NA,NA,"2006","07",NA,"-42.796667","-17.193028",NA,NA,NA,NA,NA
"326","2021-01-12 15:25:12-03","UFMG","BHCB-SL","73981","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Lopes, MA","476","2001","América","Brasil","Usina Colônia; Córrego do Guariba",NA,"Margem do córrego, na sombra. Poucos indivíduos.",NA,"10","Pernambuco","Jaqueira","652","19","652","-35.838944","-8.722528","Salino, A",NA,NA,NA,NA,"2002","08",NA,"-35.838944","-8.722528",NA,NA,NA,NA,NA
"327","2021-01-12 15:25:12-03","UFMG","BHCB-SL","93591","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Almeida, TE; Souza, DT; Mota, NFO; Viana, PL","77","2005","América","Brasil","Rio Guanhães;, Floresta Estacional Semidecidual.",NA,"Terrestre no interior de mata. Caule reptante com aproximadamente 30 cm.",NA,"08","Minas Gerais","Dores de Guanhães","500","14","500","-42.945556","-19.003694","Almeida, TE; Salino, A",NA,NA,NA,NA,"2005","08",NA,"-42.945556","-19.003694",NA,NA,NA,NA,NA
"328","2020-03-04 20:43:50-03","UFMG","BHCB-SL","85064","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Salino, A; Mota, RC; Mota, NFO; Melo, PHA","8984","2003","América","Brasil","Mata do Boi Rajado, a ca. 14km da sede de Bandeira, na divisa com a Bahia. Floresta Ombrófila Densa Submontana.",NA,"Terrestre no interior da mata.",NA,"10","Minas Gerais","Bandeira","620","04","800","-40.516611","-15.805194","Salino, A",NA,NA,NA,NA,"2003","12",NA,"-40.516611","-15.805194",NA,NA,NA,NA,NA
"329","2020-03-04 20:43:50-03","UFMG","BHCB-SL","141705","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Arruda, AJ; Macedo, J","67","2009","América","Brasil","RPPN Capivari, Porção oeste da RPPN. Entrada na divisa da divisa da Fazenda do Zé Maria.",NA,"Terrestre no interior de mata.",NA,"03","Minas Gerais","Santa Bárbara","850","07","850","-43.608333","-20.1225","Arruda, AJ",NA,NA,NA,NA,"2009","03","07","-43.608333","-20.1225",NA,NA,NA,NA,NA
"330","2020-03-04 20:43:50-03","UFMG","BHCB-SL","135403","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Rezende, SG; Pena, FSR; Neves, GS","3187","2008","América","Brasil","Mina de Fazendão, Próximo a área da cava",NA,"Floresta Estacional Semidecidual Baixo-Montana em Estágio Intermediário de Regeneração, arbustivo",NA,"05","Minas Gerais","Catas Altas","970","27","970","-43.413333","-20.127222","Santos, AMO; Salino, A",NA,NA,NA,NA,"2010","09","20","-43.413333","-20.127222",NA,NA,NA,NA,NA
"331","2020-03-04 20:43:50-03","UFMG","BHCB-SL","81367","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Salino, A; Carvalho, FA; Lombardi, JA; Mota, RC","8301","2003","América","Brasil","Fazenda Limoeiro, Mata da Mamoneira. Floresta Estacional Semidecidual Sub-montana de encosta e fundo de vale.",NA,"Terrestre no interior de floresta.",NA,"03","Minas Gerais","Almenara","250","22","250","-40.85","-16.033333","Salino, A",NA,NA,NA,NA,"2003","04",NA,"-40.85","-16.033333",NA,NA,NA,NA,NA
"332","2020-03-04 20:43:50-03","UFMG","BHCB-SL","101266","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Souza, DT","01","2006","América","Brasil","Mina de Cuiabá da Anglogold Ashanti, Base da Serra da Piedade. Floresta Estacional Semidecidual, Mata de Galeria",NA,"Terrestre, beira do córrego Cuiabá.","BHCB001700","04","Minas Gerais","Sabará","776","17","776","-43.733583","-19.852972","Salino, A","BHCB001700",NA,NA,NA,NA,NA,NA,"-43.733583","-19.852972",NA,NA,NA,NA,NA
"333","2020-03-04 20:43:50-03","UFMG","BHCB-SL","82464","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Figueiredo, JB; Carvalho, FA","27","2003","América","Brasil","RPPN Mata do Jambreiro, Floresta Estacional Semidecidual.",NA,"Terrestre, margem do Córrego Águas Claras.",NA,"05","Minas Gerais","Nova Lima","770","21","770","-43.886278","-19.978306","Salino, A",NA,NA,NA,NA,"2003","06",NA,"-43.886278","-19.978306",NA,NA,NA,NA,NA
"334","2020-03-04 20:43:50-03","UFMG","BHCB-SL","91638","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Salino, A; et al.;","10225","2005","América","Brasil","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha da Água Grande ou Trikha da Ressurgência. Floresta Ombrófila Baixo Montan pouco degradada sobre afloramento de calcáreo.",NA,"Terrestre, no interior de mata. Beira de trilha. Caule curto-reptante.",NA,"03","São Paulo","Eldorado","400","25","400","-48.403611","-24.630556","Salino, A",NA,NA,NA,NA,"2005","03",NA,"-48.403611","-24.630556",NA,NA,NA,NA,NA
"335","2020-03-04 20:43:50-03","UFMG","BHCB-SL","94736","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Almeida, TE; Souza, DT; Mota, NFO; Viana, PL","137","2005","América","Brasil",NA,NA,"Terrestre no interior de mata",NA,"09","Minas Gerais","Santo Antônio do Rio Abaixo",NA,"26",NA,"-43.216611","-19.260689","Almeida, TE",NA,NA,NA,NA,"2006","02",NA,"-43.216611","-19.260689",NA,NA,NA,NA,NA
"336","2020-03-04 20:43:50-03","UFMG","BHCB-SL","93616","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Almeida, TE; Souza, DT; Mota, NFO; Viana, PL","102","2005","América","Brasil","Floresta Estacional Semidecidual.",NA,"Rupícola, na margem de córrego, no interior de mata",NA,"08","Minas Gerais","Virginópolis",NA,"18",NA,"-42.707417","-18.892528","Almeida, TE; Salino, A",NA,NA,NA,NA,"2005","08",NA,"-42.707417","-18.892528",NA,NA,NA,NA,NA
"337","2020-03-04 20:43:50-03","UFMG","BHCB-SL","196656","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Garcia, RCJ","130","2017","América","Brasil","Reserva Biológica Municipal do Poço D'Anta",NA,"Terrícula em beira de trilha.",NA,"09","Minas Gerais","Juiz de Fora","760","30","760","-43.319722","-21.761111","Salino, A",NA,NA,NA,NA,NA,NA,NA,"-43.319722","-21.761111",NA,NA,NA,NA,NA
"338","2020-03-04 20:43:50-03","UFMG","BHCB-SL","97750","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","Hook.","Salino, A; Almeida, TE; Heringer, G; Melo, LCN","10721","2006","América","Brasil","Reserva do Acangaú, Mata Ciliar do córrego Santa Isabel",NA,"Terrestre em barranco a mergem de rio.",NA,"02","Minas Gerais","Paracatu","665","03","665","-47.078694","-17.149722","Salino, A",NA,NA,NA,NA,"2006","02",NA,"-47.078694","-17.149722",NA,NA,NA,NA,NA
