"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"2704","2019-06-05 10:33:55-03","UFG","HJ","4265","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Souza, L.F.","2004","12","18","Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,"HJ00004265",NA,NA,NA,NA,"1824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2705","2019-06-05 10:33:55-03","UFG","HJ","4268","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Souza, L.F.","2005","11","23","Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,"HJ00004268",NA,NA,NA,NA,"2791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2706","2019-06-05 10:33:55-03","UFG","HJ","2085","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Souza, L.F. et al.","2005","11","11","Brasil","Goiás","Jataí","41 BIMTZ.","-51.711944","-17.900278","51º42'43''W","17º54'1''S",NA,NA,NA,"HJ00002085",NA,NA,NA,NA,"3908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2707","2019-06-05 10:33:55-03","UFG","HJ","4269","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Souza, L.F.","2005","12","18","Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,"HJ00004269",NA,NA,NA,NA,"2928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2708","2019-06-05 10:33:55-03","UFG","HJ","4267","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Souza, L.F.","2005","10","25","Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,"HJ00004267",NA,NA,NA,NA,"2788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2709","2019-06-05 10:33:55-03","UFG","HJ","4266","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Souza, L.F.","2005","02","20","Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,"HJ00004266",NA,NA,NA,NA,"2056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2710","2019-06-05 10:33:55-03","UFG","HJ","3075","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Guilherme, F.A.G. et al.","2007","03","08","Brasil","Goiás","Jataí","PCH Jataí.","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,"HJ00003075",NA,NA,NA,NA,"648","75073","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2711","2019-06-05 10:33:55-03","UFG","HJ","6144","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta",NA,NA,"Guilherme, FAG; Carneiro, SES; Bernasol, WP","2008","10","24","Brasil","Goiás","Caçu","UHE Salto.","-51.318056","-18.712778","51º19'5''W","18º42'46''S",NA,NA,NA,"HJ00006144",NA,NA,NA,NA,"1381",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2712","2019-10-29 10:08:16-03","UFPR","EFC","11793","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Salvador, G.S.","Salvador, G.S.","2004","09","24","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.3132","-25.5306","-48.3132","-25.5306",NA,NA,"Herbácea 30cm, em restinga, na beira do caminho; flores com pétalas rosadas e sépalas verde-claras. Restinga da Praia Grande, Brasília.","EFC011793",NA,"2004","09","24","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2713","2019-10-29 10:08:16-03","UFPR","EFC","4792","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Salvador, G.S.","Kuniyoshi, Y.S.; Miura, A.","1995","12","12","Brasil","Paraná","Paranaguá","Estrada Alexandra Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Erva ruderal. Reptante. Próximo ao viaduto. Flores róseas. Comum.","EFC004792",NA,"2005","02","10","5714","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2714","2019-10-29 10:08:16-03","UFPR","EFC","8367","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Salvador, G.S.","Kuniyoshi, Y.S.","1999","04","22","Brasil","Paraná","Pontal do Paraná","Baln. de Ipanema - Guarapari","-48.4514","-25.6665","-48.4514","-25.6665",NA,NA,"Erva em substrato arenoso, local encharcado entre dunas, lagos e cordões, flores róseas.","EFC008367",NA,"2005","02","10","6237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2715","2019-10-29 10:08:16-03","UFPR","EFC","8643","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Silva, S.M.","Gatti, G.; et al.","1998","01","19","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.2977","-25.1752","-48.2977","-25.1752",NA,NA,"Erva rastejante com flores brancas. Capoeirão, em local sombreado.","EFC008643",NA,"1998","05","01","214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2716","2019-10-29 10:08:16-03","UFPR","EFC","16063","PreservedSpecimen","Plantae","Ochinaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Souza, I.","Souza, I.","2017","03","16","Brasil","Paraná","Pontal do Paraná","Pontal do Sul","-48.4808","-25.6656","-48.4808","-25.6656","18","18","Erva 20 cm, flores alvas. Formação Pioneira com influência Marinha","EFC016063",NA,"2017","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2717","2019-12-09 17:30:34-03","UFPR","EFC","17271","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Dall Agnol, R.T.","Dall Agnol, R.T.","2018","09","22","Brasil","Paraná","Paranaguá","Praia do Miguel - Ilha do Mel","-48.3025","-25.5589","-48.3025","-25.5589","6","6","Erva, corola alva, estames rubros, estípulas ramificadas. Formação Pioneira com Influência Marinha arbustiva","EFC017271",NA,"2018","09","22","587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2718","2019-10-29 10:08:16-03","UFPR","EFC","11794","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Salvador, G.S.","Salvador, G.S.","2005","03","10","Brasil","Paraná","Pontal do Paraná","Balneário Guarapari","-48.4514","-25.6665","-48.4514","-25.6665",NA,NA,"Herbácea 30cm alt. em restinga. Flores alvas.","EFC011794",NA,"2005","03","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2719","2019-11-13 11:27:35-03","USP","SPF","102952","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Moraes, MD","Leitão Filho, HF","1995","02","07","Brasil","São Paulo","Pariquera-Açu",NA,"-47.850833","-24.879444","-47.850833","-24.879444",NA,NA,NA,"SPF00102952",NA,NA,NA,NA,"32921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2720","2019-11-13 11:27:35-03","USP","SPF","103655","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Carvalho, AMV","1994","10","27","Brasil","Bahia","Lençóis",NA,"-41.440278","-12.459722","-41.440278","-12.459722","910","910",NA,"SPF00103655",NA,"1999",NA,NA,"PCD1077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2721","2019-11-13 11:27:35-03","USP","SPF","114489","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Salvador, GS","Bernacci, LC","1995","09","07","Brasil","São Paulo",NA,"Monteiro Lobato e Ouro Verde.",NA,NA,NA,NA,NA,NA,NA,"SPF00114489",NA,"2005","05",NA,"2138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2722","2019-11-13 11:27:35-03","USP","SPF","118790","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Faria, AD","1996","08","07","Brasil","São Paulo",NA,"Riacho na rodovia 270 na altura do Km 232.",NA,NA,NA,NA,NA,NA,NA,"SPF00118790",NA,"2000",NA,NA,"96387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2723","2019-11-13 11:27:35-03","USP","SPF","118791","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Salvador, GS","Amaral, MCE","1995","07","17","Brasil","São Paulo","Itirapina",NA,"-47.75","-22.2","-47.75","-22.2",NA,NA,NA,"SPF00118791",NA,"2005","05",NA,"9550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2724","2019-11-13 11:27:35-03","USP","SPF","121671","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Bautista, HP","1996","07","13","Brasil","Bahia","Mucugê",NA,"-41.322222","-12.949444","-41.322222","-12.949444","1230","1230",NA,"SPF00121671",NA,"1997",NA,NA,"PCD3585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2725","2019-11-13 11:27:35-03","USP","SPF","121887","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Salvador, GS","Windisch, PG","1992","10","24","Brasil","Mato Grosso","Novo São Joaquim",NA,"-52.833333","-15.083333","-52.833333","-15.083333","370","370",NA,"SPF00121887",NA,"2005","05",NA,"7278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2726","2019-11-13 11:27:35-03","USP","SPF","126698","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Pereira-Silva, G","1992","03","02","Brasil","Distrito Federal","Brasília",NA,"-48.183333","-15.916667","-48.183333","-15.916667","1000","1000",NA,"SPF00126698",NA,"1998",NA,NA,"925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2727","2019-11-13 11:27:35-03","USP","SPF","143405","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Schwertner, ABS","2000","03","11","Brasil","Santa Catarina","Itajaí",NA,"-48.663333","-26.918333","-48.663333","-26.918333",NA,NA,NA,"SPF00143405",NA,"2000",NA,NA,"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2728","2019-11-13 11:27:35-03","USP","SPF","163012","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Anônimo","Hoehne, FC","1928","10","20","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00163012",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2729","2019-11-13 11:27:35-03","USP","SPF","163013","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Maguire, B","Irwin, HS","1966","06","09","Brasil","Mato Grosso",NA,"Xavantina.",NA,NA,NA,NA,"400","400",NA,"SPF00163013",NA,"1967",NA,NA,"16816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2730","2019-11-13 11:27:35-03","USP","SPF","163015","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Steyermark, JA","Steyermark, JA","1960","12","11","?",NA,NA,"Rio Toro.",NA,NA,NA,NA,NA,NA,NA,"SPF00163015",NA,"1965",NA,NA,"87898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2731","2019-11-13 11:27:35-03","USP","SPF","164083","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Calió, MF","2004","06","17","Brasil","Rio de Janeiro","Santa Maria Madalena",NA,"-42.0175","-21.9675","-42.0175","-21.9675","1004","1004",NA,"SPF00164083",NA,"2004","08",NA,"72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2732","2019-11-13 11:27:35-03","USP","SPF","165668","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Fiaschi, P","Fiaschi, P","2004","06","26","Brasil","Bahia","Valença","RPPN Fazenda Água Branca","-39.090278","-13.328889","-39.090278","-13.328889",NA,NA,NA,"SPF00165668",NA,NA,NA,NA,"2358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2733","2019-11-13 11:27:35-03","USP","SPF","177871","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Cardoso, D","Oliveira, RP","2000","04","04","Brasil","Bahia","Formosa do Rio Preto",NA,"-45.271944","-11.060278","-45.271944","-11.060278","531","531",NA,"SPF00177871",NA,NA,NA,NA,"499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2734","2021-03-15 18:29:06-03","USP","SPF","206996","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Zappi, DC","Zappi, DC; Sasaki, D; Milliken, W; Biggs, N; Silveira, EA; Philippsen, M; Bessa, MA; Piva","2008","01","27","Brasil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino. Campo, mata alta aberta e mata baixa na região sudeste do Parque. Entrada pela Fazenda AJJ.","-55.1129","-9.3502","-55.1129","-9.3502","379","379","Ervas até 40 cm alt. florescendo desde 5 cm, caules avermelhados, pétalas alvo-rosadas, estames rubros; campo, perto da água, proximo da trilha.","SPF00206996",NA,NA,NA,NA,"880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2735","2019-11-13 11:27:35-03","USP","SPF","85139","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Arbo, MM","1992","12","04","Brasil","Bahia","Itabuna",NA,"-39.033333","-14.9","-39.033333","-14.9","50","50",NA,"SPF00085139",NA,"1994",NA,NA,"5561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2736","2019-11-13 11:27:35-03","USP","SPF","44243","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Sastre, CHL","Pirani, JR","1985","10","16","Brasil","Mato Grosso","Luciara",NA,"-51.666667","-11.166667","-51.666667","-11.166667",NA,NA,NA,"SPF00044243",NA,"1987",NA,NA,"1277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2737","2019-11-13 11:27:35-03","USP","SPF","194802","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Salvador, GS","Windisch, PG","1992","10","24","Brasil","Mato Grosso","Novo São Joaquim",NA,"-52.833333","-15.083333","-52.833333","-15.083333","370","370",NA,"SPF00194802",NA,"2005","05",NA,"7278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2738","2021-03-15 18:29:06-03","USP","SPF","209389","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Antar, GM","Antar, GM; Antar, HP","2012","09","03","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia MG 010, Santana do Riacho-Conceição do Mato Dentro. Km 121, próximo à estátua do velho Juca.","-43.554722","-19.253333","-43.554722","-19.253333","1200","1200","Subarbusto ca. 25 cm alt. Caule vináceo. Cálice amarronzado e corola rosada.","SPF00209389",NA,"2012","09",NA,"89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2739","2019-11-13 11:27:35-03","USP","SPF","215941","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Antar, GM","Antar, GM","2013","11","24","Brasil","Bahia","Cairu","Área de Proteção Ambiental do Prategi.","-39.073333","-13.511528","-39.073333","-13.511528","23","23",NA,"SPF00215941",NA,"2014","08",NA,"341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2740","2019-11-13 11:27:35-03","USP","SPF","215944","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Antar, GM","Antar, GM","2013","11","20","Brasil","Bahia","Alcobaça",NA,"-39.222722","-17.530278","-39.222722","-17.530278","5","5",NA,"SPF00215944",NA,"2014","08",NA,"332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2741","2019-11-25 11:58:01-03","USP","SPF","230619","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Fraga, CN","Costa, IG","2014","08","02","Brasil","Rio de Janeiro","Campos dos Goytacazes",NA,"-41.683889","-21.739167","-41.683889","-21.739167","463","463",NA,"SPF00230619",NA,"2014","08",NA,"486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2742","2019-11-13 11:27:35-03","USP","SPF","48665","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Sastre, CHL","Harley, RM","1980","04","23","Brasil","Bahia",NA,"Chapadão Ocidental da Bahia.","-44.633333","-13.333333","-44.633333","-13.333333","580","580",NA,"SPF00048665",NA,NA,NA,NA,"21632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2743","2019-11-13 11:27:35-03","USP","SPF","48666","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Sastre, CHL","Harley, RM","1980","05","25","Brasil","Bahia",NA,"Serra dos Lençóis","-41.483333","-12.6","-41.483333","-12.6","1000","1400",NA,"SPF00048666",NA,NA,NA,NA,"22595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2744","2019-11-13 11:27:35-03","USP","SPF","85141","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Arbo, MM","1992","11","23","Brasil","Bahia","Barra da Estiva",NA,"-41.233333","-13.516667","-41.233333","-13.516667","890","890",NA,"SPF00085141",NA,"1994",NA,NA,"5752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2745","2019-11-13 11:27:36-03","USP","SPF","91757","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Amaral, MCE","Harley, RM","1992","01","10","Brasil","Bahia","Abaíra",NA,"-41.916667","-13.25","-41.916667","-13.25","1700","1700",NA,"SPF00091757",NA,"1998",NA,NA,"H51244",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2746","2019-11-13 11:27:35-03","USP","SPF","93698","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Cardoso, D","Arbo, MM","1991","02","13","Brasil","Minas Gerais",NA,NA,"-43.433333","-19.066667","-43.433333","-19.066667","500","500",NA,"SPF00093698",NA,"2007","11",NA,"4977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2747","2019-11-13 11:27:35-03","USP","SPF","94391","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Pirani, JR","1994","04","20","Brasil","São Paulo","Miracatu",NA,"-47.216667","-24.05","-47.216667","-24.05","550","600",NA,"SPF00094391",NA,NA,NA,NA,"3123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2748","2019-11-13 11:27:35-03","USP","SPF","96233","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Anônimo","Esteves, GL","1990","09","25","Brasil","Minas Gerais",NA,"Serra do Espinhaço","-43.616667","-18.166667","-43.616667","-18.166667","1080","1080",NA,"SPF00096233",NA,NA,NA,NA,"CFCR15508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2749","2019-11-13 11:27:35-03","USP","SPF","22113","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta coriacea","Sastre","Sastre, CHL","Furlan, A","1981","10","31","Brasil","Minas Gerais",NA,"Estr. Diamantina - Biribiri, a 4 Km de Diamantina.",NA,NA,NA,NA,"1135","1135",NA,"SPF00022113",NA,"1993",NA,NA,"CFCR2588",NA,NA,NA,NA,NA,NA,NA,"coriacea",NA,NA,NA,NA,NA,NA,NA
"2750","2019-11-13 11:27:35-03","USP","SPF","86820","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta coriacea","Sastre","Amaral, MCE","Ganev, W","1992","11","20","Brasil","Bahia","Abaíra",NA,"-41.866667","-13.266667","-41.866667","-13.266667","1200","1200",NA,"SPF00086820",NA,"1998",NA,NA,"1524",NA,NA,NA,NA,NA,NA,NA,"coriacea",NA,NA,NA,NA,NA,NA,NA
"2751","2019-11-13 11:27:35-03","USP","SPF","87829","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta coriacea","Sastre","Amaral, MCE","Ganev, W","1992","11","16","Brasil","Bahia","Abaíra","Catolés de Cima","-41.9","-13.266667","-41.9","-13.266667","1800","1800",NA,"SPF00087829",NA,NA,NA,NA,"1465",NA,NA,NA,NA,NA,NA,NA,"coriacea",NA,NA,NA,NA,NA,NA,NA
"2752","2019-11-13 11:27:36-03","USP","SPF","138099","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Fothergill, JM","1988","11","17","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.95","-13.533333","-41.95","-13.533333","1500","1500",NA,"SPF00138099",NA,"1990","11",NA,"8",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2753","2019-11-13 11:27:36-03","USP","SPF","21816","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Giulietti, AM","1981","10","30","Brasil","Minas Gerais",NA,"Estrada Diamantina - Sopa, a 25 Km de Diamantina. Caminho para S. João da Chapada.",NA,NA,NA,NA,NA,NA,NA,"SPF00021816",NA,"1993",NA,NA,"CFCR2360",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2754","2019-11-13 11:27:36-03","USP","SPF","79182","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Harley, RM","1988","11","18","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.966667","-13.533333","-41.966667","-13.533333","1575","1600",NA,"SPF00079182",NA,"1990",NA,NA,"26199",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2755","2019-11-13 11:27:36-03","USP","SPF","79183","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Harley, RM","1988","12","03","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.95","-13.533333","-41.95","-13.533333","1450","1500",NA,"SPF00079183",NA,"1990",NA,NA,"26586",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2756","2019-11-13 11:27:36-03","USP","SPF","79184","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Harley, RM","1988","11","06","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.883333","-13.533333","-41.883333","-13.533333","1120","1120",NA,"SPF00079184",NA,"1990","10",NA,"25943",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2757","2019-11-13 11:27:36-03","USP","SPF","79185","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Harley, RM","1988","11","09","Brasil","Bahia","Rio de Contas",NA,"-41.866667","-13.483333","-41.866667","-13.483333","1000","1000",NA,"SPF00079185",NA,"1990","10",NA,"26067",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2758","2019-11-13 11:27:36-03","USP","SPF","90395","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Amaral, MCE","Harley, RM","1991","12","21","Brasil","Bahia","Abaíra",NA,"-41.866667","-13.3","-41.866667","-13.3","1350","1650",NA,"SPF00090395",NA,"1998",NA,NA,"H50222",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2759","2019-11-13 11:27:35-03","USP","SPF","184552","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Amorim, AMA","Mattos-Silva, LA","1979","03","15","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"SPF00184552",NA,"1999",NA,NA,"313","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2760","2019-11-13 11:27:35-03","USP","SPF","120940","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Anônimo","Conceição, AA","1996","08","21","Brasil","Bahia","Lençóis","Chapada Diamantina","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,"SPF00120940",NA,NA,NA,NA,"81","47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
