"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"158","2019-11-13 11:33:08-03","USP","SPF","96620","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Vianna, MC","Bernacci, LC","1054","1995","01","10",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"SPF00096620",NA,"2002",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"159","2019-10-07 09:36:08-03","UEFS","HUEFS","196893","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","D.J.P.Gonçalves & G.H.Shimizu","Garcia, R.J.F.","2712","2006","03","11",NA,"Brasil","São Paulo","Itanhaém","Rio Preto. Mata ciliar com ca. 12 m altural.","-39.045","-12.222222","169","169",NA,NA,"HUEFS0196893","HUEFS0196893","2014","07","39W2'42''","12S13'20''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"160","2019-10-07 09:36:08-03","UEFS","HUEFS","204435","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Braga, J.M.A.","1778","1995","01","24",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Trilha do Pau Preto, margem do rio Pau Preto.","-42.25","-22.5","10","30",NA,"Mata alterada densa.","HUEFS0204435","HUEFS0204435",NA,NA,"42W15'0''","22S30'0''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"161","2019-10-07 09:36:08-03","UEFS","HUEFS","135308","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Lima, H.C.de","4863","1994","01","18",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas.Estr.p/Juturnaiba,Próximo portão da reserva. Àrea FP003.","-42.25","-22.5",NA,NA,NA,NA,"HUEFS0135308","HUEFS0135308",NA,NA,"42W15'0''","22S30'0''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"162","2019-10-07 09:36:08-03","UEFS","HUEFS","32482","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Glaziou, A.","3952","1941","10",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0032482",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"163","2019-10-07 09:36:08-03","UEFS","HUEFS","9844","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","M.C.Vianna","Ribas, O.S.","27","1989","01","22",NA,"Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"HUEFS0009844","HUEFS0009844","2000","12",NA,NA,"38300","auto",NA,"Rosanae",NA,NA,NA,NA
"164","2019-10-07 09:36:08-03","UEFS","HUEFS","5054","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","M.C.Vianna","Hatschbach, G.","46041","1983","01","19",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708","100","100",NA,NA,"HUEFS0005054","HUEFS0005054","2000","12",NA,NA,"30514","auto",NA,"Rosanae",NA,NA,NA,NA
"165","2019-10-07 09:36:08-03","UEFS","HUEFS","19572","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","M.C.Vianna","Cruz, N.D.","88","1964","02","27",NA,"Brasil","São Paulo","Ubatuba","Km 251 da rodovia São Paulo - Ubatuba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"HUEFS0019572","HUEFS0019572","2000","12",NA,NA,"34265","auto",NA,"Rosanae",NA,NA,NA,NA
"166","2019-10-07 09:36:08-03","UEFS","HUEFS","19566","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","F.França","Novais, C.",NA,"1918","05",NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"HUEFS0019566","HUEFS0019566","1999","05",NA,NA,"23900","auto",NA,"Rosanae",NA,NA,NA,NA
"167","2019-09-04 19:11:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"A. Glaziou","3952","1870","3","14","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA
"168","2016-03-28 12:31:20-03","F","FMNH-SEEDPLANTS","V0326414F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0326414F","V0326414F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"169","2016-03-28 12:31:20-03","F","FMNH-SEEDPLANTS","V0326415F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0326415F","V0326415F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"170","2016-03-28 12:31:20-03","F","FMNH-SEEDPLANTS","V0326416F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0326416F","V0326416F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"171","2016-03-28 12:31:21-03","F","FMNH-SEEDPLANTS","V0326417F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0326417F","V0326417F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"172","2016-03-28 12:31:22-03","F","FMNH-SEEDPLANTS","V0326419F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0326419F","V0326419F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"173","2016-03-28 12:31:22-03","F","FMNH-SEEDPLANTS","V0326420F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0326420F","V0326420F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"174","2016-03-28 12:31:22-03","F","FMNH-SEEDPLANTS","V0326421F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0326421F","V0326421F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"175","2019-06-11 12:38:07-03","F","FMNH-SEEDPLANTS","V0389986F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,"RRC ID Flag","G. G. Hatschbach","6627","1960","1","3","South America","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,"V0389986F","V0389986F_01 V0389986F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"6627",NA
"176","2016-03-28 12:31:21-03","F","FMNH-SEEDPLANTS","V0326418F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0326418F","V0326418F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"177","2019-01-25 15:47:29-02","IAC","IAC","19683","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","A.R. Barbosa","H.M. Souza","s/nº","1967","12","07",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.8811","-24.715",NA,NA,NA,NA,NA,NA,"1998","05","-47.8811","-24.7150",NA,NA,"18",NA,NA,NA,NA,NA
"178","2019-06-24 08:14:00-03","IAC","IAC","29095","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","L.P. Cabral","L.C. Bernacci; E.G. Cardoso; O. Camargo & S.M.P. Falivene","246","1994","05","18",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333",NA,NA,NA,"(bactris?)",NA,NA,"1998","03","-47.882500","-24.608333",NA,NA,"16",NA,NA,NA,NA,NA
"179","2019-06-24 08:14:00-03","IAC","IAC","29797","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","A.R. Barbosa","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","1054","1995","01","10",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333",NA,NA,NA,NA,NA,NA,"1998","05","-47.882500","-24.608333",NA,NA,"18",NA,NA,NA,NA,NA
"180","2019-01-25 15:47:29-02","IAC","IAC","35630","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","N.M. Ivanauskas","N.M. Ivanauskas","459","1995","09","30",NA,"Brasil","São Paulo","Pariquera-Açu","Propriedade de Antônio Povinski","-47.8666667","-24.6666667",NA,NA,NA,"Coordenadas do material: 24°40#?#S 47°52#?#W",NA,NA,"1995","09","-47.8666667","-24.6666667",NA,NA,"30",NA,NA,NA,NA,NA
"181","2019-01-25 15:37:32-02","IAC","IAC","35631","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","N.M. Ivanauskas","N.M. Ivanauskas","245","1995","07","20",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.866667","-24.6",NA,NA,NA,NA,NA,NA,"1995","07","-47.866667","-24.600000",NA,NA,"20",NA,NA,NA,NA,NA
"182","2019-01-25 15:47:29-02","IAC","IAC","41347","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","G.H. Shimizu","J.E.A. Bertoni & A. Geremias","298","2000","11","17",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L9, P2","-47.086761","-22.863721",NA,NA,NA,"Procedência: curitiba-PR (guaricica).",NA,NA,"2008","02","-47.086761","-22.863721",NA,NA,"17",NA,NA,NA,NA,NA
"183","2019-01-25 15:47:29-02","IAC","IAC","41516","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","G.H. Shimizu","J.E.A. Bertoni & A. Geremias","417","2001","01","05",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L9, P2","-47.086761","-22.863721",NA,NA,NA,"Procedência: Curitiba - PR.",NA,NA,"2008","02","-47.086761","-22.863721",NA,NA,"05",NA,NA,NA,NA,NA
"184","2019-01-25 15:47:29-02","IAC","IAC","48365","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","G.H. Shimizu","R.B. Torres; J.F. Benedito & N. Pereira","1837","2007","11","29",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, ao lado da sede administrativa","-47.8825","-24.608333",NA,NA,NA,NA,NA,NA,"2008","02","-47.882500","-24.608333",NA,NA,"29",NA,NA,NA,NA,NA
"185","2020-07-23 12:24:37-03","CEPLAC","CEPEC","145099","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"J.M.A.Braga et al","1778",NA,NA,NA,NA,"Brasil","Rio de Janeiro","silva jardim",NA,"-42.3917007446289","-22.6508007049561",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA
"186","2019-07-02 15:56:51-03","UEM","HUEM","25856","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"L. Sakai; et al.","s.n.","1995","02","07",NA,"Brasil","São Paulo","Cananéia","estrada Parequera-Açú, 4 km estrada de terra; mata de encosta /restinga","-47.850833","-24.879444",NA,NA,NA,"Árvore 15m, flores amarelas. Doado UEC 32629.","HUEM000013968","HUEM000013968",NA,NA,"-47.850833","-24.879444",NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-07-02 15:56:51-03","UEM","HUEM","2944","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","R. Negrelle","Negrelli; Cervi; Acra","67","1986","04","17",NA,"Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,"Árvore com aproximadamente 1,20 m. de altura; flores de coloração amarela","HUEM000013965","HUEM000013965","1987",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"188","2020-11-04 17:31:01-03","UEM","HUEM","10697","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","S.R.Ziller","S.R.Ziller; Soares, A","786","1995","04","13",NA,"Brasil","Paraná","Guaraqueçaba","Floresta Ombrófila Densa Submontana, Beira da estrada","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Comum; frutos verdes; tronco muito reto, acinzentado com manchas pretas","HUEM000013966","HUEM000013966","1995","04",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"189","2019-07-02 15:56:51-03","UEM","HUEM","10719","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","G. Hatschbach","S.R.Ziller","638","1994","12","15",NA,"Brasil","Paraná","Guaraqueçaba","Floresta Ombrófila Densa Submontana, Beira da estrada","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Flores alaranjadas; pioneira típica de capoeiras em encostas até 400 m. de altitude","HUEM000013967","HUEM000013967","1995","02",NA,NA,"37295","auto","07",NA,NA,NA,NA,NA
"190","2019-11-01 15:11:55-03","UnB","UB","163822","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Hatschbach, G","Ribas, OS; Hatschbach, G","27","1989","01","22","Southern America","Brasil","Paraná ","Antonina","Res. Biol. de Sapitanduva.","-48.7118988037109","-25.4286003112793",NA,NA,NA,"Árvore 10 - 15m. flores amarelas.; Mata pluvial.",NA,NA,"1989",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"191","2020-11-12 17:02:16-03","UEL","FUEL","9220","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Hatschbach, G","Ribas, OS; Hatschbach, G","27","1989","01","22",NA,"Brasil","Paraná","Antonina","Res. Biol. de Sapiranduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"FUEL000156",NA,"1989",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"192","2020-11-12 17:02:16-03","UEL","FUEL","25758","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Negrelle, R","Negrelle, R","s.n.","1986","04","17",NA,"Brasil","Paraná","Antonina","Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"FUEL000157",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"193","2020-11-12 17:02:16-03","UEL","FUEL","36029","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Ziller, SR","Ziller, SR; Soares, A","786","1995","04","13",NA,"Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FUEL000152",NA,"1995","04",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"194","2020-11-12 17:02:16-03","UEL","FUEL","39627","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Hatschbach, G","Ziller, SR","638","1994","12","15",NA,"Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FUEL000151",NA,"1995","02",NA,NA,"37295","auto","07",NA,NA,NA,NA,NA
"195","2020-11-12 17:02:16-03","UEL","FUEL","19400","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Hatschbach, G","Hatschbach, G; Silva, JM","54890","1991","01","23",NA,"Brasil","Paraná","Guaraqueçaba","Rio Bananal","-48.3288993835449","-25.3066997528076","50","50",NA,NA,"FUEL000158",NA,"1991",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"196","2020-11-12 17:02:16-03","UEL","FUEL","125","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Hatschbach, G","Hatschbach, G","18501","1968","01","30",NA,"Brasil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076","50","50",NA,NA,"FUEL000155",NA,"1968","06",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"197","2020-11-12 17:02:16-03","UEL","FUEL","36037","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Soares, A","65","1994","01","07",NA,"Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL000153",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"198","2020-11-12 17:02:16-03","UEL","FUEL","34218","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Torezan, JMD","73","1990","12","24",NA,"Brasil","São Paulo","Iporanga","Bairro Betari","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"FUEL000154",NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"199","2020-11-12 17:02:16-03","UEL","FUEL","40633","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Yamamoto, KY","Souza, FM; Toniato, MTZ; Souza, D","469","2005","02","22",NA,"Brasil","São Paulo","Salesópolis","Parque Estadual da Serra do Mar, estrada intermediária da Petrobras km47, Floresta Ombrófila Densa Montana","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"FUEL000159",NA,"2006","12",NA,NA,"18032","auto","14",NA,NA,NA,NA,NA
"200","2021-03-08 15:44:12-03","MN","R-TIPOS","7540","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Mori, S.","Glaziou, A.F.M.","3952","1870","03","14",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"R000007540","R000007540_001","1988",NA,NA,NA,"33190","auto",NA,NA,NA,"Isolectotypus",NA,NA
"201","2020-08-20 20:40:52-03","UFSC","FLOR","8379","PreservedSpecimen","Plantae",NA,"Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Hatschbach, G.","Hatschbach, G.","46041","1983","01","19",NA,"Brasil","Paraná","Morretes","Col. Limeira.","-48.834400177002","-25.476900100708","100","100",NA,"árvore, flor amarela, 10m altura","FLOR0008379",NA,"1983",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"202","2021-03-04 15:45:42-03","IF","SPSF","40683","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","K.Yamamoto","R.T. Polisel","692","2008","03","01","América do Sul","Brasil","SP","Juquitiba","Distrito das Barnabés","-47.139722","-24.0025","680","680",NA,"COLETA: Árvore 6m, flores amarelas; GEOGRAFIA: a 2km da estrada de terra do Km 339 da BR-116;",NA,NA,"2008","04",NA,NA,NA,NA,"10","Magnoliopsida",NA,NA,NA,NA
"203","2021-03-04 15:45:42-03","IF","SPSF","42305","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","K.Yamamoto","R.T. Polisel & N.M.Ivanauskas & R.P.S.Lattore & E.Rocha","636","2008","03","30","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389","1115","1115",NA,"COLETA: Árvore de 7 m. Flores e botões florais amarelos.; GEOGRAFIA: Próximo à cachoeira Sete Quedas.;",NA,NA,"2008","06",NA,NA,NA,NA,"30","Magnoliopsida",NA,NA,NA,NA
"204","2021-03-04 15:45:42-03","IF","SPSF","34681","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"F.M.Souza & M.T.Z.Toniato & D.Souza","554","2005","02","28","América do Sul","Brasil","SP","Natividade da Serra","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.439998626709","-23.3700008392334","1186","1186",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha do Corcovado. Floresta Ombrófila Densa Montana (Floresta de Neblina)&nf;UTM: X=480278 Y=7406753;",NA,NA,NA,NA,NA,NA,"28529","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"205","2021-03-04 15:45:42-03","IF","SPSF","27677","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"A.A.Oliveira","3684","2000","04","25","América do Sul","Brasil","SP","Salesópolis","P.E.Serra do Mar","-45.8400001525879","-23.5300006866455",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa&nf;;",NA,NA,NA,NA,NA,NA,"18032","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"206","2021-03-04 15:45:42-03","IF","SPSF","09838","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"N.D.Cruz","88","1964","02","27","América do Sul","Brasil","SP","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"34265","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"207","2021-03-04 15:45:42-03","IF","SPSF","14785","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"G. Hatschbach & J.M.Silva","54890","1991","01","23","América do Sul","Brasil","ES","Rio Bananal","Córrego Primavera","-40.3333015441895","-19.2649993896484",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"22148","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"208","2021-03-04 15:45:42-03","IF","SPSF","34623","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"R.Cielo-Filho & N.M.Ivanauskas & D.Souza","392","2005","03","14","América do Sul","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758","8","8",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha do Rio Itarirú&nf;UTM: X=301170 Y=7332340;",NA,NA,NA,NA,NA,NA,"26998","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"209","2021-03-04 15:45:42-03","IF","SPSF","12681","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"J.B.Baitello","288","1988","12","14","América do Sul","Brasil","SP","Paraibuna","Parque Estadual da Serra do Mar","-45.6599998474121","-23.3799991607666",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Nucleo Piloes&nf;;",NA,NA,NA,NA,NA,NA,"30824","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"210","2021-03-04 15:45:42-03","IF","SPSF","34157","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"F.M.Souza & M.T.Z.Togniato & D.Souza","469","2005","02","22","América do Sul","Brasil","SP","Salesópolis","estrada intermediária da Petrobras","-45.8400001525879","-23.5300006866455",NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,NA,NA,NA,NA,"18032","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"211","2017-09-11 17:14:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,NA,"In collibus apricis prope Sequero(?)",NA,NA,NA,NA,NA,"Septembri florens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2017-09-11 17:14:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Glaziou, AFM","3952",NA,NA,NA,NA,"?",NA,NA,"Habitat prope Cachoeira, in via ad Novo-Friburgo ducente",NA,NA,NA,NA,NA,"mense Martio florens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
