"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"148","2008-05-27 22:02:00-03","MO","MOBOT","1725093","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Gerrit Davidse","Davidse 2985","1971","11","South America","Venezuela","Guárico","26 km south of Calabozo by road; palm dotted savanna with rather extensively developed clumps of trees (matas) and some ponds.",NA,NA,NA,NA,"11",NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,"591","2"
"149","2018-06-26 15:28:00-03","MO","MOBOT","1742106","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Gerrit Davidse","Davidse 3780","1973","11","South America","Venezuela","Guárico","Ca. 32 km SSE of Calabozo on Finca Becerra.",NA,NA,NA,NA,"6",NA,NA,NA,"65.00000000",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,"666","2"
"150","2015-02-21 22:11:00-02","MO","MOBOT","3136378","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"A. Janssen","Janssen 563","1981","7","South America","Brazil","Amazonas","Mun. Humaitá. Lagoa de veado, Fazenda Flavio, mesa norte da BR230, 18 km de Humaitá. Lagoa temporariamente inundada. Coord: (7º 31' Lat.); (63º 10' Long.).",NA,NA,NA,NA,"24",NA,NA,NA,"0E8","7.00000000",NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"151","2009-07-17 13:01:00-03","MO","MOBOT","3136381","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11191","1981","12","South America","Venezuela","Guárico","Dtto. Infante: Parque Nacional Aguaro-Guariquito: Caño Carnestolendo.",NA,NA,NA,NA,NA,"-67","9.73333",NA,"100.00000000",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","3136384","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Basil Stergios","Stergios 2008","1980","7","South America","Venezuela","Portuguesa","Km 287, carretera Guanare - Tucupido. Lugar pantanoso, al lado de la carretera.",NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"153","2009-08-07 05:32:00-03","MO","MOBOT","3136389","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Rubén A. Montes","Montes 886","1981","11","South America","Venezuela","Guárico","Palmar del Río Orituco, 25 km Sur de la Estación Biologica de Los Llanos, Calabozo.",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"154","2009-08-07 05:32:00-03","MO","MOBOT","3136407","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Rubén A. Montes","Montes 1395","1982","11","South America","Venezuela","Guárico","Palmar del Río Orituco, 16 km Sur de la Estación Biologica de Los Llanos, Calabozo.",NA,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"155","2009-08-07 05:32:00-03","MO","MOBOT","3136409","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Rubén A. Montes","Montes 942","1981","12","South America","Venezuela","Guárico","Palmar del Río Orituco, 25 km Sur de la Estación Biologica de Los Llanos, Calabozo.",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"156","2009-07-17 13:01:00-03","MO","MOBOT","3136428","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11229","1981","12","South America","Venezuela","Guárico","Dtto. Infante: Parque Nacional Aguaro-Guariquito: Congriales de La Gorra, entre La Esperanza y Mesa de Cambao. Bosque con un nivel de inundacion de 1.30-1.80 m de agua.",NA,NA,NA,NA,NA,"-67.8","9.2",NA,"60.00000000",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"157","2009-07-17 13:01:00-03","MO","MOBOT","3136447","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11587","1981","12","South America","Venezuela","Guárico","Dtto. Infante: Parque Nacional Aguaro-Guariquito: Morichal Lamedero.",NA,NA,NA,NA,NA,"-67.86666","9.86666",NA,"100.00000000",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","1584904","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis reticularis",NA,"Gerrit Davidse, 1982 (MO)",NA,"Gerrit Davidse","Davidse 2941","1971","11","South America","Venezuela","Guárico","16 km SW of Calaboza along road to Cazorla and 2.4 km east on side road; gallery forest interupted at places with palm dotted savanna.",NA,NA,NA,NA,"9",NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,"reticularis",NA,NA,NA,NA,"586",NA
"159","2012-08-01 14:36:00-03","MO","MOBOT","1584905","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis reticularis",NA,"Gerrit Davidse",NA,"Gerrit Davidse|Getulio Agostini|Thais de Agostini","Davidse 3921","1973","11","South America","Venezuela","Apure","42 km NE of Mantecal along highway to San Fernando de Apure.",NA,NA,NA,NA,"9",NA,NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,"reticularis",NA,NA,NA,NA,"796","1"
"160","2008-05-27 22:02:00-03","MO","MOBOT","1741917","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis reticularis",NA,"G. Davidse",NA,"Gerrit Davidse","Davidse 3745","1973","11","South America","Venezuela","Guárico","Ca. 21 km, SSE of Calaboza along road to Cazorla. Grasslands, inundated in the wet season but now dry, dotted with palms (Opernicia), a glaucous Sorghastrum a prominent perennial grass and Schizachyrium brevifolium extremely abundant at this time of year.",NA,NA,NA,NA,"5",NA,NA,NA,"95.00000000",NA,NA,NA,NA,NA,NA,"reticularis",NA,NA,NA,NA,"665","5"
"161","2016-09-14 05:18:00-03","MO","MOBOT","3136364","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis reticularis",NA,NA,NA,"Paul J. M. Maas|L. Y. T. Westra","Maas 4033","1979","10","South America","Guyana",NA,"Chaakoitou, near Mountain Point, just S of Kanuku Mts. Wet savanna.",NA,NA,NA,NA,"25","-59.6666667","2.9333333",NA,NA,NA,NA,NA,NA,NA,NA,"reticularis",NA,NA,NA,NA,NA,"1"
"162","2008-05-27 22:02:00-03","MO","MOBOT","3136369","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis reticularis",NA,"G. Davidse",NA,"E. Nunes","Nunes s.n.","1981","6","South America","Brazil","Ceará","Faz. Iracema, Quixadá-CE.",NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticularis",NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","3136372","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis reticularis",NA,"G. Davidse",NA,"Basil Stergios","Stergios 8692","1985","9","South America","Venezuela","Portuguesa","Dtto. Guanare, terrenos de la UNELLEZ. Mesa de Cavacas.",NA,NA,NA,NA,"15","-69.81666","9.06666",NA,NA,NA,NA,NA,NA,NA,NA,"reticularis",NA,NA,NA,NA,NA,NA
"164","2009-07-17 13:01:00-03","MO","MOBOT","3136457","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11518","1981","12","South America","Venezuela","Guárico","Dtto. Infante: Parque Nacional Aguaro-Guariquito: Morichal Indio Viejo.",NA,NA,NA,NA,NA,"-67.86666","9.8",NA,"100.00000000",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"165","2009-07-17 13:01:00-03","MO","MOBOT","3136432","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11267","1981","12","South America","Venezuela","Guárico","Dtto. Infante: Parque Nacional Aguaro-Guariquito: Saladillal Los Galapagos.",NA,NA,NA,NA,NA,"-67.86666","9.06666",NA,"62.00000000",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","1725093","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Gerrit Davidse","Davidse 2985","1971","11","South America","Venezuela","Guárico","26 km south of Calabozo by road; palm dotted savanna with rather extensively developed clumps of trees (matas) and some ponds.",NA,NA,NA,NA,"11",NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,"591","2"
"167","2018-06-26 15:28:00-03","MO","MOBOT","1742106","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Gerrit Davidse","Davidse 3780","1973","11","South America","Venezuela","Guárico","Ca. 32 km SSE of Calabozo on Finca Becerra.",NA,NA,NA,NA,"6",NA,NA,NA,"65.00000000",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,"666","2"
"168","2015-02-21 22:11:00-02","MO","MOBOT","3136378","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"A. Janssen","Janssen 563","1981","7","South America","Brazil","Amazonas","Mun. Humaitá. Lagoa de veado, Fazenda Flavio, mesa norte da BR230, 18 km de Humaitá. Lagoa temporariamente inundada. Coord: (7º 31' Lat.); (63º 10' Long.).",NA,NA,NA,NA,"24",NA,NA,NA,"0E8","7.00000000",NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"169","2009-07-17 13:01:00-03","MO","MOBOT","3136381","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11191","1981","12","South America","Venezuela","Guárico","Dtto. Infante: Parque Nacional Aguaro-Guariquito: Caño Carnestolendo.",NA,NA,NA,NA,NA,"-67","9.73333",NA,"100.00000000",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","3136384","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Basil Stergios","Stergios 2008","1980","7","South America","Venezuela","Portuguesa","Km 287, carretera Guanare - Tucupido. Lugar pantanoso, al lado de la carretera.",NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"171","2009-08-07 05:32:00-03","MO","MOBOT","3136389","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Rubén A. Montes","Montes 886","1981","11","South America","Venezuela","Guárico","Palmar del Río Orituco, 25 km Sur de la Estación Biologica de Los Llanos, Calabozo.",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"172","2009-08-07 05:32:00-03","MO","MOBOT","3136407","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Rubén A. Montes","Montes 1395","1982","11","South America","Venezuela","Guárico","Palmar del Río Orituco, 16 km Sur de la Estación Biologica de Los Llanos, Calabozo.",NA,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"173","2009-08-07 05:32:00-03","MO","MOBOT","3136409","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Rubén A. Montes","Montes 942","1981","12","South America","Venezuela","Guárico","Palmar del Río Orituco, 25 km Sur de la Estación Biologica de Los Llanos, Calabozo.",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"174","2009-07-17 13:01:00-03","MO","MOBOT","3136428","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11229","1981","12","South America","Venezuela","Guárico","Dtto. Infante: Parque Nacional Aguaro-Guariquito: Congriales de La Gorra, entre La Esperanza y Mesa de Cambao. Bosque con un nivel de inundacion de 1.30-1.80 m de agua.",NA,NA,NA,NA,NA,"-67.8","9.2",NA,"60.00000000",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"175","2009-07-17 13:01:00-03","MO","MOBOT","3136447","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11587","1981","12","South America","Venezuela","Guárico","Dtto. Infante: Parque Nacional Aguaro-Guariquito: Morichal Lamedero.",NA,NA,NA,NA,NA,"-67.86666","9.86666",NA,"100.00000000",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"176","2015-05-20 10:34:34-03","UFERSA","MOSS","11143","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Ribeiro, A.R.O.",NA,"Ribeiro, A.R.O.","180","2008","05","América do Sul","Brasil","Rio Grande do Norte","estrada para Tigre de Cima, margem de afluente do Rio Apodi-Mossoró, próximo a ponte da Baixa do Almeida.",NA,"erva cespitosa; coletada em margem de riacho temporário; substrato orgânico; frequente.",NA,NA,"30","-38.41","-6.398056","Luís Gomes","583","583","2008","06","38W24'36","6S23'53","27",NA,NA,NA,NA,NA,NA,NA
"177","2020-08-31 09:20:52-03","INPA","INPA","198310","S","Plantae","Monocotyledon","Poales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.","Ramos, JF",NA,"Barbosa, EM","256","1999",NA,"Southern America","Brasil","Pará","Mina Saracá, Mineração Rio do Norte, Porto Trombetas, Mina Saracá e adjacências",NA,NA,"INPA0198310","INPA0198310 INPA0198310_e",NA,"-56.45","1.7","Oriximinã",NA,NA,"1998",NA,"-56.45","1.7",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-08-31 09:20:52-03","INPA","INPA","106006","S","Plantae","Monocotyledon","Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.","Schneider, LJC",NA,"Janssen, AS","563","1981","07","Southern America","Brasil","Amazonas","Humaitá, Lagoa do Veado, 2 Km ao Sul da BR 230, Km 18.",NA,NA,"INPA0106006","INPA0106006 INPA0106006_e","24","-63.166667","-7.516667","Humaitá",NA,NA,"2019","10","-63.166667","-7.516667",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-08-31 09:20:52-03","INPA","INPA","131541","S","Plantae","Monocotyledon","Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.","Alves, MVS; Martins, S; Alves, M",NA,"Davidse, G","17828","1980","04","Southern America","Brasil","Pará","Vila Camará, Just east of the fishing village of Camara which is ca. 11 Km northwest of Marudá. Under shrubs in Byrsonima savanna.",NA,NA,"INPA0131541","INPA0131541 INPA0131541_e","04","-47.68","-0.62","Marapanim",NA,NA,"2009","09","-47.68","-0.62",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-08-31 09:20:52-03","INPA","INPA","164547","S","Plantae","Monocotyledon","Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.","Goetghebeur, P",NA,"Maas, PJM","7712","1988","09","Southern America","Guyana",NA,"Between Karambo and Kwaimatta. Savanna on brown sand with thin overlay of white sand.",NA,NA,"INPA0164547","INPA0164547 INPA0164547_e","27","-59.333333","3.75",NA,NA,NA,"1989",NA,"-59.333333","3.75",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-08-31 09:20:52-03","INPA","INPA","235545","S","Plantae","Monocotyledon","Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.","Costa, SM",NA,"Costa, SM","720","2010","09","Southern America","Brasil","Roraima","Parque Nacional do Viruá, grade do PPBio, campina da L3/N2",NA,NA,"INPA0235545","INPA0235545 INPA0235545_e","13","-61","1.28","Caracaraí",NA,NA,"2014","08","-61","1.28",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-08-31 09:20:52-03","INPA","INPA","241806","S","Plantae","Monocotyledon","Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.",NA,NA,"Pessoa, EM","791","2011","10","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Estrada Perdida",NA,NA,"INPA0241806","INPA0241806 INPA0241806_e","25","-61","1.28","Caracaraí",NA,NA,"2011","10","-61","1.28",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-08-31 09:20:52-03","INPA","INPA","241809","S","Plantae","Monocotyledon","Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.","Costa, SM",NA,"Pessoa, EM","794","2011","10","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Estrada Perdida",NA,NA,"INPA0241809","INPA0241809 INPA0241809_e","25","-61","1.28","Caracaraí",NA,NA,"2014","08","-61","1.28",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-08-31 09:20:52-03","INPA","INPA","182810","S","Plantae","Monocotyledon","Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.","Schneider, LJC",NA,"Miranda, IS","981","1995","10","Southern America","Brasil","Roraima","Maloca Cachoeirinha, Maloca Cachoeirinha. A noroeste de Normandia",NA,NA,"INPA0182810","INPA0182810 INPA0182810_e INPA0182810_e1","09","-59.5","3.9",NA,NA,NA,"2019","10","-59.5","3.9",NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-04 11:05:06-03","UFRB","HURB","18675","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.",NA,NA,"Sousa, T.","34","2019","01",NA,"Brasil","Bahia","Duas Barras do Fogo;",NA,NA,"HURB000018675",NA,"25","-39.5046997070312","-13.2285995483398","Mutuípe",NA,NA,NA,NA,NA,NA,NA,NA,"29136","auto",NA,NA,NA,NA
"186","2019-12-19 11:18:32-03","UFG","UFG","20059","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","J. & C.Presl","Luceño, M.",NA,"Pessoni, L.A.","14","1996","11",NA,"Brasil","Roraima",NA,NA,NA,"UFG0020059","UFG0020059","28","-60.6733016967773","2.81972002983093","Boa Vista",NA,NA,"1997","01",NA,NA,"30",NA,"90031","auto",NA,NA,NA,NA
"187","2019-12-19 11:18:32-03","UFG","UFG","20061","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","J. & C.Presl","Luceño, M.",NA,"Pessoni, L.A.","6","1996","11",NA,"Brasil","Roraima",NA,NA,NA,"UFG0020061","UFG0020061","28","-60.6733016967773","2.81972002983093","Boa Vista",NA,NA,"1997","01",NA,NA,"30",NA,"90031","auto",NA,NA,NA,NA
"188","2019-12-19 11:18:32-03","UFG","UFG","44246","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","J. & C.Presl","Resende, I.L.M.",NA,"Resende, I.L.M.","225","2008","05",NA,"Brasil","Goiás",NA,NA,NA,"UFG0044246","UFG0044246","31","-48.7925","-17.0175","Bela Vista de Goiás",NA,NA,"2008","06","-48.7925","-17.0175","03",NA,NA,NA,NA,NA,NA,NA
"189","2019-12-19 11:18:32-03","UFG","UFG","44403","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","J. & C.Presl","Resende, I.L.M.",NA,"Resende, I.L.M.","831","2008","12",NA,"Brasil","Goiás",NA,NA,NA,"UFG0044403","UFG0044403","15","-48.859917","-16.956731","Bela Vista de Goiás",NA,NA,"2010","05","-48.859917","-16.956731","04",NA,NA,NA,NA,NA,NA,NA
"190","2019-12-19 11:18:32-03","UFG","UFG","44423","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","J. & C.Presl","Resende, I.L.M.",NA,"Resende, I.L.M.","949","2009","01",NA,"Brasil","Goiás",NA,NA,NA,"UFG0044423","UFG0044423","13","-48.7925","-17.0175","Bela Vista de Goiás",NA,NA,"2010","05","-48.7925","-17.0175","03",NA,NA,NA,NA,NA,NA,NA
"191","2019-12-19 11:18:32-03","UFG","UFG","44497","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","J. & C.Presl","Resende, I.L.M.",NA,"Resende, I.L.M.","1192","2010","02",NA,"Brasil","Goiás",NA,NA,NA,"UFG0044497","UFG0044497","03","-48.859917","-16.956731","Bela Vista de Goiás",NA,NA,"2010","05","-48.859917","-16.956731","03",NA,NA,NA,NA,NA,NA,NA
"192","2019-12-19 11:18:32-03","UFG","UFG","44541","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","J. & C.Presl","Resende, I.L.M.",NA,"Resende, I.L.M.","1351","2009","03",NA,"Brasil","Goiás",NA,NA,NA,"UFG0044541","UFG0044541","03","-48.859917","-16.956731","Bela Vista de Goiás",NA,NA,"2010","05","-48.859917","-16.956731","04",NA,NA,NA,NA,NA,NA,NA
"193","2019-12-19 11:18:32-03","UFG","UFG","20049","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","J. & C.Presl","Luceño, M.",NA,"Pessoni, L.A.","37","1996","10",NA,"Brasil","Roraima",NA,NA,NA,"UFG0020049","UFG0020049","04","-59.8333015441895","3.35971999168396","Bonfim",NA,NA,"1997","01",NA,NA,"30",NA,"155390","auto",NA,NA,NA,NA
"194","2021-02-04 10:27:21-03","UFRPE","HST","14713","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","M.Alves",NA,"R.T.Queiroz","361","2005","05",NA,"Brasil","Rio Grande do Norte","(ESEC)",NA,"Erva ereta ca. 30 cm alt.; flores verdes, encontrada em ambiente de sombra e muito úmido.","HST014713",NA,"19","-37.261389","-6.576667","Serra Negra do Norte",NA,NA,"2008","06","37W15'41''","06S34'36''",NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-01 11:55:57-03","UFPE","UFP","14860","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Luceño, M",NA,"Mendes A.P.; Pessoni L.A.","176","1996","08",NA,"Brasil","Roraima",NA,NA,NA,"UFP014860",NA,"16",NA,NA,NA,NA,NA,"1996","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-01 11:55:57-03","UFPE","UFP","40546","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Marccus, Alves",NA,"Shirley Martins; Alves, A; Rodrigues, A; Maciel, B; Ramos, J; Marccus, Alves","69","2004","04",NA,"Brasil","Pernambuco",NA,NA,"Herbácea ocorrendo em grotões. Material fixado em meio líquido para estudos anatômicos.; Herbácea ocorrendo em grotões. Material fixado em meio líquido para estudos anatômicos.","UFP040546",NA,"12","-35.7969017028809","-8.23332977294922","Bezerros",NA,NA,"2004","04",NA,NA,"12",NA,"25699","auto",NA,NA,NA,NA
"197","2021-03-01 11:55:57-03","UFPE","UFP","10236","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Alves, M; Luceño, M",NA,"Luceño, M; Guerra, M","UFP10236","1994","07",NA,"Brasil","Pernambuco",NA,NA,NA,"UFP010236",NA,"31","-35.0638999938965","-8.39888954162598","Ipojuca",NA,NA,"1995","10",NA,NA,NA,NA,"22847","auto",NA,NA,NA,NA
"198","2021-03-01 11:55:57-03","UFPE","UFP","10143","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Alves, M; Luceño, M",NA,"Luceño, M","213","1994","08",NA,"Brasil","Rio Grande do Norte",NA,NA,NA,"UFP010143",NA,"03","-35.209400177002","-5.79500007629395","Natal",NA,NA,"1995","10",NA,NA,NA,NA,"12751","auto",NA,NA,NA,NA
"199","2021-03-01 11:55:57-03","UFPE","UFP","16345","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Luceño, M",NA,"Pessoni L.A.","53","1996","10",NA,"Brasil","Roraima",NA,NA,NA,"UFP016345",NA,"05","-59.6227989196777","3.88110995292664","Normandia",NA,NA,"1997","02",NA,NA,NA,NA,"114010","auto",NA,NA,NA,NA
"200","2021-03-01 11:55:57-03","UFPE","UFP","16306","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Luceño, M",NA,"Pessoni L.A.","15","1996","09",NA,"Brasil","Roraima",NA,NA,NA,"UFP016306",NA,"28","-60.6733016967773","2.81972002983093","Boa Vista",NA,NA,"1997","02",NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA
"201","2021-03-01 11:55:57-03","UFPE","UFP","16305","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Luceño, M",NA,"Pessoni L.A.","14","1996","09",NA,"Brasil","Roraima",NA,NA,NA,"UFP016305",NA,"28","-60.6733016967773","2.81972002983093","Boa Vista",NA,NA,"1997","02",NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA
