"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","barcode","imagecode","relatedCatalogItem","dayIdentified","fieldNumber","infraspecificEpithet","typeStatus","sex"
"144","2009-08-22 08:32:00-03","MO","MOBOT","2781883","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Sidney T. McDaniel|B. Marcos","McDaniel 11174","1968","9","22","Peru","Loreto","Loreto","Valencia, Río Corrientes near Platanoyacu, low dense mature rainforest.","-75.70416","-3.12694",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2016-03-25 06:58:00-03","MO","MOBOT","2781886","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Christopher Davidson|Josephine Jones","Davidson 9539","1979","12","3","Peru","Loreto",NA,"Rio Yanayacu, tributary of Rio Amazonas, ca 15 km down the Amazon from Iquitos. Lowland primary rainforest along the river. Selective disturbance along the way in places.","-73.1672223","-3.6133333",NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2014-10-24 10:15:00-02","MO","MOBOT","2832991","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Croat",NA,NA,"Noel Altamirano","Altamirano 421",NA,NA,NA,"Bolivia","Cochabamba","Chapare","Localidad Villa fatima. Bosque humédo de Pie de Monte, con dosel de 25 a 30 m de alto caracterizado por Talauma boliviana y Eschweleria coriaceae.","-65.8833333","-16.4666667",NA,NA,NA,"25.00000000","30.00000000","1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-07-15 21:30:00-03","MO","MOBOT","2840258","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas Croat",NA,NA,"Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Guzmán Jove","Araujo Murakami 2153","2005","10","8","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tuichi, Río San Juan, Buenahora.","-68.6519444","-14.1997222",NA,NA,NA,"940.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"05-10",NA,NA,NA
"148","2009-10-06 18:27:00-03","MO","MOBOT","2936726","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Saúl Altamirano|J. Altamirano","Altamirano Azurduy 2331","2004","6","8","Bolivia","Cochabamba","Chapare","San Miguelito. Selvas amazonicas inundadas estacionalmente, caracterizadas por Eschweilera coriacea, Hura crepitans, Terminalia amazonica, Guarea grandiflora y Poulsenia.aramata.","-65.44111","-16.52944",NA,NA,NA,"220.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2010-03-17 06:15:00-03","MO","MOBOT","2983310","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Erik Asplund","Asplund 14187","1940","10","31","Peru","Loreto",NA,"Iquitos, Quistococha","-73.26666","-3.83333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2010-03-17 06:15:00-03","MO","MOBOT","3033492","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Erik Asplund","Asplund 13792","1940","8","21","Peru","Huánuco","Huánuco",NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2014-04-04 05:53:00-03","MO","MOBOT","3105979","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Rodolfo Vásquez","Vásquez Martínez 30780","2005","4","4","Peru","Madre de Dios","Tambopata","Dist. Las Piedras, Reserva Amazónica. Bosque secundario.","-69.03333","-12.3",NA,NA,NA,"150.00000000",NA,"3",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2010-07-28 09:03:00-03","MO","MOBOT","3263986","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Thomas B. Croat|Philip A. Silverstone-Sopkin","Croat 98024","2007","5","5","Colombia","Valle del Cauca","Zarzal","Hacienda El Medio, Panamerican Hwy. between La Paila and Zarzal.","-76.0788889","4.3344444",NA,NA,NA,NA,NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"4223",NA,NA,NA
"153","2018-06-15 05:26:00-03","MO","MOBOT","3332596","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Samuel Vilca C.","Vilca C. 312","2005","9","10","Peru","Pasco","Oxapampa","Dist. Palcazú. Parque Nacional Yanachaga-Chemillén, entre la Estación Biológica Paujil y El Mirador. Bosque premontano achaparrado.","-75.265","-10.33555",NA,NA,NA,"400.00000000","750.00000000","2",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2012-09-15 05:09:00-03","MO","MOBOT","3338525","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Jim Farfán","Farfán 1236","2006","10","23","Peru","Cusco","La Convención","Dist. Vilcabamba, Chuanquiri camino a Riobamba, Bosque secundario","-73.16944","-12.7875",NA,NA,NA,"1009.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","3365873","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Eneida Zurita","Zurita 39","2003","9","2","Bolivia","Cochabamba","Chapare","El Palmar. Serrania con exposicion sud este con pendientes de hasta 35 ° de inclinacion. Bosque alto montano humedo , dominado por Eschweilera coriaceae, Iriartea deltoidea y Socratea exorrhiza. El sotobosque caracterizado por rubiaceas y piperaceas.","-65.49305","-17.09305",NA,NA,NA,"900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","3366680","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","S. Altamirano",NA,NA,"Saúl Altamirano|J. Altamirano","Altamirano Azurduy 2331","2004","6","8","Bolivia","Cochabamba","Chapare","San Miguelito. Selvas amazonicas inundadas estacionalmente, caracterizadas por Eschweilera coriacea, Hura crepitans, Terminalia amazonica, Guarea grandiflora y Poulsenia.armata.","-65.44111","-16.52944",NA,NA,NA,"220.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","3367095","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Saúl Altamirano","Altamirano Azurduy 1491","2003","9","10","Bolivia","Cochabamba","Chapare","Los Guacharos. Ladera de exposicion nor-oeste con pendiente entre 16-28 % de inclinacion. Bosque amazonico de pie de monte carcaterizado por Eschweilera coriaceae, Talauma boliviana, Dypteryx sp, Pseudolmedia laevis, y Ormosia nobilis.","-65.46972","-17.05944",NA,NA,NA,"450.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2014-04-04 05:45:00-03","MO","MOBOT","356948","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat",NA,NA,"Rodolfo Vásquez","Vásquez Martínez 4301","1983","8","22","Peru","Loreto","Loreto","Flor de Yarina. (Río Samiria). Bosque primario.","-74.3463889","-4.7205556",NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,"83-25",NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","3367096","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Saúl Altamirano","Altamirano Azurduy 1574","2003","9","12","Bolivia","Cochabamba","Chapare","Los Guacharos. Ladera de exposicion oeste con pendiente entre 13-24 % de inclinacion. Bosque amazonico de pie de monte carcaterizado por Eschweilera coriaceae, Talauma boliviana, Dypteryx sp, Pseudolmedia laevis, y Ormosia nobilis.","-65.47111","-17.06138",NA,NA,NA,"510.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","3367097","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Saúl Altamirano","Altamirano Azurduy 1593","2003","9","13","Bolivia","Cochabamba","Chapare","Los Guacharos. Ladera de exposicion nor-oeste con pendiente entre 11-19 % de inclinacion. Bosque amazonico de pie de monte carcaterizado por Eschweilera coriaceae, Talauma boliviana, Dypteryx sp, Pseudolmedia laevis, y Ormosia nobilis.","-65.46333","-17.07916",NA,NA,NA,"510.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","3367098","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Saúl Altamirano","Altamirano Azurduy 1539","2003","9","11","Bolivia","Cochabamba","Chapare","Los Guacharos. Ladera de exposicion nor-oeste con pendiente entre 28-53 % de inclinacion. Bosque amazonico de pie de monte carcaterizado por Eschweilera coriaceae, Talauma boliviana, Dypteryx sp, Pseudolmedia laevis, y Ormosia nobilis.","-65.47","-17.05944",NA,NA,NA,"490.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2014-05-06 12:22:00-03","MO","MOBOT","3412704","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Thomas B. Croat|Edwin Trujillo","Croat 98236","2007","8","28","Colombia","Caquetá","Florencia","14.05 km SW of Florencia, Centro Investigacion Macagual [Universidad Amazonia].","-75.6563889","1.35",NA,NA,NA,"258.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,"4272",NA,NA,NA
"163","2014-04-04 05:44:00-03","MO","MOBOT","348142","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat, 1989 (MO)",NA,NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 60855","1988","1","22","Peru","Loreto","Maynas","Yanamono, Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo. Non-inundated upland forest.","-72.83333","-3.46666",NA,NA,NA,"130.00000000",NA,"3",NA,NA,"South America",NA,NA,NA,NA,NA,"88-33",NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","348546","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Tom Croat",NA,NA,"Alwyn H. Gentry|et al.","Gentry 52206","1985","10","10","Peru","Loreto","Alto Amazonas","Yurimaguas-Tarapoto road; 15 km SW of Yurimaguas, remnant patch of forest on yellowish clay soil with much Iriartea.","-76.21666","-5.98333",NA,NA,NA,"180.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,"85-356",NA,NA,NA
"165","2012-04-20 05:09:00-03","MO","MOBOT","3487185","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Rocío Rojas","Rojas Gonzáles 4224","2007","7","2","Peru","Pasco","Oxapampa","Distrito Palcazú. Comunidad Nativa Alto Lagarto. Bosque primario.","-75.55027","-10.10416",NA,NA,NA,"800.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-01-25 04:36:00-02","MO","MOBOT","3488292","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Luis Valenzuela G.","Valenzuela Gamarra 8660","2007","1","27","Peru","Cusco","Quispicanchis","Distrito Camanti, Cerro Camanti. Bosque primario.","-70.7741667","-13.2886111",NA,NA,NA,"934.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2017-07-26 11:05:00-03","MO","MOBOT","3490603","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat (MO)",NA,NA,"Rodolfo Vásquez|Abel Monteagudo|Antonio Peña|J.L. Mateo|Valerio Flores|Gina Castillo","Vásquez Martínez 32276","2007","3","14","Peru","Pasco","Oxapampa","Distrito Palcazú. Parque Nacional Yanachaga-Chemillén, estación biológica Paujil trocha frente a la estación. Bosque primario de terraza, sobre suelo rocoso.","-75.2661111","-10.3319445",NA,NA,NA,"400.00000000",NA,"3",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2014-07-29 11:37:00-03","MO","MOBOT","349630","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat",NA,NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 65826","1989","2","15","Peru","Loreto","Maynas","Explorer's Inn near Indiana, Río Amazonas below Iquitos.","-73.05","-3.5",NA,NA,NA,"130.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"89",NA,NA,NA
"169","2019-01-16 10:39:00-02","MO","MOBOT","349921","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","M. Madison",NA,NA,"Thomas B. Croat","Croat 17841","1972","7","8","Peru","Loreto",NA,"Along Río Huallaga in vicinity of Lagunas.","-75.6666667","-5.2166667",NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,"240",NA,NA,NA
"170","2013-07-16 05:42:00-03","MO","MOBOT","350060","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Cesár A. Grández|Juan Ruíz","Grández Rios 1187","1987","7","9","Peru","Loreto","Requena","Distrito Puinahua; Reserva Nacional Pacaya-Samiría (cuenca del Pacaya), Veradero Cocha Vainilla, Río Pacaya, P.V. Alfaro, Estación Biológica Cahuana. Bosque primario inundable, suelo arcilloso.","-74.5","-5.25",NA,NA,NA,"80.00000000","200.00000000","4",NA,NA,"South America",NA,NA,NA,NA,NA,"138",NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","350544","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","M. Madison",NA,NA,"Thomas B. Croat","Croat 20090","1972","9","10","Peru","Loreto",NA,"12 km SW of Iquitos; sandy, well-drained area.","-73.43666","-4.02333",NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,"312",NA,NA,NA
"172","2015-08-12 05:57:00-03","MO","MOBOT","350885","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T.B. Croat (MO)",NA,NA,"H. Balslev|et al.","Balslev 62249","1986","4","11","Ecuador","Napo",NA,"Anangu, S bank of Río Napo, 95 km downstream from Coca","-76.38333","-0.53333",NA,NA,NA,"300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","351152","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná","Timaná 1912","1991","7","21","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico, Inventario Permanente. Bosque húmedo tropical. Levemente modificado. Plantas colectadas en Zona 2, Parcela U. Bosque estacionalmente inundable.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"77",NA,NA,NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","351248","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná","Timaná 2189","1991","9","5","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico, Inventario Permanente. Plantas colectadas en trocha de cazadores, al final de trocha D. Bosque estacionalmente inundable.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"94",NA,NA,NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","351353","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Thomas B. Croat","Croat 51177","1980","11","9","Peru","Loreto","Maynas","District of Iquitos; vicinity of Quisto Cocha south of Iquitos airport. On pure white sand deposits.","-73.4","-3.78333",NA,NA,NA,"120.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"446",NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","351447","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná","Timaná 1969","1991","8","3","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico, Inventario Permanente. Plantas colectadas en plot E, Zona 2. Bosque inundable.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"82",NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","351466","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","M. Timana (MO)",NA,NA,"Martín E. Timaná|H. Astete","Timaná 1711","1991","4","27","Peru","Madre de Dios","Tambopata","Las Piedras. Albergue Cusco Amazónico. Bosque primario perturbado y ribereño con árboles hasta de 50 m. TROCHAS A, D y ZONA 2","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"3",NA,NA,"South America",NA,NA,NA,NA,NA,"62",NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","351471","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná|A. Rubio G.","Timaná 2239","1991","9","11","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en trocha del cazador. Bosque maduro.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"96",NA,NA,NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","351502","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná|A. Rubio G.","Timaná 2243","1991","9","11","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en trocha del cazador. Bosque maduro.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"96",NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","351544","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná|Nestor Jaramillo","Timaná 2512","1991","10","10","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la trocha A y en la Zona 2 trocha U.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"109",NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","351564","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná","Timaná 1987","1991","8","7","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico, Inventario Permanente. Plantas colectadas en la Trocha B, sobre los 1000 m de la trocha.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"84",NA,NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","351773","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná|A. Rubio G.","Timaná 2029","1991","8","23","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico, Inventario Permanente. Plantas colectadas en trocha A y Zona 2.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"3",NA,NA,"South America",NA,NA,NA,NA,NA,"87",NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","351794","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná|A. Rubio G.","Timaná 2038","1991","8","23","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico, Inventario Permanente. Plantas colectadas en trocha A y Zona 2.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"3",NA,NA,"South America",NA,NA,NA,NA,NA,"87",NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","351837","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat (MO)",NA,NA,"Martín E. Timaná","Timaná 2306","1991","9","21","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la zona 2.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"3",NA,NA,"South America",NA,NA,NA,NA,NA,"100",NA,NA,NA
"185","2011-03-23 11:29:00-03","MO","MOBOT","351908","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná","Timaná 2051","1991","8","24","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico, Inventario Permanente. Planta colectadas en Zona 2, Plot U. Bosque estacionalmente inundable.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"3",NA,NA,"South America",NA,NA,NA,NA,NA,"88",NA,NA,NA
"186","2011-03-23 11:29:00-03","MO","MOBOT","352160","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná","Timaná 2612","1991","10","15","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en trocha del cazador. Bosque moderadamente perturbado, cerca al río y quebrada chica.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"113",NA,NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","352274","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná","Timaná 1835","1991","6","24","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico, Inventario Permanente. Plantas colectadas en trocha de cazadores.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"72",NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","352404","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná","Timaná 1853","1991","6","28","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico, Inventario Permanente. Plantas en trocha de cazadores.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"74",NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","352460","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná","Timaná 1860","1991","6","28","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico, Inventario Permanente. Plantas en trocha de cazadores.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"74",NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","352589","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná|Nestor Jaramillo","Timaná 2407","1991","10","4","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en Trocha A,D y trocha de cazadores.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"3",NA,NA,"South America",NA,NA,NA,NA,NA,"105",NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","352623","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO), 1 July",NA,NA,"Martín E. Timaná","Timaná 1894","1991","7","19","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico, Inventario Permanente. Bosque húmedo tropical. Levemente modificado. Plantas colectadas en Zona 2, Plot E y U. Bosque estacionalmente inundable, levemente perturbado.","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"76",NA,NA,NA
