"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","county","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"357","2020-09-12 05:00:02-03","US","US","3421788","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","J. Graham & J. Schunke Vigo","480","1998","7","20","South America - Neotropics","Peru","Ucayali","Prov. Coronel Portillo, Distrito de Yarinacocha. Tunchish Cano.",NA,NA,"US01214422",NA,"-74.57","-8.35",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"358","2020-09-12 05:00:02-03","US","US","3221825","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","M. Moraes R.","260","1985","8","21","South America - Neotropics","Bolivia","Pando","Depto Pando, provincia Manuripi: Puerto San Pablo",NA,NA,"US01214423","US01214423_01","-66.3","-11.08","Manuripi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"359","2020-09-12 05:00:02-03","US","US","2575929A","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","G. T. Prance, D. Philcox, E. Forero & L. F. Coelho","5313","1968","6","28","South America - Neotropics","Brazil","Rondônia","Rondônia, Basin of Rio Madeira. Road Jaciparaná to Porto Velho, 1-3 km east of Rio Jaciparaná.",NA,NA,"US01214429","US01214429_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"360","2020-09-12 05:00:02-03","US","US","1421594","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","J. W. Harshberger","861","1927","7","17","South America - Neotropics","Brazil","Rio de Janeiro","Marsh, Jardin Leblon, Rio de Juneiro",NA,NA,"US01214433","US01214433_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"361","2020-09-12 05:00:02-03","US","US","2629938","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","J. A. Duke","10984","1967","5","16","South America - Neotropics","Colombia","Chocó","Province Choco: Rio Atrato 2 - 5 hours below Rio Sucio above Loma Teguerre.",NA,NA,"US01214412","US01214412_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"362","2020-09-12 05:00:02-03","US","US","3324704","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","J. E. de Paula & C. A. Conceicao","1665","1982","10","11","South America - Neotropics","Brazil","Mato Grosso do Sul","Rio Paraguai, ca. 80Km de Corumbá, subindo o rio. MS.",NA,NA,"US01214436","US01214436_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"363","2020-09-12 05:00:02-03","US","US","1463534","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","E. P. Killip & A. C. Smith","30467","1929","11","3","South America - Neotropics","Brazil","Pará","State of Pará: Ilha do Mosqueiro ,near Pará; sandy coast",NA,NA,"US01214441","US01214441_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"364","2020-09-12 05:00:02-03","US","US","2636758","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","G. T. Prance, W. C. Steward, F. P. Harter & J. F. Ramos","10699","1971","2","26","South America - Neotropics","Brazil","Roraima","Roraima: Indian trail from Surucucu to Uaicá. Vicinity of Uaicá airstrip, Rio Uraricoeira. River banks.",NA,NA,"US01214438","US01214438_01","-63.18","3.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"365","2020-09-12 05:00:02-03","US","US","1795107","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","J. Cuatrecasas","7447-A","1939","5","11","South America - Neotropics","Colombia","Vaupés","Comisaría del Vaupés: Río Guaviare: San José del Guaviare, margen río",NA,NA,"US01214418",NA,NA,NA,NA,NA,"240",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"366","2020-09-12 05:00:02-03","US","US","3034481","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","G. Hatschbach","46733","1983","5","8","South America - Neotropics","Brazil","Espírito Santo","Linhares, 5 km S, Espirito Santo",NA,NA,"US01214425","US01214425_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"367","2020-09-12 05:00:02-03","US","US","3553564","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","C. Delnatte, C. Girod, G. Odonne, L. Delamarche & N. Durupt","480","2006","1","7","South America - Neotropics","French Guiana",NA,"Rizieres de Mana, PK 24 de la D 8 vers Mana; rizieres avec des parcelles experimentales, sur la route reliant Mana a la RN1",NA,NA,NA,NA,"-53.7","5.61",NA,"Delnatte, C.; Girod, C.","5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"368","2020-09-12 05:00:02-03","US","US","2895324","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","-. Couret","284","1957","5","15","South America - Neotropics","Venezuela","Bolívar","El Dorado",NA,NA,NA,NA,"-61.63","6.73",NA,"Fryxell, P. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"369","2020-09-12 05:00:02-03","US","US","3346336","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","M. Yanez","596","1990","4",NA,"South America - Neotropics","Venezuela","Amazonas","Frente de Trabajo no. 10 Cariche (Río Orinoco)",NA,NA,NA,NA,"-66.65","1.93","Atabapo","Licata, A.","150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"370","2020-09-12 05:00:02-03","US","US","3383991","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","H. D. Clarke","459","1995","11","9","South America - Neotropics","Guyana","Potaro-Siparuni","Iwokrama Rainforest Reserve; betw. Pakutau Falls and Ireng Creek on Siparuni R.",NA,NA,NA,NA,"-59.0167","4.75",NA,"Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"371","2020-09-12 05:00:02-03","US","US","3285817","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","R. Oldeman","B 922","1967","2","1","South America - Neotropics","French Guiana",NA,"Approuague R., à 1.3 km en amont du saut Grand Machicou",NA,NA,NA,NA,"-52.56","3.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"372","2020-09-12 05:00:02-03","US","US","1056384","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","A. S. Hitchcock","17272","1919","12","16","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Bartica",NA,NA,NA,NA,"-58.61","6.41",NA,"Kimp, F. M.; Jansen-Jacobs, M. J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"373","2020-09-12 05:00:02-03","US","US","1519287","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","E. Holt & E. R. Blake","681","1931","2","1","South America - Neotropics","Venezuela","Amazonas","Brazo Casiquiare, above Capibara",NA,NA,NA,NA,"-66.31","2.63",NA,"Illegible",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"374","2020-09-12 05:00:02-03","US","US","1231715","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","J. S. de la Cruz","3002","1923","1","14","South America - Neotropics","Guyana","Pomeroon-Supenaam","Pomeroon R.",NA,NA,NA,NA,NA,NA,NA,"Kimp, F. M.; Jansen-Jacobs, M. J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"375","2020-09-12 05:00:02-03","US","US","3340985","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","P. Mutchnick & B. Allicock","614","1994","12","8","South America - Neotropics","Guyana","Potaro-Siparuni","Iwokrama; Kurupukari/Lethem highway; 7 km S of Iwokrama base camp",NA,NA,NA,NA,"-58.7456","4.58722",NA,"Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"376","2020-09-12 05:00:02-03","US","US","1231510","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","J. S. de la Cruz","2761","1922","11","23","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Kamakusa, Upper Mazaruni R.",NA,NA,NA,NA,"-59.9","5.95",NA,"Kimp, F. M.; Jansen-Jacobs, M. J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"377","2020-09-12 05:00:02-03","US","US","3360124","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","R. Evans & G. Lewis","1884","1994","7","13","South America - Neotropics","Suriname","Para","Zanderij, hwy to Paranam, 8.3 km from Zanderij Hwy.",NA,NA,NA,NA,"-55.14","5.61",NA,"Liesner, R. L.","20",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"378","2020-09-12 05:00:02-03","US","US","2737016","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","57514","1963","9","23","South America - Neotropics","Suriname",NA,"Kayser Airstrip, Zuid R., 45 km above confl. with Lucie R., Wilhelmina Gebergte",NA,NA,NA,NA,"-56.46","3.1",NA,"Kimp, F. M.; Jansen-Jacobs, M. J.","270",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"379","2020-09-12 05:00:02-03","US","US","2841116","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","B. Maguire","23810","1944","6","16","South America - Neotropics","Suriname",NA,"Jacob Kondre village, Saramacca River headwaters",NA,NA,NA,NA,"-55.53","4.95",NA,"Kimp, F. M.; Jansen-Jacobs, M. J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"380","2020-09-12 05:00:02-03","US","US","3257538","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","T. McDowell, V. A. Funk & S. Tiwari","1801","1990","1","23","South America - Neotropics","Guyana","Demerara-Mahaica","Along road between Rockstone and Linden",NA,NA,NA,NA,"-58.4167","5.98333",NA,"Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch","10","100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"381","2020-09-12 05:00:02-03","US","US","3270225","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","L. J. Gillespie & H. Persaud","1438","1989","5","27","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Essequibo River near Dennison Mine camp",NA,NA,NA,NA,"-58.8","5.35",NA,"Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch","10","15",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"382","2020-09-12 05:00:02-03","US","US","3480378","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","W. A. Díaz","5520","2001","9","23","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rio Kwitoro",NA,NA,NA,NA,"-58.77","3.26",NA,NA,"100","140",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"383","2020-09-12 05:00:02-03","US","US","2103365","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","J. A. Molina & F. A. Barkley","18 VI119","1948","11","23","South America - Neotropics","Colombia","Guaviare","Selvas densas en suelos arcillosos y ricos a orillas del río - Guaviare en la región de Amanabel (a bocas del río).",NA,NA,"US01214419",NA,NA,NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"384","2020-09-12 05:00:02-03","US","US","2932013","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","P. Oliveira","259","1980","3","6","South America","Brazil","Paraná","Guaratuba, arredores, Paraná",NA,NA,"US01214440","US01214440_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"385","2020-09-12 05:00:02-03","US","US","2986099","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","H. P. Fuchs & L. Zanella","22120","1967","2","11","South America - Neotropics","Colombia","Chocó","Colombia. Dpto. Choco, area of Baudo. About 3 km north of Rio Baudo, on Pacific coast.",NA,NA,"US01214410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"386","2020-09-12 05:00:02-03","US","US","1471297","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","B. E. Dahlgren & E. Sella","183","1929","5",NA,"South America - Neotropics","Brazil","Pará","Boa Vista on the Tapajos River, State of Para",NA,NA,"US01214432","US01214432_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"387","2020-09-12 05:00:02-03","US","US","2884009","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","R. P. Belém","3859","1968","7","13","South America - Neotropics","Brazil","Bahia","Ao lado da Rodovia BR 101. Vale de Rio Mucurí. Plantacão de caçau",NA,NA,"US01214427","US01214427_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"388","2019-11-13 11:24:49-03","USP","SPF","182693","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Sylvestre, L","806","1993","01","05",NA,"Brasil","Rio de Janeiro","Reserva Biológica de Poço das Antas, Margens da linha férrea. Área FP011.&nf;22º30'00 S, 42º15'00 W / 22º33'00 S, 42º19'00 W.",NA,NA,"SPF00182693",NA,"-42.25","-22.5","Silva Jardim","Anônimo",NA,NA,NA,NA,NA,NA,NA,"-42.25","-22.5",NA,NA,NA,NA,NA,NA
"389","2019-11-13 11:24:49-03","USP","SPF","125731","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Mori, S","21754","1991","07","17",NA,"Brasil","Amazonas","Rio Solimões. Lago Janauacá.",NA,NA,"SPF00125731",NA,"-60.283333","-3.466667",NA,"Fryxell, P",NA,NA,NA,NA,"1992",NA,NA,"-60.283333","-3.466667",NA,NA,NA,NA,NA,NA
"390","2019-11-13 11:24:49-03","USP","SPF","17302","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Joly, AB","s.n.","1946","05","25",NA,"Brasil","São Paulo","Praia Grande- São Vicente. Brejos atrás da praia.",NA,NA,"SPF00017302",NA,"-46.4000015258789","-24","Praia Grande","Joly, AB",NA,NA,"22363","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-10-07 09:33:17-03","UEFS","HUEFS","248090","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Buttura, E.","726","1982","08","19",NA,"Brasil","Paraná","Ilha do Rio Paraná.",NA,NA,"HUEFS0248090","HUEFS0248090","-54.2557983398438","-24.0799999237061","Guaíra",NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"392","2019-10-07 09:33:17-03","UEFS","HUEFS","182853","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Matos, E.N.de","732","2011","11","02",NA,"Brasil","Bahia","Caribé.",NA,"Brejo","HUEFS0182853","HUEFS0182853","-38.984444","-13.245556","Jaguaripe",NA,NA,NA,NA,NA,NA,NA,NA,"38W59'4''","13S14'44''","Rosanae",NA,NA,NA,NA,NA
"393","2019-10-07 09:33:17-03","UEFS","HUEFS","76973","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Nunes, E.","6398","1979","06","08",NA,"Brasil","Maranhão","Estrada carroçável, Zé Doca à Pinheiro.",NA,NA,"HUEFS0076973","HUEFS0076973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"394","2015-03-06 21:26:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,"J. Schunke V.","4890",NA,NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"395","2019-06-05 11:54:02-03","F","FMNH-SEEDPLANTS","V0089050F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,"J. G. Graham & J. Schunke V.","480","1998","7","20","South America","Peru","Ucayali","Cuenca del Río Ucayali. Tunchish Caño, vecindad de Lago Yarinacocha.",NA,NA,"V0089050F","V0089050F_01","-74.57","-8.35","Coronel Portillo","P. A. Fryxell","150","200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"396","2015-03-13 18:50:01-03","F","FMNH-SEEDPLANTS","V0240239F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0240239F","V0240239F_01","-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"397","2015-03-13 18:50:01-03","F","FMNH-SEEDPLANTS","V0240240F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0240240F","V0240240F_01","-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"398","2015-03-13 18:50:01-03","F","FMNH-SEEDPLANTS","V0240241F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0240241F","V0240241F_01","-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"399","2015-03-13 18:50:01-03","F","FMNH-SEEDPLANTS","V0240242F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,"V0240242F","V0240242F_01","-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"400","2015-03-13 18:50:01-03","F","FMNH-SEEDPLANTS","V0240247F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,"V0240247F","V0240247F_01","-59","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"401","2017-07-10 14:37:39-03","F","FMNH-SEEDPLANTS","V0240243F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,"J. Cuatrecasas","7447-A","1939","11","5","South America","Colombia","Guaviare",NA,NA,NA,"V0240243F","V0240243F_01","-72.25","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"402","2017-07-10 14:36:51-03","F","FMNH-SEEDPLANTS","V0240244F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,"J. Cuatrecasas","14277","1943","2","28","South America","Colombia","Valle del Cauca",NA,NA,NA,"V0240244F","V0240244F_01","-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"403","2015-03-13 18:50:01-03","F","FMNH-SEEDPLANTS","V0240245F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,"V0240245F","V0240245F_01","-59","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"404","2015-03-13 18:50:01-03","F","FMNH-SEEDPLANTS","V0240246F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,"V0240246F","V0240246F_01","-59","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"405","2015-03-13 18:50:01-03","F","FMNH-SEEDPLANTS","V0240248F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,"V0240248F","V0240248F_01","-59","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"406","2015-03-13 18:50:01-03","F","FMNH-SEEDPLANTS","V0240249F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,"V0240249F","V0240249F_01","-59","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"407","2015-03-13 18:50:01-03","F","FMNH-SEEDPLANTS","V0240250F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240250F","V0240250F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"408","2015-03-13 18:50:01-03","F","FMNH-SEEDPLANTS","V0240251F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240251F","V0240251F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"409","2015-03-13 18:50:01-03","F","FMNH-SEEDPLANTS","V0240252F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240252F","V0240252F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"410","2015-03-13 18:50:01-03","F","FMNH-SEEDPLANTS","V0240253F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240253F","V0240253F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"411","2015-03-13 18:50:01-03","F","FMNH-SEEDPLANTS","V0240254F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240254F","V0240254F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
