"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"335","2020-11-12 17:03:36-03","UEL","FUEL","16279","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, JR","2001","09",NA,"Torres, RB; Franceschinelli, EV; et al.","757","1999","10","12","Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.133333","-22.733333","-46.133333","-22.733333","1000","1000",NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA
"336","2020-11-12 17:03:36-03","UEL","FUEL","16277","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, JR","2001","09",NA,"Torres, RB; et al.","956","1999","11","24","Brasil","Minas Gerais","Camanducaia","Mata dos Mota, na encosta","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","22140","auto",NA,NA,NA,NA,NA
"337","2020-11-12 17:03:36-03","UEL","FUEL","23276","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, JR","2000",NA,NA,"Souza, LRM; Francisco, EM","s.n.","1998","07","23","Brasil","Paraná","Carambeí","BR Castro-Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","26641","auto",NA,NA,NA,NA,NA
"338","2020-11-12 17:03:36-03","UEL","FUEL","27407","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","K.L.V.R. de Sá","2001",NA,NA,"Maschio, W","223","1998","04","03","Brasil","Paraná","Colombo","Floresta ombrofila mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","13536","auto",NA,NA,NA,NA,NA
"339","2020-11-12 17:03:36-03","UEL","FUEL","31198","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","K.L.V.R. de Sá","2001",NA,NA,"Maschio, W","330","2000","08","31","Brasil","Paraná","Colombo","Mata da Chacara do Marcelo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","13536","auto",NA,NA,NA,NA,NA
"340","2020-11-12 17:03:36-03","UEL","FUEL","26407","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, JR","2000",NA,NA,"Francisco, EM; Pavão, OC","s.n.","1998","11","06","Brasil","Paraná","Ortigueira","Sítio Bazílio- km 367, Km 367","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","46016","auto",NA,NA,NA,NA,NA
"341","2020-11-12 17:03:36-03","UEL","FUEL","26060","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, JR","2000",NA,NA,"Francisco, EM; et al.","s.n.","1999","12","03","Brasil","Paraná","Ortigueira","Sítio do Basílio","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","46016","auto",NA,NA,NA,NA,NA
"342","2020-11-12 17:03:36-03","UEL","FUEL","25873","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, JR","2000",NA,NA,"Camargo, EH; Baitello, JB","20","1999","10","17","Brasil","Paraná","Ortigueira","Sítio Santo Antônio","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","46016","auto",NA,NA,NA,NA,NA
"343","2020-11-12 17:03:36-03","UEL","FUEL","36534","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Estevan, DA","2004",NA,NA,"Estevan, DA; et al.","408","2004","07","02","Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato, Henrique Sato","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","32424","auto",NA,NA,NA,NA,NA
"344","2020-11-12 17:03:36-03","UEL","FUEL","15093","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","K.L.V.R. de Sá","2001",NA,NA,"Pavão, OC; et al.","s.n.","2000","12","06","Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","32424","auto",NA,NA,NA,NA,NA
"345","2020-11-12 17:03:36-03","UEL","FUEL","33904","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Estevan, DA","2004",NA,NA,"Estevan, DA; et al.","224","2002","10","31","Brasil","Paraná","Ventania","Sítio Pinheiro- Floresta ombrófila-mista de Araucá, Floresta ombrófila-mista de Araucária","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","32424","auto",NA,NA,NA,NA,NA
"346","2019-10-16 14:15:12-03","UEL","FUEL","9104","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Gandolfi, S",NA,NA,NA,"Gandolfi, S; Bezerra, C; et al.","s.n.","1984","07","30","Brasil","São Paulo","Guarulhos","Mata de Cumbica, Aeroporto internacional","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","26398","auto",NA,NA,NA,NA,NA
"347","2020-11-12 17:03:36-03","UEL","FUEL","38900","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Franco, GADC","2001",NA,NA,"Guillaumon, JR","s.n.","2001","11","04","Brasil","São Paulo","Vinhedo","Condomínio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","9595","auto",NA,NA,NA,NA,NA
"348","2020-11-12 17:03:36-03","UEL","FUEL","35591","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Franco, GADC","2001",NA,NA,"Guillaumon, JR","s.n.","2001","12","02","Brasil","São Paulo","Vinhedo","Condomínio Estância Marambaia, rua Guarujá, rua Guarujá","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","9595","auto",NA,NA,NA,NA,NA
"349","2019-11-01 15:11:04-03","UnB","UB","187338","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Castellar, A","1996",NA,NA,"Eiten, G; Eiten, LT","7884","1966","11","22","Brasil","Rio de Janeiro","Rio Claro","5.4km along road south of village of Lidice.","-44.25","-22.866667","-44.25","-22.866667","850","850",NA,NA,"Southern America",NA,NA,"Tree 4m tall, trunk 9cm d.b.h. Petals white, anthers golden-yellow. Diameter of flower face 2.5cm.; In roadside shrubbery in pastured region.","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-01 15:11:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Nee, M","1973",NA,NA,"Irwin, HS; Harley, RM; Onishi, E","30505","1971","01","16","Brasil","Minas Gerais",NA,"Serra do Espinhaço, ca. 40 Km. E. of Belo Horizonte, near BR - 31",NA,NA,NA,NA,"1800","1800",NA,NA,"Southern America",NA,NA,"Tree ca. 7 m x 12 cm. Corolla white; stamens yellow; Wooded middle slopes of Serra da Piedade","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-01 15:11:04-03","UnB","UB","189483","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Mul, JP",NA,NA,NA,"Lindeman, JC; Haas, JH","3693","1966","12","27","Brasil","Paraná ","Curitiba","57km SW of Curitiba, BR 2.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Tree, 7m tall, 12cm diam.; corolla white, segment veins outside greenish-yellowish; calyx pale brownish; young fruit ochraceous.; Capoeira.","Dicotyledoneae",NA,"25180","auto",NA,NA,NA,NA,NA
"352","2019-11-01 15:11:04-03","UnB","UB","172765","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Sá, KLVR","2001",NA,NA,"Pavão, OC; et al.","FUEL15093","2000","12","06","Brasil","Paraná ","Ventania","Sítio Pinheiro.","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Árvore 6m; Frutos imaturos pretos.; Borda da mata.","Dicotyledoneae",NA,"32424","auto",NA,NA,NA,NA,NA
"353","2019-11-01 15:11:04-03","UnB","UB","171369","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Franco, GADC","2001","12","04","Guillaumon, JR","SPSFs.n.28990","2001","12","02","Brasil","São Paulo","Vinhedo","Condomínio Estância Marambaia, rua Guarujá.","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Árvore, flores brancas e frutos verdes.; Remanescente de desmatamento.","Dicotyledoneae",NA,"9595","auto",NA,NA,NA,NA,NA
"354","2019-10-03 10:04:30-03","UFSCar","SORO","2020","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,NA,"792","2002","10","17","Brasil","Minas Gerais","Extrema","Serra do Lopo. Torre da Embratel","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"355","2019-10-03 10:04:30-03","UFSCar","SORO","4694","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,NA,"483","2002","08","08","Brasil","Minas Gerais","Serra do Lopo","Estrada da Embratel. Borda da estrada.,-msm,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore 10m. Pétala branca, estames amarelos, fruto preto/roxo.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-05-06 12:02:33-03","UFU","HUFU","4559","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Carvalho, L.D.F.","1995","10","07","CCJ.","09","1993","09","09","Brasil","São Paulo","Jundiaí","Serra do Japí, Descida do Paraíso III.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"HUFU00026146",NA,NA,NA,NA,"Arbóreo, ca. 8 m. Flores com pétalas brancas.; Mata.",NA,NA,"17840","auto",NA,NA,NA,NA,NA
"357","2020-08-20 20:42:16-03","UFSC","FLOR","28405","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Nee, M.","1996",NA,NA,"Hatschbach, G.; Hatschbach, M.","60054","1993","11","08","Brasil","Espírito Santo","Domingos Martins","Melgaço.","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"FLOR0028405",NA,NA,NA,NA,"arvoreta, flor alva, 4m altura",NA,"Solanales","48150","auto",NA,NA,NA,NA,NA
"358","2020-08-20 20:42:16-03","UFSC","FLOR","9153","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Carvalho, L.F.","1990",NA,NA,"Reitz, R.; Klein, R.M.","17428","1965","12","12","Brasil","Paraná","Balsa Nova","Rodovia do Café km 35.","-49.6356010437012","-25.5839004516602",NA,NA,"900","900","FLOR0009153",NA,NA,NA,NA,"arvoreta, flor branca, 4m altura",NA,"Solanales","27346","auto",NA,NA,NA,NA,NA
"359","2021-03-04 15:46:45-03","IF","SPSF","44920","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","L.L.Giacomin","2009","08","30","K.D.Barreto & G.D.Fernandes & F.X.Vitti","2668","1994","06","29","Brasil","RJ","Paraty","Serra da Bocaina","-44.585556","-22.650278",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: Mata de altitude.&nf;Arvoreta 3m altura, flores alvas.; GEOGRAFIA: Borda de mata;","Magnoliophyta","Solanales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"360","2021-03-04 15:46:45-03","IF","SPSF","47880","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"T.E.Barreto","195","2013","02","19","Brasil","SP","Campos do Jordão","PECJ","-45.766667","-23.183333",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: Árvore.&nf;3 Duplicatas.; GEOGRAFIA: FOD Altomontana;","Magnoliophyta","Solanales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"361","2021-03-04 15:46:45-03","IF","SPSF","33711","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"C.Urbanetz","37","2003","04","17","Brasil","SP","Eldorado","Parque Estadual Intervales","-48.447222","-24.270833",NA,NA,"820","820",NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata secundaria&nf;;","Magnoliophyta","Solanales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"362","2021-03-04 15:46:45-03","IF","SPSF","39489","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","G.A.D.C. Franco","2008","03","17","J.A.Pastore & O. T. Aguiar & F.A.R.D.P Arzolla & F.E.S.P.Vilela","170","2008","02","27","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, Hortolândia","-46.536667","-23.362778",NA,NA,"1146","1146",NA,NA,"América do Sul",NA,NA,"COLETA: Árvore 10m altura, frutos verdes.;","Magnoliophyta","Solanales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"363","2021-03-04 15:46:45-03","IF","SPSF","39972","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","G.A.D.C. Franco","2007","10","23","R.Esteves & R.C.Sousa & J.B.Silva & A.N.Oliveira","200","2007","08","08","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.768611","-23.453056",NA,NA,"981","981",NA,NA,"América do Sul",NA,NA,"COLETA: Árvore, 8m. Flores brancas.; GEOGRAFIA: Trilha do Mauro;","Magnoliophyta","Solanales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"364","2021-03-04 15:46:45-03","IF","SPSF","40186","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","J.R.Stehmann","2008","11","12","R.Esteves & R.C.Sousa & D.Souza & Z.S.Costa","319","2008","02","01","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.766944","-23.4525",NA,NA,"1009","1009",NA,NA,"América do Sul",NA,NA,"COLETA: Arbusto, 2m.; GEOGRAFIA: Trilha do Mauro;","Magnoliophyta","Solanales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"365","2021-03-04 15:46:45-03","IF","SPSF","40702","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","G.A.D.C. Franco","2008","05","14","R.T. Polisel","711","2008","05","05","Brasil","SP","Ibiúna","bairo Veraya","-47.187778","-23.848333",NA,NA,"950","950",NA,NA,"América do Sul",NA,NA,"COLETA: Árvore 5m, botões velhos, pretos; GEOGRAFIA: Beira da estrada que chega à cidade.;","Magnoliophyta","Solanales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"366","2021-03-04 15:46:45-03","IF","SPSF","45454","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","G.A.D.C. Franco","2012","01","30","N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves","6363","2011","08","30","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.371667","-22.800556",NA,NA,"1214","1214",NA,NA,"América do Sul",NA,NA,"COLETA: Árvore 5m altura; frutos imaturos verdes;","Magnoliophyta","Solanales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"367","2021-03-04 15:46:45-03","IF","SPSF","47275","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","T.M.Ribeiro",NA,NA,NA,"R.T.Polisel & N.M.Ivanauskas & T.M.Ribeiro & D.Souza","1006","2009","11","07","Brasil","SP","Itaberá","Estação Ecológica","-49.136944","-23.861944",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: Indivíduo 6793 da fitossociologia.; GEOGRAFIA: No sub-bosque de floresta com araucária (SAD) 70, Zona 23k).;","Magnoliophyta","Solanales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"368","2021-03-04 15:46:45-03","IF","SPSF","52055","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"M.G.K. Cornia et al.","514","2014","04","04","Brasil","MG","Delfim Moreira","Fazenda Bartira","-45.266389","-22.526667",NA,NA,"1307","1307",NA,NA,"América do Sul",NA,NA,"COLETA: Árvore 13 m, indivíduo 9132, estéril; GEOGRAFIA: Unidade Alegria, Floresta Ombrófila Mista;","Magnoliophyta","Solanales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"369","2021-03-04 15:46:45-03","IF","SPSF","52206","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","T.M.Ribeiro","2010","04","16","R.L.R.Santos et al.","121","2009","02","10","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,NA,"700","700",NA,NA,"América do Sul",NA,NA,"COLETA: Individuo com frutos.; GEOGRAFIA: Floresta Ombrófila mista.;","Magnoliophyta","Solanales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"370","2021-03-04 15:46:45-03","IF","SPSF","52208","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","G.A.D.C.Franco","2010","06","29","R.L.R.Santos et al.","126","2010","06","22","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,NA,"700","700",NA,NA,"América do Sul",NA,NA,"COLETA: Árvore 5m de altura. Flores brancas com estames e fruto imaturo verde.; GEOGRAFIA: Floresta Ombrófila mista.;","Magnoliophyta","Solanales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"371","2021-03-04 15:46:45-03","IF","SPSF","52220","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","G.A.D.C.Franco","2009","02","10","R.L.R.Santos et al.","166","2009","02","10","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,NA,"700","700",NA,NA,"América do Sul",NA,NA,"COLETA: Individuo com flores.; GEOGRAFIA: Floresta Ombrófila Mista.;","Magnoliophyta","Solanales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"372","2021-03-04 15:46:45-03","IF","SPSF","35782","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos","6110","2005","12","14","Brasil","SP","Embú",NA,"-46.8499984741211","-23.6399993896484",NA,NA,"863","863",NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 6 m. Botões florais.; GEOGRAFIA: Ao lado do Sítio Aliança. Borda de mata, na estrada de terra.&nf;UTM: X=307455 Y=7383957 ZONA=23K;","Magnoliophyta","Solanales","6851","auto","Magnoliopsida",NA,NA,NA,NA
"373","2021-03-04 15:46:45-03","IF","SPSF","27029","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"D.C.Cavalcanti","182","1995","06","09","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planalto&nf;;","Magnoliophyta","Solanales","27040","auto","Magnoliopsida",NA,NA,NA,NA
"374","2021-03-04 15:46:45-03","IF","SPSF","30221","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"J.C.G.Junior",NA,"1965","02","25","Brasil","SP","São Paulo","Instituto de Botanica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","53584","auto","Magnoliopsida",NA,NA,NA,NA
"375","2021-03-04 15:46:45-03","IF","SPSF","18255","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","J.A.Pastore","2009","02","17","M.A.Assis & A.Furlan & C.E.Carneiro & M.A.Farinaccio & V.Scudeller & D.C.Cavalcante","257","1994","08","26","Brasil","SP","Ubatuba","Trilha da Almada","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","34265","auto","Magnoliopsida",NA,NA,NA,NA
"376","2021-03-04 15:46:45-03","IF","SPSF","28990","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"J.R.Guillaumon",NA,"2001","12","02","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: remanescente de desmatamento&nf;;","Magnoliophyta","Solanales","9595","auto","Magnoliopsida",NA,NA,NA,NA
"377","2021-03-04 15:46:45-03","IF","SPSF","31158","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"J.R.Guillaumon",NA,"2002","11","02","Brasil","SP","Vinhedo","Via Anhanguera","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda de cerradao&nf;;","Magnoliophyta","Solanales","9595","auto","Magnoliopsida",NA,NA,NA,NA
"378","2021-03-04 15:46:45-03","IF","SPSF","26328","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","L.L.Giacomin","2009","08","24","W.Maschio","223","1998","11","30","Brasil","PR","Colombo","Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","13536","auto","Magnoliopsida",NA,NA,NA,NA
"379","2021-03-04 15:46:45-03","IF","SPSF","13338","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"J.B.Baitello","344","1989","11","22","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","38855","auto","Magnoliopsida",NA,NA,NA,NA
"380","2021-03-04 15:46:45-03","IF","SPSF","44724","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","G.A.D.C. Franco","2010","05","21","B.A.Aranha","635","2010","04","20","Brasil","SP","Santo André","Parque Natural Municipal Nascentes do Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: Árvore 7m altura; frutos.; GEOGRAFIA: Trilha da Pontinha.;","Magnoliophyta","Solanales","27258","auto","Magnoliopsida",NA,NA,NA,NA
"381","2021-03-04 15:46:45-03","IF","SPSF","07625","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"J.R.Guillaumon",NA,"1981","12","08","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","53584","auto","Magnoliopsida",NA,NA,NA,NA
"382","2021-03-04 15:46:45-03","IF","SPSF","46991","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","F.S.Siqueira","2008","08","07","S.Honda & R.J.F.Garcia & R.S.Pando & R.Costa","256","2007","12","27","Brasil","SP","São Paulo","Parque Tizo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: Árvore, 4 m alt., 8 cm DAP; Flores brancas com anteras amarelas; frutos imaturos verdes.; GEOGRAFIA: Fragmento 1. Borda de mata ao longo da Av. Antônio Eiras Garcia.;","Magnoliophyta","Solanales","53584","auto","Magnoliopsida",NA,NA,NA,NA
"383","2021-03-04 15:46:45-03","IF","SPSF","19074","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","L.L.Giacomin","2009","08","24","G.A.D.C. Franco","1350","1995","05","23","Brasil","SP","São Paulo","P.E.Cantareira, nucleo Engordador","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","53584","auto","Magnoliopsida",NA,NA,NA,NA
"384","2021-03-04 15:46:45-03","IF","SPSF","07224","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,"J.A.Pastore","1991","03","27","M.Koscinski",NA,"1931","02","09","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","53584","auto","Magnoliopsida",NA,NA,NA,NA
"385","2021-03-04 15:46:45-03","IF","SPSF","07241","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,"J.A.Pastore","1991","12","30","O.T. Aguiar",NA,"1978","02","16","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","53584","auto","Magnoliopsida",NA,NA,NA,NA
"386","2021-03-04 15:46:45-03","IF","SPSF","21103","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","J.A.Pastore","2000","06","20","O.T. Aguiar","613","1996","12","02","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada&nf;;","Magnoliophyta","Solanales","53584","auto","Magnoliopsida",NA,NA,NA,NA
