"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"132","2013-05-17 14:20:00-03","MO","MOBOT","3272855","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Julian A. Steyermark|Ronald L. Liesner","Steyermark 120688","1979","11","29","South America","Venezuela","Sucre",NA,"Peninsula de Paria: cloud forest in tributary headwaters of Río Cumaná, southwest of Cerro de Humo, vicinity of Manacal, 15 km (by air) northwest of Irapa.","-62.6513889","10.6847222",NA,NA,NA,NA,"R. Goldenberg (UPCB)","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"133","2017-12-14 11:35:00-02","MO","MOBOT","3273439","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121587","1980","2","23","South America","Venezuela","Sucre",NA,"Along Río Tacarigua. Distrito Arismendi: Peninsula de Paria: between Tacarigua and headwater of Río Tacarigua, east of Cerro Humo, north of Río Grande Arriba.","-62.6102778","10.695",NA,NA,NA,NA,"R. Goldenberg (UPCB)","560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"134","2008-05-27 22:02:00-03","MO","MOBOT","3296016","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Pedro Fiaschi","Fiaschi 2051","2004","3","18","South America","Brazil","Bahia",NA,"Uruçuca: Estrada de Serra Grande para Uruçca. Area do inventario do plano de manejo. Mata da torre do celular.","-39.115","-14.49972",NA,NA,NA,NA,"R. Goldenbar","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2013-07-28 05:59:00-03","MO","MOBOT","3321974","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Gunnar Wilhelm Harling","Harling 24130","1985","4","14","South America","Ecuador","Zamora-Chinchipe",NA,"4 Km of Panguintza on road to Panguintza Alto, primary rain forest.","-78.8","-3.86666",NA,NA,NA,NA,"Elvira Cotton","1100.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2013-03-07 17:49:00-03","MO","MOBOT","3480076","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Wilson Quizhpe|Oscar Jaramillo","Quizhpe 3029","2008","3","30","South America","Ecuador","Zamora-Chinchipe","Yantzaza","Cordillera del Cóndor, vertiente occidental. Vía Pindal, al noreste de Los Encuentros, Bosque muy húmedo, intervenido.","-78.5833333","-3.7666667",NA,NA,NA,NA,"H. Mendoza (CAS)","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96","7"
"137","2013-07-28 05:59:00-03","MO","MOBOT","995798","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Gunnar Wilhelm Harling|Lennart Andersson","Harling 24099","1985","4","13","South America","Ecuador","Zamora-Chinchipe",NA,"10 km E of Paquisha","-78.61666","-3.91666",NA,NA,NA,NA,"Wurdack","1400.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","3226967","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Amorim","Amorim 2078","1997","7","16","South America","Brazil","Bahia",NA,"Município de una, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 IIhéus/Una. Região da Mata Higrófila Sul Baiana. Fazenda Jaqueiral, área do Canopy Worlk. Mata Higrófila Sul Baiano.","-39.08333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-08-07 03:32:00-03","MO","MOBOT","3131204","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides boliviensis","(Wurdack) Wurdack","Otto Buchtien","Buchtien 1136","1927","1","29","South America","Bolivia","La Paz",NA,"Mapiri, San Carlos","-67.96666","-15.53333",NA,NA,NA,NA,NA,"850.00000000",NA,"boliviensis","Isoneotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2011-06-09 18:02:00-03","MO","MOBOT","335350","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides ecuadorensis","(Wurdack) Wurdack","Edgar Gudiño","Gudiño Jara 349","1990","5","1","South America","Ecuador","Pastaza","Pastaza","Pozo petrolero Masaramu de UNOCAL. 40 km al nor-nororiente de Montalvo. Bosque húmedo Tropical, primario. Arboles cortados por las obras petroleras. Suelo sojo, colinas.","-76.86666","-0.73333",NA,NA,NA,NA,"J. Wurdack (US)","400.00000000",NA,"ecuadorensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-3","2"
"141","2020-08-31 09:06:28-03","INPA","INPA","98567","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Rylands, AB","12","1980","07","10","Southern America","Brasil","Bahia","Una","Estação Experimental Lemos Maia, CEPLAC. Lado oeste da sede nova da estação","-39.0752983093262","-15.2932996749878",NA,NA,"INPA0098567","INPA0098567 INPA0098567_e INPA0098567_nd","Goldenberg, R",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto","2011","06",NA,NA,NA
"142","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","6756",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naud.) Wurdack","W. W. Thomas; et al","9922","1993","05","13",NA,"Brasil","Bahia","Belmonte","Barrolândia","-38.8828010559082","-15.8631000518799",NA,"Shrub, 2,5m, leaves lustrous bright green, fruit pink.","MBML006756","MBML006756","Wurdack/1993",NA,NA,NA,NA,NA,NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA
"143","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","34574",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","A. M. Amorim; et al","7336","2008","05","04",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.519444","-20.291389",NA,NA,"MBML034574","MBML034574","R.Goldenberg/Out.2008",NA,NA,NA,NA,NA,"40W31'10","20S17'29",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","34866",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","A. P. Fontana; et al","5139","2008","05","04",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.533333","-20.266667",NA,NA,"MBML034866","MBML034866","R.Goldenberg/Out.2008",NA,NA,NA,NA,NA,"40W31'60","20S16'0",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-04 11:06:42-03","UFRB","HURB","375","PreservedSpecimen","Plantae","Anthophyta",NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Goldenberg, R.; F. Michelangeli","2070","2014","10","13",NA,"Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica Estadual; trilha para o Alto da Água Vermelha","-39.711667","-13.578889",NA,"à sombra.","HURB000000375",NA,NA,"511","511",NA,NA,NA,"39°42'42W","13°34'44S",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-04 11:05:45-03","UFRB","HURB","6151","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Aona, L.Y.S.; Conceição, S.F.; Ferreira, R.","2697","2013","05","21",NA,"Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica de Wenceslau Guimarães; trilha da Água Vermelha, no interior da mata","-39.705833","-13.579444",NA,NA,"HURB000006151",NA,"R. Goldemberg","450","450",NA,NA,NA,"39°42'21 W","13°34'46 S",NA,NA,NA,"2013","12",NA,NA,NA
"147","2021-01-26 13:56:16-03","IMA","MAC","52211","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Chagas-Mota","10498","2011","03","24",NA,"Brasil","Alagoas","Flexeiras","Estação Ecológica de Murici, Fazenda Triunfo.","-35.7807998657227","-9.19750022888184",NA,"Arbusto ca. 3,5 m de altura. Flores brancas; anteras amarelas.; Mata Atlântica.","MAC0052211","MAC0052211","E.C.O.Chagas",NA,NA,NA,NA,NA,NA,NA,NA,"21617","auto","2011","03","24",NA,NA
"148","2021-01-26 13:56:16-03","IMA","MAC","43042","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Chagas-Mota; D.S.Correia; C.S.S.Barros","4546","2009","07","28",NA,"Brasil","Alagoas","Chã Preta","RPPN Vera Cruz.","-36.29775","-9.241017",NA,"Árvore ca. 7 m de altura. Flores alvas.; Mata Pluvial Atlântica.","MAC0043042","MAC0043042 MAC0043042_1",NA,NA,NA,NA,NA,NA,"-36.29775","-9.241017",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-01-26 13:56:16-03","IMA","MAC","50043","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Chagas-Mota; J.M.Ferreira","9082","2010","10","16",NA,"Brasil","Alagoas","Chã Preta","Serra Lisa.","-36.2961006164551","-9.25527954101562",NA,"Arbusto ca. 2 m de altura. Indivíduo jovem.; Mata Atlântica.","MAC0050043","MAC0050043","E.C.O.Chagas",NA,NA,NA,NA,NA,NA,NA,NA,"13328","auto","2010","10","16",NA,NA
"150","2021-01-26 13:56:16-03","IMA","MAC","52481","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Chagas-Mota","10571","2011","03","29",NA,"Brasil","Alagoas","Ibateguara","Coimbra, Grota da Burra.","-35.9393997192383","-8.97249984741211",NA,"Arbusto ca. 3 m de altura. Botões brancos.; Mata Atlântica.","MAC0052481","MAC0052481","E.C.O.Chagas",NA,NA,NA,NA,NA,NA,NA,NA,"16798","auto","2011","03","29",NA,NA
"151","2021-01-26 13:56:16-03","IMA","MAC","51977","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Chagas-Mota; J.L.Viana; C.M.Araújo; M.R.Barbosa; W.W.Thomas","10264","2011","03","12",NA,"Brasil","Pernambuco","Jaqueira","Serra do Urubu.","-35.7933006286621","-8.72667026519775",NA,"Mata Atlântica.","MAC0051977",NA,"E.C.O.Chagas",NA,NA,NA,NA,NA,NA,NA,NA,"11830","auto","2011","03","12",NA,NA
"152","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","C. Feuillet & Montagne Torte Exped. members","10104","1988","6","12","South America - Neotropics","French Guiana","Régina",NA,"Mt. Tortue: 11 km WNW of Approuague river. Crique Feuillet upstream from camp","-52.3667","4.3",NA,NA,NA,NA,"Wurdack, J. J., (US), US (UNITED STATES)","200","450",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"153","2020-09-12 05:00:02-03","US","US","3256113","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","J.-J. de Granville & G. Cremers","11820","1993","4","18","South America - Neotropics","French Guiana",NA,NA,"Pic Coudreau, Monts Bakra, région des Emérillons","-52.95","3.3",NA,NA,"US00616078",NA,"Wurdack, J. J., (US), US (UNITED STATES)","450",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"154","2020-09-12 05:00:02-03","US","US","1572147","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","O. Buchtien","997","1927","1","10","South America - Neotropics","Bolivia",NA,NA,"Mapiri Región: San Carlos bei Sarampiuni.",NA,NA,NA,NA,"US02928691","US02928691_01",NA,"600",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"155","2020-09-12 05:00:02-03","US","US","2849777","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","J.-J. de Granville","2391","1975","3","11","South America - Neotropics","French Guiana",NA,NA,"Monts Galbao, 10 km Sud-Ouest de Saül","-53.5","3.66",NA,NA,"US00616071",NA,NA,"500","600",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"156","2020-09-12 05:00:02-03","US","US","3081386","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","M. Nee","30677","1985","1","31","South America - Neotropics","Venezuela","Amazonas","Río Negro","Cerro de la Neblina, Camp VII, 5 km NE of Pico Phelps (=Neblina)","-65.96","0.84",NA,NA,"US00753543",NA,"Gröger, A.","1730","1850",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"157","2020-09-12 05:00:02-03","US","US","2800700","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","T. C. Plowman","5856","1976","4","7","South America - Neotropics","Peru","Huanuco",NA,"Dept. Huanuco: Prov. Leoncio Prado. Castillo Alto. West of Tingo Maria.",NA,NA,NA,NA,"US02928689","US02928689_01",NA,"800",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"158","2020-09-12 05:00:02-03","US","US","3025507","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","R. Oldeman","1208","1965","5","27","South America - Neotropics","French Guiana",NA,NA,"Mt. Cacao, env. 60 km S de Cayenne","-52.46","4.58",NA,NA,"US00616077",NA,NA,"125",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"159","2020-09-12 05:00:02-03","US","US","2846246","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","S. A. Mori, T. S. Santos & C. B. Thompson","10794",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Região Cacaueira da Bahia. Município de Sta. Cruz de Cabrália. Arredores da Est. Ecológica do Pau-brasil (Ca. 17 Km a W de Porto Seguro), estrada velha de Sta. C. de Cabrália, 4-6 Km a E da sede da Estação. Mata Higrófila Sul Paiana em fase de destruição.",NA,NA,NA,NA,"US02928702","US02928702_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"160","2020-09-12 05:00:02-03","US","US","2504456","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","R. Belém & R. S. Pinheiro","2694","1966","10","3","South America - Neotropics","Brazil","Bahia",NA,"Monte Pascual, (Ba).",NA,NA,NA,NA,"US02928708","US02928708_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"161","2020-09-12 05:00:02-03","US","US","3065745","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","G. W. Harling & L. Andersson","24130","1985","4","14","South America - Neotropics","Ecuador","Zamora-Chinchipe",NA,"4 km W of Panguintza on road to Panguintza Alto.",NA,NA,NA,NA,"US02928694","US02928694_01",NA,"1100","1200",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"162","2020-09-12 05:00:02-03","US","US","2917688","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","G. W. Harling & L. Andersson","16830","1980","3","3","South America - Neotropics","Ecuador","Pastaza",NA,"Puyo-Macas Road, 3 km SE of Veracruz.",NA,NA,NA,NA,"US02928696",NA,NA,"900",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"163","2020-09-12 05:00:02-03","US","US","2591602A","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","T. S. Santos","876","1970","7","3","South America - Neotropics","Brazil","Bahia",NA,"Ba. Eunápolis, Itabela.",NA,NA,NA,NA,"US02928707","US02928707_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"164","2020-09-12 05:00:02-03","US","US","3081410","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","T. B. Croat","59488","1984","11","30","South America - Neotropics","Venezuela","Amazonas",NA,"Cerro Neblina, camp #7, S slopes of Cañon Grande","-66","0.91",NA,NA,"US00753545",NA,"Gröger, A.","1770","1850",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"165","2020-09-12 05:00:02-03","US","US","3368434","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","C. Feuillet & Montagne Torte Exped. members","10010","1988","6","12","South America - Neotropics","French Guiana","Régina",NA,"Eastern plateau of Montagne Tortue, 11 km WNW of Approuague river","-52.3667","4.3",NA,NA,"US00602253",NA,"Wurdack, J. J., (US), US (UNITED STATES)","400",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"166","2020-09-12 05:00:02-03","US","US","2342546","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","B. Maguire, J. J. Wurdack & C. K. Maguire","37357","1954","1","23","South America - Neotropics","Venezuela","Amazonas","Río Negro","Cerro de la Neblina, Río Yatua, Camps 3-4","-65.94","1.03",NA,NA,"US00753541","US00753541_01","Gröger, A.","1000",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"167","2020-09-12 05:00:02-03","US","US","3103051","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","J.-J. de Granville, C. Feuillet, L. Hollenberg, O. Poncy & M. S. Sangrey","8613","1986","1","11","South America - Neotropics","French Guiana",NA,NA,"Mont Galbao. Premier sommet","-53.28","3.6",NA,NA,"US00616073","US00616073_01","Wurdack, J. J., (US), US (UNITED STATES)","500",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"168","2020-09-12 05:00:02-03","US","US","2469805","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","J. A. Steyermark & M. Rabe","96366","1966","8","11","South America - Neotropics","Venezuela","Sucre",NA,"Peninsula de Paria: Cerro de Humo: laderas pendientes de bosque siempre verde que miran al norte, a lo largo de las cabeceras de Río Santa Isabel, acerca de camino de bestias entre Los Positos y La Roma.",NA,NA,NA,NA,"US02928685",NA,NA,"700","800",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"169","2020-09-12 05:00:02-03","US","US","3329065","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","W. Milliken","2397","1995","6",NA,"South America - Neotropics","Brazil","Roraima",NA,"Yanomami Indigenous Area. Vicinity of Xitei mission, on the Parima River.","-63.8744","2.6111",NA,NA,"US02928699","US02928699_01",NA,"620",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"170","2020-09-12 05:00:02-03","US","US","3065746","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","G. W. Harling & L. Andersson","24099","1985","4","13","South America - Neotropics","Ecuador","Zamora-Chinchipe",NA,"10 km E of Paquisha.",NA,NA,NA,NA,"US02928695",NA,NA,"1400","1500",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"171","2020-09-12 05:00:02-03","US","US","2639183","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","R. S. Pinheiro","1323",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Ba. Una. Faz. S. Rafael Mata solo de Seringa.",NA,NA,NA,NA,"US02928706","US02928706_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"172","2020-09-12 05:00:02-03","US","US","3461652","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","T. Henkel, M. Chin & W. Ryan","1307","1993","2","12","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts, Mt. Wokomung, Suruwabaru Creek, 2-3 km upstream from juncture with Yuarka R","-59.9","5.05",NA,NA,"US00812892","US00812892_01","Almeda, F.; Penneys, D. S.","675","750",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"173","2020-09-12 05:00:02-03","US","US","2794932","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","H. Ellenberg","3270","1970","12","10","South America - Neotropics","Ecuador","Pastaza",NA,"Between Napo and Puyo.",NA,NA,NA,NA,"US02928697","US02928697_01",NA,"600",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"174","2020-09-12 05:00:02-03","US","US","3234032","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","W. Hahn, E. J. Judziewicz & D. Gopaul","4302","1988","4","7","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Mt. Kopinang; along creek near camp","-59.8833","4.96667",NA,NA,"US00616275",NA,"Wurdack, J. J., (US), US (UNITED STATES)","1350",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"175","2020-09-12 05:00:02-03","US","US","2469806","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","J. A. Steyermark & M. Rabe","96366","1966","8","11","South America - Neotropics","Venezuela","Sucre",NA,"Peninsula de Paria: Cerro de Humo: laderas pendientes de bosque siempre verde que miran al norte, a lo largo de las cabeceras de Río Santa Isabel, acerca de camino de bestias entre Los Positos y La Roma.",NA,NA,NA,NA,"US02928688",NA,NA,"700","800",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"176","2020-09-12 05:00:02-03","US","US","2785805","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","J.-J. de Granville","C 127","1994","12","7","South America - Neotropics","French Guiana",NA,NA,"Monts Atachi Bacca, camp no. 3","-53.91","3.55",NA,NA,"US00616076",NA,"Wurdack, J. J., (US), US (UNITED STATES)","400",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"177","2020-09-12 05:00:02-03","US","US","3073789","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","S. S. Renner","2065","1985","2","1","South America - Neotropics","Venezuela","Amazonas","Río Negro","Cerro de la Neblina, Camp VII","-65.96","0.86",NA,NA,"US00753542",NA,"Gröger, A.","1730","1850",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"178","2020-09-12 05:00:02-03","US","US","3103099","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","J.-J. de Granville, C. Feuillet, L. Hollenberg, O. Poncy & M. S. Sangrey","8822","1986","1","18","South America - Neotropics","French Guiana",NA,NA,"Mont Galbao. Secteur Est. Versant Ouest","-53.28","3.6",NA,NA,"US00616074",NA,"Wurdack, J. J., (US), US (UNITED STATES)","600",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"179","2020-09-12 05:00:02-03","US","US","3506350","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","J.-J. de Granville, F. Crozier & J. Vanderplank","16783","2005","2","18","South America - Neotropics","French Guiana",NA,NA,"Monts Kotika, versant Ouest, environ du camp 2","-54.2","3.91",NA,NA,"US00938799",NA,"Crozier, F.","400",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"180","2020-09-12 05:00:02-03","US","US","3081408","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","T. B. Croat","59499","1984","11","30","South America - Neotropics","Venezuela","Amazonas",NA,"Cerro Neblina, camp #7, S slopes of Cañon Grande","-66","0.91",NA,NA,"US00753544","US00753544_01","Gröger, A.","1770","1850",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"181","2020-09-12 05:00:02-03","US","US","3069047","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","W. R. Anderson","13387","1984","11","29","South America - Neotropics","Venezuela","Amazonas","Río Negro","Cerro de la Neblina, Expedition Base Camp VII","-65.96","0.83",NA,NA,"US00753546","US00753546_01","Gröger, A.","1850",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
