"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"3218","2014-11-04 09:16:58-02","CAS","CAS-BOT","407457","PreservedSpecimen","Plantae","Melastomataceae","Tococa","occidentalis","Tococa occidentalis",NA,"Croat, Thomas B.","50553","1980","10",NA,"South America","Ecuador",NA,NA,"Epiphytic shrub; petals white; hypanthium reddish-violet.",NA,"Pastaza","Along road between Puyo and Macas at Km 19 (S of Puyo)","Magnoliophyta","Myrtales","Naudin",NA,NA,NA,"-77.8833333333","-1.6166666667","1200",NA,NA,NA,NA,"77° 53' W","1° 37' S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"3219","2014-11-04 09:33:26-02","CAS","CAS-BOT","407458","PreservedSpecimen","Plantae","Melastomataceae","Tococa","occidentalis","Tococa occidentalis",NA,"Wallnöfer, B.; Fernandez, R.","11-271187","1987","11",NA,"South America","Peru",NA,NA,"Shrub of 1 m; ripe fruits bluish-black; fruit pulp blue; infructescence axes fleshy and red; trichomes red",NA,"Huánuco","region of Pucallpa, western part of the Sira mountains and adjacent lowland; from c. 20 km to 24 km SE of Puerto Inca, crest of the mountain range going west to east from the Campamento Oro (9°29' S, 74°50''W; 360 msm) to the Campamento Sira (9°28' S, 74°47'W; 800 msm) and continuing to NNE to the beginning of the cloud forest at 1050 msm, next to the Campamento Pato rojo (9°27' S, 74°46' W; 1080 msm).","Magnoliophyta","Myrtales","Naudin",NA,NA,"Provincia de Pachitea",NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"3220","2020-10-26 09:32:35-03","UNEMAT","NX-FANEROGAMAS","1907","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,NA,"BS213","1999","02","26",NA,"Brasil",NA,NA,"Comum. Corola cor-de-rosa.[HABITAT=Mata de Galeria]",NA,"Mato Grosso","Reserva Biológica Mário Viana. Córrego Bacaba. Próximo à cachoeira. Margem do córrego.",NA,NA,"Mart.",NA,"Marimon B.S.","Nova Xavantina","-52.360555556","-14.723055556",NA,NA,NA,NA,NA,"-52.360555556","-14.723055556","1999","02",NA,NA,NA,NA,NA,NA
"3221","2020-10-26 09:32:35-03","UNEMAT","NX-FANEROGAMAS","1906","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Bridgewater S., Cardoso E.; Marimon B.S.; Ratter J.A.; Fonsêca Filho J.","S721","1997","08","18",NA,"Brasil",NA,NA,"Fringing galery forest. Flowers white with pink throat. Panicle with stiff red hairs. Bark light and amooth.[HABITAT=Cerrado dominado por Curatella americana]",NA,"Mato Grosso","Reserva da Universidade de Nova Xavantina.",NA,NA,"Mart.",NA,NA,"Nova Xavantina","-52.333333333","-14.75",NA,NA,NA,NA,NA,"-52.333333333","-14.75",NA,NA,NA,NA,NA,NA,NA,NA
"3222","2020-10-26 09:32:36-03","UNEMAT","NX-FANEROGAMAS","13606","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Fetter P., Iduarte G.P.; Cozer-Leal A.C.; Fernandes-Bulhão C.","PF64","2010","05","08",NA,"Brasil",NA,NA,"[HABITAT=Mata Ciliar]",NA,"Mato Grosso","Fragmento de margem de mata ciliar",NA,NA,"Mart. ex DC.",NA,NA,"Nova Xavantina","-52.430194444","-14.6855",NA,NA,NA,NA,NA,"-52.430194444","-14.6855",NA,NA,NA,NA,NA,NA,NA,NA
"3223","2020-10-26 09:32:35-03","UNEMAT","NX-FANEROGAMAS","1908","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Lima E.S., Marimon B.S.","ES105","1997","08","18",NA,"Brasil",NA,NA,"Pétalas brancas com base coe-de-rosa. Estilete branco. Filetes cor-de-rosa.[HABITAT=Mata de Galeria]",NA,"Mato Grosso","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Córrego do Bacaba.",NA,NA,"Mart.",NA,"Ratter J.A.","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3224","2020-10-26 09:32:36-03","UNEMAT","NX-FANEROGAMAS","11148","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Fernandes-Bulhão C., Miranda R.F.; Oliveira A.S.; Fetter P.","CFB755","2009","10","09",NA,"Brasil",NA,NA,"Frutos jovens. Pedúnculos rosa. Crescendo na margem do rio das Mortes.[HABITAT=Mata Ciliar]",NA,"Mato Grosso","Coleta com barco nas margens do rio das Mortes",NA,NA,"Mart. ex DC.",NA,NA,"Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3225","2020-10-26 09:32:36-03","UNEMAT","NX-FANEROGAMAS","12229","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Fernandes-Bulhão C., Santos A.O.; Iduarte G.P.; Fetter P.; Miranda R.","CFB845","2010","05","08",NA,"Brasil",NA,NA,"Botões florais com cálice verde, corola branca. Estames lilases e anteras brancas.[HABITAT=Margem do Rio das Mortes]",NA,"Mato Grosso","Coleta nas margens do rio das Mortes.",NA,NA,"Mart. ex DC.",NA,NA,"Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3226","2020-10-26 09:32:35-03","UNEMAT","NX-FANEROGAMAS","1909","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,NA,"43","1998","09","13",NA,"Brasil",NA,NA,"Casca lisa. Frutos imaturos.[HABITAT=Mata de Galeria]",NA,"Mato Grosso","Estação Biológica Mário Viana. Córrego Bacaba. Próximo a cachoeira.",NA,NA,"Mart.",NA,"Rosa C.N.","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3227","2020-10-26 09:32:35-03","UNEMAT","NX-FANEROGAMAS","11158","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Fernandes-Bulhão C., Passarelli M.; Silva O.N.M.; Oliveira A.S.; Fetter P.","CFB776","2009","10","10",NA,"Brasil",NA,NA,"Pedúnculo vermelho. Corola branca. Estames rosas.[HABITAT=Crescendo na borda de nascente]",NA,"Mato Grosso","Fragmento Preservado em frente a Ilha 23.",NA,NA,"Mart.",NA,NA,"Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3228","2020-10-26 09:32:36-03","UNEMAT","NX-FANEROGAMAS","7547","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Stefanello D., Silva F.S.; Lima H.","DS131","2005","07","31",NA,"Brasil",NA,NA,"Folhas simples. Presença de glândulas na base da folha. Botões florais rosas. Cheiro adocicado.",NA,"Mato Grosso","Fazenda 2 Americanos.",NA,NA,"Mart.",NA,NA,"Querência","-52.1996994018555","-12.5968999862671",NA,NA,NA,"188860","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3229","2020-09-17 10:41:17-03","UEPA","MFS","002088","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Lucas, F.C.A.","443",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto com cerca de 1,5 m de altura. Frutos imaturos verdes e maduros negro.","MFS002088","Pará","Terra do Meio, Serra do Pardo. Solo arenoso.",NA,NA,"Aubl.","MFS002088 MFS002088_e","Silva, CAS da","Altamira","-52.208653","-3.208156",NA,NA,NA,NA,NA,"-52.208653","-3.208156",NA,NA,NA,NA,NA,NA,NA,NA
"3230","2020-09-17 10:41:17-03","UEPA","MFS","001863","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Pastana","01",NA,NA,NA,NA,"Brasil",NA,NA,"Subarbusto. 1, 70 m de altura. Folhas e ramos com pilosidade. Frutos imaturos vermelhos. Presença de epífilas.","MFS001863","Pará","Parque ecológico do Gunma.",NA,NA,"Aubl.","MFS001863 MFS001863_e",NA,"Santa Bárbara do Pará","-48.295969","-1.227031",NA,NA,NA,NA,NA,"-48.295969","-1.227031",NA,NA,NA,NA,NA,NA,NA,NA
"3231","2020-09-17 10:41:17-03","UEPA","MFS","008148","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Gois, M.A.F.","12","2017","07","23",NA,"Brasil",NA,NA,"Arbusto de 1 metro com flores amareladas.","MFS008148","Pará","Ilha de Mosqueiro",NA,NA,"Aubl.","MFS008148 MFS008148_e","Lucas, F.C.A.","Belém","-48.393889","-1.141111",NA,NA,NA,NA,NA,"-48.393889","-1.141111",NA,NA,NA,NA,NA,NA,NA,NA
"3232","2020-09-24 10:56:31-03","UEPA","MFS","003541","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Lucas, F.C.A.","1107",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto de 2m de altura com inflorescência lilás.","MFS003541","Pará","Águas Lindas.",NA,NA,"Aubl.","MFS003541 MFS003541_e","Silva, CAS da","Belém","-48.490178","-1.455731",NA,NA,NA,NA,NA,"-48.490178","-1.455731",NA,NA,NA,NA,NA,NA,NA,NA
"3233","2020-09-24 10:56:31-03","UEPA","MFS","000126","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"San Martin, JM","06","2010","10","04",NA,"Brasil",NA,NA,"Arbusto de 2,5m de altura. Fruto imaturo verde.","MFS000126","Pará","Área de mata secundária. Capoeira do Black.",NA,NA,"Aubl.","MFS000126 MFS000126_e","Silva, CAS da","Belém","-48.490178","-1.455731",NA,NA,NA,NA,NA,"-48.490178","-1.455731",NA,NA,NA,NA,NA,NA,NA,NA
"3234","2021-03-03 22:00:02-03","FLAS","FLAS","169079","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Susanne S. Renner","69315",NA,NA,NA,NA,"Ecuador","Preserved herbarium specimen",NA,"[Label footing:] Botanical Institute, University of Aarhus, Denmark (AAU)",NA,"Napo",NA,NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3235","2021-03-03 22:00:02-03","FLAS","FLAS","112050","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Sidney McDaniel","13586",NA,NA,NA,NA,"Peru","Preserved herbarium specimen",NA,NA,NA,"Loreto",NA,NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3236","2021-03-03 22:00:02-03","FLAS","FLAS","209269","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"H.D. Clarke","7771",NA,NA,NA,NA,"Guyana","Preserved herbarium specimen",NA,"[Label footing:] Smithsonian Biological Diversity of the Guianas Program --[Source:] US",NA,NA,NA,NA,NA,"Aubl.",NA,NA,NA,"-58.9694444","1.4638889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3237","2021-03-03 22:00:02-03","FLAS","FLAS","209268","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"H.D. Clarke","2779",NA,NA,NA,NA,"Guyana","Preserved herbarium specimen",NA,"[Label footing:] Smithsonian Biological Diversity of the Guianas Program --[Source:] US",NA,NA,NA,NA,NA,"Aubl.",NA,NA,NA,"-58.7416667","1.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3238","2021-03-03 22:00:02-03","FLAS","FLAS","165119","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Basil Stergios & Pamela Stergios","8453",NA,NA,NA,NA,"Venezuela","Preserved herbarium specimen",NA,"[Label heading:] Herbario Universitario (PORT) U.N.E.LL.E.Z. - Produccion Agricola - Guanare",NA,"Bolivar",NA,NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3239","2021-03-03 22:00:02-03","FLAS","FLAS","222177","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Darin S. Penneys","1853",NA,NA,NA,NA,"Ecuador","Preserved herbarium specimen",NA,NA,NA,"Napo",NA,NA,NA,"Aubl.",NA,NA,NA,"-77.6163","-1.068967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3240","2021-03-03 22:00:02-03","FLAS","FLAS","199424","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Basil Stergios","10546",NA,NA,NA,NA,"Venezuela","Preserved herbarium specimen",NA,"[Label heading:] Herbario Universitario (PORT) UNELLEZ GUANARE --[Label footing:] Expedicion Proyecto I.R.N.R.G. a la cuenca media del Rio Paragua (Hoja NB20-6) Estado Bolivar. Convenio UNELLEZ-CVG (TECMIN, C.A.), sección Inventario de Vegetación de la Región Guayana.",NA,"Bolivar",NA,NA,NA,"Aubl.",NA,NA,NA,"-63.5583333","6.375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3241","2021-03-03 22:00:02-03","FLAS","FLAS","209267","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"H.D. Clarke","903",NA,NA,NA,NA,"Guyana","Preserved herbarium specimen",NA,"[Label footing:] Smithsonian Biological Diversity of the Guianas Program --[Source:] US",NA,NA,NA,NA,NA,"Aubl.",NA,NA,NA,"-61.1833333","5.6916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3242","2021-03-03 22:00:02-03","FLAS","FLAS","209270","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"T.W. Henkel","3129",NA,NA,NA,NA,"Guyana","Preserved herbarium specimen",NA,"[Label footing:] Smithsonian Biological Diversity of the Guianas Program --[Source:] US",NA,NA,NA,NA,NA,"Aubl.",NA,NA,NA,"-59.1333333","2.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3243","2021-03-03 22:00:02-03","FLAS","FLAS","237900","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Fabián A. Michelangeli","0374",NA,NA,NA,NA,"Venezuela","Preserved herbarium specimen",NA,"[Minimal record, additional data is likely to be present on the sheet.]",NA,"Amazonas",NA,NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3244","2021-03-03 22:00:02-03","FLAS","FLAS","112049","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Sidney McDaniel","11713",NA,NA,NA,NA,"Peru","Preserved herbarium specimen",NA,NA,NA,"Loreto",NA,NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3245","2021-03-03 22:00:02-03","FLAS","FLAS","110902","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Sidney McDaniel","10922",NA,NA,NA,NA,"Peru","Preserved herbarium specimen",NA,NA,NA,"Loreto",NA,NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3246","2021-03-03 22:00:02-03","FLAS","FLAS","141292","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Juan Revilla","1252",NA,NA,NA,NA,"Peru","Preserved herbarium specimen",NA,"[Label footing:] Collected under the auspices of the Flora of Peru project, a collaborative effort of the Missouri Botanical Garden and Field Museum of Natural History in conjunction with the Universidad Nacional Mayor de San Marcos and the Universidad Nacional de Amazonia Peruana. Field work supported by the National Science Foundation.",NA,"Loreto",NA,NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3247","2021-03-03 22:00:02-03","FLAS","FLAS","199423","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Basil Stergios","10380",NA,NA,NA,NA,"Venezuela","Preserved herbarium specimen",NA,"[Label heading:] Herbario Universitario (PORT) UNELLEZ GUANARE --[Label footing:] Expedicion Proyecto I.R.N.R.G. a la cuenca media del Rio Paragua (Hoja NB20-6) Estado Bolivar. Convenio UNELLEZ-CVG (TECMIN, C.A.), sección Inventario de Vegetación de la Región Guayana. --[Admin. note:] Collector not on label (presumably cut off).",NA,"Bolivar",NA,NA,NA,"Aubl.",NA,NA,NA,"-63.7","6.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3248","2021-03-23 11:32:06-03","MCN-FZBRS","HAS","29094","PreservedSpecimen","Plantae","Melastomataceae","Tococa","cf. guianensis","Tococa cf. guianensis",NA,"Lise, A.","s.n.","1990","09",NA,NA,"Brasil",NA,NA,"Arbusto.","HAS0029094","Amazonas","Morro dos Seis Lagos","Magnoliophyta",NA,"Aubl.",NA,NA,"São Gabriel da Cachoeira","-67.089671","-0.130649",NA,NA,NA,NA,NA,"-67.089671","-0.130649",NA,NA,NA,NA,NA,NA,NA,NA
"3249","2014-09-23 11:02:02-03","G","G-DC","G00317732","S","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria var. gardneri","ISOTYPUS of Tococa formicaria var. gardneri Cogn.","Gardner, G.","3741","1841",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00317732","Goias",NA,NA,NA,"Cogn.",NA,"CAT.HERB.PRODR.",NA,"-49.56972222","-15.81194444",NA,NA,"var. gardneri",NA,NA,"-49.56972222","-15.81194444","2012","01","01",NA,NA,NA,NA,NA
"3250","2014-09-23 11:02:02-03","G","G-DC","G00310876","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis","ISOTYPUS of Tococa formicaria DC.","Anon.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=221462&base=img&lang=en","G00310876",NA,NA,NA,NA,"Aubl.","G00310876","Renner, S. S.",NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,"-53.08972222","-10.77305556","1997","01","01",NA,NA,NA,NA,NA
"3251","2014-09-23 11:02:02-03","G","G-DC","G00317740","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis","ISOTYPUS of Tococa platyphysca Cogn.","Poeppig, E.","2571",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00317740","Amazonas",NA,NA,NA,"Aubl.",NA,"CAT.HERB.PRODR.",NA,"-65.08583333","-4.14444444",NA,NA,NA,NA,NA,"-65.08583333","-4.14444444","2012","01","01",NA,NA,NA,NA,NA
"3252","2014-09-23 11:02:02-03","G","G-DC","G00317739","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Spruce, R.","2319","1852",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00317739","Amazonas",NA,NA,NA,"Aubl.",NA,"CAT.HERB.PRODR.",NA,"-65.08583333","-4.14444444",NA,NA,NA,NA,NA,"-65.08583333","-4.14444444","2012","01","01",NA,NA,NA,NA,NA
"3253","2014-09-23 11:02:02-03","G","G-DC","G00317742","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Spruce, R.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00317742","Pará",NA,NA,NA,"Aubl.",NA,"CAT.HERB.PRODR.",NA,"-52.53","-5.64861111",NA,NA,NA,NA,NA,"-52.53","-5.64861111","2012","01","01",NA,NA,NA,NA,NA
"3254","2018-02-02 17:54:41-02","UNIR","RON","14342","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Costa Jr, JA","4","2010","09","20","Southern America","Brasil",NA,NA,NA,"RON00014342","Rondônia","Estação Ecológica Cuniã (ESECC), Grade PPBio, Floresta ombrófila aberta com abundância de (Lepidocaryum tenue) Caranaí. L4-1500","Angiosperma","Myrtales","Aubl.",NA,"Goldenberg, R","Porto Velho","-63.980833","-8.097242",NA,NA,NA,NA,NA,"-63.980833","-8.097242",NA,NA,NA,NA,NA,NA,NA,NA
"3255","2018-02-02 17:54:41-02","UNIR","RON","14404","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Costa Jr, JA","66","2011","10","09","Southern America","Brasil",NA,NA,NA,"RON00014404","Rondônia","Estação Ecológica Cuniã (ESECC), Grade PPBio, Floresta ombrófila aberta com abundância de (Lepidocaryum tenue) Caranaí.","Angiosperma","Myrtales","Aubl.",NA,"Goldenberg, R","Porto Velho","-63.785647","-8.156111",NA,NA,NA,NA,NA,"-63.785647","-8.156111",NA,NA,NA,NA,NA,NA,NA,NA
"3256","2018-12-04 20:30:37-02","UNIR","RON","4717","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Simon, MF","970","2010","10","16","Southern America","Brasil",NA,NA,"Arbusto delgado 3m. Sépalas verdes, pétalas e filetes rosa, anteras creme. Associação de formigas (domáceas). Floresta sazomalmente inundavél com dossel médio de 8 m. Área de influência direta da UHE Jirau.","RON00004717","Rondônia","Ao longo da BR - 364, 5 km oeste de Mutum Paraná. Floresta Ombrófila Aberta. Relevo: plano. Sustrato: arenoso com serrapilheira abundade","Angiosperma","Myrtales","Aubl.","RON00004717","Michelangeli, F","Porto Velho","-64.917778","-9.609444","83","83",NA,NA,NA,"-64.917778","-9.609444","2013","11",NA,NA,NA,NA,NA,NA
"3257","2018-02-02 17:54:41-02","UNIR","RON","14405","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Costa Jr, JA","67","2011","10","09","Southern America","Brasil",NA,NA,NA,"RON00014405","Rondônia","Estação Ecológica Cuniã (ESECC), Grade PPBio, Floresta ombrófila aberta com abundância de (Lepidocaryum tenue) Caranaí. L3-3500","Angiosperma","Myrtales","Aubl.",NA,"Goldenberg, R","Porto Velho","-63.462336","-8.087761",NA,NA,NA,NA,NA,"-63.462336","-8.087761",NA,NA,NA,NA,NA,NA,NA,NA
"3258","2018-02-02 17:54:41-02","UNIR","RON","14387","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Costa Jr, JA","49","2011","08","29","Southern America","Brasil",NA,NA,NA,"RON00014387","Rondônia","Estação Ecológica Cuniã (ESECC), Grade PPBio, Floresta ombrófila aberta com abundância de (Lepidocaryum tenue) Caranaí.","Angiosperma","Myrtales","Aubl.",NA,"Goldenberg, R","Porto Velho","-63.785647","-8.156111",NA,NA,NA,NA,NA,"-63.785647","-8.156111",NA,NA,NA,NA,NA,NA,NA,NA
"3259","2018-02-02 17:54:41-02","UNIR","RON","14371","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Costa Jr, JA","33","2011","07","23","Southern America","Brasil",NA,NA,NA,"RON00014371","Rondônia","Estação Ecológica Cuniã (ESECC), Grade PPBio, Floresta ombrófila aberta com abundância de (Lepidocaryum tenue) Caranaí. L1-2250","Angiosperma","Myrtales","Aubl.",NA,"Goldenberg, R","Porto Velho","-63.474022","-8.070014",NA,NA,NA,NA,NA,"-63.474022","-8.070014",NA,NA,NA,NA,NA,NA,NA,NA
"3260","2018-12-04 20:30:37-02","UNIR","RON","2496","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Pereira, MPN","80","2009","09","22","Southern America","Brasil",NA,NA,"Presença de domáceas. Pilosidade marrom nos ramos e folhas.","RON00002496","Rondônia","Margem esquerda do Rio Madeira. Parcela 08. S/N.Floresta Ombrófila Aberta Aluvial. Área de Impacto da Usina Hidroelétrica Santo Energia (UHE-SAE).","Angiosperma","Myrtales","Aubl.","RON00002496","Michelangeli, F","Porto Velho","-64.09","-8.931944",NA,NA,NA,NA,NA,"-64.09","-8.931944","2013","11",NA,NA,NA,NA,NA,NA
"3261","2018-12-04 20:30:37-02","UNIR","RON","4771","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Santos, AA","3486","2011","08","29","Southern America","Brasil",NA,NA,"Arbusto com 2.5m de altura. Flor rosa. Estames Branco, cálice verde. Mata ciliar. Relevo plano. Solo arenoso. Área de influência indireta da UHE Jirau.","RON00004771","Rondônia","BR 364 sentido Jaci Paraná - Abunã, próximo à estrada da porteira.","Angiosperma","Myrtales","Aubl.","RON00004771","Michelangeli, F","Porto Velho","-64.643333","-9.320556",NA,NA,NA,NA,NA,"-64.643333","-9.320556","2013","11",NA,NA,NA,NA,NA,NA
"3262","2018-12-04 20:30:37-02","UNIR","RON","397","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Silveira, VX","323","2010","03","31","Southern America","Brasil",NA,NA,"Frutos carnosos, roxos e indeiscentes.Sementes marrons e arilo roxo.Com domáceas.","RON00000397","Rondônia","Canteiro de obras UHE Sto. Antonio.","Angiosperma","Myrtales","Aubl.","RON00000397","Michelangeli, F","Porto Velho","-1.506906","-0.665408",NA,NA,NA,NA,NA,"-1.506906","-0.665408","2013","11",NA,NA,NA,NA,NA,NA
"3263","2018-12-04 20:30:37-02","UNIR","RON","8498","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Bigio, NC","1148","2013","12","05","Southern America","Brasil",NA,NA,"Arbusto 2mts alt., frutos maduros verdes, inflorescência vermelha, formigas em abundância.","RON00008498","Mato Grosso","Mata de Terra Firme, Floresta Ombrófila Aberta, solo argiloso, beira de fazenda de Soja.","Angiosperma","Myrtales","Aubl.","RON00008498","Michelangeli, FA","Comodoro","-60.068683","-12.844533",NA,NA,NA,NA,NA,"-60.068683","-12.844533","2016","10","27",NA,NA,NA,NA,NA
"3264","2019-11-21 10:10:46-03","IBt","SP","468478","S","Plantae","Melastomataceae","Tococa","cachimbensis","Tococa cachimbensis","Isotype","Brade, AC","1796","1955","09","15",NA,"Brasil",NA,NA,"Pequeno arbusto de flores róseas","SP002924","Pará","Serra do Cachimbo",NA,NA,"Brade","SP002924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
