"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"151","2020-09-12 05:00:02-03","US","US","2251534","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","L. Smith, R. Reitz & O. Sufridini","9329","1956","12","27","South America","Brazil",NA,NA,NA,"US02693108",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Mun. Chapeco: Campo, Fazenda Campo Sao Vicente, 24 km west of Campo Ere",NA,NA,"900","1000","US02693108_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"152","2020-09-12 05:00:02-03","US","US","2645249","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","-- Reitz & Klein, --","5494","1957","10","26","South America","Brazil",NA,NA,NA,"US02693107",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Bom Retiro",NA,NA,"950",NA,"US02693107_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"153","2020-09-12 05:00:02-03","US","US","2438779","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","-- Reitz & Klein, --","14217","1962","12","19","South America","Brazil",NA,NA,NA,"US02693100",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Campo Alto, Santa Cecilia",NA,NA,"1200",NA,"US02693100_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"154","2020-09-12 05:00:02-03","US","US","2320221","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","H. H. Bartlett","21045","1943","12","5","South America","Uruguay",NA,NA,NA,"US02693089",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Artigas",NA,"Vicinity of Artigas",NA,NA,NA,NA,"US02693089_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"155","2020-09-12 05:00:02-03","US","US","2252589","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Rosengurtt","5857","1947","1",NA,"South America","Uruguay",NA,NA,NA,"US02693086",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Florida",NA,"Estancia Rincon de Santa Elena. Picada Castro. Arroyo Mansavillagra",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"156","2020-09-12 05:00:02-03","US","US","700947","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","O. Kuntze","s.n.","1892","11",NA,"South America","Uruguay",NA,NA,NA,"US02693093",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,NA,NA,"Sierra de Solis",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"157","2020-09-12 05:00:02-03","US","US","2619198","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Y. S. Kuniyoshi","1483","1966","3",NA,"South America","Brazil",NA,NA,NA,"US02693116",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Paraná",NA,"Colonia Muricy - S. Jose dos Pinhaes",NA,NA,NA,NA,"US02693116_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"158","2020-09-12 05:00:02-03","US","US","2320189","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","H. H. Bartlett","20943","1943","11","27","South America","Uruguay",NA,NA,NA,"US02693088",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Lavalleja",NA,"Near railroad, boundary of Campos de Loja. Southeast of Parador Salus",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"159","2020-09-12 05:00:02-03","US","US","1934908","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","W. G. F. Herter","282i","1947","5","25","South America","Uruguay",NA,NA,NA,"US02693085",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Colonia",NA,"Estanzuela",NA,NA,"80",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"160","2020-09-12 05:00:02-03","US","US","3525774","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","P. G. Delprete, A. Reis & O. Iza","7004","1998","12","5","South America","Brazil",NA,NA,NA,"US02693096",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Serra do Rio do Rastro, Mun. Lauro Miller, Estrada Lauro Muller-Bom Jardim","-49.55","-28.38","1300",NA,"US02693096_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","1422012","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","G. Herter","282g","1928","2","5","South America","Uruguay",NA,NA,NA,"US02693091",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Montevideo",NA,"Arroyo Piedras",NA,NA,"30",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","2445030","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","R. M. Klein","2683","1961","10","7","South America","Brazil",NA,NA,NA,"US02693104",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Itajai",NA,NA,"5",NA,"US02693104_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"163","2019-11-13 11:30:32-03","USP","SPF","65285","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Krapovickas, A","41981","1988","01","14",NA,"Brasil",NA,NA,NA,"SPF00065285",NA,NA,"(Cham. & Schltdl.) Steud.","Cabral, E","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:30:32-03","USP","SPF","13879","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Hoehne, W","s.n.","1941","10",NA,NA,"Brasil",NA,NA,NA,"SPF00013879",NA,NA,"(Cham. & Schltdl.) Steud.","Kirkbride, JH","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"1983","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-01-29 20:06:38-02","F","FMNH-SEEDPLANTS","V0293157F","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","C. Diego Legrand",NA,NA,NA,NA,"South America","Uruguay",NA,NA,NA,"V0293157F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0293157F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"166","2019-01-29 19:04:02-02","F","FMNH-SEEDPLANTS","V0292566F","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","T. M. Pedersen","16236","1995","1","21","South America","Uruguay",NA,NA,NA,"V0292566F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0292566F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"167","2019-01-29 19:57:51-02","F","FMNH-SEEDPLANTS","V0293150F","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","J. P. Gallinal H. & B. Rosengurtt","1814","1937","12",NA,"South America","Uruguay",NA,NA,NA,"V0293150F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0293150F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"168","2019-01-29 19:59:37-02","F","FMNH-SEEDPLANTS","V0293151F","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","J. P. Gallinal H. & B. Rosengurtt","1358","1937","12",NA,"South America","Uruguay",NA,NA,NA,"V0293151F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0293151F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"169","2019-01-29 20:00:56-02","F","FMNH-SEEDPLANTS","V0293152F","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","W. G. F. Herter","282d","1926","11",NA,"South America","Uruguay",NA,NA,NA,"V0293152F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0293152F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"170","2019-01-29 20:02:21-02","F","FMNH-SEEDPLANTS","V0293153F","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","J. P. Gallinal H. & B. Rosengurtt","1920","1937","12",NA,"South America","Uruguay",NA,NA,NA,"V0293153F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0293153F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"171","2019-02-02 21:11:44-02","F","FMNH-SEEDPLANTS","V0293154F","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","B. Rosengurtt","B-1839","1937","5","18","South America","Uruguay",NA,NA,NA,"V0293154F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0293154F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"172","2015-04-02 15:13:33-03","F","FMNH-SEEDPLANTS","V0293155F","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0293155F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0293155F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"173","2019-01-29 20:05:26-02","F","FMNH-SEEDPLANTS","V0293156F","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","W. G. F. Herter","1054","1926","11",NA,"South America","Uruguay",NA,NA,NA,"V0293156F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0293156F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"174","2015-04-02 15:13:34-03","F","FMNH-SEEDPLANTS","V0293158F","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0293158F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0293158F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"175","2019-01-29 20:14:13-02","F","FMNH-SEEDPLANTS","V0293159F","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata",NA,"212","1936","12",NA,"South America","Uruguay",NA,NA,NA,"V0293159F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0293159F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"176","2019-01-29 20:15:29-02","F","FMNH-SEEDPLANTS","V0293160F","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata",NA,"269","1936","12",NA,"South America","Uruguay",NA,NA,NA,"V0293160F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0293160F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"177","2015-04-02 15:13:35-03","F","FMNH-SEEDPLANTS","V0293161F","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0293161F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0293161F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"178","2019-06-11 13:49:44-03","F","FMNH-SEEDPLANTS","V0355749F","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Hb. Escuela Agronomía de Salto","67","1936","12","15","South America","Uruguay",NA,NA,NA,"V0355749F","Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0355749F_01 V0355749F_02",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"67"
"179","2019-11-01 15:09:46-03","UnB","UB","156033","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Hoehne, F","SPF13879","1941","10",NA,"Southern America","Brasil",NA,NA,"Herbácea do campo.",NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Steud.",NA,"São Paulo","São Paulo","Campos de Congonhas.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-08-20 20:39:11-03","UFSC","FLOR","34551","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","937","2006","03","08",NA,"Brasil",NA,NA,"erva","FLOR0034551",NA,"Gentianales","(Cham. & Schltdl.) Steud.","Souza, M.L.","Santa Catarina","Urubici","Fazenda do Sr. Arno Philippe, proximidade da casa da fazenda, Campo dos Padres.","-49.3375","-27.9475","1508","1508","FLOR0034551","2006",NA,NA,NA,NA,NA,NA,"49º20'15''W","27º56'51''S",NA,NA
"181","2020-08-20 14:56:35-03","UFSC","FLOR","49950","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Ferreira, J.P.R.; Hassemer, G.N.","266","2013","01","23",NA,"Brasil",NA,NA,"erva, flor branca","FLOR0049950",NA,"Gentianales","(Cham. & Schltdl.) Steud.","Ferreira, J.P.R.","Santa Catarina","Florianópolis","Aterro da Beiramar Norte, Ilha de Santa Catarina.","-48.550556","-27.585",NA,NA,NA,"2013",NA,NA,NA,NA,"08","19","48º33'2''W","27º35'6''S",NA,NA
"182","2020-08-20 14:56:35-03","UFSC","FLOR","50267","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Gaio, J.; Grizzon, M. & Keil, R.","259","2013","01","05",NA,"Brasil",NA,NA,"planta prostrada","FLOR0050267",NA,"Gentianales","(Cham. & Schltdl.) Steud.","Gaio, J.","Rio Grande do Sul","Caxias do Sul","Distrito de Criúva, propriedade Pante.","-50.968889","-28.868333","780","780",NA,"2013",NA,NA,NA,NA,"05","06","50º58'8''W","28º52'6''S",NA,NA
"183","2020-08-20 14:56:35-03","UFSC","FLOR","53576","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","692","2013","11","24",NA,"Brasil",NA,NA,NA,"FLOR0053576",NA,"Gentianales","(Cham. & Schltdl.) Steud.","Campestrini, S.","Paraná","Coronel Domingos Soares","Fazenda Nossa Senhora de Fátima, Prorpietários: Alberto Claudemir Reis e Celcio Luiz Reis, Responsável: Junior.","-51.907778","-26.368333","1092","1092",NA,"2013",NA,NA,NA,NA,"12","17","51º54'28''W","26º22'6''S",NA,NA
"184","2020-08-20 20:39:11-03","UFSC","FLOR","60526","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Ferreira, J.P.R.","763","2015","10","10",NA,"Brasil",NA,NA,"erva prostrada, flores brancas","FLOR0060526",NA,"Gentianales","(Cham. & Schltdl.) Steud.","Ferreira, J.P.R.","Rio Grande do Sul","Santana do Livramento","Área de Preservação Ambiental de Ibirapuitã.","-55.569722","-30.74",NA,NA,"FLOR0060526","2015",NA,NA,NA,NA,NA,NA,"55º34'11''W","30º44'24''S",NA,NA
"185","2020-08-20 20:39:11-03","UFSC","FLOR","59775","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","3831","2014","11","04",NA,"Brasil",NA,NA,"erva, flores brancas","FLOR0059775",NA,"Gentianales","(Cham. & Schltdl.) Steud.","Funez, L.A.","Santa Catarina","Campo Alegre","Campos do Quiriri.","-48.953333","-26.036667",NA,NA,"FLOR0059775","2014",NA,NA,NA,NA,NA,NA,"48º57'12''W","26º2'12''S",NA,NA
"186","2020-08-20 14:56:35-03","UFSC","FLOR","48352","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Nuernberg, A.; Mello, A.S.","1062","2011","06","04",NA,"Brasil",NA,NA,"herbácea, flor branca","FLOR0048352",NA,"Gentianales","(Cham. & Schltdl.) Steud.","Mello, A.S.","Santa Catarina","Araranguá","Morro dos conventos.","-49.4858016967773","-28.934700012207",NA,NA,NA,"2011","19353","auto",NA,NA,"06","04",NA,NA,NA,NA
"187","2020-08-20 20:39:11-03","UFSC","FLOR","1081","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Klein, R.M.","2683","1961","10","07",NA,"Brasil",NA,NA,"erva, flor branca","FLOR0001081",NA,"Gentianales","(Cham. & Schltdl.) Steud.","Smith, L.B.","Santa Catarina","Itajaí",NA,"-48.6618995666504","-26.9078006744385","5","5",NA,"1963","27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-08-20 14:56:35-03","UFSC","FLOR","3398","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Smith, L.B.; Reitz, R.","14295","1965","01","05",NA,"Brasil",NA,NA,NA,"FLOR0003398",NA,"Gentianales","(Cham. & Schltdl.) Steud.","Smith, L.B.","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328","1200","1200",NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-08-20 14:56:35-03","UFSC","FLOR","35686","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Souza, M.L.; Zanin, A.; Longhi-Wagner, H.M. & Rieper, M.","1663","2006","12","04",NA,"Brasil",NA,NA,"erva, flor branca. Comum","FLOR0035686",NA,"Gentianales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina","Urubici","Caminho entre a pousada #?##?#Rio Canoas Refúgio de Montanhas#?##?# e a Fazenda do Sr. Arno Phili.","-49.5917015075684","-28.0149993896484",NA,NA,"FLOR0035686",NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-02-08 12:45:11-03","UFRGS","ICN","142707","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Caporal, FJM","s.n.","2004","02","05","América do Sul","Brasil",NA,NA,"campo pastejado",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Steud.","Caporal, FJM","RS","Canguçu","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637","305","305",NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-08 12:45:11-03","UFRGS","ICN","143427","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Guglieri, A; Caporal, FJM; Mochiutti, S","828","2005","12","21","América do Sul","Brasil",NA,NA,"Doação do herbário TANAGRO (2006).; Campo nativo.",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Steud.","Guglieri, A; Caporal, FJM","RS","Cristal","Fazenda Ouro Verde","-52.0483016967773","-30.9997005462646",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:45:11-03","UFRGS","ICN","179899","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Zanardi, V; Lange, O","s.n.","1988","09","30","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Steud.","Lange, O","RS","Minas do Butiá","Lagoa da Mineração",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-08 12:45:11-03","UFRGS","ICN","167263","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Boldrini, II; Ferreira, PMA; Andrade, B; Pasini; E.","1681","2010","11","10","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Steud.","Boldrini, II","RS","Alegrete","próximo ao hotel Refazenda","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-02-08 12:45:11-03","UFRGS","ICN","143523","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Guglieri, A; Caporal, FJM; Mochiutti, S; Behling, M","586","2005","09","29","América do Sul","Brasil",NA,NA,"Doação do herbário TANAGRO (2006).; Campo nativo.",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Steud.","Guglieri, A; Caporal, FJM","RS","Cristal","Fazenda Ouro Verde","-52.0483016967773","-30.9997005462646",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-02-08 12:45:11-03","UFRGS","ICN","151573","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Lima, LF","268","2006","02","27","América do Sul","Brasil",NA,NA,"Campo sujo; campo rochoso.",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Steud.",NA,"RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-02-08 12:45:11-03","UFRGS","ICN","148684","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Santos, E","s.n.","2007","01","05","América do Sul","Brasil",NA,NA,"Campo seco com arenização",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Steud.","Freitas, E","RS","Manoel Viana","Lajeado Fazenda Júlio Flores","-55.4827995300293","-29.5891990661621",NA,NA,NA,NA,"43920","auto",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-02-08 12:45:11-03","UFRGS","ICN","153217","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Freitas, E","371","2007","10","30","América do Sul","Brasil",NA,NA,"Planta herbácea; Campo seco com arenização",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Steud.","Freitas, E","RS","São Francisco de Assis","Fazenda Joaquim Paz","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-02-08 12:45:11-03","UFRGS","ICN","150060","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Setubal, R; Bassi, J","143","2005","11","10","América do Sul","Brasil",NA,NA,"erva prostrada; flores brancas; erva em campo seco de topo de morro",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Steud.","Setubal, R","RS","Porto Alegre","morro São Pedro Econsciência Espaço de Conservação","-51.2299995422363","-30.0331001281738","145","145",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","44230","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Schmidt, R.","865","2005","01",NA,NA,"Brasil",NA,NA,NA,"HAS0044230","Magnoliophyta",NA,"(Cham. & Schltdl.) Steud.",NA,"Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Mangueira de pedra e trilhas","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","1787","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Rosa, Z.M.","s.n.","1975","05",NA,NA,"Brasil",NA,NA,NA,"HAS0001787","Magnoliophyta",NA,"(Cham. & Schltdl.) Steud.","Callegari, S.M.","Rio Grande do Sul","Guaíba (Sertão Santana - RS)","Sertão Santana",NA,NA,NA,NA,NA,"1975",NA,NA,NA,NA,"05","05",NA,NA,NA,NA
"201","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","329","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Callegari, S.M.","39","1974","04",NA,NA,"Brasil",NA,NA,NA,"HAS0000329","Magnoliophyta",NA,"(Cham. & Schltdl.) Steud.","Callegari, S.M.","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.124635","-30.053181","311","311",NA,"1974",NA,NA,NA,NA,"04",NA,"-51,124635","-30,053181",NA,NA
"202","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","963","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Callegari, S.M.","168","1974","10",NA,NA,"Brasil",NA,NA,"roça abandonada","HAS0000963","Magnoliophyta",NA,"(Cham. & Schltdl.) Steud.","Callegari, S.M. ; Porto, M.L.","Rio Grande do Sul","Carajá, Livramento",NA,"-55.495762","-30.8552","187","187",NA,"1974",NA,NA,NA,NA,"11",NA,"-55,495762","-30,8552",NA,NA
"203","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","9891","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Mariath, J.","680",NA,NA,NA,NA,"Brasil",NA,NA,"na beira do barranco; entrada pelo Jockey Clube Agronômico; ponto 2 (parada T1); próximo ao Enterolobium; campo","HAS0009891","Magnoliophyta",NA,"(Cham. & Schltdl.) Steud.","Mariath, J.E.","Rio Grande do Sul","Porto Alegre","Morro São Pedro","-51.2299995422363","-30.0331001281738",NA,NA,NA,"1980","29946","auto",NA,NA,"09",NA,NA,NA,NA,NA
"204","2019-11-21 10:18:32-03","IBt","SP","54977","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Rosengurtt, B; Gallinal","5857","1947","01",NA,NA,"Uruguai",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,"Florida","Arroyo Mansavillagra","Estancia Rincon da Santa Elena, picada Castro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:18:32-03","IBt","SP","65017","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Campos, SM","45","1959","09","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.","Smith, LB","São Paulo","Itapetininga","Estrada para gramadinho","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA,NA,NA
