"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"146","2014-10-03 05:34:00-03","MO","MOBOT","274261","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Percy Núñez V.|M. Palma|J. Arque","1989","2","3","South America","Peru",NA,NA,NA,NA,"Núñez Vargas 10261",NA,NA,"Boeckeler","G. C. Tucker","Cusco","La Convención","Abajo de Echarate en el Alto Urubamba. Manguyari, bosque con árboles (hasta 40 m de alto con copa de 25 m de ancho).","-72.6666667","-12.7833333",NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","3",NA
"147","2013-10-09 05:40:00-03","MO","MOBOT","275010","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Elsa M. Zardini|Ramón Velásquez","1989","9","9","South America","Paraguay",NA,NA,NA,NA,"Zardini 13982",NA,NA,"Boeckeler","G.C. Tucker (NYS)","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, near antena. Tall forest.","-56.16666","-25.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"132","2",NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","2874815","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","2000","2","26","South America","Argentina",NA,NA,NA,NA,"Deginani 1483",NA,NA,"Boeckeler","E.R. Guaglianone","Misiones","Libertador General San Martín","Camping Municipal Cuña Pirú, sendero cerca del arroyo.","-54.95","-27.08333",NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2018-05-17 05:29:00-03","MO","MOBOT","2938703","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","María E. Múlgura|et al.","1997","12","17","South America","Argentina",NA,NA,NA,NA,"Múlgura 1944",NA,NA,"Boeckeler","G. C. Tucker (EIU)","Misiones","Cainguás","Balneario Cuña Pirú.","-54.9","-27.08333",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2011-04-02 07:58:00-03","MO","MOBOT","2939951","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Ariel Lliully|R. León|I. Guachalla","2005","1","29","South America","Bolivia",NA,NA,NA,NA,"Lliully 206",NA,NA,"Boeckeler","Gordon C. Tucker (EIU)","Tarija","Arce","Mpio. Padcaya. Reserva Nacional de Flora y Fauna Tariquía. Trayecto hacia el campamento San Telmo. Borde de bosque Premontano Tucumano Boliviano, dominado por Diatenopteryx sorbifolia, Myrciaria spp., Nectandra angusta. Sotobosque abierto.","-64.34305","-22.43555",NA,"635.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2011-03-28 15:51:00-03","MO","MOBOT","2941368","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Ariel Lliully|Martha Serrano|H. Huaylla","2005","1","19","South America","Bolivia",NA,NA,NA,NA,"Lliully 157",NA,NA,"Boeckeler","Gordon C. Tucker (EIU)","Tarija","Arce","Municipio Padcaya. Reserva Nacional de Flora y Fauna Tariquía. Comunidad Cambari Quebrada Cangrejos. Bosque denso alto Premontano Tucumano Boliviano. En el dosel dominan Lonchocarpus lilloi, Blepharocalyx salicifolius, Patagonula amaricana y Diatenopteryx sorbifolia. En el Sotobosque y subdosel Allophylus edulis.","-64.40388","-22.34027",NA,"1207.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2015-12-26 15:54:00-02","MO","MOBOT","3034162","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","F, González","1979","11","27","South America","Venezuela",NA,NA,NA,NA,"González 378",NA,NA,"Boeckeler","G.C. Tucker","Lara",NA,"Dtto. Palavecino. Sabana Alta, a orilla de quebrada en Piedemonte. Creciendo a orilla de quebrada en pendiente.",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2010-07-19 14:32:00-03","MO","MOBOT","2675746","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","1980","2","1","South America","Brazil",NA,NA,NA,NA,"Plowman 8235",NA,NA,"Boeckeler","G. Davidse","Tocantins","Presidente Kennedy","Municipio Presidente Kennedy. Road from BR153 to Itaporã, 12 km W of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho. [as Goiás and BR010 in original field book].","-48.1447222","-8.4944444",NA,"400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","10",NA
"154","2011-03-30 20:03:00-03","MO","MOBOT","2942187","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Ariel Lliully|Martha Serrano|Jeaneth Villalobos","2005","1","26","South America","Bolivia",NA,NA,NA,NA,"Lliully 195",NA,NA,"Boeckeler","Gordon C. Tucker (EIU)","Tarija",NA,"Municipio Padcaya. Reserva Nacional de Flora y Fauna Tariquía. Camino Comunidad San Telmo-Serranía San Telmo. Terrazas del río San Telmo con areas de cultivo de caña de azúcar (Saccharum officinale) y arrozales (Oriza sativa).","-64.39777","-22.52277",NA,"620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2011-03-30 20:03:00-03","MO","MOBOT","2943148","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Ariel Lliully|Martha Serrano|Jeaneth Villalobos","2005","3","5","South America","Bolivia",NA,NA,NA,NA,"Lliully 234",NA,NA,"Boeckeler","Gordon C. Tucker (EIU)","Tarija","Arce","Mpio Padcaya. Reserva Nacional de Florea y Fauna Tariquía. Campo Los Pinos Bajando del Campamento. Bosque Montano Tucumano-Boliviano. Emergen en el dosel Juglans autralis, Cedrela lillo y Podocarpus parlatorei. Son abundantes epífitas de Brolemiaceae y Pteridofitos.","-64.52611","-21.91388",NA,"1720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2010-04-13 14:53:00-03","MO","MOBOT","3034082","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini","1982","12","16","South America","Paraguay",NA,NA,NA,NA,"Fernández Casas 7614",NA,NA,"Boeckeler","G. Davidse","Canindeyú",NA,"Entre La Paloma y Saltos de Guairá, camino a Puerto Adela, Guazurí, bordes de la pista.",NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","3034085","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Isabel Basualdo","1989","3","30","South America","Paraguay",NA,NA,NA,NA,"Basualdo 2454",NA,NA,"Boeckeler","G.C. Tucker (NYS)","Guairá",NA,"Subida del Cerro Acati. A orillas de bosque humedo.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2009-08-24 12:06:00-03","MO","MOBOT","3034087","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Itaipú Binacional","1980","1","9","South America","Paraguay",NA,NA,NA,NA,"Itaipú Binacional 570",NA,NA,"Boeckeler","G.C. Tucker",NA,NA,"Dpto. A. Paraná - Viv. Itaipú. Bosque explotado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2012-03-02 10:04:00-03","MO","MOBOT","3034089","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Lidia Pérez de Molas","1986","7","20","South America","Paraguay",NA,NA,NA,NA,"Pérez de Molas 773",NA,NA,"Boeckeler","G.C. Tucker (NYS)","Caazapá",NA,"Parque Nacional Caaguazú. Bosque de hasta 20 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2009-07-31 17:16:00-03","MO","MOBOT","3034099","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","1968","1","25","South America","Brazil",NA,NA,NA,NA,"Irwin 19178",NA,NA,"Boeckeler","G.C. Tucker",NA,NA,"Serra dos Pirineus. Grassy slope, base of outcrop. 50 km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão. Forested calcareous outcrop.",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","3034101","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Howard S. Irwin","1972","1","23","South America","Brazil",NA,NA,NA,NA,"Irwin 34905",NA,NA,"Boeckeler","G.C. Tucker","Goiás",NA,"Gallery shade. Gallery forest and adjacent cerrado, ca. 17 km S. of Niquelândia.",NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","3034103","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Nuncia M. Tur","1992","2","15","South America","Argentina",NA,NA,NA,NA,"Tur 1941",NA,NA,"Boeckeler","E.R. Guaglianone","Misiones","Candelaria","Loreto, ruinas jesuíticas. Sotobosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2010-10-07 15:27:00-03","MO","MOBOT","3034105","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","1966","3","16","South America","Brazil",NA,NA,NA,NA,"Irwin 14015",NA,NA,"Boeckeler","G.C. Tucker","Distrito Federal",NA,"Wet places. Forested rocky slopes, Côrrego Landim, ca. 25 km N of Brasília.",NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2013-05-07 06:03:00-03","MO","MOBOT","3034108","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Ynés Mexia","1930","5","27","South America","Brazil",NA,NA,NA,NA,"Mexia 4757",NA,NA,"Boeckeler",NA,"Minas Gerais",NA,"Viçosa, Agricultural College lands. Disused road Chácha Valley Hill. In hollow.",NA,NA,NA,"680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2011-11-04 16:36:00-02","MO","MOBOT","3034114","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Franciso Delascio C.|Reyes López","1986","9","12","South America","Venezuela",NA,NA,NA,NA,"Delascio Chitty 12874",NA,NA,"Boeckeler","Delascio","Cojedes",NA,"Dto. San Carlos, Santa Rosa. Quebrada Barquisimetico.",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2009-11-12 16:52:00-02","MO","MOBOT","3034121","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Julian A. Steyermark|Victor Carreño E.","1973","7","28","South America","Venezuela",NA,NA,NA,NA,"Steyermark 107614",NA,NA,"Boeckeler",NA,"Lara",NA,"Dist. Jiménez: Paso de Angostura: Sitio de represa de Yacambú, en la confluencia de La Quebrada Honda con el Río Yacambú. 33 km. Sureste de Sanare. River ledges.","-69.51666","9.68333",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2009-11-12 16:52:00-02","MO","MOBOT","3034132","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Julian A. Steyermark|Victor Carreño E.","1973","7","28","South America","Venezuela",NA,NA,NA,NA,"Steyermark 107606",NA,NA,"Boeckeler",NA,"Lara",NA,"Dist. Jiménez: Paso de Angostura: Sitio de represa de Yacambú, en la confluencia de la Quebrada Honda con el Río Yacambú. 33 km Sureste de Sanare. Moist rocky slopes along river.","-69.51666","9.68333",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","3034151","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Ezechias P. Heringer","1981","4","9","South America","Brazil",NA,NA,NA,NA,"Heringer 6766",NA,NA,"Boeckeler","G.C. Tucker","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2014-11-12 17:40:00-02","MO","MOBOT","3034701","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Thomas B. Croat","2006","4","17","South America","Ecuador",NA,NA,NA,NA,"Croat 97129",NA,NA,"Boeckeler","G.C. Tucker (EIU)","Zamora-Chinchipe","Nangaritza","Cordillera del Cóndor region, Parroquia Zurmi; vicinity Las Orquideas, forest near Cabañas Yancuam, ca. 3 km S of Las Orquideas, slopes W of Río Nangaritza.","-78.65916","-4.25027",NA,"1130.00000000","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3735","2",NA
"170","2008-08-07 03:32:00-03","MO","MOBOT","3084839","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Otto Buchtien","1919","6",NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 2553",NA,NA,"Boeckeler","Foster's catalog note file","Cochabamba","Chapare","Between Antahuacana and Espiritu Santo","-65.3","-17.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2011-06-08 17:16:00-03","MO","MOBOT","3084847","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","José Steinbach","1921",NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 5422",NA,NA,"Boeckeler","Foster's catalog note file","Santa Cruz","Sara","Buenavista","-63.75","-17.6",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2011-06-08 17:16:00-03","MO","MOBOT","3084849","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","José Steinbach","1924","12","27","South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 6824",NA,NA,"Boeckeler","Foster's catalog note file","Santa Cruz","Sara","Buena Vista","-63.66666","-17.45",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","911158","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Miguel Bang","1890",NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Bang 528",NA,NA,"Boeckeler",NA,"La Paz","Nor Yungas","Yungas.","-68.01","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2015-12-08 21:07:00-02","MO","MOBOT","3034092","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Angelina Licata|B. Schmitz|L. Pina","1991","8","9","South America","Venezuela",NA,NA,NA,NA,"Licata 83",NA,NA,"Boeckeler",NA,"Portuguesa",NA,"Dtto. Guanare, Mesa de Cavacas, Terrenos de la UNELLEZ, Bosques tropofitos intervenidos.","-69.81666","9.81666",NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","1805131","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","virens","Cyperus virens montanus","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","3","8","South America","Brazil",NA,NA,NA,NA,"Davidse 10908",NA,NA,"(Boeckeler) Denton","M.F. Denton","São Paulo",NA,"1 km NE of Juquitiba along Highway 116 to Curitiba. Verge of Typha marsh.",NA,NA,NA,"660.00000000",NA,NA,NA,"montanus",NA,NA,NA,NA,NA,NA,NA,"1135",NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","3053040","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","virens","Cyperus virens montanus","Per Dusén","1915","1","13","South America","Brazil",NA,NA,NA,NA,"Dusén 13363",NA,NA,"(Boeckeler) Denton","M.F. Denton","Paraná",NA,"Jaguaria hyva opp., ad ripam fluminis silvesfrio.",NA,NA,NA,"700.00000000",NA,NA,NA,"montanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","3053044","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","virens","Cyperus virens montanus","Lyman B. Smith|Roberto M. Klein","1964","12","9","South America","Brazil",NA,NA,NA,NA,"Smith 13904",NA,NA,"(Boeckeler) Denton","M.F. Denton","Santa Catarina",NA,"Mun. Fachinal dos Guedes: Moist shady banks, gorge of the Rio Irani, 12 km southeast of Fachinal dos Guedes.","-52.2","-26.95",NA,"500.00000000","600.00000000",NA,NA,"montanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-08-01 18:19:23-03","UNESP-IBILCE","SJRP","09736","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","L.C. Bernacci",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Erva 70 cm, frutos senecentes;",NA,NA,"Tracheophyta","Poales","Backer",NA,"São Paulo","Campinas","Faz. São Vicente","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"179","2020-08-31 09:20:29-03","INPA","INPA","249166","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Heringer, EP","1958","12","21","Southern America","Brasil",NA,NA,NA,"INPA0249166","6543","Monocotyledon","Poales","Boeck.",NA,"Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711","INPA0249166 INPA0249166_e",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-08-31 09:20:29-03","INPA","INPA","249156","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Eiten, G","1965","02","09","Southern America","Brasil",NA,NA,NA,"INPA0249156","6002B","Monocotyledon","Poales","Boeck.",NA,"São Paulo","Iêpe","Fazenda C.A.P.I. About 5 km E of Porto Alvorada along the rio Paranapanema. rio Paranapanema.","-51.15","-22.75","INPA0249156 INPA0249156_e","280","280",NA,NA,NA,NA,NA,NA,"-51.15","-22.75",NA,NA,NA,NA,NA
"181","2021-01-10 20:52:12-03","INPA","INPA","256466","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Heringer, EP","1958","12","21","Southern America","Brasil",NA,NA,NA,"INPA0256466","6545","Monocotyledon","Poales","Boeck.","Vieira, S","Minas Gerais","Belo Horizonte",NA,"-43.96","-19.82","INPA0256466 INPA0256466_e",NA,NA,NA,NA,NA,NA,NA,NA,"-43.96","-19.82",NA,NA,NA,NA,NA
"182","2020-08-31 09:20:29-03","INPA","INPA","256411","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Eiten, G","1968","02","06","Southern America","Brasil",NA,NA,NA,"INPA0256411","5847","Monocotyledon","Poales","Boeck.","Eiten, LT","São Paulo","Paraguaçu Paulista","6 km north of city of Paraguaçu Paulista at forest station.","-50.566667","-22.283333","INPA0256411 INPA0256411_e","500","550",NA,NA,NA,"1970",NA,NA,"-50.566667","-22.283333",NA,NA,NA,NA,NA
"183","2020-08-31 09:20:29-03","INPA","INPA","256398","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Eiten, G","1962","04","30","Southern America","Brasil",NA,NA,NA,"INPA0256398","4469","Monocotyledon","Poales","Boeck.","Eiten, LT","Maranhão","Loreto","Ilha de Balsas region, between the Rios Balsas and Parnaíba. Fazenda Morros: ca. 6 km north of main house, or ca 35 km south of Loreto.","-45.666667","-7.333333","INPA0256398 INPA0256398_e","300","300",NA,NA,NA,"1970",NA,NA,"-45.666667","-7.333333",NA,NA,NA,NA,NA
"184","2020-08-31 09:20:29-03","INPA","INPA","256397","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Eiten, G","1962","04","04","Southern America","Brasil",NA,NA,NA,"INPA0256397","3990","Monocotyledon","Poales","Boeck.","Eiten, LT","Maranhão","Loreto","BR 324, Rio Balsas/Rio Parnaíba, Município de loreto: Ilha de Balsas region between the Rios Balsas and Parnaíba. Ca 3 km NW of main house of Fazenda Morros, about 35 km south of Loreto. Where Morros-Veados trail crosses the brook, Riacho do","-45.222931","-7.625872","INPA0256397 INPA0256397_e",NA,NA,NA,NA,NA,"1970",NA,NA,"-45.222931","-7.625872",NA,NA,NA,NA,NA
"185","2020-06-15 15:30:09-03","UNESP-RC","HRCB","48979","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Lombardi","2007","12","04",NA,"Brasil",NA,NA,"borda da trilha. Erva, inflorescências verdes",NA,"7039",NA,NA,"Boeckeler",NA,"São Paulo","Jundiaí",NA,"-46.935778","-23.230444",NA,"850","850",NA,NA,NA,NA,NA,NA,"46º56'08.8W","23º13'49,6S",NA,NA,NA,NA,NA
"186","2020-06-15 15:30:09-03","UNESP-RC","HRCB","40597","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Moura, L.C.","1998","01","09",NA,"Brasil",NA,NA,"Herbácea",NA,"302",NA,NA,"Boeckeler","Sheperd, G.J","São Paulo","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade","-47.560001373291","-22.4099998474121",NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2018-12-21 09:08:47-02","UFLA","ESAL","23240","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Domingos, DQ; Mourão, BC","2014","10","14",NA,"Brasil",NA,NA,"Erva",NA,"496",NA,NA,"Boeckeler","Gonçalves, J","Minas Gerais","Monte Verde","Camanducaia, Pedra partida, crescendo em dobramento rochoso, antes de chegar no platô",NA,NA,NA,NA,NA,NA,NA,NA,"2017","04","05",NA,NA,NA,NA,NA,NA,NA
"188","2018-12-21 09:08:47-02","UFLA","ESAL","23297","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Domingos, DQ; Mourão, BC","2014","10","14",NA,"Brasil",NA,NA,"Erva",NA,"559",NA,NA,"Boeckeler","Gonçalves, J","Minas Gerais","Monte Verde","Camanducaia, Crescendo sobre afloramento rocoso, antes de chegar a platô",NA,NA,NA,NA,NA,NA,NA,NA,"2017","04","05",NA,NA,NA,NA,NA,NA,NA
"189","2018-12-21 09:08:47-02","UFLA","ESAL","25588","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Melo, PHA; Torres, DM",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 924m; ;",NA,"3187",NA,NA,"Boeckeler","J.Gonçalves","Minas Gerais","Aiuruoca","Área da casa de força","-44.603333","-21.976111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.603333","-21.976111",NA,NA,NA,NA,NA
"190","2021-02-04 10:27:18-03","UFRPE","HST","20947","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","A.M.Miranda","2014","08","21",NA,"Brasil",NA,NA,"Herbácea; segmentos vegetativos e reprodutivos verdes.","HST020947","6776",NA,NA,"Boeckeler","A.M.Miranda","Bahia","Salvador","baia de Todos os Santos","-38.510799407959","-12.9710998535156",NA,NA,NA,"26018","auto",NA,"2014","09","11",NA,NA,NA,NA,NA,NA,NA
"191","2021-02-09 10:12:30-03","UENF","HUENF","7566","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Gaglianone, M.C.; et al.","2011","01","06",NA,"Brasil",NA,NA,NA,"HUENF00007569",NA,NA,NA,"Boeckeler","D.R. Couto","Rio de Janeiro","São José de Ubá","Sítio Cambiocó","-41.925","-21.391944",NA,"357","357",NA,NA,NA,"2020","07","31","41º55'30''W","21º23'31''S",NA,NA,NA,NA,NA
"192","2020-09-25 10:42:58-03","UFPE","UFP","12197","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Luceño, M; André L.L.Vanzela","1995","12",NA,NA,"Brasil",NA,NA,NA,"UFP012197","s.n.",NA,"Poales","Boeckeler","Luceño, M","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,"21990","auto",NA,"1996","01","26",NA,NA,NA,NA,NA,NA,NA
"193","2020-09-25 10:42:58-03","UFPE","UFP","36811","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","E.R.Salviani","2000","01","21",NA,"Brasil",NA,NA,"Herbácea, dotada de bulbinhos, vegetação local úmido.; Herbácea, dotada de bulbinhos, vegetação local úmido.","UFP036811","1003",NA,"Poales","Boeckeler",NA,"Minas Gerais","S.S.Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-01 11:55:28-03","UFPE","UFP","57406","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Silva, AR; et al.","2008","05","24",NA,"Brasil",NA,NA,"Erva heliófita, ereta, cespitosa.; Em área de solo alterado úmido. Relevo: Plano - Vegetação: Floresta Ombrófila Densa das Terras Biaxas.","UFP057406","699",NA,"Poales","Boeckeler","Alves, M","Santa Catarina","Bombinhas",NA,"-48.518478","-27.148625",NA,"9","9",NA,NA,NA,"2009","06","08","-48.518478","-27.148625",NA,NA,NA,NA,NA
"195","2021-03-01 11:55:28-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Silva, AR; et al.","2008","05","24",NA,"Brasil",NA,NA,"Erva heliófita, ereta, cespitosa.; Em área de solo alterado úmido. Relevo: Plano - Vegetação: Floresta Ombrófila Densa das Terras Biaxas.",NA,"699",NA,"Poales","Boeckeler","Alves, M","Santa Catarina","Bombinhas",NA,"-48.518478","-27.148625",NA,"9","9",NA,NA,NA,"2009","06","08","-48.518478","-27.148625",NA,NA,NA,NA,NA
