"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"150","2020-09-12 05:00:02-03","US","US","3208449","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","Grose, S. O.","J. J. Pipoly & G. Gharbarran","10861","1987","3","1","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Ayanganna Plateau, N of mountain center","-60.0667","5.46667","650","700",NA,NA,"US00628508",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"151","2020-09-12 05:00:02-03","US","US","3494867","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","Grose, S. O.","K. M. Redden, R. Williams, C. Perry, C. Paul & M. Lyle","1853","2004","2","13","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Pakaraima Mts., Mazaruni River. 0.36 miles W of Base Camp 6","-60.6569","6.04453","550",NA,NA,NA,"US00892071",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"152","2020-09-12 05:00:02-03","US","US","3291339","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","Gentry, A. H.","B. Hoffman, C. L. Kelloff, G. Gharbarran & S. Sprague","1890","1992","5","25","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Pakaraima Mts; 12 m waterfall, large Partang River tributary, 12.7 km NE of Imbaimadai","-60.2333","5.8","700",NA,NA,NA,"US00455868",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"153","2020-09-12 05:00:02-03","US","US","3568799","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","Gentry, A. H.","R. L. Liesner & B. K. Holst","21720","1987","3","7","South America - Neotropics","Venezuela","Amazonas","Atures","North of unnamed 1760m peak, 9 km NW of settlement of Yutaje, 4km W of Rio Coro-Coro, W of Serrania de Yutaje","-66.16","5.68","1050","1300",NA,NA,"US01088391",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"154","2020-09-12 05:00:02-03","US","US","2677914","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","Sandwith, N. Y.","R. S. Cowan & T. R. Soderstrom","2238","1962","3","19","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Kaieteur Plateau, E rim of Gorge near Kaieteur Falls","-59.48","5.16","427",NA,NA,NA,"US00626787",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"155","2020-01-17 11:18:07-03","USP","SPF","189085","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","Lohmann, LG","Sánchez Vega, IM","9340","1998","06","15","Southern America","Peru","San Martín","Rioja","DistPardo Miguel, entre Poblado Aguas Verdes a Paraiso, arriba de Río Serrano Yacu","-77.633333","-5.666667","1120","1120",NA,NA,"SPF00189085",NA,NA,NA,"2008","-77.633333","-5.666667",NA,NA,NA,NA,NA,NA,NA
"156","2020-01-17 11:18:07-03","USP","SPF","194997","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","Lohmann, LG","Sánchez Vega, IM","10063","1999","07","15","Southern America","Peru","San Martín","Rioja","DistPardo Miguel, entre Aguas Verdes y Perla del Mayo","-77.633333","-5.65","1150","1150",NA,NA,"SPF00194997",NA,NA,NA,"2008","-77.633333","-5.65",NA,NA,NA,NA,NA,NA,NA
"157","2020-01-17 11:18:07-03","USP","SPF","195090","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","Lohmann, LG","Sánchez Vega, IM","9946","1999","06","30","Southern America","Peru","San Martín","Rioja","DistPardo Miguel, Sector Aguas Verdes, al SE de Aguas Verdes","-77.616666","-5.683333","1180","1200",NA,NA,"SPF00195090",NA,NA,NA,"2008","-77.616666","-5.683333",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-13 11:16:47-03","USP","SPF","217039","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","Zuntini, AR","Zarucchi, JL","1965","1976","09","06",NA,"Colômbia","Vaupés",NA,NA,"-70.666667","0.666667",NA,NA,NA,NA,"SPF00217039",NA,NA,NA,"2014","-70.666667","0.666667",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:16:47-03","USP","SPF","222424","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","Zuntini, AR","Madriñán, S","906","1993","04","03",NA,"Colômbia","Guainía",NA,"Maimachi. Serrania del Naquén. Caño Culebra.","-68.183333","2.1","315","315",NA,NA,"SPF00222424",NA,NA,NA,"2015","-68.183333","2.1",NA,NA,"02",NA,NA,NA,NA
"160","2021-03-09 18:30:00-03","USP","SPF","233532","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","Barbosa-Silva, RG","Lima, HC","7316","2011","08","17",NA,"Brasil","Amazonas","Barcelos","Serra do Aracá","-62.9241981506348","-0.974722027778625","1000","1000",NA,NA,"SPF00233532",NA,"358570","auto","2013",NA,NA,NA,NA,"10",NA,NA,NA,NA
"161","2018-11-01 14:32:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,NA,"M. A. Ríos Paredes et al.",NA,"2013","9","26","South America","Peru","Loreto",NA,"Satellite campsite (Alto Cachiyacu summit camp) on Rapid Biological and Social Inventory #26.","-76.775","-5.86724722","1700","1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-06-11 15:55:38-03","F","FMNH-SEEDPLANTS","V0086781F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,"L. G. Lohmann","I. M. Sánchez Vega et al.","10063","1999","7","15","South America","Peru","San Martín","Rioja","Distrito Pardo Miguel, entre Aguas Verdes y Perla del Mayo","-77.63","-5.65","1150",NA,NA,NA,"V0086781F","V0086781F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-06-11 15:55:36-03","F","FMNH-SEEDPLANTS","V0086782F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,"L. G. Lohmann","I. M. Sánchez Vega et al.","9946","1999","6","30","South America","Peru","San Martín","Rioja","Distrito Pardo Miguel, Sector Aguas Verdes, al Sur Este de Aguas Verdes","-77.62","-5.68","1180","1200",NA,NA,"V0086782F","V0086782F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-06-11 15:55:48-03","F","FMNH-SEEDPLANTS","V0086783F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,"W. C. Burger : Field Museum of Natural History","I. M. Sánchez Vega et al.","9340","1998","6","15","South America","Peru","San Martín","Rioja","Distrito Pardo Miguel, entre Poblado Aguas Verdes a Paraiso, arriba de Río Serrano Yacu","-77.63","-5.67","1120",NA,NA,NA,"V0086783F","V0086783F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2018-04-04 16:24:55-03","F","FMNH-SEEDPLANTS","V0417422F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,"RRC ID Flag","J. A. Steyermark & J. J. Wurdack","1239","1955","3","3","South America","Venezuela","Bolívar",NA,"Chimanta Massif, Torono-tepuí; vicinity of Summit Camp along Rio Tirica",NA,NA,"1925",NA,NA,NA,"V0417422F","V0417422F_01 V0417422F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1239",NA,NA
"166","2018-04-04 16:25:22-03","F","FMNH-SEEDPLANTS","V0417423F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,"RRC ID Flag","R. S. Cowan & T. R. Soderstrom","2238","1962","3","19","South America","British Guiana [Guyana]",NA,NA,"Kaieteur Plateau",NA,NA,NA,NA,NA,NA,"V0417423F","V0417423F_01 V0417423F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2238",NA,NA
"167","2017-03-10 10:25:28-03","F","FMNH-SEEDPLANTS","V0417424F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,NA,NA,"11.002","1985","10","20","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0417424F","V0417424F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2017-03-10 10:25:29-03","F","FMNH-SEEDPLANTS","V0417425F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,NA,"J. A. Steyermark","75615","1953","6","2","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0417425F","V0417425F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2017-03-10 10:25:29-03","F","FMNH-SEEDPLANTS","V0417426F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,NA,"J. A. Steyermark","93260","1964","5","3","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0417426F","V0417426F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-03-10 10:25:29-03","F","FMNH-SEEDPLANTS","V0417427F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,NA,NA,"122.446","1984","2","20","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0417427F","V0417427F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-03-10 10:25:30-03","F","FMNH-SEEDPLANTS","V0417428F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,NA,"J. A. Steyermark","109512","1974","2","28","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0417428F","V0417428F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-03-10 10:25:30-03","F","FMNH-SEEDPLANTS","V0417429F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,NA,NA,"14078","2002","10","5","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0417429F","V0417429F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-03-10 10:25:30-03","F","FMNH-SEEDPLANTS","V0417430F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,NA,"B. Maguire","27640","1948","12","12","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0417430F","V0417430F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2017-03-10 10:25:31-03","F","FMNH-SEEDPLANTS","V0417431F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,NA,"J. A. Steyermark","59823","1944","11","4","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0417431F","V0417431F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-03-10 10:25:31-03","F","FMNH-SEEDPLANTS","V0417432F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,NA,"J. A. Steyermark","60011","1944","11","10","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0417432F","V0417432F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-07-23 11:59:58-03","CEPLAC","CEPEC","148956","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma",NA,"Barbosa-Silva, R.G.","Forzza, R.C.","7990",NA,NA,NA,NA,"Brasil","Amazonas","barcelos",NA,"-62.9241981506348","-0.974722027778625",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"358570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:08:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Nematopogon","densicoma","Nematopogon densicoma","Bureau & K.Schum.",NA,"Martius, C","s.n.",NA,NA,NA,NA,"?",NA,NA,"in provincia Pará prope praedium Rossinha",NA,NA,NA,NA,NA,NA,NA,"P08P2N0121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:08:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Nematopogon","densicoma","Nematopogon densicoma","Bureau & K.Schum.",NA,"Martius, C","s.n.",NA,NA,NA,NA,"?",NA,NA,"in provincia Brasiliae do Alto Amazonas ad fluvium Japurá",NA,NA,NA,NA,NA,NA,NA,"P08P2N0121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-09-11 17:08:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Nematopogon","densicoma","Nematopogon densicoma","Bureau & K.Schum.",NA,"Martius, C","s.n.",NA,NA,NA,NA,"?",NA,NA,"in silvis caeduis ad Manáos",NA,NA,NA,NA,NA,NA,NA,"P08P2N0121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2014-09-23 11:01:17-03","G","G-DC","G00133662","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","densicoma","Jacaranda densicoma","DC.","CAT.HERB.PRODR.","Martius, C. F. P.",NA,"1820",NA,"00","AMERIQUE DU SUD","Brazil","Amazonas",NA,NA,"-65.08583333","-4.14444444",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=107350&base=img&lang=en","G00133662","G00133662",NA,NA,"2006","-65.08583333","-4.14444444",NA,NA,"01","01",NA,NA,"TYPUS of Jacaranda densicoma DC."
"181","2019-11-21 10:02:04-03","IBt","SP","217416","S","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","Nee, M","Nee, M","31168","1985","02","27","Southern America","Venezuela","Amazonas","Rio Negro","Cerro de la Neblina, Camp XI, 6 km NNE of Pico Phelps (= Neblina)","-65.966667","0.861111","145","145",NA,NA,"SP058490","SP058490",NA,NA,"1985","-65.966667","0.861111",NA,NA,NA,NA,NA,NA,NA
