"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"139","2019-10-07 09:11:52-03","UEFS","HUEFS","182206","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Nascimento, F.H.F.","630","2008","11",NA,NA,"Brasil","Bahia","Rio do Pires","Serra Itubira. Mata do Cigano","-41.917778","-13.263889","1750","1750",NA,"Floresta Alto Montana.","HUEFS0182206","HUEFS0182206",NA,"Asteranae",NA,NA,"41W55'4''","13S15'50''",NA,NA,NA,NA,NA,NA,NA
"140","2019-10-07 09:11:52-03","UEFS","HUEFS","192901","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Quaresma, A.S.","234","2011","11","02",NA,"Brasil","Bahia","Mucugê","Trilha de acesso ao córrego de Arelha.","-41.369167","-13.020833","1000","1000",NA,"Cerrado rupestre","HUEFS0192901","HUEFS0192901",NA,"Asteranae",NA,NA,"41W22'9''","13S1'15''",NA,NA,NA,NA,NA,NA,NA
"141","2019-10-07 09:11:52-03","UEFS","HUEFS","217677","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Brito, J.C.","295","2012","12","19",NA,"Brasil","Bahia","Mucugê","Larga de Cima.","-41.366667","-13.116667","1330","1330",NA,"Campo rupestre.","HUEFS0217677","HUEFS0217677_e1","M.Alves","Asteranae",NA,NA,"41W22'","13S7'","2018","11",NA,NA,NA,NA,NA
"142","2019-10-07 09:11:52-03","UEFS","HUEFS","225565","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Chaves, E.S.","33","2016","02","14",NA,"Brasil","Bahia","Mucugê","Entrada da cidade, lado esquerdo da estrada de terra, mais interior, área degradada.","-41.385","-12.995556",NA,NA,NA,NA,"HUEFS0225565","HUEFS0225565",NA,"Asteranae",NA,NA,"41W23'6''","12S59'44''",NA,NA,NA,NA,NA,NA,NA
"143","2019-10-07 09:11:52-03","UEFS","HUEFS","225608","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Chaves, E.S.","105","2016","02","18",NA,"Brasil","Bahia","Mucugê","Entrada da cidade, lado esquerdo da estrada de terra, mais interior, área degradada.","-41.385","-12.995556",NA,NA,NA,NA,"HUEFS0225608","HUEFS0225608",NA,"Asteranae",NA,NA,"41W23'6''","12S59'44''",NA,NA,NA,NA,NA,NA,NA
"144","2019-10-07 09:11:52-03","UEFS","HUEFS","230738","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Martins, C.T.V.D.","370","2013","11","29",NA,"Brasil","Bahia","Mucugê","Alto do rio Paraguaçu.","-41.389722","-12.994722","972","972",NA,NA,"HUEFS0230738",NA,NA,"Asteranae",NA,NA,"41W23'23''","12S59'41''",NA,NA,NA,NA,NA,NA,NA
"145","2019-10-07 09:11:52-03","UEFS","HUEFS","2829","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Noblick, L.R.","2826","1983","11","19",NA,"Brasil","Bahia","Palmeiras",NA,"-41.466667","-12.45","1000","1060",NA,NA,"HUEFS0002829","HUEFS0002829","D.J.N.Hind & H.P.Bautista","Asteranae",NA,NA,"41W28'","12S27'","2000","09",NA,NA,NA,NA,NA
"146","2020-06-26 07:11:38-03","UEFS","HUEFS","249313","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"Bispo, A.L.S","37","2018","09","21",NA,"Brasil","Bahia","Mucugê","Algodão Projeto Sempre viva, acima da cachoeira Piabinha","-41.339167","-12.996389",NA,NA,NA,NA,"HUEFS0249313",NA,NA,"Asteranae",NA,NA,"41W20'21''","12S59'47''",NA,NA,NA,NA,NA,NA,NA
"147","2019-10-07 09:11:52-03","UEFS","HUEFS","53654","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Hind, D.J.N.","H50071","1992","01","17",NA,"Brasil","Bahia","Abaíra","Campo de Ouro Fino (alto).","-41.9","-13.25","1700","1800",NA,"Em capoeira, e sobre e entre rochas na encosta do morro.","HUEFS0053654","HUEFS0053654","B.Loeuille","Asteranae",NA,NA,"41W54'","13S15'","2007","09",NA,NA,NA,NA,NA
"148","2019-10-07 09:11:52-03","UEFS","HUEFS","26147","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Hind, D.J.N.","PCD3964","1996","11","03",NA,"Brasil","Bahia","Piatã","Sopé da Serra de Santana.","-41.766111","-13.149167","1180","1180",NA,NA,"HUEFS0026147","HUEFS0026147","B.Loeuille","Asteranae",NA,NA,"41W45'58''","13S8'57''","2007","09",NA,NA,NA,NA,NA
"149","2019-10-07 09:11:52-03","UEFS","HUEFS","44040","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Rocha, F.F.","31","1999","04","29",NA,"Brasil","Bahia","Lençóis","Capitinga.","-41.383333","-12.5",NA,NA,NA,"herbáceo-arbustiva, de solo arenoso profundo, de fisionomia semelhante a vegetação de restinga","HUEFS0044040","HUEFS0044040","B.Loeuille","Asteranae",NA,NA,"41W23'","12S30'","2007","09",NA,NA,NA,NA,NA
"150","2019-10-07 09:11:52-03","UEFS","HUEFS","53653","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Harley, R.M.","H50385","1991","12","26",NA,"Brasil","Bahia","Piatã","Quebrada da Serra do Atalho.","-41.833333","-13.216667","1600","1700",NA,NA,"HUEFS0053653","HUEFS0053653","B.Loeuille","Asteranae",NA,NA,"41W50'","13S13'","2007","09",NA,NA,NA,NA,NA
"151","2019-10-07 09:11:52-03","UEFS","HUEFS","54899","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Ribeiro-Filho, A.A.","282","2001","06","09",NA,"Brasil","Bahia","Lençóis","Rio Mandassaia.","-41.433333","-12.466667",NA,NA,NA,"Mata ciliar.","HUEFS0054899","HUEFS0054899","B.Loeuille","Asteranae",NA,NA,"41W26'","12S28'","2007","09",NA,NA,NA,NA,NA
"152","2019-10-07 09:11:52-03","UEFS","HUEFS","58349","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Roque, N.","526","2001","07","02",NA,"Brasil","Bahia","Lençóis","Lençóis.","-41.408333","-12.464444","723","723",NA,"Campo rupestre.","HUEFS0058349","HUEFS0058349","B.Loeuille","Asteranae",NA,NA,"41W24'30''","12S27'52''","2007","09",NA,NA,NA,NA,NA
"153","2019-10-07 09:11:52-03","UEFS","HUEFS","60465","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Funch, L.S.","FCD101","2002","04","07",NA,"Brasil","Bahia","Mucugê","ao longo do rio Mucugê.","-41.365556","-13.020833",NA,NA,NA,"Campo rupestre.","HUEFS0060465","HUEFS0060465","B.Loeuille","Asteranae",NA,NA,"41W21'56''","13S1'15''","2007","09",NA,NA,NA,NA,NA
"154","2019-10-07 09:11:52-03","UEFS","HUEFS","60519","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Funch, L.S.","FCD155","2002","05","01",NA,"Brasil","Bahia","Lençóis","capitinga #?# vegetação herbáceo-arbustiva, sobre solos de areia branca fina.","-41.363611","-12.545",NA,NA,NA,NA,"HUEFS0060519","HUEFS0060519","D.J.N.Hind","Asteranae",NA,NA,"41W21'49''","12S32'42''","2013","10",NA,NA,NA,NA,NA
"155","2019-10-07 09:11:52-03","UEFS","HUEFS","6108","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Queiroz, L.P.de","627","1983","06","29",NA,"Brasil","Bahia","Palmeiras",NA,"-41.466667","-12.466667",NA,NA,NA,NA,"HUEFS0006108","HUEFS0006108","D.J.N.Hind & H.P.Bautista","Asteranae",NA,NA,"41W28'","12S28'","2000","09",NA,NA,NA,NA,NA
"156","2019-10-07 09:11:52-03","UEFS","HUEFS","62153","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Hind, D.J.N.","PCD3550","1996","07","12",NA,"Brasil","Bahia","Mucugê","Estrada Andaraí-Mucugê, ao lado da torre da Embratel.","-41.320556","-12.957222","1250","1250",NA,"Campo rupestre. Sustrato latólico, às vezes areno-humoso.","HUEFS0062153","HUEFS0062153 HUEFS0062153_01","B.Loeuille","Asteranae",NA,NA,"41W19'14''","12S57'26''","2007","09",NA,NA,NA,NA,NA
"157","2019-10-07 09:11:52-03","UEFS","HUEFS","63685","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Harley, R.M.","PCD4450","1996","11","18",NA,"Brasil","Bahia","Rio de Contas","Pé da Serra Marsalina.","-41.841111","-13.578889","1015","1015",NA,"Cerrado (campo gerais). Solo arenoso e pedregoso.","HUEFS0063685","HUEFS0063685","B.Loeuille","Asteranae",NA,NA,"41W50'28''","13S34'44''","2007","09",NA,NA,NA,NA,NA
"158","2019-10-07 09:11:52-03","UEFS","HUEFS","66365","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Oliveira, E.C.","22","2002","02","14",NA,"Brasil","Bahia","Mucugê","Sede do Parque Municipal de Mucugê, caminho para Tiburtino.","-41.383333","-13",NA,NA,NA,NA,"HUEFS0066365","HUEFS0066365 HUEFS0066365_01","B.Loeuille","Asteranae",NA,NA,"41W23'","13S0'","2007","09",NA,NA,NA,NA,NA
"159","2019-10-07 09:11:52-03","UEFS","HUEFS","66626","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Harley, R.M.","27255","1988","12","16",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas. Vertente leste. Alto do vale acima da Fazenda Silvina.","-41.966667","-13.516667","1550","1550",NA,"Sobre rochas","HUEFS0066626","HUEFS0066626",NA,"Asteranae",NA,NA,"41W58'","13S31'",NA,NA,NA,NA,NA,"Isótipo",NA
"160","2019-10-07 09:11:52-03","UEFS","HUEFS","66627","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Harley, R.M.","27255","1988","12","16",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas. Vertente leste. Alto do vale acima da Fazenda Silvina.","-41.966667","-13.516667","1550","1550",NA,"Sobre rochas","HUEFS0066627","HUEFS0066627",NA,"Asteranae",NA,NA,"41W58'","13S31'",NA,NA,NA,NA,NA,"Isótipo",NA
"161","2019-10-07 09:11:52-03","UEFS","HUEFS","67858","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Silva-Pereira, V.","2","2001","06","26",NA,"Brasil","Bahia","Palmeiras","Serra dos Brejões.","-41.465556","-12.458333",NA,NA,NA,"Campo rupestre.","HUEFS0067858","HUEFS0067858","B.Loeuille","Asteranae",NA,NA,"41W27'56''","12S27'30''","2007","09",NA,NA,NA,NA,NA
"162","2019-10-07 09:11:52-03","UEFS","HUEFS","68077","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Oliveira, E.C.","9","2001","11","25",NA,"Brasil","Bahia","Mucugê","Trilha para Cachoeira Tiburtino.","-41.3","-13.05",NA,NA,NA,"Campo rupestre.","HUEFS0068077","HUEFS0068077","B.Loeuille","Asteranae",NA,NA,"41W18'","13S3'","2007","09",NA,NA,NA,NA,NA
"163","2019-10-07 09:11:52-03","UEFS","HUEFS","8271","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Noblick, L.R.","1838","1987","10","10",NA,"Brasil","Bahia","Mucugê",NA,"-41.383333","-13","1000","1000",NA,NA,"HUEFS0008271","HUEFS0008271","B.Loeuille","Asteranae",NA,NA,"41W23'","13S0'","2007","09",NA,NA,NA,NA,NA
"164","2019-10-07 09:11:52-03","UEFS","HUEFS","92983","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Lambert, S.M.","21","2005","01","20",NA,"Brasil","Bahia","Mucugê","Morro do Gobira - Parque Municipal de Mucugê.","-41.376389","-13.083056","1250","1336",NA,NA,"HUEFS0092983","HUEFS0092983",NA,"Asteranae",NA,NA,"41W22'35''","13S4'59''",NA,NA,NA,NA,NA,NA,NA
"165","2019-10-07 09:11:52-03","UEFS","HUEFS","93004","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Ferreira, V.S.","8","2005","03","06",NA,"Brasil","Bahia","Rio de Contas","Chapada Diamantina.","-41.816667","-13.55",NA,NA,NA,NA,"HUEFS0093004","HUEFS0093004","B.Loeuille","Asteranae",NA,NA,"41W49'","13S33'","2007","09",NA,NA,NA,NA,NA
"166","2019-10-07 09:11:52-03","UEFS","HUEFS","96096","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Neves, S.P.S.","21","2005","05","19",NA,"Brasil","Bahia","Lençóis","Margem direita de quem desce o rio Ribeirão do Meio.","-41.390556","-12.586944","411","411",NA,"Afloramento rochoso.","HUEFS0096096","HUEFS0096096","B.Loeuille","Asteranae",NA,NA,"41W23'26''","12S35'13''","2007","09",NA,NA,NA,NA,NA
"167","2019-10-07 09:11:52-03","UEFS","HUEFS","231425","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Azevêdo-Gonçalves, C.F.de","1139","2006","05","05",NA,"Brasil","Bahia","Mucugê","Guiné. Fazenda Alvorada.","-41.3708000183105","-13.0052995681763",NA,NA,NA,"Mata capão.","HUEFS0231425","HUEFS0231425 HUEFS0231425_e1","M.Alves","Asteranae","52493","auto",NA,NA,"2018","11",NA,NA,NA,NA,NA
"168","2019-10-07 09:11:52-03","UEFS","HUEFS","28959","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Gasson, P.","PCD5905","1997","02","28",NA,"Brasil","Bahia","Palmeiras","Pai Inácio","-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,"HUEFS0028959","HUEFS0028959","D.J.N.Hind & H.P.Bautista","Asteranae","20767","auto",NA,NA,"2000","09",NA,NA,NA,NA,NA
"169","2019-10-07 09:11:52-03","UEFS","HUEFS","52253","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Ribeiro-Filho, A.A.","257","2001","02","26",NA,"Brasil","Bahia","Lençóis","Rio Mandassaia.","-41.3899993896484","-12.563099861145",NA,NA,NA,"Mata ciliar.","HUEFS0052253","HUEFS0052253","B.Loeuille","Asteranae","47385","auto",NA,NA,"2011","11",NA,NA,NA,NA,NA
"170","2019-10-07 09:11:52-03","UEFS","HUEFS","71117","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Stannard, B.","7322","1984","12","20",NA,"Brasil","Bahia","Lençóis","Rio Mucugezinho. Próximo a BR-242. Cerca de 1000 m de altura. Em direçõ a Serra do Brejão. Próximo o Morro do Pai Inácio.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"HUEFS0071117","HUEFS0071117","E.B.Miranda","Asteranae","47385","auto",NA,NA,"2003","07",NA,NA,NA,NA,NA
"171","2019-10-07 09:11:52-03","UEFS","HUEFS","25690","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Harley, R.M.","PCD3518","1996","07","08",NA,"Brasil","Bahia","Lençóis","Serra da Chapadinha.","-41.3899993896484","-12.563099861145",NA,NA,NA,"Mata de grotão, floresta úmida.","HUEFS0025690","HUEFS0025690","B.Loeuille","Asteranae","47385","auto",NA,NA,"2007","09",NA,NA,NA,NA,NA
"172","2020-07-23 11:59:22-03","CEPLAC","CEPEC","11887","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"R. M. Harley","15187","1974","01","17",NA,"Brasil","Bahia","RIO DE CONTAS","12-14Km ao N da cidade, Rod. para o povoado de Mato Grosso.","-41.833333","-13.466667",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,NA,NA,"41W50'0","13S28'0",NA,NA,NA,NA,NA,NA,"28/10/2002"
"173","2020-07-23 11:59:22-03","CEPLAC","CEPEC","18029","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"R. M. Harley","18660","1977","02","13",NA,"Brasil","Bahia","ANDARAÍ","5Km ao S de Andarai, Rod. para Mucuge, próx. a ponte sobre o Rio Paraguaçú.","-41.316667","-12.833333",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,NA,NA,"41W19'0","12S50'0",NA,NA,NA,NA,NA,NA,"28/10/2002"
"174","2020-07-23 11:59:22-03","CEPLAC","CEPEC","87635","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"D. J. N. Hind",NA,"1992","01","17",NA,"Brasil","Bahia","ABAÍRA","Campo de Ouro Fino (alto).","-41.9","13.25",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,NA,NA,"41W54'","13N15'",NA,NA,NA,NA,NA,NA,"28/10/2002"
"175","2020-07-23 11:59:22-03","CEPLAC","CEPEC","30641","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"R. M. Harley","22335","1980","05","22",NA,"Brasil","Bahia","LENÇÓIS","Serras dos Lençóis. Serra do Brejão. Ca. 14Km ao NW de Lençóis.","-41.45","-12.45",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,NA,NA,"41W27'","12S27'",NA,NA,NA,NA,NA,NA,"28/10/2002"
"176","2020-07-23 11:59:22-03","CEPLAC","CEPEC","47832","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"R. M. Harley","25372","1988","10","24",NA,"Brasil","Bahia","RIO DE CONTAS","Arredores do povoado de Mato Grosso.","-41.833333","-13.466667",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,NA,NA,"41W50'","13S28'",NA,NA,NA,NA,NA,NA,"28/10/2002"
"177","2020-07-23 11:59:22-03","CEPLAC","CEPEC","74284","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"R. M. Harley","4450","1996","11","18",NA,"Brasil","Bahia","RIO DE CONTAS","Pé da Serra Marsalina.","-41.841111","-13.578889",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,NA,NA,"41W50'28","13S34'44",NA,NA,NA,NA,NA,NA,"28/10/2002"
"178","2020-07-23 11:59:22-03","CEPLAC","CEPEC","74597","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"D. J. N. Hind","3964","1997","04","04",NA,"Brasil","Bahia","PIATÃ","Sopé da serra de Santana.","-41.766111","-13.149167",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,NA,NA,"41W45'58","13S8'57",NA,NA,NA,NA,NA,NA,"28/10/2002"
"179","2020-07-23 11:59:22-03","CEPLAC","CEPEC","75771","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"H. P. Bautista","106","2007","05","04",NA,"Brasil","Bahia","MUCUGÊ","Área em torno da toca do admin. da Unidade de Manejo Sustentável, próx. confluência Rio Mucugê/Rio Combuca.","-41.353889","-12.994722",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,NA,NA,"41W21'14","12S59'41",NA,NA,NA,NA,NA,NA,"28/10/2002"
"180","2020-07-23 11:59:22-03","CEPLAC","CEPEC","79071","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"D. J. N. Hind","3550","1996","07","12",NA,"Brasil","Bahia","MUCUGÊ","Estrada Andaraí/Mucugê, ao lado da torre da EMBRATEL.","-41.320556","-12.957222",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,NA,NA,"41W19'14","12S57'26",NA,NA,NA,NA,NA,NA,"28/10/2002"
"181","2020-07-23 11:59:22-03","CEPLAC","CEPEC","28586","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"A. M. de Carvalho","1001","1981","12","19",NA,"Brasil","Bahia","LENÇÓIS","Estrada de Lençóis, BR-242. 5Km ao N de Lençóis.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,"28/10/2002"
"182","2020-07-23 11:59:22-03","CEPLAC","CEPEC","72495","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"R. M. Harley","3518","1996","07","08",NA,"Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,"28/10/2002"
"183","2020-07-23 11:59:22-03","CEPLAC","CEPEC","23508","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"G. Martinelli","5318","1978","10","28",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Cachoeira do Ferro Doido.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,"98143","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,"28/10/2002"
"184","2020-07-23 11:59:22-03","CEPLAC","CEPEC","18648","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"R. M. King","8170","1979","07","27",NA,"Brasil","Bahia","MUCUGÊ","A 11Km da estrada liga Mucuge/Andarai.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,"52493","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,"28/10/2002"
"185","2020-07-23 11:59:22-03","CEPLAC","CEPEC","18727","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"R. M. King","8132","1979","07","24",NA,"Brasil","Bahia","RIO DE CONTAS","18Km ao NW da cidade. Base do Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,"49773","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,"28/10/2002"
"186","2020-07-23 11:59:22-03","CEPLAC","CEPEC","18665","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"R. M. King","8069","1979","07","21",NA,"Brasil","Bahia","RIO DE CONTAS","4Km ao NW da cidade.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,"49773","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,"28/10/2002"
"187","2020-07-23 11:59:22-03","CEPLAC","CEPEC","34396","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"G. Hatschbach","46552","1983","05","17",NA,"Brasil","Bahia","RIO DE CONTAS","Arredores da cidade.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,"49773","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,"28/10/2002"
"188","2020-07-23 11:59:22-03","CEPLAC","CEPEC","77600","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"A. M. de Carvalho","6423","1997","12","29",NA,"Brasil","Bahia","RIO DE CONTAS","Ca. 1Km antes do povoado de Mato Grosso.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,"28/10/2002"
"189","2020-07-23 11:59:22-03","CEPLAC","CEPEC","18634","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"R. M. King","8152","1979","07","26",NA,"Brasil","Bahia","MUCUGÊ","3Km ao S Mucuge. Na estrada que vai para Jussiape.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,"D. J. N. Hind",NA,"52493","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,"28/10/2002"
