"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"139","2021-04-07 14:12:27-03","JBB","HEPH","13315","S","Plantae","Monocotyledon","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Oliveira, RC","902","Southern America","Brasil","Paredão as margens do Rio Tocantinzinho, area de Influencia da UHE -Serra da Mesa",NA,NA,NA,NA,"Oliveira, RC","1997","08","08","Goiás",NA,NA,"Colinas do Sul","-48.0783004760742","-14.1513996124268","58154","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA
"140","2021-04-07 14:12:27-03","JBB","HEPH","14848","S","Plantae","Monocotyledon","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Pereira-Silva, G","3510","Southern America","Brasil","Projeto de Balsas Condomínio Kissy Lote 23",NA,NA,NA,NA,"Rodrigues Silva, R","1996","03","11","Maranhão",NA,NA,"Balsas","-46.0355987548828","-7.53249979019165","222094","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:45:09-03","UFMG","BHCB","15132","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Meyer","s.n.","Southern America","Brasil","Rio Claro.",NA,NA,NA,NA,NA,"1987","03","25","Minas Gerais",NA,NA,"Nova Ponte","-47.6747016906738","-19.1525001525879","47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-11 17:21:19-03","UFPR","UPCB","86758","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Labiak, P.H. et al.","5934",NA,"Brasil","Serra de Natividade. Cachoeiras na base da Serra.",NA,"Terrestre, ca. 1m. Beira de riacho..","UPCB0038702","UPCB0038702","Viana, P.L.","2015","03","06","Tocantins","350","350","Natividade","-47.694462","-11.65788",NA,NA,"-47.694462","-11.65788","2015","10",NA,NA,NA,NA,NA
"143","2021-02-11 17:21:19-03","UFPR","UPCB","87018","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Labiak, P.H. et al.","5934",NA,"Brasil","Serra de Natividade. Cachoeiras na base da Serra.",NA,"Terrestre, ca. 1m. Beira de riacho..","UPCB0038198",NA,"Viana, P.L.","2015","03","06","Tocantins","350","350","Natividade","-47.694462","-11.65788",NA,NA,"-47.694462","-11.65788","2015","10",NA,NA,NA,NA,NA
"144","2020-05-25 15:13:54-03","FSU","FSU","000068086","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"William R. Anderson","10093",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2009-07-01 16:14:00-03","MO","MOBOT","235657","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arundinella","flammida","Arundinella flammida","Trin.",NA,"Anonymous","Anonymous s.n.","South America","Brazil","Pr. Lagota, in humides et fossis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","1380917","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Ghillean T. Prance|G.B. Schaller","Prance 26261","South America","Brazil","Rio Taquari, Fazenda Taruma. Cerrado",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1979","6","20","Mato Grosso",NA,NA,NA,"-56.66666","-18.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-10-30 04:39:00-03","MO","MOBOT","1380854","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 15303","South America","Brazil","10 km. N of town of Rio de Contas on road to Mato Grosso. Woodland along small stream, normally damp grassland, now dry, and dry cerrado/carrasco woodland on slopes of surrounding quartzitic hills",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1974","1","19","Bahia","1000.00000000",NA,NA,"-41.83333","-13.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2017-03-16 11:26:00-03","MO","MOBOT","1226799","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 46501","South America","Paraguay","Parque Nacional Cerro Corá. Buffer zone.",NA,NA,NA,NA,"G. Davidse (MO)","1997","2","26","Amambay",NA,NA,NA,"-56.0105556","-22.6861111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1094","4"
"149","2011-02-28 16:38:00-03","MO","MOBOT","1227017","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Elsa M. Zardini|M. Vera","Zardini 46572","South America","Paraguay","Parque Nacional Cerro Corá. Cerrado scrub and patches of cerrado forest on red sandy soil.",NA,NA,NA,NA,"G. Davidse (MO)","1997","2","27","Amambay","270.00000000",NA,NA,"-56.0144444","-22.6477777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1095","4"
"150","2008-05-27 22:02:00-03","MO","MOBOT","1264844","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Elsa M. Zardini|M. Vera","Zardini 47794","South America","Paraguay","Mbaracayú Natural Reserve, administered by Fundación Moises Bertoni. Peatbog.",NA,NA,NA,NA,"G. Davidse (MO)","1998","1","14","Canindeyú",NA,NA,NA,"-55.27916","-24.18777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1126","4"
"151","2008-05-27 22:02:00-03","MO","MOBOT","1281504","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 48157","South America","Paraguay","Santa Rosa-Santa Barbara. Cerrado scrub on red sandy soil. Same spot as Zardini #45518-45566 (October) and #46629-46696 (May); collecting area: around one hectare.",NA,NA,NA,NA,"G. Davidse (MO)","1998","3","11","San Pedro",NA,NA,NA,"-56.39416","-23.84222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1133","4"
"152","2008-05-27 22:02:00-03","MO","MOBOT","1283386","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Elsa M. Zardini|M. Vera","Zardini 48396","South America","Paraguay","Yaguarete Forest (Sustainable Forest Systems site) adjacent Río Verde. Peat bog.",NA,NA,NA,NA,"G. Davidse (MO)","1998","3","12","San Pedro",NA,NA,NA,"-56.21777","-23.80083",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1136","4"
"153","2008-05-27 22:02:00-03","MO","MOBOT","1356319","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"D. Alvarenga|et al.","Alvarenga 1162","South America","Brazil","Municipio de Colinas do Sul; Cachoeira da Pedra Bonita. Ca. 8 km de Colinas. Solo pedregoso; relevo ondulado. FOLHA: SD-22-Z-B (Uruaçú).",NA,NA,NA,NA,"G. Davidse (MO)","1998","5","6","Goiás","440.00000000",NA,NA,"-48.0575","-14.21611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","1356325","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"B.A.S. Pereira","Pereira 2991","South America","Brazil","Municipio de Posse.",NA,NA,NA,NA,"G. Davidse (MO)","1996","4","27","Goiás","750.00000000",NA,NA,"-46.16666","-14.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2012-05-14 14:15:00-03","MO","MOBOT","1356332","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Tarciso S. Filgueiras","Filgueiras 3514","South America","Brazil","Alto Paraiso.",NA,NA,NA,NA,"G. Davidse (MO)","1999","3","20","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2013-02-19 05:38:00-03","MO","MOBOT","1362894","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Rosilene Rodrigues da Silva|et al.","Silva 258","South America","Brazil","Parque Nacional Grande Sertão Veredas; margens do rio Mato Grande.",NA,NA,NA,NA,"G. Davidse (MO)","1999","4","29","Minas Gerais",NA,NA,NA,"-45.98583","-15.31833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","1380819","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"William R. Anderson","Anderson 10093","South America","Brazil","Ca. 15 km (straight line) S of Goiás Velho. Area of weathered quartzite, with cerrado or campo limpo on drier slopes, brejo on seeping slopes, and gallery forest along stream. Seeping slopes",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1973","5","11","Goiás","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","1380824","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"George Eiten","Eiten 545","South America","Brazil","Canela Indian village and vicinity, ca. 50 km SW of Barra Do Corda. Region of cerrado woodland and gallery forests. Open ground, wet soil on cleared creek shore near post buildings",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1977","1","28","Maranhão","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2009-10-24 07:02:00-02","MO","MOBOT","1380831","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Tatiana Sendulsky","Sendulsky 41","South America","Brazil","Município de Prata: 3 kms. from PRATA along road to Fazenda Nhô Pádua. Cerrado vegetation",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1963","3","20","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2014-09-19 12:06:00-03","MO","MOBOT","1380836","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 12185","South America","Brazil","16 km SW of the Goias-Bahia border along Highway BR-020.",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1976","4","8","Goiás","820.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1239","1"
"161","2008-05-27 22:02:00-03","MO","MOBOT","1380837","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Howard S. Irwin|et al.","Irwin 24583","South America","Brazil","Cerrado and gallery woods on steep rocky slopes, ca. 40 km. north of Veadeiros (Alto do Paraíso)",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1969","3","17","Goiás","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","1380838","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Antonio C. Allem|G. Vieira","Allem 948","South America","Brazil","Fazenda Sant'Ana-Paiaguás, Mun. Corumbá",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1977","7","18","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2015-08-10 05:49:00-03","MO","MOBOT","1380851","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Amaro Macedo","Macedo 1716","South America","Brazil","Estado: MG. Municipio: C. Verde. Localidade: Jaraguá",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1949","2","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","1380858","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Howard S. Irwin|et al.","Irwin 31016","South America","Brazil","Wet sand, margin of riacho. Cut-over gallery, exposed rocks, and adjacent cerrado, Rio Riachão, ca. 27 km. N of Seabra, raod to Agua de Rega",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1971","2","25","Bahia","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","1380863","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Antonio C. Allem|G. Vieira","Allem 1614","South America","Brazil","Porto Cercado--Mun. Poconé",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1978","2","8","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","1380868","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Howard S. Irwin|et al.","Irwin 24014","South America","Brazil","Gallery margin. Brejo, cerrado and gallery woods, ca. 8 km. south of Cavalcante",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1969","3","7","Goiás","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","1380871","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Howard S. Irwin|et al.","Irwin 17925","South America","Brazil","Gallery forest, ca. 45 km. S of Caiapônia, road to Jataí",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1966","6","28","Goiás","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","1380877","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Gert G. Hatschbach","Hatschbach 35943","South America","Brazil","7 Quedas (mun. Rio Verde). Zona de cerrado, margens de rio, solo arenoso",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1975","2","8","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","1380886","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Howard S. Irwin|et al.","Irwin 23461","South America","Brazil","Sandy campo, ca. 18 km. west of Grão Mogol",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1969","2","17","Minas Gerais","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","1380892","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 36588","South America","Brazil","Wet sand. Banks of the Rio Grande, 10 km. W of Barreiras",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1972","3","4","Bahia","525.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2012-05-14 14:15:00-03","MO","MOBOT","1380894","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Tarciso S. Filgueiras","Filgueiras 2327","South America","Brazil","Entre Jataí (GO) e Mineiros (go) Capim vigoroso crescendo em brejo",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1992","4","26","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","1380900","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"William R. Anderson|et al.","Anderson 7133","South America","Brazil","2-4 km. by road N of Funil and the Rio Paraná. Cerrado and grassy campo traversed by small stream. Campo",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1973","3","14","Goiás","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","1380913","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"William R. Anderson|Steven R. Hill|R. Reis dos Santos|R. Souza","Anderson 9845","South America","Brazil","Ca. 20 km. (straight line) ENE of Barra do Garcas. Cerrado along stream. Sandy cerrado",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1973","5","6","Mato Grosso","460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2015-08-13 05:50:00-03","MO","MOBOT","1380925","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"R.M. Harley","Harley 18694","South America","Brazil","South of Andaraí, along road to Mucugé near small town of Xique-Xique. Sandstone rocks intersected by small streams, with some disturbed areas by roadside",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1977","2","14","Bahia","700.00000000","900.00000000",NA,"-41.31666","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","1380934","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Gert G. Hatschbach","Hatschbach 22835","South America","Brazil","Estr. p/Miranda (mun. Anastacio). Orla de lagoa",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1970","2","19","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","1380943","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"J.J. Strudwick","Strudwick 4029","South America","Brazil","Sete Varas airstrip on Rio Curua. Secondary vegetation and savanna with grasses, sedges and fire-resistant plants",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1981","8","4","Pará",NA,NA,NA,"-54.03333","-0.03333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","1380949","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"William R. Anderson","Anderson 12445","South America","Brazil","Mun. Barra do Garcas: Ca. 5 km N of Garra do Garcas, at base of south face of mountain. Cerrado, mesophytic woods, and wet quartzite faces along stream and near waterfall",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1982","2","24","Mato Grosso","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","1380961","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Timothy J. Killeen","Killeen 1748","South America","Bolivia","Est. Las Madres, curiche near front gate, 9 km. N of Concepción. Eroded tertiary planation surface overlying precambrian shield. Mosaic of semi-deciduous forest. Wooded savanna and savanna marsh",NA,NA,NA,NA,"G. Davidse (MO)","1986","2","12","Santa Cruz","500.00000000",NA,"Nuflo de Chavez","-62","-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","1380962","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Stephan G. Beck|R. Haase","Beck 10076","South America","Bolivia","Luisita. Sabana húmeda, W del Río Beni. Sartenejal con hormigueros de termites con agua estancada entre los montículos pequeños",NA,NA,NA,NA,"G. Davidse (MO)","1984","2","27","La Paz","180.00000000",NA,"Abel Iturralde","-67.25","-13.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","1380964","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Nélida Soria","Soria Rey 4328","South America","Paraguay","Estancia Aramburu Cue. 50 m. al este de la Administración. En el campo",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1991","3","18","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2016-11-17 10:51:00-02","MO","MOBOT","1380972","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 6022","South America","Paraguay","Parque Nacional Cerro Corá, base del Cerro Muralla, 300 m.",NA,NA,NA,NA,"G. Davidse(MO)","1982","2","7","Amambay","2.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"182","2008-05-27 22:02:00-03","MO","MOBOT","1380984","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Timothy J. Killeen","Killeen 2324","South America","Bolivia","Est. San Sebastian, 25 km. S of Concepción. Low hills of precambrian shield. Mosaic of semideciduous forest, wooded savanna and savanna wetland",NA,NA,NA,NA,"G. Davidse (MO)","1987","2","22","Santa Cruz","500.00000000",NA,"Nuflo de Chavez","-62","-16.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","1380990","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Timothy J. Killeen","Killeen 905","South America","Bolivia","Est. Las Madres, 45 km. N of Concepción. Eroded tertiary planation surface overlying precambrian shield. Mosaic of semi-deciduous forest, wooded savanna and savanna wetland",NA,NA,NA,NA,"G. Davidse (MO)","1985","5","7","Santa Cruz","500.00000000",NA,"Nuflo de Chavez","-62.08333","-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","1380997","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Timothy J. Killeen","Killeen 1747","South America","Bolivia","Est. Las Madres, curiche near front gate, 9 km. N of Concepción. Eroded tertiary planation surface overlying precambrian shield. Mosaic of semi-deciduous forest, wooded savanna and savanna marsh",NA,NA,NA,NA,"G. Davidse (MO)","1986","2","12","Santa Cruz","500.00000000",NA,"Nuflo de Chavez","-62","-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","1380999","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Timothy J. Killeen","Killeen 1861","South America","Bolivia","Est. Santa Maria 10 km. S of Concepción. Eroded tertiary planation surface overlying precambrian shield. Mosaic of semideciduous forest, wooded savanna and savanna wetland",NA,NA,NA,NA,"G. Davidse (MO)","1986","3","27","Santa Cruz","500.00000000",NA,"Nuflo de Chavez","-62","-16.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","1381003","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Émile Hassler","Hassler 8440","South America","Paraguay",NA,NA,NA,NA,NA,"G. Davidse, 2000 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2011-06-08 17:15:00-03","MO","MOBOT","1381007","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"José Steinbach","Steinbach G. 6958","South America","Bolivia","Orilla-bosques. Buenavista",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1925","3","8","Santa Cruz","450.00000000",NA,"Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","1381009","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Otto Buchtien","Buchtien 9","South America","Bolivia","Tropical. San Carlos (Mapini-Region)",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1927","2","17",NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-08-13 05:50:00-03","MO","MOBOT","1380932","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"R.M. Harley","Harley 19875","South America","Brazil","Just North of Livramento do Brumado on the road to Vila do Rio de Contas. Below the Livramento waterfall on the Rio Brumado. Disturbed ground by roadside with mixed woodland and waterside vegetation. This plant growing by river margin",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1977","3","23","Bahia","460.00000000",NA,NA,"-41.83333","-13.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
