"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"143","2019-08-16 08:38:10-03","UTFPR","HCF","14228","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","J.C. Siqueira","2007",NA,NA,"J.M. Silva","4546","2006","01","05","Brasil","PR","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"erva, 50 cm, flor creme, folha vinosa no verso. Interior da Floresta Atlântica.",NA,NA,"Fazenda Mato Limpo, Berneck",NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"144","2020-06-29 09:29:03-03","UFRRJ","RBR","2763","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,NA,"s/n°",NA,NA,NA,"Brasil","Rio de Janeiro","Piraí","-43.8981018066406","-22.6291999816895",NA,NA,NA,NA,NA,"RBR00002763","RBR00002763","Estação Ecológica de Piraí",NA,NA,NA,NA,"20293","auto",NA,NA,NA,NA,NA,NA
"145","2020-06-29 09:29:03-03","UFRRJ","RBR","46449","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"T.C. Alves","10","2019","04","29","Brasil","Rio de Janeiro","Teresópolis","-43.0025","-22.450833","43º0'9''W","22º27'3''S","1178","1178",NA,"RBR00046449",NA,"Serra dos Órgãos. PARNASO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:11:22-03","MBM","MBM","407151","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Rinnert, C.H.","2004","03","25","Rinnert, C.H.","18","2004","03","25","Brazil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"Herbácea com 40 cm de altura; frutos verdes.; Interior da mata.","MBM407151","MBM407151","CEPA Vila da Glória",NA,NA,"Southern America",NA,"23627","auto",NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:11:22-03","MBM","MBM","405364","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Lozano, E.D.","2016",NA,NA,"Lozano, E.D.","2579","2014","02","08","Brazil","Paraná","Morretes","-48.918056","-25.441861","-48.918056","-25.441861",NA,NA,"Herbácea, 50 cm, frutos verdes, interior da mata.; Floresta Ombrófila Densa Montana.","MBM405364","MBM405364","Conjunto Marumbi, Início da trilha para o Abrolhos",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:11:22-03","MBM","MBM","405403","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Lozano, E.D.","2016",NA,NA,"Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","2946","2015","03","07","Brazil","Paraná","Morretes","-48.898861","-25.331778","-48.898861","-25.331778",NA,NA,"Herbácea, 50 cm, frutos imaturos verdes, interior da mata.; Floresta Ombrófila Densa Montana.","MBM405403","MBM405403","Estrada da Graciosa, Caminho dos Jesuítas",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:11:22-03","MBM","MBM","405424","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Lozano, E.D.","2015",NA,NA,"Lozano, E.D.; Bochorny, T.; Bochorny, T.","3131","2015","12","13","Brazil","Rio de Janeiro","Guapimirim","-43.001417","-22.493194","-43.001417","-22.493194",NA,NA,"Herbácea, 70 cm, frutos imaturos verdes, interior da mata.; Floresta Ombrófila Densa Montana.","MBM405424",NA,"PARNA Serra dos Órgãos, Trilha do Poço Verde",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:11:22-03","MBM","MBM","405425","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Lozano, E.D.","2015",NA,NA,"Lozano, E.D.; Bochorny, T.; Bochorny, T.","3131","2015","12","13","Brazil","Rio de Janeiro","Guapimirim","-43.001417","-22.493194","-43.001417","-22.493194",NA,NA,"Herbácea, 70 cm, frutos imaturos verdes, interior da mata.; Floresta Ombrófila Densa Montana.","MBM405425","MBM405425","PARNA Serra dos Órgãos, Trilha do Poço Verde",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:11:22-03","MBM","MBM","405433","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Lozano, E.D.","2015",NA,NA,"Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","3150","2016","02","08","Brazil","Paraná","Campina Grande do Sul","-48.874778","-25.257694","-48.874778","-25.257694",NA,NA,"Herbácea, 40 cm, frutos maduros verdes, interior da mata.; Floresta Ombrófila Densa Montana.","MBM405433","MBM405433","Serra do Ibitiraquire, início da trilha para o Pico Camapuã",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:11:22-03","MBM","MBM","405461","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Lozano, E.D.","2016",NA,NA,"Lozano, E.D.; Brotto, M.L.; Brotto, M.L.","3204","2016","03","02","Brazil","Paraná","Adrianópolis","-48.717694","-24.859139","-48.717694","-24.859139",NA,NA,"Herbácea, 40 cm, frutos imaturos verdes, interior da mata, próximo a riacho.; Floresta Ombrófila Densa Automontana.","MBM405461","MBM405461","Parque Estadual das Lauráceas, Trilha da Anta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6996","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","J.C. Siqueira","2004",NA,NA,"A.J. Lombardi; Salino, A.; Mota, R.C.; Almeida, T.E.; Viana, P.L.","5962","2004","03","09","Brasil","Minas Gerais","Santa Maria do Salto","-40.1493988037109","-16.2488994598389",NA,NA,"776","776","Interior e borda de mata hidrófila em encosta e posto adjacente. Erva, folhas cartáceas, flores creme. Prensada em Álcool.","006996",NA,"Fazenda Duas Barras, trilha partindo da sede e indo até a divisa com a Bahia.&nf;16° 24' 18,7 - 05,5 S&nf;40° 03' 22,1 - 02' 19,7 W&nf;Alt.: 776 - 755m",NA,"Angiospermae",NA,NA,"24863","auto",NA,NA,NA,NA,NA,NA
"154","2019-11-01 15:27:47-03","PUC-RIO","FCAB","3348","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","J.C. Siqueira","1979","03","28","J.P. Lanna","149","1962","03","20","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"003348",NA,"Guanabara, Floresta da Tijuca",NA,"Angiospermae",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"155","2019-11-01 15:27:47-03","PUC-RIO","FCAB","3356","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Josofá C. J. Siqueira S.J.","1981","09","11","L.C. Alves; Marilena M. Silva 163","188","1981","11","10","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arbusto, umbrófila inflorescência branca-esverdeada, com frutos.","003356",NA,"Horto da FEEMA, caminho para a Gruta Geonoma",NA,"Angiospermae",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"156","2019-11-01 15:27:47-03","PUC-RIO","FCAB","2878","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","J.C. Siqueira","1982","12","22","G. Martinelli","1705","1977","04","27","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"Umbrófila, crescendo em local úmido, caule avermelhado, folhas verdes flores em botões verde, frutos jovens.","002878",NA,"P.N. da Serra dos Órgãos, caminho p/ Pedra do Sici",NA,"Angiospermae",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"157","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6867","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","J.C. Siqueira",NA,NA,NA,"V.C. Souza; Capellari Jr, L.; Miyagi, P.; Ivanauskas, N.; Pereira, V.F.","5972","1994","04","23","Brasil","São Paulo","Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"Erva até 60 cm de altura; frutos imaturos verdes. Interior de mata","006867",NA,"Caminho entre a estrada Apiaí Iporanga e a caverna",NA,"Angiospermae",NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"158","2015-09-04 16:50:09-03","MNHN","RECOLNAT_MNHN_P","P04918259","PreservedSpecimen",NA,"Amaranthaceae","Celosia","brasiliensis","Celosia brasiliensis","Moq.",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918259' target='other'> <mi>dwc_moreinfo</mi></a>","P04918259","P04918259_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"119",NA,NA
"159","2015-09-04 16:51:34-03","MNHN","RECOLNAT_MNHN_P","P04918258","PreservedSpecimen",NA,"Amaranthaceae","Celosia","brasiliensis","Celosia brasiliensis","Moq.",NA,NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918258' target='other'> <mi>dwc_moreinfo</mi></a>","P04918258","P04918258_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1354",NA,NA
"160","2015-09-04 16:51:34-03","MNHN","RECOLNAT_MNHN_P","P04918257","PreservedSpecimen",NA,"Amaranthaceae","Celosia","brasiliensis","Celosia brasiliensis","Moq.",NA,NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918257' target='other'> <mi>dwc_moreinfo</mi></a>","P04918257","P04918257_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1354",NA,NA
"161","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918165","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Guillemin",NA,"1838","12","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918165' target='other'> <mi>dwc_moreinfo</mi></a>","P04918165","P04918165_01","Mato da Paciencia.",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"235",NA,NA
"162","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918149","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Weddell, H.A.",NA,"1843","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918149' target='other'> <mi>dwc_moreinfo</mi></a>","P04918149","P04918149_01","Environs de Rio-Janeiro.",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"173",NA,NA
"163","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918150","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Weddell, H.A.",NA,"1843","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918150' target='other'> <mi>dwc_moreinfo</mi></a>","P04918150","P04918150_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"129",NA,NA
"164","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918151","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Vauthier",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918151' target='other'> <mi>dwc_moreinfo</mi></a>","P04918151","P04918151_01","Serra dos Orgues.",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"553",NA,NA
"165","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918152","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918152' target='other'> <mi>dwc_moreinfo</mi></a>","P04918152","P04918152_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"B1 1077",NA,NA
"166","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918153","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918153' target='other'> <mi>dwc_moreinfo</mi></a>","P04918153","P04918153_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"B1 1017",NA,NA
"167","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918154","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Saint-Hilaire",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918154' target='other'> <mi>dwc_moreinfo</mi></a>","P04918154","P04918154_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"171",NA,NA
"168","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918155","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Sacramento, L.",NA,"1819","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918155' target='other'> <mi>dwc_moreinfo</mi></a>","P04918155","P04918155_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"169","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918158","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Guillemin",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918158' target='other'> <mi>dwc_moreinfo</mi></a>","P04918158","P04918158_01","Mato de paciencia [in schedulle].",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"235",NA,NA
"170","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918160","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918160' target='other'> <mi>dwc_moreinfo</mi></a>","P04918160","P04918160_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"398",NA,NA
"171","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918161","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Gaudichaud",NA,"1831","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918161' target='other'> <mi>dwc_moreinfo</mi></a>","P04918161","P04918161_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"398",NA,NA
"172","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918162","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Gaudichaud",NA,"1831","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918162' target='other'> <mi>dwc_moreinfo</mi></a>","P04918162","P04918162_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1832",NA,NA
"173","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918163","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Burchell",NA,NA,NA,NA,"[Brésil]",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918163' target='other'> <mi>dwc_moreinfo</mi></a>","P04918163","P04918163_01","s.d.",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"4218",NA,NA
"174","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918164","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Guillemin",NA,"1838","12","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918164' target='other'> <mi>dwc_moreinfo</mi></a>","P04918164","P04918164_01","Mato da Paciencia.",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"235",NA,NA
"175","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918167","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Glaziou, A.",NA,"1872","11","30","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918167' target='other'> <mi>dwc_moreinfo</mi></a>","P04918167","P04918167_01","Boca de la Tijuca.",NA,NA,NA,"hb","57442","auto",NA,NA,NA,"6096",NA,NA
"176","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918166","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Glaziou, A.",NA,"1872","11","30","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918166' target='other'> <mi>dwc_moreinfo</mi></a>","P04918166","P04918166_01","Boca de la Tijuca.",NA,NA,NA,"hb","57442","auto",NA,NA,NA,"6096",NA,NA
"177","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918156","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Lourteig, A.",NA,"1967","12","17","Brasil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"350",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918156' target='other'> <mi>dwc_moreinfo</mi></a>","P04918156","P04918156_01","Matador.",NA,NA,NA,"hb","15163","auto",NA,NA,NA,"2302",NA,NA
"178","2015-09-04 16:51:22-03","MNHN","RECOLNAT_MNHN_P","P04918157","PreservedSpecimen",NA,"Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Lourteig, A.",NA,"1967","12","17","Brasil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"350",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918157' target='other'> <mi>dwc_moreinfo</mi></a>","P04918157","P04918157_01","Matador.",NA,NA,NA,"hb","15163","auto",NA,NA,NA,"2302",NA,NA
"179","2020-12-11 11:31:19-03","UFMG","BHCB","171230","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Delfini, C; Rigon, J; Diaz, DC; Oliveira, DB; Souza, VC de; Rodrigues, RR; Tamashiro, JY; I","912","2013","03","31","Brasil","São Paulo","Tapiraí","-47.34643","-24.02923","-47.34643","-24.02923","422","422","Erva, até 50 cm de altura, pecíolos avermelhados, frutos verdes.; Floresta Ombrófila Densa","BHCB015771","BHCB015771","UHE BARRA., Trilha da vila dos moradores em direção à caixa d'água, aproximadamente 2 km.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:31:19-03","UFMG","BHCB","173167","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,"2010","05","27","Korte, A; Kniess, A","3491","2010","05","27","Brasil","Santa Catarina","Blumenau","-49.14","-27.09","-49.14","-27.09","803","803","Florística IFFSC 578; Erva terrícola.; Interior do fragmento. Floresta Ombrófila Densa, estádio de sucessão avançado.","BHCB017684","BHCB017684","Parque Nacional da Serra do Itajaí, Área Virgem.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-11 11:31:19-03","UFMG","BHCB","86686","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,"2004","10",NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5962","2004","03","09","Brasil","Minas Gerais","Santa Maria do Salto","-40.056139","-16.405194","-40.056139","-16.405194","755","776","Prensado em álcool.; Erva, folhas cartáceas, flores creme.; Interior e borda de mata hidrófila em encosta e pasto adjacente.","BHCB054472","BHCB054472","Fazenda Duas Barras, Trilha partindo da sede e indo até a divisa com a Bahia.&nf; Coordenadas originais: 16°24'18,7-05,5S; 40°03'22,1-02'19,7W","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:31:19-03","UFMG","BHCB","10132","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Costa, LVC; Andrade, IR","82","1987","07","05","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Herbáceo, 25cm. Caule arroxeado, corola branca.; Mata Atlântica.","BHCB054468","BHCB054468","Estação Biológica de Caratinga, Mata do Rafael.","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA
"183","2020-12-11 11:31:19-03","UFMG","BHCB","171540","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,"2007",NA,NA,"Silva, JM; Ribas, OS; Vaz, J","4546","2006","01","05","Brasil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Erva, 50cm, flor creme, folha vinosa no verso.; Interior da floresta atlântica.","BHCB015981","BHCB015981","Fazenda Mato Limpo, Berneck.","Dicotyledon",NA,"Southern America",NA,"49901","auto",NA,NA,NA,NA,NA,NA
"184","2020-12-11 11:31:19-03","UFMG","BHCB","4660","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,"1999","05",NA,"Grandi, TSM","1271","1983","01","16","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Arbusto.; Mata.","BHCB054469","BHCB054469","Fazenda Montes Claros","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA
"185","2020-12-11 11:31:19-03","UFMG","BHCB","6176","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Andrade, PM de; Lopes, MA","119","1984","02","19","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Sub-arbusto.; Mata Atlântica.",NA,NA,"Fazenda Montes Claros, Matão.","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA
"186","2020-12-11 11:31:19-03","UFMG","BHCB","5280","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Andrade, PM de; Lopes, MA","119","1984","02","19","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Sub-arbusto.; Mata Atlântica.","BHCB054467","BHCB054467","Fazenda Montes Claros, Matão.","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA
"187","2020-12-11 11:31:19-03","UFMG","BHCB","76459","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,"2002",NA,NA,"Ribas, OS; Barbosa, E","4325","2002","02","20","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Ereta, até 60cm, flor alva.; Floresta Atlântica, encosta do morro.","BHCB054846",NA,"Morro Inglês","Dicotyledon",NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"188","2020-12-11 11:31:19-03","UFMG","BHCB","69480","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Stehmann, JR; Salino, A; Barros, AM; Mota, RC da","3039","2002","03","24","Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Erva, botões esbranquiçados; fruto cápsula circunscisa, sementes pretas;; Interior da mata.","BHCB054471","BHCB054471","Parque Estadual do Rio Doce, Caminho para a Lagoa do Meio.","Dicotyledon",NA,"Southern America",NA,"28215","auto",NA,NA,NA,NA,NA,NA
"189","2020-12-11 11:31:19-03","UFMG","BHCB","55302","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,"2000","11",NA,"Oliveira, JE","496","1941","06","03","Brasil","Minas Gerais","Tombos","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,"Pouco frequente.; Subarbusto. Flor amarelada.; Sujo, cafesal.","BHCB054470","BHCB054470","Pedra Dourada, Joaquim Bissiate.","Dicotyledon",NA,"Southern America",NA,"16749","auto",NA,NA,NA,NA,NA,NA
